id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/16/value
2813690713,676,1,2,76,15,80hgdmpkvdrhw1ge9nks2kxvy,0,65.8,23.6,2025-05-11T16:38:49.198Z,2025-05-11T16:38:50Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5721226625,2,,5721226627,155,,5721226629,56,Center,5721226631,140,83.6,5721226633,141,52.8,5721226635,212,27.3,5721226637,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813690711,697,12,2,76,16,4q0b35m26thti4c2on9a3npk0,1,16.6,58.4,2025-05-11T16:38:50.007Z,2025-05-11T16:38:51Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5721226621,212,16.1,5721226619,141,81.1,5721226617,140,20.9,5721226615,56,Back,5721226663,15,,5721226623,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813690745,698,1,2,76,17,4q0b35m26thti4c2on9a3npk0,0,20.9,81.1,2025-05-11T16:38:51.447Z,2025-05-11T16:38:52Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5721226833,212,12.1,5721226835,213,4.73,5721226827,56,Back,5721226831,141,63.3,5721226829,140,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813690769,677,1,2,76,20,80hgdmpkvdrhw1ge9nks2kxvy,1,73.6,27.9,2025-05-11T16:38:53.591Z,2025-05-11T16:38:54Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5721227033,56,Center,5721227039,141,36.0,5721227041,212,11.6,5721227037,140,63.9,5721227043,213,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813690805,678,1,2,76,21,80hgdmpkvdrhw1ge9nks2kxvy,1,63.9,36.0,2025-05-11T16:38:54.758Z,2025-05-11T16:38:56Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5721227223,141,65.8,5721227219,56,Center,5721227227,213,2.04,5721227225,212,22.7,5721227221,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813690829,679,1,2,76,23,80hgdmpkvdrhw1ge9nks2kxvy,0,55.3,66.0,2025-05-11T16:38:56.550Z,2025-05-11T16:38:58Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5721227331,141,56.3,5721227329,140,75.5,5721227327,56,Center,5721227335,212,22.2,5721227339,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813690905,699,8,2,76,24,4q0b35m26thti4c2on9a3npk0,1,21.7,42.4,2025-05-11T16:38:57.799Z,2025-05-11T16:40:23Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5721227761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813690937,680,1,2,76,26,80hgdmpkvdrhw1ge9nks2kxvy,1,56.2,65.2,2025-05-11T16:38:59.822Z,2025-05-11T16:39:05Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5721227985,140,22.1,5721227987,141,60.9,5721227991,213,3.22,5721227989,212,35.9,5721227983,56,Back,5721227993,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813691015,681,1,2,76,31,80hgdmpkvdrhw1ge9nks2kxvy,1,24.3,61.2,2025-05-11T16:39:04.894Z,2025-05-11T16:39:09Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5721228411,140,30.0,5721228423,213,5.37,5721228415,141,49.9,5721228419,212,9.7,5721228407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813691071,682,1,2,76,35,80hgdmpkvdrhw1ge9nks2kxvy,1,30.5,40.9,2025-05-11T16:39:08.702Z,2025-05-11T16:39:12Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5721228757,56,Back,5721228761,141,59.4,5721228759,140,43.8,5721228763,212,18.8,5721228767,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813691091,683,1,2,76,38,80hgdmpkvdrhw1ge9nks2kxvy,1,41.8,58.5,2025-05-11T16:39:12.038Z,2025-05-11T16:39:13Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5721228897,212,11.7,5721228895,141,69.9,5721228893,140,50.2,5721228899,213,0.72,5721228891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813691157,684,1,2,76,40,80hgdmpkvdrhw1ge9nks2kxvy,1,56.5,76.3,2025-05-11T16:39:13.734Z,2025-05-11T16:39:18Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5721229275,213,4.33,5721229273,212,12.3,5721229271,141,59.6,5721229269,140,52.1,5721229267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813691199,685,1,2,76,44,80hgdmpkvdrhw1ge9nks2kxvy,1,54.5,65.4,2025-05-11T16:39:18.398Z,2025-05-11T16:39:21Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5721229547,141,52.2,5721229545,140,51.4,5721229551,212,9.5,5721229541,56,Center,5721229557,213,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813691217,686,1,2,76,47,80hgdmpkvdrhw1ge9nks2kxvy,1,51.3,40.4,2025-05-11T16:39:21.086Z,2025-05-11T16:39:22Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5721229699,213,0.22,5721229697,212,14.3,5721229683,56,Center,5721229691,141,45.1,5721229687,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813691255,687,1,2,76,49,80hgdmpkvdrhw1ge9nks2kxvy,1,64.6,45.1,2025-05-11T16:39:22.670Z,2025-05-11T16:39:48Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5721232219,156,,5721229889,213,3.37,5721229887,212,12.0,5721229885,141,41.2,5721229881,56,Center,5721229883,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813691307,688,1,2,76,51,80hgdmpkvdrhw1ge9nks2kxvy,1,52.8,42.1,2025-05-11T16:39:25.198Z,2025-05-11T16:39:28Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5721230213,56,Back,5721230219,212,17.9,5721230221,213,2.18,5721230215,140,43.0,5721230217,141,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813691329,689,1,2,76,54,80hgdmpkvdrhw1ge9nks2kxvy,0,48.4,55.7,2025-05-11T16:39:28.214Z,2025-05-11T16:39:30Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5721230383,141,41.2,5721230377,155,,5721230387,213,5.92,5721230385,212,27.6,5721230379,56,Center,5721230381,140,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813691339,700,12,2,76,56,4q0b35m26thti4c2on9a3npk0,1,19.5,49.7,2025-05-11T16:39:30.040Z,2025-05-11T16:39:32Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5721230473,15,,5721230423,56,Back,5721230429,212,9.4,5721230431,213,0.57,5721230425,140,27.0,5721230427,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813691383,701,1,2,76,58,4q0b35m26thti4c2on9a3npk0,0,27.0,57.2,2025-05-11T16:39:32.112Z,2025-05-11T16:39:33Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5721230689,56,Back,5721230691,140,41.7,5721230699,213,0.31,5721230695,141,64.5,5721230697,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813691403,690,8,2,77,0,80hgdmpkvdrhw1ge9nks2kxvy,1,50.8,33.0,2025-05-11T16:39:34.343Z,2025-05-11T16:39:34Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5721230793,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813691481,691,4,2,77,4,80hgdmpkvdrhw1ge9nks2kxvy,1,60.0,32.2,2025-05-11T16:39:38.063Z,2025-05-11T16:39:45Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5721231411,265,,5721231409,152,,5721231515,233,702,5721231405,13,,5721231407,56,Center,5721231413,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813691449,702,4,2,77,4,4q0b35m26thti4c2on9a3npk0,0,40.0,67.8,2025-05-11T16:39:38.064Z,2025-05-11T16:39:44Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5721231191,13,,5721231193,56,Back,5721231199,285,,5721231533,233,691,5721231195,152,,5721231197,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813691783,692,18,2,77,26,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-11T16:39:59.845Z,2025-05-11T16:40:00Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5721233121,59,6,5721233119,44,Midfielder,5721233213,55,693,5721233117,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813691789,693,19,2,77,26,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-11T16:39:59.846Z,2025-05-11T18:02:18Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5721233163,44,Midfielder,5721530205,293,2,5721530203,292,5,5721233165,55,692,5721233159,145,11,5721233161,59,8,5721233155,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813692203,700,1,2,77,41,80hgdmpkvdrhw1ge9nks2kxvy,1,45.1,14.4,2025-05-11T16:40:15.391Z,2025-05-11T16:40:27Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5721235461,56,Back,5721235465,141,52.2,5721235467,212,25.7,5721235469,213,1.52,5721235691,5,,5721235693,152,,5721235463,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813692081,698,1,2,77,42,80hgdmpkvdrhw1ge9nks2kxvy,0,51.3,55.2,2025-05-11T16:40:15.727Z,2025-05-11T16:40:17Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5721234713,140,100.0,5721234721,1,,5721234711,56,Center,5721234719,213,5.91,5721234715,141,24.6,5721234717,212,56.9,5721234709,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813692153,699,5,2,77,43,80hgdmpkvdrhw1ge9nks2kxvy,0,101.3,30.6,2025-05-11T16:40:16.818Z,2025-05-11T17:14:42Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5721235149,56,Center,5721235151,346,,5721235409,233,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813692189,703,5,2,77,43,4q0b35m26thti4c2on9a3npk0,1,-1.3,69.4,2025-05-11T16:40:16.818Z,2025-05-11T17:14:41Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5721235367,346,,5721235365,56,Back,5721235391,233,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813692529,704,1,2,78,5,4q0b35m26thti4c2on9a3npk0,1,4.2,49.3,2025-05-11T16:40:38.873Z,2025-05-11T16:40:44Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5721237201,56,Back,5721237199,124,,5721237207,212,26.7,5721237205,141,15.6,5721237209,213,5.25,5721237213,237,,5721237203,140,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813692563,705,1,2,78,10,4q0b35m26thti4c2on9a3npk0,1,19.0,8.8,2025-05-11T16:40:43.840Z,2025-05-11T16:40:45Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5721237363,212,15.0,5721237365,213,1.35,5721237357,56,Back,5721237361,141,30.3,5721237359,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813692693,706,1,2,78,11,4q0b35m26thti4c2on9a3npk0,1,22.1,30.3,2025-05-11T16:40:45.241Z,2025-05-11T16:40:54Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5721238111,212,27.2,5721238107,140,43.7,5721238105,56,Back,5721238109,141,8.3,5721238113,213,5.70,5721238103,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813692731,707,1,2,78,15,4q0b35m26thti4c2on9a3npk0,1,42.3,14.0,2025-05-11T16:40:48.848Z,2025-05-11T17:10:30Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5721238315,168,,5721238317,56,Right,5721238319,140,59.4,5721238313,3,,5721238321,141,10.0,5721238323,212,18.2,5721238325,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813692741,708,4,2,78,16,4q0b35m26thti4c2on9a3npk0,1,55.6,15.8,2025-05-11T16:40:49.937Z,2025-05-11T17:13:31Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5721238383,56,Right,5721277719,233,701,5721238391,286,,5721238381,13,,5721238389,265,,5721238387,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813692833,701,4,2,78,16,80hgdmpkvdrhw1ge9nks2kxvy,0,44.4,84.2,2025-05-11T16:40:49.938Z,2025-05-11T17:24:17Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5721238855,152,,5721277741,233,708,5721238857,265,,5721238859,285,,5721443179,55,702,5721238851,13,,5721238853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813692925,702,17,2,78,17,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-11T16:40:50.895Z,2025-05-11T17:37:42Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5721240561,31,,5721240565,13,243,5721443111,55,701,5721242095,189,,5721491531,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813693151,711,1,2,78,47,4q0b35m26thti4c2on9a3npk0,1,68.6,3.8,2025-05-11T16:41:20.537Z,2025-05-11T16:41:22Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5721240593,213,2.82,5721240581,5,,5721240589,141,10.6,5721240585,56,Right,5721240587,140,55.5,5721240583,152,,5721240591,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813693193,712,1,2,78,48,4q0b35m26thti4c2on9a3npk0,1,55.5,10.6,2025-05-11T16:41:22.201Z,2025-05-11T16:41:24Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5721240827,140,40.1,5721240825,56,Back,5721240831,212,23.0,5721240829,141,34.6,5721240833,213,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813693219,713,1,2,78,50,4q0b35m26thti4c2on9a3npk0,1,40.1,34.6,2025-05-11T16:41:24.066Z,2025-05-11T16:49:19Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5721240963,213,5.47,5721240959,141,9.7,5721240961,212,23.3,5721240955,56,Right,5721240957,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813693425,714,1,2,78,52,4q0b35m26thti4c2on9a3npk0,1,55.3,9.7,2025-05-11T16:41:25.705Z,2025-05-11T16:41:37Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5721242029,56,Center,5721242031,140,54.0,5721242035,212,10.8,5721242037,213,1.70,5721242033,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813693433,715,1,2,79,3,4q0b35m26thti4c2on9a3npk0,1,44.8,47.2,2025-05-11T16:41:36.777Z,2025-05-11T16:41:38Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5721242085,212,20.6,5721242087,213,1.29,5721242079,56,Center,5721242081,140,50.3,5721242083,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813693453,716,1,2,79,4,4q0b35m26thti4c2on9a3npk0,1,50.3,76.3,2025-05-11T16:41:37.825Z,2025-05-11T16:41:39Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5721242193,141,51.8,5721242189,56,Back,5721242195,212,17.5,5721242197,213,4.41,5721242191,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813693489,717,1,2,79,5,4q0b35m26thti4c2on9a3npk0,1,45.3,51.8,2025-05-11T16:41:38.802Z,2025-05-11T16:41:41Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5721242389,56,Center,5721242393,141,44.9,5721242391,140,54.4,5721242395,212,10.6,5721242397,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813693591,718,1,2,79,7,4q0b35m26thti4c2on9a3npk0,1,54.4,44.9,2025-05-11T16:41:40.850Z,2025-05-11T16:41:47Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5721243007,1,,5721243005,213,5.34,5721242999,140,72.9,5721243001,141,5.6,5721242995,155,,5721242997,56,Right,5721243003,212,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813693631,719,1,2,79,13,4q0b35m26thti4c2on9a3npk0,1,74.1,5.8,2025-05-11T16:41:47.097Z,2025-05-11T16:41:50Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5721243201,56,Right,5721243209,213,2.81,5721243203,140,61.8,5721243205,141,12.3,5721243207,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813693651,720,1,2,79,16,4q0b35m26thti4c2on9a3npk0,1,67.6,13.7,2025-05-11T16:41:50.297Z,2025-05-11T16:41:52Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5721243341,56,Center,5721243347,212,12.7,5721243345,141,31.2,5721243349,213,1.21,5721243343,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813693681,721,1,2,79,18,4q0b35m26thti4c2on9a3npk0,1,71.9,31.2,2025-05-11T16:41:51.898Z,2025-05-11T16:41:53Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5721243481,56,Center,5721243489,213,2.90,5721243485,141,37.0,5721243487,212,16.4,5721243483,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813693731,722,1,2,79,20,4q0b35m26thti4c2on9a3npk0,1,56.7,37.0,2025-05-11T16:41:53.721Z,2025-05-11T16:41:58Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5721243755,140,69.0,5721243757,141,89.9,5721243759,212,38.2,5721243753,56,Left,5721243761,213,1.23,5721243763,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813693737,723,61,2,79,24,4q0b35m26thti4c2on9a3npk0,0,69.0,89.9,2025-05-11T16:41:57.833Z,2025-05-11T16:41:58Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5721243783,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813693797,703,1,2,79,26,80hgdmpkvdrhw1ge9nks2kxvy,1,52.9,20.7,2025-05-11T16:42:00.447Z,2025-05-11T16:42:02Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,,5721244081,213,3.32,5721244077,141,15.9,5721244075,140,35.2,5721244079,212,18.9,5721244073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813693835,704,1,2,79,28,80hgdmpkvdrhw1ge9nks2kxvy,0,35.2,15.9,2025-05-11T16:42:02.048Z,2025-05-11T16:43:14Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5721244289,56,Right,5721244287,157,,5721244301,213,0.04,5721244303,1,,5721244291,140,74.7,5721244297,212,41.5,5721244295,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813693869,724,1,2,79,30,4q0b35m26thti4c2on9a3npk0,1,19.8,89.0,2025-05-11T16:42:04.425Z,2025-05-11T16:42:06Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5721244545,213,4.20,5721244543,212,24.6,5721244539,140,8.3,5721244541,141,57.5,5721244537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813693911,725,1,2,79,32,4q0b35m26thti4c2on9a3npk0,1,8.3,57.5,2025-05-11T16:42:06.418Z,2025-05-11T16:42:08Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5721244795,212,18.0,5721244797,213,0.70,5721244791,140,21.5,5721244793,141,74.5,5721244789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813693947,726,1,2,79,35,4q0b35m26thti4c2on9a3npk0,1,21.5,74.5,2025-05-11T16:42:08.738Z,2025-05-11T16:42:10Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5721244999,212,10.3,5721245001,213,0.54,5721244995,141,82.3,5721244989,56,Back,5721244991,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813693989,727,1,2,79,36,4q0b35m26thti4c2on9a3npk0,1,29.9,82.3,2025-05-11T16:42:10.419Z,2025-05-11T16:42:12Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5721245153,56,Back,5721245159,212,11.6,5721245157,141,92.1,5721245155,140,20.9,5721245165,213,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813694059,728,1,2,79,38,4q0b35m26thti4c2on9a3npk0,1,20.9,92.1,2025-05-11T16:42:11.818Z,2025-05-11T16:42:15Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5721245575,213,5.30,5721245573,212,20.1,5721245571,141,67.5,5721245569,140,31.5,5721245567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813694067,729,1,2,79,41,4q0b35m26thti4c2on9a3npk0,1,31.5,67.5,2025-05-11T16:42:15.370Z,2025-05-11T17:10:07Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5721245637,213,1.16,5721245625,56,Back,5721245631,141,84.7,5721245629,140,36.4,5721245633,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813694075,730,1,2,79,42,4q0b35m26thti4c2on9a3npk0,0,36.4,84.7,2025-05-11T16:42:16.498Z,2025-05-11T17:10:05Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5721245685,56,Left,5721245691,212,25.1,5721245687,140,60.2,5721245689,141,81.2,5721245693,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813694105,705,1,2,79,43,80hgdmpkvdrhw1ge9nks2kxvy,1,30.6,18.9,2025-05-11T16:42:17.104Z,2025-05-11T16:42:18Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5721245849,213,0.18,5721245847,212,19.7,5721245845,141,24.0,5721245841,56,Back,5721245843,140,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813694147,706,1,2,79,44,80hgdmpkvdrhw1ge9nks2kxvy,1,51.3,21.9,2025-05-11T16:42:18.178Z,2025-05-11T16:51:15Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5721293841,141,40.1,5721293839,140,47.9,5721293847,213,1.85,5721293843,212,12.9,5721246069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813694199,708,1,2,79,48,80hgdmpkvdrhw1ge9nks2kxvy,1,45.2,49.5,2025-05-11T16:42:21.896Z,2025-05-11T17:11:10Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5721246305,56,Center,5721246313,141,37.6,5721246317,213,5.91,5721246309,140,64.8,5721246315,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813704275,803,1,2,79,49,80hgdmpkvdrhw1ge9nks2kxvy,0,75.6,31.5,2025-05-11T16:42:23.477Z,2025-05-11T16:53:35Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5721305361,140,70.4,5721305359,56,Center,5721305363,141,66.7,5721305367,213,1.80,5721305365,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813694235,731,61,2,79,52,4q0b35m26thti4c2on9a3npk0,1,33.5,23.6,2025-05-11T16:42:26.107Z,2025-05-11T17:10:21Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5721246595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813694393,733,1,2,79,54,4q0b35m26thti4c2on9a3npk0,1,37.0,25.9,2025-05-11T16:42:27.530Z,2025-05-11T16:42:36Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5721247573,140,31.4,5721247575,141,24.1,5721247577,212,6.0,5721247579,213,3.35,5721247571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813694401,734,4,2,80,3,4q0b35m26thti4c2on9a3npk0,1,61.2,6.9,2025-05-11T16:42:36.538Z,2025-05-11T17:13:32Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5721247641,286,,5721247633,13,,5721247639,265,,5721247637,152,,5721247635,56,Right,5721247715,233,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813694405,709,4,2,80,3,80hgdmpkvdrhw1ge9nks2kxvy,0,38.8,93.1,2025-05-11T16:42:36.539Z,2025-05-11T17:13:32Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5721247671,152,,5721247675,285,,5721247731,233,734,5721247669,56,Back,5721247667,13,,5721247673,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813694731,735,1,2,80,23,4q0b35m26thti4c2on9a3npk0,1,65.3,1.3,2025-05-11T16:42:56.683Z,2025-05-11T16:42:57Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5721249531,140,45.5,5721249529,56,Back,5721249527,152,,5721249525,5,,5721249537,213,2.76,5721249535,212,22.4,5721249533,141,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
