id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value
2819073097,786,1,2,72,20,6oxoag5c6zbnn09wx08vz4iak,1,73.5,89.0,2025-05-25T18:45:32.802Z,2025-05-25T18:45:35Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5751103073,141,93.9,5751103069,56,Left,5751103075,212,18.3,5751103071,140,90.6,5751103077,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073107,585,45,2,72,23,d8w1m5j3jbd1eva8524dv4a20,0,7.6,10.0,2025-05-25T18:45:35.754Z,2025-05-25T19:22:21Z,6685o2ur8lnocqbwtxit8jdas,I. Camara,,,5751103253,233,787,5751103125,285,,5751103123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073129,787,3,2,72,23,6oxoag5c6zbnn09wx08vz4iak,1,92.4,90.0,2025-05-25T18:45:35.754Z,2025-05-25T19:22:20Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5751103219,286,,5751103237,233,585,5751103217,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073147,788,1,2,72,26,6oxoag5c6zbnn09wx08vz4iak,1,86.0,77.5,2025-05-25T18:45:39.490Z,2025-05-25T18:45:42Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5751103325,141,65.2,5751103329,213,3.72,5751103323,140,73.8,5751103327,212,15.3,5751103321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073173,789,1,2,72,29,6oxoag5c6zbnn09wx08vz4iak,1,73.4,66.7,2025-05-25T18:45:41.978Z,2025-05-25T18:45:45Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5751103463,141,41.0,5751103459,56,Center,5751103465,212,17.7,5751103461,140,70.8,5751103467,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073177,790,61,2,72,32,6oxoag5c6zbnn09wx08vz4iak,1,69.6,41.9,2025-05-25T18:45:45.136Z,2025-05-25T18:45:45Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5751103475,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073201,791,1,2,72,37,6oxoag5c6zbnn09wx08vz4iak,0,88.5,15.5,2025-05-25T18:45:50.450Z,2025-05-25T18:45:51Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5751103647,141,44.6,5751103641,155,,5751103645,140,94.7,5751103649,212,20.8,5751103651,213,1.25,5751103643,56,Center,5751103639,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073233,586,12,2,72,39,d8w1m5j3jbd1eva8524dv4a20,1,4.1,52.8,2025-05-25T18:45:52.202Z,2025-05-25T18:45:55Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5751103837,167,,5751103815,213,1.31,5751103813,212,34.6,5751103809,140,12.6,5751103807,56,Back,5751103811,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073239,587,5,2,72,41,d8w1m5j3jbd1eva8524dv4a20,0,12.2,102.0,2025-05-25T18:45:54.315Z,2025-05-25T19:21:47Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5751103833,56,Back,5751104181,233,792,5751103835,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073293,792,5,2,72,41,6oxoag5c6zbnn09wx08vz4iak,1,87.8,-2.0,2025-05-25T18:45:54.315Z,2025-05-25T19:21:47Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5751104143,56,Right,5751104171,233,587,5751104145,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073301,793,1,2,72,50,6oxoag5c6zbnn09wx08vz4iak,1,88.4,0.0,2025-05-25T18:46:02.617Z,2025-05-25T18:46:04Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5751104263,140,74.8,5751104259,107,,5751104269,213,2.56,5751104265,141,12.0,5751104261,56,Right,5751104267,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073305,794,50,2,72,52,6oxoag5c6zbnn09wx08vz4iak,1,71.8,13.4,2025-05-25T18:46:04.642Z,2025-05-25T18:46:10Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5751104375,233,588,5751104281,56,Right,5751104283,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073321,588,7,2,72,52,d8w1m5j3jbd1eva8524dv4a20,0,28.2,86.6,2025-05-25T18:46:04.643Z,2025-05-25T18:46:11Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5751104345,285,,5751104365,233,794,5751104343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073327,795,1,2,72,56,6oxoag5c6zbnn09wx08vz4iak,0,57.2,7.1,2025-05-25T18:46:09.202Z,2025-05-25T18:46:09Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5751104393,157,,5751104403,213,5.95,5751104401,212,17.6,5751104405,1,,5751104399,141,0.0,5751104395,56,Right,5751104397,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073351,589,5,2,72,57,d8w1m5j3jbd1eva8524dv4a20,1,28.2,101.4,2025-05-25T18:46:09.735Z,2025-05-25T19:21:48Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5751104583,233,796,5751104573,56,Back,5751104575,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073331,796,5,2,72,57,6oxoag5c6zbnn09wx08vz4iak,0,71.8,-1.4,2025-05-25T18:46:09.735Z,2025-05-25T19:21:48Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5751104421,347,,5751104419,56,Right,5751104587,233,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073357,590,1,2,73,3,d8w1m5j3jbd1eva8524dv4a20,1,30.3,100.0,2025-05-25T18:46:15.857Z,2025-05-25T18:46:18Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5751104611,140,33.0,5751104609,56,Back,5751104617,213,5.09,5751104607,107,,5751104613,141,91.1,5751104615,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073391,591,1,2,73,5,d8w1m5j3jbd1eva8524dv4a20,1,33.0,91.1,2025-05-25T18:46:18.010Z,2025-05-25T18:46:25Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5751104835,213,4.61,5751104829,140,28.1,5751104825,157,,5751104833,212,50.4,5751104827,56,Back,5751104837,1,,5751104831,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073403,592,1,2,73,13,d8w1m5j3jbd1eva8524dv4a20,1,28.9,24.1,2025-05-25T18:46:25.657Z,2025-05-25T18:46:28Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5751104913,212,16.9,5751104909,140,25.9,5751104907,56,Back,5751104911,141,48.5,5751104915,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073419,593,1,2,73,16,d8w1m5j3jbd1eva8524dv4a20,1,25.9,48.5,2025-05-25T18:46:28.585Z,2025-05-25T18:46:30Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5751105019,213,5.66,5751105015,141,39.2,5751105013,140,34.3,5751105017,212,10.9,5751105011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073437,594,1,2,73,18,d8w1m5j3jbd1eva8524dv4a20,1,34.3,39.2,2025-05-25T18:46:30.689Z,2025-05-25T18:46:33Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5751105097,141,55.7,5751105093,56,Back,5751105101,213,2.11,5751105095,140,27.9,5751105099,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073459,595,1,2,73,20,d8w1m5j3jbd1eva8524dv4a20,1,34.5,66.4,2025-05-25T18:46:33.328Z,2025-05-25T18:46:36Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5751105201,56,Back,5751105207,212,16.5,5751105203,140,31.4,5751105209,213,1.77,5751105205,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073473,596,1,2,73,23,d8w1m5j3jbd1eva8524dv4a20,1,31.4,90.2,2025-05-25T18:46:36.313Z,2025-05-25T18:46:39Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5751105321,212,17.2,5751105319,141,65.5,5751105315,56,Back,5751105323,213,4.50,5751105317,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073487,597,1,2,73,26,d8w1m5j3jbd1eva8524dv4a20,1,28.0,65.5,2025-05-25T18:46:39.001Z,2025-05-25T18:46:40Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5751105367,56,Back,5751105371,141,71.1,5751105375,213,0.23,5751105369,140,43.6,5751105373,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073499,598,1,2,73,27,d8w1m5j3jbd1eva8524dv4a20,1,43.6,71.1,2025-05-25T18:46:40.474Z,2025-05-25T18:46:42Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5751105477,212,16.1,5751105479,213,2.73,5751105475,141,80.6,5751105471,56,Back,5751105473,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073505,599,1,2,73,30,d8w1m5j3jbd1eva8524dv4a20,1,29.4,80.5,2025-05-25T18:46:42.554Z,2025-05-25T18:46:44Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5751105517,213,5.50,5751105509,56,Back,5751105511,140,36.3,5751105515,212,10.2,5751105513,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073515,600,1,2,73,31,d8w1m5j3jbd1eva8524dv4a20,1,36.3,69.9,2025-05-25T18:46:44.409Z,2025-05-25T18:46:46Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5751105575,56,Back,5751105579,141,56.6,5751105583,213,3.78,5751105577,140,24.7,5751105581,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073523,601,1,2,73,33,d8w1m5j3jbd1eva8524dv4a20,1,24.7,56.6,2025-05-25T18:46:46.321Z,2025-05-25T18:46:49Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5751105637,1,,5751105627,56,Back,5751105631,141,8.9,5751105629,140,34.6,5751105635,213,5.02,5751105633,212,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073535,602,1,2,73,36,d8w1m5j3jbd1eva8524dv4a20,1,34.6,8.9,2025-05-25T18:46:49.137Z,2025-05-25T18:46:51Z,9avxz26gl0igfm4ea5inps0es,M. Hope,,,5751105681,212,13.7,5751105677,140,36.5,5751105683,213,1.42,5751105675,56,Back,5751105679,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073549,603,1,2,73,38,d8w1m5j3jbd1eva8524dv4a20,1,36.5,28.8,2025-05-25T18:46:51.426Z,2025-05-25T18:46:56Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5751105803,213,2.70,5751105801,212,28.1,5751105799,141,46.6,5751105795,56,Back,5751105797,140,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073561,604,1,2,73,43,d8w1m5j3jbd1eva8524dv4a20,1,12.3,46.6,2025-05-25T18:46:55.816Z,2025-05-25T18:46:57Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5751105855,140,19.8,5751105859,212,20.9,5751105853,56,Back,5751105857,141,75.0,5751105861,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073567,605,1,2,73,45,d8w1m5j3jbd1eva8524dv4a20,1,19.8,75.0,2025-05-25T18:46:57.585Z,2025-05-25T18:46:59Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5751105903,141,54.5,5751105897,56,Back,5751105905,212,17.8,5751105901,140,9.3,5751105907,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073577,606,1,2,73,46,d8w1m5j3jbd1eva8524dv4a20,1,9.3,54.5,2025-05-25T18:46:58.960Z,2025-05-25T18:47:00Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5751105991,56,Back,5751105993,140,22.9,5751105997,212,14.6,5751105999,213,6.07,5751105995,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073613,607,1,2,73,47,d8w1m5j3jbd1eva8524dv4a20,1,22.9,49.9,2025-05-25T18:47:00.377Z,2025-05-25T18:47:04Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5751106177,141,78.2,5751106173,140,25.5,5751106183,213,1.43,5751106179,212,19.4,5751106169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073625,608,1,2,73,51,d8w1m5j3jbd1eva8524dv4a20,1,35.1,79.0,2025-05-25T18:47:04.073Z,2025-05-25T18:47:06Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5751106263,140,44.3,5751106265,141,96.0,5751106269,213,0.87,5751106261,56,Back,5751106267,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073661,609,1,2,73,53,d8w1m5j3jbd1eva8524dv4a20,1,44.3,96.0,2025-05-25T18:47:05.928Z,2025-05-25T18:47:10Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5751106453,141,82.4,5751106455,212,24.5,5751106449,56,Left,5751106451,140,65.9,5751106457,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073671,610,1,2,73,54,d8w1m5j3jbd1eva8524dv4a20,0,65.9,82.4,2025-05-25T18:47:07.273Z,2025-05-25T19:13:24Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5751106525,213,3.43,5751106519,140,59.8,5751106517,56,Left,5751106523,212,6.7,5751106521,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073659,798,8,2,73,57,6oxoag5c6zbnn09wx08vz4iak,1,48.9,22.7,2025-05-25T18:47:10.241Z,2025-05-25T19:14:13Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5751106445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073685,611,61,2,74,0,d8w1m5j3jbd1eva8524dv4a20,1,62.8,79.6,2025-05-25T18:47:12.673Z,2025-05-25T18:47:12Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5751106591,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073701,612,1,2,74,1,d8w1m5j3jbd1eva8524dv4a20,1,66.0,77.9,2025-05-25T18:47:14.121Z,2025-05-25T18:47:15Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5751106663,141,94.5,5751106659,56,Left,5751106665,212,13.1,5751106661,140,72.3,5751106667,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073713,613,1,2,74,2,d8w1m5j3jbd1eva8524dv4a20,1,72.3,94.5,2025-05-25T18:47:15.392Z,2025-05-25T18:47:17Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5751106709,140,86.4,5751106713,212,15.6,5751106711,141,87.2,5751106707,56,Left,5751106715,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073719,614,1,2,74,4,d8w1m5j3jbd1eva8524dv4a20,0,86.4,87.2,2025-05-25T18:47:16.889Z,2025-05-25T18:47:18Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5751106735,140,89.6,5751106739,212,25.7,5751106729,2,,5751106733,56,Center,5751106741,213,4.84,5751106737,141,49.7,5751106731,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073727,799,12,2,74,5,6oxoag5c6zbnn09wx08vz4iak,1,9.4,41.0,2025-05-25T18:47:17.705Z,2025-05-25T18:47:20Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5751106769,15,,5751106759,140,16.9,5751106765,213,5.11,5751106763,212,20.5,5751106757,56,Back,5751106761,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073741,801,1,2,74,8,6oxoag5c6zbnn09wx08vz4iak,0,13.8,10.4,2025-05-25T18:47:21.081Z,2025-05-25T18:47:21Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5751106863,213,0.14,5751106853,157,,5751106865,1,,5751106855,56,Back,5751106859,141,15.8,5751106861,212,26.4,5751106857,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073813,616,1,2,74,12,d8w1m5j3jbd1eva8524dv4a20,1,67.1,82.9,2025-05-25T18:47:25.265Z,2025-05-25T18:47:29Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5751107197,213,4.66,5751107189,56,Center,5751107191,140,66.4,5751107195,212,14.6,5751107193,141,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073837,617,1,2,74,16,d8w1m5j3jbd1eva8524dv4a20,1,68.1,68.1,2025-05-25T18:47:29.057Z,2025-05-25T18:47:32Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5751107317,212,12.2,5751107311,56,Center,5751107315,141,64.5,5751107319,213,3.34,5751107313,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073863,618,1,2,74,20,d8w1m5j3jbd1eva8524dv4a20,1,56.7,64.5,2025-05-25T18:47:32.633Z,2025-05-25T18:47:36Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5751107447,141,79.7,5751107451,213,1.47,5751107449,212,10.4,5751107445,140,57.7,5751107443,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073905,619,1,2,74,23,d8w1m5j3jbd1eva8524dv4a20,1,60.4,76.6,2025-05-25T18:47:36.154Z,2025-05-25T18:47:42Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5751107695,56,Center,5751107703,213,6.19,5751107699,141,75.1,5751107697,140,71.0,5751107701,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073919,620,1,2,74,29,d8w1m5j3jbd1eva8524dv4a20,1,73.1,81.7,2025-05-25T18:47:42.481Z,2025-05-25T18:47:45Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5751107807,140,80.9,5751107811,212,13.2,5751107813,213,0.90,5751107805,56,Left,5751107809,141,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073941,621,1,2,74,32,d8w1m5j3jbd1eva8524dv4a20,1,81.0,96.9,2025-05-25T18:47:45.273Z,2025-05-25T18:47:50Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5751108003,141,93.6,5751108005,212,12.3,5751108001,140,92.5,5751107999,56,Left,5751108007,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073945,622,50,2,74,37,d8w1m5j3jbd1eva8524dv4a20,1,90.4,94.4,2025-05-25T18:47:49.865Z,2025-05-25T18:47:55Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5751108015,56,Left,5751108017,286,,5751108053,233,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073951,802,7,2,74,37,6oxoag5c6zbnn09wx08vz4iak,1,9.6,5.6,2025-05-25T18:47:49.866Z,2025-05-25T18:47:54Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5751108045,285,,5751108047,233,622,5751108043,56,Back,5751108041,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819074037,623,5,2,74,38,d8w1m5j3jbd1eva8524dv4a20,1,86.2,101.8,2025-05-25T18:47:51.105Z,2025-05-25T19:21:49Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5751108581,56,Left,5751108615,233,803,5751108583,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073973,803,5,2,74,38,6oxoag5c6zbnn09wx08vz4iak,0,13.8,-1.8,2025-05-25T18:47:51.105Z,2025-05-25T19:21:49Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5751108171,347,,5751108645,233,623,5751108169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819074049,624,1,2,74,51,d8w1m5j3jbd1eva8524dv4a20,1,87.7,100.0,2025-05-25T18:48:03.616Z,2025-05-25T18:48:05Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5751108671,141,92.4,5751108667,56,Left,5751108673,212,12.7,5751108675,213,3.68,5751108669,140,77.3,5751108665,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819074059,625,1,2,74,52,d8w1m5j3jbd1eva8524dv4a20,0,77.3,92.4,2025-05-25T18:48:05.408Z,2025-05-25T18:48:06Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5751108723,212,10.8,5751108721,141,100.0,5751108719,140,85.6,5751108725,213,0.63,5751108717,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819074063,626,5,2,74,53,d8w1m5j3jbd1eva8524dv4a20,0,82.3,101.8,2025-05-25T18:48:06.353Z,2025-05-25T19:21:50Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5751108731,347,,5751108729,56,Left,5751109179,233,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819074141,804,5,2,74,53,6oxoag5c6zbnn09wx08vz4iak,1,17.7,-1.8,2025-05-25T18:48:06.353Z,2025-05-25T19:21:49Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5751109163,347,,5751109161,56,Back,5751109175,233,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819074163,805,1,2,75,6,6oxoag5c6zbnn09wx08vz4iak,1,23.1,0.0,2025-05-25T18:48:18.704Z,2025-05-25T18:48:22Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5751109289,140,39.5,5751109285,56,Back,5751109291,141,17.7,5751109283,107,,5751109297,213,0.66,5751109293,212,21.8,5751109299,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819074167,806,61,2,75,9,6oxoag5c6zbnn09wx08vz4iak,0,39.3,16.2,2025-05-25T18:48:22.519Z,2025-05-25T18:48:23Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5751109309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819074165,627,61,2,75,10,d8w1m5j3jbd1eva8524dv4a20,1,60.6,90.5,2025-05-25T18:48:22.673Z,2025-05-25T18:48:23Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5751109307,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819074201,628,43,2,75,14,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-05-25T18:48:27.049Z,2025-05-25T19:13:17Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5751109469,56,Back,5751200193,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819074221,629,5,2,75,15,d8w1m5j3jbd1eva8524dv4a20,0,46.8,101.3,2025-05-25T18:48:27.728Z,2025-05-25T19:21:51Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5751109565,347,,5751109793,233,807,5751109563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819074253,807,5,2,75,15,6oxoag5c6zbnn09wx08vz4iak,1,53.2,-1.3,2025-05-25T18:48:27.728Z,2025-05-25T19:21:50Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5751109739,56,Right,5751109741,347,,5751109767,233,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819074277,808,1,2,75,22,6oxoag5c6zbnn09wx08vz4iak,1,53.0,0.0,2025-05-25T18:48:34.784Z,2025-05-25T18:48:38Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5751109941,140,48.2,5751109937,107,,5751109947,213,2.12,5751109939,56,Back,5751109943,141,10.1,5751109945,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819074293,809,1,2,75,26,6oxoag5c6zbnn09wx08vz4iak,1,51.0,12.9,2025-05-25T18:48:38.616Z,2025-05-25T18:48:41Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5751110027,140,57.4,5751110029,141,34.3,5751110025,56,Center,5751110033,213,1.14,5751110031,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
