id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2798880961,744,1,2,80,0,bsykw9d70ffqe9atosc92n1e9,1,69.8,22.2,2025-04-10T18:37:42.935Z,2025-04-10T18:57:38Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639702585,56,Center,5639730673,3,,5639702589,141,35.7,5639702593,213,1.03,5639702587,140,75.1,5639702591,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798885485,887,50,2,80,4,bsykw9d70ffqe9atosc92n1e9,1,72.6,39.2,2025-04-10T18:37:46.719Z,2025-04-10T19:33:28Z,5xgcwr8alrcay5f5pf22pfaxg,H. Mikaelsson,,,5639727549,56,Center,5639728793,286,,5639728839,233,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880931,627,7,2,80,4,uqspd1bx7f6mq8ohj50u1k1k,1,27.4,60.8,2025-04-10T18:37:46.720Z,2025-04-10T19:33:27Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5639728817,285,,5639728827,233,887,5639728491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880937,628,12,2,80,4,uqspd1bx7f6mq8ohj50u1k1k,1,14.4,51.5,2025-04-10T18:37:47.597Z,2025-04-10T18:55:55Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5639728255,213,0.73,5639728243,56,Back,5639728251,141,60.7,5639728253,212,9.4,5639728247,140,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880945,743,43,2,80,5,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-10T18:37:48.015Z,2025-04-10T18:57:47Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5639702481,56,Center,5639730879,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880967,745,43,2,80,8,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-10T18:37:51.110Z,2025-04-10T18:58:13Z,5xgcwr8alrcay5f5pf22pfaxg,H. Mikaelsson,,,5639702613,140,81.1,5639702619,213,4.20,5639702615,141,39.1,5639702611,56,Center,5639702617,212,4.7,5639731679,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880973,746,15,2,80,9,bsykw9d70ffqe9atosc92n1e9,1,90.5,35.0,2025-04-10T18:37:52.182Z,2025-04-11T17:25:42Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639702641,56,Center,5641203989,328,,5639737653,103,19,5641203981,72,,5639702637,22,,5639737663,230,99.3,5641203985,80,,5639737683,233,630,5641203987,108,,5639737661,147,39.5,5639737665,231,49.3,5641203983,63,,5639737659,146,5639737655,458,,94.1,5639702703,82,,5639737651,102,47.0,,,,,,,,
2798880963,630,10,2,80,9,uqspd1bx7f6mq8ohj50u1k1k,1,2.8,52.0,2025-04-10T18:37:52.282Z,2025-04-10T19:01:31Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5639702599,56,Back,5639737709,233,746,5639702597,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880979,631,12,2,80,11,uqspd1bx7f6mq8ohj50u1k1k,1,9.6,63.3,2025-04-10T18:37:54.437Z,2025-04-10T18:58:24Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5639702677,213,1.05,5639702667,140,23.5,5639702671,141,100.0,5639702663,56,Back,5639702673,212,29.6,5639702697,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880981,632,5,2,80,12,uqspd1bx7f6mq8ohj50u1k1k,0,23.0,101.1,2025-04-10T18:37:55.078Z,2025-04-10T18:58:26Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5639702809,233,747,5639702685,347,,5639702683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880995,747,5,2,80,12,bsykw9d70ffqe9atosc92n1e9,1,77.0,-1.1,2025-04-10T18:37:55.078Z,2025-04-11T17:27:51Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639702793,233,632,5639702767,56,Right,5639702769,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881041,748,1,2,80,27,bsykw9d70ffqe9atosc92n1e9,1,73.4,0.0,2025-04-10T18:38:09.806Z,2025-04-10T18:38:13Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5639703147,141,14.6,5639703151,213,0.84,5639703141,107,,5639703145,140,83.1,5639703149,212,15.2,5639703143,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881043,749,1,2,80,30,bsykw9d70ffqe9atosc92n1e9,0,83.1,14.6,2025-04-10T18:38:13.078Z,2025-04-10T18:38:13Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639703165,212,8.1,5639703159,56,Center,5639703161,140,84.0,5639703163,141,26.4,5639703155,3,,5639703167,213,1.45,5639703157,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881081,633,12,2,80,31,uqspd1bx7f6mq8ohj50u1k1k,1,11.0,64.3,2025-04-10T18:38:14.198Z,2025-04-10T18:38:23Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5639703329,212,46.9,5639703323,56,Center,5639703331,213,0.00,5639703327,141,64.3,5639703325,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881093,751,1,2,80,36,bsykw9d70ffqe9atosc92n1e9,1,42.2,31.5,2025-04-10T18:38:19.270Z,2025-04-10T18:38:25Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5639703373,56,Center,5639703379,212,18.9,5639703375,140,60.1,5639703377,141,34.5,5639703381,213,0.11,5639703371,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881083,634,4,2,80,40,uqspd1bx7f6mq8ohj50u1k1k,1,26.4,69.8,2025-04-10T18:38:23.629Z,2025-04-10T19:33:06Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5639703355,152,,5639703357,265,,5639703351,13,,5639703421,233,752,5639703353,56,Back,5639703359,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881097,752,4,2,80,40,bsykw9d70ffqe9atosc92n1e9,0,73.6,30.2,2025-04-10T18:38:23.630Z,2025-04-10T19:33:06Z,5xgcwr8alrcay5f5pf22pfaxg,H. Mikaelsson,,,5639703417,265,,5639703413,56,Center,5639703419,286,,5639703415,152,,5639703437,233,634,5639703411,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881139,635,1,2,80,49,uqspd1bx7f6mq8ohj50u1k1k,1,26.8,68.8,2025-04-10T18:38:32.565Z,2025-04-10T18:38:35Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5639703671,5,,5639703681,212,22.3,5639703675,56,Back,5639703677,140,33.6,5639703679,141,37.7,5639703673,152,,5639703683,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881159,636,1,2,80,52,uqspd1bx7f6mq8ohj50u1k1k,1,33.6,37.7,2025-04-10T18:38:35.229Z,2025-04-10T18:38:40Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5639703783,213,0.56,5639703779,141,57.6,5639703777,140,54.3,5639703775,56,Center,5639703781,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881165,637,3,2,80,57,uqspd1bx7f6mq8ohj50u1k1k,0,57.3,57.8,2025-04-10T18:38:40.268Z,2025-04-10T18:38:48Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5639703841,233,753,5639703805,56,Center,5639703807,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881167,753,7,2,80,57,bsykw9d70ffqe9atosc92n1e9,1,42.7,42.2,2025-04-10T18:38:40.269Z,2025-04-10T18:38:45Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639703811,285,,5639703809,56,Back,5639703813,233,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798886515,807,83,2,80,58,uqspd1bx7f6mq8ohj50u1k1k,0,52.7,53.3,2025-04-10T18:38:40.719Z,2025-04-10T18:59:53Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5639733923,399,rqzgkxjy310eosvc4w7red49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881187,755,1,2,80,58,bsykw9d70ffqe9atosc92n1e9,0,38.3,42.1,2025-04-10T18:38:41.262Z,2025-04-10T18:38:46Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639703931,236,,5639703925,141,41.3,5639703929,213,6.02,5639703933,233,638,5639703923,140,40.2,5639703937,286,,5639703927,212,2.1,5639703919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881179,638,74,2,80,58,uqspd1bx7f6mq8ohj50u1k1k,1,46.0,54.9,2025-04-10T18:38:41.263Z,2025-04-10T19:00:06Z,15823p8n34f7coivq6wq687is,W. Igor,,,5639703943,233,755,5639703877,56,Back,5639703879,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798886705,891,61,2,81,0,bsykw9d70ffqe9atosc92n1e9,1,46.2,10.3,2025-04-10T18:38:42.719Z,2025-04-10T19:00:27Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639734713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881189,640,1,2,81,2,uqspd1bx7f6mq8ohj50u1k1k,1,47.7,64.2,2025-04-10T18:38:45.318Z,2025-04-10T19:00:18Z,15823p8n34f7coivq6wq687is,W. Igor,,,5639703959,141,88.9,5639703961,212,19.9,5639703963,213,1.00,5639703955,56,Left,5639703957,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881199,641,1,2,81,6,uqspd1bx7f6mq8ohj50u1k1k,0,57.9,88.9,2025-04-10T18:38:49.374Z,2025-04-10T18:38:51Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5639704057,286,,5639704031,212,3.6,5639704025,56,Left,5639704029,141,85.6,5639704033,213,5.61,5639704023,155,,5639704051,236,,5639704027,140,60.6,5639704053,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881197,756,74,2,81,6,bsykw9d70ffqe9atosc92n1e9,1,28.3,7.6,2025-04-10T18:38:49.375Z,2025-04-10T18:38:50Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5639704019,56,Back,5639704063,233,641,5639704021,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881213,642,1,2,81,8,uqspd1bx7f6mq8ohj50u1k1k,1,63.3,67.0,2025-04-10T18:38:51.389Z,2025-04-10T18:38:53Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5639704139,56,Center,5639704135,3,,5639704143,140,74.4,5639704147,141,64.0,5639704151,212,11.8,5639704155,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881207,757,43,2,81,8,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-10T18:38:51.486Z,2025-04-10T19:00:43Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639704069,285,0,5639735391,144,44,5639704067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881215,643,1,2,81,10,uqspd1bx7f6mq8ohj50u1k1k,1,73.8,65.6,2025-04-10T18:38:53.373Z,2025-04-10T19:00:59Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5639704173,56,Center,5639704179,212,15.1,5639704175,140,73.8,5639735197,3,,5639704177,141,43.4,5639704181,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881223,644,1,2,81,11,uqspd1bx7f6mq8ohj50u1k1k,0,70.5,36.4,2025-04-10T18:38:54.237Z,2025-04-10T19:33:37Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5639736005,140,73.1,5639736011,213,0.90,5639736037,286,,5639736003,56,Center,5639736009,212,4.4,5639736007,141,41.5,5639736031,236,,5639736033,233,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881217,758,74,2,81,11,bsykw9d70ffqe9atosc92n1e9,1,26.1,20.4,2025-04-10T18:38:54.238Z,2025-04-10T19:33:38Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5639704185,285,,5639704235,233,644,5639704183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881243,759,1,2,81,14,bsykw9d70ffqe9atosc92n1e9,1,23.0,18.9,2025-04-10T18:38:56.734Z,2025-04-10T18:39:00Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639704319,56,Back,5639704327,213,0.25,5639704329,1,,5639704323,141,26.2,5639704317,157,,5639704321,140,41.8,5639704325,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881249,760,61,2,81,15,bsykw9d70ffqe9atosc92n1e9,1,38.2,52.3,2025-04-10T18:38:58.241Z,2025-04-10T19:33:39Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639736967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881231,645,1,2,81,16,uqspd1bx7f6mq8ohj50u1k1k,1,44.4,73.0,2025-04-10T18:38:59.117Z,2025-04-10T19:01:25Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5639737379,3,,5639737389,213,1.95,5639737383,140,41.6,5639737381,56,Back,5639737387,212,7.9,5639737385,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881265,648,1,2,81,17,uqspd1bx7f6mq8ohj50u1k1k,1,40.8,84.4,2025-04-10T18:39:00.142Z,2025-04-10T18:39:04Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5639704421,213,3.69,5639704415,140,21.2,5639704417,141,66.1,5639704413,56,Back,5639704419,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881285,649,1,2,81,21,uqspd1bx7f6mq8ohj50u1k1k,0,21.6,65.8,2025-04-10T18:39:04.462Z,2025-04-10T18:39:07Z,8u1ii0vmhpub1p2gbsk1w7yzt,M. Lansing,,,5639704539,141,10.3,5639704545,1,,5639704541,212,61.6,5639704533,157,,5639704543,213,5.62,5639704537,140,68.0,5639704535,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881297,761,12,2,81,27,bsykw9d70ffqe9atosc92n1e9,1,29.4,84.1,2025-04-10T18:39:09.853Z,2025-04-10T18:39:12Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639704593,141,84.2,5639704597,213,0.02,5639704595,212,2.9,5639704589,56,Back,5639704611,15,,5639704591,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881301,650,83,2,81,28,uqspd1bx7f6mq8ohj50u1k1k,0,62.7,11.3,2025-04-10T18:39:11.413Z,2025-04-10T18:39:16Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5639704695,399,18paxu0ihqdu4kbd2ddi5z1t5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881311,763,1,2,81,30,bsykw9d70ffqe9atosc92n1e9,1,37.7,87.4,2025-04-10T18:39:12.734Z,2025-04-10T18:39:15Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639704635,140,40.5,5639704637,141,76.9,5639704641,213,5.10,5639704633,56,Back,5639704639,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881321,764,1,2,81,32,bsykw9d70ffqe9atosc92n1e9,1,53.9,74.4,2025-04-10T18:39:15.134Z,2025-04-10T18:39:16Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5639704685,140,55.6,5639704687,141,54.5,5639704689,212,13.6,5639704683,56,Center,5639704691,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881337,765,1,2,81,34,bsykw9d70ffqe9atosc92n1e9,1,57.1,43.6,2025-04-10T18:39:16.886Z,2025-04-10T18:39:19Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5639704769,56,Right,5639704773,141,16.5,5639704771,140,52.3,5639704777,213,4.45,5639704775,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881339,766,1,2,81,36,bsykw9d70ffqe9atosc92n1e9,1,44.1,15.5,2025-04-10T18:39:19.463Z,2025-04-10T18:39:20Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5639704787,212,6.3,5639704785,141,23.4,5639704781,56,Back,5639704783,140,41.0,5639704789,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881345,767,1,2,81,37,bsykw9d70ffqe9atosc92n1e9,1,40.5,29.5,2025-04-10T18:39:20.606Z,2025-04-10T18:39:23Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639704821,213,0.06,5639704815,140,56.0,5639704817,141,31.0,5639704813,56,Center,5639704819,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881353,768,1,2,81,40,bsykw9d70ffqe9atosc92n1e9,1,60.5,33.4,2025-04-10T18:39:23.278Z,2025-04-10T18:39:24Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5639704883,141,63.0,5639704879,56,Center,5639704885,212,20.3,5639704887,213,1.72,5639704881,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881357,769,1,2,81,41,bsykw9d70ffqe9atosc92n1e9,1,58.2,69.3,2025-04-10T18:39:24.510Z,2025-04-10T18:39:26Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639704923,141,60.2,5639704919,56,Center,5639704921,140,51.3,5639704925,212,9.5,5639704927,213,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881361,770,1,2,81,43,bsykw9d70ffqe9atosc92n1e9,1,47.0,57.9,2025-04-10T18:39:25.982Z,2025-04-10T18:39:27Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5639704951,56,Back,5639704955,141,64.3,5639704959,213,1.90,5639704953,140,45.6,5639704957,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881371,771,1,2,81,44,bsykw9d70ffqe9atosc92n1e9,1,47.8,70.9,2025-04-10T18:39:27.566Z,2025-04-10T18:39:30Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639704999,141,85.9,5639705003,213,0.57,5639705001,212,18.9,5639704997,140,62.9,5639704995,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881399,772,1,2,81,47,bsykw9d70ffqe9atosc92n1e9,1,75.4,82.9,2025-04-10T18:39:30.428Z,2025-04-10T18:39:38Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639705179,141,84.7,5639705183,213,0.14,5639705181,212,8.9,5639705177,140,83.8,5639705175,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881431,773,1,2,81,55,bsykw9d70ffqe9atosc92n1e9,1,70.3,83.8,2025-04-10T18:39:38.230Z,2025-04-10T18:39:42Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5639705289,213,4.04,5639705283,140,58.4,5639705281,56,Center,5639705285,141,60.8,5639705287,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881437,774,1,2,82,0,bsykw9d70ffqe9atosc92n1e9,1,66.0,55.2,2025-04-10T18:39:42.749Z,2025-04-10T18:39:44Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5639705335,213,1.92,5639705331,141,64.5,5639705333,212,6.7,5639705329,140,63.8,5639705327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881455,775,1,2,82,1,bsykw9d70ffqe9atosc92n1e9,1,62.2,75.3,2025-04-10T18:39:44.550Z,2025-04-10T18:39:47Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639705419,140,76.2,5639705423,212,15.7,5639705425,213,0.35,5639705417,56,Left,5639705421,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881473,776,1,2,82,4,bsykw9d70ffqe9atosc92n1e9,1,78.8,86.9,2025-04-10T18:39:47.125Z,2025-04-10T18:39:48Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639705499,212,7.6,5639705493,56,Left,5639705495,140,71.7,5639705501,213,3.37,5639705497,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881479,777,1,2,82,6,bsykw9d70ffqe9atosc92n1e9,1,69.9,85.6,2025-04-10T18:39:48.757Z,2025-04-10T18:39:50Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639705535,140,69.6,5639705537,141,80.5,5639705539,212,3.5,5639705533,56,Left,5639705541,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881483,778,1,2,82,7,bsykw9d70ffqe9atosc92n1e9,1,71.3,76.6,2025-04-10T18:39:50.613Z,2025-04-10T18:39:51Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5639705581,213,1.86,5639705575,140,69.8,5639705577,141,84.4,5639705579,212,5.5,5639705573,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881493,779,1,2,82,8,bsykw9d70ffqe9atosc92n1e9,1,69.7,84.5,2025-04-10T18:39:51.389Z,2025-04-10T18:39:53Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639705641,141,81.5,5639705645,213,3.49,5639705639,140,64.4,5639705643,212,5.9,5639705637,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881521,780,1,2,82,10,bsykw9d70ffqe9atosc92n1e9,1,60.8,68.2,2025-04-10T18:39:53.686Z,2025-04-10T18:39:58Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5639705789,212,9.6,5639705783,56,Left,5639705791,213,1.36,5639705785,140,62.7,5639705787,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881531,781,1,2,82,15,bsykw9d70ffqe9atosc92n1e9,1,68.8,83.6,2025-04-10T18:39:57.918Z,2025-04-10T18:39:59Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639705853,212,6.2,5639705851,141,89.0,5639705855,213,0.63,5639705845,56,Left,5639705849,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881535,782,1,2,82,16,bsykw9d70ffqe9atosc92n1e9,1,76.8,89.1,2025-04-10T18:39:59.638Z,2025-04-10T18:40:01Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639705873,140,67.5,5639705879,213,3.40,5639705875,141,85.3,5639705877,212,10.1,5639705871,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881587,783,1,2,82,18,bsykw9d70ffqe9atosc92n1e9,0,65.1,84.4,2025-04-10T18:40:01.246Z,2025-04-10T19:33:40Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639706153,141,74.8,5639706149,56,Center,5639706151,140,66.3,5639706157,213,4.90,5639706155,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798886371,806,3,2,82,22,uqspd1bx7f6mq8ohj50u1k1k,1,39.4,34.8,2025-04-10T18:40:04.719Z,2025-04-10T18:59:28Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5639732921,286,,5639733357,233,890,5639732919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798886451,890,45,2,82,22,bsykw9d70ffqe9atosc92n1e9,0,60.6,65.2,2025-04-10T18:40:04.719Z,2025-04-10T18:59:25Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5639733353,56,Center,5639733363,233,806,5639733355,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881593,784,50,2,82,24,bsykw9d70ffqe9atosc92n1e9,1,67.4,68.8,2025-04-10T18:40:07.412Z,2025-04-10T18:59:47Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5639706181,56,Center,5639706183,286,,5639706603,233,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881669,656,7,2,82,24,uqspd1bx7f6mq8ohj50u1k1k,0,32.6,31.2,2025-04-10T18:40:07.413Z,2025-04-10T18:58:55Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5639706593,233,784,5639706581,285,,5639706577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798886395,889,61,2,82,25,bsykw9d70ffqe9atosc92n1e9,1,53.9,33.1,2025-04-10T18:40:07.719Z,2025-04-10T18:59:11Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5639733063,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
