id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818277299,704,1,2,71,56,eujf9nqky8c5jnahb2f76m86o,1,90.2,30.5,2025-05-24T15:32:17.035Z,2025-05-24T16:00:55Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,1.0,,5746679471,212,9.7,5746679473,213,1.55,5746679467,140,90.4,5746679469,141,44.8,5746679465,56,Center,5746685483,154,,5746685485,22,,5746685481,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818277941,589,51,2,71,57,e5txudmuc2qpc460bs4lb5aff,1,15.5,54.3,2025-05-24T15:32:17.719Z,2025-05-24T16:01:08Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5746816861,170,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818277275,588,43,2,72,0,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-05-24T15:32:21.081Z,2025-05-24T15:32:36Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5746679309,56,Back,5746680865,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818277307,705,16,2,72,0,eujf9nqky8c5jnahb2f76m86o,1,90.4,44.8,2025-05-24T15:32:21.451Z,2025-05-24T16:01:08Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5746685565,103,2.5,5746679501,56,Center,5746682089,374,2025-05-24 16:32:20.810,5746685579,136,,5746679499,17,,5746685547,76,,5746816899,468,589,5746685553,55,704,5746685551,154,5746685561,102,52.3,5746682093,375,72:00.134,5746679497,22,5746685575,328,5746685549,29,,5746682085,20,,5746685569,214,,,,,5746685581,230,95.0,5746685583,231,46.9
2818278441,590,1,2,73,8,e5txudmuc2qpc460bs4lb5aff,1,50.3,50.4,2025-05-24T15:33:29.352Z,2025-05-24T15:33:33Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5746685813,140,34.6,5746685845,189,,5746685823,213,3.29,5746685825,279,G,5746685821,212,16.7,5746685817,141,46.7,5746685809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818278509,591,1,2,73,12,e5txudmuc2qpc460bs4lb5aff,1,35.9,47.0,2025-05-24T15:33:33.447Z,2025-05-24T15:33:37Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5746686175,213,5.28,5746686167,140,44.2,5746686173,212,16.2,5746686171,141,27.0,5746686163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818278545,592,1,2,73,16,e5txudmuc2qpc460bs4lb5aff,0,44.8,25.8,2025-05-24T15:33:37.255Z,2025-05-24T15:33:39Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5746686401,56,Center,5746686411,212,30.8,5746686417,213,0.20,5746686407,141,34.9,5746686403,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818278579,707,1,2,73,19,eujf9nqky8c5jnahb2f76m86o,0,23.3,69.5,2025-05-24T15:33:40.363Z,2025-05-24T15:33:41Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5746686563,157,,5746686565,56,Back,5746686571,212,26.4,5746686569,141,79.9,5746686573,213,0.27,5746686575,1,,5746686567,140,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818278611,593,1,2,73,21,e5txudmuc2qpc460bs4lb5aff,1,50.9,33.3,2025-05-24T15:33:42.024Z,2025-05-24T15:33:43Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5746686745,213,0.51,5746686743,212,12.2,5746686735,3,,5746686741,141,42.1,5746686737,56,Center,5746686739,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818278627,594,1,2,73,22,e5txudmuc2qpc460bs4lb5aff,0,61.0,42.1,2025-05-24T15:33:43.320Z,2025-05-24T15:33:44Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5746686827,56,Center,5746686829,140,74.1,5746686835,213,5.95,5746686833,212,14.6,5746686831,141,35.1,5746686825,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818278661,708,1,2,73,24,eujf9nqky8c5jnahb2f76m86o,1,26.8,70.6,2025-05-24T15:33:45.019Z,2025-05-24T15:33:47Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5746687031,213,6.06,5746687023,140,45.1,5746687017,3,,5746687019,56,Back,5746687029,212,19.7,5746687027,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818278703,709,1,2,73,26,eujf9nqky8c5jnahb2f76m86o,1,45.1,64.2,2025-05-24T15:33:47.258Z,2025-05-24T15:33:49Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5746687229,212,18.1,5746687227,141,63.8,5746687219,3,,5746687231,213,6.27,5746687223,56,Center,5746687225,140,62.3,5746687221,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818278725,711,3,2,73,29,eujf9nqky8c5jnahb2f76m86o,0,55.5,57.6,2025-05-24T15:33:49.818Z,2025-05-24T15:50:36Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5746687339,56,Center,5746687957,233,595,5746687345,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818278841,595,7,2,73,29,e5txudmuc2qpc460bs4lb5aff,1,44.5,42.4,2025-05-24T15:33:49.819Z,2025-05-24T15:50:36Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5746687931,233,711,5746687903,285,,5746687901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818278881,596,3,2,73,33,e5txudmuc2qpc460bs4lb5aff,1,43.1,40.6,2025-05-24T15:33:53.740Z,2025-05-24T15:50:38Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5746688103,56,Back,5746688107,286,,5746688125,233,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818278837,712,45,2,73,33,eujf9nqky8c5jnahb2f76m86o,0,56.9,59.4,2025-05-24T15:33:53.740Z,2025-05-24T15:50:39Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5746687891,56,Center,5746688167,233,596,5746687893,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818278917,598,1,2,73,34,e5txudmuc2qpc460bs4lb5aff,1,43.1,36.1,2025-05-24T15:33:55.095Z,2025-05-24T15:33:57Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5746688279,212,8.8,5746688275,140,34.7,5746688281,213,3.07,5746688277,141,37.0,5746688273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279005,599,1,2,73,36,e5txudmuc2qpc460bs4lb5aff,1,33.7,24.7,2025-05-24T15:33:57.512Z,2025-05-24T15:34:02Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5746688821,56,Back,5746688825,141,5.3,5746688823,140,35.4,5746688829,213,4.85,5746688827,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279023,600,1,2,73,41,e5txudmuc2qpc460bs4lb5aff,0,35.2,5.8,2025-05-24T15:34:01.975Z,2025-05-24T15:34:02Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5746688931,56,Back,5746688937,212,11.5,5746688933,140,44.6,5746688935,141,14.4,5746688939,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279075,714,1,2,73,43,eujf9nqky8c5jnahb2f76m86o,1,60.9,83.2,2025-05-24T15:34:04.363Z,2025-05-24T15:34:05Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5746689229,212,19.0,5746689233,213,5.13,5746689221,56,Center,5746689225,141,57.6,5746689223,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279111,715,1,2,73,45,eujf9nqky8c5jnahb2f76m86o,0,68.2,57.6,2025-05-24T15:34:05.850Z,2025-05-24T15:34:08Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5746689419,213,6.05,5746689417,212,16.8,5746689415,141,51.8,5746689413,140,83.8,5746689411,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279417,602,51,2,73,46,e5txudmuc2qpc460bs4lb5aff,1,14.5,51.5,2025-05-24T15:34:07.468Z,2025-05-24T16:21:12Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5746692759,170,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279303,601,12,2,73,47,e5txudmuc2qpc460bs4lb5aff,1,12.8,52.1,2025-05-24T15:34:07.953Z,2025-05-24T16:08:22Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5746690527,141,40.5,5746690531,213,5.68,5746690523,56,Back,5746690525,140,23.8,5746690529,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818279181,716,16,2,73,49,eujf9nqky8c5jnahb2f76m86o,1,77.8,62.9,2025-05-24T15:34:10.011Z,2025-05-24T16:08:19Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5746691043,20,,5746689779,22,,5746695321,76,,5746695323,102,53.6,5746695339,231,51.8,5746689781,18,,5746858719,468,602,5746689783,56,Center,5746695327,103,5746691061,374,2025-05-24 16:34:08.517,5746695335,458,,5746695333,328,5746695331,215,5746691073,375,73:47.841,5746695337,230,92.0,,,17.1,,,,,,,,,
2818280301,603,1,2,74,52,e5txudmuc2qpc460bs4lb5aff,1,50.1,50.3,2025-05-24T15:35:13.287Z,2025-05-24T15:35:16Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5746696295,56,Back,5746696341,189,,5746696299,141,50.6,5746696297,140,34.5,5746696301,212,16.4,5746696303,213,3.13,5746696305,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280341,604,1,2,74,56,e5txudmuc2qpc460bs4lb5aff,1,35.0,49.7,2025-05-24T15:35:16.839Z,2025-05-24T15:35:18Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5746696579,56,Back,5746696595,212,11.6,5746696599,213,2.08,5746696591,141,64.5,5746696585,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280439,605,1,2,74,57,e5txudmuc2qpc460bs4lb5aff,1,31.6,67.2,2025-05-24T15:35:18.118Z,2025-05-24T15:35:22Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5746697111,56,Back,5746697119,213,5.25,5746697113,140,38.3,5746697117,212,13.6,5746697115,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280513,606,1,2,75,1,e5txudmuc2qpc460bs4lb5aff,0,42.4,45.5,2025-05-24T15:35:21.976Z,2025-05-24T15:35:26Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5746697559,141,30.7,5746697557,140,75.6,5746697555,56,Center,5746697565,1,,5746697563,213,6.00,5746697553,155,,5746697561,212,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280533,717,44,2,75,4,eujf9nqky8c5jnahb2f76m86o,1,23.8,72.0,2025-05-24T15:35:25.274Z,2025-05-24T15:50:42Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5746697651,285,,5746697647,56,Back,5746697783,233,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280521,607,44,2,75,4,e5txudmuc2qpc460bs4lb5aff,0,76.2,28.0,2025-05-24T15:35:25.275Z,2025-05-24T15:50:43Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5746697833,233,717,5746697597,56,Center,5746697599,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280549,718,12,2,75,5,eujf9nqky8c5jnahb2f76m86o,1,22.7,76.5,2025-05-24T15:35:26.318Z,2025-05-24T15:35:27Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5746697809,15,,5746697727,212,8.8,5746697729,213,0.24,5746697721,56,Back,5746697723,140,30.8,5746697725,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280597,719,1,2,75,7,eujf9nqky8c5jnahb2f76m86o,1,32.0,82.9,2025-05-24T15:35:28.059Z,2025-05-24T15:35:29Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5746697953,3,,5746697961,140,38.7,5746697969,212,12.9,5746697967,141,67.0,5746697957,56,Back,5746697971,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818281395,726,44,2,75,7,eujf9nqky8c5jnahb2f76m86o,1,38.8,70.0,2025-05-24T15:35:28.307Z,2025-05-24T15:50:43Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5746726357,233,645,5746702635,56,Back,5746702637,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818285179,645,44,2,75,7,e5txudmuc2qpc460bs4lb5aff,0,61.2,30.0,2025-05-24T15:35:28.308Z,2025-05-24T16:08:09Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5746724211,56,Center,5746724213,286,,5746726397,233,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280587,608,43,2,75,7,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-05-24T15:35:28.375Z,2025-05-24T15:36:01Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5746697921,56,Center,5746697923,286,0,5746701019,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280621,720,1,2,75,8,eujf9nqky8c5jnahb2f76m86o,1,38.7,67.0,2025-05-24T15:35:29.260Z,2025-05-24T15:35:30Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5746698119,213,1.17,5746698109,3,,5746698117,212,7.2,5746698111,56,Back,5746698115,141,76.8,5746698113,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280643,722,1,2,75,10,eujf9nqky8c5jnahb2f76m86o,1,41.4,76.8,2025-05-24T15:35:30.955Z,2025-05-24T15:35:32Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5746698257,212,16.4,5746698259,213,3.13,5746698253,140,25.8,5746698255,141,77.1,5746698251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280649,723,1,2,75,11,eujf9nqky8c5jnahb2f76m86o,0,25.8,77.6,2025-05-24T15:35:32.315Z,2025-05-24T15:35:34Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5746698309,212,2.9,5746698307,141,79.3,5746698417,233,609,5746698425,286,,5746698311,213,0.41,5746698303,56,Back,5746698305,140,28.3,5746698413,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280663,609,74,2,75,11,e5txudmuc2qpc460bs4lb5aff,1,67.2,32.2,2025-05-24T15:35:32.316Z,2025-05-24T16:05:00Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5746698447,233,723,5746698379,285,,5746698377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280783,611,3,2,75,14,e5txudmuc2qpc460bs4lb5aff,1,72.0,11.2,2025-05-24T15:35:35.510Z,2025-05-24T15:50:39Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5746699027,56,Right,5746699061,233,724,5746699029,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280715,724,45,2,75,14,eujf9nqky8c5jnahb2f76m86o,0,28.0,88.8,2025-05-24T15:35:35.510Z,2025-05-24T15:50:39Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5746698663,56,Back,5746698665,285,,5746699093,233,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280785,612,4,2,75,18,e5txudmuc2qpc460bs4lb5aff,1,83.6,7.6,2025-05-24T15:35:39.226Z,2025-05-24T15:35:45Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5746699181,56,Right,5746699225,233,725,5746699185,152,,5746699191,286,,5746699177,13,,5746699189,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818280761,725,4,2,75,18,eujf9nqky8c5jnahb2f76m86o,0,16.4,92.4,2025-05-24T15:35:39.227Z,2025-05-24T15:35:45Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5746698985,265,,5746698991,285,,5746698975,56,Back,5746698969,13,,5746699241,233,612,5746698979,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818281745,613,18,2,76,9,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-05-24T15:36:30.121Z,2025-05-24T15:37:29Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5746704621,59,3,5746704741,55,614,5746704617,42,,5746704619,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818281751,614,19,2,76,9,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-05-24T15:36:30.122Z,2025-05-24T16:13:53Z,dlx130vfa5ynu82q5jtawq8lw,J. Hanstad,,,5746704661,44,Midfielder,5746893459,292,5,5746704663,55,613,5746704653,42,,5746709415,293,1,5746704659,59,21,5746704657,145,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282133,615,18,2,76,29,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-05-24T15:36:49.731Z,2025-05-24T15:37:35Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5746706807,55,616,5746706763,42,,5746706767,59,6,5746706765,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282135,616,19,2,76,29,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-05-24T15:36:49.732Z,2025-05-24T16:13:51Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5746893313,292,5,5746706777,44,Midfielder,5746709853,293,3,5746706773,145,7,5746706775,59,19,5746706793,55,615,5746706769,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818287037,655,40,2,76,30,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-05-24T15:36:51.470Z,2025-05-24T16:13:45Z,,,,,5746734791,319,,5746734785,130,13,5746734783,59,"30, 16, 21, 4, 12, 22, 19, 11, 23, 20, 13, 1, 5, 7, 18",5746734781,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5",5746734789,194,ci3c5x4u4g1n4y9p63av1txx,5746734787,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",5746734779,30,"b20lp3ufi88q4pckp39hsjbsa, dlxtfrt1ioz51rwnizwz5657t, dlx130vfa5ynu82q5jtawq8lw, ci3c5x4u4g1n4y9p63av1txx, dfp3y0edqm1vg85f6n3b6ut49, 16yy0mbn7y1vztd870gybmane, 1s6yn52hlqtmmz4lerscf457u, bww0h67l7g6o9syrkp12s7pih, 95u4j4kg3w5wfpk8ilcimhfdg, 7j35sfip0xb51mpa91wzikrh0, 8rnri2daeaqt5h1hl9ftt6l0p, 51ibk2sy9eczccqp0gzsmns9h, c5p3hpmvlgspmqfs64zfrs991, ahje1y6v4dlmq4ath0rfcql90, 2gic8jiz83o8w0qsh3g9eq385",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282245,617,1,2,76,43,e5txudmuc2qpc460bs4lb5aff,1,85.1,5.0,2025-05-24T15:37:03.894Z,2025-05-24T15:39:45Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,1.0,5746707465,140,91.4,5746707463,56,Center,5746707455,2,,5746707461,152,,5746723445,210,13,5746707459,155,,5746707469,212,25.5,5746707457,5,,5746707467,141,5746707471,213,1.31,5746723447,154,,,,,,,,,,,,,,41.2,,,,,,,,,
2818282253,618,13,2,76,47,e5txudmuc2qpc460bs4lb5aff,1,90.0,42.4,2025-05-24T15:37:08.550Z,2025-05-24T15:39:45Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5746722845,15,,5746722843,24,,5746723489,55,617,5746723497,230,98.2,5746723493,102,74.5,5746723495,103,13.9,5746723487,154,,5746707521,17,,5746723499,231,5746707523,56,Center,5746723485,29,,5746723483,73,5746722849,328,,,,,,,,,48.6,,,,,,,,,
2818282541,619,5,2,76,49,e5txudmuc2qpc460bs4lb5aff,0,101.4,61.4,2025-05-24T15:37:09.781Z,2025-05-24T16:05:16Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5746713515,233,727,5746709375,56,Center,5746709377,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282653,727,5,2,76,49,eujf9nqky8c5jnahb2f76m86o,1,-1.4,38.6,2025-05-24T15:37:09.781Z,2025-05-24T16:05:16Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5746713429,233,619,5746709963,56,Back,5746709965,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282763,728,1,2,77,15,eujf9nqky8c5jnahb2f76m86o,0,5.1,59.0,2025-05-24T15:37:36.491Z,2025-05-24T15:37:42Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5746710617,1,,5746710607,56,Left,5746710619,74,,5746710609,140,73.3,5746710611,141,80.3,5746710613,212,73.1,5746710605,124,,5746710615,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282781,620,1,2,77,21,e5txudmuc2qpc460bs4lb5aff,1,22.7,25.6,2025-05-24T15:37:42.294Z,2025-05-24T15:37:44Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5746710725,56,Back,5746710731,212,8.4,5746710723,3,,5746710733,213,5.80,5746710727,140,29.8,5746710729,141,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282789,621,1,2,77,23,e5txudmuc2qpc460bs4lb5aff,0,28.6,18.3,2025-05-24T15:37:44.406Z,2025-05-24T15:37:45Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5746710789,213,6.19,5746710787,212,17.6,5746710779,56,Back,5746710791,1,,5746710783,140,45.3,5746710785,141,15.8,5746710775,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282823,729,1,2,77,24,eujf9nqky8c5jnahb2f76m86o,1,65.0,84.3,2025-05-24T15:37:44.923Z,2025-05-24T15:37:47Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5746710975,56,Left,5746710981,212,9.0,5746710983,213,0.50,5746710979,141,90.6,5746710977,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282831,730,1,2,77,26,eujf9nqky8c5jnahb2f76m86o,1,72.5,90.6,2025-05-24T15:37:47.194Z,2025-05-24T15:37:48Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5746711021,56,Left,5746711025,140,78.1,5746711031,213,5.65,5746711027,141,84.2,5746711029,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282885,731,1,2,77,27,eujf9nqky8c5jnahb2f76m86o,1,78.1,84.2,2025-05-24T15:37:48.059Z,2025-05-24T15:37:50Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5746711343,56,Left,5746711347,141,96.2,5746711345,140,81.6,5746711349,212,8.9,5746711351,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282891,732,3,2,77,30,eujf9nqky8c5jnahb2f76m86o,0,82.6,97.0,2025-05-24T15:37:50.714Z,2025-05-24T15:37:51Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5746711433,211,,5746711417,56,Left,5746711419,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818283157,622,5,2,77,30,e5txudmuc2qpc460bs4lb5aff,1,13.8,-1.6,2025-05-24T15:37:51.174Z,2025-05-24T16:05:17Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5746712809,233,733,5746712787,56,Back,5746712789,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818282903,733,5,2,77,30,eujf9nqky8c5jnahb2f76m86o,0,86.2,101.6,2025-05-24T15:37:51.174Z,2025-05-24T16:05:17Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5746711473,347,,5746711471,56,Left,5746712879,233,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818283191,623,1,2,77,43,e5txudmuc2qpc460bs4lb5aff,0,20.1,0.0,2025-05-24T15:38:03.846Z,2025-05-24T15:38:05Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5746713009,107,,5746713019,213,0.23,5746713017,212,19.3,5746713015,141,5.0,5746713013,140,38.0,5746713011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818283201,734,1,2,77,45,eujf9nqky8c5jnahb2f76m86o,0,56.6,92.0,2025-05-24T15:38:05.708Z,2025-05-24T15:38:06Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5746713069,56,Left,5746713081,1,,5746713075,141,100.0,5746713073,140,73.3,5746713079,213,0.34,5746713077,212,18.6,5746713065,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818283409,624,5,2,77,45,e5txudmuc2qpc460bs4lb5aff,1,28.4,-0.8,2025-05-24T15:38:06.214Z,2025-05-24T16:05:17Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5746714469,233,735,5746714419,347,,5746714417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
