id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2815319393,581,1,2,71,57,80hgdmpkvdrhw1ge9nks2kxvy,0,25.6,17.7,2025-05-16T17:30:01.833Z,2025-05-16T17:30:05Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5730379673,140,79.7,5730379677,212,57.0,5730379671,56,Center,5730379679,213,0.09,5730379667,157,,5730379675,141,25.0,5730379681,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319401,842,12,2,72,1,ctvzi2jbl1q6xzq0s3sexj73g,1,26.6,89.7,2025-05-16T17:30:05.322Z,2025-05-16T17:30:06Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5730379721,140,36.1,5730379729,213,0.16,5730379757,15,,5730379719,56,Back,5730379723,141,92.1,5730379725,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319423,843,1,2,72,4,ctvzi2jbl1q6xzq0s3sexj73g,1,36.7,90.8,2025-05-16T17:30:08.522Z,2025-05-16T17:30:09Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730379867,56,Back,5730379869,140,36.6,5730379875,213,4.69,5730379873,212,4.8,5730379871,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319457,845,1,2,72,5,ctvzi2jbl1q6xzq0s3sexj73g,1,36.6,83.8,2025-05-16T17:30:09.594Z,2025-05-16T17:30:14Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730380093,213,4.00,5730380085,56,Back,5730380091,212,11.4,5730380089,141,71.2,5730380087,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319507,846,1,2,72,9,ctvzi2jbl1q6xzq0s3sexj73g,1,42.3,52.4,2025-05-16T17:30:13.947Z,2025-05-16T17:30:19Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5730380393,213,4.84,5730380385,56,Back,5730380391,212,23.0,5730380389,141,18.8,5730380387,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319555,847,1,2,72,14,ctvzi2jbl1q6xzq0s3sexj73g,1,50.8,17.4,2025-05-16T17:30:18.818Z,2025-05-16T17:30:22Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730380659,56,Back,5730380665,212,19.9,5730380661,140,38.1,5730380667,213,2.31,5730380663,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319609,848,1,2,72,17,ctvzi2jbl1q6xzq0s3sexj73g,1,41.0,41.2,2025-05-16T17:30:21.954Z,2025-05-16T17:30:27Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5730380999,212,8.6,5730380997,141,53.1,5730380993,56,Back,5730381001,213,1.21,5730380995,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319639,849,1,2,72,22,ctvzi2jbl1q6xzq0s3sexj73g,1,45.0,54.0,2025-05-16T17:30:26.866Z,2025-05-16T17:30:28Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5730381175,56,Back,5730381179,141,74.2,5730381183,213,1.47,5730381181,212,13.8,5730381177,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319665,850,1,2,72,24,ctvzi2jbl1q6xzq0s3sexj73g,1,45.1,74.8,2025-05-16T17:30:28.666Z,2025-05-16T17:30:31Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730381333,140,36.9,5730381337,212,17.1,5730381339,213,4.19,5730381331,56,Back,5730381335,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319695,851,1,2,72,27,ctvzi2jbl1q6xzq0s3sexj73g,1,35.8,50.6,2025-05-16T17:30:31.574Z,2025-05-16T17:30:35Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5730381505,56,Back,5730381509,141,75.6,5730381513,213,1.52,5730381511,212,17.0,5730381507,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319745,852,1,2,72,31,ctvzi2jbl1q6xzq0s3sexj73g,1,34.8,83.0,2025-05-16T17:30:35.354Z,2025-05-16T17:30:39Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730381755,212,30.4,5730381749,56,Left,5730381747,155,,5730381751,140,63.6,5730381757,213,0.11,5730381753,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319757,853,61,2,72,34,ctvzi2jbl1q6xzq0s3sexj73g,0,63.6,87.8,2025-05-16T17:30:39.179Z,2025-05-16T17:30:39Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5730381791,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319915,583,5,2,72,35,80hgdmpkvdrhw1ge9nks2kxvy,1,35.2,-0.9,2025-05-16T17:30:40.250Z,2025-05-16T18:08:23Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5730382651,233,854,5730382631,56,Back,5730382633,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319769,854,5,2,72,35,ctvzi2jbl1q6xzq0s3sexj73g,0,64.8,100.9,2025-05-16T17:30:40.250Z,2025-05-16T18:08:24Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5730381833,56,Left,5730382669,233,583,5730381835,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319937,584,1,2,72,47,80hgdmpkvdrhw1ge9nks2kxvy,1,36.2,0.0,2025-05-16T17:30:51.991Z,2025-05-16T17:30:53Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5730382757,56,Back,5730382761,141,17.7,5730382759,140,24.4,5730382763,212,17.9,5730382765,213,2.34,5730382755,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319955,585,1,2,72,49,80hgdmpkvdrhw1ge9nks2kxvy,1,24.4,17.7,2025-05-16T17:30:53.399Z,2025-05-16T17:30:54Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5730382869,56,Back,5730382875,212,14.1,5730382871,140,13.8,5730382877,213,2.48,5730382873,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319973,586,1,2,72,50,80hgdmpkvdrhw1ge9nks2kxvy,1,11.8,31.5,2025-05-16T17:30:54.719Z,2025-05-16T17:30:56Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5730382995,140,23.3,5730383001,213,5.57,5730382993,56,Back,5730382997,141,16.2,5730382999,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320005,587,1,2,72,52,80hgdmpkvdrhw1ge9nks2kxvy,1,23.3,16.2,2025-05-16T17:30:56.311Z,2025-05-16T17:31:00Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5730383185,141,31.3,5730383183,140,34.6,5730383187,212,15.7,5730383189,213,0.71,5730383181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320017,588,1,2,72,55,80hgdmpkvdrhw1ge9nks2kxvy,1,35.6,31.2,2025-05-16T17:30:59.895Z,2025-05-16T17:31:01Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5730383249,141,44.2,5730383247,140,28.0,5730383245,56,Back,5730383251,212,11.9,5730383253,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320073,589,1,2,72,57,80hgdmpkvdrhw1ge9nks2kxvy,1,29.9,43.7,2025-05-16T17:31:01.687Z,2025-05-16T17:31:06Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5730383585,141,72.9,5730383583,140,22.6,5730383587,212,21.3,5730383589,213,1.94,5730383581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320099,590,1,2,73,2,80hgdmpkvdrhw1ge9nks2kxvy,0,28.9,85.1,2025-05-16T17:31:06.576Z,2025-05-16T17:31:08Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5730383769,213,0.05,5730383761,56,Left,5730383763,140,75.3,5730383767,212,48.8,5730383765,141,88.6,5730383771,1,,5730383759,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320121,856,1,2,73,4,ctvzi2jbl1q6xzq0s3sexj73g,0,30.5,10.9,2025-05-16T17:31:08.666Z,2025-05-16T17:46:21Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5730383825,141,10.0,5730383823,140,32.8,5730383827,212,2.5,5730383821,56,Back,5730383829,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339375,791,8,2,73,5,80hgdmpkvdrhw1ge9nks2kxvy,1,71.5,87.5,2025-05-16T17:31:09.306Z,2025-05-16T18:05:31Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5730491775,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320143,591,43,2,73,5,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-16T17:31:09.895Z,2025-05-16T18:05:43Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5730492353,144,3,5730383939,56,Left,5730477785,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320131,857,1,2,73,5,ctvzi2jbl1q6xzq0s3sexj73g,0,32.6,13.7,2025-05-16T17:31:09.896Z,2025-05-16T18:08:00Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730492113,140,30.5,5730492117,212,2.8,5730492119,213,2.48,5730492115,141,16.2,5730383903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815337159,788,61,2,73,6,80hgdmpkvdrhw1ge9nks2kxvy,1,62.0,81.8,2025-05-16T17:31:10.306Z,2025-05-16T18:01:24Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5730480041,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320155,858,1,2,73,7,ctvzi2jbl1q6xzq0s3sexj73g,0,31.4,19.7,2025-05-16T17:31:11.377Z,2025-05-16T18:11:40Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5730383985,213,3.10,5730383977,56,Back,5730383979,140,24.5,5730500225,233,592,5730383981,141,20.1,5730383983,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815337189,789,61,2,73,8,80hgdmpkvdrhw1ge9nks2kxvy,1,68.8,83.0,2025-05-16T17:31:12.306Z,2025-05-16T18:01:36Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5730480551,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320165,859,1,2,73,8,ctvzi2jbl1q6xzq0s3sexj73g,1,24.5,20.1,2025-05-16T17:31:12.594Z,2025-05-16T17:31:14Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5730384045,213,5.01,5730384037,56,Back,5730384039,140,26.3,5730384043,212,6.4,5730384041,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320181,860,1,2,73,11,ctvzi2jbl1q6xzq0s3sexj73g,0,26.3,10.6,2025-05-16T17:31:16.191Z,2025-05-16T18:11:27Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730508997,233,592,5730384159,286,,5730384127,140,28.1,5730384129,141,10.4,5730384153,236,,5730384131,212,1.9,5730384125,56,Back,5730384133,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320175,592,74,2,73,11,80hgdmpkvdrhw1ge9nks2kxvy,1,68.2,86.2,2025-05-16T17:31:16.192Z,2025-05-16T18:11:44Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5730384083,285,,5730384081,56,Left,5730509057,233,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339677,1103,61,2,73,12,ctvzi2jbl1q6xzq0s3sexj73g,1,29.4,5.5,2025-05-16T17:31:16.306Z,2025-05-16T18:06:12Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730493445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815339845,793,61,2,73,12,80hgdmpkvdrhw1ge9nks2kxvy,1,71.5,89.9,2025-05-16T17:31:16.406Z,2025-05-16T18:08:50Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5730494323,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320195,593,5,2,73,12,80hgdmpkvdrhw1ge9nks2kxvy,0,68.9,100.8,2025-05-16T17:31:16.474Z,2025-05-16T18:08:25Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5730384325,233,861,5730384209,56,Left,5730384211,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320203,861,5,2,73,12,ctvzi2jbl1q6xzq0s3sexj73g,1,31.1,-0.8,2025-05-16T17:31:16.474Z,2025-05-16T18:08:24Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730384239,347,,5730384287,233,593,5730384237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320247,862,1,2,73,17,ctvzi2jbl1q6xzq0s3sexj73g,1,26.7,0.0,2025-05-16T17:31:22.018Z,2025-05-16T17:31:22Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730384489,141,16.5,5730384487,140,27.3,5730384483,107,,5730384493,213,1.52,5730384491,212,12.2,5730384485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320257,863,1,2,73,18,ctvzi2jbl1q6xzq0s3sexj73g,1,27.3,16.5,2025-05-16T17:31:22.579Z,2025-05-16T17:31:23Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730384559,212,6.8,5730384561,213,4.68,5730384553,56,Back,5730384557,141,6.5,5730384555,140,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320269,864,1,2,73,18,ctvzi2jbl1q6xzq0s3sexj73g,1,27.1,6.5,2025-05-16T17:31:23.162Z,2025-05-16T17:31:24Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730384619,140,22.2,5730384623,141,13.8,5730384627,212,7.1,5730384615,56,Back,5730384633,213,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320309,865,1,2,73,19,ctvzi2jbl1q6xzq0s3sexj73g,1,19.3,15.2,2025-05-16T17:31:23.962Z,2025-05-16T17:31:28Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5730384845,213,1.94,5730384837,140,12.6,5730384835,56,Back,5730384841,141,41.6,5730384843,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320313,866,1,2,73,23,ctvzi2jbl1q6xzq0s3sexj73g,0,13.2,43.3,2025-05-16T17:31:28.002Z,2025-05-16T18:03:25Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5730384861,212,27.8,5730384863,213,5.83,5730384855,56,Back,5730384853,157,,5730384857,140,37.0,5730384859,141,25.5,5730384865,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320323,867,43,2,73,24,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-05-16T17:31:28.985Z,2025-05-16T18:04:59Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5730384921,141,23.1,5730490419,144,1,5730384923,212,8.9,5730384917,56,Back,5730384919,140,28.7,5730384945,156,0,5730384925,213,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815338239,790,8,2,73,25,80hgdmpkvdrhw1ge9nks2kxvy,1,39.0,68.7,2025-05-16T17:31:29.306Z,2025-05-16T18:03:22Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5730485161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320419,595,1,2,73,26,80hgdmpkvdrhw1ge9nks2kxvy,1,70.0,68.1,2025-05-16T17:31:31.014Z,2025-05-16T17:31:36Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5730385397,56,Left,5730385405,213,1.60,5730385399,140,69.7,5730385403,212,9.7,5730385401,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320425,596,3,2,73,31,80hgdmpkvdrhw1ge9nks2kxvy,0,87.2,91.0,2025-05-16T17:31:35.887Z,2025-05-16T17:31:50Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5730385425,56,Left,5730386135,233,868,5730385427,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320535,868,7,2,73,31,ctvzi2jbl1q6xzq0s3sexj73g,1,12.8,9.0,2025-05-16T17:31:35.888Z,2025-05-16T17:31:49Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730386121,233,596,5730386091,56,Back,5730386093,285,,5730386089,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320479,597,5,2,73,35,80hgdmpkvdrhw1ge9nks2kxvy,1,87.0,101.2,2025-05-16T17:31:39.419Z,2025-05-16T18:08:25Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5730385705,347,,5730474997,233,869,5730385703,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320597,869,5,2,73,35,ctvzi2jbl1q6xzq0s3sexj73g,0,13.0,-1.2,2025-05-16T17:31:39.419Z,2025-05-16T18:08:25Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730386443,56,Back,5730475005,233,597,5730386445,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320603,598,1,2,73,44,80hgdmpkvdrhw1ge9nks2kxvy,1,80.2,100.0,2025-05-16T17:31:48.359Z,2025-05-16T18:07:47Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5730386477,212,11.9,5730386473,141,88.4,5730386471,140,73.0,5730386481,213,4.03,5730386467,107,,5730386469,56,Left,5730487015,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320621,599,1,2,73,45,80hgdmpkvdrhw1ge9nks2kxvy,1,73.0,88.4,2025-05-16T17:31:49.783Z,2025-05-16T17:31:51Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5730386581,141,81.5,5730386583,212,8.1,5730386585,213,3.76,5730386577,56,Left,5730386579,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320647,600,1,2,73,46,80hgdmpkvdrhw1ge9nks2kxvy,1,66.7,81.5,2025-05-16T17:31:51.062Z,2025-05-16T18:04:12Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5730386727,140,75.0,5730386729,141,78.5,5730386731,212,9.0,5730386725,56,Center,5730386733,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320657,601,1,2,73,49,80hgdmpkvdrhw1ge9nks2kxvy,1,75.0,78.5,2025-05-16T17:31:53.351Z,2025-05-16T17:31:54Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5730386805,212,11.4,5730386801,140,69.7,5730386807,213,2.08,5730386803,141,93.2,5730386799,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320683,602,1,2,73,49,80hgdmpkvdrhw1ge9nks2kxvy,1,69.7,93.2,2025-05-16T17:31:54.150Z,2025-05-16T18:09:49Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5730386987,141,81.5,5730386977,56,Left,5730386989,212,13.3,5730386981,140,59.6,5730386991,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320739,603,1,2,73,52,80hgdmpkvdrhw1ge9nks2kxvy,1,56.5,77.2,2025-05-16T17:31:56.678Z,2025-05-16T17:32:00Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5730387325,212,19.1,5730387319,56,Left,5730387323,141,89.4,5730387327,213,0.45,5730387321,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320753,604,1,2,73,55,80hgdmpkvdrhw1ge9nks2kxvy,0,69.8,90.3,2025-05-16T17:32:00.054Z,2025-05-16T17:32:02Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5730387415,213,5.79,5730387407,56,Center,5730387411,141,75.3,5730387413,212,21.6,5730387409,140,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320769,870,1,2,73,57,ctvzi2jbl1q6xzq0s3sexj73g,0,13.4,13.1,2025-05-16T17:32:02.153Z,2025-05-16T17:32:03Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5730387491,141,9.1,5730387493,212,3.9,5730387495,213,5.50,5730387487,56,Back,5730387489,140,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320777,605,61,2,73,59,80hgdmpkvdrhw1ge9nks2kxvy,1,78.2,80.2,2025-05-16T17:32:03.749Z,2025-05-16T17:32:03Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5730387533,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320807,871,1,2,73,59,ctvzi2jbl1q6xzq0s3sexj73g,1,16.2,9.1,2025-05-16T17:32:04.106Z,2025-05-16T17:32:05Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730387689,141,14.3,5730387687,140,19.9,5730387683,3,,5730387693,213,0.74,5730387691,212,5.3,5730387685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320821,873,1,2,74,1,ctvzi2jbl1q6xzq0s3sexj73g,1,19.9,14.3,2025-05-16T17:32:05.482Z,2025-05-16T17:32:07Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5730387753,212,8.9,5730387751,141,14.3,5730387747,56,Back,5730387755,213,3.14,5730387749,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320885,874,1,2,74,2,ctvzi2jbl1q6xzq0s3sexj73g,1,11.4,14.3,2025-05-16T17:32:06.842Z,2025-05-16T17:32:11Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5730388121,213,6.23,5730388123,1,,5730388115,140,34.0,5730388113,56,Back,5730388117,141,12.5,5730388111,157,,5730388119,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320893,875,61,2,74,6,ctvzi2jbl1q6xzq0s3sexj73g,0,34.0,12.5,2025-05-16T17:32:11.186Z,2025-05-16T17:32:11Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5730388161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320925,606,3,2,74,7,80hgdmpkvdrhw1ge9nks2kxvy,1,69.4,81.1,2025-05-16T17:32:12.210Z,2025-05-16T18:07:02Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5730388329,56,Left,5730388353,233,876,5730388331,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320899,876,45,2,74,7,ctvzi2jbl1q6xzq0s3sexj73g,0,30.6,18.9,2025-05-16T17:32:12.210Z,2025-05-16T18:07:03Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5730388191,285,,5730388361,233,606,5730388189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320943,607,1,2,74,10,80hgdmpkvdrhw1ge9nks2kxvy,1,60.6,86.8,2025-05-16T17:32:14.678Z,2025-05-16T17:32:16Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5730388427,140,47.8,5730388423,56,Back,5730388429,141,91.2,5730388431,212,13.8,5730388433,213,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320949,608,61,2,74,11,80hgdmpkvdrhw1ge9nks2kxvy,0,47.8,91.2,2025-05-16T17:32:15.774Z,2025-05-16T17:32:16Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5730388463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320957,609,5,2,74,11,80hgdmpkvdrhw1ge9nks2kxvy,0,49.0,101.6,2025-05-16T17:32:16.130Z,2025-05-16T18:08:26Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5730389089,233,877,5730388499,347,,5730388497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321053,877,5,2,74,11,ctvzi2jbl1q6xzq0s3sexj73g,1,51.0,-1.6,2025-05-16T17:32:16.130Z,2025-05-16T18:08:26Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5730388991,56,Right,5730389053,233,609,5730388995,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321089,878,1,2,74,18,ctvzi2jbl1q6xzq0s3sexj73g,1,47.1,0.0,2025-05-16T17:32:22.602Z,2025-05-16T17:32:26Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730389235,213,2.64,5730389227,56,Back,5730389229,140,21.1,5730389231,141,21.0,5730389233,212,31.2,5730389237,1,,5730389225,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321143,879,1,2,74,21,ctvzi2jbl1q6xzq0s3sexj73g,1,21.1,21.0,2025-05-16T17:32:25.890Z,2025-05-16T17:32:30Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5730389535,141,43.7,5730389537,212,18.0,5730389533,140,12.2,5730389531,56,Back,5730389539,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
