id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2823883061,825,1,2,85,22,4q0b35m26thti4c2on9a3npk0,1,8.2,10.0,2025-06-22T16:44:34.752Z,2025-06-22T16:46:28Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5778099113,140,34.6,5778099117,212,29.4,5778099119,213,0.34,5778099111,56,Back,5778099115,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883065,826,1,2,85,24,4q0b35m26thti4c2on9a3npk0,0,31.3,24.1,2025-06-22T16:44:37.446Z,2025-06-22T16:44:38Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5778099143,213,0.26,5778099141,212,39.0,5778099145,1,,5778099135,56,Center,5778099137,140,67.2,5778099139,141,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883091,644,1,2,85,26,ew0hpuiweoltpsg5f51r2w64t,1,36.3,59.6,2025-06-22T16:44:39.250Z,2025-06-22T16:44:42Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5778099279,213,2.20,5778099275,141,79.1,5778099271,56,Back,5778099277,212,16.4,5778099273,140,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883143,646,1,2,85,29,ew0hpuiweoltpsg5f51r2w64t,1,26.7,81.7,2025-06-22T16:44:42.351Z,2025-06-22T16:44:51Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5778099545,140,10.8,5778099543,56,Back,5778099551,213,3.96,5778099549,212,24.5,5778099547,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883155,647,1,2,85,38,ew0hpuiweoltpsg5f51r2w64t,1,13.3,60.0,2025-06-22T16:44:51.258Z,2025-06-22T16:44:54Z,d1p2mgz94oi55fa1wd2uhx5ud,E. Holmen Johansen,,,5778099617,56,Back,5778099623,212,16.6,5778099619,140,28.7,5778099621,141,65.2,5778099625,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883181,648,1,2,85,41,ew0hpuiweoltpsg5f51r2w64t,1,29.5,67.8,2025-06-22T16:44:54.330Z,2025-06-22T16:45:00Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5778099735,56,Back,5778099741,212,12.8,5778099743,213,2.06,5778099739,141,84.5,5778099737,140,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883191,649,1,2,85,47,ew0hpuiweoltpsg5f51r2w64t,1,15.3,91.8,2025-06-22T16:45:00.570Z,2025-06-22T16:45:08Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5778099817,141,93.3,5778099815,140,29.6,5778099819,212,15.0,5778099821,213,0.07,5778099813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883197,650,1,2,85,55,ew0hpuiweoltpsg5f51r2w64t,1,43.8,66.0,2025-06-22T16:45:07.883Z,2025-06-22T16:45:10Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5778099867,212,16.2,5778099869,213,6.03,5778099863,140,58.7,5778099861,56,Center,5778099865,141,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883205,651,1,2,85,57,ew0hpuiweoltpsg5f51r2w64t,1,57.6,59.4,2025-06-22T16:45:10.308Z,2025-06-22T16:45:13Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5778099921,212,29.8,5778099913,155,,5778099923,213,4.69,5778099915,56,Right,5778099917,140,56.9,5778099919,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883209,652,1,2,86,0,ew0hpuiweoltpsg5f51r2w64t,0,65.7,18.2,2025-06-22T16:45:13.627Z,2025-06-22T16:45:14Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5778099945,56,Center,5778099943,155,,5778099947,140,87.2,5778099949,141,55.8,5778099955,1,,5778099951,212,34.1,5778099953,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883211,827,12,2,86,2,4q0b35m26thti4c2on9a3npk0,1,12.2,39.8,2025-06-22T16:45:15.398Z,2025-06-22T16:45:17Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5778099969,213,5.94,5778099961,56,Back,5778099965,141,29.5,5778099967,212,21.0,5778099963,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883215,828,1,2,86,4,4q0b35m26thti4c2on9a3npk0,1,31.8,32.4,2025-06-22T16:45:17.070Z,2025-06-22T16:45:18Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5778099973,56,Back,5778099979,212,8.6,5778099975,140,28.3,5778099981,213,4.27,5778099977,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883221,830,1,2,86,6,4q0b35m26thti4c2on9a3npk0,0,27.6,20.6,2025-06-22T16:45:18.999Z,2025-06-22T16:45:56Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5778099991,155,,5778099995,140,72.6,5778099993,56,Right,5778099997,141,19.5,5778099999,212,47.3,5778100003,1,,5778100001,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883249,654,1,2,86,10,ew0hpuiweoltpsg5f51r2w64t,1,22.5,73.2,2025-06-22T16:45:23.474Z,2025-06-22T16:45:27Z,d1p2mgz94oi55fa1wd2uhx5ud,E. Holmen Johansen,,,5778100149,213,0.30,5778100147,212,3.4,5778100141,56,Back,5778100145,141,74.7,5778100143,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883263,655,1,2,86,14,ew0hpuiweoltpsg5f51r2w64t,1,29.2,68.2,2025-06-22T16:45:27.345Z,2025-06-22T16:45:33Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5778100243,212,28.1,5778100239,140,47.1,5778100245,213,5.44,5778100241,141,37.4,5778100237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883265,656,1,2,86,21,ew0hpuiweoltpsg5f51r2w64t,1,47.3,37.4,2025-06-22T16:45:33.802Z,2025-06-22T16:45:35Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5778100259,212,31.3,5778100257,141,5.8,5778100253,56,Right,5778100261,213,5.53,5778100255,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883277,657,1,2,86,22,ew0hpuiweoltpsg5f51r2w64t,1,69.1,6.4,2025-06-22T16:45:34.970Z,2025-06-22T16:45:39Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5778100299,56,Right,5778100307,213,0.74,5778100305,212,9.3,5778100301,140,75.6,5778100303,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883283,658,3,2,86,24,ew0hpuiweoltpsg5f51r2w64t,0,74.0,23.2,2025-06-22T16:45:37.715Z,2025-06-22T17:05:26Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5778120089,233,887,5778109435,286,,5778100341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823886845,887,7,2,86,25,4q0b35m26thti4c2on9a3npk0,0,26.0,76.8,2025-06-22T16:45:37.716Z,2025-06-22T17:05:27Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5778120071,56,Back,5778120079,233,658,5778120073,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823884851,694,1,2,86,27,ew0hpuiweoltpsg5f51r2w64t,0,66.5,20.6,2025-06-22T16:45:39.895Z,2025-06-22T16:53:01Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5778109321,213,5.24,5778109313,56,Right,5778109317,141,19.8,5778109319,212,0.6,5778109315,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883311,659,1,2,86,28,ew0hpuiweoltpsg5f51r2w64t,1,67.3,7.6,2025-06-22T16:45:41.474Z,2025-06-22T16:52:53Z,7kdf2nyhfvbtqcjcfca6x4zkk,O. Enersen,,,5778100483,213,2.19,5778100481,212,15.7,5778100477,140,58.6,5778100479,141,26.4,5778100475,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883317,660,1,2,86,30,ew0hpuiweoltpsg5f51r2w64t,1,58.2,27.1,2025-06-22T16:45:42.851Z,2025-06-22T16:45:43Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5778100513,141,16.4,5778100509,56,Right,5778100515,212,11.1,5778100511,140,66.2,5778100517,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883325,661,1,2,86,30,ew0hpuiweoltpsg5f51r2w64t,1,66.2,16.4,2025-06-22T16:45:43.491Z,2025-06-22T16:45:45Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5778100543,141,5.0,5778100541,140,69.8,5778100545,212,8.6,5778100547,213,5.17,5778100539,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883335,662,1,2,86,32,ew0hpuiweoltpsg5f51r2w64t,1,66.4,6.5,2025-06-22T16:45:45.211Z,2025-06-22T16:45:46Z,7kdf2nyhfvbtqcjcfca6x4zkk,O. Enersen,,,5778100589,213,0.00,5778100587,212,5.9,5778100585,141,6.5,5778100581,56,Right,5778100583,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883343,663,1,2,86,33,ew0hpuiweoltpsg5f51r2w64t,1,72.0,6.5,2025-06-22T16:45:46.418Z,2025-06-22T16:45:48Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5778100639,140,62.7,5778100645,213,3.10,5778100641,141,7.1,5778100637,56,Right,5778100643,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883371,664,1,2,86,35,ew0hpuiweoltpsg5f51r2w64t,1,64.7,8.6,2025-06-22T16:45:48.258Z,2025-06-22T16:45:50Z,7kdf2nyhfvbtqcjcfca6x4zkk,O. Enersen,,,5778100719,56,Center,5778100723,141,28.2,5778100727,213,2.18,5778100721,140,55.8,5778100725,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883399,665,1,2,86,41,ew0hpuiweoltpsg5f51r2w64t,1,60.9,34.2,2025-06-22T16:45:54.291Z,2025-06-22T16:45:57Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5778100957,141,61.4,5778100959,212,24.6,5778100953,56,Back,5778100961,213,2.29,5778100955,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883417,666,1,2,86,44,ew0hpuiweoltpsg5f51r2w64t,1,45.9,61.8,2025-06-22T16:45:57.433Z,2025-06-22T16:46:01Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5778101013,140,62.0,5778101017,212,22.9,5778101011,56,Left,5778101015,141,84.5,5778101019,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883435,667,1,2,86,48,ew0hpuiweoltpsg5f51r2w64t,1,66.2,85.1,2025-06-22T16:46:01.258Z,2025-06-22T16:46:04Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5778101133,213,3.67,5778101131,212,9.3,5778101125,56,Center,5778101127,140,58.6,5778101129,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883441,668,1,2,86,51,ew0hpuiweoltpsg5f51r2w64t,1,60.7,80.9,2025-06-22T16:46:04.347Z,2025-06-22T16:46:05Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5778101157,56,Left,5778101163,140,74.9,5778101171,213,0.47,5778101167,141,92.0,5778101169,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883451,669,1,2,86,53,ew0hpuiweoltpsg5f51r2w64t,1,74.1,93.6,2025-06-22T16:46:05.794Z,2025-06-22T16:46:07Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5778101233,56,Left,5778101239,212,7.0,5778101235,140,77.3,5778101237,141,84.5,5778101241,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883461,670,1,2,86,54,ew0hpuiweoltpsg5f51r2w64t,1,77.3,84.5,2025-06-22T16:46:07.322Z,2025-06-22T16:46:17Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,1.0,,5778101287,56,Center,5778101289,140,72.6,5778101293,212,6.4,5778101291,141,78.5,5778101523,210,13,5778101295,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883471,671,3,2,86,55,ew0hpuiweoltpsg5f51r2w64t,1,71.8,75.8,2025-06-22T16:46:08.402Z,2025-06-22T17:02:29Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5778101337,233,831,5778101321,56,Center,5778101323,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883467,831,45,2,86,55,4q0b35m26thti4c2on9a3npk0,0,28.2,24.2,2025-06-22T16:46:08.402Z,2025-06-22T17:02:29Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5778101357,233,671,5778101315,56,Back,5778101317,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883473,672,13,2,86,56,ew0hpuiweoltpsg5f51r2w64t,1,76.9,62.9,2025-06-22T16:46:09.570Z,2025-06-22T16:46:18Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5778101399,20,,5778101555,231,49.6,5778101539,74,,5778101547,102,49.2,5778101543,55,670,5778101541,29,,5778101327,18,,5778101553,230,99.7,5778101549,103,70.8,5778101325,22,,5778101551,215,5778101329,56,Center,,,,,,,,,,,,,,,,,,,,,,
2823883483,673,5,2,86,58,ew0hpuiweoltpsg5f51r2w64t,0,101.3,48.4,2025-06-22T16:46:11.090Z,2025-06-22T17:04:52Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5778101395,56,Center,5778101397,346,,5778101925,233,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883583,832,5,2,86,58,4q0b35m26thti4c2on9a3npk0,1,-1.3,51.6,2025-06-22T16:46:11.090Z,2025-06-22T17:04:52Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5778101911,56,Back,5778101915,346,,5778101921,233,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883633,833,1,2,87,24,4q0b35m26thti4c2on9a3npk0,1,4.9,48.7,2025-06-22T16:46:37.054Z,2025-06-22T16:46:37Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5778102159,212,13.9,5778102157,141,66.4,5778102153,56,Back,5778102165,237,,5778102161,213,1.04,5778102155,140,11.6,5778102151,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883637,834,1,2,87,25,4q0b35m26thti4c2on9a3npk0,1,11.6,66.4,2025-06-22T16:46:37.789Z,2025-06-22T16:47:24Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5778102197,213,4.27,5778102191,140,5.3,5778102195,212,15.4,5778102193,141,46.0,5778102189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883641,835,1,2,87,27,4q0b35m26thti4c2on9a3npk0,1,5.3,46.0,2025-06-22T16:46:39.957Z,2025-06-22T16:46:41Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5778102207,56,Back,5778102211,141,15.2,5778102215,213,4.87,5778102209,140,8.5,5778102213,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883653,836,1,2,87,28,4q0b35m26thti4c2on9a3npk0,1,8.5,15.2,2025-06-22T16:46:41.141Z,2025-06-22T16:46:43Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5778102299,140,25.3,5778102297,56,Back,5778102303,212,18.0,5778102305,213,0.21,5778102301,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883659,837,1,2,87,30,4q0b35m26thti4c2on9a3npk0,1,24.9,25.2,2025-06-22T16:46:43.141Z,2025-06-22T16:48:38Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5778102343,141,11.0,5778102345,212,15.2,5778102341,140,36.1,5778102347,213,5.60,5778102339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883669,838,1,2,87,33,4q0b35m26thti4c2on9a3npk0,1,41.7,28.9,2025-06-22T16:46:46.533Z,2025-06-22T16:46:48Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5778102413,140,64.4,5778102411,56,Center,5778102415,141,27.4,5778102419,213,6.24,5778102417,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883681,839,1,2,87,35,4q0b35m26thti4c2on9a3npk0,1,62.8,25.2,2025-06-22T16:46:48.510Z,2025-06-22T16:46:50Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,,5778102477,141,37.3,5778102481,213,2.68,5778102475,140,46.9,5778102479,212,18.6,5778102473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883685,840,1,2,87,37,4q0b35m26thti4c2on9a3npk0,0,46.9,37.3,2025-06-22T16:46:50.357Z,2025-06-22T16:46:50Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5778102501,141,58.5,5778102505,213,1.23,5778102499,140,51.8,5778102503,212,15.3,5778102497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883705,674,1,2,87,40,ew0hpuiweoltpsg5f51r2w64t,1,44.6,39.8,2025-06-22T16:46:53.329Z,2025-06-22T16:46:54Z,7kdf2nyhfvbtqcjcfca6x4zkk,O. Enersen,,,5778102591,212,7.6,5778102593,213,1.61,5778102585,56,Back,5778102587,140,44.3,5778102589,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883741,676,1,2,87,44,ew0hpuiweoltpsg5f51r2w64t,1,48.4,53.1,2025-06-22T16:46:57.657Z,2025-06-22T16:47:02Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5778102833,141,69.7,5778102831,140,45.8,5778102835,212,11.6,5778102829,56,Back,5778102837,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883767,677,1,2,87,49,ew0hpuiweoltpsg5f51r2w64t,1,52.6,69.6,2025-06-22T16:47:02.618Z,2025-06-22T16:47:08Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5778102973,155,,5778102975,56,Left,5778102983,213,0.30,5778102977,140,94.3,5778102981,212,45.8,5778102985,1,,5778102979,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883769,678,1,2,87,55,ew0hpuiweoltpsg5f51r2w64t,0,94.7,86.9,2025-06-22T16:47:08.129Z,2025-06-22T16:47:09Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5778103009,212,7.3,5778103011,213,4.74,5778103007,141,76.1,5778103003,56,Center,5778102999,2,,5778103001,155,,5778103005,140,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883777,841,61,2,87,59,4q0b35m26thti4c2on9a3npk0,1,13.2,20.0,2025-06-22T16:47:11.838Z,2025-06-22T16:47:11Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5778103077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883783,679,13,2,87,59,ew0hpuiweoltpsg5f51r2w64t,1,75.9,55.8,2025-06-22T16:47:12.337Z,2025-06-22T16:47:20Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5778103185,215,,5778103179,83,,5778103189,230,100,5778103097,18,,5778103183,103,8.3,5778103191,231,49.5,5778103181,102,59.2,5778103095,22,,5778103149,20,,5778103099,56,Center,5778103187,458,,,,,,,,,,,,,,,,,,,,,,,,,
2823883793,680,5,2,88,0,ew0hpuiweoltpsg5f51r2w64t,0,101.4,64.0,2025-06-22T16:47:13.635Z,2025-06-22T17:04:53Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5778103141,56,Center,5778103289,233,842,5778103143,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883811,842,5,2,88,0,4q0b35m26thti4c2on9a3npk0,1,-1.4,36.0,2025-06-22T16:47:13.635Z,2025-06-22T17:04:53Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5778103285,233,680,5778103277,56,Back,5778103279,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883911,843,1,2,88,45,4q0b35m26thti4c2on9a3npk0,1,4.4,56.3,2025-06-22T16:47:58.133Z,2025-06-22T16:47:59Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5778103989,213,5.07,5778103987,212,26.6,5778103983,140,13.3,5778103981,56,Back,5778103993,237,,5778103985,141,19.7,5778103979,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883933,844,1,2,88,46,4q0b35m26thti4c2on9a3npk0,1,13.3,19.7,2025-06-22T16:47:59.352Z,2025-06-22T16:48:02Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5778104071,141,4.1,5778104075,213,4.31,5778104073,212,11.5,5778104069,140,9.0,5778104067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883939,845,1,2,88,49,4q0b35m26thti4c2on9a3npk0,1,9.2,4.0,2025-06-22T16:48:01.996Z,2025-06-22T16:48:03Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5778104097,212,12.1,5778104099,213,2.08,5778104093,140,3.6,5778104095,141,19.5,5778104091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823884007,846,1,2,88,50,4q0b35m26thti4c2on9a3npk0,0,3.6,19.5,2025-06-22T16:48:03.310Z,2025-06-22T16:49:08Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5778104477,141,23.4,5778104481,213,0.04,5778104475,140,64.7,5778104471,157,,5778104479,212,64.2,5778104483,1,,5778104473,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823884205,685,61,2,88,53,ew0hpuiweoltpsg5f51r2w64t,1,43.5,67.3,2025-06-22T16:48:06.671Z,2025-06-22T16:49:08Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5778105507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823884009,847,4,2,89,0,4q0b35m26thti4c2on9a3npk0,1,64.4,41.3,2025-06-22T16:48:12.880Z,2025-06-22T17:05:38Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,,5778104507,56,Center,5778104515,233,682,5778104509,152,,5778104513,286,,5778120299,295,,5778104505,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823883987,682,4,2,89,0,ew0hpuiweoltpsg5f51r2w64t,0,35.6,58.7,2025-06-22T16:48:12.881Z,2025-06-22T16:48:22Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5778104413,56,Back,5778104409,13,,5778104683,55,683,5778104411,295,,5778104415,152,,5778104523,233,847,5778104417,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823884013,683,17,2,89,4,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-06-22T16:48:16.745Z,2025-06-22T16:48:21Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5778104671,31,,5778104675,13,243,5778104677,55,682,5778104673,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823884175,849,13,2,89,45,4q0b35m26thti4c2on9a3npk0,1,68.1,50.9,2025-06-22T16:48:58.268Z,2025-06-22T17:52:53Z,c1n6oxbkdutlfd5f07w45l8bu,M. Sinyan,,,5778105381,26,,5778105383,18,,5778105747,102,46.2,5778170401,85,,5778105755,231,49.8,5778105385,56,Center,5778105599,20,,5778105751,458,,5778105749,103,58.3,5778105753,230,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823884201,684,5,2,89,46,ew0hpuiweoltpsg5f51r2w64t,1,-1.2,63.7,2025-06-22T16:48:58.898Z,2025-06-22T17:04:54Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5778105483,346,,5778105515,233,850,5778105481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823884181,850,5,2,89,46,4q0b35m26thti4c2on9a3npk0,0,101.2,36.3,2025-06-22T16:48:58.898Z,2025-06-22T17:04:54Z,c1n6oxbkdutlfd5f07w45l8bu,M. Sinyan,,,5778105409,346,,5778105407,56,Center,5778105523,233,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823885033,870,70,2,89,59,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-06-22T16:49:11.716Z,2025-06-22T16:52:17Z,,,,,5778110315,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
