id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/15/value,qualifier/12/value
2797389985,765,1,2,74,5,doohk95o6e8pkqah8vkop51dg,0,69.7,76.8,2025-04-06T16:34:41.591Z,2025-04-06T16:34:42Z,c5487d4s89hhsne317nbsvdh,N. Sandberg,,,5631338261,141,75.7,5631338263,212,5.0,5631338259,140,74.4,5631338257,56,Center,5631338265,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390005,674,43,2,74,7,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-06T16:34:43.146Z,2025-04-06T16:37:51Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5631357497,144,61,5631338387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390031,675,43,2,74,8,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-06T16:34:44.713Z,2025-04-06T16:37:57Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5631358077,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390059,676,43,2,74,9,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-06T16:34:44.834Z,2025-04-06T16:37:58Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5631358141,144,1,5631338697,212,11.1,5631338699,213,5.72,5631338693,140,44.3,5631338695,141,32.8,5631338691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390157,678,1,2,74,10,8q6cv8g4bd3xdl7m88kll16na,1,44.3,32.8,2025-04-06T16:34:46.034Z,2025-04-06T16:38:13Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5631339249,141,19.7,5631339247,140,75.8,5631339253,213,6.02,5631339251,212,34.3,5631339245,56,Right,5631339255,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390155,766,83,2,74,16,doohk95o6e8pkqah8vkop51dg,0,23.6,91.6,2025-04-06T16:34:51.792Z,2025-04-06T16:34:54Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5631339563,399,d5jihfuxjuw51jgt6k4zhmrmy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390171,679,61,2,74,16,8q6cv8g4bd3xdl7m88kll16na,0,64.9,15.6,2025-04-06T16:34:52.042Z,2025-04-06T16:38:11Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5631339327,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390183,680,83,2,74,17,8q6cv8g4bd3xdl7m88kll16na,0,64.9,15.6,2025-04-06T16:34:52.745Z,2025-04-06T16:34:56Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5631339791,399,4fkb8m4vdcyn1iwck0ukhofmc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390309,768,1,2,74,21,doohk95o6e8pkqah8vkop51dg,0,34.9,85.3,2025-04-06T16:34:57.129Z,2025-04-06T16:35:00Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5631340063,141,61.0,5631340069,1,,5631340067,213,5.92,5631340059,56,Center,5631340057,155,,5631340061,140,76.2,5631340065,212,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390363,681,59,2,74,25,8q6cv8g4bd3xdl7m88kll16na,1,22.6,30.3,2025-04-06T16:35:01.322Z,2025-04-06T16:35:02Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5631340399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390393,683,1,2,74,27,8q6cv8g4bd3xdl7m88kll16na,1,22.6,30.3,2025-04-06T16:35:02.813Z,2025-04-06T16:35:04Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5631340545,141,16.8,5631340555,212,10.3,5631340537,56,Back,5631340559,213,5.18,5631340541,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390417,684,1,2,74,28,8q6cv8g4bd3xdl7m88kll16na,0,27.0,16.8,2025-04-06T16:35:04.658Z,2025-04-06T16:35:05Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5631340675,1,,5631340671,212,21.6,5631340669,141,0.0,5631340667,140,43.6,5631340663,157,,5631340665,56,Back,5631340673,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390425,685,5,2,74,29,8q6cv8g4bd3xdl7m88kll16na,0,41.5,-1.4,2025-04-06T16:35:05.325Z,2025-04-06T17:42:27Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5631340709,56,Back,5631340711,347,,5631341267,233,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390509,769,5,2,74,29,doohk95o6e8pkqah8vkop51dg,1,58.5,101.4,2025-04-06T16:35:05.325Z,2025-04-06T17:42:27Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5631341219,233,685,5631341179,347,,5631341177,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390553,770,1,2,74,34,doohk95o6e8pkqah8vkop51dg,1,62.0,100.0,2025-04-06T16:35:10.575Z,2025-04-06T16:35:13Z,c5487d4s89hhsne317nbsvdh,N. Sandberg,,,5631341423,212,6.9,5631341417,56,Left,5631341419,140,62.0,5631341421,141,90.4,5631341415,107,,5631341425,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390573,771,1,2,74,37,doohk95o6e8pkqah8vkop51dg,1,65.6,90.7,2025-04-06T16:35:13.551Z,2025-04-06T16:35:14Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5631341529,141,94.0,5631341533,213,0.65,5631341527,140,68.4,5631341523,56,Left,5631341531,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390601,772,1,2,74,39,doohk95o6e8pkqah8vkop51dg,1,69.8,94.8,2025-04-06T16:35:14.807Z,2025-04-06T16:35:16Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5631341711,56,Left,5631341721,213,3.39,5631341715,141,92.2,5631341717,212,7.3,5631341713,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390663,773,1,2,74,40,doohk95o6e8pkqah8vkop51dg,1,63.4,92.4,2025-04-06T16:35:16.551Z,2025-04-06T16:35:20Z,c5487d4s89hhsne317nbsvdh,N. Sandberg,,,5631342097,212,31.6,5631342093,141,71.1,5631342089,56,Center,5631342087,155,,5631342085,2,,5631342091,140,90.2,5631342101,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390673,774,44,2,74,44,doohk95o6e8pkqah8vkop51dg,1,75.2,51.6,2025-04-06T16:35:20.215Z,2025-04-06T16:35:25Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5631342255,233,686,5631342133,56,Center,5631342135,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390669,686,44,2,74,44,8q6cv8g4bd3xdl7m88kll16na,0,24.8,48.4,2025-04-06T16:35:20.216Z,2025-04-06T16:35:25Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5631342115,56,Back,5631342319,233,774,5631342117,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390809,775,1,2,74,44,doohk95o6e8pkqah8vkop51dg,0,90.2,70.8,2025-04-06T16:35:20.656Z,2025-04-06T16:35:26Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5631342845,56,Center,5631342851,212,3.7,5631342853,213,4.11,5631342849,141,66.3,5631342847,140,88.2,5631342843,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390769,688,1,2,74,46,8q6cv8g4bd3xdl7m88kll16na,1,17.6,41.3,2025-04-06T16:35:21.913Z,2025-04-06T16:35:24Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5631342673,141,46.6,5631342677,213,0.23,5631342669,56,Back,5631342671,140,32.5,5631342675,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390925,689,1,2,74,48,8q6cv8g4bd3xdl7m88kll16na,1,30.9,47.9,2025-04-06T16:35:23.817Z,2025-04-06T16:35:32Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5631343305,212,24.6,5631343299,56,Back,5631343301,140,41.7,5631343307,213,1.09,5631343303,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390975,690,1,2,74,56,8q6cv8g4bd3xdl7m88kll16na,1,74.0,90.2,2025-04-06T16:35:31.842Z,2025-04-06T16:35:35Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5631343571,56,Left,5631343579,213,6.07,5631343577,212,8.9,5631343573,140,82.3,5631343575,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797390985,691,50,2,74,59,8q6cv8g4bd3xdl7m88kll16na,1,79.2,88.3,2025-04-06T16:35:35.186Z,2025-04-06T17:48:32Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5631343633,286,,5631343631,56,Left,5631344589,233,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797391133,776,7,2,74,59,doohk95o6e8pkqah8vkop51dg,1,20.8,11.7,2025-04-06T16:35:35.187Z,2025-04-06T17:48:32Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5631344561,233,691,5631344487,285,,5631344485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797391179,778,1,2,75,10,doohk95o6e8pkqah8vkop51dg,0,58.1,16.2,2025-04-06T16:35:45.903Z,2025-04-06T16:35:47Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5631344739,141,21.9,5631344737,140,100.0,5631344745,1,,5631344735,56,Center,5631344743,213,0.09,5631344741,212,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797391361,692,5,2,75,11,8q6cv8g4bd3xdl7m88kll16na,1,-0.5,79.0,2025-04-06T16:35:46.885Z,2025-04-06T17:42:28Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5631345699,56,Back,5631348539,233,779,5631345701,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797391889,779,5,2,75,11,doohk95o6e8pkqah8vkop51dg,0,100.5,21.0,2025-04-06T16:35:46.885Z,2025-04-06T17:42:28Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5631348571,233,692,5631348499,346,,5631348497,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797391871,694,1,2,75,43,8q6cv8g4bd3xdl7m88kll16na,1,4.9,57.2,2025-04-06T16:36:19.058Z,2025-04-06T16:36:23Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5631348407,74,,5631348393,140,74.7,5631348399,213,0.05,5631348397,212,73.4,5631348389,124,,5631348391,56,Center,5631348401,1,,5631348395,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797391875,695,44,2,75,47,8q6cv8g4bd3xdl7m88kll16na,1,69.8,70.7,2025-04-06T16:36:23.649Z,2025-04-06T17:50:06Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5631348439,56,Center,5631348681,233,780,5631348441,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797391911,780,44,2,75,47,doohk95o6e8pkqah8vkop51dg,0,30.2,29.3,2025-04-06T16:36:23.650Z,2025-04-06T17:50:06Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5631348619,56,Back,5631348711,233,695,5631348621,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797391925,696,1,2,75,48,8q6cv8g4bd3xdl7m88kll16na,0,74.7,62.3,2025-04-06T16:36:24.340Z,2025-04-06T16:36:26Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5631348673,212,16.3,5631348665,3,,5631348667,56,Left,5631348669,140,77.6,5631348671,141,85.9,5631348675,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797391987,781,1,2,75,52,doohk95o6e8pkqah8vkop51dg,1,28.0,3.4,2025-04-06T16:36:28.223Z,2025-04-06T16:36:30Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5631349053,140,30.8,5631349057,141,4.6,5631349051,56,Back,5631349063,212,3.1,5631349067,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797391977,697,45,2,75,53,8q6cv8g4bd3xdl7m88kll16na,0,71.2,87.6,2025-04-06T16:36:29.618Z,2025-04-06T17:05:33Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5631349005,286,,5631349577,233,782,5631349003,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392041,782,3,2,75,53,doohk95o6e8pkqah8vkop51dg,1,28.8,12.4,2025-04-06T16:36:29.618Z,2025-04-06T17:05:32Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5631349355,56,Back,5631349543,233,697,5631349357,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392079,783,1,2,75,54,doohk95o6e8pkqah8vkop51dg,0,26.9,6.1,2025-04-06T16:36:30.103Z,2025-04-06T17:17:51Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5631349519,213,0.96,5631349517,212,10.2,5631349513,140,32.5,5631349511,56,Back,5631349515,141,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392037,699,1,2,75,55,8q6cv8g4bd3xdl7m88kll16na,1,70.1,72.1,2025-04-06T16:36:31.026Z,2025-04-06T16:36:32Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5631349345,141,70.2,5631349347,212,6.5,5631349349,213,6.08,5631349343,140,76.2,5631349341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392073,700,1,2,75,56,8q6cv8g4bd3xdl7m88kll16na,1,76.3,70.2,2025-04-06T16:36:32.025Z,2025-04-06T16:36:33Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5631349481,141,74.5,5631349485,213,0.43,5631349483,212,6.9,5631349477,56,Center,5631349479,140,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392217,701,1,2,75,57,8q6cv8g4bd3xdl7m88kll16na,1,82.3,74.5,2025-04-06T16:36:33.226Z,2025-04-06T16:36:40Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5631350283,213,6.15,5631350281,212,4.7,5631350275,56,Center,5631350277,140,86.7,5631350279,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392219,702,61,2,76,4,8q6cv8g4bd3xdl7m88kll16na,0,88.0,79.7,2025-04-06T16:36:40.641Z,2025-04-06T16:36:41Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5631350287,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392235,703,5,2,76,5,8q6cv8g4bd3xdl7m88kll16na,0,100.8,75.9,2025-04-06T16:36:41.192Z,2025-04-06T17:42:29Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5631350361,346,,5631350359,56,Center,5631546749,233,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392539,784,5,2,76,5,doohk95o6e8pkqah8vkop51dg,1,-0.8,24.1,2025-04-06T16:36:41.192Z,2025-04-06T17:42:28Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5631351999,346,,5631546711,233,703,5631351995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392565,785,1,2,76,20,doohk95o6e8pkqah8vkop51dg,1,3.9,41.7,2025-04-06T16:36:56.662Z,2025-04-06T16:36:58Z,16od5bk1t05mluydp8i4t2lg4,Mamour Ndiaye,,,5631352113,140,6.2,5631352119,213,4.89,5631352117,212,13.5,5631352123,237,,5631352111,56,Back,5631352107,124,,5631352115,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392621,786,1,2,76,22,doohk95o6e8pkqah8vkop51dg,1,9.1,18.7,2025-04-06T16:36:58.390Z,2025-04-06T16:37:01Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5631352455,213,4.70,5631352445,140,9.0,5631352451,212,9.2,5631352447,141,5.2,5631352443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392677,787,1,2,76,25,doohk95o6e8pkqah8vkop51dg,1,9.3,7.9,2025-04-06T16:37:01.262Z,2025-04-06T16:37:04Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5631352799,212,23.8,5631352793,56,Back,5631352797,141,42.3,5631352795,140,5.1,5631352801,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392745,788,1,2,76,29,doohk95o6e8pkqah8vkop51dg,1,6.8,42.6,2025-04-06T16:37:04.743Z,2025-04-06T16:37:07Z,16od5bk1t05mluydp8i4t2lg4,Mamour Ndiaye,,,5631353125,141,76.6,5631353121,140,16.5,5631353133,213,1.16,5631353117,56,Back,5631353131,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392789,789,1,2,76,31,doohk95o6e8pkqah8vkop51dg,1,23.3,81.0,2025-04-06T16:37:07.582Z,2025-04-06T16:37:09Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5631353327,212,15.7,5631353323,141,97.5,5631353331,213,0.80,5631353317,56,Back,5631353321,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392899,790,1,2,76,33,doohk95o6e8pkqah8vkop51dg,1,32.8,94.2,2025-04-06T16:37:09.670Z,2025-04-06T16:37:15Z,c5487d4s89hhsne317nbsvdh,N. Sandberg,,,5631353885,213,4.02,5631353881,141,84.9,5631353879,140,27.8,5631353873,56,Back,5631353883,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392983,791,1,2,76,39,doohk95o6e8pkqah8vkop51dg,1,34.7,71.4,2025-04-06T16:37:14.895Z,2025-04-06T16:37:19Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5631354289,141,80.4,5631354291,212,10.5,5631354287,140,42.8,5631354293,213,0.62,5631354285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797393079,792,1,2,76,43,doohk95o6e8pkqah8vkop51dg,1,53.7,78.4,2025-04-06T16:37:19.703Z,2025-04-06T16:37:24Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5631354815,1,,5631354809,141,76.2,5631354803,155,,5631354807,140,92.7,5631354811,212,41.0,5631354813,213,6.25,5631354805,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797393123,793,1,2,76,48,doohk95o6e8pkqah8vkop51dg,1,92.7,88.8,2025-04-06T16:37:24.663Z,2025-04-06T16:37:27Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5631355057,212,10.6,5631355059,213,2.64,5631355039,56,Left,5631355051,141,96.3,5631355045,140,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797393179,794,1,2,76,51,doohk95o6e8pkqah8vkop51dg,1,84.0,95.4,2025-04-06T16:37:26.838Z,2025-04-06T16:38:23Z,c5487d4s89hhsne317nbsvdh,N. Sandberg,,1.0,5631360197,22,,5631355377,56,Center,5631355387,1,,5631355385,213,5.01,5631355381,141,49.8,5631360195,154,,5631355375,155,,5631360193,210,16,5631355373,2,5631355379,140,93.0,,5631355383,212,,,,,,,,,32.4,,,,,,,,,,,,,,,
2797393281,795,44,2,76,54,doohk95o6e8pkqah8vkop51dg,1,91.3,46.3,2025-04-06T16:37:30.095Z,2025-04-06T17:50:07Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5631355995,233,704,5631355909,56,Center,5631355911,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797393183,704,44,2,76,54,8q6cv8g4bd3xdl7m88kll16na,0,8.7,53.7,2025-04-06T16:37:30.096Z,2025-04-06T17:50:07Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5631356019,233,795,5631355403,56,Back,5631355405,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797393283,796,16,2,76,55,doohk95o6e8pkqah8vkop51dg,1,93.0,48.5,2025-04-06T16:37:31.702Z,2025-04-06T18:01:20Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5631355923,22,,5631360229,80,,5631360265,374,2025-04-06 17:37:31.257,5631360233,29,,5631360259,231,49.8,5631355927,56,Center,5631360245,102,46.7,5631360255,230,99.1,5631360241,55,5631360251,328,,794,5631360237,154,5631360269,375,76:55.525,5631360247,103,5631355925,17,,,5631360225,15,,,,,,,,,,,,,18.4
2797394455,705,18,2,77,43,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-06T16:38:19.277Z,2025-04-06T16:39:29Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5631362361,59,80,5631362355,44,Forward,5631362353,42,,5631362461,55,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394465,706,19,2,77,43,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-06T16:38:19.278Z,2025-04-06T16:39:29Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5631362431,55,705,5631362427,293,3,5631362429,44,Forward,5631362423,292,9,5631362419,59,9,5631362413,145,9,5631362403,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394637,707,18,2,77,51,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-06T16:38:27.086Z,2025-04-06T16:39:41Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5631363449,59,7,5631363441,42,,5631363445,44,Midfielder,5631363591,55,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394653,708,19,2,77,51,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-06T16:38:27.087Z,2025-04-06T16:39:41Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5631363545,293,2,5631363535,42,,5631363541,59,15,5631363539,145,7,5631363547,44,Midfielder,5631363549,55,707,5631363543,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396933,730,18,2,77,55,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-06T16:38:31.527Z,2025-04-06T16:41:15Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5631376259,55,731,5631376159,44,Defender,5631376157,42,,5631376161,59,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396947,731,19,2,77,55,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-06T16:38:31.528Z,2025-04-06T16:41:15Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5631376225,44,Midfielder,5631376221,292,7,5631376213,42,,5631376219,59,5,5631376217,145,3,5631376223,293,4,5631376227,55,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394819,709,1,2,78,30,8q6cv8g4bd3xdl7m88kll16na,1,50.2,50.0,2025-04-06T16:39:06.425Z,2025-04-06T16:41:27Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5631364437,279,G,5631364433,212,7.6,5631364429,140,43.0,5631364427,56,Back,5631364431,141,51.0,5631364435,213,3.05,5631364441,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394849,710,1,2,78,34,8q6cv8g4bd3xdl7m88kll16na,1,43.1,51.0,2025-04-06T16:39:10.449Z,2025-04-06T16:39:12Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5631364601,140,34.9,5631364605,212,24.0,5631364603,141,83.9,5631364607,213,1.94,5631364599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394865,711,1,2,78,36,8q6cv8g4bd3xdl7m88kll16na,1,35.4,83.9,2025-04-06T16:39:12.513Z,2025-04-06T16:39:13Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5631364699,140,57.8,5631364705,213,0.00,5631364697,56,Left,5631364701,141,83.9,5631364703,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394871,712,3,2,78,37,8q6cv8g4bd3xdl7m88kll16na,0,60.1,86.8,2025-04-06T16:39:13.293Z,2025-04-06T17:48:33Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5631364933,233,797,5631364727,286,,5631364725,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
