id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2794459717,698,1,2,73,26,8q6cv8g4bd3xdl7m88kll16na,0,35.1,62.0,2025-03-31T22:00:34.995Z,2025-03-31T22:00:36Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5615244935,141,50.8,5615244939,213,5.82,5615244929,3,,5615244937,212,17.0,5615244931,56,Back,5615244933,140,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459723,610,1,2,73,29,bsykw9d70ffqe9atosc92n1e9,1,50.1,52.8,2025-03-31T22:00:38.374Z,2025-03-31T22:20:03Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5615244981,213,6.17,5615244977,141,51.9,5615244975,140,55.4,5615244979,212,5.6,5615244973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459735,611,61,2,73,29,bsykw9d70ffqe9atosc92n1e9,1,54.3,49.7,2025-03-31T22:00:38.408Z,2025-03-31T22:30:04Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5615269541,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459737,612,44,2,73,29,bsykw9d70ffqe9atosc92n1e9,1,54.9,46.7,2025-03-31T22:00:38.818Z,2025-03-31T22:33:18Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5615264459,286,,5615269593,233,699,5615264457,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459725,699,44,2,73,29,8q6cv8g4bd3xdl7m88kll16na,0,45.1,53.3,2025-03-31T22:00:38.819Z,2025-03-31T22:33:18Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5615269597,233,612,5615244983,56,Back,5615244985,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794463847,797,1,2,73,30,bsykw9d70ffqe9atosc92n1e9,0,53.9,48.8,2025-03-31T22:00:38.887Z,2025-03-31T22:29:55Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5615269625,141,47.9,5615269619,168,,5615269629,213,5.95,5615269623,140,55.6,5615269621,56,Center,5615269617,3,,5615269627,212,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459733,700,3,2,73,30,8q6cv8g4bd3xdl7m88kll16na,0,44.2,51.8,2025-03-31T22:00:39.886Z,2025-03-31T22:31:00Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5615270117,233,798,5615245015,56,Back,5615245017,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794463879,798,7,2,73,31,bsykw9d70ffqe9atosc92n1e9,0,55.8,48.2,2025-03-31T22:00:39.887Z,2025-03-31T22:31:00Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5615269851,56,Center,5615269853,285,,5615270113,233,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459745,701,61,2,73,35,8q6cv8g4bd3xdl7m88kll16na,0,46.1,60.0,2025-03-31T22:00:43.972Z,2025-03-31T22:00:47Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5615245073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459771,613,4,2,73,40,bsykw9d70ffqe9atosc92n1e9,1,55.8,36.6,2025-03-31T22:00:49.620Z,2025-03-31T22:31:15Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5615270253,295,,5615245221,152,,5615245225,286,,5615245231,233,702,5615245219,56,Center,5615245217,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459765,702,4,2,73,40,8q6cv8g4bd3xdl7m88kll16na,0,44.2,63.4,2025-03-31T22:00:49.621Z,2025-03-31T22:01:01Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5615245181,56,Back,5615245183,152,,5615245179,13,,5615245243,233,613,5615245317,295,,5615245187,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459799,616,1,2,74,1,bsykw9d70ffqe9atosc92n1e9,0,63.6,40.1,2025-03-31T22:01:10.558Z,2025-03-31T22:01:13Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5615245447,152,,5615245457,213,6.24,5615245455,212,27.0,5615245449,56,Center,5615245445,155,,5615245443,5,,5615245451,140,89.3,5615245453,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459803,617,44,2,74,4,bsykw9d70ffqe9atosc92n1e9,1,93.2,37.4,2025-03-31T22:01:13.083Z,2025-03-31T22:36:49Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5615245479,56,Center,5615245481,286,,5615248061,233,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459801,703,44,2,74,4,8q6cv8g4bd3xdl7m88kll16na,0,6.8,62.6,2025-03-31T22:01:13.084Z,2025-03-31T22:33:19Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5615248065,233,617,5615245475,56,Back,5615245477,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794464457,799,1,2,74,5,bsykw9d70ffqe9atosc92n1e9,1,91.8,33.6,2025-03-31T22:01:13.887Z,2025-03-31T22:36:01Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5615273605,56,Center,5615273609,141,57.5,5615273603,3,,5615273611,212,17.8,5615273613,213,1.99,5615273607,140,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459805,618,1,2,74,6,bsykw9d70ffqe9atosc92n1e9,0,86.8,64.2,2025-03-31T22:01:15.014Z,2025-03-31T22:01:16Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5615245497,56,Center,5615245503,212,11.5,5615245501,141,50.3,5615245499,140,93.1,5615245505,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459823,704,12,2,74,7,8q6cv8g4bd3xdl7m88kll16na,1,5.9,45.4,2025-03-31T22:01:16.468Z,2025-03-31T22:01:31Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5615245621,212,29.0,5615245623,213,5.86,5615245617,140,31.1,5615245615,56,Back,5615245619,141,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459815,619,1,2,74,13,bsykw9d70ffqe9atosc92n1e9,1,55.2,77.6,2025-03-31T22:01:22.134Z,2025-03-31T22:01:25Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5615245565,56,Back,5615245569,141,46.6,5615245571,212,22.2,5615245573,213,4.40,5615245567,140,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459835,620,1,2,74,16,bsykw9d70ffqe9atosc92n1e9,0,51.9,40.7,2025-03-31T22:01:25.390Z,2025-03-31T22:36:50Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5615245675,155,,5615245679,140,85.8,5615245687,1,,5615245685,213,0.37,5615245683,212,38.2,5615245677,56,Center,5615245681,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459883,623,44,2,74,17,bsykw9d70ffqe9atosc92n1e9,1,84.8,48.5,2025-03-31T22:01:25.967Z,2025-03-31T22:33:19Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5615246757,233,707,5615246751,286,,5615246749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459889,707,44,2,74,17,8q6cv8g4bd3xdl7m88kll16na,0,15.2,51.5,2025-03-31T22:01:25.968Z,2025-03-31T22:33:20Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5615246761,233,623,5615245915,56,Back,5615245917,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459881,622,61,2,74,17,bsykw9d70ffqe9atosc92n1e9,1,87.9,41.3,2025-03-31T22:01:26.736Z,2025-03-31T22:02:43Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5615246879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459825,705,12,2,74,22,8q6cv8g4bd3xdl7m88kll16na,1,9.0,42.4,2025-03-31T22:01:31.468Z,2025-03-31T22:01:33Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5615245627,140,0.0,5615245647,167,,5615245629,141,27.3,5615245633,213,3.89,5615245631,212,15.1,5615245625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459841,621,6,2,74,23,bsykw9d70ffqe9atosc92n1e9,1,95.2,68.0,2025-03-31T22:01:32.176Z,2025-03-31T22:32:55Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5615245735,73,,5615245741,233,706,5615245733,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459827,706,6,2,74,23,8q6cv8g4bd3xdl7m88kll16na,0,4.8,32.0,2025-03-31T22:01:32.176Z,2025-03-31T22:01:40Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5615245769,233,621,5615245653,73,,5615245651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794470679,800,17,2,74,46,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-03-31T22:01:54.887Z,2025-03-31T23:09:24Z,,,,,5615309011,31,,5615309017,283,5pdnnmhowb2mfpfwou61pygpg,5615309013,184,,5615310101,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459937,624,1,2,74,54,bsykw9d70ffqe9atosc92n1e9,0,99.5,99.5,2025-03-31T22:02:03.518Z,2025-03-31T22:02:07Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5615246113,2,,5615246123,140,95.1,5615246187,233,708,5615246121,56,Center,5615246119,224,,5615246131,1,,5615246129,213,4.58,5615246115,6,,5615246125,141,48.5,5615246117,155,,5615246127,212,,,,,,35.0,,,,,,,,,,,,,,,
2794459941,708,41,2,74,57,8q6cv8g4bd3xdl7m88kll16na,0,3.7,49.5,2025-03-31T22:02:06.468Z,2025-03-31T22:02:08Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5615246175,141,36.7,5615246179,213,5.93,5615246197,233,624,5615246177,212,24.9,5615246173,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459951,625,1,2,74,59,bsykw9d70ffqe9atosc92n1e9,1,65.5,67.9,2025-03-31T22:02:08.846Z,2025-03-31T22:02:11Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5615246269,213,4.73,5615246265,141,33.7,5615246263,140,65.8,5615246267,212,23.3,5615246261,56,Center,5615246259,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794459959,626,1,2,75,2,bsykw9d70ffqe9atosc92n1e9,1,70.1,20.9,2025-03-31T22:02:11.511Z,2025-03-31T22:02:27Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,1.0,,5615246341,2,,5615246343,155,,5615246353,213,0.79,5615246351,212,37.2,5615246349,141,59.9,5615246345,56,Center,5615246607,1,,5615246347,140,94.9,5615246545,154,,5615246543,210,13,,,,,,,,,,,,,,,,,,,,,,,
2794459961,627,13,2,75,4,bsykw9d70ffqe9atosc92n1e9,1,92.7,51.7,2025-03-31T22:02:13.502Z,2025-03-31T22:48:15Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5615246565,102,57.3,5615246367,56,Center,5615246569,230,99.3,5615246561,55,626,5615246481,25,,5615284495,86,,5615246489,328,,5615246567,103,54.2,5615246555,29,,5615246483,15,,5615246557,154,5615246571,231,5615284493,17,,,51.1,,,,,,,,,,,,,,
2794459983,628,5,2,75,5,bsykw9d70ffqe9atosc92n1e9,0,100.6,59.3,2025-03-31T22:02:14.427Z,2025-03-31T22:32:37Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5615246477,56,Center,5615246889,233,709,5615246479,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460051,709,5,2,75,5,8q6cv8g4bd3xdl7m88kll16na,1,-0.6,40.7,2025-03-31T22:02:14.427Z,2025-03-31T22:32:37Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5615246883,346,,5615246881,56,Back,5615246885,233,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460057,710,1,2,75,30,8q6cv8g4bd3xdl7m88kll16na,0,4.6,50.7,2025-03-31T22:02:39.426Z,2025-03-31T22:03:38Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5615246949,189,,5615246919,56,Left,5615246929,1,,5615246925,212,54.3,5615246921,140,53.0,5615247019,74,,5615246923,141,79.0,5615246917,124,,5615246927,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
2794463763,796,1,2,75,35,bsykw9d70ffqe9atosc92n1e9,1,42.3,36.4,2025-03-31T22:02:43.887Z,2025-03-31T22:28:30Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5615269101,213,4.08,5615269093,56,Back,5615269095,140,34.1,5615269099,212,14.5,5615269097,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460065,630,1,2,75,36,bsykw9d70ffqe9atosc92n1e9,1,34.2,17.1,2025-03-31T22:02:45.326Z,2025-03-31T22:02:46Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5615246961,213,2.29,5615246959,212,12.8,5615246955,140,26.2,5615246953,56,Back,5615246957,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460067,631,1,2,75,37,bsykw9d70ffqe9atosc92n1e9,1,26.2,31.3,2025-03-31T22:02:46.214Z,2025-03-31T22:36:52Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5615246971,212,19.0,5615246973,213,2.40,5615246967,140,12.9,5615246965,56,Back,5615246969,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460071,632,1,2,75,38,bsykw9d70ffqe9atosc92n1e9,1,12.9,50.3,2025-03-31T22:02:47.231Z,2025-03-31T22:02:49Z,cktx8pichvlnbdxizrosxckph,A. Østbø,,,5615247003,56,Back,5615247009,212,18.5,5615247005,140,30.1,5615247007,141,44.2,5615247011,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460081,633,1,2,75,40,bsykw9d70ffqe9atosc92n1e9,1,30.1,44.2,2025-03-31T22:02:49.679Z,2025-03-31T22:02:52Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5615247079,56,Back,5615247087,213,2.06,5615247085,212,14.4,5615247081,140,23.6,5615247083,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460085,634,1,2,75,43,bsykw9d70ffqe9atosc92n1e9,1,23.3,64.3,2025-03-31T22:02:52.566Z,2025-03-31T22:02:54Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5615247121,56,Back,5615247127,212,14.5,5615247123,140,25.6,5615247125,141,85.4,5615247129,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460095,635,1,2,75,44,bsykw9d70ffqe9atosc92n1e9,1,25.7,85.6,2025-03-31T22:02:53.814Z,2025-03-31T22:02:57Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5615247209,213,0.08,5615247205,141,86.5,5615247203,140,32.7,5615247207,212,7.4,5615247201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460107,636,1,2,75,48,bsykw9d70ffqe9atosc92n1e9,1,27.3,85.3,2025-03-31T22:02:57.038Z,2025-03-31T22:02:59Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5615247277,140,14.8,5615247283,213,3.69,5615247281,212,15.3,5615247279,141,73.6,5615247275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460117,637,1,2,75,50,bsykw9d70ffqe9atosc92n1e9,1,14.3,72.3,2025-03-31T22:02:59.430Z,2025-03-31T22:03:01Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5615247337,140,10.5,5615247343,213,4.47,5615247339,141,49.0,5615247341,212,16.3,5615247335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460131,638,1,2,75,53,bsykw9d70ffqe9atosc92n1e9,1,7.4,40.4,2025-03-31T22:03:02.871Z,2025-03-31T22:03:07Z,cktx8pichvlnbdxizrosxckph,A. Østbø,,,5615247413,140,25.5,5615247421,212,20.7,5615247423,213,0.41,5615247417,141,52.5,5615247409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460151,639,1,2,75,58,bsykw9d70ffqe9atosc92n1e9,1,49.0,55.5,2025-03-31T22:03:07.158Z,2025-03-31T22:36:54Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5615247557,56,Back,5615247559,140,45.5,5615247561,141,75.3,5615247563,212,14.0,5615247565,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794463713,795,1,2,75,59,bsykw9d70ffqe9atosc92n1e9,1,47.4,68.7,2025-03-31T22:03:07.887Z,2025-03-31T22:28:00Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5615268889,140,54.5,5615268893,212,13.6,5615268891,141,85.4,5615268895,213,0.99,5615268887,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460163,640,1,2,76,3,bsykw9d70ffqe9atosc92n1e9,1,57.7,88.1,2025-03-31T22:03:12.038Z,2025-03-31T22:36:55Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5615247623,141,80.8,5615247627,213,4.13,5615247621,140,54.6,5615247625,212,5.9,5615247619,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460169,641,1,2,76,7,bsykw9d70ffqe9atosc92n1e9,1,54.9,78.1,2025-03-31T22:03:16.344Z,2025-03-31T22:03:18Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5615247657,141,28.8,5615247653,56,Center,5615247661,213,5.00,5615247663,1,,5615247659,212,34.9,5615247655,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460183,642,1,2,76,9,bsykw9d70ffqe9atosc92n1e9,1,70.1,22.1,2025-03-31T22:03:18.654Z,2025-03-31T22:03:23Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5615247727,56,Center,5615247735,213,0.21,5615247733,212,20.8,5615247731,141,28.6,5615247729,140,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460177,711,83,2,76,13,8q6cv8g4bd3xdl7m88kll16na,0,7.3,71.3,2025-03-31T22:03:22.507Z,2025-03-31T22:03:25Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5615247763,399,djxtqxvqxd70prbr1gkwjp3sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460189,643,3,2,76,14,bsykw9d70ffqe9atosc92n1e9,0,91.9,25.2,2025-03-31T22:03:23.487Z,2025-03-31T22:33:07Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5615247861,233,712,5615247757,56,Center,5615247759,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460201,712,7,2,76,14,8q6cv8g4bd3xdl7m88kll16na,1,8.1,74.8,2025-03-31T22:03:23.488Z,2025-03-31T22:33:06Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5615247813,56,Back,5615247839,233,643,5615247817,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460207,713,61,2,76,17,8q6cv8g4bd3xdl7m88kll16na,0,1.3,84.2,2025-03-31T22:03:26.795Z,2025-03-31T22:34:41Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5615247835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460197,644,6,2,76,18,bsykw9d70ffqe9atosc92n1e9,1,96.8,14.8,2025-03-31T22:03:27.328Z,2025-03-31T22:32:55Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5615247845,75,,5615247875,233,714,5615247843,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460211,714,6,2,76,18,8q6cv8g4bd3xdl7m88kll16na,0,3.2,85.2,2025-03-31T22:03:27.328Z,2025-03-31T22:32:56Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5615247869,56,Back,5615247879,233,644,5615247871,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460277,645,1,2,76,41,bsykw9d70ffqe9atosc92n1e9,0,99.5,0.5,2025-03-31T22:03:50.280Z,2025-03-31T22:26:35Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5615268107,224,,5615248247,213,1.79,5615248245,212,31.5,5615248229,2,,5615248231,6,,5615248233,155,,5615248239,56,Center,5615248243,141,45.7,5615248241,140,93.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460293,715,44,2,76,45,8q6cv8g4bd3xdl7m88kll16na,1,8.0,51.8,2025-03-31T22:03:54.589Z,2025-03-31T22:33:20Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5615248307,285,,5615248305,56,Back,5615248309,233,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460279,646,44,2,76,45,bsykw9d70ffqe9atosc92n1e9,0,92.0,48.2,2025-03-31T22:03:54.590Z,2025-03-31T22:33:20Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5615248313,233,715,5615248253,286,,5615248251,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460295,716,12,2,76,46,8q6cv8g4bd3xdl7m88kll16na,1,9.9,47.7,2025-03-31T22:03:55.402Z,2025-03-31T22:04:26Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5615248327,15,,5615248317,56,Back,5615248325,213,5.58,5615248319,140,21.2,5615248323,212,15.6,5615248321,141,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460289,647,1,2,76,48,bsykw9d70ffqe9atosc92n1e9,1,74.7,78.5,2025-03-31T22:03:57.054Z,2025-03-31T22:04:11Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5615248287,141,64.2,5615248283,140,64.7,5615248291,212,14.3,5615248293,213,3.89,5615248279,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460297,648,1,2,76,48,bsykw9d70ffqe9atosc92n1e9,1,64.7,64.2,2025-03-31T22:03:57.831Z,2025-03-31T22:04:00Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5615248337,213,5.22,5615248329,56,Right,5615248333,141,14.0,5615248331,140,82.9,5615248335,212,39.1,5615248339,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460299,649,1,2,76,51,bsykw9d70ffqe9atosc92n1e9,0,89.2,12.2,2025-03-31T22:04:00.647Z,2025-03-31T22:04:02Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5615248353,141,46.0,5615248351,140,93.9,5615248355,212,23.5,5615248349,56,Center,5615248345,2,,5615248357,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460303,717,12,2,76,52,8q6cv8g4bd3xdl7m88kll16na,1,3.3,53.5,2025-03-31T22:04:01.810Z,2025-03-31T22:34:35Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5615248371,141,60.9,5615248373,212,6.7,5615248367,56,Back,5615248405,167,,5615248369,140,0.0,5615248375,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460301,650,6,2,76,53,bsykw9d70ffqe9atosc92n1e9,1,98.3,41.7,2025-03-31T22:04:02.656Z,2025-03-31T22:32:56Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5615248365,75,,5615248427,233,718,5615248363,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460307,718,6,2,76,53,8q6cv8g4bd3xdl7m88kll16na,0,1.7,58.3,2025-03-31T22:04:02.656Z,2025-03-31T22:32:56Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5615248431,233,650,5615248409,56,Back,5615248411,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460327,651,1,2,77,7,bsykw9d70ffqe9atosc92n1e9,0,99.5,0.5,2025-03-31T22:04:16.112Z,2025-03-31T22:04:19Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5615248509,213,1.80,5615248505,141,63.1,5615248503,140,90.2,5615248501,56,Center,5615248497,155,,5615248511,1,,5615248499,224,,5615248495,6,,5615248507,212,43.7,5615248493,2,,,,,,,,,,,,,,,,,,,,,,,,
2794460337,719,12,2,77,11,8q6cv8g4bd3xdl7m88kll16na,1,8.8,35.6,2025-03-31T22:04:20.034Z,2025-03-31T22:04:23Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5615248577,213,5.03,5615248569,56,Back,5615248571,140,16.5,5615248623,167,,5615248573,141,0.0,5615248575,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794460345,652,5,2,77,13,bsykw9d70ffqe9atosc92n1e9,1,83.4,101.0,2025-03-31T22:04:22.433Z,2025-03-31T22:04:25Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5615248643,347,,5615248641,56,Left,5615248645,233,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
