id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2820757091,727,19,2,85,27,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-06-01T16:45:08.926Z,2025-06-01T16:45:10Z,5k2hgogp2g5ivgdnq99ejp27e,Í. Þorvaldsson,,5760539965,293,2,5760539969,55,726,5760539963,292,7,5760539961,59,17,5760539967,44,Midfielder,5760539955,42,,5760539959,145,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757173,728,18,2,85,35,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-06-01T16:45:16.474Z,2025-06-01T16:45:17Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5760540435,44,Defender,5760540437,59,2,5760540433,42,,5760540505,55,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757181,729,19,2,85,35,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-06-01T16:45:16.475Z,2025-06-01T16:45:18Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5760540495,55,728,5760540489,292,5,5760540485,145,2,5760540481,42,,5760540493,44,Midfielder,5760540491,293,2,5760540487,59,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757341,713,1,2,85,44,4q0b35m26thti4c2on9a3npk0,1,55.1,0.0,2025-06-01T16:45:25.490Z,2025-06-01T16:45:31Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,5760541217,140,63.3,5760541213,107,,5760541221,212,12.2,5760541215,56,Right,5760541223,213,0.79,5760541219,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757331,730,83,2,85,49,c7jgkxx1czv5etn7snf1r6p2m,0,36.7,79.1,2025-06-01T16:45:31.162Z,2025-06-01T16:45:32Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,5760541301,399,7yjrb3xvu6xzo23j6d8eu2sfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757375,731,83,2,85,50,c7jgkxx1czv5etn7snf1r6p2m,0,33.7,88.7,2025-06-01T16:45:31.243Z,2025-06-01T16:58:36Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,5760581265,399,7yjrb3xvu6xzo23j6d8eu2sfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757347,714,43,2,85,50,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-06-01T16:45:31.523Z,2025-06-01T16:45:40Z,7yjrb3xvu6xzo23j6d8eu2sfe,M. Ndiaye,,5760541247,56,Right,5760541249,286,0,5760541873,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757367,715,61,2,85,52,4q0b35m26thti4c2on9a3npk0,0,67.3,5.8,2025-06-01T16:45:33.587Z,2025-06-01T16:45:33Z,7yjrb3xvu6xzo23j6d8eu2sfe,M. Ndiaye,,5760541349,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757377,716,5,2,85,53,4q0b35m26thti4c2on9a3npk0,0,72.2,-1.1,2025-06-01T16:45:34.307Z,2025-06-01T17:00:58Z,7yjrb3xvu6xzo23j6d8eu2sfe,M. Ndiaye,,5760541405,347,,5760542019,233,732,5760541403,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757477,732,5,2,85,53,c7jgkxx1czv5etn7snf1r6p2m,1,27.8,101.1,2025-06-01T16:45:34.307Z,2025-06-01T17:00:58Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,5760542001,233,716,5760541985,56,Back,5760541987,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757509,733,1,2,86,0,c7jgkxx1czv5etn7snf1r6p2m,1,28.7,100.0,2025-06-01T16:45:41.683Z,2025-06-01T16:45:45Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5760542181,212,12.6,5760542183,213,4.91,5760542177,140,31.1,5760542173,107,,5760542179,141,82.6,5760542175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757505,717,83,2,86,4,4q0b35m26thti4c2on9a3npk0,0,61.1,28.5,2025-06-01T16:45:45.210Z,2025-06-01T16:45:50Z,7yjrb3xvu6xzo23j6d8eu2sfe,M. Ndiaye,,5760542413,399,8cjgce68a2vla1ebamgac4nx0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757513,734,61,2,86,4,c7jgkxx1czv5etn7snf1r6p2m,0,31.9,80.6,2025-06-01T16:45:45.547Z,2025-06-01T16:45:46Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5760542199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757539,719,1,2,86,5,4q0b35m26thti4c2on9a3npk0,1,74.9,25.2,2025-06-01T16:45:47.179Z,2025-06-01T16:45:48Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,5760542329,141,24.0,5760542333,212,12.7,5760542325,140,87.0,5760542335,213,6.22,5760542323,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757545,720,1,2,86,7,4q0b35m26thti4c2on9a3npk0,1,92.2,24.7,2025-06-01T16:45:48.547Z,2025-06-01T16:49:53Z,7yjrb3xvu6xzo23j6d8eu2sfe,M. Ndiaye,1.0,5760556223,210,15,5760542357,212,12.4,5760556319,154,,5760542359,213,1.73,5760542355,141,42.7,5760542351,56,Center,5760542353,140,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757567,721,15,2,86,9,4q0b35m26thti4c2on9a3npk0,1,91.6,52.2,2025-06-01T16:45:51.027Z,2025-06-01T16:49:54Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,5760556275,103,19,5760556273,102,52.7,5760555915,82,,5760556277,146,99.5,5760556283,231,49.8,5760556267,29,,5760556361,233,735,5760556349,328,,5760555911,20,5760556281,230,5760556343,76,,,5760542503,17,5760556345,154,99.3,,,5760542505,56,5760556351,100,,5760556347,214,Center,,5760542501,22,,5760556279,147,5760556269,55,720,52.7,5760556353,101
2820757583,735,10,2,86,9,c7jgkxx1czv5etn7snf1r6p2m,1,0.5,47.3,2025-06-01T16:45:51.127Z,2025-06-01T16:58:23Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5760544227,14,,5760542567,56,Back,5760556379,233,721,5760542565,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757619,722,15,2,86,12,4q0b35m26thti4c2on9a3npk0,1,95.5,52.8,2025-06-01T16:45:53.450Z,2025-06-01T17:51:31Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,5760556727,233,736,5760558943,101,,5760556455,82,,5760558941,328,,5760556679,103,19,5760558937,72,,5760556689,230,99.0,5760556687,147,52.5,5760558939,76,5760542767,56,5760542763,22,,,5760556691,231,5760556683,100,Center,49.5,,5760556677,102,5760542765,16,,5760556685,146,52.0,97.1,5760556681,458,,,,,,,,,
2820757637,736,10,2,86,12,c7jgkxx1czv5etn7snf1r6p2m,1,1.9,52.0,2025-06-01T16:45:53.550Z,2025-06-01T17:34:24Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5760544291,14,,5760543911,94,,5760542853,56,Back,5760556733,233,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757765,723,6,2,86,17,4q0b35m26thti4c2on9a3npk0,1,98.7,70.2,2025-06-01T16:45:58.851Z,2025-06-01T16:58:41Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,5760543537,56,Center,5760543539,73,,5760579151,233,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757639,737,6,2,86,17,c7jgkxx1czv5etn7snf1r6p2m,0,1.3,29.8,2025-06-01T16:45:58.851Z,2025-06-01T16:58:41Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5760542869,56,Back,5760542871,73,,5760579177,233,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757757,738,43,2,86,32,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-06-01T16:46:14.146Z,2025-06-01T16:46:17Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5760543713,144,10,5760543477,94,0,5760543479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758071,724,1,2,86,48,4q0b35m26thti4c2on9a3npk0,1,99.5,99.5,2025-06-01T16:46:29.932Z,2025-06-01T16:46:45Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5760545279,155,,5760545281,223,,5760545293,1,,5760545289,212,33.6,5760545287,141,50.7,5760545275,2,,5760545291,213,4.56,5760545283,56,Center,5760545277,6,5760545285,140,,,,,,,,,94.5,,,,,,,,,,,,,,,,,,,,,,
2820758037,739,4,2,86,55,c7jgkxx1czv5etn7snf1r6p2m,1,5.6,49.3,2025-06-01T16:46:36.459Z,2025-06-01T17:37:18Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5760545151,152,,5760545153,285,,5760545147,294,,5760545343,233,725,5760545149,56,Back,5760545145,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758075,725,4,2,86,55,4q0b35m26thti4c2on9a3npk0,0,94.4,50.7,2025-06-01T16:46:36.460Z,2025-06-01T17:01:08Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760545327,286,,5760545309,13,,5760545317,152,,5760545313,56,Center,5760545675,233,739,5760545813,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758251,740,1,2,87,14,c7jgkxx1czv5etn7snf1r6p2m,1,9.8,51.0,2025-06-01T16:46:56.101Z,2025-06-01T16:47:00Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,5760546217,157,,5760546227,212,49.0,5760546215,5,,5760546219,152,,5760546223,140,56.2,5760546221,56,Center,5760546229,213,6.18,5760546225,141,43.9,5760546231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758255,741,44,2,87,19,c7jgkxx1czv5etn7snf1r6p2m,1,57.6,46.8,2025-06-01T16:47:00.523Z,2025-06-01T17:00:20Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,5760546363,233,726,5760546277,56,Center,5760546279,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758261,726,44,2,87,19,4q0b35m26thti4c2on9a3npk0,0,42.4,53.2,2025-06-01T16:47:00.524Z,2025-06-01T17:00:21Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760546435,233,741,5760546333,56,Back,5760546335,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758259,742,1,2,87,19,c7jgkxx1czv5etn7snf1r6p2m,0,56.5,43.9,2025-06-01T16:47:00.599Z,2025-06-01T16:47:01Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,5760546327,141,40.3,5760546321,168,,5760546323,56,Center,5760546319,3,,5760546331,213,6.09,5760546329,212,12.8,5760546325,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758293,727,4,2,87,23,4q0b35m26thti4c2on9a3npk0,1,26.8,60.4,2025-06-01T16:47:04.350Z,2025-06-01T16:58:49Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,5760546549,56,Back,5760579059,233,743,5760546551,152,,5760546553,265,,5760546555,285,,5760546547,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758291,743,4,2,87,23,c7jgkxx1czv5etn7snf1r6p2m,0,73.2,39.6,2025-06-01T16:47:04.351Z,2025-06-01T16:58:49Z,5k2hgogp2g5ivgdnq99ejp27e,Í. Þorvaldsson,,5760546527,56,Center,5760546531,265,,5760546525,13,,5760546529,152,,5760546533,286,,5760579075,233,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758625,729,1,2,87,52,4q0b35m26thti4c2on9a3npk0,1,26.0,54.0,2025-06-01T16:47:33.876Z,2025-06-01T16:47:37Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,5760548375,5,,5760548387,141,93.5,5760548389,212,45.4,5760548385,140,60.8,5760548377,157,,5760548391,213,0.63,5760548383,56,Left,5760548381,152,,5760548393,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758631,730,44,2,87,53,4q0b35m26thti4c2on9a3npk0,1,64.9,90.8,2025-06-01T16:47:34.804Z,2025-06-01T17:00:21Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760548435,233,744,5760548423,56,Left,5760548427,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758601,744,44,2,87,53,c7jgkxx1czv5etn7snf1r6p2m,0,35.1,9.2,2025-06-01T16:47:34.805Z,2025-06-01T17:00:21Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5760548183,56,Back,5760548471,233,730,5760548185,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758653,731,1,2,87,54,4q0b35m26thti4c2on9a3npk0,0,62.6,94.5,2025-06-01T16:47:35.276Z,2025-06-01T17:07:31Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760548571,1,,5760548569,213,6.11,5760548563,141,83.9,5760548547,3,,5760548559,140,100.0,5760548567,212,41.1,5760548555,56,Left,5760548551,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758649,745,56,2,87,56,c7jgkxx1czv5etn7snf1r6p2m,1,5.9,11.4,2025-06-01T16:47:37.955Z,2025-06-01T17:01:05Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,5760548539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758677,732,5,2,87,57,4q0b35m26thti4c2on9a3npk0,0,101.2,84.9,2025-06-01T16:47:38.924Z,2025-06-01T17:00:59Z,7yjrb3xvu6xzo23j6d8eu2sfe,M. Ndiaye,,5760548685,56,Left,5760548687,346,,5760549011,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758721,746,5,2,87,57,c7jgkxx1czv5etn7snf1r6p2m,1,-1.2,15.1,2025-06-01T16:47:38.924Z,2025-06-01T17:00:59Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,5760548963,346,,5760548961,56,Back,5760548981,233,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758751,747,1,2,88,5,c7jgkxx1czv5etn7snf1r6p2m,1,5.0,37.0,2025-06-01T16:47:46.229Z,2025-06-01T16:47:48Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,5760549113,141,30.3,5760549111,140,7.6,5760549115,212,5.3,5760549121,237,,5760549107,124,,5760549109,56,Back,5760549117,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758775,748,1,2,88,7,c7jgkxx1czv5etn7snf1r6p2m,1,7.6,30.3,2025-06-01T16:47:48.396Z,2025-06-01T16:47:50Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,5760549293,212,8.5,5760549291,141,41.2,5760549295,213,2.08,5760549285,56,Back,5760549289,140,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758829,749,1,2,88,9,c7jgkxx1czv5etn7snf1r6p2m,1,3.6,41.3,2025-06-01T16:47:50.428Z,2025-06-01T16:47:57Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,5760549607,141,31.3,5760549611,213,4.98,5760549609,212,7.1,5760549605,140,5.4,5760549603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758827,733,83,2,88,16,4q0b35m26thti4c2on9a3npk0,0,76.8,90.5,2025-06-01T16:47:57.444Z,2025-06-01T16:59:58Z,7yjrb3xvu6xzo23j6d8eu2sfe,M. Ndiaye,,5760549917,399,7hs9c25dq0dbn8vrlgihjgay2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758851,750,1,2,88,16,c7jgkxx1czv5etn7snf1r6p2m,1,13.8,11.0,2025-06-01T16:47:57.652Z,2025-06-01T16:58:15Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,5760549737,213,0.08,5760549727,155,,5760549739,1,,5760549735,212,32.6,5760549731,140,44.7,5760549729,56,Back,5760549733,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758899,751,1,2,88,17,c7jgkxx1czv5etn7snf1r6p2m,1,44.8,15.0,2025-06-01T16:47:58.325Z,2025-06-01T16:58:13Z,5k2hgogp2g5ivgdnq99ejp27e,Í. Þorvaldsson,,5760549931,141,26.1,5760549927,140,41.3,5760549923,56,Back,5760549939,213,2.02,5760549935,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820763937,831,1,2,88,17,c7jgkxx1czv5etn7snf1r6p2m,0,38.4,28.9,2025-06-01T16:47:58.499Z,2025-06-01T16:57:20Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,5760577671,56,Back,5760577673,140,41.9,5760577677,212,3.8,5760577675,141,30.0,5760577679,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758919,734,1,2,88,20,4q0b35m26thti4c2on9a3npk0,1,44.1,48.7,2025-06-01T16:48:02.196Z,2025-06-01T16:48:04Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,5760550037,212,11.1,5760550039,213,0.22,5760550035,141,52.2,5760550031,56,Center,5760550029,3,,5760550033,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758941,736,1,2,88,23,4q0b35m26thti4c2on9a3npk0,1,59.5,52.2,2025-06-01T16:48:04.700Z,2025-06-01T16:48:07Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,5760550127,141,35.8,5760550129,212,14.2,5760550125,140,67.8,5760550131,213,5.38,5760550123,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758947,737,1,2,88,25,4q0b35m26thti4c2on9a3npk0,0,66.8,39.1,2025-06-01T16:48:07.156Z,2025-06-01T16:48:07Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,5760550165,141,38.0,5760550169,213,6.13,5760550167,212,5.0,5760550163,140,71.5,5760550161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820764181,832,61,2,88,29,c7jgkxx1czv5etn7snf1r6p2m,1,32.1,52.5,2025-06-01T16:48:10.199Z,2025-06-01T16:57:37Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5760578965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758999,752,1,2,88,29,c7jgkxx1czv5etn7snf1r6p2m,0,30.2,50.9,2025-06-01T16:48:10.268Z,2025-06-01T16:58:11Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,5760550437,141,47.2,5760550431,157,,5760550433,56,Back,5760550443,1,,5760550435,140,46.3,5760550439,212,17.1,5760550441,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820759019,738,1,2,88,31,4q0b35m26thti4c2on9a3npk0,0,53.6,51.0,2025-06-01T16:48:12.796Z,2025-06-01T16:48:14Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5760550533,140,62.9,5760550529,3,,5760550531,56,Center,5760550539,213,5.60,5760550535,141,39.4,5760550537,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820759029,753,61,2,88,33,c7jgkxx1czv5etn7snf1r6p2m,0,33.5,53.7,2025-06-01T16:48:14.876Z,2025-06-01T16:58:08Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,5760550581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820759055,739,61,2,88,35,4q0b35m26thti4c2on9a3npk0,1,62.7,36.6,2025-06-01T16:48:17.146Z,2025-06-01T16:48:17Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,5760550747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820759073,740,61,2,88,37,4q0b35m26thti4c2on9a3npk0,0,60.5,26.7,2025-06-01T16:48:19.004Z,2025-06-01T16:48:19Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5760550825,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820759083,754,1,2,88,38,c7jgkxx1czv5etn7snf1r6p2m,1,30.8,79.6,2025-06-01T16:48:19.366Z,2025-06-01T16:58:09Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5760550867,212,12.2,5760550865,141,80.2,5760550869,213,0.03,5760550863,140,42.4,5760550861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820759089,755,1,2,88,39,c7jgkxx1czv5etn7snf1r6p2m,1,43.6,80.2,2025-06-01T16:48:20.252Z,2025-06-01T16:48:21Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,5760550935,156,,5760550915,212,5.0,5760550907,56,Back,5760550913,141,76.7,5760550911,140,39.4,5760550917,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820759113,756,1,2,88,41,c7jgkxx1czv5etn7snf1r6p2m,0,51.4,72.6,2025-06-01T16:48:22.660Z,2025-06-01T16:48:27Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5760551263,286,,5760551049,140,55.9,5760551257,236,,5760551051,141,72.3,5760551053,212,4.7,5760551259,233,741,5760551047,56,Center,5760551055,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820759145,741,74,2,88,41,4q0b35m26thti4c2on9a3npk0,1,44.9,29.2,2025-06-01T16:48:22.661Z,2025-06-01T16:59:18Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,5760551241,285,,5760551239,56,Back,5760551321,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820759203,745,1,2,88,46,4q0b35m26thti4c2on9a3npk0,1,42.7,22.3,2025-06-01T16:48:27.485Z,2025-06-01T16:57:57Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,5760579887,140,39.6,5760579885,56,Back,5760579889,141,27.6,5760579891,212,4.9,5760579893,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820759165,742,3,2,88,46,4q0b35m26thti4c2on9a3npk0,0,46.9,33.0,2025-06-01T16:48:27.907Z,2025-06-01T16:59:13Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,5760551351,286,,5760551397,233,757,5760551349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820759163,757,7,2,88,46,c7jgkxx1czv5etn7snf1r6p2m,0,53.1,67.0,2025-06-01T16:48:27.908Z,2025-06-01T16:58:31Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,5760551347,285,,5760551367,233,742,5760551343,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820764525,797,1,2,88,47,4q0b35m26thti4c2on9a3npk0,1,39.2,18.2,2025-06-01T16:48:28.199Z,2025-06-01T16:58:29Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,5760581099,212,4.9,5760581095,141,17.7,5760581093,140,43.9,5760581091,56,Back,5760581103,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820764645,798,1,2,88,47,4q0b35m26thti4c2on9a3npk0,1,45.3,15.8,2025-06-01T16:48:28.299Z,2025-06-01T16:58:48Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5760581777,141,19.5,5760581781,213,2.73,5760581775,140,39.8,5760581779,212,6.3,5760581773,56,Back,5760581771,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820759169,743,61,2,88,47,4q0b35m26thti4c2on9a3npk0,1,50.2,30.4,2025-06-01T16:48:29.085Z,2025-06-01T17:07:10Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,5760551371,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820759251,759,1,2,88,48,c7jgkxx1czv5etn7snf1r6p2m,1,47.5,68.4,2025-06-01T16:48:29.869Z,2025-06-01T16:48:34Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,5760551729,56,Center,5760551749,213,5.59,5760551735,140,59.0,5760551739,141,53.6,5760551743,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
