id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2815329153,723,1,2,83,51,bsykw9d70ffqe9atosc92n1e9,1,26.9,62.3,2025-05-16T17:44:07.607Z,2025-05-16T17:44:13Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5730434163,56,Back,5730434171,213,0.77,5730434169,212,27.1,5730434167,141,90.0,5730434165,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329185,724,1,2,83,57,bsykw9d70ffqe9atosc92n1e9,1,59.2,88.0,2025-05-16T17:44:12.999Z,2025-05-16T17:44:15Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5730434331,141,93.0,5730434335,213,0.82,5730434323,56,Left,5730434327,140,62.2,5730434333,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329213,725,1,2,83,59,bsykw9d70ffqe9atosc92n1e9,1,62.2,92.7,2025-05-16T17:44:14.911Z,2025-05-16T17:44:17Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5730434467,141,90.6,5730434459,56,Back,5730434475,213,3.21,5730434463,140,43.5,5730434471,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329241,726,1,2,84,1,bsykw9d70ffqe9atosc92n1e9,1,43.5,90.6,2025-05-16T17:44:16.832Z,2025-05-16T17:44:19Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5730434635,213,3.85,5730434631,141,70.9,5730434627,56,Back,5730434633,212,20.7,5730434629,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329297,727,1,2,84,3,bsykw9d70ffqe9atosc92n1e9,1,28.9,69.7,2025-05-16T17:44:19.527Z,2025-05-16T17:44:24Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5730434973,212,25.9,5730434961,56,Back,5730434965,140,7.4,5730434975,213,3.66,5730434969,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329355,728,1,2,84,8,bsykw9d70ffqe9atosc92n1e9,1,8.7,53.1,2025-05-16T17:44:24.384Z,2025-05-16T17:44:30Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5730435305,157,,5730435309,140,62.6,5730435317,1,,5730435307,56,Center,5730435313,212,58.7,5730435311,141,30.1,5730435315,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329359,729,44,2,84,13,bsykw9d70ffqe9atosc92n1e9,1,63.3,19.7,2025-05-16T17:44:28.791Z,2025-05-16T18:16:49Z,aeq6jlhgxpnkywoc20kp8tvu2,H. Haugen,,,5730435327,286,,5730435325,56,Right,5730435387,233,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329345,668,44,2,84,13,btaf9fuj3xctycyjeqwereaow,0,36.7,80.3,2025-05-16T17:44:28.792Z,2025-05-16T18:16:50Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5730435267,285,,5730435265,56,Back,5730435403,233,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329367,730,1,2,84,13,bsykw9d70ffqe9atosc92n1e9,0,63.0,29.2,2025-05-16T17:44:29.271Z,2025-05-16T18:18:33Z,aeq6jlhgxpnkywoc20kp8tvu2,H. Haugen,,,5730435367,3,,5730435373,141,43.1,5730435371,140,59.9,5730435369,56,Center,5730435375,212,10.0,5730435377,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329385,669,1,2,84,15,btaf9fuj3xctycyjeqwereaow,1,41.1,71.4,2025-05-16T17:44:31.696Z,2025-05-16T17:44:33Z,c57cmqsy5y46vndbsqq3pyu7e,R. Dzabic,,,5730435481,213,2.27,5730435473,56,Back,5730435479,212,11.6,5730435477,141,84.4,5730435475,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329437,671,1,2,84,17,btaf9fuj3xctycyjeqwereaow,1,33.3,86.0,2025-05-16T17:44:33.240Z,2025-05-16T17:44:36Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5730435771,140,59.8,5730435783,213,0.15,5730435775,141,92.3,5730435767,56,Left,5730435779,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329443,672,1,2,84,20,btaf9fuj3xctycyjeqwereaow,0,59.8,92.0,2025-05-16T17:44:36.296Z,2025-05-16T17:44:38Z,csoy01ylfrp2o2jso18oohmvo,D. Tibell,,,5730435895,286,,5730435811,56,Left,5730435815,141,92.4,5730435891,233,731,5730435819,213,3.05,5730435813,140,56.9,5730435889,236,,5730435817,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329451,731,74,2,84,20,bsykw9d70ffqe9atosc92n1e9,1,45.8,18.2,2025-05-16T17:44:36.297Z,2025-05-16T18:16:25Z,aeq6jlhgxpnkywoc20kp8tvu2,H. Haugen,,,5730435879,285,,5730435963,233,672,5730435877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329505,733,1,2,84,23,bsykw9d70ffqe9atosc92n1e9,0,44.9,14.7,2025-05-16T17:44:39.527Z,2025-05-16T17:44:43Z,894tj8rg0i6kl4zvlok803949,S. Bjørshol,,,5730436189,56,Center,5730436197,213,0.45,5730436191,140,65.3,5730436195,212,23.8,5730436193,141,30.1,5730436187,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329495,673,44,2,84,24,btaf9fuj3xctycyjeqwereaow,1,37.3,70.8,2025-05-16T17:44:40.473Z,2025-05-16T18:16:50Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5730436155,285,,5730436153,56,Back,5730436307,233,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329511,734,44,2,84,24,bsykw9d70ffqe9atosc92n1e9,0,62.7,29.2,2025-05-16T17:44:40.474Z,2025-05-16T18:16:51Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5730436213,56,Center,5730436341,233,673,5730436215,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329501,674,61,2,84,25,btaf9fuj3xctycyjeqwereaow,1,34.9,70.2,2025-05-16T17:44:40.773Z,2025-05-16T17:46:15Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5730436173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329543,675,12,2,84,26,btaf9fuj3xctycyjeqwereaow,1,29.4,64.5,2025-05-16T17:44:42.143Z,2025-05-16T17:44:45Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5730436373,141,85.6,5730436377,213,0.35,5730436375,212,42.1,5730436369,56,Left,5730436371,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329571,735,1,2,84,28,bsykw9d70ffqe9atosc92n1e9,1,31.6,21.6,2025-05-16T17:44:44.647Z,2025-05-16T17:44:47Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5730436529,213,0.94,5730436523,140,42.0,5730436521,56,Back,5730436525,141,43.7,5730436519,157,,5730436531,1,,5730436527,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329577,736,1,2,84,31,bsykw9d70ffqe9atosc92n1e9,0,42.0,43.7,2025-05-16T17:44:47.111Z,2025-05-16T17:44:48Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5730436585,3,,5730436593,212,19.7,5730436587,56,Center,5730436591,141,43.1,5730436589,140,60.8,5730436595,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329595,677,1,2,84,33,btaf9fuj3xctycyjeqwereaow,1,43.7,69.1,2025-05-16T17:44:49.336Z,2025-05-16T17:44:50Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5730436675,140,46.2,5730436677,141,54.3,5730436679,212,10.4,5730436673,56,Back,5730436681,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329651,678,1,2,84,34,btaf9fuj3xctycyjeqwereaow,1,46.2,54.3,2025-05-16T17:44:50.048Z,2025-05-16T17:44:56Z,c57cmqsy5y46vndbsqq3pyu7e,R. Dzabic,,,5730436997,140,33.9,5730437001,212,16.8,5730436995,56,Back,5730437003,213,2.44,5730436999,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329663,679,4,2,84,40,btaf9fuj3xctycyjeqwereaow,1,44.7,73.8,2025-05-16T17:44:56.512Z,2025-05-16T19:04:07Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5730437123,233,737,5730750975,294,,5730437089,13,,5730437097,286,,5730437093,152,,5730437091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329665,737,4,2,84,40,bsykw9d70ffqe9atosc92n1e9,0,55.3,26.2,2025-05-16T17:44:56.513Z,2025-05-16T19:30:43Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5730437121,285,,5730437117,152,,5730751121,294,,5730437113,13,,5730437115,56,Center,5730437133,233,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329839,680,1,2,84,55,btaf9fuj3xctycyjeqwereaow,1,42.9,70.8,2025-05-16T17:45:11.400Z,2025-05-16T17:45:12Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5730438073,140,53.2,5730438079,213,0.55,5730438075,141,80.5,5730438069,152,,5730438071,56,Left,5730438067,5,,5730438077,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329881,681,1,2,84,56,btaf9fuj3xctycyjeqwereaow,1,55.4,80.3,2025-05-16T17:45:12.624Z,2025-05-16T17:45:16Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5730438243,141,87.2,5730438249,1,,5730438245,212,44.2,5730438237,155,,5730438241,140,97.3,5730438239,56,Left,5730438247,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329889,682,1,2,85,0,btaf9fuj3xctycyjeqwereaow,0,97.3,87.2,2025-05-16T17:45:16.241Z,2025-05-16T17:46:39Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5730438291,141,79.1,5730438295,213,3.86,5730438289,140,91.3,5730438287,56,Left,5730438293,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329907,739,1,2,85,3,bsykw9d70ffqe9atosc92n1e9,1,9.4,27.1,2025-05-16T17:45:18.735Z,2025-05-16T17:45:19Z,894tj8rg0i6kl4zvlok803949,S. Bjørshol,,,5730438391,141,34.3,5730438395,213,1.46,5730438387,56,Back,5730438393,212,4.9,5730438389,140,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329917,740,1,2,85,3,bsykw9d70ffqe9atosc92n1e9,0,9.9,34.3,2025-05-16T17:45:19.592Z,2025-05-16T17:45:20Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5730438465,1,,5730438457,140,25.2,5730438461,212,21.7,5730438455,56,Back,5730438463,213,5.55,5730438453,157,,5730438459,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329925,683,8,2,85,5,btaf9fuj3xctycyjeqwereaow,1,73.2,88.4,2025-05-16T17:45:21.016Z,2025-05-16T17:45:21Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5730438485,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329989,685,1,2,85,8,btaf9fuj3xctycyjeqwereaow,1,89.1,90.5,2025-05-16T17:45:24.615Z,2025-05-16T17:45:27Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5730438901,56,Left,5730438907,212,3.9,5730438905,141,96.0,5730438903,140,88.2,5730438909,213,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329997,686,1,2,85,11,btaf9fuj3xctycyjeqwereaow,1,85.6,95.4,2025-05-16T17:45:27.015Z,2025-05-16T17:45:28Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5730438947,212,8.6,5730438943,140,79.1,5730438949,213,3.79,5730438945,141,87.8,5730438941,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815330021,687,1,2,85,12,btaf9fuj3xctycyjeqwereaow,1,79.1,89.4,2025-05-16T17:45:28.207Z,2025-05-16T17:46:58Z,c57cmqsy5y46vndbsqq3pyu7e,R. Dzabic,1.0,,5730439173,212,5.6,5730439175,213,0.04,5730439171,141,89.7,5730439169,140,84.4,5730444691,210,15,5730439167,56,Left,5730444693,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815330031,688,15,2,85,14,btaf9fuj3xctycyjeqwereaow,1,88.8,71.2,2025-05-16T17:45:30.495Z,2025-05-16T17:46:59Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5730444713,55,687,5730439195,22,,5730444727,231,56.3,5730439197,64,,5730444723,147,61.4,5730444717,102,50.9,5730444709,29,,5730444365,20,,5730444725,230,97.6,5730444707,78,,5730444719,103,5730439199,56,Center,5730444763,233,741,5730444711,154,5730444369,82,5730444721,146,94.2,19,,,,,,,,,,,
2815330051,741,10,2,85,14,bsykw9d70ffqe9atosc92n1e9,1,5.8,38.6,2025-05-16T17:45:30.595Z,2025-05-16T17:46:59Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5730444813,233,688,5730439307,94,,5730439309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815330065,689,15,2,85,18,btaf9fuj3xctycyjeqwereaow,1,80.8,52.6,2025-05-16T17:45:34.655Z,2025-05-16T18:58:43Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5730445559,215,,5730439403,56,Center,5730445561,458,,5730445361,72,,5730445569,231,52.0,5730439399,22,,5730445555,102,52.9,5730445567,230,96.7,5730445557,103,19,5730445565,147,52.7,5730727259,76,5730445571,233,742,5730439401,18,,5730445563,146,5730445365,82,,,,,,,,88.6,,,,,,,
2815330087,742,10,2,85,19,bsykw9d70ffqe9atosc92n1e9,1,10.9,46.8,2025-05-16T17:45:34.755Z,2025-05-16T17:47:12Z,894tj8rg0i6kl4zvlok803949,S. Bjørshol,,,5730439537,56,Back,5730439535,94,,5730445577,233,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815330113,743,61,2,85,20,bsykw9d70ffqe9atosc92n1e9,1,7.0,51.0,2025-05-16T17:45:36.276Z,2025-05-16T18:03:34Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5730439669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331973,762,83,2,85,21,bsykw9d70ffqe9atosc92n1e9,0,21.3,23.9,2025-05-16T17:45:37.640Z,2025-05-16T18:03:32Z,aeq6jlhgxpnkywoc20kp8tvu2,H. Haugen,,,5730485919,399,92xhspr6bl1jyhqru3tsbjvqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815330123,690,3,2,85,22,btaf9fuj3xctycyjeqwereaow,0,79.8,64.2,2025-05-16T17:45:38.512Z,2025-05-16T17:45:50Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5730439719,286,,5730439717,56,Center,5730440271,233,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815330211,744,7,2,85,22,bsykw9d70ffqe9atosc92n1e9,1,20.2,35.8,2025-05-16T17:45:38.513Z,2025-05-16T18:03:32Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5730440251,233,690,5730440245,285,,5730440243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331015,691,27,2,86,0,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-05-16T17:46:16.458Z,2025-05-16T18:15:47Z,,,,,5730524795,233,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815330613,745,27,2,86,0,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-05-16T17:46:16.458Z,2025-05-16T18:15:47Z,,,,,5730442601,53,cqwjwlsum5q92s2k80w3temi2,5730442599,41,Injury,5730524775,233,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331023,692,28,2,86,44,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-05-16T17:47:00.679Z,2025-05-16T17:47:02Z,,,,,5730444871,55,691,5730444991,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331025,746,28,2,86,44,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-05-16T17:47:00.679Z,2025-05-16T17:47:01Z,,,,,5730444879,55,745,5730444957,233,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331207,749,1,2,87,0,bsykw9d70ffqe9atosc92n1e9,1,23.6,28.3,2025-05-16T17:47:16.671Z,2025-05-16T17:47:18Z,894tj8rg0i6kl4zvlok803949,S. Bjørshol,,,5730445843,141,36.3,5730445849,213,2.81,5730445841,140,8.4,5730445839,56,Back,5730445847,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331275,750,1,2,87,2,bsykw9d70ffqe9atosc92n1e9,1,8.5,36.1,2025-05-16T17:47:18.320Z,2025-05-16T17:47:23Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5730446195,157,,5730446201,141,76.6,5730446197,56,Center,5730446207,1,,5730446205,213,0.48,5730446199,140,58.4,5730446203,212,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331289,751,1,2,87,7,bsykw9d70ffqe9atosc92n1e9,1,50.1,77.3,2025-05-16T17:47:23.567Z,2025-05-16T17:47:25Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5730446317,212,14.3,5730446313,140,38.0,5730446319,213,2.66,5730446311,56,Back,5730446315,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331305,752,1,2,87,9,bsykw9d70ffqe9atosc92n1e9,1,38.4,89.1,2025-05-16T17:47:25.279Z,2025-05-16T17:47:27Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5730446397,213,6.26,5730446389,56,Left,5730446395,212,14.6,5730446391,140,52.3,5730446393,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331319,753,3,2,87,11,bsykw9d70ffqe9atosc92n1e9,0,42.2,85.9,2025-05-16T17:47:27.204Z,2025-05-16T18:12:16Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5730446459,286,,5730446541,233,694,5730446457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331313,694,7,2,87,11,btaf9fuj3xctycyjeqwereaow,0,57.8,14.1,2025-05-16T17:47:27.205Z,2025-05-16T18:12:15Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5730446425,285,,5730446423,56,Right,5730446493,233,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331331,754,61,2,87,12,bsykw9d70ffqe9atosc92n1e9,1,42.9,88.6,2025-05-16T17:47:28.607Z,2025-05-16T17:47:28Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5730446517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331397,696,1,2,87,14,btaf9fuj3xctycyjeqwereaow,0,55.0,14.7,2025-05-16T17:47:30.341Z,2025-05-16T17:49:03Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5730446885,212,39.8,5730446887,213,0.47,5730446881,140,88.9,5730446879,56,Center,5730446889,1,,5730446883,141,41.0,5730446877,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331439,755,59,2,87,20,bsykw9d70ffqe9atosc92n1e9,1,12.2,62.9,2025-05-16T17:47:36.136Z,2025-05-16T17:47:37Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5730447111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331619,757,1,2,87,35,bsykw9d70ffqe9atosc92n1e9,0,13.2,45.5,2025-05-16T17:47:51.192Z,2025-05-16T17:47:56Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5730448153,56,Right,5730448159,212,63.6,5730448151,199,,5730448155,140,66.0,5730448163,1,,5730448157,141,0.0,5730448161,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331697,697,5,2,87,40,btaf9fuj3xctycyjeqwereaow,1,32.2,100.7,2025-05-16T17:47:56.236Z,2025-05-16T18:15:38Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5730448655,233,758,5730448637,56,Back,5730448639,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331625,758,5,2,87,40,bsykw9d70ffqe9atosc92n1e9,0,67.8,-0.7,2025-05-16T17:47:56.236Z,2025-05-16T18:15:38Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5730448213,347,,5730448659,233,697,5730448211,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331713,698,1,2,87,47,btaf9fuj3xctycyjeqwereaow,1,30.3,100.0,2025-05-16T17:48:03.238Z,2025-05-16T17:48:05Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5730448725,56,Back,5730448729,141,88.1,5730448723,107,,5730448733,213,5.31,5730448727,140,36.1,5730448731,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331717,699,1,2,87,48,btaf9fuj3xctycyjeqwereaow,1,36.1,88.1,2025-05-16T17:48:04.150Z,2025-05-16T17:48:06Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5730448749,140,30.9,5730448753,141,90.8,5730448745,56,Back,5730448755,212,5.8,5730448787,156,,5730448757,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331725,700,1,2,87,50,btaf9fuj3xctycyjeqwereaow,1,30.9,90.8,2025-05-16T17:48:06.238Z,2025-05-16T17:48:07Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5730448799,141,89.4,5730448793,155,,5730448795,56,Back,5730448801,212,7.1,5730448803,213,6.15,5730448797,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331757,701,1,2,87,51,btaf9fuj3xctycyjeqwereaow,1,37.6,89.4,2025-05-16T17:48:06.797Z,2025-05-16T17:48:09Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5730448947,212,6.4,5730448939,3,,5730448945,141,80.2,5730448941,56,Back,5730448943,140,38.7,5730448949,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331763,702,4,2,87,53,btaf9fuj3xctycyjeqwereaow,1,37.3,78.0,2025-05-16T17:48:09.126Z,2025-05-16T18:16:04Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5730449049,152,,5730449123,233,759,5730449053,286,,5730449051,265,,5730449045,13,,5730449047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331751,759,4,2,87,53,bsykw9d70ffqe9atosc92n1e9,0,62.7,22.0,2025-05-16T17:48:09.127Z,2025-05-16T18:16:04Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5730449089,56,Center,5730449147,233,702,5730449095,285,,5730449091,152,,5730449093,265,,5730449087,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331873,703,1,2,88,4,btaf9fuj3xctycyjeqwereaow,1,38.7,80.2,2025-05-16T17:48:20.604Z,2025-05-16T17:48:22Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5730449559,56,Back,5730449567,213,4.59,5730449555,5,,5730449571,189,,5730449563,141,46.9,5730449565,212,22.8,5730449557,152,,5730449561,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331891,704,1,2,88,6,btaf9fuj3xctycyjeqwereaow,1,36.0,46.9,2025-05-16T17:48:21.918Z,2025-05-16T17:48:24Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5730449661,140,36.8,5730449665,212,20.2,5730449667,213,1.53,5730449659,56,Back,5730449663,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815331907,705,1,2,88,8,btaf9fuj3xctycyjeqwereaow,1,37.0,80.6,2025-05-16T17:48:24.005Z,2025-05-16T17:48:26Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5730449771,56,Back,5730449775,141,73.0,5730449779,213,3.68,5730449773,140,28.7,5730449777,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
