id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2797255547,1065,1,2,90,7,6oxoag5c6zbnn09wx08vz4iak,1,40.4,77.6,2025-04-06T14:18:55.291Z,2025-04-06T14:18:57Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5630596291,140,57.4,5630596295,212,19.1,5630596293,141,87.4,5630596287,3,,5630596297,213,0.36,5630596289,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255585,1066,1,2,90,8,6oxoag5c6zbnn09wx08vz4iak,1,56.7,87.2,2025-04-06T14:18:56.499Z,2025-04-06T14:18:59Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5630596521,213,5.52,5630596517,141,73.7,5630596515,140,65.8,5630596513,56,Center,5630596519,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255595,1067,1,2,90,10,6oxoag5c6zbnn09wx08vz4iak,0,65.5,73.9,2025-04-06T14:18:58.532Z,2025-04-06T14:38:31Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630596565,140,72.8,5630596561,155,,5630596573,213,0.13,5630596563,56,Center,5630596569,141,75.4,5630596571,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255599,622,1,2,90,11,80hgdmpkvdrhw1ge9nks2kxvy,0,34.4,32.7,2025-04-06T14:18:59.498Z,2025-04-06T14:19:00Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5630596599,212,13.8,5630596593,56,Back,5630596601,213,0.09,5630596591,3,,5630596595,140,47.5,5630596597,141,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255705,1068,1,2,90,15,6oxoag5c6zbnn09wx08vz4iak,1,53.8,55.7,2025-04-06T14:19:03.682Z,2025-04-06T14:19:07Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5630597173,213,3.41,5630597157,56,Back,5630597159,140,20.9,5630597177,1,,5630597163,141,41.7,5630597169,212,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255751,1069,1,2,90,19,6oxoag5c6zbnn09wx08vz4iak,1,20.9,43.5,2025-04-06T14:19:07.242Z,2025-04-06T14:19:09Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5630597457,56,Back,5630597463,212,30.1,5630597461,141,86.8,5630597459,140,26.9,5630597465,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255797,1070,1,2,90,21,6oxoag5c6zbnn09wx08vz4iak,1,25.9,86.9,2025-04-06T14:19:09.690Z,2025-04-06T14:19:13Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5630597735,56,Back,5630597743,213,0.59,5630597739,141,95.6,5630597741,212,10.7,5630597737,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255899,1071,1,2,90,24,6oxoag5c6zbnn09wx08vz4iak,1,34.9,95.9,2025-04-06T14:19:12.867Z,2025-04-06T14:19:17Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630598217,141,84.7,5630598221,213,3.70,5630598215,140,23.3,5630598219,212,14.4,5630598213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255961,1072,1,2,90,29,6oxoag5c6zbnn09wx08vz4iak,1,9.3,83.2,2025-04-06T14:19:17.658Z,2025-04-06T14:19:20Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5630598503,141,93.4,5630598501,140,23.9,5630598505,212,16.8,5630598499,56,Back,5630598507,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256037,1073,1,2,90,32,6oxoag5c6zbnn09wx08vz4iak,1,23.3,93.9,2025-04-06T14:19:20.354Z,2025-04-06T14:19:24Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630598903,213,0.01,5630598897,140,36.6,5630598895,56,Back,5630598901,212,14.0,5630598899,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256093,1074,1,2,90,36,6oxoag5c6zbnn09wx08vz4iak,1,34.6,91.1,2025-04-06T14:19:24.410Z,2025-04-06T14:19:27Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630599209,140,47.5,5630599203,56,Back,5630599213,141,93.6,5630599215,212,13.7,5630599217,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256171,1075,1,2,90,38,6oxoag5c6zbnn09wx08vz4iak,0,47.5,93.6,2025-04-06T14:19:27.017Z,2025-04-06T14:19:32Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5630599655,141,83.8,5630599657,212,39.3,5630599651,56,Left,5630599661,1,,5630599659,213,6.11,5630599653,140,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256235,624,1,2,90,45,80hgdmpkvdrhw1ge9nks2kxvy,1,16.7,14.1,2025-04-06T14:19:33.330Z,2025-04-06T14:19:35Z,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,5630600003,140,2.4,5630600009,213,2.32,5630600001,56,Back,5630600005,141,37.9,5630600007,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256321,625,1,2,90,47,80hgdmpkvdrhw1ge9nks2kxvy,0,2.5,35.8,2025-04-06T14:19:35.306Z,2025-04-06T14:19:41Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5630600449,213,5.86,5630600443,140,40.5,5630600441,56,Back,5630600439,157,,5630600445,141,9.2,5630600451,1,,5630600447,212,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256343,1076,44,2,90,52,6oxoag5c6zbnn09wx08vz4iak,1,61.4,91.0,2025-04-06T14:19:40.418Z,2025-04-06T14:40:57Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630600643,233,626,5630600581,286,,5630600579,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256333,626,44,2,90,52,80hgdmpkvdrhw1ge9nks2kxvy,0,38.6,9.0,2025-04-06T14:19:40.419Z,2025-04-06T14:40:57Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5630600693,233,1076,5630600507,56,Back,5630600509,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256359,1077,61,2,90,53,6oxoag5c6zbnn09wx08vz4iak,1,64.4,91.4,2025-04-06T14:19:41.297Z,2025-04-06T14:19:42Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630600633,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256403,627,1,2,90,54,80hgdmpkvdrhw1ge9nks2kxvy,1,45.5,15.8,2025-04-06T14:19:42.378Z,2025-04-06T14:19:43Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5630600827,213,4.54,5630600821,140,44.2,5630600825,212,7.9,5630600817,56,Back,5630600823,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256415,628,1,2,90,55,80hgdmpkvdrhw1ge9nks2kxvy,0,44.2,4.4,2025-04-06T14:19:43.242Z,2025-04-06T14:19:45Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5630600897,212,0.4,5630601097,236,,5630601099,233,1078,5630600895,141,5.0,5630600891,56,Back,5630601103,286,,5630600899,213,1.82,5630600893,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256445,1078,74,2,90,55,6oxoag5c6zbnn09wx08vz4iak,1,55.4,92.5,2025-04-06T14:19:43.243Z,2025-04-06T14:41:01Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5630601059,285,,5630601057,56,Left,5630601137,233,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256517,629,45,2,91,0,80hgdmpkvdrhw1ge9nks2kxvy,0,48.8,5.6,2025-04-06T14:19:48.473Z,2025-04-06T14:19:50Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5630601473,285,,5630601527,233,1080,5630601471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256515,1080,3,2,91,0,6oxoag5c6zbnn09wx08vz4iak,1,51.2,94.4,2025-04-06T14:19:48.473Z,2025-04-06T14:25:05Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5630601463,286,,5630601489,233,629,5630601461,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257055,631,45,2,91,1,80hgdmpkvdrhw1ge9nks2kxvy,0,41.4,6.2,2025-04-06T14:19:49.498Z,2025-04-06T14:25:33Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5630604507,285,,5630604505,56,Back,5630630865,233,1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256527,1081,3,2,91,1,6oxoag5c6zbnn09wx08vz4iak,1,58.6,93.8,2025-04-06T14:19:49.498Z,2025-04-06T14:25:09Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5630601549,286,,5630601547,56,Left,5630628815,233,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256539,1082,1,2,91,3,6oxoag5c6zbnn09wx08vz4iak,0,56.7,88.3,2025-04-06T14:19:51.241Z,2025-04-06T14:19:53Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5630601593,141,86.8,5630601599,212,3.0,5630601719,236,,5630601585,56,Left,5630601605,213,5.94,5630601725,233,630,5630601735,286,,5630601589,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256563,630,74,2,91,3,80hgdmpkvdrhw1ge9nks2kxvy,1,41.2,6.7,2025-04-06T14:19:51.242Z,2025-04-06T14:41:02Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5630601705,285,,5630601759,233,1082,5630601703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256629,1083,1,2,91,7,6oxoag5c6zbnn09wx08vz4iak,1,50.0,82.6,2025-04-06T14:19:55.841Z,2025-04-06T14:26:38Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5630602107,213,3.31,5630602103,141,77.1,5630602099,56,Back,5630602101,140,29.4,5630602105,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256687,1084,1,2,91,10,6oxoag5c6zbnn09wx08vz4iak,1,28.5,75.0,2025-04-06T14:19:58.874Z,2025-04-06T14:20:01Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5630602483,212,16.1,5630602481,141,93.3,5630602485,213,0.88,5630602477,56,Back,5630602479,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256737,1085,1,2,91,13,6oxoag5c6zbnn09wx08vz4iak,1,42.6,91.0,2025-04-06T14:20:01.561Z,2025-04-06T14:20:04Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630602813,141,96.4,5630602809,56,Left,5630602811,140,56.6,5630602815,212,15.2,5630602817,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256773,1086,1,2,91,16,6oxoag5c6zbnn09wx08vz4iak,1,56.6,96.4,2025-04-06T14:20:04.281Z,2025-04-06T14:20:06Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630603021,213,0.10,5630603017,141,97.3,5630603013,56,Left,5630603019,212,6.3,5630603015,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256825,1087,1,2,91,18,6oxoag5c6zbnn09wx08vz4iak,1,62.6,97.3,2025-04-06T14:20:06.289Z,2025-04-06T14:20:08Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5630603201,56,Back,5630603205,141,89.6,5630603203,140,49.6,5630603209,213,3.51,5630603207,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256855,1088,1,2,91,20,6oxoag5c6zbnn09wx08vz4iak,1,57.6,88.8,2025-04-06T14:20:08.394Z,2025-04-06T14:20:10Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630603401,56,Left,5630603411,213,0.60,5630603405,141,96.6,5630603409,212,9.4,5630603403,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256995,1089,1,2,91,21,6oxoag5c6zbnn09wx08vz4iak,1,65.0,97.3,2025-04-06T14:20:10.042Z,2025-04-06T14:20:18Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5630604187,212,10.0,5630604177,140,73.2,5630604181,141,89.9,5630604189,213,5.75,5630604173,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273945,667,45,2,91,29,80hgdmpkvdrhw1ge9nks2kxvy,0,36.6,12.4,2025-04-06T14:20:17.190Z,2025-04-06T15:21:03Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5630698245,233,1090,5630698161,56,Back,5630698163,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257067,1090,3,2,91,29,6oxoag5c6zbnn09wx08vz4iak,1,63.4,87.6,2025-04-06T14:20:17.190Z,2025-04-06T15:21:03Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630604575,286,,5630698209,233,667,5630604573,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257105,1091,1,2,91,33,6oxoag5c6zbnn09wx08vz4iak,1,71.7,88.5,2025-04-06T14:20:21.481Z,2025-04-06T14:20:24Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630604737,140,78.2,5630604743,213,0.63,5630604735,56,Left,5630604741,212,8.4,5630604739,141,95.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257215,1092,1,2,91,35,6oxoag5c6zbnn09wx08vz4iak,1,78.2,95.8,2025-04-06T14:20:23.793Z,2025-04-06T14:20:30Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5630605365,140,83.3,5630605367,141,95.2,5630605371,213,6.21,5630605369,212,5.4,5630605363,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257197,632,83,2,91,41,80hgdmpkvdrhw1ge9nks2kxvy,0,5.5,1.6,2025-04-06T14:20:29.505Z,2025-04-06T14:20:32Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5630605585,399,1n9924y1nahaf0if575wgwonp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257245,1093,1,2,91,42,6oxoag5c6zbnn09wx08vz4iak,1,90.6,91.6,2025-04-06T14:20:30.337Z,2025-04-06T14:20:32Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630605577,213,4.34,5630605569,56,Left,5630605573,141,86.9,5630605575,212,3.4,5630605571,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257253,1094,3,2,91,43,6oxoag5c6zbnn09wx08vz4iak,0,91.4,85.6,2025-04-06T14:20:31.848Z,2025-04-06T14:40:32Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630605823,233,633,5630605617,286,,5630605615,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257273,633,7,2,91,43,80hgdmpkvdrhw1ge9nks2kxvy,1,8.6,14.4,2025-04-06T14:20:31.849Z,2025-04-06T14:40:32Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5630605729,56,Back,5630605787,233,1094,5630605731,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257533,636,4,2,91,45,80hgdmpkvdrhw1ge9nks2kxvy,1,9.2,12.2,2025-04-06T14:20:33.204Z,2025-04-06T14:38:06Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5630607359,13,,5630607361,56,Back,5630607363,152,,5630698285,294,,5630607367,285,,5630690185,233,1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257449,1095,4,2,91,45,6oxoag5c6zbnn09wx08vz4iak,0,90.8,87.8,2025-04-06T14:20:33.205Z,2025-04-06T14:38:07Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630606897,152,,5630606901,286,,5630606881,13,,5630630107,294,,5630690203,233,636,5630606893,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257333,635,43,2,91,46,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-04-06T14:20:34.570Z,2025-04-06T14:37:42Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5630606067,155,0,5630606095,1,0,5630606075,140,55.5,5630606093,213,0.08,5630606087,212,43.6,5630606071,56,Center,5630695585,144,1,5630606081,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257697,1096,18,2,92,12,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-06T14:21:00.647Z,2025-04-06T14:21:01Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5630608211,59,19,5630608265,55,1097,5630608207,42,,5630608209,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257707,1097,19,2,92,12,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-06T14:21:00.648Z,2025-04-06T14:21:02Z,dyv2c0ne9bp3bpqa20a7a8ydw,L. Remmem,,,5630608251,44,Midfielder,5630608247,292,7,5630608253,55,1096,5630608239,42,,5630608245,59,41,5630608249,293,2,5630608243,145,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257971,637,1,2,92,26,80hgdmpkvdrhw1ge9nks2kxvy,0,12.4,13.5,2025-04-06T14:21:15.058Z,2025-04-06T14:21:19Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5630609773,140,72.4,5630609779,213,0.07,5630609767,157,,5630609771,56,Right,5630609775,141,19.8,5630609765,5,,5630609781,1,,5630609769,152,,5630609777,212,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257963,1098,44,2,92,29,6oxoag5c6zbnn09wx08vz4iak,1,29.7,83.2,2025-04-06T14:21:18.136Z,2025-04-06T14:40:57Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5630609717,56,Back,5630609959,233,638,5630609719,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257985,638,44,2,92,29,80hgdmpkvdrhw1ge9nks2kxvy,0,70.3,16.8,2025-04-06T14:21:18.137Z,2025-04-06T14:40:58Z,3bmh3ork0ei2hrqy1yq0lpwk4,D. Braut,,,5630609865,56,Right,5630609867,286,,5630610025,233,1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257977,1099,1,2,92,30,6oxoag5c6zbnn09wx08vz4iak,0,33.3,88.2,2025-04-06T14:21:18.457Z,2025-04-06T14:21:28Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5630609811,212,1.5,5630609805,56,Back,5630609807,140,34.7,5630609813,213,0.27,5630609809,141,88.8,5630610633,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258011,639,61,2,92,32,80hgdmpkvdrhw1ge9nks2kxvy,1,72.4,19.8,2025-04-06T14:21:20.842Z,2025-04-06T14:21:21Z,3bmh3ork0ei2hrqy1yq0lpwk4,D. Braut,,,5630610037,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258039,640,5,2,92,33,80hgdmpkvdrhw1ge9nks2kxvy,0,63.9,-0.8,2025-04-06T14:21:21.819Z,2025-04-06T14:50:08Z,3bmh3ork0ei2hrqy1yq0lpwk4,D. Braut,,,5630610197,347,,5630610195,56,Right,5630610705,233,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258109,1100,5,2,92,33,6oxoag5c6zbnn09wx08vz4iak,1,36.1,100.8,2025-04-06T14:21:21.819Z,2025-04-06T14:50:08Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5630610675,233,640,5630610579,56,Back,5630610581,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258393,1101,1,2,92,52,6oxoag5c6zbnn09wx08vz4iak,1,43.1,100.0,2025-04-06T14:21:40.600Z,2025-04-06T14:21:43Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630612065,107,,5630612069,140,57.3,5630612077,213,5.91,5630612073,212,16.0,5630612067,56,Left,5630612071,141,93.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258433,1102,3,2,92,55,6oxoag5c6zbnn09wx08vz4iak,0,55.6,95.3,2025-04-06T14:21:43.536Z,2025-04-06T14:40:33Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5630612563,233,641,5630612249,286,,5630612247,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258423,641,7,2,92,55,80hgdmpkvdrhw1ge9nks2kxvy,1,44.4,4.7,2025-04-06T14:21:43.537Z,2025-04-06T14:40:32Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5630612557,233,1102,5630612509,189,,5630612227,56,Back,5630612225,167,,5630612229,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258479,642,5,2,92,57,80hgdmpkvdrhw1ge9nks2kxvy,0,43.6,-1.1,2025-04-06T14:21:45.906Z,2025-04-06T14:50:09Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5630698853,233,1103,5630612649,189,,5630612483,347,,5630612479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258483,1103,5,2,92,57,6oxoag5c6zbnn09wx08vz4iak,1,56.4,101.1,2025-04-06T14:21:45.906Z,2025-04-06T14:50:08Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630698797,233,642,5630612521,347,,5630612519,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258587,1104,1,2,93,5,6oxoag5c6zbnn09wx08vz4iak,1,56.3,100.0,2025-04-06T14:21:53.617Z,2025-04-06T14:22:08Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630613793,189,,5630613107,140,67.1,5630613113,213,5.64,5630613103,107,,5630613109,141,88.3,5630613111,212,14.2,5630613105,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258633,1105,1,2,93,7,6oxoag5c6zbnn09wx08vz4iak,1,58.5,90.1,2025-04-06T14:21:55.888Z,2025-04-06T14:22:27Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5630613355,140,71.7,5630613351,155,,5630613361,213,6.27,5630613359,212,13.9,5630613353,56,Left,5630613357,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258647,1106,61,2,93,9,6oxoag5c6zbnn09wx08vz4iak,0,65.4,79.5,2025-04-06T14:21:57.912Z,2025-04-06T14:21:58Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630613423,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258661,643,1,2,93,10,80hgdmpkvdrhw1ge9nks2kxvy,0,30.5,22.8,2025-04-06T14:21:58.734Z,2025-04-06T14:22:00Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5630613491,1,,5630613479,140,32.0,5630613527,236,,5630613475,157,,5630613533,286,,5630613489,213,0.25,5630613529,233,1107,5630613485,212,1.6,5630613477,56,Back,5630613481,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258653,1107,74,2,93,10,6oxoag5c6zbnn09wx08vz4iak,1,70.7,82.3,2025-04-06T14:21:58.735Z,2025-04-06T14:22:00Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630613443,56,Left,5630613577,233,643,5630613445,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258899,644,5,2,93,11,80hgdmpkvdrhw1ge9nks2kxvy,1,-1.0,18.2,2025-04-06T14:22:00.160Z,2025-04-06T14:50:09Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5630614715,346,,5630614733,233,1108,5630614713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258719,1108,5,2,93,11,6oxoag5c6zbnn09wx08vz4iak,0,101.0,81.8,2025-04-06T14:22:00.160Z,2025-04-06T14:50:09Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630614753,233,644,5630613785,56,Left,5630613787,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258949,645,1,2,93,24,80hgdmpkvdrhw1ge9nks2kxvy,1,5.3,40.7,2025-04-06T14:22:12.729Z,2025-04-06T14:22:16Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5630615005,1,,5630614997,140,64.3,5630615001,212,62.1,5630615003,213,6.22,5630615009,74,,5630614995,56,Center,5630614999,141,34.5,5630614993,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
