id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2823852269,834,61,2,83,10,45v50owpvshpijizwwlcw4lni,1,43.8,16.8,2025-06-22T14:10:30.886Z,2025-06-22T14:10:31Z,10jjf6ittt34mqsrihtotv1g4,D. Daga,,,5777923939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852271,835,1,2,83,12,45v50owpvshpijizwwlcw4lni,1,49.0,4.1,2025-06-22T14:10:33.336Z,2025-06-22T14:10:37Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5777923953,213,0.73,5777923947,140,64.0,5777923951,212,21.1,5777923949,141,24.7,5777923945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852277,836,1,2,83,16,45v50owpvshpijizwwlcw4lni,1,83.8,18.0,2025-06-22T14:10:36.584Z,2025-06-22T14:11:17Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,1.0,,5777923971,56,Center,5777923969,155,,5777923977,212,24.2,5777923967,2,,5777923979,213,1.25,5777924325,210,16,5777923973,140,91.0,5777924327,154,,5777924329,22,,5777923975,141,,,,,,,,,,,,,,,,51.8,,,,,,,,,,,
2823852279,837,16,2,83,17,45v50owpvshpijizwwlcw4lni,1,91.4,50.1,2025-06-22T14:10:38.512Z,2025-06-22T15:31:39Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5777924161,15,,5777924165,328,,5777924167,374,2025-06-22 15:10:37.970,5777924349,231,50.2,5777924333,29,,5777924341,102,53.1,5777924345,214,,5777923985,17,,5777924337,55,836,5777923987,56,5777924335,154,,5777924347,230,99.0,5777924171,375,5777923983,22,5777924343,103,5777924331,76,,Center,,13.3,83:17.429,,,,,,,,
2823852433,643,27,2,84,35,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-06-22T14:11:55.807Z,2025-06-22T14:11:57Z,,,,,5777924931,233,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852435,838,27,2,84,35,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-06-22T14:11:55.807Z,2025-06-22T14:12:15Z,,,,,5777925115,41,Injury,5777925117,53,7m4f590x3kc3935gpg72xhg45,5777924935,233,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852557,840,18,2,85,20,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-06-22T14:12:41.070Z,2025-06-22T14:37:37Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5777925703,55,841,5777925683,59,7,5777925681,44,Midfielder,5777925679,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852559,841,19,2,85,20,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-06-22T14:12:41.071Z,2025-06-22T16:10:35Z,e0j0uakuzduvis9wqsocngwrt,M. Kaasa,,,5777925695,293,1,5777925693,292,9,5777925685,41,,5777925699,55,840,5777925689,145,8,5777925697,44,Forward,5777925691,59,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852517,839,28,2,85,24,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-06-22T14:12:45.311Z,2025-06-22T14:12:45Z,,,,,5777925489,55,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852541,645,28,2,85,34,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-06-22T14:12:55.218Z,2025-06-22T14:12:55Z,,,,,5777925601,55,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852553,646,1,2,85,38,8q6cv8g4bd3xdl7m88kll16na,1,49.8,50.0,2025-06-22T14:12:58.886Z,2025-06-22T14:13:00Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5777925659,213,3.29,5777925651,56,Back,5777925661,279,G,5777925657,212,8.5,5777925655,141,48.1,5777925663,278,,5777925653,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852555,647,1,2,85,39,8q6cv8g4bd3xdl7m88kll16na,1,41.8,48.1,2025-06-22T14:12:59.933Z,2025-06-22T14:13:00Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5777925669,140,31.1,5777925671,141,37.9,5777925667,56,Back,5777925673,212,13.2,5777925675,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852569,648,1,2,85,40,8q6cv8g4bd3xdl7m88kll16na,1,31.1,37.9,2025-06-22T14:13:00.606Z,2025-06-22T14:13:04Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5777925749,140,37.0,5777925755,213,1.33,5777925753,212,26.2,5777925747,56,Back,5777925751,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852573,649,1,2,85,43,8q6cv8g4bd3xdl7m88kll16na,1,36.2,71.7,2025-06-22T14:13:04.226Z,2025-06-22T14:13:07Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5777925785,212,15.1,5777925783,141,49.7,5777925787,213,4.56,5777925781,140,34.0,5777925779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852581,650,1,2,85,46,8q6cv8g4bd3xdl7m88kll16na,1,36.9,45.1,2025-06-22T14:13:06.893Z,2025-06-22T14:13:12Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5777925829,140,42.2,5777925835,213,1.30,5777925833,212,20.9,5777925827,56,Back,5777925831,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852591,651,1,2,85,51,8q6cv8g4bd3xdl7m88kll16na,0,49.1,63.4,2025-06-22T14:13:12.119Z,2025-06-22T14:13:14Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5777925887,141,19.2,5777925881,155,,5777925891,213,5.46,5777925889,212,41.1,5777925883,56,Right,5777925893,1,,5777925885,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852599,842,12,2,85,56,45v50owpvshpijizwwlcw4lni,1,20.2,85.6,2025-06-22T14:13:16.599Z,2025-06-22T14:13:17Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5777925949,15,,5777925935,56,Back,5777925941,212,19.1,5777925939,141,66.4,5777925943,213,5.53,5777925937,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852603,652,1,2,85,56,8q6cv8g4bd3xdl7m88kll16na,1,70.7,29.2,2025-06-22T14:13:17.445Z,2025-06-22T14:13:19Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5777925963,140,74.4,5777925967,212,8.9,5777925961,56,Right,5777925969,213,5.16,5777925965,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852605,653,1,2,85,59,8q6cv8g4bd3xdl7m88kll16na,1,74.4,17.4,2025-06-22T14:13:19.853Z,2025-06-22T14:13:21Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5777925977,56,Right,5777925985,213,5.66,5777925983,212,10.0,5777925981,141,8.8,5777925979,140,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852609,654,1,2,86,1,8q6cv8g4bd3xdl7m88kll16na,1,82.1,8.8,2025-06-22T14:13:21.636Z,2025-06-22T14:13:24Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5777926015,213,3.01,5777926013,212,8.3,5777926009,140,74.3,5777926007,56,Right,5777926011,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852617,655,1,2,86,3,8q6cv8g4bd3xdl7m88kll16na,1,74.3,12.9,2025-06-22T14:13:24.229Z,2025-06-22T14:13:28Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5777926067,56,Right,5777926071,141,7.3,5777926069,140,78.4,5777926075,213,5.56,5777926073,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852625,656,1,2,86,7,8q6cv8g4bd3xdl7m88kll16na,1,77.8,20.7,2025-06-22T14:13:28.022Z,2025-06-22T14:13:42Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,1.0,5777926111,212,15.6,5777926107,140,89.5,5777926407,154,,5777926109,141,34.9,5777926113,213,0.67,5777926405,210,15,5777926105,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852629,657,15,2,86,10,8q6cv8g4bd3xdl7m88kll16na,1,93.6,39.7,2025-06-22T14:13:31.533Z,2025-06-22T15:05:01Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5777926439,147,45.7,5777926443,233,843,5777956897,17,,5777926131,22,,5777926431,102,47.6,5777926427,55,656,5777926135,56,Center,5777926435,328,,5777926423,29,,5777926353,20,5777926437,146,97.5,5777926421,80,,5777926425,154,5777926433,103,,,,,,,9.5,,,,,,,,,,
2823852623,843,10,2,86,11,45v50owpvshpijizwwlcw4lni,1,3.0,56.6,2025-06-22T14:13:31.633Z,2025-06-22T14:13:47Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5777926187,180,,5777926519,183,,5777926103,56,Back,5777926361,174,,5777926459,233,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852639,658,13,2,86,12,8q6cv8g4bd3xdl7m88kll16na,1,80.2,29.3,2025-06-22T14:13:33.358Z,2025-06-22T15:05:14Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5777926245,22,,5777942913,231,48.2,5777942903,102,50.8,5777926249,56,Center,5777926695,20,,5777942907,328,,5777942905,103,68.1,5777942909,458,,5777926247,18,,5777942911,230,5777942901,74,,,,,,,,,,,,,,97.6,,,,,,,,,,,
2823852653,659,5,2,86,14,8q6cv8g4bd3xdl7m88kll16na,0,101.2,39.0,2025-06-22T14:13:35.309Z,2025-06-22T14:13:39Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5777926337,56,Center,5777926367,233,844,5777926339,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852657,844,5,2,86,15,45v50owpvshpijizwwlcw4lni,1,-0.9,66.1,2025-06-22T14:13:35.599Z,2025-06-22T14:13:40Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5777926359,346,,5777926363,233,659,5777926357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852737,662,18,2,86,26,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-06-22T14:13:47.198Z,2025-06-22T14:14:38Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5777926831,59,10,5777926827,42,,5777926849,55,663,5777926829,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852739,663,19,2,86,26,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-06-22T14:13:47.199Z,2025-06-22T14:45:30Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5777926837,145,8,5777926843,55,662,5777926839,59,80,5777926833,42,,5777926841,44,Forward,5777927307,293,1,5777945123,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852701,660,18,2,86,35,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-06-22T14:13:55.872Z,2025-06-22T14:13:56Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5777926619,59,3,5777926649,55,661,5777926615,42,,5777926617,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852703,661,19,2,86,35,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-06-22T14:13:55.873Z,2025-06-22T14:40:26Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5777945131,292,6,5777926631,55,660,5777926627,59,15,5777926621,42,,5777926629,44,Midfielder,5777945133,293,1,5777926625,145,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852733,845,1,2,86,52,45v50owpvshpijizwwlcw4lni,0,4.3,55.8,2025-06-22T14:14:13.070Z,2025-06-22T14:14:16Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5777926805,212,69.2,5777926803,141,58.4,5777926799,56,Center,5777926809,1,,5777926807,213,0.03,5777926797,124,,5777926811,74,,5777926801,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852743,664,12,2,86,58,8q6cv8g4bd3xdl7m88kll16na,1,22.5,42.2,2025-06-22T14:14:19.365Z,2025-06-22T14:28:00Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5777926897,212,8.9,5777926893,140,30.9,5777926891,56,Back,5777938823,15,,5777926895,141,40.0,5777926899,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852747,846,43,2,86,59,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-06-22T14:14:20.133Z,2025-06-22T14:28:11Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5777938905,144,44,5777926919,286,0,5777926917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852751,847,1,2,86,59,45v50owpvshpijizwwlcw4lni,0,63.9,50.1,2025-06-22T14:14:20.510Z,2025-06-22T14:14:21Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5777926935,141,50.9,5777926939,213,0.08,5777926929,3,,5777926931,56,Center,5777926937,212,6.8,5777926933,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852755,665,1,2,87,0,8q6cv8g4bd3xdl7m88kll16na,0,20.3,47.6,2025-06-22T14:14:21.222Z,2025-06-22T14:28:14Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5777926971,1,,5777926959,157,,5777926969,213,0.94,5777926965,141,59.0,5777926963,140,25.7,5777926967,212,9.6,5777926961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852761,848,8,2,87,2,45v50owpvshpijizwwlcw4lni,1,61.5,51.8,2025-06-22T14:14:23.294Z,2025-06-22T14:14:23Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5777927001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852789,667,1,2,87,5,8q6cv8g4bd3xdl7m88kll16na,1,31.5,72.3,2025-06-22T14:14:26.533Z,2025-06-22T14:14:30Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5777927199,56,Back,5777927201,140,29.3,5777927207,213,4.49,5777927203,141,57.2,5777927205,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852795,668,1,2,87,9,8q6cv8g4bd3xdl7m88kll16na,1,31.9,59.1,2025-06-22T14:14:30.109Z,2025-06-22T14:14:34Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5777927265,213,4.68,5777927259,140,31.2,5777927261,141,27.7,5777927257,56,Back,5777927263,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852797,669,1,2,87,14,8q6cv8g4bd3xdl7m88kll16na,1,42.3,32.7,2025-06-22T14:14:34.837Z,2025-06-22T14:14:37Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5777927273,140,43.7,5777927275,141,47.0,5777927271,56,Back,5777927277,212,9.8,5777927279,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852803,670,1,2,87,16,8q6cv8g4bd3xdl7m88kll16na,1,48.7,50.1,2025-06-22T14:14:37.148Z,2025-06-22T14:14:41Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5777927313,141,87.8,5777927315,212,28.9,5777927317,213,1.09,5777927311,140,61.5,5777927309,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852811,671,1,2,87,20,8q6cv8g4bd3xdl7m88kll16na,0,66.7,92.0,2025-06-22T14:14:41.157Z,2025-06-22T14:14:43Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5777927355,56,Center,5777927363,213,5.50,5777927353,155,,5777927359,141,61.7,5777927351,2,,5777927361,212,29.3,5777927357,140,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852815,849,12,2,87,22,45v50owpvshpijizwwlcw4lni,1,14.0,26.8,2025-06-22T14:14:42.998Z,2025-06-22T14:14:48Z,4348ovvnom9gdbun5vjntlg5,M. Bjørnbak,,,5777927385,213,5.09,5777927403,15,,5777927377,56,Back,5777927381,141,0.0,5777927379,140,21.2,5777927523,167,,5777927383,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852827,850,5,2,87,24,45v50owpvshpijizwwlcw4lni,0,23.2,-1.4,2025-06-22T14:14:45.191Z,2025-06-22T14:14:55Z,4348ovvnom9gdbun5vjntlg5,M. Bjørnbak,,,5777927423,56,Back,5777927595,233,672,5777927425,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852849,672,5,2,87,24,8q6cv8g4bd3xdl7m88kll16na,1,77.8,101.7,2025-06-22T14:14:45.285Z,2025-06-22T14:14:55Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5777927573,56,Left,5777927577,233,850,5777927575,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852853,673,1,2,87,33,8q6cv8g4bd3xdl7m88kll16na,1,74.7,100.0,2025-06-22T14:14:54.172Z,2025-06-22T14:14:56Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5777927603,140,69.7,5777927605,141,81.8,5777927607,212,13.9,5777927601,56,Left,5777927599,107,,5777927609,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852873,674,1,2,87,35,8q6cv8g4bd3xdl7m88kll16na,1,69.7,81.8,2025-06-22T14:14:55.892Z,2025-06-22T14:14:57Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5777927629,141,88.4,5777927625,56,Left,5777927633,213,1.57,5777927627,140,69.7,5777927631,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852891,675,1,2,87,37,8q6cv8g4bd3xdl7m88kll16na,1,69.7,88.4,2025-06-22T14:14:57.596Z,2025-06-22T14:15:00Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5777927701,141,74.4,5777927697,56,Center,5777927703,212,9.5,5777927705,213,4.70,5777927699,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852905,676,1,2,87,40,8q6cv8g4bd3xdl7m88kll16na,1,64.3,76.3,2025-06-22T14:15:00.820Z,2025-06-22T14:15:05Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5777927785,140,73.9,5777927783,56,Left,5777927789,212,11.7,5777927791,213,0.53,5777927787,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852909,677,1,2,87,44,8q6cv8g4bd3xdl7m88kll16na,1,80.4,80.9,2025-06-22T14:15:04.973Z,2025-06-22T14:15:06Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5777927799,140,82.5,5777927805,213,0.84,5777927803,212,3.3,5777927797,56,Left,5777927801,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852921,678,1,2,87,45,8q6cv8g4bd3xdl7m88kll16na,1,82.5,84.7,2025-06-22T14:15:06.029Z,2025-06-22T14:15:09Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5777927837,141,82.3,5777927839,212,8.8,5777927841,213,6.10,5777927833,56,Left,5777927835,140,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852925,679,1,2,87,49,8q6cv8g4bd3xdl7m88kll16na,0,86.1,84.8,2025-06-22T14:15:09.573Z,2025-06-22T14:15:11Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5777927869,212,2.8,5777927919,286,,5777927871,213,5.44,5777927867,141,81.7,5777927865,140,87.9,5777927915,233,851,5777927913,236,,5777927863,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852929,851,74,2,87,50,45v50owpvshpijizwwlcw4lni,1,15.6,15.9,2025-06-22T14:15:10.904Z,2025-06-22T14:15:11Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5777927909,56,Back,5777927911,285,,5777927921,233,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852939,852,12,2,87,52,45v50owpvshpijizwwlcw4lni,1,15.6,24.3,2025-06-22T14:15:13.302Z,2025-06-22T14:15:18Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5777928023,213,5.40,5777928017,140,25.6,5777928021,212,16.5,5777928015,56,Back,5777928019,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852937,680,1,2,87,55,8q6cv8g4bd3xdl7m88kll16na,0,73.2,87.5,2025-06-22T14:15:15.701Z,2025-06-22T14:15:17Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5777928005,56,Center,5777928003,155,,5777928013,213,5.34,5777928009,141,51.3,5777928001,2,,5777928011,212,30.4,5777928007,140,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852945,853,12,2,87,58,45v50owpvshpijizwwlcw4lni,1,12.3,41.9,2025-06-22T14:15:18.725Z,2025-06-22T14:15:20Z,4348ovvnom9gdbun5vjntlg5,M. Bjørnbak,,,5777928039,140,28.1,5777928045,213,0.84,5777928047,15,,5777928037,56,Back,5777928043,212,24.9,5777928041,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852953,681,1,2,88,2,8q6cv8g4bd3xdl7m88kll16na,1,62.0,4.1,2025-06-22T14:15:23.052Z,2025-06-22T14:15:27Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5777928105,140,47.4,5777928103,56,Back,5777928109,212,17.2,5777928107,141,15.5,5777928111,213,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852959,682,1,2,88,7,8q6cv8g4bd3xdl7m88kll16na,1,41.1,21.3,2025-06-22T14:15:27.652Z,2025-06-22T14:15:31Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5777928143,56,Back,5777928151,213,1.31,5777928147,141,35.8,5777928149,212,10.2,5777928145,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852967,683,1,2,88,10,8q6cv8g4bd3xdl7m88kll16na,0,45.9,35.8,2025-06-22T14:15:31.269Z,2025-06-22T14:15:35Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5777928209,213,0.77,5777928207,212,52.5,5777928211,1,,5777928201,56,Left,5777928205,141,89.3,5777928203,140,81.9,5777928199,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852983,854,12,2,88,14,45v50owpvshpijizwwlcw4lni,1,14.5,11.3,2025-06-22T14:15:35.390Z,2025-06-22T14:38:54Z,10jjf6ittt34mqsrihtotv1g4,D. Daga,,,5777928295,213,4.91,5777928287,56,Back,5777928291,141,0.0,5777928353,167,,5777928289,140,16.2,5777928293,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852993,684,5,2,88,15,8q6cv8g4bd3xdl7m88kll16na,1,83.7,101.6,2025-06-22T14:15:36.501Z,2025-06-22T14:15:41Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5777928355,56,Left,5777928373,233,855,5777928357,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823852989,855,5,2,88,17,45v50owpvshpijizwwlcw4lni,0,16.4,-1.4,2025-06-22T14:15:38.535Z,2025-06-22T14:15:41Z,10jjf6ittt34mqsrihtotv1g4,D. Daga,,,5777928329,56,Back,5777928331,347,,5777928381,233,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823853007,685,1,2,88,19,8q6cv8g4bd3xdl7m88kll16na,1,83.5,100.0,2025-06-22T14:15:40.509Z,2025-06-22T14:15:44Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5777928443,56,Left,5777928445,140,73.5,5777928451,213,3.67,5777928447,141,92.1,5777928441,107,,5777928449,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823853011,686,1,2,88,23,8q6cv8g4bd3xdl7m88kll16na,1,72.1,86.6,2025-06-22T14:15:44.364Z,2025-06-22T14:15:45Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5777928455,56,Center,5777928459,141,70.3,5777928463,213,5.15,5777928457,140,77.0,5777928461,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823853027,687,1,2,88,25,8q6cv8g4bd3xdl7m88kll16na,1,77.0,70.3,2025-06-22T14:15:45.804Z,2025-06-22T14:15:50Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5777928535,212,7.1,5777928529,56,Center,5777928531,140,76.2,5777928537,213,4.59,5777928533,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823853025,856,83,2,88,27,45v50owpvshpijizwwlcw4lni,0,27.7,31.6,2025-06-22T14:15:48.413Z,2025-06-22T14:15:54Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5777928623,399,bxafjt88zqj5wgvx5r71c6cid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
