id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2820707533,772,1,2,86,47,e5txudmuc2qpc460bs4lb5aff,0,18.5,0.0,2025-06-01T14:18:44.726Z,2025-06-01T14:18:47Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5760256477,56,Back,5760256483,212,25.2,5760256487,1,,5760256481,141,8.8,5760256475,107,,5760256485,213,0.30,5760256479,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707539,739,1,2,86,50,doohk95o6e8pkqah8vkop51dg,1,60.4,78.8,2025-06-01T14:18:47.366Z,2025-06-01T14:18:49Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5760256511,213,6.14,5760256509,212,7.3,5760256501,3,,5760256505,140,67.3,5760256503,56,Center,5760256507,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707541,740,3,2,86,52,doohk95o6e8pkqah8vkop51dg,1,67.2,83.8,2025-06-01T14:18:49.462Z,2025-06-01T14:47:13Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760256515,56,Left,5760256517,286,,5760256523,233,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707543,773,45,2,86,52,e5txudmuc2qpc460bs4lb5aff,0,32.8,16.2,2025-06-01T14:18:49.462Z,2025-06-01T14:47:14Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5760256541,233,740,5760256521,285,,5760256519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707555,742,1,2,86,54,doohk95o6e8pkqah8vkop51dg,0,74.8,90.8,2025-06-01T14:18:51.669Z,2025-06-01T14:45:27Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760256593,236,,5760256567,56,Left,5760256573,212,3.5,5760256595,233,774,5760256569,140,78.1,5760256575,213,6.22,5760256571,141,90.5,5760256599,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707557,774,74,2,86,54,e5txudmuc2qpc460bs4lb5aff,1,18.9,13.4,2025-06-01T14:18:51.670Z,2025-06-01T14:39:03Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5760256583,285,,5760256617,233,742,5760256581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707565,775,1,2,86,56,e5txudmuc2qpc460bs4lb5aff,0,22.7,11.0,2025-06-01T14:18:53.791Z,2025-06-01T14:18:54Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5760256643,213,0.82,5760256637,140,35.2,5760256641,212,19.2,5760256635,56,Back,5760256639,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707567,743,8,2,86,57,doohk95o6e8pkqah8vkop51dg,1,65.3,77.8,2025-06-01T14:18:54.557Z,2025-06-01T14:45:35Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5760256645,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707571,744,43,2,86,57,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-06-01T14:18:54.997Z,2025-06-01T14:45:32Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5760298837,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707579,745,1,2,86,58,doohk95o6e8pkqah8vkop51dg,1,65.3,77.8,2025-06-01T14:18:55.365Z,2025-06-01T14:18:57Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5760256705,141,92.3,5760256709,213,0.94,5760256701,56,Left,5760256707,212,12.2,5760256703,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707583,746,1,2,86,59,doohk95o6e8pkqah8vkop51dg,1,72.7,92.3,2025-06-01T14:18:56.941Z,2025-06-01T14:18:59Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5760256739,212,14.2,5760256733,56,Left,5760256741,213,3.15,5760256735,140,59.2,5760256737,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707597,747,1,2,87,2,doohk95o6e8pkqah8vkop51dg,1,58.6,92.0,2025-06-01T14:18:59.429Z,2025-06-01T14:19:02Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5760256797,140,44.1,5760256795,56,Back,5760256803,213,3.99,5760256801,212,23.0,5760256799,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707617,748,1,2,87,6,doohk95o6e8pkqah8vkop51dg,1,44.1,66.7,2025-06-01T14:19:04.158Z,2025-06-01T14:19:08Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5760256917,1,,5760256907,56,Right,5760256915,213,5.31,5760256909,140,65.0,5760256911,141,19.4,5760256913,212,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707627,749,1,2,87,10,doohk95o6e8pkqah8vkop51dg,1,65.0,19.8,2025-06-01T14:19:07.942Z,2025-06-01T14:19:15Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,1.0,,5760256987,141,40.1,5760256979,56,Center,5760256991,212,26.9,5760257151,210,15,5760256995,213,0.54,5760256983,140,87.0,5760257153,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707629,750,15,2,87,13,doohk95o6e8pkqah8vkop51dg,1,88.8,41.0,2025-06-01T14:19:10.285Z,2025-06-01T14:19:17Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5760257161,29,,5760257179,147,50.2,5760257003,17,,5760257199,233,776,5760257165,55,749,5760257005,56,Center,5760257163,154,,5760257159,80,,5760257001,22,,5760257169,102,47.3,5760257175,146,99.7,5760257021,20,,5760257171,103,,,,,,,,,,,4.4,,,,,,,,,,,
2820707631,776,10,2,87,13,e5txudmuc2qpc460bs4lb5aff,1,2.2,48.2,2025-06-01T14:19:10.385Z,2025-06-01T14:19:18Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5760257079,177,,5760257205,233,750,5760257017,182,,5760257019,56,Back,5760257015,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707733,779,1,2,87,36,e5txudmuc2qpc460bs4lb5aff,0,8.2,43.9,2025-06-01T14:19:34.118Z,2025-06-01T14:19:36Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5760257641,212,73.3,5760257629,56,Right,5760257643,213,6.01,5760257637,141,14.9,5760257627,199,,5760257647,1,,5760257633,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707747,751,12,2,87,41,doohk95o6e8pkqah8vkop51dg,1,28.3,89.4,2025-06-01T14:19:38.589Z,2025-06-01T14:19:40Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5760257737,15,,5760257715,141,100.0,5760257719,213,0.81,5760257711,56,Back,5760257717,212,11.3,5760257713,140,35.7,5760257745,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707755,752,5,2,87,42,doohk95o6e8pkqah8vkop51dg,0,36.6,101.4,2025-06-01T14:19:39.560Z,2025-06-01T14:58:06Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5760257741,56,Back,5760257743,347,,5760257983,233,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707783,780,5,2,87,42,e5txudmuc2qpc460bs4lb5aff,1,63.4,-1.4,2025-06-01T14:19:39.560Z,2025-06-01T14:19:51Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5760257955,56,Right,5760257957,347,,5760257967,233,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707795,753,18,2,87,52,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-06-01T14:19:49.854Z,2025-06-01T14:20:31Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5760258015,59,7,5760258011,42,,5760258069,55,754,5760258013,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707797,754,19,2,87,52,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-06-01T14:19:49.855Z,2025-06-01T14:20:31Z,ar08l5yajxjdx0du3cvt6eq6s,N. Skuseth,,,5760258023,59,4,5760258027,293,1,5760258031,55,753,5760258021,145,11,5760258029,44,Midfielder,5760258017,42,,5760258025,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707861,757,18,2,87,54,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-06-01T14:19:51.965Z,2025-06-01T14:20:42Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5760258457,55,758,5760258401,44,Defender,5760258403,59,8,5760258399,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707867,758,19,2,87,54,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-06-01T14:19:51.966Z,2025-06-01T14:20:43Z,2urilkjhzglzfbteda50ml8us,M. Håheim-Elveseter,,,5760258433,55,757,5760258423,145,8,5760258419,42,,5760258427,292,6,5760258431,44,Midfielder,5760258429,293,5,5760258425,59,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707823,755,18,2,87,57,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-06-01T14:19:55.120Z,2025-06-01T14:21:01Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5760258189,42,,5760258191,44,Midfielder,5760258193,59,10,5760258221,55,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707827,756,19,2,87,57,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-06-01T14:19:55.121Z,2025-06-01T14:21:01Z,xctg7y5ks41cjjnerqkia38p,S. Guðjohnsen,,,5760258199,42,,5760258211,44,Midfielder,5760258209,293,4,5760258205,59,19,5760258203,145,10,5760258213,55,755,5760258207,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707957,782,1,2,88,25,e5txudmuc2qpc460bs4lb5aff,1,68.9,0.0,2025-06-01T14:20:23.086Z,2025-06-01T14:20:26Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5760258977,141,14.7,5760258973,56,Right,5760258981,213,0.78,5760258975,140,79.6,5760258979,212,15.8,5760258971,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707961,783,1,2,88,28,e5txudmuc2qpc460bs4lb5aff,1,79.6,14.7,2025-06-01T14:20:26.182Z,2025-06-01T14:20:27Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5760259007,56,Right,5760259013,212,9.4,5760259005,3,,5760259015,213,5.67,5760259009,140,86.9,5760259011,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707963,784,1,2,88,30,e5txudmuc2qpc460bs4lb5aff,0,86.9,6.7,2025-06-01T14:20:27.359Z,2025-06-01T14:20:28Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5760259031,212,6.8,5760259029,141,16.2,5760259025,56,Right,5760259033,213,1.27,5760259023,3,,5760259027,140,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707965,759,12,2,88,32,doohk95o6e8pkqah8vkop51dg,1,10.7,86.0,2025-06-01T14:20:29.500Z,2025-06-01T14:20:31Z,ar08l5yajxjdx0du3cvt6eq6s,N. Skuseth,,,5760259043,140,18.2,5760259047,212,13.4,5760259041,56,Back,5760259049,213,0.94,5760259091,167,,5760259045,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707969,760,5,2,88,32,doohk95o6e8pkqah8vkop51dg,0,19.7,102.0,2025-06-01T14:20:30.126Z,2025-06-01T14:58:07Z,ar08l5yajxjdx0du3cvt6eq6s,N. Skuseth,,,5760259087,56,Back,5760259089,347,,5760259329,233,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708003,785,5,2,88,32,e5txudmuc2qpc460bs4lb5aff,1,80.3,-2.0,2025-06-01T14:20:30.126Z,2025-06-01T14:58:07Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5760259283,347,,5760259281,56,Right,5760259305,233,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708019,786,1,2,88,44,e5txudmuc2qpc460bs4lb5aff,0,75.3,0.0,2025-06-01T14:20:41.974Z,2025-06-01T14:43:25Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5760259379,141,10.4,5760259373,107,,5760259383,213,0.47,5760259377,140,91.0,5760259375,56,Right,5760259381,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708025,787,43,2,88,48,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-06-01T14:20:45.479Z,2025-06-01T14:20:56Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5760259607,144,61,5760259399,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708043,761,8,2,88,51,doohk95o6e8pkqah8vkop51dg,1,12.7,91.8,2025-06-01T14:20:48.740Z,2025-06-01T14:20:48Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5760259465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708049,762,5,2,88,52,doohk95o6e8pkqah8vkop51dg,0,12.4,101.2,2025-06-01T14:20:49.372Z,2025-06-01T14:43:08Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5760259585,233,788,5760259505,347,,5760259605,361,,5760259503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708033,788,5,2,88,52,e5txudmuc2qpc460bs4lb5aff,1,87.6,-1.2,2025-06-01T14:20:49.372Z,2025-06-01T14:58:08Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5760259417,56,Right,5760259581,233,762,5760259419,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708105,789,1,2,89,8,e5txudmuc2qpc460bs4lb5aff,1,89.8,0.0,2025-06-01T14:21:05.958Z,2025-06-01T14:21:07Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5760259833,141,19.5,5760259837,213,1.26,5760259827,107,,5760259829,56,Right,5760259831,140,94.2,5760259835,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708115,790,1,2,89,10,e5txudmuc2qpc460bs4lb5aff,1,94.2,19.5,2025-06-01T14:21:07.480Z,2025-06-01T14:47:34Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5760302333,156,,5760259899,141,14.0,5760259895,56,Right,5760259903,213,3.94,5760259897,140,90.7,5760259901,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708119,791,3,2,89,12,e5txudmuc2qpc460bs4lb5aff,0,87.4,9.4,2025-06-01T14:21:09.934Z,2025-06-01T14:39:33Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5760287497,233,763,5760259915,286,,5760259913,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708157,763,7,2,89,12,doohk95o6e8pkqah8vkop51dg,0,11.7,89.0,2025-06-01T14:21:09.935Z,2025-06-01T14:39:33Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5760287413,285,,5760287411,56,Back,5760287491,233,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708125,792,61,2,89,13,e5txudmuc2qpc460bs4lb5aff,1,89.2,12.6,2025-06-01T14:21:10.937Z,2025-06-01T14:21:11Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5760259963,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708159,764,45,2,89,16,doohk95o6e8pkqah8vkop51dg,0,12.2,93.4,2025-06-01T14:21:14.030Z,2025-06-01T14:40:37Z,2urilkjhzglzfbteda50ml8us,M. Håheim-Elveseter,,,5760289551,233,793,5760289521,285,,5760289519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708151,793,3,2,89,16,e5txudmuc2qpc460bs4lb5aff,1,87.8,6.6,2025-06-01T14:21:14.030Z,2025-06-01T14:55:37Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5760260109,286,,5760260107,56,Right,5760289531,233,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708155,794,61,2,89,19,e5txudmuc2qpc460bs4lb5aff,1,90.6,5.8,2025-06-01T14:21:16.833Z,2025-06-01T14:21:17Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5760260111,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708177,795,3,2,89,22,e5txudmuc2qpc460bs4lb5aff,0,95.8,20.0,2025-06-01T14:21:19.964Z,2025-06-01T14:48:52Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5760260191,56,Right,5760304239,233,765,5760304131,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708167,765,7,2,89,22,doohk95o6e8pkqah8vkop51dg,0,4.2,82.0,2025-06-01T14:21:19.965Z,2025-06-01T14:48:52Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5760290641,56,Back,5760304213,233,795,5760290643,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820715767,912,61,2,89,23,e5txudmuc2qpc460bs4lb5aff,1,94.4,33.9,2025-06-01T14:21:20.251Z,2025-06-01T14:49:07Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5760304579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708189,766,5,2,89,24,doohk95o6e8pkqah8vkop51dg,1,-1.4,75.6,2025-06-01T14:21:21.637Z,2025-06-01T14:21:26Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5760260267,56,Back,5760260271,233,796,5760260269,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708185,796,5,2,89,24,e5txudmuc2qpc460bs4lb5aff,0,101.4,24.4,2025-06-01T14:21:21.637Z,2025-06-01T14:58:08Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5760260251,56,Center,5760260253,346,,5760260279,233,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708251,767,1,2,89,37,doohk95o6e8pkqah8vkop51dg,0,4.5,50.0,2025-06-01T14:21:34.932Z,2025-06-01T14:21:38Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5760260641,141,54.5,5760260635,124,,5760260649,74,,5760260645,213,0.04,5760260639,140,71.4,5760260637,56,Center,5760260643,212,70.3,5760260647,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714671,910,1,2,89,40,e5txudmuc2qpc460bs4lb5aff,1,28.4,34.2,2025-06-01T14:21:37.251Z,2025-06-01T14:45:25Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5760298355,56,Back,5760298357,140,31.4,5760298353,3,,5760298361,212,3.2,5760298363,213,6.22,5760298359,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708265,797,61,2,89,43,e5txudmuc2qpc460bs4lb5aff,1,35.2,40.7,2025-06-01T14:21:40.278Z,2025-06-01T14:21:40Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5760260717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708293,799,1,2,89,45,e5txudmuc2qpc460bs4lb5aff,0,35.0,36.1,2025-06-01T14:21:43.105Z,2025-06-01T14:53:34Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5760260817,213,0.05,5760260815,212,36.0,5760260807,155,,5760260813,141,38.9,5760260819,1,,5760260811,140,69.2,5760260809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708287,768,59,2,89,47,doohk95o6e8pkqah8vkop51dg,1,18.9,70.9,2025-06-01T14:21:44.363Z,2025-06-01T14:21:45Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5760260791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708297,770,1,2,89,48,doohk95o6e8pkqah8vkop51dg,1,18.9,70.9,2025-06-01T14:21:45.267Z,2025-06-01T14:21:47Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5760260841,213,0.01,5760260835,140,32.4,5760260837,141,71.2,5760260833,56,Back,5760260839,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708309,771,1,2,89,49,doohk95o6e8pkqah8vkop51dg,0,33.9,71.2,2025-06-01T14:21:46.965Z,2025-06-01T14:21:48Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5760260895,213,6.02,5760260897,1,,5760260889,140,72.0,5760260893,212,41.5,5760260885,157,,5760260887,56,Center,5760260891,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708299,800,43,2,89,49,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-06-01T14:21:47.199Z,2025-06-01T14:46:02Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5760260847,56,Back,5760299873,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708335,801,1,2,89,52,e5txudmuc2qpc460bs4lb5aff,1,18.1,35.2,2025-06-01T14:21:50.006Z,2025-06-01T14:21:51Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5760260969,141,42.2,5760260971,212,13.4,5760260965,56,Back,5760260963,3,,5760260973,213,0.36,5760260967,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708345,802,1,2,89,53,e5txudmuc2qpc460bs4lb5aff,0,30.0,42.2,2025-06-01T14:21:51.157Z,2025-06-01T14:21:52Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5760261013,141,28.3,5760261009,56,Back,5760261011,140,31.3,5760261017,213,4.86,5760261015,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708359,772,1,2,89,54,doohk95o6e8pkqah8vkop51dg,1,63.4,67.2,2025-06-01T14:21:51.571Z,2025-06-01T14:21:54Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5760261093,213,5.13,5760261085,56,Center,5760261087,140,64.9,5760261091,212,3.9,5760261089,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708367,773,1,2,89,57,doohk95o6e8pkqah8vkop51dg,0,64.9,62.0,2025-06-01T14:21:54.675Z,2025-06-01T14:47:43Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760261123,140,67.0,5760302619,286,,5760302611,236,,5760261127,212,4.1,5760261121,56,Center,5760261129,213,5.29,5760261125,141,57.0,5760302613,233,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708363,803,74,2,89,57,e5txudmuc2qpc460bs4lb5aff,1,32.0,33.0,2025-06-01T14:21:54.676Z,2025-06-01T14:48:12Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5760302645,233,773,5760302601,285,,5760261109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820715419,911,43,2,89,59,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-06-01T14:21:56.251Z,2025-06-01T14:47:54Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5760302595,286,0,5760302593,56,Back,5760302801,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708387,774,50,2,89,59,doohk95o6e8pkqah8vkop51dg,1,65.9,57.2,2025-06-01T14:21:56.710Z,2025-06-01T14:47:47Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5760302699,286,,5760302737,233,804,5760261231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820708379,804,7,2,89,59,e5txudmuc2qpc460bs4lb5aff,0,35.0,46.8,2025-06-01T14:21:56.711Z,2025-06-01T14:55:35Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5760261199,56,Back,5760261203,285,,5760302705,233,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
