id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value
2808879151,840,1,2,87,30,4q0b35m26thti4c2on9a3npk0,1,57.9,46.5,2025-05-02T18:48:49.151Z,2025-05-02T18:48:50Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,5694825585,141,30.2,5694825581,56,Back,5694825587,212,20.8,5694825583,140,41.1,5694825589,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808879175,841,1,2,87,31,4q0b35m26thti4c2on9a3npk0,1,41.1,30.2,2025-05-02T18:48:50.794Z,2025-05-02T18:48:52Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,5694825713,56,Back,5694825715,140,45.9,5694825717,141,39.2,5694825719,212,7.9,5694825721,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808879255,842,1,2,87,33,4q0b35m26thti4c2on9a3npk0,1,45.9,39.2,2025-05-02T18:48:51.919Z,2025-05-02T18:48:55Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,5694826101,141,18.7,5694826097,56,Back,5694826105,213,4.44,5694826099,140,42.2,5694826103,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808879283,843,1,2,87,36,4q0b35m26thti4c2on9a3npk0,1,59.6,14.9,2025-05-02T18:48:55.136Z,2025-05-02T18:48:56Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,5694826267,141,24.6,5694826271,212,10.2,5694826263,56,Center,5694826275,213,0.70,5694826265,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808879335,844,1,2,87,37,4q0b35m26thti4c2on9a3npk0,1,66.7,25.1,2025-05-02T18:48:56.679Z,2025-05-02T18:48:59Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,5694826533,56,Right,5694826537,140,83.7,5694826543,213,6.01,5694826539,141,17.8,5694826541,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808879341,845,61,2,87,40,4q0b35m26thti4c2on9a3npk0,1,83.7,17.8,2025-05-02T18:48:59.241Z,2025-05-02T19:01:50Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,5694826575,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808879431,635,1,2,87,42,crlocdyqyb1fdhck54qxs65rl,0,10.3,96.0,2025-05-02T18:49:00.821Z,2025-05-02T18:49:04Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,5694827047,213,0.12,5694827041,140,43.6,5694827049,1,,5694827045,212,35.2,5694827043,141,100.0,5694827039,56,Back,5694827037,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808879441,636,5,2,87,45,crlocdyqyb1fdhck54qxs65rl,0,40.0,101.6,2025-05-02T18:49:04.341Z,2025-05-02T19:20:10Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,5694827097,56,Back,5694827099,347,,5694827455,233,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808879501,846,5,2,87,45,4q0b35m26thti4c2on9a3npk0,1,60.0,-1.6,2025-05-02T18:49:04.341Z,2025-05-02T19:20:09Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,5694827411,233,636,5694827363,347,,5694827361,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808879523,847,1,2,87,47,4q0b35m26thti4c2on9a3npk0,1,65.7,0.0,2025-05-02T18:49:06.599Z,2025-05-02T18:49:08Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,5694827517,213,1.36,5694827511,140,68.8,5694827513,141,21.0,5694827507,107,,5694827515,212,15.3,5694827509,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808879581,848,1,2,87,48,4q0b35m26thti4c2on9a3npk0,1,68.9,21.2,2025-05-02T18:49:07.495Z,2025-05-02T18:49:11Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,5694827855,141,9.7,5694827853,140,62.1,5694827857,212,10.6,5694827851,56,Right,5694827859,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808879639,849,1,2,87,52,4q0b35m26thti4c2on9a3npk0,1,69.6,16.7,2025-05-02T18:49:11.048Z,2025-05-02T18:49:14Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,5694828189,56,Right,5694828195,212,7.9,5694828197,213,3.43,5694828191,140,62.4,5694828193,141,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808879705,850,1,2,87,55,4q0b35m26thti4c2on9a3npk0,1,62.5,13.4,2025-05-02T18:49:14.191Z,2025-05-02T18:49:17Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5694828611,56,Center,5694828631,212,23.7,5694828619,140,52.8,5694828625,141,44.8,5694828635,213,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808879729,851,1,2,87,58,4q0b35m26thti4c2on9a3npk0,1,54.6,49.0,2025-05-02T18:49:17.143Z,2025-05-02T18:49:18Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,5694828755,212,26.9,5694828757,213,1.10,5694828751,140,66.3,5694828753,141,84.2,5694828749,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808879765,852,1,2,87,59,4q0b35m26thti4c2on9a3npk0,1,66.5,84.5,2025-05-02T18:49:18.503Z,2025-05-02T18:49:20Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5694828951,213,4.19,5694828943,56,Center,5694828945,140,55.1,5694828949,212,24.1,5694828947,141,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808879837,853,1,2,88,1,4q0b35m26thti4c2on9a3npk0,1,55.1,53.7,2025-05-02T18:49:20.631Z,2025-05-02T18:49:24Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,5694829291,140,60.4,5694829297,213,5.02,5694829293,141,28.1,5694829295,212,18.3,5694829289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808879893,854,1,2,88,5,4q0b35m26thti4c2on9a3npk0,1,60.4,28.1,2025-05-02T18:49:24.392Z,2025-05-02T18:49:27Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5694829633,212,11.1,5694829627,56,Center,5694829635,213,2.35,5694829629,140,53.0,5694829631,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808880071,855,1,2,88,8,4q0b35m26thti4c2on9a3npk0,1,53.0,39.7,2025-05-02T18:49:26.943Z,2025-05-02T18:49:36Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,5694830609,213,1.21,5694830607,212,31.7,5694830603,140,63.7,5694830601,56,Left,5694830605,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808880115,856,1,2,88,17,4q0b35m26thti4c2on9a3npk0,1,78.7,84.6,2025-05-02T18:49:36.175Z,2025-05-02T18:49:38Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5694830845,140,68.5,5694830843,56,Left,5694830851,213,3.46,5694830847,141,79.4,5694830849,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808880149,857,1,2,88,19,4q0b35m26thti4c2on9a3npk0,1,68.5,79.4,2025-05-02T18:49:38.376Z,2025-05-02T18:49:40Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694831043,56,Center,5694831045,140,61.7,5694831049,141,55.3,5694831053,212,17.9,5694831055,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808880197,858,1,2,88,21,4q0b35m26thti4c2on9a3npk0,1,61.8,55.3,2025-05-02T18:49:40.663Z,2025-05-02T18:49:42Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,5694831325,56,Center,5694831331,212,15.4,5694831327,140,68.6,5694831333,213,1.09,5694831329,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808880251,859,1,2,88,23,4q0b35m26thti4c2on9a3npk0,1,68.8,75.1,2025-05-02T18:49:42.751Z,2025-05-02T18:49:45Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694831629,140,83.4,5694831635,213,0.64,5694831633,212,19.1,5694831625,56,Left,5694831631,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808880317,860,1,2,88,26,4q0b35m26thti4c2on9a3npk0,1,83.4,91.8,2025-05-02T18:49:45.271Z,2025-05-02T18:49:48Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5694831937,213,3.39,5694831931,140,69.3,5694831929,56,Left,5694831933,141,86.3,5694831935,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808880419,861,1,2,88,29,4q0b35m26thti4c2on9a3npk0,1,68.1,80.0,2025-05-02T18:49:47.815Z,2025-05-02T18:49:52Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694832511,1,,5694832505,141,25.2,5694832503,140,67.1,5694832501,56,Center,5694832507,212,37.3,5694832509,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808880459,862,1,2,88,33,4q0b35m26thti4c2on9a3npk0,1,67.1,25.2,2025-05-02T18:49:52.351Z,2025-05-02T18:49:54Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5694832765,213,2.27,5694832759,140,60.3,5694832763,212,11.2,5694832757,56,Center,5694832761,141,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808880499,863,1,2,88,35,4q0b35m26thti4c2on9a3npk0,1,60.2,38.0,2025-05-02T18:49:54.743Z,2025-05-02T18:49:57Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,5694833005,141,54.3,5694833003,140,63.7,5694833007,212,11.7,5694833001,56,Center,5694833009,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808880549,864,1,2,88,38,4q0b35m26thti4c2on9a3npk0,1,63.7,54.0,2025-05-02T18:49:57.079Z,2025-05-02T18:50:00Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694833309,56,Center,5694833313,141,78.5,5694833317,213,1.00,5694833311,140,73.9,5694833315,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808880645,865,1,2,88,41,4q0b35m26thti4c2on9a3npk0,1,73.8,82.2,2025-05-02T18:50:00.231Z,2025-05-02T18:50:05Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5694833911,141,55.8,5694833909,140,66.8,5694833907,56,Center,5694833915,213,4.32,5694833913,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808880689,866,1,2,88,46,4q0b35m26thti4c2on9a3npk0,1,66.8,55.5,2025-05-02T18:50:05.607Z,2025-05-02T18:50:07Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,5694834149,56,Center,5694834155,140,69.6,5694834159,141,71.6,5694834161,212,11.3,5694834163,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808880741,867,1,2,88,48,4q0b35m26thti4c2on9a3npk0,1,69.6,71.6,2025-05-02T18:50:07.415Z,2025-05-02T18:50:09Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694834427,141,71.3,5694834429,212,7.2,5694834425,140,76.5,5694834423,56,Center,5694834431,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808880765,868,1,2,88,50,4q0b35m26thti4c2on9a3npk0,1,76.2,71.0,2025-05-02T18:50:09.439Z,2025-05-02T18:50:11Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,5694834579,212,16.3,5694834577,141,89.7,5694834581,213,0.90,5694834573,56,Left,5694834575,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808880805,869,1,2,88,52,4q0b35m26thti4c2on9a3npk0,1,85.9,89.9,2025-05-02T18:50:11.239Z,2025-05-02T18:50:12Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5694834789,212,11.1,5694834787,141,82.1,5694834785,140,76.6,5694834783,56,Left,5694834791,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808880821,870,1,2,88,53,4q0b35m26thti4c2on9a3npk0,1,76.6,82.1,2025-05-02T18:50:12.688Z,2025-05-02T18:50:14Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,5694834891,141,91.8,5694834893,212,13.7,5694834887,56,Left,5694834895,213,0.50,5694834889,140,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808880885,871,1,2,88,55,4q0b35m26thti4c2on9a3npk0,1,88.0,91.8,2025-05-02T18:50:14.087Z,2025-05-02T18:50:17Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5694835157,213,3.49,5694835153,141,83.1,5694835149,56,Left,5694835151,140,72.6,5694835155,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808880979,872,1,2,88,58,4q0b35m26thti4c2on9a3npk0,1,72.6,83.0,2025-05-02T18:50:17.087Z,2025-05-02T18:50:23Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694835655,212,16.7,5694835657,213,0.38,5694835653,141,92.1,5694835651,140,87.4,5694835649,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808881021,873,1,2,89,4,4q0b35m26thti4c2on9a3npk0,1,83.4,90.5,2025-05-02T18:50:23.247Z,2025-05-02T18:50:25Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5694835869,212,12.5,5694835871,213,3.61,5694835867,141,82.2,5694835865,140,72.8,5694835863,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808881085,874,1,2,89,6,4q0b35m26thti4c2on9a3npk0,1,72.8,82.1,2025-05-02T18:50:25.471Z,2025-05-02T18:50:28Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694836185,56,Left,5694836187,140,86.0,5694836191,212,15.0,5694836193,213,0.39,5694836189,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808881113,875,1,2,89,9,4q0b35m26thti4c2on9a3npk0,0,86.0,90.8,2025-05-02T18:50:28.472Z,2025-05-02T18:50:29Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5694836349,213,4.75,5694836347,212,21.1,5694836341,56,Center,5694836337,2,,5694836345,141,59.8,5694836343,140,86.8,5694836339,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808881177,637,12,2,89,13,crlocdyqyb1fdhck54qxs65rl,1,11.2,41.9,2025-05-02T18:50:31.899Z,2025-05-02T18:50:33Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,5694836805,167,,5694836705,56,Back,5694836711,212,30.9,5694836709,141,0.0,5694836707,140,18.9,5694836713,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808881187,638,5,2,89,14,crlocdyqyb1fdhck54qxs65rl,0,18.0,-1.5,2025-05-02T18:50:32.796Z,2025-05-02T19:11:59Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,5694836741,56,Back,5694836743,347,,5694837437,233,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808881299,876,5,2,89,14,4q0b35m26thti4c2on9a3npk0,1,82.0,101.5,2025-05-02T18:50:32.796Z,2025-05-02T19:20:10Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5694837387,233,638,5694837339,347,,5694837335,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808881333,877,1,2,89,20,4q0b35m26thti4c2on9a3npk0,1,83.3,100.0,2025-05-02T18:50:39.783Z,2025-05-02T18:50:42Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5694837551,212,17.2,5694837545,140,71.4,5694837543,56,Left,5694837555,213,3.90,5694837547,141,84.3,5694837541,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808881405,878,1,2,89,23,4q0b35m26thti4c2on9a3npk0,1,75.7,86.3,2025-05-02T18:50:41.999Z,2025-05-02T18:50:45Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694837847,56,Center,5694837855,213,4.11,5694837849,140,64.2,5694837853,212,21.4,5694837851,141,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808881439,879,1,2,89,26,4q0b35m26thti4c2on9a3npk0,1,64.1,60.4,2025-05-02T18:50:44.814Z,2025-05-02T18:50:46Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,5694838025,212,16.3,5694838019,56,Left,5694838023,141,80.0,5694838027,213,0.96,5694838021,140,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808881503,880,1,2,89,27,4q0b35m26thti4c2on9a3npk0,1,72.8,79.9,2025-05-02T18:50:46.776Z,2025-05-02T18:50:50Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694838385,56,Left,5694838387,140,92.5,5694838393,213,0.37,5694838391,212,22.2,5694838389,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808881521,881,1,2,89,31,4q0b35m26thti4c2on9a3npk0,0,92.5,92.0,2025-05-02T18:50:49.992Z,2025-05-02T18:50:51Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5694838509,212,32.4,5694838499,2,,5694838513,1,,5694838501,155,,5694838507,141,44.5,5694838511,213,4.64,5694838505,140,90.4,5694838503,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808881557,639,12,2,89,34,crlocdyqyb1fdhck54qxs65rl,1,9.5,74.8,2025-05-02T18:50:53.115Z,2025-05-02T18:50:57Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,5694838719,213,0.48,5694838717,212,27.0,5694838711,140,32.3,5694838709,56,Back,5694838737,15,,5694838713,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808881627,640,83,2,89,38,crlocdyqyb1fdhck54qxs65rl,0,33.8,92.6,2025-05-02T18:50:57.539Z,2025-05-02T18:51:05Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,5694839967,399,1pobxn4eg4l8phk4ug0t56t7u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808881695,882,3,2,89,42,4q0b35m26thti4c2on9a3npk0,0,66.0,13.0,2025-05-02T18:51:00.904Z,2025-05-02T19:01:13Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5694839563,286,,5694839561,56,Right,5694840021,233,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808881745,641,7,2,89,42,crlocdyqyb1fdhck54qxs65rl,0,34.0,87.0,2025-05-02T18:51:00.905Z,2025-05-02T18:51:13Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,5694839885,233,882,5694839785,56,Back,5694839789,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808881709,883,61,2,89,43,4q0b35m26thti4c2on9a3npk0,1,66.4,15.2,2025-05-02T18:51:02.351Z,2025-05-02T19:01:14Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5694839609,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808881971,642,5,2,89,44,crlocdyqyb1fdhck54qxs65rl,1,37.6,101.8,2025-05-02T18:51:03.457Z,2025-05-02T19:20:10Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,5694841013,56,Back,5694841019,347,,5694841079,233,884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808881731,884,5,2,89,44,4q0b35m26thti4c2on9a3npk0,0,62.4,-1.8,2025-05-02T18:51:03.457Z,2025-05-02T19:20:11Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5694839721,347,,5694839719,56,Right,5694841129,233,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808882009,643,1,2,89,56,crlocdyqyb1fdhck54qxs65rl,0,37.3,100.0,2025-05-02T18:51:15.371Z,2025-05-02T18:51:17Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,5694841239,213,0.57,5694841231,56,Back,5694841237,212,0.4,5694841229,107,,5694841235,141,100.0,5694841233,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808882015,644,43,2,89,58,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-02T18:51:17.122Z,2025-05-02T18:51:29Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,5694842483,144,5,5694841251,56,Back,5694841253,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808882049,645,1,2,89,59,crlocdyqyb1fdhck54qxs65rl,1,38.2,92.0,2025-05-02T18:51:18.739Z,2025-05-02T19:13:28Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,5694841439,213,2.60,5694841431,56,Back,5694841437,212,6.4,5694841435,141,96.8,5694841433,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808882065,646,1,2,90,0,crlocdyqyb1fdhck54qxs65rl,1,33.0,96.8,2025-05-02T18:51:19.330Z,2025-05-02T18:51:20Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,5694841517,56,Back,5694841521,141,86.8,5694841519,140,33.6,5694841523,212,6.8,5694841525,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808882069,647,1,2,90,0,crlocdyqyb1fdhck54qxs65rl,0,33.8,87.1,2025-05-02T18:51:19.774Z,2025-05-02T19:13:09Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,5694983391,140,40.5,5694983397,141,86.7,5694983401,212,7.0,5694983405,213,6.24,5694841529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808882097,885,1,2,90,1,4q0b35m26thti4c2on9a3npk0,1,45.7,15.4,2025-05-02T18:51:20.559Z,2025-05-02T19:13:21Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5694841665,212,11.0,5694841659,56,Back,5694841667,213,1.35,5694841661,140,48.0,5694841663,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808882161,887,1,2,90,2,4q0b35m26thti4c2on9a3npk0,1,46.2,37.4,2025-05-02T18:51:21.687Z,2025-05-02T18:51:24Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694842033,213,1.86,5694842027,140,41.6,5694842029,141,61.6,5694842031,212,17.2,5694842025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808882293,888,1,2,90,5,4q0b35m26thti4c2on9a3npk0,1,41.2,63.2,2025-05-02T18:51:23.911Z,2025-05-02T18:51:32Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5694842775,56,Back,5694842783,213,4.98,5694842781,212,13.7,5694842777,140,44.6,5694842779,141,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808882349,889,1,2,90,13,4q0b35m26thti4c2on9a3npk0,1,54.6,42.7,2025-05-02T18:51:32.223Z,2025-05-02T18:51:36Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694843055,212,21.5,5694843053,141,18.1,5694843057,213,5.39,5694843049,56,Right,5694843051,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808882383,890,1,2,90,17,4q0b35m26thti4c2on9a3npk0,1,71.1,17.2,2025-05-02T18:51:36.087Z,2025-05-02T18:51:37Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5694843207,140,72.9,5694843213,213,4.94,5694843211,212,8.4,5694843205,56,Right,5694843209,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808882433,891,1,2,90,18,4q0b35m26thti4c2on9a3npk0,1,73.0,5.2,2025-05-02T18:51:37.599Z,2025-05-02T18:51:41Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,5694843429,56,Right,5694843435,212,9.2,5694843433,141,17.0,5694843437,213,2.07,5694843431,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808882473,892,1,2,90,22,4q0b35m26thti4c2on9a3npk0,1,68.7,17.0,2025-05-02T18:51:40.888Z,2025-05-02T18:51:43Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,5694843615,141,29.4,5694843611,56,Center,5694843617,212,16.0,5694843613,140,55.7,5694843619,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808882533,893,1,2,90,24,4q0b35m26thti4c2on9a3npk0,1,55.7,29.4,2025-05-02T18:51:43.135Z,2025-05-02T18:51:46Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,5694843919,213,1.59,5694843915,141,60.7,5694843911,56,Center,5694843917,212,21.3,5694843913,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808882589,894,1,2,90,27,4q0b35m26thti4c2on9a3npk0,1,55.4,60.8,2025-05-02T18:51:46.127Z,2025-05-02T18:51:49Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5694844229,56,Left,5694844233,141,85.2,5694844239,213,0.73,5694844237,212,24.8,5694844231,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808882623,895,1,2,90,30,4q0b35m26thti4c2on9a3npk0,1,73.0,85.4,2025-05-02T18:51:49.431Z,2025-05-02T18:51:51Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,5694844455,212,16.4,5694844453,141,70.1,5694844457,213,3.83,5694844451,140,60.9,5694844449,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
