id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2820756829,717,12,2,83,31,6oxoag5c6zbnn09wx08vz4iak,1,3.8,63.4,2025-06-01T16:44:48.065Z,2025-06-01T16:44:58Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5760538533,140,29.3,5760538555,15,,5760538535,141,40.6,5760538539,213,5.76,5760538537,212,30.9,5760538531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820756879,735,1,2,83,32,uqspd1bx7f6mq8ohj50u1k1k,1,72.3,61.8,2025-06-01T16:44:48.825Z,2025-06-01T16:44:53Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5760538811,140,68.6,5760538807,56,Center,5760538819,212,13.8,5760538815,141,42.4,5760538823,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820756927,736,1,2,83,36,uqspd1bx7f6mq8ohj50u1k1k,0,64.1,17.0,2025-06-01T16:44:52.889Z,2025-06-01T16:45:13Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5760539031,212,38.1,5760539023,140,100.0,5760539019,56,Right,5760539461,1,,5760539035,213,0.06,5760539027,141,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757033,718,5,2,83,39,6oxoag5c6zbnn09wx08vz4iak,1,-0.6,66.0,2025-06-01T16:44:56.074Z,2025-06-01T17:18:17Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5760539623,233,737,5760539617,56,Back,5760539619,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820756931,737,5,2,83,39,uqspd1bx7f6mq8ohj50u1k1k,0,100.6,34.0,2025-06-01T16:44:56.074Z,2025-06-01T16:45:10Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5760539641,233,718,5760539061,56,Center,5760539063,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757157,719,1,2,83,55,6oxoag5c6zbnn09wx08vz4iak,1,4.5,60.3,2025-06-01T16:45:11.649Z,2025-06-01T16:45:16Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5760540359,237,,5760540355,213,4.38,5760540353,212,6.7,5760540347,56,Back,5760540349,140,2.4,5760540345,124,,5760540351,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757203,720,1,2,83,59,6oxoag5c6zbnn09wx08vz4iak,0,7.8,48.1,2025-06-01T16:45:15.786Z,2025-06-01T16:45:21Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5760540611,56,Center,5760540615,141,29.8,5760540621,1,,5760540619,213,6.05,5760540617,212,53.1,5760540613,140,57.0,5760540609,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757215,738,1,2,84,3,uqspd1bx7f6mq8ohj50u1k1k,1,40.0,58.7,2025-06-01T16:45:20.072Z,2025-06-01T16:45:22Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5760540673,3,,5760540681,212,24.3,5760540677,140,59.3,5760540675,56,Center,5760540679,141,78.4,5760540683,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757221,739,61,2,84,5,uqspd1bx7f6mq8ohj50u1k1k,0,59.6,83.2,2025-06-01T16:45:22.025Z,2025-06-01T16:45:22Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5760540699,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757431,721,5,2,84,5,6oxoag5c6zbnn09wx08vz4iak,1,41.5,-1.4,2025-06-01T16:45:22.139Z,2025-06-01T17:18:18Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5760541691,347,,5760541793,233,740,5760541689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757245,740,5,2,84,5,uqspd1bx7f6mq8ohj50u1k1k,0,58.5,101.4,2025-06-01T16:45:22.139Z,2025-06-01T17:18:18Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5760540795,56,Left,5760540797,347,,5760541953,233,721,5760541849,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757435,722,1,2,84,22,6oxoag5c6zbnn09wx08vz4iak,0,45.8,0.0,2025-06-01T16:45:38.144Z,2025-06-01T16:45:42Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5760541723,212,35.5,5760542005,189,,5760541725,213,1.06,5760541719,140,62.3,5760541721,141,44.2,5760541715,107,,5760541887,1,,5760541717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757473,741,1,2,84,24,uqspd1bx7f6mq8ohj50u1k1k,1,35.7,37.9,2025-06-01T16:45:40.433Z,2025-06-01T17:02:44Z,15823p8n34f7coivq6wq687is,W. Igor,,,5760541961,56,Back,5760590313,189,,5760541963,140,29.6,5760541969,213,2.03,5760541965,141,56.9,5760541967,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757485,742,1,2,84,25,uqspd1bx7f6mq8ohj50u1k1k,0,29.6,56.9,2025-06-01T16:45:41.482Z,2025-06-01T17:02:56Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5760542025,56,Right,5760542029,141,10.6,5760542027,140,69.1,5760542031,212,52.1,5760590975,155,,5760542035,1,,5760542033,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757521,723,1,2,84,27,6oxoag5c6zbnn09wx08vz4iak,1,38.7,77.2,2025-06-01T16:45:43.770Z,2025-06-01T16:45:47Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5760542251,212,20.5,5760542243,3,,5760542245,56,Left,5760542249,141,85.6,5760542247,140,57.5,5760542253,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757549,724,1,2,84,30,6oxoag5c6zbnn09wx08vz4iak,0,60.1,86.5,2025-06-01T16:45:46.906Z,2025-06-01T16:59:55Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5760542379,213,6.24,5760542375,141,85.9,5760542377,212,8.6,5760542373,140,68.3,5760542371,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757555,725,43,2,84,33,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-06-01T16:45:49.279Z,2025-06-01T16:59:57Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5760542417,286,0,5760584541,144,3,5760542415,56,Left,5760542609,233,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757559,743,8,2,84,33,uqspd1bx7f6mq8ohj50u1k1k,1,24.4,10.8,2025-06-01T16:45:49.280Z,2025-06-01T17:03:17Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5760542445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757579,726,5,2,84,34,6oxoag5c6zbnn09wx08vz4iak,1,77.3,101.0,2025-06-01T16:45:50.296Z,2025-06-01T17:18:19Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5760542651,233,744,5760542547,56,Left,5760542549,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757595,744,5,2,84,34,uqspd1bx7f6mq8ohj50u1k1k,0,22.7,-1.0,2025-06-01T16:45:50.296Z,2025-06-01T17:18:19Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5760542665,233,726,5760542611,56,Back,5760542613,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757669,727,1,2,84,44,6oxoag5c6zbnn09wx08vz4iak,1,79.7,100.0,2025-06-01T16:46:00.992Z,2025-06-01T16:46:04Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5760543009,56,Left,5760543013,141,92.9,5760543007,107,,5760543011,140,84.5,5760543015,212,7.9,5760543017,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757667,745,83,2,84,47,uqspd1bx7f6mq8ohj50u1k1k,0,21.7,8.0,2025-06-01T16:46:03.920Z,2025-06-01T17:03:30Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5760543153,399,195m3d6cnwm71j1d2rjo25sdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757677,728,1,2,84,48,6oxoag5c6zbnn09wx08vz4iak,1,86.9,93.5,2025-06-01T16:46:04.168Z,2025-06-01T16:46:05Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5760543059,141,91.2,5760543057,140,82.7,5760543053,56,Left,5760543061,212,4.7,5760543063,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757683,729,3,2,84,49,6oxoag5c6zbnn09wx08vz4iak,0,81.9,91.0,2025-06-01T16:46:05.176Z,2025-06-01T17:15:11Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5760543103,56,Left,5760543239,233,746,5760543105,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757695,746,7,2,84,49,uqspd1bx7f6mq8ohj50u1k1k,1,18.1,9.0,2025-06-01T16:46:05.177Z,2025-06-01T17:15:10Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5760543149,56,Back,5760543167,233,729,5760543151,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757719,748,1,2,84,50,uqspd1bx7f6mq8ohj50u1k1k,1,30.8,13.4,2025-06-01T16:46:06.601Z,2025-06-01T16:46:09Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5760543293,212,7.3,5760543285,56,Back,5760543295,213,0.89,5760543287,140,35.2,5760543291,141,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757737,749,1,2,84,54,uqspd1bx7f6mq8ohj50u1k1k,1,36.5,33.0,2025-06-01T16:46:10.785Z,2025-06-01T16:46:12Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5760543413,155,,5760543417,140,36.3,5760543421,212,20.8,5760543419,141,63.6,5760543415,56,Back,5760543423,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757805,750,1,2,84,56,uqspd1bx7f6mq8ohj50u1k1k,1,40.1,74.1,2025-06-01T16:46:12.488Z,2025-06-01T16:46:17Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5760543703,140,58.3,5760543707,212,19.2,5760543709,213,0.07,5760543705,141,76.0,5760543701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757853,751,1,2,85,1,uqspd1bx7f6mq8ohj50u1k1k,1,73.8,68.8,2025-06-01T16:46:17.456Z,2025-06-01T16:46:21Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5760544073,140,85.8,5760544075,141,83.0,5760544079,213,0.65,5760544077,212,15.9,5760544071,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757873,752,1,2,85,5,uqspd1bx7f6mq8ohj50u1k1k,0,95.9,70.6,2025-06-01T16:46:21.361Z,2025-06-01T16:46:22Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5760544175,56,Center,5760544179,141,57.0,5760544183,213,4.91,5760544181,212,9.4,5760544177,140,97.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820757887,733,61,2,85,7,6oxoag5c6zbnn09wx08vz4iak,1,3.1,31.5,2025-06-01T16:46:23.793Z,2025-06-01T16:46:24Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5760544253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758191,736,1,2,85,34,6oxoag5c6zbnn09wx08vz4iak,1,14.5,37.6,2025-06-01T16:46:50.640Z,2025-06-01T16:46:54Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5760545925,157,,5760545929,56,Center,5760545927,198,,5760545931,140,56.3,5760545937,213,6.17,5760545935,212,44.2,5760545939,1,,5760545933,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758199,737,44,2,85,38,6oxoag5c6zbnn09wx08vz4iak,1,44.5,23.2,2025-06-01T16:46:54.520Z,2025-06-01T17:17:24Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5760546013,285,,5760546009,233,753,5760545963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758193,753,44,2,85,38,uqspd1bx7f6mq8ohj50u1k1k,0,55.5,76.8,2025-06-01T16:46:54.521Z,2025-06-01T17:17:24Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5760545949,286,,5760545947,56,Center,5760546029,233,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758235,738,1,2,85,39,6oxoag5c6zbnn09wx08vz4iak,0,56.1,30.3,2025-06-01T16:46:55.264Z,2025-06-01T16:49:55Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5760546151,213,5.86,5760546143,140,84.7,5760546145,141,10.3,5760546149,212,33.0,5760546139,56,Right,5760546153,1,,5760546135,3,,5760546137,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758247,755,1,2,85,42,uqspd1bx7f6mq8ohj50u1k1k,1,11.7,88.0,2025-06-01T16:46:58.624Z,2025-06-01T16:47:00Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5760546201,141,68.2,5760546203,212,13.5,5760546197,56,Back,5760546205,213,4.69,5760546199,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758269,756,1,2,85,44,uqspd1bx7f6mq8ohj50u1k1k,0,9.1,67.9,2025-06-01T16:47:00.145Z,2025-06-01T16:47:02Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5760546385,140,47.0,5760546389,212,39.8,5760546387,141,69.6,5760546391,213,0.03,5760546383,56,Back,5760546381,157,,5760546393,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758303,740,1,2,85,47,6oxoag5c6zbnn09wx08vz4iak,1,62.5,35.2,2025-06-01T16:47:03.743Z,2025-06-01T16:47:06Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5760546615,212,11.1,5760546617,213,1.17,5760546613,141,50.3,5760546609,56,Center,5760546611,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758309,741,61,2,85,50,6oxoag5c6zbnn09wx08vz4iak,0,66.3,51.3,2025-06-01T16:47:06.288Z,2025-06-01T16:47:07Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5760546621,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758365,758,1,2,85,56,uqspd1bx7f6mq8ohj50u1k1k,1,43.4,46.7,2025-06-01T16:47:12.401Z,2025-06-01T16:47:14Z,d0phfsg3amx6r0xblx5wia9k9,F. Nyenetue,,,5760546909,56,Back,5760546913,141,62.6,5760546911,140,40.2,5760546915,212,11.3,5760546917,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758395,759,1,2,85,58,uqspd1bx7f6mq8ohj50u1k1k,1,41.2,67.3,2025-06-01T16:47:14.225Z,2025-06-01T16:47:17Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5760547099,141,85.6,5760547095,56,Back,5760547097,140,42.2,5760547103,213,1.49,5760547101,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758437,760,1,2,86,0,uqspd1bx7f6mq8ohj50u1k1k,1,43.6,83.2,2025-06-01T16:47:16.953Z,2025-06-01T16:47:20Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5760547353,140,59.3,5760547351,56,Left,5760547355,141,92.3,5760547359,213,0.36,5760547357,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758463,761,1,2,86,4,uqspd1bx7f6mq8ohj50u1k1k,1,60.1,90.3,2025-06-01T16:47:20.448Z,2025-06-01T16:47:22Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5760547503,56,Left,5760547505,140,54.5,5760547509,212,5.9,5760547507,141,91.4,5760547511,213,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758479,762,1,2,86,6,uqspd1bx7f6mq8ohj50u1k1k,1,53.9,88.6,2025-06-01T16:47:22.441Z,2025-06-01T16:47:25Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5760547611,140,46.7,5760547613,141,76.1,5760547609,56,Back,5760547617,213,3.99,5760547615,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758515,763,1,2,86,8,uqspd1bx7f6mq8ohj50u1k1k,1,44.6,70.9,2025-06-01T16:47:24.848Z,2025-06-01T16:47:26Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5760547761,212,19.4,5760547757,140,56.3,5760547755,56,Center,5760547759,141,48.8,5760547763,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758541,764,1,2,86,10,uqspd1bx7f6mq8ohj50u1k1k,1,61.3,51.9,2025-06-01T16:47:26.761Z,2025-06-01T16:47:29Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5760547887,140,59.4,5760547889,141,65.4,5760547885,56,Center,5760547893,213,1.78,5760547891,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758531,742,43,2,86,12,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-06-01T16:47:28.640Z,2025-06-01T16:47:39Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5760548537,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758547,765,61,2,86,13,uqspd1bx7f6mq8ohj50u1k1k,0,59.4,65.4,2025-06-01T16:47:29.144Z,2025-06-01T17:00:21Z,15823p8n34f7coivq6wq687is,W. Igor,,,5760547909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758589,744,1,2,86,14,6oxoag5c6zbnn09wx08vz4iak,1,46.8,51.0,2025-06-01T16:47:30.750Z,2025-06-01T16:47:34Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5760548143,141,65.4,5760548141,140,57.9,5760548139,56,Center,5760548145,212,15.2,5760548147,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758593,745,3,2,86,17,6oxoag5c6zbnn09wx08vz4iak,0,63.5,66.4,2025-06-01T16:47:33.943Z,2025-06-01T17:15:12Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5760548153,286,,5760548151,56,Center,5760548397,233,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758619,766,7,2,86,17,uqspd1bx7f6mq8ohj50u1k1k,1,36.5,33.6,2025-06-01T16:47:33.944Z,2025-06-01T17:15:11Z,15823p8n34f7coivq6wq687is,W. Igor,,,5760548341,285,,5760548339,56,Back,5760548371,233,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758661,767,12,2,86,20,uqspd1bx7f6mq8ohj50u1k1k,1,25.4,29.8,2025-06-01T16:47:36.465Z,2025-06-01T16:47:40Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5760548615,212,27.1,5760548683,167,,5760548617,213,5.36,5760548609,56,Back,5760548613,141,0.0,5760548611,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758777,746,5,2,86,23,6oxoag5c6zbnn09wx08vz4iak,1,62.8,101.8,2025-06-01T16:47:39.409Z,2025-06-01T17:18:20Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5760549323,56,Left,5760549347,233,768,5760549325,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758669,768,5,2,86,23,uqspd1bx7f6mq8ohj50u1k1k,0,37.2,-1.8,2025-06-01T16:47:39.409Z,2025-06-01T17:18:20Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5760548655,56,Back,5760548659,347,,5760549359,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758809,747,1,2,86,34,6oxoag5c6zbnn09wx08vz4iak,1,70.0,100.0,2025-06-01T16:47:50.920Z,2025-06-01T16:47:54Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5760549469,140,65.5,5760549475,213,4.25,5760549465,107,,5760549467,56,Left,5760549473,212,10.6,5760549471,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758839,748,1,2,86,38,6oxoag5c6zbnn09wx08vz4iak,1,67.1,86.6,2025-06-01T16:47:54.681Z,2025-06-01T16:47:58Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5760549645,213,3.52,5760549647,1,,5760549643,212,35.2,5760549637,56,Back,5760549639,140,36.0,5760549641,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758859,749,1,2,86,42,6oxoag5c6zbnn09wx08vz4iak,1,34.2,67.0,2025-06-01T16:47:58.615Z,2025-06-01T16:48:00Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5760549781,140,34.7,5760549779,56,Back,5760549783,141,43.4,5760549787,213,4.75,5760549785,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758913,750,1,2,86,43,6oxoag5c6zbnn09wx08vz4iak,1,34.7,43.4,2025-06-01T16:47:59.816Z,2025-06-01T16:48:03Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5760549991,140,13.9,5760549993,141,40.4,5760549997,213,3.23,5760549989,56,Back,5760549995,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758959,751,1,2,86,49,6oxoag5c6zbnn09wx08vz4iak,1,15.3,50.6,2025-06-01T16:48:05.408Z,2025-06-01T16:48:08Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5760550231,213,5.60,5760550223,56,Right,5760550227,141,5.8,5760550225,140,51.1,5760550229,212,48.4,5760550221,155,,5760550233,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758981,752,1,2,86,52,6oxoag5c6zbnn09wx08vz4iak,1,50.4,6.8,2025-06-01T16:48:08.287Z,2025-06-01T16:48:11Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5760550343,140,57.4,5760550341,56,Center,5760550345,141,22.4,5760550349,213,0.96,5760550347,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820758985,753,61,2,86,54,6oxoag5c6zbnn09wx08vz4iak,0,56.8,22.5,2025-06-01T16:48:10.839Z,2025-06-01T16:48:11Z,dyv2c0ne9bp3bpqa20a7a8ydw,L. Remmem,,,5760550361,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820759003,769,61,2,86,55,uqspd1bx7f6mq8ohj50u1k1k,0,42.0,76.7,2025-06-01T16:48:11.200Z,2025-06-01T17:12:34Z,15823p8n34f7coivq6wq687is,W. Igor,,,5760550453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820759007,754,1,2,86,55,6oxoag5c6zbnn09wx08vz4iak,1,56.0,24.7,2025-06-01T16:48:12Z,2025-06-01T16:48:13Z,dyv2c0ne9bp3bpqa20a7a8ydw,L. Remmem,,,5760550473,212,8.0,5760550471,141,13.1,5760550469,140,57.2,5760550475,213,4.87,5760550467,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820759025,755,1,2,86,57,6oxoag5c6zbnn09wx08vz4iak,1,57.1,12.5,2025-06-01T16:48:13.288Z,2025-06-01T16:48:15Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5760550577,213,3.00,5760550575,212,9.0,5760550569,56,Back,5760550571,140,48.6,5760550573,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820759041,756,1,2,86,58,6oxoag5c6zbnn09wx08vz4iak,1,47.2,13.8,2025-06-01T16:48:14.799Z,2025-06-01T16:48:15Z,dyv2c0ne9bp3bpqa20a7a8ydw,L. Remmem,,,5760550633,56,Back,5760550637,141,27.0,5760550641,213,1.41,5760550639,212,9.1,5760550635,140,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820759051,757,1,2,86,59,6oxoag5c6zbnn09wx08vz4iak,1,48.6,27.0,2025-06-01T16:48:15.614Z,2025-06-01T16:48:17Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5760550723,141,27.1,5760550749,156,,5760550725,212,17.4,5760550727,213,3.14,5760550721,140,32.0,5760550719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
