id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2798642219,723,1,2,83,30,8q6cv8g4bd3xdl7m88kll16na,0,79.9,82.9,2025-04-09T18:41:10.576Z,2025-04-13T17:33:20Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5650804835,20,,5638337513,155,,5638337509,2,,5638337525,213,5.09,5638337521,141,32.4,5638337527,1,,5638337517,56,Center,5638337519,140,92.7,5638337511,5,,5650804833,223,,5638337515,152,5638337523,212,,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642221,688,12,2,83,32,e5txudmuc2qpc460bs4lb5aff,1,5.8,52.2,2025-04-09T18:41:12.070Z,2025-04-09T18:41:13Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5638337541,15,,5638337571,167,,5638337539,213,2.23,5638337535,141,65.2,5638337533,140,0.0,5638337531,56,Back,5638337537,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642223,689,6,2,83,33,e5txudmuc2qpc460bs4lb5aff,0,1.2,66.2,2025-04-09T18:41:13.037Z,2025-04-13T17:33:57Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5638339021,73,,5638339019,56,Back,5638339039,233,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642233,724,6,2,83,33,8q6cv8g4bd3xdl7m88kll16na,1,98.8,33.8,2025-04-09T18:41:13.037Z,2025-04-09T19:57:28Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5638337603,75,,5638337601,56,Center,5638339035,233,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642423,725,1,2,84,30,8q6cv8g4bd3xdl7m88kll16na,0,99.5,0.5,2025-04-09T18:42:10.152Z,2025-04-13T17:33:54Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5638338805,223,,5638338801,6,,5650807365,72,,5638338813,212,42.7,5638338809,140,96.2,5638338817,1,,5638338807,56,Center,5638338799,2,,5638338803,155,,5638338815,213,1.65,5638338811,141,,,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642421,690,12,2,84,37,e5txudmuc2qpc460bs4lb5aff,1,4.9,48.5,2025-04-09T18:42:17.510Z,2025-04-09T19:00:05Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5638338787,213,4.34,5638338781,140,0.0,5638338785,212,17.8,5638338783,141,24.1,5638338779,56,Back,5638338859,167,,5638338827,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642429,691,6,2,84,38,e5txudmuc2qpc460bs4lb5aff,0,0.5,28.9,2025-04-09T18:42:18.861Z,2025-04-13T23:02:02Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5638338867,73,,5638338917,233,726,5638338865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642431,726,6,2,84,38,8q6cv8g4bd3xdl7m88kll16na,1,99.5,71.1,2025-04-09T18:42:18.861Z,2025-04-13T17:34:08Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5638338873,233,691,5638338863,73,,5638338861,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642495,727,1,2,84,57,8q6cv8g4bd3xdl7m88kll16na,0,99.5,99.5,2025-04-09T18:42:37.360Z,2025-04-13T23:02:07Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5638339305,2,,5638339309,155,,5638339313,56,Center,5638339321,213,4.48,5638339317,141,39.4,5651968121,20,,5638339307,6,,5638339319,212,42.0,5638339311,223,,5638339315,140,90.3,5638339323,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642501,692,41,2,85,1,e5txudmuc2qpc460bs4lb5aff,1,3.0,55.2,2025-04-09T18:42:41.197Z,2025-04-13T23:02:36Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5651968907,212,18.5,5651968903,140,20.4,5651968905,141,50.9,5651968909,213,6.12,5651969031,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642523,694,61,2,85,8,e5txudmuc2qpc460bs4lb5aff,0,44.5,96.5,2025-04-09T18:42:48.836Z,2025-04-09T18:42:49Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5638339455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642553,729,1,2,85,11,8q6cv8g4bd3xdl7m88kll16na,1,36.6,7.6,2025-04-09T18:42:51.119Z,2025-04-09T18:42:53Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5638339555,140,13.0,5638339559,212,33.3,5638339563,1,,5638339553,56,Back,5638339557,141,40.3,5638339561,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642573,730,1,2,85,13,8q6cv8g4bd3xdl7m88kll16na,1,12.9,32.1,2025-04-09T18:42:53.560Z,2025-04-09T18:42:58Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5638339671,1,,5638339663,140,37.8,5638339667,212,31.3,5638339659,157,,5638339669,213,0.58,5638339665,141,57.3,5638339661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642583,731,1,2,85,18,8q6cv8g4bd3xdl7m88kll16na,1,41.1,62.9,2025-04-09T18:42:58.246Z,2025-04-09T18:43:00Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5638339733,140,41.3,5638339735,141,79.9,5638339731,56,Back,5638339737,212,11.6,5638339739,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642619,732,1,2,85,20,8q6cv8g4bd3xdl7m88kll16na,1,41.4,78.5,2025-04-09T18:43:00.102Z,2025-04-09T18:43:03Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5638339913,213,4.34,5638339909,141,60.0,5638339905,56,Back,5638339911,212,13.5,5638339907,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642647,733,1,2,85,23,8q6cv8g4bd3xdl7m88kll16na,1,36.7,60.0,2025-04-09T18:43:02.983Z,2025-04-09T18:43:13Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638340175,56,Back,5638340179,141,77.3,5638340181,212,12.6,5638340177,140,41.1,5638340183,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642665,734,1,2,85,33,8q6cv8g4bd3xdl7m88kll16na,1,60.3,80.8,2025-04-09T18:43:13.007Z,2025-04-09T18:43:17Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5638340287,213,3.72,5638340285,212,9.1,5638340283,141,73.5,5638340279,56,Center,5638340281,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642703,735,1,2,85,37,8q6cv8g4bd3xdl7m88kll16na,1,56.0,64.3,2025-04-09T18:43:17.790Z,2025-04-09T18:43:23Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638340539,140,57.1,5638340541,141,29.4,5638340545,213,4.76,5638340543,212,23.8,5638340537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642707,736,61,2,85,43,8q6cv8g4bd3xdl7m88kll16na,0,60.1,27.0,2025-04-09T18:43:23.390Z,2025-04-09T18:43:23Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5638340567,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642727,697,1,2,85,45,e5txudmuc2qpc460bs4lb5aff,1,24.7,75.6,2025-04-09T18:43:25.780Z,2025-04-09T18:43:27Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5638340693,212,31.1,5638340689,140,53.3,5638340687,56,Center,5638340695,213,6.02,5638340691,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642729,698,61,2,85,47,e5txudmuc2qpc460bs4lb5aff,0,45.0,64.6,2025-04-09T18:43:27.613Z,2025-04-13T23:03:34Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5638340703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642749,738,1,2,85,51,8q6cv8g4bd3xdl7m88kll16na,1,59.3,30.6,2025-04-09T18:43:31.166Z,2025-04-09T18:43:33Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5638340843,213,1.95,5638340837,140,53.1,5638340841,212,17.6,5638340839,141,54.6,5638340835,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642773,739,1,2,85,53,8q6cv8g4bd3xdl7m88kll16na,1,53.1,54.6,2025-04-09T18:43:33.407Z,2025-04-09T18:43:39Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638340987,212,35.9,5638340983,140,82.1,5638340991,1,,5638340981,56,Left,5638340985,141,82.6,5638340989,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642791,740,1,2,85,59,8q6cv8g4bd3xdl7m88kll16na,1,75.9,65.1,2025-04-09T18:43:39.126Z,2025-04-09T18:43:44Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5638341083,56,Center,5638341087,141,26.1,5638341091,213,4.55,5638341085,140,71.7,5638341089,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642795,741,1,2,86,4,8q6cv8g4bd3xdl7m88kll16na,0,75.3,19.4,2025-04-09T18:43:44.239Z,2025-04-13T23:03:53Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5638341107,2,,5638341119,213,1.15,5638341115,141,70.6,5638341111,56,Center,5651971427,20,,5651971423,224,,5638341113,140,90.1,5638341109,155,,5638341121,1,,5638341117,212,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642809,699,12,2,86,6,e5txudmuc2qpc460bs4lb5aff,1,7.8,44.6,2025-04-09T18:43:46.020Z,2025-04-09T18:43:47Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5638341187,141,32.8,5638341183,56,Back,5638341191,213,4.51,5638341185,140,6.2,5638341189,212,8.2,5638341193,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642823,742,1,2,86,7,8q6cv8g4bd3xdl7m88kll16na,0,90.4,83.8,2025-04-09T18:43:47.335Z,2025-04-13T23:04:11Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5651972027,72,,5638341271,155,,5638341275,140,100.0,5638341279,212,38.2,5638341281,213,5.01,5638341269,2,,5651972025,224,,5638341273,56,Center,5638341277,141,30.0,5638341283,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642839,700,5,2,86,10,e5txudmuc2qpc460bs4lb5aff,1,-1.1,66.8,2025-04-09T18:43:50.143Z,2025-04-09T19:58:04Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5638416587,346,,5638416777,233,743,5638341419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642931,743,5,2,86,10,8q6cv8g4bd3xdl7m88kll16na,0,101.1,33.2,2025-04-09T18:43:50.143Z,2025-04-09T19:58:04Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5638416781,233,700,5638341897,56,Center,5638341899,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642895,701,18,2,86,38,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-09T18:44:18.191Z,2025-04-09T18:45:45Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5638341705,59,9,5638341701,42,,5638341703,44,Forward,5638341751,55,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642901,702,19,2,86,38,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-09T18:44:18.192Z,2025-04-09T19:55:21Z,ahje1y6v4dlmq4ath0rfcql90,B. Faraas,,,5638341739,145,10,5638341745,55,701,5638341741,59,7,5638344133,293,3,5638341735,42,,5638448729,292,10,5638341743,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643013,704,18,2,86,40,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-09T18:44:20.484Z,2025-04-09T18:46:19Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5638342361,55,705,5638342333,42,,5638342335,44,Defender,5638342337,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643015,705,19,2,86,40,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-09T18:44:20.485Z,2025-04-09T19:55:19Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5638342349,55,704,5638342345,59,5,5638342339,42,,5638448649,292,3,5638342343,145,3,5638342347,44,Defender,5638345161,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643139,753,18,2,86,46,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-09T18:44:26.303Z,2025-04-09T18:46:07Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5638343179,55,754,5638343123,59,3,5638343121,44,Defender,5638343119,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643145,754,19,2,86,46,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-09T18:44:26.304Z,2025-04-09T18:46:07Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5638343157,44,Defender,5638343153,292,3,5638343145,42,,5638343149,145,2,5638343151,59,15,5638343155,293,2,5638343159,55,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643033,706,1,2,87,1,e5txudmuc2qpc460bs4lb5aff,0,3.8,50.9,2025-04-09T18:44:41.387Z,2025-04-09T19:30:32Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5638342431,140,67.6,5638342435,212,67.6,5638416969,237,,5638342429,56,Center,5638342439,1,,5638342437,213,6.15,5638342433,141,38.0,5638416967,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643017,745,44,2,87,2,8q6cv8g4bd3xdl7m88kll16na,1,35.0,54.0,2025-04-09T18:44:42.444Z,2025-04-09T19:57:23Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5638342353,285,,5638342351,56,Back,5638344743,233,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643035,707,44,2,87,2,e5txudmuc2qpc460bs4lb5aff,0,65.0,46.0,2025-04-09T18:44:42.445Z,2025-04-09T19:57:23Z,ahje1y6v4dlmq4ath0rfcql90,B. Faraas,,,5638344725,286,,5638344721,56,Center,5638344769,233,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643019,746,1,2,87,2,8q6cv8g4bd3xdl7m88kll16na,0,35.8,55.0,2025-04-09T18:44:42.493Z,2025-04-13T23:14:04Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5638342367,3,,5638342369,56,Back,5638342375,212,6.9,5638342371,140,41.5,5638342373,141,60.1,5638342377,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643037,708,1,2,87,3,e5txudmuc2qpc460bs4lb5aff,0,59.7,50.3,2025-04-09T18:44:43.083Z,2025-04-09T19:29:21Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5638346197,56,Center,5638346201,141,55.6,5638346205,213,0.19,5638346195,3,,5638346199,140,77.6,5638346203,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798646065,827,1,2,87,4,8q6cv8g4bd3xdl7m88kll16na,1,20.6,75.1,2025-04-09T18:44:43.873Z,2025-04-13T23:14:35Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638359499,213,1.20,5638359493,140,23.8,5638359495,141,88.0,5638359491,56,Back,5638359497,212,9.4,5638359489,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643031,747,43,2,87,4,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-09T18:44:44.614Z,2025-04-13T23:14:29Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5652001337,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643043,748,1,2,87,6,8q6cv8g4bd3xdl7m88kll16na,1,18.4,86.0,2025-04-09T18:44:46.086Z,2025-04-09T18:44:48Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5638342477,140,6.6,5638342483,213,3.88,5638342475,56,Back,5638342479,141,69.3,5638342481,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643061,749,1,2,87,8,8q6cv8g4bd3xdl7m88kll16na,1,5.2,67.0,2025-04-09T18:44:48.478Z,2025-04-09T18:44:55Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5638342583,212,18.5,5638342585,213,0.29,5638342579,140,22.1,5638342581,141,74.8,5638342577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643073,750,1,2,87,15,8q6cv8g4bd3xdl7m88kll16na,1,32.9,59.0,2025-04-09T18:44:55.302Z,2025-04-09T18:45:00Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638342683,212,30.2,5638342677,56,Back,5638342679,140,49.2,5638342681,141,22.4,5638342685,213,5.31,5638342675,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643083,751,1,2,87,20,8q6cv8g4bd3xdl7m88kll16na,1,56.5,22.7,2025-04-09T18:44:59.933Z,2025-04-09T18:45:02Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5638342767,213,6.24,5638342763,141,21.9,5638342765,212,12.4,5638342761,140,68.3,5638342759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643087,752,1,2,87,22,8q6cv8g4bd3xdl7m88kll16na,0,72.5,17.6,2025-04-09T18:45:02.326Z,2025-04-09T18:45:02Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5638342787,213,0.20,5638342785,212,9.4,5638342779,56,Right,5638342783,141,20.4,5638342781,140,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643117,710,8,2,87,28,e5txudmuc2qpc460bs4lb5aff,1,27.2,74.8,2025-04-09T18:45:08.525Z,2025-04-13T23:15:45Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5638343003,56,Back,5652004573,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643149,712,50,2,87,33,e5txudmuc2qpc460bs4lb5aff,1,58.7,45.4,2025-04-09T18:45:13.324Z,2025-04-09T19:56:46Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5638343183,286,,5638343181,56,Center,5638343295,233,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643169,755,7,2,87,33,8q6cv8g4bd3xdl7m88kll16na,1,41.3,54.6,2025-04-09T18:45:13.325Z,2025-04-13T23:16:03Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5638343287,56,Back,5652005405,178,,5638343291,233,712,5652005403,384,,5638343289,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643179,757,1,2,87,39,8q6cv8g4bd3xdl7m88kll16na,1,60.2,70.0,2025-04-09T18:45:19.421Z,2025-04-09T18:45:20Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5638343317,212,3.2,5638343313,140,60.3,5638343319,213,1.54,5638343315,141,74.7,5638343311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643197,758,1,2,87,40,8q6cv8g4bd3xdl7m88kll16na,1,60.3,74.7,2025-04-09T18:45:20.094Z,2025-04-09T18:45:24Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5638343401,213,5.52,5638343395,140,63.9,5638343399,212,5.2,5638343397,141,69.4,5638343393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643255,759,1,2,87,44,8q6cv8g4bd3xdl7m88kll16na,1,79.2,74.2,2025-04-09T18:45:24.621Z,2025-04-09T19:28:10Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5638343769,141,85.4,5638343773,213,0.74,5638343765,56,Left,5638343771,212,11.3,5638343767,140,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801143975,856,3,2,87,48,8q6cv8g4bd3xdl7m88kll16na,0,96.4,88.7,2025-04-09T18:45:28.837Z,2025-04-13T23:16:46Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5652007759,467,dlxtfrt1ioz51rwnizwz5657t,5652007755,286,,5652007753,56,Left,5652007757,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643259,760,4,2,87,50,8q6cv8g4bd3xdl7m88kll16na,1,96.0,81.7,2025-04-09T18:45:30.686Z,2025-04-13T23:16:53Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5638343817,56,Left,5638343821,265,,5638343823,286,,5638343815,13,,5638343925,233,713,5638343819,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643263,713,4,2,87,50,e5txudmuc2qpc460bs4lb5aff,0,4.0,18.3,2025-04-09T18:45:30.687Z,2025-04-13T23:16:56Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5638343889,265,,5638343885,56,Back,5638343943,233,760,5638343891,285,,5638343883,13,,5638343887,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643467,761,1,2,88,30,8q6cv8g4bd3xdl7m88kll16na,0,93.3,89.6,2025-04-09T18:46:10.565Z,2025-04-13T23:17:10Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5638345027,152,,5638345033,141,50.3,5638345029,56,Center,5638345021,2,,5638345025,155,,5638345023,5,,5638345037,213,4.59,5652008919,20,,5652008917,223,,5638345035,212,26.9,5638345031,140,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643451,714,12,2,88,31,e5txudmuc2qpc460bs4lb5aff,1,4.6,44.6,2025-04-09T18:46:11.610Z,2025-04-13T23:17:31Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5638344913,212,42.7,5638344909,140,21.9,5652010237,167,,5638344907,56,Back,5638344911,141,100.0,5638344915,213,1.13,5638344927,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643471,715,5,2,88,36,e5txudmuc2qpc460bs4lb5aff,0,22.3,101.8,2025-04-09T18:46:16.813Z,2025-04-09T19:58:05Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5638345051,347,,5638345227,233,762,5638345049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643495,762,5,2,88,36,8q6cv8g4bd3xdl7m88kll16na,1,77.7,-1.8,2025-04-09T18:46:16.813Z,2025-04-09T19:58:05Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5638345207,56,Right,5638345211,233,715,5638345209,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643499,763,1,2,88,41,8q6cv8g4bd3xdl7m88kll16na,1,80.3,0.0,2025-04-09T18:46:21.589Z,2025-04-09T18:46:23Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5638345239,141,8.5,5638345241,212,8.6,5638345235,56,Right,5638345243,213,0.93,5638345233,107,,5638345237,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643501,764,1,2,88,43,8q6cv8g4bd3xdl7m88kll16na,0,92.6,15.5,2025-04-09T18:46:23.118Z,2025-04-13T23:17:47Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5638345259,213,1.58,5638345251,56,Center,5652011205,20,,5638345255,141,38.6,5638345247,2,,5638345249,155,,5652011203,224,,5638345253,140,92.4,5638345257,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798643513,716,61,2,88,44,e5txudmuc2qpc460bs4lb5aff,0,8.5,66.4,2025-04-09T18:46:24.463Z,2025-04-13T23:18:42Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5638345297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
