id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId
2810485733,690,1,2,65,47,80hgdmpkvdrhw1ge9nks2kxvy,0,92.7,16.8,2025-05-04T16:25:11.823Z,2025-05-04T16:25:13Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5703534115,56,Center,5703534125,212,22.0,5703534119,140,90.9,5703534111,2,,5703534127,213,1.66,5703534123,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485751,710,12,2,65,48,btaf9fuj3xctycyjeqwereaow,1,10.0,55.1,2025-05-04T16:25:12.749Z,2025-05-04T16:25:14Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703534227,212,18.8,5703534223,140,0.0,5703534263,167,,5703534221,56,Back,5703534229,213,2.21,5703534225,141,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485947,691,6,2,65,49,80hgdmpkvdrhw1ge9nks2kxvy,1,96.1,25.4,2025-05-04T16:25:13.502Z,2025-05-04T17:10:12Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5703535273,75,,5703535271,56,Center,5703691927,233,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485753,711,6,2,65,49,btaf9fuj3xctycyjeqwereaow,0,3.9,74.6,2025-05-04T16:25:13.502Z,2025-05-04T17:10:13Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703534319,73,,5703691949,233,691,5703534315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486113,692,1,2,66,20,80hgdmpkvdrhw1ge9nks2kxvy,0,99.5,0.5,2025-05-04T16:25:44.511Z,2025-05-04T16:25:47Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5703536005,141,47.6,5703535993,2,,5703535997,155,,5703536009,213,1.68,5703535995,6,,5703536011,1,,5703536001,56,Center,5703535999,223,,5703536007,212,32.2,5703536003,140,,,,,,,,,,,,,,,,,96.1,,,,
2810486125,712,12,2,66,23,btaf9fuj3xctycyjeqwereaow,1,8.1,47.3,2025-05-04T16:25:47.660Z,2025-05-04T16:25:50Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5703536075,141,78.2,5703536071,56,Back,5703536077,212,22.1,5703536073,140,14.7,5703536079,213,1.25,5703536081,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486231,713,12,2,66,25,btaf9fuj3xctycyjeqwereaow,1,13.4,73.0,2025-05-04T16:25:49.924Z,2025-05-04T16:25:59Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5703536727,212,52.0,5703536729,213,0.22,5703536723,140,61.7,5703536721,56,Left,5703536725,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486281,693,1,2,66,37,80hgdmpkvdrhw1ge9nks2kxvy,1,38.8,22.2,2025-05-04T16:26:01.470Z,2025-05-04T17:01:41Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5703536899,56,Back,5703536909,213,5.62,5703536907,212,8.4,5703536901,140,45.1,5703536905,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486365,694,1,2,66,44,80hgdmpkvdrhw1ge9nks2kxvy,1,45.5,14.6,2025-05-04T16:26:08.607Z,2025-05-04T17:01:13Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5703537385,141,5.9,5703537389,213,6.13,5703537391,1,,5703537381,56,Right,5703537387,212,38.5,5703537383,140,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486411,695,1,2,66,45,80hgdmpkvdrhw1ge9nks2kxvy,1,83.0,5.6,2025-05-04T16:26:09.685Z,2025-05-04T16:27:02Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,1.0,,5703537691,2,,5703537705,213,1.37,5703537693,155,,5703537697,140,87.6,5703540675,210,13,5703540677,154,,5703537701,141,41.0,5703537695,56,Center,5703537703,212,24.6,,,,,,,,,,,,,,,,,,,,,,,
2810486415,696,13,2,66,49,80hgdmpkvdrhw1ge9nks2kxvy,1,89.4,46.9,2025-05-04T16:26:13.830Z,2025-05-04T18:08:39Z,b02g29dknl89wywv3l61fgueh,V. Erlien,1.0,,5703540743,230,98.1,5703540731,55,695,5703540729,154,,5703540257,15,,5703537737,56,Center,5703537733,22,,5703540725,73,,5703540741,147,52.7,5703540737,103,20.8,5703540735,102,5703540739,146,93.0,5703540727,29,,5703540263,153,5703537735,17,,5703540745,231,5703540261,328,,64.5,49.5,,,
2810486427,697,13,2,66,51,80hgdmpkvdrhw1ge9nks2kxvy,1,88.3,63.0,2025-05-04T16:26:15.422Z,2025-05-04T18:09:37Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5703543553,20,,5703544189,74,,5703537797,17,,5703544217,231,51.4,5703544215,230,98.9,5703537799,56,Center,5703544195,55,696,5703537795,22,,5703544211,328,,5703544191,29,5703544207,103,72.2,5703544203,102,49.7,,,,,,,,,,,,,,,
2810486659,698,5,2,66,52,80hgdmpkvdrhw1ge9nks2kxvy,0,101.2,43.0,2025-05-04T16:26:16.277Z,2025-05-04T17:57:37Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5703538883,346,,5703692221,233,714,5703538881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486853,714,5,2,66,52,btaf9fuj3xctycyjeqwereaow,1,-1.2,57.0,2025-05-04T16:26:16.277Z,2025-05-04T17:57:37Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703692195,233,698,5703539885,56,Back,5703539887,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486933,715,1,2,67,26,btaf9fuj3xctycyjeqwereaow,1,5.3,48.4,2025-05-04T16:26:50.429Z,2025-05-04T16:26:58Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5703540357,212,55.7,5703540353,140,54.7,5703540349,56,Right,5703540365,74,,5703540345,124,,5703540359,213,5.91,5703540361,1,,5703540355,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486941,716,4,2,67,27,btaf9fuj3xctycyjeqwereaow,1,53.1,16.8,2025-05-04T16:26:52.116Z,2025-05-04T17:10:06Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5703540413,265,,5703543535,233,699,5703540407,13,,5703540411,152,,5703540409,56,Right,5703540415,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486871,699,4,2,67,27,80hgdmpkvdrhw1ge9nks2kxvy,0,46.9,83.2,2025-05-04T16:26:52.117Z,2025-05-04T17:10:06Z,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,5703540027,152,,5703540031,285,,5703543585,233,716,5703540023,13,,5703540029,265,,5703540025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487153,717,1,2,67,55,btaf9fuj3xctycyjeqwereaow,1,54.9,12.9,2025-05-04T16:27:19.732Z,2025-05-04T16:27:21Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5703541635,152,,5703541639,140,38.7,5703541645,213,2.73,5703541643,212,18.6,5703541659,189,,5703541633,5,,5703541637,56,Back,5703541641,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487171,718,1,2,67,57,btaf9fuj3xctycyjeqwereaow,1,39.1,34.8,2025-05-04T16:27:21.780Z,2025-05-04T16:27:22Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5703541765,212,8.3,5703541761,140,45.4,5703541767,213,5.63,5703541759,56,Back,5703541763,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487197,719,1,2,67,58,btaf9fuj3xctycyjeqwereaow,1,42.1,27.0,2025-05-04T16:27:22.477Z,2025-05-04T16:27:25Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5703541939,156,,5703541915,213,3.98,5703541911,141,11.0,5703541909,140,32.8,5703541913,212,14.6,5703541907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487207,720,1,2,68,0,btaf9fuj3xctycyjeqwereaow,1,32.8,11.0,2025-05-04T16:27:25.081Z,2025-05-04T16:27:26Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5703541977,212,15.4,5703541979,213,6.23,5703541973,140,47.4,5703541975,141,9.7,5703541971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487215,721,1,2,68,1,btaf9fuj3xctycyjeqwereaow,1,51.0,8.6,2025-05-04T16:27:25.980Z,2025-05-04T16:27:27Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703542013,56,Right,5703542017,141,15.0,5703542021,213,0.39,5703542019,212,11.4,5703542015,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487231,722,1,2,68,3,btaf9fuj3xctycyjeqwereaow,1,60.8,16.1,2025-05-04T16:27:27.412Z,2025-05-04T16:27:29Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5703542115,212,15.4,5703542109,56,Back,5703542111,140,48.1,5703542113,141,27.4,5703542117,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487289,723,1,2,68,4,btaf9fuj3xctycyjeqwereaow,1,55.5,30.4,2025-05-04T16:27:29.148Z,2025-05-04T16:27:33Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5703542437,213,1.92,5703542433,141,69.7,5703542431,140,46.3,5703542435,212,28.4,5703542429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487331,724,1,2,68,9,btaf9fuj3xctycyjeqwereaow,1,56.2,72.0,2025-05-04T16:27:33.676Z,2025-05-04T16:27:37Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703542661,212,15.1,5703542655,56,Left,5703542657,140,63.1,5703542663,213,1.07,5703542659,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487367,725,1,2,68,13,btaf9fuj3xctycyjeqwereaow,1,65.4,89.3,2025-05-04T16:27:37.556Z,2025-05-04T16:27:39Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703542855,141,59.9,5703542851,56,Back,5703542859,213,3.99,5703542853,140,48.6,5703542857,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487415,726,1,2,68,15,btaf9fuj3xctycyjeqwereaow,1,48.5,59.9,2025-05-04T16:27:39.540Z,2025-05-04T16:27:43Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5703543157,141,78.4,5703543159,212,12.7,5703543153,56,Back,5703543161,213,1.68,5703543155,140,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487419,727,4,2,68,19,btaf9fuj3xctycyjeqwereaow,1,55.6,91.3,2025-05-04T16:27:43.565Z,2025-05-04T17:10:07Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703543205,286,,5703543199,56,Left,5703543201,152,,5703543203,265,,5703543365,233,700,5703543197,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487433,700,4,2,68,19,80hgdmpkvdrhw1ge9nks2kxvy,0,44.4,8.7,2025-05-04T16:27:43.566Z,2025-05-04T17:10:07Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5703543375,233,727,5703543329,56,Back,5703543335,285,,5703543333,265,,5703543327,13,,5703543331,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487847,728,1,2,68,48,btaf9fuj3xctycyjeqwereaow,1,56.8,87.5,2025-05-04T16:28:12.741Z,2025-05-04T16:28:15Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703545489,196,,5703545485,5,,5703545497,141,19.7,5703545493,56,Right,5703545501,213,4.81,5703545499,212,46.3,5703545495,140,61.0,5703545503,1,,5703545487,155,,5703545491,152,,,,,,,,,,,,,,,,,,,,,
2810487955,729,1,2,68,51,btaf9fuj3xctycyjeqwereaow,1,64.1,20.7,2025-05-04T16:28:15.675Z,2025-05-04T16:28:24Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703546025,212,19.6,5703546019,56,Right,5703546021,140,81.1,5703546023,141,8.9,5703546027,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487965,730,1,2,68,59,btaf9fuj3xctycyjeqwereaow,1,80.3,8.6,2025-05-04T16:28:23.948Z,2025-05-04T16:28:25Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5703546091,212,10.2,5703546083,56,Right,5703546087,141,8.6,5703546085,140,70.6,5703546095,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487999,731,1,2,69,0,btaf9fuj3xctycyjeqwereaow,1,70.6,8.6,2025-05-04T16:28:25.212Z,2025-05-04T16:28:27Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5703546291,213,3.29,5703546287,141,6.8,5703546283,56,Right,5703546285,140,62.9,5703546289,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810488035,732,1,2,69,2,btaf9fuj3xctycyjeqwereaow,1,62.6,8.8,2025-05-04T16:28:27.172Z,2025-05-04T16:28:30Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5703546503,141,30.6,5703546507,213,2.16,5703546501,140,53.1,5703546499,56,Center,5703546505,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810488083,733,1,2,69,5,btaf9fuj3xctycyjeqwereaow,1,53.1,30.6,2025-05-04T16:28:29.995Z,2025-05-04T16:28:33Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5703546725,140,65.8,5703546723,56,Center,5703546731,213,5.93,5703546729,212,14.2,5703546727,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810488123,734,1,2,69,8,btaf9fuj3xctycyjeqwereaow,1,65.8,23.3,2025-05-04T16:28:33.180Z,2025-05-04T16:28:36Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5703546945,140,59.4,5703546951,213,3.80,5703546949,212,8.5,5703546943,56,Right,5703546947,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810488147,735,1,2,69,11,btaf9fuj3xctycyjeqwereaow,1,67.0,11.1,2025-05-04T16:28:35.795Z,2025-05-04T16:28:37Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5703547081,140,64.3,5703547083,141,30.1,5703547087,213,1.79,5703547079,56,Center,5703547085,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810488257,736,1,2,69,13,btaf9fuj3xctycyjeqwereaow,1,67.1,32.2,2025-05-04T16:28:37.620Z,2025-05-04T16:28:45Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5703547733,1,,5703547721,155,,5703547727,141,82.6,5703547731,213,1.34,5703547723,56,Left,5703547725,140,74.9,5703547729,212,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810488289,737,1,2,69,21,btaf9fuj3xctycyjeqwereaow,1,82.7,88.0,2025-05-04T16:28:45.532Z,2025-05-04T16:28:47Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5703547927,140,79.8,5703547931,212,9.0,5703547929,141,75.6,5703547933,213,4.37,5703547925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810488309,738,1,2,69,22,btaf9fuj3xctycyjeqwereaow,1,83.1,78.1,2025-05-04T16:28:46.996Z,2025-05-04T16:28:48Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703548051,140,70.9,5703548057,213,3.16,5703548053,141,77.8,5703548049,56,Center,5703548055,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810488401,739,1,2,69,24,btaf9fuj3xctycyjeqwereaow,1,69.6,79.4,2025-05-04T16:28:48.260Z,2025-05-04T16:28:55Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703548505,140,74.8,5703548511,213,0.93,5703548503,56,Left,5703548509,212,9.2,5703548507,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810488403,740,4,2,69,31,btaf9fuj3xctycyjeqwereaow,1,78.6,88.2,2025-05-04T16:28:55.483Z,2025-05-04T17:10:07Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5703548705,233,701,5703548585,13,,5703548591,265,,5703548589,152,,5703548593,286,,5703548587,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810488411,701,4,2,69,31,80hgdmpkvdrhw1ge9nks2kxvy,0,21.4,11.8,2025-05-04T16:28:55.484Z,2025-05-04T17:10:08Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5703548679,56,Back,5703548685,285,,5703548675,13,,5703548681,152,,5703548729,233,740,5703548683,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810488771,742,1,2,70,2,btaf9fuj3xctycyjeqwereaow,0,71.2,82.6,2025-05-04T16:29:26.880Z,2025-05-04T16:29:29Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5703550613,212,32.3,5703550607,56,Center,5703550599,2,,5703550603,155,,5703550617,1,,5703550611,141,43.0,5703550601,5,,5703550609,140,88.2,5703550615,213,5.30,5703550605,152,,,,,,,,,,,,,,,,,,,,,
2810488783,702,12,2,70,5,80hgdmpkvdrhw1ge9nks2kxvy,1,8.7,51.0,2025-05-04T16:29:29.393Z,2025-05-04T16:29:32Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5703550655,213,0.42,5703550647,56,Back,5703550659,15,,5703550651,141,60.6,5703550653,212,15.9,5703550649,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810488815,743,13,2,70,7,btaf9fuj3xctycyjeqwereaow,1,77.6,31.2,2025-05-04T16:29:31.843Z,2025-05-04T16:29:42Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703550807,18,,5703551235,24,,5703551567,458,,5703551559,75,,5703551563,103,20.8,5703551569,230,97.1,5703551565,215,,5703551571,231,47.8,5703550809,56,Center,5703551237,20,5703551561,102,39.3,,,,,,,,,,,,,,,,,,
2810488913,703,5,2,70,8,80hgdmpkvdrhw1ge9nks2kxvy,1,-0.6,61.6,2025-05-04T16:29:32.283Z,2025-05-04T17:57:37Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5703551423,56,Back,5703551425,346,,5703551481,233,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810488841,744,5,2,70,8,btaf9fuj3xctycyjeqwereaow,0,100.6,38.4,2025-05-04T16:29:32.283Z,2025-05-04T17:57:38Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703550967,346,,5703551531,233,703,5703550965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810488941,704,1,2,70,17,80hgdmpkvdrhw1ge9nks2kxvy,1,3.7,43.7,2025-05-04T16:29:41.394Z,2025-05-04T16:29:43Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5703551591,140,4.6,5703551597,213,1.50,5703551593,141,62.3,5703551587,124,,5703551595,212,12.7,5703551601,237,,5703551589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810488955,705,1,2,70,17,80hgdmpkvdrhw1ge9nks2kxvy,1,5.6,66.7,2025-05-04T16:29:42.093Z,2025-05-04T16:29:44Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5703551673,213,0.78,5703551667,140,24.3,5703551663,155,,5703551671,212,27.5,5703551665,56,Back,5703551669,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810488973,706,1,2,70,20,80hgdmpkvdrhw1ge9nks2kxvy,1,26.4,94.2,2025-05-04T16:29:44.361Z,2025-05-04T16:29:47Z,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,5703551791,212,7.7,5703551785,56,Back,5703551787,140,33.4,5703551793,213,5.96,5703551789,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810489029,707,1,2,70,23,80hgdmpkvdrhw1ge9nks2kxvy,0,39.8,83.5,2025-05-04T16:29:47.258Z,2025-05-04T16:29:50Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5703552131,56,Center,5703552137,212,52.8,5703552141,1,,5703552133,140,84.8,5703552129,155,,5703552135,141,48.8,5703552139,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810489159,746,1,2,70,37,btaf9fuj3xctycyjeqwereaow,1,15.0,55.2,2025-05-04T16:30:01.251Z,2025-05-04T16:30:02Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5703552937,140,19.7,5703552941,212,14.9,5703552933,123,,5703552943,213,5.05,5703552939,141,34.5,5703552935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810489241,747,1,2,70,38,btaf9fuj3xctycyjeqwereaow,1,19.7,34.5,2025-05-04T16:30:02.619Z,2025-05-04T16:30:10Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5703553455,141,48.8,5703553451,56,Back,5703553457,212,13.6,5703553459,213,2.35,5703553453,140,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810489261,748,1,2,70,45,btaf9fuj3xctycyjeqwereaow,1,9.7,45.4,2025-05-04T16:30:09.963Z,2025-05-04T16:31:06Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5703553573,140,58.2,5703553581,1,,5703553577,212,51.2,5703553571,56,Center,5703553579,213,6.18,5703553569,157,,5703553575,141,38.0,5703553631,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810489953,759,61,2,70,47,btaf9fuj3xctycyjeqwereaow,1,54.0,46.3,2025-05-04T16:30:11.715Z,2025-05-04T16:31:04Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5703557579,56,Center,5703557637,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810489299,709,1,2,70,50,80hgdmpkvdrhw1ge9nks2kxvy,1,37.0,54.8,2025-05-04T16:30:15.017Z,2025-05-04T16:30:16Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5703553803,140,34.8,5703553809,213,4.54,5703553807,212,13.4,5703553805,141,35.4,5703553801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810489307,710,1,2,70,51,80hgdmpkvdrhw1ge9nks2kxvy,0,34.8,32.7,2025-05-04T16:30:15.296Z,2025-05-04T16:30:20Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5703553873,56,Back,5703553879,212,14.7,5703553881,213,5.93,5703553877,141,25.2,5703553875,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810489339,750,1,2,70,51,btaf9fuj3xctycyjeqwereaow,1,58.2,63.1,2025-05-04T16:30:15.435Z,2025-05-04T16:30:20Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5703554135,213,1.37,5703554123,56,Left,5703554131,212,16.0,5703554127,141,86.2,5703554125,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810489377,751,1,2,70,56,btaf9fuj3xctycyjeqwereaow,1,71.0,91.8,2025-05-04T16:30:20.259Z,2025-05-04T16:30:23Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703554365,212,12.7,5703554363,141,78.7,5703554359,56,Center,5703554367,213,3.92,5703554361,140,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810489381,752,1,2,70,58,btaf9fuj3xctycyjeqwereaow,1,61.0,77.9,2025-05-04T16:30:22.812Z,2025-05-04T16:30:24Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5703554391,56,Center,5703554395,141,70.9,5703554397,212,9.7,5703554393,140,53.0,5703554399,213,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810489473,753,1,2,70,59,btaf9fuj3xctycyjeqwereaow,1,52.7,70.6,2025-05-04T16:30:23.843Z,2025-05-04T16:30:29Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703554835,140,56.0,5703554841,213,1.24,5703554837,141,85.4,5703554833,56,Left,5703554839,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810489511,754,1,2,71,5,btaf9fuj3xctycyjeqwereaow,1,56.5,85.4,2025-05-04T16:30:29.476Z,2025-05-04T16:30:33Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5703555051,140,89.0,5703555057,212,35.5,5703555061,1,,5703555055,141,71.2,5703555047,56,Center,5703555043,155,,5703555059,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810489519,755,61,2,71,8,btaf9fuj3xctycyjeqwereaow,0,91.9,70.0,2025-05-04T16:30:32.924Z,2025-05-04T16:30:33Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5703555093,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810489527,711,56,2,71,9,80hgdmpkvdrhw1ge9nks2kxvy,1,4.1,31.9,2025-05-04T16:30:33.873Z,2025-05-04T16:30:34Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5703555113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810489753,712,5,2,71,10,80hgdmpkvdrhw1ge9nks2kxvy,1,-1.4,34.0,2025-05-04T16:30:34.437Z,2025-05-04T17:57:38Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5703556359,346,,5703556357,56,Back,5703556383,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810489537,756,5,2,71,10,btaf9fuj3xctycyjeqwereaow,0,101.4,66.0,2025-05-04T16:30:34.437Z,2025-05-04T17:57:39Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5703555163,346,,5703556399,233,712,5703555161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
