id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2804708825,780,1,2,87,9,45v50owpvshpijizwwlcw4lni,1,45.0,12.9,2025-04-21T19:02:06.548Z,2025-04-21T19:02:08Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5671650969,140,58.2,5671650973,212,14.3,5671650971,141,7.9,5671650967,56,Right,5671650975,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804708849,781,1,2,87,10,45v50owpvshpijizwwlcw4lni,1,58.2,7.9,2025-04-21T19:02:07.796Z,2025-04-21T19:02:10Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5671651099,140,60.3,5671651107,212,5.7,5671651111,213,1.17,5671651103,141,15.6,5671651095,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804708869,782,1,2,87,12,45v50owpvshpijizwwlcw4lni,1,59.5,13.8,2025-04-21T19:02:10.219Z,2025-04-21T19:02:12Z,10jjf6ittt34mqsrihtotv1g4,D. Daga,,,5671651189,140,44.1,5671651187,56,Back,5671651195,213,3.24,5671651193,212,16.3,5671651191,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804708903,783,1,2,87,14,45v50owpvshpijizwwlcw4lni,1,43.9,11.9,2025-04-21T19:02:11.948Z,2025-04-21T19:02:15Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5671651367,141,32.7,5671651363,56,Back,5671651365,140,36.9,5671651369,212,15.9,5671651371,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804708947,784,1,2,87,17,45v50owpvshpijizwwlcw4lni,1,35.2,35.2,2025-04-21T19:02:14.956Z,2025-04-21T19:02:18Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5671651599,213,1.74,5671651589,56,Back,5671651593,141,63.6,5671651591,140,32.1,5671651595,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709009,785,1,2,87,20,45v50owpvshpijizwwlcw4lni,1,32.1,63.6,2025-04-21T19:02:17.847Z,2025-04-21T19:02:24Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5671652053,140,21.5,5671652051,56,Back,5671652055,141,56.4,5671652057,212,12.2,5671652059,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709031,786,1,2,87,26,45v50owpvshpijizwwlcw4lni,0,26.0,53.9,2025-04-21T19:02:24.092Z,2025-04-21T19:02:26Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5671652175,56,Center,5671652173,155,,5671652177,140,75.4,5671652185,1,,5671652183,213,0.30,5671652181,212,54.3,5671652179,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709049,758,4,2,87,30,ctvzi2jbl1q6xzq0s3sexj73g,1,24.4,22.2,2025-04-21T19:02:27.306Z,2025-04-21T19:50:50Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5671652243,56,Back,5671652833,233,787,5671652809,152,,5671652813,285,,5671652811,265,,5671652807,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709099,787,4,2,87,30,45v50owpvshpijizwwlcw4lni,0,75.6,77.8,2025-04-21T19:02:27.307Z,2025-04-21T19:50:50Z,617qfwb824ko8xrulrp6b86ad,V. Berisha,,,5671652469,286,,5671652465,152,,5671652463,56,Center,5671652461,13,,5671652839,233,758,5671652467,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709235,759,1,2,87,46,ctvzi2jbl1q6xzq0s3sexj73g,1,26.1,23.7,2025-04-21T19:02:44.090Z,2025-04-21T19:02:46Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5671653211,152,,5671653213,56,Back,5671653215,140,28.8,5671653217,141,72.3,5671653223,1,,5671653221,213,1.49,5671653209,5,,5671653219,212,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709261,760,1,2,87,49,ctvzi2jbl1q6xzq0s3sexj73g,1,28.8,72.3,2025-04-21T19:02:46.346Z,2025-04-21T19:02:47Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671653371,213,1.14,5671653369,212,12.7,5671653363,56,Back,5671653365,140,33.8,5671653367,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709291,761,1,2,87,50,ctvzi2jbl1q6xzq0s3sexj73g,1,33.8,89.3,2025-04-21T19:02:47.729Z,2025-04-21T19:02:50Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5671653539,141,82.1,5671653535,56,Back,5671653537,140,29.6,5671653541,212,6.6,5671653543,213,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709325,762,1,2,87,53,ctvzi2jbl1q6xzq0s3sexj73g,1,29.6,82.1,2025-04-21T19:02:50.417Z,2025-04-21T19:02:53Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671653709,141,40.4,5671653707,140,29.9,5671653713,213,4.72,5671653711,212,28.4,5671653705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709339,763,1,2,87,55,ctvzi2jbl1q6xzq0s3sexj73g,1,29.9,40.4,2025-04-21T19:02:52.786Z,2025-04-21T19:02:54Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5671653755,140,28.3,5671653761,213,1.66,5671653753,56,Back,5671653757,141,68.1,5671653759,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709361,764,1,2,87,56,ctvzi2jbl1q6xzq0s3sexj73g,1,28.3,68.1,2025-04-21T19:02:54.177Z,2025-04-21T19:02:56Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671653857,212,16.1,5671653859,213,1.38,5671653853,140,31.2,5671653851,56,Back,5671653855,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709393,765,1,2,87,58,ctvzi2jbl1q6xzq0s3sexj73g,1,31.2,91.4,2025-04-21T19:02:56.129Z,2025-04-21T19:02:58Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5671653989,56,Back,5671653997,213,5.10,5671653995,212,16.6,5671653991,140,37.2,5671653993,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709415,766,1,2,88,1,ctvzi2jbl1q6xzq0s3sexj73g,1,40.5,75.1,2025-04-21T19:02:58.425Z,2025-04-21T19:03:01Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5671654121,213,1.01,5671654119,212,11.2,5671654113,56,Back,5671654115,140,46.2,5671654117,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709435,767,1,2,88,4,ctvzi2jbl1q6xzq0s3sexj73g,1,57.4,94.4,2025-04-21T19:03:01.642Z,2025-04-21T19:03:02Z,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,5671654193,141,92.6,5671654191,140,69.6,5671654195,212,12.9,5671654197,213,6.19,5671654189,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709473,768,1,2,88,5,ctvzi2jbl1q6xzq0s3sexj73g,1,69.6,92.6,2025-04-21T19:03:02.729Z,2025-04-21T19:03:07Z,5hst73ivtxknjb3rrdivwygnp,S. Fet,,,5671654395,212,18.5,5671654393,141,92.9,5671654391,140,52.0,5671654389,56,Left,5671654397,213,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709479,769,1,2,88,7,ctvzi2jbl1q6xzq0s3sexj73g,0,52.0,92.9,2025-04-21T19:03:05.081Z,2025-04-21T19:33:06Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5671654451,141,100.0,5671654453,212,11.3,5671654447,140,61.0,5671654455,213,0.58,5671654443,157,,5671654457,1,,5671654445,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709487,770,5,2,88,8,ctvzi2jbl1q6xzq0s3sexj73g,0,63.4,102.0,2025-04-21T19:03:06.092Z,2025-04-21T19:55:03Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5671654507,56,Left,5671654779,233,788,5671654509,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709523,788,5,2,88,8,45v50owpvshpijizwwlcw4lni,1,36.6,-2.0,2025-04-21T19:03:06.092Z,2025-04-21T19:55:02Z,617qfwb824ko8xrulrp6b86ad,V. Berisha,,,5671654655,56,Back,5671654765,233,770,5671654657,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709669,789,1,2,88,30,45v50owpvshpijizwwlcw4lni,1,35.8,0.0,2025-04-21T19:03:27.724Z,2025-04-21T19:03:29Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5671655641,140,37.4,5671655643,141,10.1,5671655645,212,8.4,5671655635,107,,5671655647,213,1.37,5671655639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709691,790,1,2,88,31,45v50owpvshpijizwwlcw4lni,0,37.1,10.1,2025-04-21T19:03:29.004Z,2025-04-21T19:03:31Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5671655749,141,11.6,5671655743,157,,5671655745,56,Right,5671655753,213,0.05,5671655751,212,21.3,5671655747,140,57.4,5671655755,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709729,771,1,2,88,35,ctvzi2jbl1q6xzq0s3sexj73g,1,33.8,91.1,2025-04-21T19:03:33.185Z,2025-04-21T19:03:35Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671655935,212,15.9,5671655931,140,48.6,5671655933,141,86.0,5671655927,3,,5671655937,213,6.06,5671655929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709751,772,1,2,88,37,ctvzi2jbl1q6xzq0s3sexj73g,1,48.7,86.0,2025-04-21T19:03:34.808Z,2025-04-21T19:03:37Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5671656099,141,80.9,5671656101,212,7.5,5671656103,213,3.62,5671656097,140,42.4,5671656095,56,Back,5671656091,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709773,773,1,2,88,39,ctvzi2jbl1q6xzq0s3sexj73g,1,42.4,80.9,2025-04-21T19:03:37.081Z,2025-04-21T19:03:40Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5671656239,212,11.7,5671656237,141,86.2,5671656241,213,0.31,5671656233,56,Left,5671656235,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709779,774,4,2,88,40,ctvzi2jbl1q6xzq0s3sexj73g,1,58.0,86.4,2025-04-21T19:03:37.914Z,2025-04-21T19:18:20Z,5hst73ivtxknjb3rrdivwygnp,S. Fet,,,5671656289,56,Left,5671656285,13,,5671656295,286,,5671656315,233,791,5671656291,152,,5671656293,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709761,791,4,2,88,40,45v50owpvshpijizwwlcw4lni,0,42.0,13.6,2025-04-21T19:03:37.915Z,2025-04-21T19:03:46Z,10jjf6ittt34mqsrihtotv1g4,D. Daga,,,5671656177,265,,5671656175,152,,5671656173,56,Back,5671656361,233,774,5671656171,13,,5671656179,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709829,775,1,2,88,49,ctvzi2jbl1q6xzq0s3sexj73g,1,53.1,86.3,2025-04-21T19:03:46.736Z,2025-04-21T19:03:48Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671656607,152,,5671656639,189,,5671656617,213,4.79,5671656615,212,23.7,5671656613,141,51.5,5671656611,140,54.9,5671656605,5,,5671656609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709843,776,1,2,88,51,ctvzi2jbl1q6xzq0s3sexj73g,1,54.9,51.5,2025-04-21T19:03:48.792Z,2025-04-21T19:05:34Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5671656691,212,7.4,5671656693,213,0.81,5671656683,56,Center,5671656687,140,59.8,5671656689,141,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709865,777,1,2,88,52,ctvzi2jbl1q6xzq0s3sexj73g,1,59.8,59.4,2025-04-21T19:03:49.584Z,2025-04-21T19:03:52Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5671656797,56,Center,5671656799,140,53.4,5671656801,141,44.9,5671656803,212,11.9,5671656805,213,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709885,778,1,2,88,54,ctvzi2jbl1q6xzq0s3sexj73g,1,53.4,44.9,2025-04-21T19:03:51.984Z,2025-04-21T19:03:55Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5671656929,212,10.3,5671656927,141,59.3,5671656931,213,1.88,5671656923,56,Center,5671656925,140,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709897,779,1,2,88,57,ctvzi2jbl1q6xzq0s3sexj73g,1,52.1,64.3,2025-04-21T19:03:54.936Z,2025-04-21T19:03:56Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671656979,213,1.46,5671656977,212,17.2,5671656971,56,Left,5671656973,140,53.9,5671656975,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709927,780,1,2,88,59,ctvzi2jbl1q6xzq0s3sexj73g,1,53.9,89.4,2025-04-21T19:03:56.712Z,2025-04-21T19:04:00Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5671657119,56,Left,5671657127,213,0.29,5671657125,212,12.8,5671657121,140,65.6,5671657123,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709983,781,1,2,89,2,ctvzi2jbl1q6xzq0s3sexj73g,1,64.8,96.0,2025-04-21T19:03:59.977Z,2025-04-21T19:04:05Z,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,5671657461,212,25.9,5671657463,213,3.63,5671657455,56,Back,5671657457,140,43.0,5671657459,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709993,782,1,2,89,8,ctvzi2jbl1q6xzq0s3sexj73g,1,39.7,64.2,2025-04-21T19:04:05.640Z,2025-04-21T19:04:06Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671657519,140,39.2,5671657521,141,54.3,5671657523,212,6.8,5671657525,213,4.63,5671657517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804709997,783,1,2,89,9,ctvzi2jbl1q6xzq0s3sexj73g,1,39.2,54.3,2025-04-21T19:04:06.609Z,2025-04-21T19:04:07Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5671657559,56,Back,5671657567,213,1.33,5671657565,212,11.6,5671657561,140,41.8,5671657563,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710023,784,1,2,89,9,ctvzi2jbl1q6xzq0s3sexj73g,1,41.8,70.9,2025-04-21T19:04:07.184Z,2025-04-21T19:04:09Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671657733,213,0.49,5671657725,141,92.7,5671657719,140,68.0,5671657715,56,Left,5671657729,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710061,785,1,2,89,12,ctvzi2jbl1q6xzq0s3sexj73g,0,68.0,92.7,2025-04-21T19:04:09.768Z,2025-04-21T19:04:12Z,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,5671657935,212,17.3,5671657931,140,84.1,5671657933,141,87.2,5671657929,56,Left,5671657937,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710085,792,3,2,89,16,45v50owpvshpijizwwlcw4lni,0,10.0,16.1,2025-04-21T19:04:13.456Z,2025-04-21T19:51:15Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5671658357,233,786,5671658045,56,Back,5671658047,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710073,786,7,2,89,16,ctvzi2jbl1q6xzq0s3sexj73g,1,90.0,83.9,2025-04-21T19:04:13.457Z,2025-04-21T19:51:15Z,5hst73ivtxknjb3rrdivwygnp,S. Fet,,,5671658001,56,Left,5671658291,286,,5671658311,233,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710089,787,5,2,89,17,ctvzi2jbl1q6xzq0s3sexj73g,0,100.6,79.2,2025-04-21T19:04:14.746Z,2025-04-21T19:55:04Z,5hst73ivtxknjb3rrdivwygnp,S. Fet,,,5671658071,346,,5671658069,56,Left,5671658587,233,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710179,793,5,2,89,17,45v50owpvshpijizwwlcw4lni,1,-0.6,20.8,2025-04-21T19:04:14.746Z,2025-04-21T19:55:03Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5671658563,233,787,5671658529,346,,5671658527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710233,794,1,2,89,26,45v50owpvshpijizwwlcw4lni,1,4.8,46.6,2025-04-21T19:04:23.915Z,2025-04-21T19:04:25Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5671658757,212,19.5,5671658755,141,75.1,5671658765,237,,5671658753,140,6.6,5671658751,56,Back,5671658747,124,,5671658759,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710247,795,1,2,89,27,45v50owpvshpijizwwlcw4lni,1,6.6,75.1,2025-04-21T19:04:24.851Z,2025-04-21T19:04:26Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5671658831,212,11.3,5671658823,56,Back,5671658825,140,8.5,5671658835,213,1.39,5671658827,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710269,796,1,2,89,29,45v50owpvshpijizwwlcw4lni,0,8.4,91.8,2025-04-21T19:04:26.293Z,2025-04-21T19:04:27Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5671658957,212,32.1,5671658959,213,0.22,5671658961,1,,5671658951,56,Back,5671658953,140,38.3,5671658949,155,,5671658955,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710313,788,5,2,89,30,ctvzi2jbl1q6xzq0s3sexj73g,1,55.1,-1.8,2025-04-21T19:04:27.650Z,2025-04-21T19:55:04Z,5hst73ivtxknjb3rrdivwygnp,S. Fet,,,5671659229,233,797,5671659201,347,,5671659199,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710275,797,5,2,89,30,45v50owpvshpijizwwlcw4lni,0,44.9,101.8,2025-04-21T19:04:27.650Z,2025-04-21T19:55:04Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5671659253,233,788,5671658993,56,Back,5671658995,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710351,789,1,2,89,33,ctvzi2jbl1q6xzq0s3sexj73g,1,44.1,0.0,2025-04-21T19:04:30.951Z,2025-04-21T19:04:34Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5671659427,56,Back,5671659437,1,,5671659431,141,12.6,5671659433,212,22.4,5671659425,107,,5671659435,213,2.69,5671659429,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710401,790,1,2,89,37,ctvzi2jbl1q6xzq0s3sexj73g,1,24.9,12.6,2025-04-21T19:04:34.688Z,2025-04-21T19:04:42Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5671659787,140,26.3,5671659789,141,64.2,5671659791,212,35.1,5671659793,213,1.53,5671659785,56,Back,5671659795,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710427,791,1,2,89,45,ctvzi2jbl1q6xzq0s3sexj73g,1,26.3,64.2,2025-04-21T19:04:42.448Z,2025-04-21T19:04:44Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671659937,213,4.90,5671659935,212,20.9,5671659933,141,34.0,5671659931,140,30.0,5671659929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710515,792,1,2,89,47,ctvzi2jbl1q6xzq0s3sexj73g,1,30.0,34.0,2025-04-21T19:04:44.503Z,2025-04-21T19:04:53Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5671660437,56,Back,5671660443,212,23.2,5671660439,140,28.6,5671660441,141,68.1,5671660447,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710533,793,1,2,89,56,ctvzi2jbl1q6xzq0s3sexj73g,1,45.5,58.5,2025-04-21T19:04:53.496Z,2025-04-21T19:04:56Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671660579,213,4.52,5671660571,56,Back,5671660573,140,41.3,5671660575,141,24.9,5671660577,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710559,794,1,2,89,58,ctvzi2jbl1q6xzq0s3sexj73g,1,45.6,22.8,2025-04-21T19:04:56.103Z,2025-04-21T19:04:59Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5671660759,212,16.4,5671660757,141,19.1,5671660755,140,61.0,5671660753,56,Right,5671660761,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804713615,830,70,2,89,59,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-04-21T19:04:56.246Z,2025-04-21T19:11:08Z,,,,,5671678729,277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710589,795,1,2,90,2,ctvzi2jbl1q6xzq0s3sexj73g,0,63.7,25.6,2025-04-21T19:04:59.655Z,2025-04-21T19:05:04Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5671660983,4,,5671660937,56,Center,5671660945,212,30.2,5671660939,140,92.5,5671660941,141,26.2,5671660949,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710595,798,56,2,90,6,45v50owpvshpijizwwlcw4lni,1,3.1,71.1,2025-04-21T19:05:03.293Z,2025-04-21T19:05:03Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5671660985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710607,796,5,2,90,7,ctvzi2jbl1q6xzq0s3sexj73g,0,101.0,27.5,2025-04-21T19:05:04.488Z,2025-04-21T19:55:05Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5671661045,56,Center,5671662989,233,799,5671661047,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710933,799,5,2,90,7,45v50owpvshpijizwwlcw4lni,1,-1.0,72.5,2025-04-21T19:05:04.488Z,2025-04-21T19:55:05Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5671662923,346,,5671662921,56,Back,5671662945,233,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710959,800,1,2,90,39,45v50owpvshpijizwwlcw4lni,0,4.6,41.5,2025-04-21T19:05:37.156Z,2025-04-21T19:05:40Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5671663055,212,60.7,5671663047,124,,5671663063,74,,5671663051,140,60.4,5671663053,141,18.2,5671663057,213,6.02,5671663049,56,Right,5671663059,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710973,797,44,2,90,41,ctvzi2jbl1q6xzq0s3sexj73g,1,37.8,78.8,2025-04-21T19:05:38.490Z,2025-04-21T19:51:33Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671663151,233,801,5671663091,285,,5671663089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710967,801,44,2,90,41,45v50owpvshpijizwwlcw4lni,0,62.2,21.2,2025-04-21T19:05:38.491Z,2025-04-21T19:51:34Z,10jjf6ittt34mqsrihtotv1g4,D. Daga,,,5671663169,233,797,5671663077,286,,5671663075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710991,798,1,2,90,41,ctvzi2jbl1q6xzq0s3sexj73g,0,34.9,73.8,2025-04-21T19:05:39.231Z,2025-04-21T19:32:49Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671663221,213,6.14,5671663219,212,15.8,5671663215,140,49.8,5671663211,3,,5671663213,56,Back,5671663217,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804710979,802,1,2,90,42,45v50owpvshpijizwwlcw4lni,0,37.8,17.1,2025-04-21T19:05:40.051Z,2025-04-21T19:05:41Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5671663147,213,5.88,5671663143,141,11.4,5671663139,56,Back,5671663141,140,46.5,5671663137,3,,5671663145,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804711031,799,1,2,90,47,ctvzi2jbl1q6xzq0s3sexj73g,0,58.3,89.1,2025-04-21T19:05:44.390Z,2025-04-21T19:17:39Z,5hst73ivtxknjb3rrdivwygnp,S. Fet,,,5671663435,56,Left,5671663437,140,83.6,5671663443,213,0.07,5671663439,141,91.8,5671663441,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
