id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/16/value
2793857573,813,7,2,86,10,uqspd1bx7f6mq8ohj50u1k1k,0,32.6,47.6,2025-03-30T16:44:13.722Z,2025-03-30T17:10:37Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5611905909,285,,5611906043,233,626,5611905907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793873825,706,61,2,86,11,crlocdyqyb1fdhck54qxs65rl,1,71.2,59.9,2025-03-30T16:44:13.859Z,2025-03-30T17:00:32Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5611992501,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793857585,814,43,2,86,13,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-03-30T16:44:16.234Z,2025-03-30T16:59:20Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5611987493,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793857595,815,4,2,86,13,uqspd1bx7f6mq8ohj50u1k1k,1,23.6,20.2,2025-03-30T16:44:16.642Z,2025-03-30T16:44:22Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5611906263,233,627,5611906231,285,,5611906225,56,Back,5611906227,152,,5611906223,13,,5611906229,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793857601,627,4,2,86,13,crlocdyqyb1fdhck54qxs65rl,0,76.4,79.8,2025-03-30T16:44:16.643Z,2025-03-30T16:44:24Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5611906333,233,815,5611906179,152,,5611906183,286,,5611906175,13,,5611906181,265,,5611906177,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858317,817,1,2,86,56,uqspd1bx7f6mq8ohj50u1k1k,1,34.7,14.0,2025-03-30T16:44:59.602Z,2025-03-30T16:45:00Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5611909981,213,1.79,5611909975,140,30.4,5611909971,152,,5611909969,5,,5611909973,56,Back,5611909979,212,20.9,5611909977,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858381,818,1,2,86,57,uqspd1bx7f6mq8ohj50u1k1k,1,30.4,44.0,2025-03-30T16:45:00.250Z,2025-03-30T16:45:03Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611910341,56,Back,5611910345,141,77.8,5611910351,213,1.00,5611910347,212,27.3,5611910343,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858417,819,1,2,87,0,uqspd1bx7f6mq8ohj50u1k1k,1,57.6,79.7,2025-03-30T16:45:03.666Z,2025-03-30T16:45:06Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5611910563,213,0.87,5611910555,56,Left,5611910559,141,95.6,5611910557,140,66.3,5611910561,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858445,820,1,2,87,3,uqspd1bx7f6mq8ohj50u1k1k,1,66.7,95.9,2025-03-30T16:45:06.050Z,2025-03-30T16:45:09Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611910783,140,79.8,5611910789,213,6.11,5611910781,56,Left,5611910785,141,92.4,5611910787,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858475,821,1,2,87,6,uqspd1bx7f6mq8ohj50u1k1k,1,72.8,93.6,2025-03-30T16:45:09.067Z,2025-03-30T16:45:11Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5611910911,213,4.48,5611910895,56,Center,5611910899,140,69.5,5611910903,141,71.7,5611910907,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858523,822,1,2,87,8,uqspd1bx7f6mq8ohj50u1k1k,1,68.0,65.8,2025-03-30T16:45:11.435Z,2025-03-30T16:45:15Z,15823p8n34f7coivq6wq687is,W. Igor,,,5611911235,140,75.5,5611911243,1,,5611911237,141,15.3,5611911241,213,4.94,5611911233,56,Right,5611911239,212,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858551,823,1,2,87,12,uqspd1bx7f6mq8ohj50u1k1k,1,73.7,21.8,2025-03-30T16:45:15.498Z,2025-03-30T16:45:17Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5611911365,140,70.0,5611911377,213,2.17,5611911369,141,30.1,5611911363,56,Center,5611911373,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858583,824,1,2,87,14,uqspd1bx7f6mq8ohj50u1k1k,0,69.9,33.0,2025-03-30T16:45:17.771Z,2025-03-30T16:45:21Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5611911617,155,,5611911623,141,60.0,5611911625,212,27.2,5611911621,140,89.0,5611911619,56,Center,5611911627,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858587,629,44,2,87,17,crlocdyqyb1fdhck54qxs65rl,1,10.8,41.2,2025-03-30T16:45:20.394Z,2025-03-30T16:45:22Z,cqp45uxqfxgeit1km2bu79s7o,M. Larsen,,,5611911639,56,Back,5611911643,285,,5611911785,233,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858591,825,44,2,87,17,uqspd1bx7f6mq8ohj50u1k1k,0,89.2,58.8,2025-03-30T16:45:20.395Z,2025-03-30T16:45:22Z,evp0uxt65iugdfwf403qqub6c,L. Alvheim,,,5611911679,286,,5611911677,56,Center,5611911825,233,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858595,630,12,2,87,17,crlocdyqyb1fdhck54qxs65rl,1,9.7,40.6,2025-03-30T16:45:20.858Z,2025-03-30T16:45:21Z,cqp45uxqfxgeit1km2bu79s7o,M. Larsen,,,5611911697,212,9.9,5611911699,213,5.13,5611911693,140,13.5,5611911717,15,,5611911695,141,27.3,5611911691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858651,826,1,2,87,21,uqspd1bx7f6mq8ohj50u1k1k,0,98.6,70.3,2025-03-30T16:45:24.138Z,2025-03-30T16:45:25Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611912005,212,9.3,5611912001,140,96.8,5611912039,195,,5611912003,141,56.9,5611911999,56,Center,5611912007,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858735,631,12,2,87,21,crlocdyqyb1fdhck54qxs65rl,1,4.5,41.0,2025-03-30T16:45:24.436Z,2025-03-30T16:45:30Z,cqp45uxqfxgeit1km2bu79s7o,M. Larsen,,,5611912481,212,18.6,5611912475,56,Back,5611912477,140,16.7,5611912479,141,21.2,5611912483,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858761,632,1,2,87,27,crlocdyqyb1fdhck54qxs65rl,0,24.6,26.8,2025-03-30T16:45:30.142Z,2025-03-30T17:26:23Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5611912617,140,64.3,5611912623,213,6.11,5611912615,56,Right,5611912619,141,15.9,5611912621,212,42.3,5611912613,157,,5611912625,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858775,827,61,2,87,29,uqspd1bx7f6mq8ohj50u1k1k,0,30.8,90.6,2025-03-30T16:45:32.098Z,2025-03-30T16:58:22Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611912687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858831,633,61,2,87,32,crlocdyqyb1fdhck54qxs65rl,0,72.8,18.5,2025-03-30T16:45:35.426Z,2025-03-30T16:45:35Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5611912919,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858863,828,43,2,87,34,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-03-30T16:45:36.995Z,2025-03-30T16:45:41Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611913525,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859113,829,1,2,87,35,uqspd1bx7f6mq8ohj50u1k1k,1,4.4,93.3,2025-03-30T16:45:38.506Z,2025-03-30T16:45:54Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611914485,140,22.8,5611914505,1,,5611914501,213,5.19,5611914495,212,41.7,5611914483,56,Back,5611914489,141,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859375,831,27,2,88,0,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-03-30T16:46:03.507Z,2025-03-30T16:56:56Z,,,,,5611916165,233,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859419,635,28,2,88,9,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-03-30T16:46:12.188Z,2025-03-30T17:15:39Z,,,,,5611916259,233,832,5611916207,55,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859409,832,28,2,88,9,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-03-30T16:46:12.188Z,2025-03-30T16:57:00Z,,,,,5611916141,55,831,5611916329,233,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859401,634,27,2,88,9,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-03-30T16:46:12.507Z,2025-03-30T16:46:15Z,,,,,5611916121,233,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859565,834,1,2,88,11,uqspd1bx7f6mq8ohj50u1k1k,1,36.2,62.4,2025-03-30T16:46:14.347Z,2025-03-30T16:57:02Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611916897,56,Center,5611916905,213,5.67,5611916901,141,38.5,5611916899,140,58.3,5611916903,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859583,835,1,2,88,19,uqspd1bx7f6mq8ohj50u1k1k,1,58.3,38.5,2025-03-30T16:46:21.882Z,2025-03-30T16:57:11Z,15823p8n34f7coivq6wq687is,W. Igor,,,5611917011,212,24.9,5611917005,140,74.4,5611917001,56,Right,5611917009,141,11.7,5611917013,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859617,836,1,2,88,19,uqspd1bx7f6mq8ohj50u1k1k,1,74.4,11.7,2025-03-30T16:46:22.762Z,2025-03-30T16:57:22Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5611917159,141,26.4,5611917161,212,13.4,5611917157,140,65.9,5611917163,213,2.30,5611917155,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859673,837,1,2,88,22,uqspd1bx7f6mq8ohj50u1k1k,1,66.1,25.5,2025-03-30T16:46:25.130Z,2025-03-30T16:46:27Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5611917429,140,66.4,5611917433,212,30.0,5611917427,56,Center,5611917435,213,1.56,5611917431,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859743,838,1,2,88,24,uqspd1bx7f6mq8ohj50u1k1k,1,66.3,69.7,2025-03-30T16:46:27.131Z,2025-03-30T16:46:32Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5611917839,141,94.7,5611917843,212,22.5,5611917831,56,Left,5611917847,213,0.85,5611917835,140,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859823,839,1,2,88,29,uqspd1bx7f6mq8ohj50u1k1k,1,90.7,90.9,2025-03-30T16:46:32.363Z,2025-03-30T16:57:52Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611918241,140,89.9,5611918237,155,,5611918255,1,,5611918251,213,4.70,5611918239,56,Right,5611918247,212,52.6,5611918235,2,,5611981027,345,,5611918243,141,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,
2793859817,637,43,2,88,34,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-03-30T16:46:37.225Z,2025-03-30T16:57:53Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5611918207,56,Back,5611981145,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859947,840,1,2,88,37,uqspd1bx7f6mq8ohj50u1k1k,1,80.3,8.2,2025-03-30T16:46:40.778Z,2025-03-30T16:46:42Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5611918893,56,Right,5611918899,212,10.4,5611918897,141,14.1,5611918901,213,2.74,5611918895,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859997,841,1,2,88,39,uqspd1bx7f6mq8ohj50u1k1k,1,71.2,14.0,2025-03-30T16:46:42.651Z,2025-03-30T16:46:44Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5611919093,140,73.6,5611919099,213,1.33,5611919095,141,29.1,5611919091,56,Center,5611919097,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860003,842,1,2,88,41,uqspd1bx7f6mq8ohj50u1k1k,0,73.6,29.1,2025-03-30T16:46:44.754Z,2025-03-30T16:46:45Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5611919123,56,Center,5611919129,212,4.0,5611919131,213,5.75,5611919125,140,76.9,5611919127,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860017,638,61,2,88,43,crlocdyqyb1fdhck54qxs65rl,1,28.4,71.4,2025-03-30T16:46:46.246Z,2025-03-30T16:46:46Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5611919205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860043,843,83,2,88,44,uqspd1bx7f6mq8ohj50u1k1k,0,78.0,13.7,2025-03-30T16:46:47.547Z,2025-03-30T16:46:51Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5611919607,399,6ybcevijvdov8qj1hxcbw3dd6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860067,640,61,2,88,45,crlocdyqyb1fdhck54qxs65rl,1,17.6,86.5,2025-03-30T16:46:48.553Z,2025-03-30T16:46:48Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5611919459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860089,641,1,2,88,46,crlocdyqyb1fdhck54qxs65rl,1,12.8,87.8,2025-03-30T16:46:49.530Z,2025-03-30T16:46:50Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5611919587,141,85.7,5611919583,56,Back,5611919589,212,14.7,5611919591,213,6.19,5611919585,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860137,642,1,2,88,50,crlocdyqyb1fdhck54qxs65rl,0,28.6,88.0,2025-03-30T16:46:52.994Z,2025-03-30T16:46:53Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5611919833,56,Back,5611919839,212,2.7,5611919837,141,86.8,5611919841,213,5.98,5611919835,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860197,643,83,2,88,53,crlocdyqyb1fdhck54qxs65rl,0,33.4,90.8,2025-03-30T16:46:55.873Z,2025-03-30T16:47:01Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5611920681,399,33upoxyyqkh71m6d0b2nsn95g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860261,844,1,2,88,53,uqspd1bx7f6mq8ohj50u1k1k,1,70.5,2.2,2025-03-30T16:46:56.219Z,2025-03-30T16:46:58Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5611920455,212,6.1,5611920451,140,65.0,5611920453,141,5.2,5611920449,56,Right,5611920457,213,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860285,846,1,2,88,55,uqspd1bx7f6mq8ohj50u1k1k,1,66.4,5.2,2025-03-30T16:46:58.754Z,2025-03-30T16:46:59Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5611920513,141,8.5,5611920509,56,Right,5611920517,213,2.96,5611920515,212,12.3,5611920511,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860333,847,1,2,88,56,uqspd1bx7f6mq8ohj50u1k1k,1,54.9,8.5,2025-03-30T16:46:59.450Z,2025-03-30T16:47:03Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611920825,56,Center,5611920831,212,29.1,5611920827,140,51.8,5611920833,213,1.68,5611920829,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860363,848,1,2,89,0,uqspd1bx7f6mq8ohj50u1k1k,1,55.8,57.3,2025-03-30T16:47:02.922Z,2025-03-30T16:47:05Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5611921007,56,Right,5611921013,212,29.3,5611921015,213,5.22,5611921009,140,69.5,5611921011,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860399,849,1,2,89,2,uqspd1bx7f6mq8ohj50u1k1k,1,69.4,15.9,2025-03-30T16:47:05.194Z,2025-03-30T16:47:07Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5611921175,140,80.1,5611921177,141,3.2,5611921183,213,5.63,5611921179,212,14.2,5611921173,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860433,850,1,2,89,4,uqspd1bx7f6mq8ohj50u1k1k,0,80.1,2.9,2025-03-30T16:47:07.458Z,2025-03-30T16:47:09Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5611921347,56,Center,5611921353,212,20.6,5611921351,141,24.4,5611921355,213,0.79,5611921349,140,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860505,645,1,2,89,9,crlocdyqyb1fdhck54qxs65rl,0,3.5,85.7,2025-03-30T16:47:11.922Z,2025-03-30T16:47:14Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5611921727,212,25.8,5611921719,56,Back,5611921729,213,0.42,5611921723,140,26.0,5611921725,141,100.0,5611921731,1,,5611921715,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860507,646,5,2,89,11,crlocdyqyb1fdhck54qxs65rl,0,24.8,101.1,2025-03-30T16:47:14.074Z,2025-03-30T17:08:41Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5611921735,347,,5611921881,233,851,5611921733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860529,851,5,2,89,11,uqspd1bx7f6mq8ohj50u1k1k,1,75.2,-1.1,2025-03-30T16:47:14.074Z,2025-03-30T17:08:41Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5611921861,347,,5611921877,233,646,5611921859,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860591,852,1,2,89,13,uqspd1bx7f6mq8ohj50u1k1k,1,87.7,0.0,2025-03-30T16:47:16.267Z,2025-03-30T16:47:20Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5611922211,56,Right,5611922215,141,4.7,5611922209,107,,5611922217,212,12.4,5611922213,140,76.7,5611922219,213,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860649,853,1,2,89,17,uqspd1bx7f6mq8ohj50u1k1k,1,79.5,17.9,2025-03-30T16:47:20.338Z,2025-03-30T16:47:28Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,1.0,5611922543,56,Center,5611922549,212,15.2,5611922547,141,24.3,5611922957,154,,5611922551,213,0.29,5611922955,210,15,5611922545,140,93.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860655,854,15,2,89,19,uqspd1bx7f6mq8ohj50u1k1k,1,92.8,24.7,2025-03-30T16:47:22.706Z,2025-03-30T17:41:07Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5611922581,22,,5611922585,56,Center,5612149417,78,,5611922583,63,,5611923017,147,41.7,5611923003,29,,5611923013,103,6.3,5611923007,55,853,5611922701,20,5611923011,102,49.9,5611923015,146,97.6,5611923005,154,,5611923223,233,,,,647,,,,,,,,,,,,,
2793860687,647,10,2,89,19,crlocdyqyb1fdhck54qxs65rl,1,0.8,53.9,2025-03-30T16:47:22.806Z,2025-03-30T16:49:07Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5611922777,56,Back,5611923255,233,854,5611922775,182,,5611922773,178,,5611923165,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793861075,650,1,2,89,45,crlocdyqyb1fdhck54qxs65rl,0,25.0,43.0,2025-03-30T16:47:48.049Z,2025-03-30T16:47:51Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5611925067,56,Center,5611925077,1,,5611925075,213,0.00,5611925065,198,,5611925071,141,43.0,5611925069,140,70.7,5611925063,157,,5611925073,212,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793861107,857,1,2,89,50,uqspd1bx7f6mq8ohj50u1k1k,1,24.3,66.4,2025-03-30T16:47:53.411Z,2025-03-30T16:47:54Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611925225,141,83.0,5611925221,56,Back,5611925227,212,12.3,5611925223,140,28.9,5611925229,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793861153,858,1,2,89,51,uqspd1bx7f6mq8ohj50u1k1k,0,28.9,83.0,2025-03-30T16:47:54.451Z,2025-03-30T16:47:58Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611925537,212,46.4,5611925541,1,,5611925533,140,72.4,5611925539,213,6.10,5611925529,155,,5611925531,56,Center,5611925535,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793861197,651,59,2,89,57,crlocdyqyb1fdhck54qxs65rl,1,24.3,39.7,2025-03-30T16:48:00.601Z,2025-03-30T16:48:01Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5611925807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793861213,652,1,2,89,58,crlocdyqyb1fdhck54qxs65rl,0,24.3,39.7,2025-03-30T16:48:01.561Z,2025-03-30T16:57:38Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5611925871,141,45.2,5611925865,157,,5611925875,213,0.09,5611925877,1,,5611925867,56,Center,5611925873,212,42.2,5611925869,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793871469,702,1,2,89,59,crlocdyqyb1fdhck54qxs65rl,0,62.6,33.7,2025-03-30T16:48:01.859Z,2025-03-30T16:57:36Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5611979849,213,2.56,5611979843,140,54.6,5611979841,56,Center,5611979845,141,41.9,5611979847,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793861255,859,1,2,90,0,uqspd1bx7f6mq8ohj50u1k1k,1,52.0,56.9,2025-03-30T16:48:03.284Z,2025-03-30T16:48:06Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5611926123,56,Center,5611926139,213,0.41,5611926135,212,17.6,5611926131,141,67.3,5611926127,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793861359,860,1,2,90,3,uqspd1bx7f6mq8ohj50u1k1k,1,70.0,69.7,2025-03-30T16:48:05.882Z,2025-03-30T16:48:43Z,evp0uxt65iugdfwf403qqub6c,L. Alvheim,,1.0,5611929783,154,,5611926665,140,78.9,5611926671,213,0.64,5611926669,212,11.7,5611926663,56,Left,5611926667,141,80.0,5611929781,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793861367,861,15,2,90,9,uqspd1bx7f6mq8ohj50u1k1k,1,87.4,74.8,2025-03-30T16:48:11.874Z,2025-03-30T17:42:11Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5611929855,146,90.2,5611929827,29,,5611929857,147,69.1,5611929897,233,653,5611929831,154,,5611929853,103,19,5611929859,230,96.9,5611926725,56,Center,5611926721,22,5611929841,55,860,5612153059,78,,5611929493,20,,5611929849,102,5611929861,231,55.1,49.2,5611929497,82,,5611926723,64,,,,,,,,
2793861385,653,10,2,90,9,crlocdyqyb1fdhck54qxs65rl,1,11.5,30.9,2025-03-30T16:48:11.974Z,2025-03-30T16:48:45Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5611926805,94,,5611926807,56,Back,5611929931,233,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793861529,862,1,2,90,16,uqspd1bx7f6mq8ohj50u1k1k,1,77.9,83.8,2025-03-30T16:48:18.931Z,2025-03-30T16:48:23Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5611927583,56,Center,5611927589,212,18.0,5611927591,213,3.80,5611927587,141,67.6,5611927585,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
