id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2803942285,825,1,2,82,0,80hgdmpkvdrhw1ge9nks2kxvy,1,61.5,83.5,2025-04-20T14:15:35.540Z,2025-04-20T14:15:37Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5667440709,141,76.3,5667440699,3,,5667440703,56,Center,5667440711,212,10.8,5667440707,140,70.7,5667440713,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803942305,827,1,2,82,1,80hgdmpkvdrhw1ge9nks2kxvy,1,70.7,76.3,2025-04-20T14:15:36.949Z,2025-04-20T14:15:37Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5667440779,213,2.66,5667440771,56,Left,5667440773,140,64.3,5667440777,212,7.6,5667440775,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803942331,828,1,2,82,2,80hgdmpkvdrhw1ge9nks2kxvy,1,64.3,81.5,2025-04-20T14:15:37.619Z,2025-04-20T14:15:40Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5667440939,141,85.0,5667440937,140,69.9,5667440941,212,6.3,5667440935,56,Left,5667440943,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803942339,829,1,2,82,4,80hgdmpkvdrhw1ge9nks2kxvy,1,72.4,88.1,2025-04-20T14:15:39.885Z,2025-04-20T14:15:41Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5667440989,212,12.4,5667440983,56,Left,5667440987,141,80.8,5667440985,140,61.6,5667440991,213,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803942371,830,1,2,82,5,80hgdmpkvdrhw1ge9nks2kxvy,1,61.6,80.8,2025-04-20T14:15:40.964Z,2025-04-20T14:15:43Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5667441179,212,18.1,5667441181,213,0.27,5667441175,140,78.2,5667441177,141,88.0,5667441173,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803942389,831,1,2,82,8,80hgdmpkvdrhw1ge9nks2kxvy,0,76.9,89.3,2025-04-20T14:15:43.364Z,2025-04-20T14:15:45Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5667441269,140,88.2,5667441261,155,,5667441273,212,34.2,5667441277,1,,5667441275,213,5.07,5667441259,2,,5667441271,141,42.2,5667441267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803942425,724,12,2,82,11,uqspd1bx7f6mq8ohj50u1k1k,1,13.2,53.0,2025-04-20T14:15:47.083Z,2025-04-20T14:15:48Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5667441441,56,Back,5667441449,213,0.80,5667441443,140,21.3,5667441447,212,12.3,5667441445,141,66.0,5667441461,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803942447,725,1,2,82,14,uqspd1bx7f6mq8ohj50u1k1k,0,21.4,65.4,2025-04-20T14:15:49.354Z,2025-04-20T14:15:50Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5667441561,56,Back,5667441573,213,0.12,5667441575,1,,5667441569,212,24.7,5667441565,141,69.6,5667441563,140,44.8,5667441559,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803942513,832,1,2,82,19,80hgdmpkvdrhw1ge9nks2kxvy,0,39.1,30.1,2025-04-20T14:15:55.060Z,2025-04-20T14:15:56Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5667441929,1,,5667441915,141,26.4,5667441907,56,Center,5667441905,157,,5667441919,212,34.7,5667441925,213,6.21,5667441911,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803942563,726,1,2,82,22,uqspd1bx7f6mq8ohj50u1k1k,1,23.3,74.2,2025-04-20T14:15:57.954Z,2025-04-20T14:17:49Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5667442199,213,0.03,5667442179,3,,5667442191,141,74.8,5667442193,212,13.9,5667442183,56,Back,5667442187,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803942573,727,1,2,82,23,uqspd1bx7f6mq8ohj50u1k1k,0,40.4,75.0,2025-04-20T14:15:58.922Z,2025-04-20T14:15:59Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5667442231,56,Back,5667442235,141,54.2,5667442237,212,15.4,5667442233,140,46.2,5667442239,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803942603,833,1,2,82,25,80hgdmpkvdrhw1ge9nks2kxvy,1,54.0,49.4,2025-04-20T14:16:00.395Z,2025-04-20T14:16:01Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5667442389,140,57.1,5667442395,213,0.32,5667442393,212,3.4,5667442387,56,Center,5667442391,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803942715,834,1,2,82,26,80hgdmpkvdrhw1ge9nks2kxvy,1,57.1,51.0,2025-04-20T14:16:01.412Z,2025-04-20T14:16:07Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5667442933,213,1.00,5667442929,141,82.6,5667442925,56,Left,5667442927,140,70.2,5667442931,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803942753,835,1,2,82,31,80hgdmpkvdrhw1ge9nks2kxvy,1,77.1,90.0,2025-04-20T14:16:07.267Z,2025-04-20T14:16:09Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5667443117,212,11.8,5667443113,141,84.4,5667443107,56,Left,5667443109,140,66.5,5667443119,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803942827,836,1,2,82,33,80hgdmpkvdrhw1ge9nks2kxvy,1,66.4,84.4,2025-04-20T14:16:09.171Z,2025-04-20T14:16:12Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5667443451,140,82.1,5667443453,141,92.1,5667443457,213,0.31,5667443449,56,Left,5667443455,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803942857,837,1,2,82,37,80hgdmpkvdrhw1ge9nks2kxvy,1,81.5,91.8,2025-04-20T14:16:12.379Z,2025-04-20T14:16:15Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5667443601,56,Left,5667443611,212,13.2,5667443613,213,3.49,5667443607,141,85.1,5667443605,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803942951,838,1,2,82,39,80hgdmpkvdrhw1ge9nks2kxvy,1,69.7,85.1,2025-04-20T14:16:14.803Z,2025-04-20T14:16:22Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5667444139,141,91.2,5667444143,213,0.46,5667444141,212,9.3,5667444137,140,77.6,5667444135,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803942991,839,1,2,82,46,80hgdmpkvdrhw1ge9nks2kxvy,1,89.2,92.0,2025-04-20T14:16:21.795Z,2025-04-20T14:16:25Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5667444343,213,5.04,5667444335,56,Center,5667444341,212,17.1,5667444337,140,94.4,5667444339,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803942957,728,83,2,82,46,uqspd1bx7f6mq8ohj50u1k1k,0,23.0,4.6,2025-04-20T14:16:22.169Z,2025-04-20T14:16:26Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5667444459,399,q1o72uyrvclbkccpjvzugacq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803942993,840,1,2,82,50,80hgdmpkvdrhw1ge9nks2kxvy,0,94.4,68.1,2025-04-20T14:16:25.411Z,2025-04-20T14:16:27Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5667444389,212,9.7,5667444491,195,,5667444391,213,3.94,5667444383,56,Center,5667444385,140,88.0,5667444387,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943017,729,12,2,82,52,uqspd1bx7f6mq8ohj50u1k1k,1,10.1,33.7,2025-04-20T14:16:27.306Z,2025-04-20T14:16:29Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5667444585,213,5.22,5667444583,212,27.7,5667444577,56,Back,5667444581,141,0.0,5667444683,167,,5667444579,140,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943021,730,5,2,82,53,uqspd1bx7f6mq8ohj50u1k1k,0,18.2,-1.4,2025-04-20T14:16:28.498Z,2025-04-20T14:16:37Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5667444817,233,841,5667444629,56,Back,5667444631,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943045,841,5,2,82,53,80hgdmpkvdrhw1ge9nks2kxvy,1,81.8,101.4,2025-04-20T14:16:28.498Z,2025-04-20T15:26:12Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5667444757,56,Left,5667444761,347,,5667444843,233,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943121,842,1,2,82,57,80hgdmpkvdrhw1ge9nks2kxvy,1,84.5,100.0,2025-04-20T14:16:32.595Z,2025-04-20T14:16:36Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5667445203,141,86.5,5667445205,212,21.7,5667445207,213,3.64,5667445197,107,,5667445199,56,Left,5667445201,140,66.3,5667445209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943129,843,1,2,82,58,80hgdmpkvdrhw1ge9nks2kxvy,1,66.3,86.5,2025-04-20T14:16:33.323Z,2025-04-20T14:16:36Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5667445249,213,0.15,5667445241,56,Left,5667445243,140,74.1,5667445247,212,8.3,5667445245,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943155,844,1,2,82,58,80hgdmpkvdrhw1ge9nks2kxvy,1,74.1,88.3,2025-04-20T14:16:34.083Z,2025-04-20T14:16:37Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5667445365,213,4.08,5667445363,212,12.0,5667445359,140,67.3,5667445361,141,74.1,5667445357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943169,845,1,2,83,0,80hgdmpkvdrhw1ge9nks2kxvy,1,67.3,74.1,2025-04-20T14:16:35.907Z,2025-04-20T14:16:38Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5667445433,56,Center,5667445441,213,3.91,5667445435,140,59.8,5667445437,141,62.9,5667445439,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943187,846,1,2,83,2,80hgdmpkvdrhw1ge9nks2kxvy,1,60.1,64.6,2025-04-20T14:16:37.435Z,2025-04-20T14:16:39Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5667445541,56,Center,5667445549,212,5.2,5667445545,141,68.4,5667445543,140,64.4,5667445553,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943219,847,1,2,83,4,80hgdmpkvdrhw1ge9nks2kxvy,1,64.4,68.4,2025-04-20T14:16:39.403Z,2025-04-20T14:16:41Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5667445721,141,94.2,5667445717,56,Left,5667445719,140,72.1,5667445723,212,19.3,5667445725,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943287,848,1,2,83,5,80hgdmpkvdrhw1ge9nks2kxvy,1,72.1,94.2,2025-04-20T14:16:41.147Z,2025-04-20T14:16:48Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5667446195,213,0.04,5667446193,212,9.4,5667446189,140,81.0,5667446187,56,Left,5667446191,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943351,849,1,2,83,12,80hgdmpkvdrhw1ge9nks2kxvy,1,70.7,84.5,2025-04-20T14:16:48.083Z,2025-04-20T14:16:54Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5667446605,140,95.4,5667446607,141,40.0,5667446603,56,Center,5667446613,1,,5667446599,2,,5667446611,213,5.42,5667446601,155,,5667446609,212,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943359,850,1,2,83,18,80hgdmpkvdrhw1ge9nks2kxvy,0,94.3,39.7,2025-04-20T14:16:53.971Z,2025-04-20T14:18:19Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5667446653,141,66.4,5667446657,213,1.58,5667446649,56,Center,5667446655,212,18.2,5667446651,140,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943427,731,12,2,83,20,uqspd1bx7f6mq8ohj50u1k1k,1,8.0,25.4,2025-04-20T14:16:55.578Z,2025-04-20T14:17:01Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5667447109,141,18.8,5667447113,213,6.17,5667447111,212,40.8,5667447105,56,Back,5667447107,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803944391,863,1,2,83,23,80hgdmpkvdrhw1ge9nks2kxvy,1,59.4,80.8,2025-04-20T14:16:58.562Z,2025-04-20T14:18:16Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5667452751,56,Back,5667452749,3,,5667452759,213,3.27,5667452757,212,31.2,5667452755,141,75.1,5667452753,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943433,851,1,2,83,26,80hgdmpkvdrhw1ge9nks2kxvy,1,48.5,76.1,2025-04-20T14:17:01.450Z,2025-04-20T14:17:02Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5667447179,212,14.7,5667447175,140,61.3,5667447177,141,67.3,5667447173,56,Center,5667447181,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943443,852,1,2,83,26,80hgdmpkvdrhw1ge9nks2kxvy,1,61.3,67.3,2025-04-20T14:17:02.267Z,2025-04-20T14:17:03Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5667447251,140,56.9,5667447257,213,2.13,5667447255,212,8.7,5667447249,56,Center,5667447253,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943467,853,1,2,83,28,80hgdmpkvdrhw1ge9nks2kxvy,1,56.9,78.1,2025-04-20T14:17:03.403Z,2025-04-20T14:17:05Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5667447407,213,6.15,5667447405,212,13.6,5667447403,141,75.4,5667447401,140,69.7,5667447399,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943469,854,1,2,83,29,80hgdmpkvdrhw1ge9nks2kxvy,1,69.7,75.4,2025-04-20T14:17:05.235Z,2025-04-20T14:17:06Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5667447411,56,Center,5667447425,156,,5667447419,213,3.42,5667447413,140,57.1,5667447417,212,13.7,5667447415,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943499,855,1,2,83,31,80hgdmpkvdrhw1ge9nks2kxvy,1,57.1,69.9,2025-04-20T14:17:06.595Z,2025-04-20T14:17:10Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5667447619,212,10.3,5667447621,213,1.08,5667447613,56,Left,5667447617,141,83.3,5667447615,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943527,856,1,2,83,34,80hgdmpkvdrhw1ge9nks2kxvy,1,61.9,82.9,2025-04-20T14:17:09.875Z,2025-04-20T14:17:12Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5667447813,212,14.7,5667447815,213,4.35,5667447807,56,Center,5667447809,140,57.0,5667447811,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943555,857,1,2,83,36,80hgdmpkvdrhw1ge9nks2kxvy,1,57.9,60.5,2025-04-20T14:17:12.258Z,2025-04-20T14:17:14Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5667447977,56,Center,5667447981,141,74.4,5667447979,140,56.6,5667447985,213,1.71,5667447983,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943583,858,1,2,83,38,80hgdmpkvdrhw1ge9nks2kxvy,1,56.5,73.5,2025-04-20T14:17:14.282Z,2025-04-20T14:17:17Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5667448137,56,Center,5667448143,212,10.1,5667448145,213,5.47,5667448139,140,63.1,5667448141,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943593,859,61,2,83,42,80hgdmpkvdrhw1ge9nks2kxvy,0,62.4,62.4,2025-04-20T14:17:17.435Z,2025-04-20T14:17:18Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5667448169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943619,732,3,2,83,42,uqspd1bx7f6mq8ohj50u1k1k,1,40.6,34.0,2025-04-20T14:17:18.299Z,2025-04-20T14:42:35Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5667448309,286,,5667448307,56,Back,5667448371,233,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943601,860,45,2,83,42,80hgdmpkvdrhw1ge9nks2kxvy,0,59.4,66.0,2025-04-20T14:17:18.299Z,2025-04-20T14:42:36Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5667448215,56,Center,5667448217,285,,5667448395,233,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943697,734,4,2,83,47,uqspd1bx7f6mq8ohj50u1k1k,1,72.0,56.1,2025-04-20T14:17:22.905Z,2025-04-20T14:42:15Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5667553667,233,862,5667449613,13,,5667449617,265,,5667449615,152,,5667449619,286,,5667448771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943745,862,4,2,83,47,80hgdmpkvdrhw1ge9nks2kxvy,0,28.0,43.9,2025-04-20T14:17:22.906Z,2025-04-20T14:42:15Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5667449035,152,,5667449037,265,,5667553711,233,734,5667449033,56,Back,5667449039,285,,5667449031,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803943701,861,43,2,83,49,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-04-20T14:17:25.179Z,2025-04-20T14:17:31Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5667449267,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803945075,736,1,2,85,23,uqspd1bx7f6mq8ohj50u1k1k,1,75.4,72.1,2025-04-20T14:18:58.490Z,2025-04-20T14:19:04Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5667456419,196,,5667456425,140,78.7,5667456423,56,Right,5667456433,1,,5667456417,155,,5667456431,213,4.79,5667456427,141,3.8,5667456429,212,46.6,5667456415,5,,5667456421,152,,,,,,,,,,,,,,,,,,,,,,,,
2803945077,737,84,2,85,28,uqspd1bx7f6mq8ohj50u1k1k,0,0.0,0.0,2025-04-20T14:19:03.640Z,2025-04-20T14:21:03Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5667456449,286,,5667462727,343,2,5667456447,56,Center,5667465507,436,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803945109,864,43,2,85,28,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-04-20T14:19:03.641Z,2025-04-20T14:20:20Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5667456619,285,0,5667462519,144,7,5667456691,233,737,5667456617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803946681,742,4,2,85,28,uqspd1bx7f6mq8ohj50u1k1k,1,89.2,25.6,2025-04-20T14:19:03.705Z,2025-04-20T14:21:36Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5667466485,286,,5667466847,343,3,5667466471,9,,5667468327,348,7fsqcwqftmk6lms6f6u8lpdlg,5667466549,233,881,5667466473,13,,5667466475,56,Center,5667466477,152,,5667466481,265,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803946693,881,4,2,85,28,80hgdmpkvdrhw1ge9nks2kxvy,0,10.8,74.4,2025-04-20T14:19:03.706Z,2025-04-20T14:37:46Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5667466221,9,,5667466229,152,,5667466233,285,,5667466591,233,742,5667466223,13,,5667466227,56,Back,5667535133,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803945115,865,43,2,85,31,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-04-20T14:19:06.817Z,2025-04-20T14:21:38Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5667468459,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803945197,866,43,2,85,37,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-04-20T14:19:12.657Z,2025-04-20T14:21:45Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5667457419,189,0,5667457141,141,85.9,5667457139,140,36.9,5667457137,56,Back,5667457213,287,0,5667457135,123,0,5667457143,212,31.1,5667457145,213,0.35,5667468963,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2803945279,867,43,2,85,41,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-04-20T14:19:16.448Z,2025-04-20T14:21:43Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5667457687,213,4.38,5667457685,212,23.1,5667457683,141,46.7,5667457679,56,Back,5667468877,144,1,5667457681,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803945299,868,43,2,85,44,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-04-20T14:19:19.321Z,2025-04-20T14:21:41Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5667457771,141,47.2,5667468663,144,1,5667457767,56,Center,5667457775,213,0.06,5667457773,212,5.9,5667457769,140,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803945325,869,43,2,85,45,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-04-20T14:19:20.986Z,2025-04-20T14:21:40Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5667457923,56,Right,5667457927,141,21.0,5667457925,140,62.4,5667457931,213,5.30,5667468581,144,1,5667457929,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803945361,870,43,2,85,48,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-04-20T14:19:24.249Z,2025-04-20T14:21:42Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5667468815,144,1,5667458143,140,59.5,5667458147,212,9.0,5667458145,141,25.9,5667458141,56,Center,5667458149,213,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803945383,871,43,2,85,51,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-04-20T14:19:26.545Z,2025-04-20T14:22:25Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5667458259,141,43.9,5667458263,213,1.98,5667471735,144,1,5667458255,56,Center,5667458257,140,54.5,5667458261,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803945433,872,43,2,85,53,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-04-20T14:19:28.425Z,2025-04-20T14:21:46Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5667469065,144,1,5667458549,213,1.21,5667458541,56,Center,5667458543,140,63.0,5667458545,141,78.2,5667458547,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803945485,873,43,2,85,55,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-04-20T14:19:31.113Z,2025-04-20T14:22:29Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5667458873,212,18.0,5667458875,213,0.65,5667471937,144,1,5667458869,140,74.6,5667458867,56,Left,5667458871,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803945593,874,43,2,85,59,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-04-20T14:19:34.777Z,2025-04-20T14:22:24Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5667459411,212,41.2,5667471707,144,1,5667459409,141,38.3,5667459397,2,0,5667459415,1,0,5667459399,155,0,5667459413,213,5.14,5667459405,140,89.8,5667459403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2803945597,875,43,2,86,4,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-04-20T14:19:40.014Z,2025-04-20T14:22:28Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5667459449,56,Center,5667471863,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803945627,876,43,2,86,5,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-04-20T14:19:41.113Z,2025-04-20T14:22:27Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5667459599,56,Center,5667471845,144,1,5667459603,141,46.7,5667459607,213,2.49,5667459605,212,21.1,5667459601,140,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
