id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823880053,754,1,2,78,4,d8w1m5j3jbd1eva8524dv4a20,1,53.7,92.0,2025-06-22T16:35:17.034Z,2025-06-22T16:35:21Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,5778081385,141,71.8,5778081389,213,5.12,5778081381,56,Center,5778081383,140,59.3,5778081387,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880057,755,4,2,78,8,d8w1m5j3jbd1eva8524dv4a20,1,77.0,77.4,2025-06-22T16:35:21.057Z,2025-06-22T16:35:32Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,5778081441,286,,5778081459,233,748,5778081435,56,Center,5778081437,152,,5778081433,13,,5778081439,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880059,748,4,2,78,8,btaf9fuj3xctycyjeqwereaow,0,23.0,22.6,2025-06-22T16:35:21.058Z,2025-06-22T16:38:48Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,5778081411,56,Back,5778081417,285,,5778081409,13,,5778081413,152,,5778081415,265,,5778081511,233,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880139,756,1,2,78,14,d8w1m5j3jbd1eva8524dv4a20,1,59.0,79.3,2025-06-22T16:35:27.018Z,2025-06-22T16:40:17Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,5778081861,212,37.6,5778081863,213,5.07,5778081855,56,Center,5778081853,152,,5778081865,1,,5778081857,140,71.7,5778081859,141,27.6,5778081851,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823882501,839,1,2,78,15,d8w1m5j3jbd1eva8524dv4a20,1,59.3,72.6,2025-06-22T16:35:28.399Z,2025-06-22T17:56:15Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,1.0,5778095605,213,5.28,5778095599,140,71.7,5778095597,56,Center,5778096355,210,15,5778095601,141,42.7,5778096357,154,,5778095603,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880143,757,15,2,78,16,d8w1m5j3jbd1eva8524dv4a20,1,77.1,31.8,2025-06-22T16:35:29.546Z,2025-06-22T16:43:05Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,5778096385,230,98.9,5778081887,18,,5778096373,55,839,5778096377,102,49.1,5778096367,78,,5778084445,82,,5778096387,231,48.6,5778081885,22,,5778096383,147,5778096369,29,5778096379,103,5778096371,154,,36.1,,19,5778084441,72,,5778081889,56,Center,5778096381,146,82.8,5778096389,233,749,,,,,,
2823880125,749,10,2,78,16,btaf9fuj3xctycyjeqwereaow,1,17.2,63.9,2025-06-22T16:35:29.646Z,2025-06-22T16:43:04Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,5778081785,94,,5778081787,56,Back,5778096441,233,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880167,758,1,2,78,23,d8w1m5j3jbd1eva8524dv4a20,1,89.7,4.0,2025-06-22T16:35:36.682Z,2025-06-22T16:35:38Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,5778082025,212,17.2,5778082021,140,73.4,5778082023,141,6.2,5778082027,213,3.05,5778082019,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880183,759,1,2,78,25,d8w1m5j3jbd1eva8524dv4a20,1,73.4,6.4,2025-06-22T16:35:38.698Z,2025-06-22T16:35:41Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5778082103,140,55.1,5778082107,212,27.6,5778082109,213,2.34,5778082101,56,Center,5778082105,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880197,760,1,2,78,28,d8w1m5j3jbd1eva8524dv4a20,1,53.5,33.7,2025-06-22T16:35:41.345Z,2025-06-22T16:35:43Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5778082169,56,Center,5778082171,140,55.4,5778082173,141,62.9,5778082177,213,1.47,5778082175,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880209,761,1,2,78,30,d8w1m5j3jbd1eva8524dv4a20,1,55.5,63.0,2025-06-22T16:35:43.249Z,2025-06-22T16:35:45Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5778082237,212,12.5,5778082233,140,59.4,5778082231,56,Left,5778082235,141,80.3,5778082239,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880243,762,1,2,78,32,d8w1m5j3jbd1eva8524dv4a20,1,59.5,80.3,2025-06-22T16:35:44.945Z,2025-06-22T16:35:51Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5778082437,140,66.7,5778082439,141,94.1,5778082441,212,12.1,5778082435,56,Left,5778082443,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880247,763,1,2,78,38,d8w1m5j3jbd1eva8524dv4a20,0,88.1,82.4,2025-06-22T16:35:51.602Z,2025-06-22T17:00:02Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,5778115673,236,,5778115679,286,,5778082475,213,4.71,5778115671,2,,5778082473,212,3.9,5778082467,56,Center,5778082469,140,88.1,5778082471,141,76.7,5778115675,233,,,,,,,,750,,,,,,,,,,,,,,,,,,,,
2823880249,750,12,2,78,38,btaf9fuj3xctycyjeqwereaow,1,13.1,16.8,2025-06-22T16:35:51.702Z,2025-06-22T17:00:01Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,5778115681,233,763,5778082485,185,,5778082487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880313,751,12,2,78,42,btaf9fuj3xctycyjeqwereaow,1,10.9,30.9,2025-06-22T16:35:55.658Z,2025-06-22T16:36:06Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,5778082869,56,Back,5778082871,140,34.1,5778082875,212,24.8,5778082873,141,24.3,5778082877,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880269,764,1,2,78,43,d8w1m5j3jbd1eva8524dv4a20,1,74.5,84.5,2025-06-22T16:35:56.290Z,2025-06-22T16:35:58Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5778082603,141,66.7,5778082607,213,4.88,5778082599,56,Center,5778082605,212,12.3,5778082601,140,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880285,765,1,2,78,45,d8w1m5j3jbd1eva8524dv4a20,1,76.5,66.7,2025-06-22T16:35:57.906Z,2025-06-22T16:36:01Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,5778082707,212,16.5,5778082703,140,76.4,5778082701,56,Left,5778082709,213,1.58,5778082705,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880293,766,1,2,78,48,d8w1m5j3jbd1eva8524dv4a20,1,78.0,92.9,2025-06-22T16:36:01.331Z,2025-06-22T16:36:03Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,5778082775,212,8.0,5778082773,141,84.5,5778082777,213,3.94,5778082769,56,Left,5778082771,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880343,767,1,2,78,50,d8w1m5j3jbd1eva8524dv4a20,1,72.3,83.8,2025-06-22T16:36:03.642Z,2025-06-22T16:36:11Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5778083061,213,0.43,5778083055,140,85.2,5778083057,141,93.0,5778083053,56,Left,5778083059,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880347,768,1,2,78,58,d8w1m5j3jbd1eva8524dv4a20,0,90.1,93.3,2025-06-22T16:36:11.369Z,2025-06-22T16:36:13Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,5778083083,141,92.9,5778083087,213,3.25,5778083121,233,752,5778083081,140,87.7,5778083125,286,,5778083085,212,2.5,5778083119,236,,5778083079,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880351,752,74,2,78,58,btaf9fuj3xctycyjeqwereaow,1,11.7,6.5,2025-06-22T16:36:11.370Z,2025-06-22T17:00:40Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,5778083151,233,768,5778083105,285,,5778083103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823875463,622,5,2,79,0,btaf9fuj3xctycyjeqwereaow,0,79.1,-1.2,2025-06-22T16:36:12.970Z,2025-06-22T18:10:36Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,5778182721,347,,5778055461,56,Right,5778183309,233,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879691,742,5,2,79,0,d8w1m5j3jbd1eva8524dv4a20,1,20.9,101.2,2025-06-22T16:36:12.970Z,2025-06-22T18:10:35Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,5778079337,56,Back,5778183305,233,622,5778182723,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880493,772,1,2,79,16,d8w1m5j3jbd1eva8524dv4a20,1,84.1,100.0,2025-06-22T16:36:28.890Z,2025-06-22T16:36:44Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5778083835,141,77.8,5778084195,107,,5778083839,213,4.93,5778083831,56,Center,5778083833,140,87.5,5778083837,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880507,773,1,2,79,19,d8w1m5j3jbd1eva8524dv4a20,1,86.0,77.6,2025-06-22T16:36:32.266Z,2025-06-22T16:36:35Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,5778083907,141,85.0,5778083911,213,1.31,5778083903,56,Left,5778083905,140,87.3,5778083909,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880509,774,3,2,79,21,d8w1m5j3jbd1eva8524dv4a20,0,85.6,78.6,2025-06-22T16:36:33.867Z,2025-06-22T17:00:32Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5778114859,233,754,5778111927,286,,5778083915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880499,754,7,2,79,21,btaf9fuj3xctycyjeqwereaow,0,14.4,21.4,2025-06-22T16:36:33.868Z,2025-06-22T17:00:32Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,5778083869,56,Back,5778114841,285,,5778114855,233,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880531,775,3,2,79,22,d8w1m5j3jbd1eva8524dv4a20,0,88.7,74.3,2025-06-22T16:36:35.114Z,2025-06-22T17:00:33Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,5778115061,233,755,5778084077,286,,5778084041,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880505,755,7,2,79,22,btaf9fuj3xctycyjeqwereaow,1,11.3,25.7,2025-06-22T16:36:35.115Z,2025-06-22T17:00:32Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,5778115057,233,775,5778083901,285,,5778083899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880511,756,6,2,79,22,btaf9fuj3xctycyjeqwereaow,0,16.0,26.8,2025-06-22T16:36:35.778Z,2025-06-22T17:10:09Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,5778083927,56,Back,5778115819,233,776,5778083929,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880565,776,6,2,79,22,d8w1m5j3jbd1eva8524dv4a20,1,84.0,73.2,2025-06-22T16:36:35.778Z,2025-06-22T17:59:36Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,1.0,5778084235,56,Center,5778084237,73,,5778115815,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880643,777,1,2,79,47,d8w1m5j3jbd1eva8524dv4a20,0,99.5,99.5,2025-06-22T16:37:00.141Z,2025-06-22T16:37:03Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5778084659,2,,5778084675,213,4.52,5778084665,223,,5778084667,56,Center,5778084677,1,,5778084673,212,34.6,5778084663,155,,5778084661,6,,5778084671,141,5778084669,140,,,,,,49.6,93.1,,,,,,,,,,,,,,,,,,,
2823880651,778,44,2,79,49,d8w1m5j3jbd1eva8524dv4a20,1,90.6,50.9,2025-06-22T16:37:02.186Z,2025-06-22T18:07:32Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5778084717,286,,5778084791,233,757,5778084715,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880641,757,44,2,79,49,btaf9fuj3xctycyjeqwereaow,0,9.4,49.1,2025-06-22T16:37:02.187Z,2025-06-22T18:07:32Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,5778084655,56,Back,5778084657,285,,5778084773,233,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823896599,909,15,2,79,50,d8w1m5j3jbd1eva8524dv4a20,1,92.7,53.6,2025-06-22T16:37:02.807Z,2025-06-22T18:00:06Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5778176199,55,776,5778176209,328,,5778176219,230,99.3,5778176217,147,53.2,5778176213,82,,5778176197,154,,5778176193,76,,5778176203,102,52.5,5778176189,25,5778176191,15,5778176211,100,5778176205,103,19,,,,5778176195,29,,5778176221,231,50.5,5778176215,146,95.0,5778175889,17,,5778175891,56,Center,5778176479,233,758
2823880645,758,10,2,79,50,btaf9fuj3xctycyjeqwereaow,1,5.0,46.7,2025-06-22T16:37:02.907Z,2025-06-22T18:00:06Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,5778084681,56,Back,5778176483,233,909,5778176463,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880673,779,44,2,79,52,d8w1m5j3jbd1eva8524dv4a20,1,79.0,47.2,2025-06-22T16:37:04.929Z,2025-06-22T18:07:33Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,5778084903,233,759,5778084861,286,,5778084859,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880665,759,44,2,79,52,btaf9fuj3xctycyjeqwereaow,0,21.0,52.8,2025-06-22T16:37:04.930Z,2025-06-22T18:07:33Z,csoy01ylfrp2o2jso18oohmvo,D. Tibell,,5778084835,285,,5778084911,233,779,5778084833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880675,780,61,2,79,52,d8w1m5j3jbd1eva8524dv4a20,1,82.8,50.6,2025-06-22T16:37:05.224Z,2025-06-22T18:01:00Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,1.0,5778084863,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880685,782,13,2,79,54,d8w1m5j3jbd1eva8524dv4a20,1,77.2,53.6,2025-06-22T16:37:07.022Z,2025-06-22T18:01:00Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5778177387,55,780,5778177383,29,,5778177403,230,99.3,5778084919,56,Center,5778177377,25,,5778177397,153,,5778177385,154,,5778177405,231,51.8,5778177393,103,5778177381,83,5778177401,147,5778177391,102,59.2,23.6,,56.0,5778177399,146,90.8,5778177379,20,,5778084917,18,,,,,,,,,,
2823880671,760,12,2,79,54,btaf9fuj3xctycyjeqwereaow,1,12.1,43.4,2025-06-22T16:37:07.122Z,2025-06-22T16:59:05Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,5778115335,140,19.8,5778115339,212,9.7,5778115341,213,5.70,5778084857,56,Back,5778115337,141,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880681,781,43,2,79,54,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-06-22T16:37:07.379Z,2025-06-22T16:37:11Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,5778084881,56,Center,5778084981,144,74,5778084883,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880699,762,61,2,79,59,btaf9fuj3xctycyjeqwereaow,0,48.1,38.0,2025-06-22T16:37:12.508Z,2025-06-22T16:37:12Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,5778085001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880735,783,12,2,80,4,d8w1m5j3jbd1eva8524dv4a20,1,26.4,69.7,2025-06-22T16:37:17.420Z,2025-06-22T16:37:18Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5778085199,212,12.0,5778085201,213,1.81,5778085195,140,23.7,5778085193,56,Back,5778085197,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880741,785,1,2,80,6,d8w1m5j3jbd1eva8524dv4a20,1,30.5,93.9,2025-06-22T16:37:19.299Z,2025-06-22T16:37:20Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5778085223,141,83.9,5778085227,213,4.16,5778085219,56,Back,5778085225,212,8.0,5778085221,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880773,786,1,2,80,7,d8w1m5j3jbd1eva8524dv4a20,1,26.6,83.9,2025-06-22T16:37:20.779Z,2025-06-22T16:37:26Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5778085475,56,Back,5778085479,141,57.8,5778085481,212,21.2,5778085483,213,4.13,5778085477,140,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880791,787,1,2,80,13,d8w1m5j3jbd1eva8524dv4a20,1,18.1,34.5,2025-06-22T16:37:26.771Z,2025-06-22T16:37:29Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5778085599,213,5.71,5778085591,56,Back,5778085593,140,32.4,5778085597,212,17.9,5778085595,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880805,788,1,2,80,16,d8w1m5j3jbd1eva8524dv4a20,1,36.1,20.7,2025-06-22T16:37:29.116Z,2025-06-22T16:37:32Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,5778085731,141,5.9,5778085727,56,Right,5778085729,140,52.7,5778085733,212,20.1,5778085735,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880815,789,1,2,80,19,d8w1m5j3jbd1eva8524dv4a20,1,56.6,4.0,2025-06-22T16:37:32.491Z,2025-06-22T16:37:34Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,5778085783,213,2.23,5778085777,140,46.6,5778085775,56,Back,5778085779,141,24.1,5778085781,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880821,790,1,2,80,21,d8w1m5j3jbd1eva8524dv4a20,1,46.6,24.1,2025-06-22T16:37:34.395Z,2025-06-22T16:37:37Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,5778085821,140,49.1,5778085825,212,12.9,5778085819,56,Back,5778085827,213,1.37,5778085823,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880825,791,1,2,80,24,d8w1m5j3jbd1eva8524dv4a20,0,49.6,42.7,2025-06-22T16:37:37.324Z,2025-06-22T16:59:29Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5778085853,213,0.73,5778085847,140,52.2,5778115531,236,,5778115533,233,763,5778085845,56,Center,5778115537,286,,5778085851,212,3.7,5778085849,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880841,763,74,2,80,24,btaf9fuj3xctycyjeqwereaow,1,58.9,69.9,2025-06-22T16:37:37.325Z,2025-06-22T17:00:41Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,5778085951,56,Center,5778115529,285,,5778115543,233,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880849,792,1,2,80,28,d8w1m5j3jbd1eva8524dv4a20,1,55.8,50.7,2025-06-22T16:37:40.861Z,2025-06-22T16:37:42Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5778086019,56,Right,5778086027,213,5.54,5778086023,141,19.1,5778086021,140,77.9,5778086025,212,31.6,5778086017,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880859,793,1,2,80,29,d8w1m5j3jbd1eva8524dv4a20,0,83.6,18.6,2025-06-22T16:37:42.411Z,2025-06-22T16:37:43Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,5778086079,56,Center,5778086081,140,87.2,5778086085,212,8.3,5778086087,213,1.10,5778086083,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880897,765,1,2,80,34,btaf9fuj3xctycyjeqwereaow,0,4.7,92.0,2025-06-22T16:37:47.043Z,2025-06-22T16:37:49Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,5778086257,56,Left,5778086265,213,6.15,5778086259,140,60.4,5778086261,141,80.8,5778086267,1,,5778086255,157,,5778086263,212,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880957,795,1,2,80,39,d8w1m5j3jbd1eva8524dv4a20,1,35.4,9.4,2025-06-22T16:37:52.027Z,2025-06-22T16:37:57Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5778086565,141,28.6,5778086561,56,Center,5778086569,213,0.60,5778086567,212,23.2,5778086563,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880975,796,1,2,80,44,d8w1m5j3jbd1eva8524dv4a20,1,54.3,29.1,2025-06-22T16:37:57.371Z,2025-06-22T16:37:59Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,5778086665,141,26.2,5778086663,140,44.9,5778086667,212,10.1,5778086669,213,3.34,5778086661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880993,797,1,2,80,46,d8w1m5j3jbd1eva8524dv4a20,1,44.9,26.5,2025-06-22T16:37:59.228Z,2025-06-22T16:38:01Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5778086765,212,19.1,5778086761,140,42.6,5778086763,141,54.3,5778086759,56,Back,5778086767,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881035,798,1,2,80,48,d8w1m5j3jbd1eva8524dv4a20,1,42.2,54.5,2025-06-22T16:38:01.444Z,2025-06-22T16:38:10Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5778087013,141,33.9,5778087009,56,Back,5778087017,213,4.95,5778087015,212,14.4,5778087011,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881039,799,1,2,80,57,d8w1m5j3jbd1eva8524dv4a20,1,52.2,31.2,2025-06-22T16:38:10.436Z,2025-06-22T16:38:11Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5778087051,212,19.0,5778087049,141,49.0,5778087045,56,Back,5778087053,213,2.45,5778087047,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881045,800,1,2,80,58,d8w1m5j3jbd1eva8524dv4a20,1,35.2,48.5,2025-06-22T16:38:11.763Z,2025-06-22T16:38:12Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5778087083,212,16.2,5778087077,56,Back,5778087085,213,1.04,5778087081,141,69.0,5778087079,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881085,801,1,2,80,59,d8w1m5j3jbd1eva8524dv4a20,1,43.1,69.0,2025-06-22T16:38:12.635Z,2025-06-22T16:38:18Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5778087291,213,0.81,5778087287,141,90.9,5778087283,56,Left,5778087285,140,56.5,5778087289,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881089,802,4,2,81,4,d8w1m5j3jbd1eva8524dv4a20,1,62.0,86.0,2025-06-22T16:38:17.025Z,2025-06-22T16:38:22Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,5778087345,265,,5778087339,13,,5778087359,233,767,5778087341,56,Left,5778087343,152,,5778087347,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881077,767,4,2,81,4,btaf9fuj3xctycyjeqwereaow,0,38.0,14.0,2025-06-22T16:38:17.026Z,2025-06-22T16:38:23Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,5778087303,265,,5778087297,13,,5778087379,233,802,5778087305,285,,5778087301,152,,5778087299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881249,803,18,2,81,22,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-06-22T16:38:35.456Z,2025-06-22T16:39:27Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,5778088285,55,804,5778088227,44,Forward,5778088229,59,29,5778088225,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881253,804,19,2,81,22,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-06-22T16:38:35.457Z,2025-06-22T16:39:28Z,8mkjfugmfdj5qb0on4u6kixhw,L. Séoné,,5778088243,42,,5778088257,55,803,5778088247,145,9,5778088253,293,3,5778088251,292,10,5778088249,59,20,5778088255,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881299,805,1,2,81,38,d8w1m5j3jbd1eva8524dv4a20,1,64.6,86.9,2025-06-22T16:38:51.780Z,2025-06-22T16:38:53Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5778088535,141,78.4,5778088529,152,,5778088537,212,12.1,5778088533,140,54.5,5778088531,56,Center,5778088539,213,3.64,5778088527,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
