id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/14/value
2740069379,719,15,2,82,22,anga7587r1zv4ey71ge9zxol3,1,92.4,51.3,2024-10-27T14:41:36.381Z,2024-10-27T21:34:41Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5321225323,20,,5318944743,231,50.9,5318944729,102,51.2,5318944771,233,742,5318944735,100,,5318944027,82,,5318942867,56,Center,5318944727,78,,5318944731,103,19,5318944737,146,5318944741,230,5318944019,25,,5318944733,458,,5318944025,328,,5318944739,147,99.7,94.7,5321225325,17,,,,,,,,,,,,,,,,51.3
2740069387,742,10,2,82,22,c165yjiny1qnmfdvefxvflnkc,1,1.9,47.5,2024-10-27T14:41:36.481Z,2024-10-27T14:41:54Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5318942929,56,Back,5318944793,233,719,5318942927,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740069411,720,13,2,82,24,anga7587r1zv4ey71ge9zxol3,1,86.7,43.6,2024-10-27T14:41:38.045Z,2024-10-27T21:38:00Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5321240293,77,,5318945737,230,98.5,5318943093,56,Center,5318945099,25,,5318945739,231,49.1,5321240289,72,,5321240297,391,,5318945733,328,,5318945729,102,72.4,5318945735,458,5321240291,17,5318945731,103,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740069427,721,5,2,82,25,anga7587r1zv4ey71ge9zxol3,0,100.8,50.6,2024-10-27T14:41:39.032Z,2024-10-27T15:10:57Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318943189,56,Center,5318943191,346,,5318943381,233,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740069453,743,5,2,82,25,c165yjiny1qnmfdvefxvflnkc,1,-0.8,49.4,2024-10-27T14:41:39.032Z,2024-10-27T15:10:56Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5318943345,346,,5318943365,233,721,5318943343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740070277,745,1,2,83,0,c165yjiny1qnmfdvefxvflnkc,0,4.6,53.4,2024-10-27T14:42:14.411Z,2024-10-27T14:42:21Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5318947939,56,Left,5318947951,1,,5318947945,212,56.2,5318947941,140,51.6,5318947943,141,92.9,5318947949,213,0.50,5318947937,124,,5318947955,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740070267,722,44,2,83,4,anga7587r1zv4ey71ge9zxol3,1,47.4,6.7,2024-10-27T14:42:18.300Z,2024-10-27T22:00:58Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5318947885,285,,5318948109,233,746,5318947881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740070293,746,44,2,83,4,c165yjiny1qnmfdvefxvflnkc,0,52.6,93.3,2024-10-27T14:42:18.301Z,2024-10-27T22:00:58Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5318948017,56,Left,5318948165,233,722,5318948019,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740070329,723,1,2,83,6,anga7587r1zv4ey71ge9zxol3,1,45.3,4.3,2024-10-27T14:42:19.884Z,2024-10-27T14:42:22Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5318948223,212,16.6,5318948221,141,3.0,5318948211,3,,5318948219,140,61.1,5318948225,213,6.23,5318948215,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740070387,725,1,2,83,8,anga7587r1zv4ey71ge9zxol3,1,61.1,3.0,2024-10-27T14:42:22.414Z,2024-10-27T14:42:24Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5318948509,141,14.6,5318948505,56,Right,5318948513,213,2.19,5318948511,212,9.7,5318948507,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740070499,726,1,2,83,10,anga7587r1zv4ey71ge9zxol3,1,56.1,14.8,2024-10-27T14:42:24.157Z,2024-10-27T21:38:31Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5318949163,213,1.10,5318949157,140,76.9,5318949161,212,48.0,5318949155,56,Center,5318949151,155,,5318949153,196,,5318949165,1,,5318949159,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740070523,727,1,2,83,16,anga7587r1zv4ey71ge9zxol3,1,78.7,64.7,2024-10-27T14:42:30.332Z,2024-10-27T14:42:31Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5318949303,140,71.3,5318949307,212,8.7,5318949301,56,Center,5318949305,141,58.8,5318949309,213,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740070551,728,1,2,83,18,anga7587r1zv4ey71ge9zxol3,1,71.3,58.8,2024-10-27T14:42:31.596Z,2024-10-27T14:42:33Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5318949425,141,73.4,5318949427,212,14.8,5318949429,213,0.73,5318949421,56,Center,5318949423,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740070603,729,1,2,83,19,anga7587r1zv4ey71ge9zxol3,1,81.8,73.4,2024-10-27T14:42:33.038Z,2024-10-27T14:42:35Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5318949707,141,80.0,5318949711,213,0.40,5318949705,140,91.8,5318949703,56,Left,5318949709,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740070619,730,1,2,83,21,anga7587r1zv4ey71ge9zxol3,0,92.0,80.0,2024-10-27T14:42:35.228Z,2024-10-27T21:38:48Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5318949835,212,19.0,5318949819,2,,5321244235,224,,5318949837,213,4.88,5321244237,72,,5318949831,140,95.0,5318949833,141,52.5,5318949827,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740070685,747,12,2,83,23,c165yjiny1qnmfdvefxvflnkc,1,4.2,46.7,2024-10-27T14:42:36.738Z,2024-10-27T14:42:39Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5318950133,56,Back,5318950201,167,,5318950139,141,3.2,5318950135,140,0.0,5318950143,213,4.53,5318950141,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740070675,731,6,2,83,25,anga7587r1zv4ey71ge9zxol3,1,98.8,80.2,2024-10-27T14:42:38.797Z,2024-10-27T14:55:38Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5318950683,233,748,5318950173,73,,5318950171,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740070691,748,6,2,83,25,c165yjiny1qnmfdvefxvflnkc,0,1.2,19.8,2024-10-27T14:42:38.797Z,2024-10-27T21:38:54Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5318950661,56,Back,5318950721,233,731,5318950665,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071343,732,1,2,83,50,anga7587r1zv4ey71ge9zxol3,0,99.5,99.5,2024-10-27T14:43:03.565Z,2024-10-27T22:02:07Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5321245213,224,,5318953535,212,32.1,5318953529,56,Center,5318953523,155,,5318953531,140,92.3,5318953521,6,,5318953537,213,4.47,5318953539,1,,5318953533,141,53.6,5321245215,72,5318953517,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740485967,873,12,2,83,53,c165yjiny1qnmfdvefxvflnkc,1,9.6,51.9,2024-10-27T14:43:06.957Z,2024-10-27T21:39:52Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5321249245,141,47.8,5321249249,213,5.99,5321249247,212,9.8,5321249241,56,Back,5321249243,140,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071379,749,83,2,83,54,c165yjiny1qnmfdvefxvflnkc,0,12.8,43.2,2024-10-27T14:43:08.229Z,2024-10-27T14:43:37Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5318957097,399,diwrq7ulrey4juxk4dafct0q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071349,733,61,2,83,55,anga7587r1zv4ey71ge9zxol3,0,87.2,56.8,2024-10-27T14:43:09.228Z,2024-10-27T15:09:30Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5318953553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071465,750,12,2,84,0,c165yjiny1qnmfdvefxvflnkc,1,11.9,15.5,2024-10-27T14:43:13.554Z,2024-10-27T21:39:59Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5318954201,213,6.10,5318954195,140,68.2,5318954197,141,0.0,5318954199,212,60.1,5318954193,56,Right,5321249795,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071783,734,5,2,84,0,anga7587r1zv4ey71ge9zxol3,1,29.6,100.8,2024-10-27T14:43:14.231Z,2024-10-27T15:10:57Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5318955885,347,,5318955935,233,751,5318955883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071471,751,5,2,84,0,c165yjiny1qnmfdvefxvflnkc,0,70.4,-0.8,2024-10-27T14:43:14.231Z,2024-10-27T15:10:57Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5318955945,233,734,5318954243,347,,5318954241,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071857,735,1,2,84,15,anga7587r1zv4ey71ge9zxol3,1,27.8,100.0,2024-10-27T14:43:29.037Z,2024-10-27T14:43:32Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5318956299,141,85.0,5318956303,213,3.79,5318956301,212,18.8,5318956293,107,,5318956295,56,Back,5318956297,140,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071945,736,1,2,84,18,anga7587r1zv4ey71ge9zxol3,1,13.4,85.0,2024-10-27T14:43:31.885Z,2024-10-27T14:43:34Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5318956789,213,4.11,5318956781,56,Back,5318956783,140,2.3,5318956785,141,59.9,5318956787,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740071981,737,1,2,84,21,anga7587r1zv4ey71ge9zxol3,1,2.6,60.8,2024-10-27T14:43:34.764Z,2024-10-27T14:43:36Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5318956991,56,Back,5318956997,212,16.1,5318956993,140,8.8,5318956995,141,82.4,5318956999,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072041,738,1,2,84,23,anga7587r1zv4ey71ge9zxol3,1,9.6,82.4,2024-10-27T14:43:36.636Z,2024-10-27T21:40:21Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5318957337,140,33.6,5318957343,213,5.51,5318957341,212,35.1,5318957335,56,Back,5318957345,1,,5318957333,155,,5318957339,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072045,739,4,2,84,25,anga7587r1zv4ey71ge9zxol3,1,34.9,46.0,2024-10-27T14:43:38.588Z,2024-10-27T14:55:36Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5318957957,13,,5318957961,265,,5318958005,233,752,5318957959,152,,5318958009,286,,5318957361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072051,752,4,2,84,25,c165yjiny1qnmfdvefxvflnkc,0,65.1,54.0,2024-10-27T14:43:38.589Z,2024-10-27T14:55:37Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5318957465,285,,5318957459,56,Center,5318958025,233,739,5318957463,265,,5318957457,13,,5318957461,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072371,740,1,2,84,38,anga7587r1zv4ey71ge9zxol3,1,38.6,56.2,2024-10-27T14:43:52.428Z,2024-10-27T14:43:54Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5318959135,189,,5318959119,140,33.7,5318959123,212,16.4,5318959121,141,79.1,5318959111,5,,5318959125,213,1.89,5318959115,152,,5318959117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072405,741,1,2,84,40,anga7587r1zv4ey71ge9zxol3,1,39.5,78.9,2024-10-27T14:43:54.221Z,2024-10-27T15:00:00Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5318959377,1,,5318959367,56,Left,5318959375,213,0.35,5318959371,141,97.0,5318959373,212,36.0,5318959369,140,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740076451,770,1,2,84,40,anga7587r1zv4ey71ge9zxol3,1,63.7,73.4,2024-10-27T14:43:54.451Z,2024-10-27T14:46:53Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5318980943,141,83.2,5318980941,140,85.9,5318980935,168,,5318980937,56,Left,5318980947,213,0.28,5318980945,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740486957,874,83,2,84,45,c165yjiny1qnmfdvefxvflnkc,1,6.0,30.0,2024-10-27T14:43:58.726Z,2024-10-27T21:40:55Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5321255069,399,9pnirb3qt48zeui3su8cvu1ka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072499,742,61,2,84,46,anga7587r1zv4ey71ge9zxol3,0,95.5,72.1,2024-10-27T14:44:00.012Z,2024-10-27T14:44:00Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5318959865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072567,754,1,2,84,48,c165yjiny1qnmfdvefxvflnkc,0,6.9,29.5,2024-10-27T14:44:02.340Z,2024-10-27T14:44:03Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5318960269,213,0.14,5318960261,56,Back,5318960271,1,,5318960263,140,38.3,5318960259,157,,5318960265,141,36.1,5318960267,212,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072599,755,83,2,84,51,c165yjiny1qnmfdvefxvflnkc,0,40.3,39.1,2024-10-27T14:44:04.580Z,2024-10-27T14:44:22Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5318962023,399,5is9bcj143orulo4biogwxzl6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072621,744,1,2,84,51,anga7587r1zv4ey71ge9zxol3,1,63.1,57.1,2024-10-27T14:44:05.076Z,2024-10-27T21:41:20Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318960549,56,Center,5318960555,212,13.2,5318960551,140,55.3,5318960557,213,4.05,5318960553,141,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072595,743,43,2,84,52,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-10-27T14:44:05.757Z,2024-10-27T21:41:09Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5321256209,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072661,745,1,2,84,53,anga7587r1zv4ey71ge9zxol3,1,55.3,41.8,2024-10-27T14:44:07.165Z,2024-10-27T14:44:08Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5318960771,141,64.9,5318960773,212,15.8,5318960769,140,57.0,5318960767,56,Center,5318960775,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072843,746,1,2,84,55,anga7587r1zv4ey71ge9zxol3,1,55.6,65.6,2024-10-27T14:44:08.845Z,2024-10-27T14:44:16Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318961727,141,90.2,5318961731,213,1.03,5318961729,212,19.5,5318961719,56,Left,5318961723,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072909,747,1,2,85,3,anga7587r1zv4ey71ge9zxol3,1,73.6,91.8,2024-10-27T14:44:16.605Z,2024-10-27T14:44:18Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5318962101,140,63.7,5318962107,213,4.07,5318962103,141,71.5,5318962105,212,17.3,5318962099,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072941,748,1,2,85,5,anga7587r1zv4ey71ge9zxol3,1,63.7,71.5,2024-10-27T14:44:18.812Z,2024-10-27T14:44:20Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5318962265,140,79.5,5318962267,141,92.0,5318962269,212,21.7,5318962271,213,0.70,5318962263,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740072985,749,1,2,85,6,anga7587r1zv4ey71ge9zxol3,1,79.2,91.8,2024-10-27T14:44:20.300Z,2024-10-27T14:44:22Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5318962545,56,Left,5318962549,141,95.9,5318962547,140,91.5,5318962553,213,0.21,5318962551,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073135,750,1,2,85,8,anga7587r1zv4ey71ge9zxol3,1,91.4,95.9,2024-10-27T14:44:22.236Z,2024-10-27T21:41:36Z,8ydi45wh0naevno6aos78vi09,L. Klassen,1.0,,5318963407,155,,5318963413,141,40.7,5318963419,1,,5318963417,213,4.82,5318963409,56,Center,5318964843,154,,5318963411,140,95.3,5321258459,72,,5318963405,2,,5321258457,224,5318964841,210,5318963415,212,37.8,,,,,,,,,15,,,,,,,,,,,,,,,,,,,
2740073157,751,44,2,85,13,anga7587r1zv4ey71ge9zxol3,1,92.2,42.1,2024-10-27T14:44:27.308Z,2024-10-27T22:00:59Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5318963585,56,Center,5318963673,233,756,5318963587,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073125,756,44,2,85,13,c165yjiny1qnmfdvefxvflnkc,0,7.8,57.9,2024-10-27T14:44:27.309Z,2024-10-27T22:00:59Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5318963357,56,Back,5318963361,285,,5318963699,233,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073163,752,15,2,85,14,anga7587r1zv4ey71ge9zxol3,1,95.3,40.7,2024-10-27T14:44:28.444Z,2024-10-27T14:45:01Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5318964341,15,,5318964867,55,750,5318963615,60,,5318964879,146,98.6,5318964863,29,,5318964873,103,3.2,5318964881,147,45.7,5318964865,154,,5318963613,22,,5318967373,233,5318964347,328,5318963617,56,Center,5318964871,102,49.3,5318964861,78,,,,,757,,,,,,,,,,,,,,,,,,
2740073153,757,10,2,85,15,c165yjiny1qnmfdvefxvflnkc,1,1.4,49.5,2024-10-27T14:44:28.544Z,2024-10-27T21:42:13Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5321261807,179,,5318967317,174,,5318967427,233,752,5321261809,376,,5318963543,56,Back,5318963541,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073219,758,12,2,85,16,c165yjiny1qnmfdvefxvflnkc,1,9.9,39.5,2024-10-27T14:44:29.589Z,2024-10-27T14:45:09Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5318963969,213,5.97,5318963965,141,29.5,5318963963,140,29.7,5318963967,212,21.9,5318963961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740075673,769,12,2,85,17,c165yjiny1qnmfdvefxvflnkc,1,10.1,46.1,2024-10-27T14:44:30.671Z,2024-10-27T14:46:25Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5318976787,141,33.7,5318976783,56,Back,5318976785,140,20.9,5318976791,213,5.64,5318976789,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073199,753,61,2,85,17,anga7587r1zv4ey71ge9zxol3,0,71.9,59.9,2024-10-27T14:44:31.276Z,2024-10-27T14:44:31Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318963847,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073333,760,1,2,85,18,c165yjiny1qnmfdvefxvflnkc,1,23.8,46.7,2024-10-27T14:44:32.448Z,2024-10-27T14:44:36Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5318964583,212,21.7,5318964581,141,77.1,5318964577,56,Back,5318964579,140,30.2,5318964585,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073351,761,1,2,85,22,c165yjiny1qnmfdvefxvflnkc,0,29.3,90.0,2024-10-27T14:44:36.532Z,2024-10-27T14:44:37Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5318964697,213,5.42,5318964693,212,13.2,5318964691,141,75.2,5318964689,140,37.5,5318964687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073413,754,8,2,85,26,anga7587r1zv4ey71ge9zxol3,1,67.0,5.8,2024-10-27T14:44:40.172Z,2024-10-27T21:42:44Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5318964977,56,Right,5321264213,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073491,762,83,2,85,27,c165yjiny1qnmfdvefxvflnkc,0,41.3,91.5,2024-10-27T14:44:40.684Z,2024-10-27T14:48:14Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5318989989,399,6ul2nma4j0a7e2li6wyyrpal1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073485,756,3,2,85,29,anga7587r1zv4ey71ge9zxol3,0,59.5,8.1,2024-10-27T14:44:42.684Z,2024-10-27T21:43:05Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5318965417,233,762,5318965355,56,Right,5321265959,465,,5318965357,286,,5318966191,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073675,757,5,2,85,30,anga7587r1zv4ey71ge9zxol3,0,65.0,-2.0,2024-10-27T14:44:44.493Z,2024-10-27T14:44:54Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5318966413,233,763,5318966355,56,Right,5318966357,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740073593,763,5,2,85,30,c165yjiny1qnmfdvefxvflnkc,1,35.0,102.0,2024-10-27T14:44:44.493Z,2024-10-27T15:10:58Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5318966373,233,757,5318965927,347,,5318965925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740074575,764,1,2,86,15,c165yjiny1qnmfdvefxvflnkc,0,45.5,100.0,2024-10-27T14:45:29.453Z,2024-10-27T14:45:32Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5318970955,56,Left,5318970961,212,33.7,5318970957,140,76.9,5318970963,213,6.08,5318970965,1,,5318970959,141,90.6,5318970951,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740074633,758,43,2,86,20,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-10-27T14:45:33.820Z,2024-10-27T21:43:18Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5321267217,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740074741,759,1,2,86,20,anga7587r1zv4ey71ge9zxol3,0,23.7,6.7,2024-10-27T14:45:34.188Z,2024-10-27T14:45:37Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5318971853,213,0.44,5318971851,212,53.8,5318971847,141,40.1,5318971845,140,70.2,5318971857,1,,5318971843,56,Center,5318971841,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740074755,765,43,2,86,24,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-27T14:45:37.680Z,2024-10-27T21:43:22Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5321267607,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
