id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2804948687,812,1,2,68,14,77tfx9me4aaqhzv78bmgsy9bg,1,22.8,62.0,2025-04-22T18:27:14.426Z,2025-04-22T18:27:15Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5673026239,140,37.7,5673026237,56,Back,5673026243,212,16.0,5673026241,141,57.2,5673026245,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804948699,813,1,2,68,15,77tfx9me4aaqhzv78bmgsy9bg,1,37.8,57.2,2025-04-22T18:27:15.802Z,2025-04-22T18:27:17Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5673026281,141,88.7,5673026283,212,22.4,5673026277,56,Back,5673026285,213,1.28,5673026279,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804948701,814,1,2,68,16,77tfx9me4aaqhzv78bmgsy9bg,0,44.3,88.3,2025-04-22T18:27:17.099Z,2025-04-22T18:27:17Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5673026309,140,57.5,5673026303,56,Center,5673026313,141,61.8,5673026321,213,5.37,5673026317,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804948719,462,1,2,68,18,59as3grjvj19voay31j3yfgni,1,37.1,44.8,2025-04-22T18:27:18.361Z,2025-04-22T18:27:20Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5673026401,213,5.59,5673026395,140,54.6,5673026393,56,Center,5673026397,141,22.2,5673026399,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804948727,464,61,2,68,20,59as3grjvj19voay31j3yfgni,0,54.6,22.2,2025-04-22T18:27:21.241Z,2025-04-22T18:27:21Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5673026425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804948743,815,4,2,68,22,77tfx9me4aaqhzv78bmgsy9bg,1,57.4,74.8,2025-04-22T18:27:23.097Z,2025-04-22T18:27:28Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5673026517,56,Center,5673026523,286,,5673026519,152,,5673026525,233,465,5673026521,265,,5673026515,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804948735,465,4,2,68,22,59as3grjvj19voay31j3yfgni,0,42.6,25.2,2025-04-22T18:27:23.098Z,2025-04-22T18:58:24Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5673026487,56,Back,5673026533,233,815,5673026489,152,,5673026493,285,,5673026485,13,,5673026491,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804948873,466,18,2,68,45,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-22T18:27:46.006Z,2025-04-22T22:00:26Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5673027323,59,19,5673027321,44,Midfielder,5673027343,55,467,5673027319,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804948875,467,19,2,68,45,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-22T18:27:46.007Z,2025-04-22T22:00:27Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5673027333,292,7,5673027335,293,5,5673027329,145,7,5673027331,59,7,5673027339,55,466,5673027337,44,Midfielder,5673027325,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804948941,816,1,2,69,5,77tfx9me4aaqhzv78bmgsy9bg,1,57.6,78.8,2025-04-22T18:28:05.787Z,2025-04-22T18:28:08Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5673027757,213,3.35,5673027737,152,,5673027745,140,42.3,5673027741,56,Back,5673027749,141,73.9,5673027735,5,,5673027753,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804948969,817,1,2,69,8,77tfx9me4aaqhzv78bmgsy9bg,1,41.1,72.7,2025-04-22T18:28:08.715Z,2025-04-22T18:28:12Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5673027891,212,26.5,5673027893,213,4.73,5673027885,56,Back,5673027889,141,33.7,5673027887,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804948971,818,1,2,69,11,77tfx9me4aaqhzv78bmgsy9bg,1,41.0,37.6,2025-04-22T18:28:12.284Z,2025-04-22T18:28:13Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5673027915,141,52.4,5673027913,140,61.2,5673027919,213,0.44,5673027911,56,Center,5673027917,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804948983,819,1,2,69,12,77tfx9me4aaqhzv78bmgsy9bg,1,61.2,52.4,2025-04-22T18:28:13.179Z,2025-04-22T18:28:14Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5673027969,140,55.9,5673027987,156,,5673027971,141,52.2,5673027967,56,Center,5673027975,213,3.17,5673027973,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804948991,820,1,2,69,14,77tfx9me4aaqhzv78bmgsy9bg,1,55.9,52.2,2025-04-22T18:28:14.620Z,2025-04-22T18:28:16Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5673028027,141,61.4,5673028029,212,12.0,5673028031,213,0.55,5673028025,140,65.7,5673028023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949005,821,1,2,69,15,77tfx9me4aaqhzv78bmgsy9bg,1,68.3,52.2,2025-04-22T18:28:15.995Z,2025-04-22T18:28:19Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5673028095,212,27.9,5673028089,56,Center,5673028093,141,24.3,5673028091,140,87.8,5673028097,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949023,822,1,2,69,18,77tfx9me4aaqhzv78bmgsy9bg,1,88.0,24.9,2025-04-22T18:28:19.036Z,2025-04-22T22:00:54Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5673028211,213,1.33,5673028205,140,98.1,5673028213,1,,5673028207,141,88.4,5673028209,212,44.5,5673411621,224,,5673028199,2,,5673028201,155,,5673411623,20,,5673028203,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949031,823,1,2,69,24,77tfx9me4aaqhzv78bmgsy9bg,1,89.7,94.4,2025-04-22T18:28:24.443Z,2025-04-22T22:01:04Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,1.0,5673028547,210,15,5673028263,56,Center,5673028265,140,84.0,5673028271,213,4.41,5673028269,212,20.0,5673028267,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949033,824,15,2,69,25,77tfx9me4aaqhzv78bmgsy9bg,1,84.9,69.1,2025-04-22T18:28:26.204Z,2025-04-22T22:01:23Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5673028573,103,18.4,5673028565,133,,5673028275,22,,5673028577,146,98.5,5673028571,102,48.6,5673028579,147,54.2,5673028585,233,468,5673028325,72,,5673028563,29,,5673028575,215,,5673028567,55,823,5673028277,64,5673028561,78,,5673028279,56,Center,,,,,,,,,,,,,,,,,,
2804949039,468,10,2,69,25,59as3grjvj19voay31j3yfgni,1,1.9,47.4,2025-04-22T18:28:26.304Z,2025-04-22T22:01:48Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5673028305,56,Back,5673028303,182,,5673412947,377,,5673028301,178,,5673028299,173,,5673028599,233,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949041,469,52,2,69,28,59as3grjvj19voay31j3yfgni,1,2.6,50.3,2025-04-22T18:28:28.748Z,2025-04-22T22:01:52Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5673413037,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949075,470,1,2,69,33,59as3grjvj19voay31j3yfgni,1,10.0,55.4,2025-04-22T18:28:34.011Z,2025-04-22T18:28:36Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5673028527,56,Back,5673028535,213,0.52,5673028533,212,35.9,5673028529,140,39.7,5673028531,141,81.7,5673028537,1,,5673028525,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949083,471,1,2,69,36,59as3grjvj19voay31j3yfgni,1,30.2,76.3,2025-04-22T18:28:36.443Z,2025-04-22T22:02:05Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5673028629,1,,5673028621,140,61.4,5673028627,213,0.14,5673028625,212,33.1,5673028619,56,Left,5673028623,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949085,472,61,2,69,37,59as3grjvj19voay31j3yfgni,0,73.4,88.3,2025-04-22T18:28:37.724Z,2025-04-22T18:28:38Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5673028633,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949093,825,1,2,69,38,77tfx9me4aaqhzv78bmgsy9bg,1,21.6,8.8,2025-04-22T18:28:38.860Z,2025-04-22T18:28:41Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5673028685,212,27.4,5673028683,141,44.9,5673028681,140,10.0,5673028687,213,2.03,5673028679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949159,827,1,2,69,47,77tfx9me4aaqhzv78bmgsy9bg,1,9.5,45.2,2025-04-22T18:28:48.301Z,2025-04-22T18:28:50Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5673029037,140,4.1,5673029043,213,4.42,5673029041,212,19.6,5673029039,141,17.6,5673029035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949185,828,1,2,69,50,77tfx9me4aaqhzv78bmgsy9bg,1,3.4,15.6,2025-04-22T18:28:50.445Z,2025-04-22T18:28:55Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5673029167,212,14.0,5673029161,56,Back,5673029169,213,0.53,5673029163,140,14.9,5673029165,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949163,473,40,2,69,51,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-22T18:28:52.161Z,2025-04-22T18:28:52Z,,,,,5673029065,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5",5673029073,194,a87w6l9zsbahdi4knm1347zs9,5673029063,30,"41ii5y9ebz5e3xhaif9kc8qmt, 8yfw9f74h0yfz51bkxxc8p39x, 8mn8apr6n7t7s6lx4d4vvdnca, 78kzajya12k4sm0ebfl37d6ok, ddl5g7raihnc9s4u3wetz8v10, a87w6l9zsbahdi4knm1347zs9, djlyi0ad4x1p0k4thn8n0axw4, drlp4xtkta08jiu0px6m4ocq2, elhmf9cc26ec5p1wnwonuxf4l, 1sdsqfn743j5tqem8ra7sppn8, bcscjb9jdgu4ims9n3vwuj5k9, c3sp1x0shf2b24rl5ike6v0iy, bidudbkachfl6126lhlr254wk, 8mcb1hiuk9rzf48cx3vj5i3th, 7yim2aepctujr2m4p20a97755, e73sexp7kse0wlykdi7xcbg2c, bewwsztrqoqdp5ttkxry0i1yi",5673029069,130,2,5673029071,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",5673029067,59,"1, 6, 55, 21, 4, 22, 11, 24, 18, 7, 14, 3, 13, 15, 16, 20, 30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949201,829,1,2,69,54,77tfx9me4aaqhzv78bmgsy9bg,1,22.6,18.6,2025-04-22T18:28:55.197Z,2025-04-22T18:28:58Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5673029229,213,1.32,5673029225,141,53.9,5673029221,56,Back,5673029223,140,28.5,5673029227,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949255,830,1,2,69,58,77tfx9me4aaqhzv78bmgsy9bg,1,27.0,60.9,2025-04-22T18:28:58.958Z,2025-04-22T18:29:05Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5673029515,141,87.5,5673029513,140,57.6,5673029521,1,,5673029509,155,,5673029519,213,0.51,5673029511,56,Left,5673029517,212,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949269,831,1,2,70,5,77tfx9me4aaqhzv78bmgsy9bg,1,66.6,73.8,2025-04-22T18:29:05.566Z,2025-04-22T18:29:07Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5673029581,56,Center,5673029583,140,65.6,5673029589,213,4.59,5673029585,141,61.2,5673029587,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949295,832,1,2,70,7,77tfx9me4aaqhzv78bmgsy9bg,1,65.7,58.4,2025-04-22T18:29:07.341Z,2025-04-22T18:29:11Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5673029735,56,Center,5673029739,141,26.2,5673029743,213,5.25,5673029737,140,78.1,5673029741,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949301,833,1,2,70,11,77tfx9me4aaqhzv78bmgsy9bg,1,85.6,37.7,2025-04-22T18:29:11.837Z,2025-04-22T18:29:13Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5673029787,213,5.89,5673029779,56,Center,5673029781,140,98.1,5673029785,212,14.2,5673029783,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949309,834,1,2,70,12,77tfx9me4aaqhzv78bmgsy9bg,1,98.1,29.8,2025-04-22T18:29:13.053Z,2025-04-22T18:29:22Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5673029839,212,14.9,5673029837,141,48.7,5673029833,56,Center,5673030103,195,,5673029835,140,90.9,5673029841,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949313,835,61,2,70,15,77tfx9me4aaqhzv78bmgsy9bg,0,91.2,48.2,2025-04-22T18:29:15.805Z,2025-04-22T18:29:16Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5673029849,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949327,474,1,2,70,17,59as3grjvj19voay31j3yfgni,1,7.2,46.4,2025-04-22T18:29:17.837Z,2025-04-22T18:29:19Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5673029927,213,5.91,5673029921,140,22.3,5673029925,212,17.0,5673029919,56,Back,5673029923,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949335,475,43,2,70,18,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-22T18:29:18.893Z,2025-04-22T22:02:55Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5673414625,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949375,476,1,2,70,19,59as3grjvj19voay31j3yfgni,1,22.3,37.4,2025-04-22T18:29:19.405Z,2025-04-22T18:29:24Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5673030173,212,34.1,5673030175,213,1.44,5673030167,56,Back,5673030177,1,,5673030171,141,87.2,5673030169,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949379,477,3,2,70,23,59as3grjvj19voay31j3yfgni,1,22.8,91.2,2025-04-22T18:29:24.061Z,2025-04-22T22:03:16Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5673030211,285,,5673030229,233,836,5673030209,56,Back,5673415219,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949383,836,45,2,70,23,77tfx9me4aaqhzv78bmgsy9bg,0,77.2,8.8,2025-04-22T18:29:24.061Z,2025-04-22T18:29:26Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5673030219,56,Right,5673030221,286,,5673030251,233,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949415,478,1,2,70,24,59as3grjvj19voay31j3yfgni,1,15.5,95.4,2025-04-22T18:29:25.116Z,2025-04-22T18:29:31Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5673030395,212,9.7,5673030393,141,83.2,5673030389,56,Back,5673030391,140,10.8,5673030397,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949431,479,1,2,70,30,59as3grjvj19voay31j3yfgni,1,24.9,79.1,2025-04-22T18:29:31.069Z,2025-04-22T18:29:34Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5673030503,213,4.41,5673030499,141,61.4,5673030501,212,12.6,5673030495,56,Back,5673030497,140,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949451,480,1,2,70,33,59as3grjvj19voay31j3yfgni,1,27.9,42.7,2025-04-22T18:29:34.285Z,2025-04-22T22:03:28Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5673030607,213,4.89,5673030603,141,6.4,5673030601,140,32.1,5673030605,212,25.1,5673030599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949457,481,1,2,70,39,59as3grjvj19voay31j3yfgni,1,35.1,5.3,2025-04-22T18:29:39.534Z,2025-04-22T18:29:41Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5673030647,141,26.1,5673030649,212,16.1,5673030651,213,2.07,5673030645,140,27.8,5673030643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949471,482,1,2,70,41,59as3grjvj19voay31j3yfgni,1,28.3,26.2,2025-04-22T18:29:41.725Z,2025-04-22T18:29:44Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5673030747,212,23.5,5673030735,56,Back,5673030751,213,1.71,5673030739,140,25.3,5673030743,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949485,483,1,2,70,44,59as3grjvj19voay31j3yfgni,1,25.3,60.5,2025-04-22T18:29:44.349Z,2025-04-22T18:29:47Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5673030823,56,Back,5673030825,140,30.1,5673030831,212,23.0,5673030827,141,93.5,5673030835,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949545,484,1,2,70,46,59as3grjvj19voay31j3yfgni,1,30.0,93.2,2025-04-22T18:29:46.989Z,2025-04-22T18:29:54Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5673031105,56,Left,5673031109,141,94.7,5673031111,212,25.5,5673031113,213,0.04,5673031107,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949555,485,1,2,70,53,59as3grjvj19voay31j3yfgni,1,59.0,70.8,2025-04-22T18:29:54.030Z,2025-04-22T18:29:58Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5673031207,212,45.1,5673031201,140,83.3,5673031199,56,Right,5673031209,213,5.31,5673031203,141,16.1,5673031213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949573,486,1,2,70,57,59as3grjvj19voay31j3yfgni,0,84.8,22.2,2025-04-22T18:29:57.534Z,2025-04-22T22:03:47Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5673031323,56,Center,5673031325,140,97.7,5673031319,2,,5673031331,213,0.77,5673416261,223,,5673031321,155,,5673031329,212,18.9,5673416263,72,,5673031327,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805017259,1037,44,2,70,58,77tfx9me4aaqhzv78bmgsy9bg,1,7.4,52.4,2025-04-22T18:29:58.993Z,2025-04-22T22:04:05Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5673416711,233,676,5673416705,56,Back,5673416709,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805017255,676,44,2,70,58,59as3grjvj19voay31j3yfgni,0,92.6,47.6,2025-04-22T18:29:58.994Z,2025-04-22T22:04:05Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5673416703,286,,5673416701,56,Center,5673416731,233,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949671,838,12,2,70,58,77tfx9me4aaqhzv78bmgsy9bg,1,4.9,61.1,2025-04-22T18:29:59.048Z,2025-04-22T22:04:12Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5673031765,213,2.21,5673031763,212,11.5,5673031757,56,Back,5673031759,140,0.0,5673031771,167,,5673031761,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949677,488,6,2,71,0,59as3grjvj19voay31j3yfgni,1,100.0,31.6,2025-04-22T18:30:01.248Z,2025-04-22T22:04:13Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5673031791,56,Center,5673031793,73,,5673050937,233,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949673,839,6,2,71,0,77tfx9me4aaqhzv78bmgsy9bg,0,0.0,68.4,2025-04-22T18:30:01.248Z,2025-04-22T22:04:30Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5673031817,73,,5673050941,233,488,5673031813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949595,837,43,2,71,1,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-22T18:30:01.840Z,2025-04-22T18:30:31Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5673031927,144,5,5673031409,346,0,5673031407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949577,487,43,2,71,2,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-22T18:30:02.782Z,2025-04-22T18:30:18Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5673031349,56,Center,5673031683,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949727,489,1,2,71,31,59as3grjvj19voay31j3yfgni,0,99.6,0.2,2025-04-22T18:30:31.679Z,2025-04-22T22:04:26Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5673417391,72,,5673032105,56,Center,5673032103,223,,5673032113,213,1.64,5673032107,140,97.8,5673032099,6,,5673032109,141,42.4,5673032101,155,,5673032097,2,,5673032111,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949757,840,44,2,71,32,77tfx9me4aaqhzv78bmgsy9bg,1,2.2,56.7,2025-04-22T18:30:32.382Z,2025-04-22T22:05:25Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5673032277,56,Back,5673032311,233,490,5673032279,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949749,490,44,2,71,32,59as3grjvj19voay31j3yfgni,0,97.8,43.3,2025-04-22T18:30:32.383Z,2025-04-22T22:05:27Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5673032347,233,840,5673032243,286,,5673032241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949785,841,12,2,71,32,77tfx9me4aaqhzv78bmgsy9bg,1,2.1,53.9,2025-04-22T18:30:32.808Z,2025-04-22T22:05:29Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5673032427,213,1.43,5673032421,141,72.9,5673132423,15,,5673032417,56,Back,5673032423,212,13.0,5673032419,140,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949809,491,1,2,71,36,59as3grjvj19voay31j3yfgni,1,97.0,22.5,2025-04-22T18:30:37.111Z,2025-04-22T22:05:37Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,1.0,5673419867,210,13,5673032561,56,Center,5673032571,1,,5673032569,213,2.08,5673032567,212,32.4,5673032563,140,81.9,5673032565,141,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804949813,492,13,2,71,38,59as3grjvj19voay31j3yfgni,1,80.3,60.3,2025-04-22T18:30:38.567Z,2025-04-22T22:05:37Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5673032591,56,Center,5673136321,215,,5673136315,29,,5673103799,120,,5673033777,231,50.5,5673032589,18,,5673033327,20,,5673033771,103,77.8,5673033325,25,,5673033775,230,99.0,5673033767,81,,5673033769,102,5673136317,55,491,,,,,,,,,,,,40.8,,,,,,,,,
2804949961,493,5,2,71,39,59as3grjvj19voay31j3yfgni,0,101.3,38.5,2025-04-22T18:30:40.112Z,2025-04-22T19:12:40Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5673033347,233,842,5673033311,56,Center,5673033313,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
