id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2728846371,769,1,2,84,50,9qsmopgutr7ut5g6workk8w4i,1,79.2,61.8,2024-09-30T18:42:04.823Z,2024-09-30T18:42:19Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,1.0,,5257636013,154,,5257635079,140,87.4,5257635081,141,72.4,5257635083,212,11.2,5257635085,213,0.70,5257636011,210,15,5257635077,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728846377,770,15,2,84,53,9qsmopgutr7ut5g6workk8w4i,1,88.5,68.7,2024-09-30T18:42:07.399Z,2024-09-30T18:42:19Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5257636027,154,,5257635111,56,Center,5257635343,72,,5257635109,64,,5257636025,29,,5257635615,103,19,5257635633,231,52.9,5257635629,230,98.6,5257635611,76,5257635647,233,989,,5257635623,147,5257635347,82,,5257635621,146,90.1,5257636029,55,769,5257635107,22,,5257635613,102,,,,66.6,53.3,,,,,,,,,
2728846415,989,10,2,84,53,77tfx9me4aaqhzv78bmgsy9bg,1,9.9,33.4,2024-09-30T18:42:07.499Z,2024-09-30T18:44:43Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257635703,233,770,5257635287,56,Back,5257635285,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728846383,771,6,2,84,54,9qsmopgutr7ut5g6workk8w4i,1,91.6,70.1,2024-09-30T18:42:08.552Z,2024-09-30T18:47:47Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5257635179,73,,5257635443,233,990,5257635177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728846431,990,6,2,84,54,77tfx9me4aaqhzv78bmgsy9bg,0,8.4,29.9,2024-09-30T18:42:08.552Z,2024-09-30T21:16:40Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257635475,233,771,5257635429,73,,5257635425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728846851,772,1,2,85,24,9qsmopgutr7ut5g6workk8w4i,0,99.5,99.5,2024-09-30T18:42:38.633Z,2024-09-30T21:16:43Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5257637823,213,4.63,5257637811,155,,5257637817,140,97.1,5257637809,6,,5257637815,56,Center,5257637813,224,,5257637819,141,52.8,5257637807,2,,5257637821,212,5258138665,72,,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728846879,991,12,2,85,26,77tfx9me4aaqhzv78bmgsy9bg,1,6.1,36.8,2024-09-30T18:42:40.626Z,2024-09-30T18:54:23Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5257637971,212,14.2,5257637967,140,8.1,5257637997,15,,5257637969,141,57.5,5257637965,56,Back,5257637973,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728846899,773,13,2,85,27,9qsmopgutr7ut5g6workk8w4i,1,86.7,36.0,2024-09-30T18:42:41.687Z,2024-09-30T21:17:08Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5257639093,25,,5257639349,458,,5257638071,56,Center,5257639343,73,,5257639351,230,99.1,5257639347,103,9.7,5258139063,63,,5257639095,72,,5257639345,102,5257639353,231,47.8,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728846911,774,5,2,85,28,9qsmopgutr7ut5g6workk8w4i,0,101.5,58.4,2024-09-30T18:42:42.499Z,2024-09-30T18:47:45Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5257638109,56,Center,5257638299,233,992,5257638113,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728846935,992,5,2,85,28,77tfx9me4aaqhzv78bmgsy9bg,1,-1.5,41.6,2024-09-30T18:42:42.499Z,2024-09-30T18:47:45Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5257638239,56,Back,5257638241,346,,5257638275,233,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728847197,993,1,2,85,49,77tfx9me4aaqhzv78bmgsy9bg,1,3.3,45.1,2024-09-30T18:43:03.553Z,2024-09-30T18:43:04Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5257639661,213,0.95,5257639657,141,65.5,5257639651,124,,5257639653,56,Back,5257639655,140,12.7,5257639665,237,,5257639659,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728847205,994,1,2,85,50,77tfx9me4aaqhzv78bmgsy9bg,1,12.7,65.5,2024-09-30T18:43:04.771Z,2024-09-30T18:43:05Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5257639735,212,23.0,5257639729,56,Back,5257639733,141,31.9,5257639731,140,10.0,5257639737,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728847227,995,1,2,85,51,77tfx9me4aaqhzv78bmgsy9bg,1,10.0,31.9,2024-09-30T18:43:05.605Z,2024-09-30T18:43:07Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5257639893,213,2.12,5257639887,140,3.4,5257639885,56,Back,5257639891,212,13.2,5257639889,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728847243,996,1,2,85,53,77tfx9me4aaqhzv78bmgsy9bg,1,3.4,48.4,2024-09-30T18:43:07.637Z,2024-09-30T18:43:08Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5257639973,140,5.2,5257639975,141,27.0,5257639977,212,14.7,5257639979,213,4.84,5257639971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728847327,997,1,2,85,54,77tfx9me4aaqhzv78bmgsy9bg,1,5.0,25.6,2024-09-30T18:43:08.833Z,2024-09-30T18:43:14Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5257640447,56,Back,5257640451,141,18.8,5257640449,140,27.8,5257640455,213,6.09,5257640453,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728847451,998,1,2,86,0,77tfx9me4aaqhzv78bmgsy9bg,1,54.6,16.2,2024-09-30T18:43:14.565Z,2024-09-30T18:43:23Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5257641209,212,15.8,5257641203,140,68.1,5257641205,141,5.8,5257641201,56,Right,5257641213,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728850023,809,83,2,86,6,9qsmopgutr7ut5g6workk8w4i,0,15.9,68.7,2024-09-30T18:43:20.382Z,2024-09-30T18:46:23Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5257656159,399,5uqf7a0y0fd1hf2rrmgx11tuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728850151,810,83,2,86,8,9qsmopgutr7ut5g6workk8w4i,0,14.4,55.1,2024-09-30T18:43:22.791Z,2024-09-30T18:46:25Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5257657443,399,5uqf7a0y0fd1hf2rrmgx11tuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728847467,999,1,2,86,8,77tfx9me4aaqhzv78bmgsy9bg,0,86.0,36.7,2024-09-30T18:43:23.046Z,2024-09-30T18:43:23Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5257641307,213,1.22,5257641301,140,88.5,5257641303,141,47.3,5257641299,56,Center,5257641305,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728847523,775,12,2,86,9,9qsmopgutr7ut5g6workk8w4i,1,13.1,46.7,2024-09-30T18:43:24.263Z,2024-09-30T18:43:26Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5257641573,141,55.1,5257641575,212,16.7,5257641577,213,0.35,5257641569,56,Back,5257641571,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728847547,777,43,2,86,13,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-09-30T18:43:27.687Z,2024-09-30T18:47:29Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5257663103,144,3,5257641709,56,Back,5257641711,285,0,5257641751,233,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728847573,778,1,2,86,13,9qsmopgutr7ut5g6workk8w4i,1,24.7,73.8,2024-09-30T18:43:28.167Z,2024-09-30T18:43:30Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5257641879,141,89.7,5257641881,212,11.0,5257641877,140,26.6,5257641883,213,1.39,5257641875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728847551,1000,83,2,86,13,77tfx9me4aaqhzv78bmgsy9bg,0,78.3,26.8,2024-09-30T18:43:28.326Z,2024-09-30T18:44:27Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5257642627,399,1gr0k94d0nh7msa32f6728aok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728847619,779,1,2,86,15,9qsmopgutr7ut5g6workk8w4i,1,24.1,86.0,2024-09-30T18:43:29.943Z,2024-09-30T18:43:33Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5257642129,212,18.3,5257642125,140,34.0,5257642123,56,Back,5257642127,141,63.9,5257642131,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728938319,888,3,2,86,17,9qsmopgutr7ut5g6workk8w4i,1,33.5,68.6,2024-09-30T18:43:32.311Z,2024-09-30T21:18:54Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5258140463,464,,5258140457,56,Back,5258140461,286,,5258141799,233,1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728938321,1075,45,2,86,17,77tfx9me4aaqhzv78bmgsy9bg,0,66.5,31.4,2024-09-30T18:43:32.311Z,2024-09-30T21:18:08Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5258140465,56,Center,5258140471,233,888,5258140469,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728938381,1076,83,2,86,18,77tfx9me4aaqhzv78bmgsy9bg,1,66.5,31.4,2024-09-30T18:43:32.713Z,2024-09-30T21:18:27Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5258140793,399,2xp7fbcl6a4nua9jpm7b4k1sk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728847637,780,3,2,86,19,9qsmopgutr7ut5g6workk8w4i,1,28.4,71.8,2024-09-30T18:43:33.447Z,2024-09-30T21:17:29Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5257642265,233,1001,5258139617,464,,5257642237,56,Back,5257642239,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728847635,1001,45,2,86,19,77tfx9me4aaqhzv78bmgsy9bg,0,71.6,28.2,2024-09-30T18:43:33.447Z,2024-09-30T18:43:39Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5257642233,56,Center,5257642313,233,780,5257642235,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728847687,781,1,2,86,20,9qsmopgutr7ut5g6workk8w4i,1,28.8,61.5,2024-09-30T18:43:34.439Z,2024-09-30T18:43:38Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5257642587,140,28.0,5257642593,213,4.58,5257642589,141,52.4,5257642591,212,6.2,5257642585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728847689,782,1,2,86,20,9qsmopgutr7ut5g6workk8w4i,1,28.0,52.2,2024-09-30T18:43:35.207Z,2024-09-30T18:43:38Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5257642601,56,Back,5257642607,212,10.4,5257642609,213,2.51,5257642605,141,61.2,5257642603,140,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728847739,783,1,2,86,21,9qsmopgutr7ut5g6workk8w4i,1,20.0,61.2,2024-09-30T18:43:35.863Z,2024-09-30T18:43:42Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5257642953,212,18.1,5257642955,213,4.85,5257642949,140,22.4,5257642947,56,Back,5257642951,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728847865,784,1,2,86,29,9qsmopgutr7ut5g6workk8w4i,1,31.8,39.1,2024-09-30T18:43:44.248Z,2024-09-30T18:43:50Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257643705,213,1.98,5257643697,141,58.5,5257643701,212,14.4,5257643695,140,26.4,5257643693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728847947,785,1,2,86,36,9qsmopgutr7ut5g6workk8w4i,1,31.0,53.7,2024-09-30T18:43:50.679Z,2024-09-30T18:43:55Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5257644143,56,Back,5257644145,140,33.3,5257644149,212,13.5,5257644147,141,34.2,5257644151,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728847995,786,1,2,86,41,9qsmopgutr7ut5g6workk8w4i,1,38.6,38.6,2024-09-30T18:43:55.415Z,2024-09-30T18:43:59Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257644461,56,Back,5257644467,212,10.6,5257644465,141,30.4,5257644463,140,47.2,5257644469,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728848039,787,1,2,86,44,9qsmopgutr7ut5g6workk8w4i,1,53.4,28.5,2024-09-30T18:43:59.128Z,2024-09-30T18:44:03Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5257644705,141,30.7,5257644703,140,43.2,5257644709,213,3.00,5257644701,56,Back,5257644707,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728848075,788,1,2,86,48,9qsmopgutr7ut5g6workk8w4i,1,46.4,32.1,2024-09-30T18:44:02.934Z,2024-09-30T18:44:05Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257644893,141,21.3,5257644889,140,55.4,5257644897,212,12.0,5257644885,56,Center,5257644901,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728848097,789,1,2,86,51,9qsmopgutr7ut5g6workk8w4i,1,57.7,19.5,2024-09-30T18:44:05.639Z,2024-09-30T18:44:07Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5257644989,141,3.1,5257644985,56,Right,5257644991,212,11.5,5257644993,213,4.94,5257644987,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728848155,790,1,2,86,52,9qsmopgutr7ut5g6workk8w4i,1,60.2,3.1,2024-09-30T18:44:07.255Z,2024-09-30T18:44:11Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5257645269,56,Back,5257645275,212,17.2,5257645273,141,14.7,5257645271,140,45.6,5257645277,213,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728848191,791,1,2,86,56,9qsmopgutr7ut5g6workk8w4i,1,41.1,17.7,2024-09-30T18:44:11.239Z,2024-09-30T18:44:13Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257645431,141,33.7,5257645429,140,32.0,5257645433,212,14.5,5257645435,213,2.29,5257645427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728848257,792,1,2,86,58,9qsmopgutr7ut5g6workk8w4i,1,30.8,36.4,2024-09-30T18:44:12.935Z,2024-09-30T18:44:16Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5257645749,140,36.3,5257645745,56,Back,5257645755,212,9.9,5257645751,141,24.6,5257645761,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728848361,793,1,2,87,1,9qsmopgutr7ut5g6workk8w4i,1,34.0,25.2,2024-09-30T18:44:16.231Z,2024-09-30T18:44:24Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257646377,56,Back,5257646385,212,5.2,5257646383,141,32.7,5257646381,140,33.2,5257646387,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728848425,794,1,2,87,9,9qsmopgutr7ut5g6workk8w4i,1,37.1,21.0,2024-09-30T18:44:23.927Z,2024-09-30T18:44:27Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5257646689,140,47.9,5257646693,212,17.0,5257646695,213,5.44,5257646687,56,Back,5257646691,141,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728848543,795,1,2,87,13,9qsmopgutr7ut5g6workk8w4i,1,47.7,2.6,2024-09-30T18:44:27.495Z,2024-09-30T18:44:37Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5257647427,212,20.1,5257647421,56,Back,5257647429,213,2.54,5257647423,140,31.9,5257647425,141,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728848633,796,1,2,87,23,9qsmopgutr7ut5g6workk8w4i,1,45.8,30.0,2024-09-30T18:44:37.527Z,2024-09-30T18:44:43Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257647925,56,Right,5257647935,213,5.41,5257647927,140,60.7,5257647929,141,2.6,5257647933,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728848739,797,1,2,87,29,9qsmopgutr7ut5g6workk8w4i,1,62.4,1.3,2024-09-30T18:44:43.783Z,2024-09-30T18:44:50Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5257648495,141,6.5,5257648493,140,46.8,5257648499,213,2.93,5257648491,56,Back,5257648497,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728848789,798,1,2,87,35,9qsmopgutr7ut5g6workk8w4i,1,48.9,28.5,2024-09-30T18:44:50.023Z,2024-09-30T18:44:51Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257648775,140,55.5,5257648773,56,Center,5257648779,212,8.6,5257648781,213,0.63,5257648777,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728848811,799,1,2,87,37,9qsmopgutr7ut5g6workk8w4i,1,54.6,35.5,2024-09-30T18:44:51.671Z,2024-09-30T18:44:52Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5257648923,213,3.57,5257648915,56,Back,5257648917,140,45.9,5257648921,212,10.0,5257648919,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728848891,800,1,2,87,38,9qsmopgutr7ut5g6workk8w4i,1,46.1,31.8,2024-09-30T18:44:52.823Z,2024-09-30T18:44:57Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257649391,56,Back,5257649399,212,5.7,5257649395,141,37.1,5257649401,213,2.46,5257649393,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728848979,801,1,2,87,43,9qsmopgutr7ut5g6workk8w4i,1,44.3,39.5,2024-09-30T18:44:57.462Z,2024-09-30T18:45:03Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5257649883,212,4.4,5257649885,213,4.83,5257649879,140,44.8,5257649881,141,33.1,5257649877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728848961,1002,83,2,87,47,77tfx9me4aaqhzv78bmgsy9bg,0,61.7,49.0,2024-09-30T18:45:02.120Z,2024-09-30T18:45:06Z,e07zv7ag985v8lq9sebfi27l5,M. Iloski,,,5257650439,399,chteizjcvxpvze9p77gcttcoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728848997,802,1,2,87,48,9qsmopgutr7ut5g6workk8w4i,0,34.5,48.1,2024-09-30T18:45:02.887Z,2024-09-30T18:45:05Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5257650007,213,1.99,5257650001,141,53.7,5257650185,233,1003,5257649997,56,Back,5257650189,286,,5257650181,236,,5257649999,140,32.9,5257650005,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728849025,1003,74,2,87,48,77tfx9me4aaqhzv78bmgsy9bg,1,59.6,21.5,2024-09-30T18:45:02.888Z,2024-09-30T18:47:38Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5257650233,233,802,5257650147,285,,5257650143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728849071,803,4,2,87,51,9qsmopgutr7ut5g6workk8w4i,1,30.2,58.4,2024-09-30T18:45:06.198Z,2024-09-30T18:45:11Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5257650677,13,,5257650685,285,,5257650683,152,,5257650691,233,1004,5257650681,56,Back,5257650679,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728849075,1004,4,2,87,51,77tfx9me4aaqhzv78bmgsy9bg,0,69.8,41.6,2024-09-30T18:45:06.199Z,2024-09-30T18:45:12Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5257650595,56,Center,5257650755,233,803,5257650593,294,,5257650599,286,,5257650591,13,,5257650597,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728849187,804,1,2,87,56,9qsmopgutr7ut5g6workk8w4i,1,33.2,63.3,2024-09-30T18:45:10.711Z,2024-09-30T18:45:15Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5257651169,56,Back,5257651173,141,95.4,5257651165,5,,5257651175,212,24.9,5257651167,152,,5257651177,213,1.07,5257651171,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728849243,805,3,2,88,0,9qsmopgutr7ut5g6workk8w4i,1,65.2,90.6,2024-09-30T18:45:14.983Z,2024-09-30T21:18:41Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5257651581,233,1005,5257651523,56,Left,5258141423,465,,5257651527,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728849207,1005,45,2,88,0,77tfx9me4aaqhzv78bmgsy9bg,0,34.8,9.4,2024-09-30T18:45:14.983Z,2024-09-30T18:47:44Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257651319,285,,5257651647,233,805,5257651317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728849327,806,1,2,88,3,9qsmopgutr7ut5g6workk8w4i,1,82.1,74.8,2024-09-30T18:45:18.230Z,2024-09-30T18:45:29Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,1.0,,5257651943,140,81.8,5257651945,141,35.2,5257651949,213,4.70,5257651939,56,Center,5257651947,212,26.9,5257652619,210,13,5257652621,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728849333,807,13,2,88,5,9qsmopgutr7ut5g6workk8w4i,1,82.6,35.4,2024-09-30T18:45:20.367Z,2024-09-30T21:18:51Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5257651957,22,,5257652639,230,98.1,5257652629,55,806,5257652633,102,53.9,5257652637,215,,5258141719,328,,5257651961,56,Center,5257652627,154,,5257653191,74,5257652625,29,,,5257652261,72,5257652641,231,47.3,5257651959,18,,5257652635,103,73.6,,,,,,,,,,,,,,,,,,,
2728849357,808,5,2,88,6,9qsmopgutr7ut5g6workk8w4i,0,101.2,51.0,2024-09-30T18:45:20.998Z,2024-09-30T18:47:46Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5257652113,56,Center,5257656073,233,1006,5257652115,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728850027,1006,5,2,88,6,77tfx9me4aaqhzv78bmgsy9bg,1,-1.2,49.0,2024-09-30T18:45:20.998Z,2024-09-30T18:47:46Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257655909,56,Back,5257655911,346,,5257656069,233,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728850035,1007,18,2,88,53,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-09-30T18:46:08.023Z,2024-09-30T18:46:09Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5257655933,44,Forward,5257655935,59,10,5257655931,42,,5257656005,55,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728850041,1008,19,2,88,53,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-09-30T18:46:08.024Z,2024-09-30T18:56:18Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,,5257655957,145,10,5257703413,293,1,5257655961,59,17,5257655949,42,,5257655965,44,Midfielder,5257703411,292,6,5257655969,55,1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
