id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2708005221,557,12,2,88,25,anga7587r1zv4ey71ge9zxol3,1,9.6,39.4,2024-08-11T13:49:06.818Z,2024-08-11T13:49:08Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5143217763,141,23.1,5143217759,56,Back,5143217767,213,5.70,5143217761,140,25.5,5143217765,212,20.0,5143217789,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005277,559,1,2,88,29,anga7587r1zv4ey71ge9zxol3,1,24.8,17.7,2024-08-11T13:49:10.689Z,2024-08-11T13:49:14Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5143218087,212,26.0,5143218089,213,0.14,5143218081,56,Back,5143218085,141,23.1,5143218083,140,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005281,560,3,2,88,33,anga7587r1zv4ey71ge9zxol3,0,58.5,17.7,2024-08-11T13:49:14.241Z,2024-08-11T17:41:59Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5143218107,56,Right,5143218109,286,,5144245349,465,,5143218219,233,966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005295,966,7,2,88,33,77tfx9me4aaqhzv78bmgsy9bg,1,41.5,82.3,2024-08-11T13:49:14.242Z,2024-08-11T17:41:57Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5144245217,384,,5143218191,56,Back,5143218193,285,,5143218215,233,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005323,968,1,2,88,35,77tfx9me4aaqhzv78bmgsy9bg,1,43.9,81.5,2024-08-11T13:49:16.455Z,2024-08-11T13:49:20Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5143218323,140,35.0,5143218329,213,4.20,5143218325,141,56.9,5143218321,56,Back,5143218327,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005339,969,1,2,88,39,77tfx9me4aaqhzv78bmgsy9bg,1,37.1,57.5,2024-08-11T13:49:20.471Z,2024-08-11T13:49:21Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5143218427,140,45.7,5143218451,189,,5143218435,213,0.05,5143218425,56,Back,5143218433,212,9.0,5143218429,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005423,970,1,2,88,42,77tfx9me4aaqhzv78bmgsy9bg,1,61.1,64.5,2024-08-11T13:49:23.303Z,2024-08-11T13:49:28Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5143218843,140,71.0,5143218847,212,20.2,5143218849,213,1.03,5143218845,141,90.0,5143218841,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005437,971,1,2,88,47,77tfx9me4aaqhzv78bmgsy9bg,1,73.3,89.0,2024-08-11T13:49:28.423Z,2024-08-11T13:49:31Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5143218913,141,58.7,5143218909,56,Center,5143218911,140,69.5,5143218915,212,21.0,5143218917,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005449,972,1,2,88,50,77tfx9me4aaqhzv78bmgsy9bg,1,69.4,57.9,2024-08-11T13:49:31.223Z,2024-08-11T13:49:34Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5143219019,56,Center,5143219027,141,39.5,5143219023,140,72.3,5143219031,213,4.95,5143219029,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005457,973,1,2,88,52,77tfx9me4aaqhzv78bmgsy9bg,1,70.3,42.1,2024-08-11T13:49:33.039Z,2024-08-11T17:42:11Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5143219077,212,9.9,5143219079,213,1.70,5143219071,56,Center,5143219075,141,56.6,5143219073,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005473,974,1,2,88,53,77tfx9me4aaqhzv78bmgsy9bg,1,68.9,57.2,2024-08-11T13:49:34.903Z,2024-08-11T13:49:37Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5143219167,56,Left,5143219173,212,16.0,5143219169,140,73.7,5143219175,213,1.25,5143219171,141,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005507,975,1,2,88,56,77tfx9me4aaqhzv78bmgsy9bg,1,74.7,79.8,2024-08-11T13:49:37.415Z,2024-08-11T13:49:42Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5143219387,213,4.62,5143219379,56,Center,5143219383,141,62.9,5143219385,212,11.5,5143219381,140,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005515,976,1,2,88,58,77tfx9me4aaqhzv78bmgsy9bg,0,77.6,63.2,2024-08-11T13:49:39.119Z,2024-08-11T17:42:16Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5143219445,212,24.3,5143219447,213,0.06,5143219441,140,100.0,5143219443,141,65.3,5143219439,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005601,561,5,2,89,1,anga7587r1zv4ey71ge9zxol3,1,-0.8,34.0,2024-08-11T13:49:42.849Z,2024-08-11T13:49:57Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5143220013,233,977,5143220017,346,,5143220011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005517,977,5,2,89,1,77tfx9me4aaqhzv78bmgsy9bg,0,100.8,66.0,2024-08-11T13:49:42.849Z,2024-08-11T13:49:59Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5143220025,233,561,5143219461,346,,5143219457,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005705,562,1,2,89,29,anga7587r1zv4ey71ge9zxol3,0,5.0,46.1,2024-08-11T13:50:10.273Z,2024-08-11T13:50:14Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5143220757,212,60.9,5143220763,74,,5143220761,1,,5143220759,213,0.09,5143220751,56,Center,5143220755,141,54.0,5143220749,124,,5143220753,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005709,978,1,2,89,33,77tfx9me4aaqhzv78bmgsy9bg,0,35.0,45.2,2024-08-11T13:50:14.694Z,2024-08-11T13:50:15Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5143220777,3,,5143220783,141,57.8,5143220779,56,Back,5143220791,213,0.65,5143220787,212,14.1,5143220781,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005719,563,1,2,89,35,anga7587r1zv4ey71ge9zxol3,1,53.7,36.0,2024-08-11T13:50:16.593Z,2024-08-11T13:50:17Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5143220877,212,14.6,5143220873,140,67.0,5143220871,56,Center,5143220879,213,0.29,5143220875,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005721,564,1,2,89,36,anga7587r1zv4ey71ge9zxol3,1,66.3,42.2,2024-08-11T13:50:17.409Z,2024-08-11T13:50:19Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5143220903,141,19.5,5143220905,212,22.4,5143220901,140,50.9,5143220907,213,3.90,5143220899,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005741,565,1,2,89,38,anga7587r1zv4ey71ge9zxol3,1,50.8,19.5,2024-08-11T13:50:19.232Z,2024-08-11T13:50:22Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5143221077,213,2.34,5143221069,56,Back,5143221073,141,39.4,5143221071,140,38.2,5143221075,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005767,566,1,2,89,41,anga7587r1zv4ey71ge9zxol3,1,39.0,37.4,2024-08-11T13:50:22.721Z,2024-08-11T13:50:25Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5143221263,56,Back,5143221271,213,5.04,5143221269,212,22.9,5143221265,140,46.0,5143221267,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005795,567,1,2,89,44,anga7587r1zv4ey71ge9zxol3,1,46.1,5.5,2024-08-11T13:50:25.488Z,2024-08-11T13:50:29Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5143221417,213,2.51,5143221411,140,30.0,5143221415,212,21.0,5143221413,141,23.7,5143221409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005819,568,1,2,89,48,anga7587r1zv4ey71ge9zxol3,1,29.6,25.2,2024-08-11T13:50:29.473Z,2024-08-11T13:50:32Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5143221607,140,6.7,5143221611,212,27.7,5143221605,56,Back,5143221609,141,45.4,5143221613,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005823,569,1,2,89,51,anga7587r1zv4ey71ge9zxol3,1,6.6,45.7,2024-08-11T13:50:32.705Z,2024-08-11T13:50:34Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5143221641,56,Back,5143221649,213,5.75,5143221647,212,14.5,5143221645,141,34.9,5143221643,140,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005853,570,1,2,89,52,anga7587r1zv4ey71ge9zxol3,1,18.8,34.9,2024-08-11T13:50:33.969Z,2024-08-11T13:50:38Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5143221827,140,7.7,5143221831,212,18.8,5143221833,213,4.04,5143221829,141,13.2,5143221825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005889,571,1,2,89,57,anga7587r1zv4ey71ge9zxol3,1,12.7,14.6,2024-08-11T13:50:38.065Z,2024-08-11T13:50:42Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5143222005,141,7.6,5143222009,212,14.3,5143221993,56,Back,5143222013,213,5.94,5143221999,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005881,979,70,2,90,0,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-11T13:50:41.008Z,2024-08-11T17:42:40Z,,,,,5143221977,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005943,572,1,2,90,1,anga7587r1zv4ey71ge9zxol3,1,29.9,18.2,2024-08-11T13:50:42.113Z,2024-08-11T13:50:47Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5143222339,140,52.6,5143222335,196,,5143222333,155,,5143222347,1,,5143222343,212,53.8,5143222337,56,Left,5143222345,213,1.11,5143222341,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005977,573,1,2,90,6,anga7587r1zv4ey71ge9zxol3,1,66.6,87.4,2024-08-11T13:50:47.648Z,2024-08-11T13:50:50Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5143222531,213,0.55,5143222523,56,Left,5143222529,212,7.1,5143222525,140,72.4,5143222527,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006007,574,1,2,90,9,anga7587r1zv4ey71ge9zxol3,1,75.2,88.4,2024-08-11T13:50:50.592Z,2024-08-11T13:50:54Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5143222715,212,10.8,5143222711,140,65.0,5143222709,56,Left,5143222713,141,86.6,5143222717,213,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006023,575,1,2,90,13,anga7587r1zv4ey71ge9zxol3,1,62.9,87.1,2024-08-11T13:50:54.625Z,2024-08-11T13:50:57Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5143222843,213,3.52,5143222837,140,42.4,5143222841,212,23.2,5143222839,141,74.4,5143222835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006031,576,1,2,90,15,anga7587r1zv4ey71ge9zxol3,1,42.1,74.8,2024-08-11T13:50:56.881Z,2024-08-11T13:50:58Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5143222879,213,5.85,5143222875,141,65.5,5143222871,56,Center,5143222873,140,55.2,5143222877,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006057,577,1,2,90,17,anga7587r1zv4ey71ge9zxol3,1,55.6,68.2,2024-08-11T13:50:58.369Z,2024-08-11T13:51:01Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5143223083,213,0.98,5143223079,141,90.8,5143223075,56,Left,5143223081,212,18.6,5143223077,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006071,578,1,2,90,20,anga7587r1zv4ey71ge9zxol3,1,67.1,94.8,2024-08-11T13:51:01.216Z,2024-08-11T13:51:02Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5143223143,140,70.4,5143223149,213,5.03,5143223145,141,79.1,5143223147,212,11.2,5143223141,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006081,579,1,2,90,21,anga7587r1zv4ey71ge9zxol3,1,71.2,77.5,2024-08-11T13:51:02.272Z,2024-08-11T13:51:03Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5143223189,140,67.6,5143223193,212,3.9,5143223191,141,79.0,5143223195,213,2.88,5143223187,56,Left,5143223201,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006103,580,4,2,90,24,anga7587r1zv4ey71ge9zxol3,1,72.8,78.4,2024-08-11T13:51:05.489Z,2024-08-11T13:54:49Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5143223435,233,980,5143223337,265,,5143223333,56,Center,5143223331,13,,5143223339,286,,5143223335,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006109,980,4,2,90,24,77tfx9me4aaqhzv78bmgsy9bg,0,27.2,21.6,2024-08-11T13:51:05.490Z,2024-08-11T13:54:49Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5143223415,56,Back,5143223419,265,,5143223441,233,580,5143223413,13,,5143223417,152,,5143223421,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006505,581,1,2,91,8,anga7587r1zv4ey71ge9zxol3,0,72.7,81.1,2024-08-11T13:51:49.457Z,2024-08-11T17:44:16Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5143225695,233,981,5144254977,20,,5143225629,140,96.9,5143225621,5,,5143225625,152,,5143225639,213,5.60,5143225635,212,32.9,5143225631,141,50.4,5143225623,155,5144254975,223,5143225627,56,Center,5143225643,1,,5143225619,2,,,,,,,,,,,,,,,
2708006517,981,11,2,91,10,77tfx9me4aaqhzv78bmgsy9bg,1,3.2,50.9,2024-08-11T13:51:51.614Z,2024-08-11T17:44:21Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5143225689,88,,5143225687,56,Back,5144255371,378,,5143225713,233,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006553,982,1,2,91,13,77tfx9me4aaqhzv78bmgsy9bg,0,15.4,65.4,2024-08-11T13:51:54.510Z,2024-08-11T17:44:31Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5143225939,212,19.1,5143225935,141,87.3,5143225931,140,26.8,5143225943,213,0.89,5143225925,123,,5143225927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006557,983,43,2,91,15,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-11T13:51:56.911Z,2024-08-11T17:44:56Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5143225951,56,Back,5144257759,144,8,5144256505,384,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006559,582,8,2,91,16,anga7587r1zv4ey71ge9zxol3,1,71.1,22.3,2024-08-11T13:51:57.912Z,2024-08-11T17:45:01Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5143225963,56,Center,5144258119,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006587,984,1,2,91,18,77tfx9me4aaqhzv78bmgsy9bg,1,29.7,79.1,2024-08-11T13:51:59.494Z,2024-08-11T13:55:44Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5143226143,140,63.0,5143226151,212,37.3,5143226159,1,,5143226155,213,0.36,5143226139,56,Left,5143226147,141,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006601,985,61,2,91,22,77tfx9me4aaqhzv78bmgsy9bg,0,78.0,96.9,2024-08-11T13:52:03.183Z,2024-08-11T17:45:09Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5143226225,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006649,583,5,2,91,23,anga7587r1zv4ey71ge9zxol3,1,27.1,-1.1,2024-08-11T13:52:04.880Z,2024-08-11T14:04:12Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5143226551,347,,5143226549,56,Back,5143226585,233,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006627,986,5,2,91,23,77tfx9me4aaqhzv78bmgsy9bg,0,72.9,101.1,2024-08-11T13:52:04.880Z,2024-08-11T14:04:12Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5143226385,347,,5143226589,233,583,5143226383,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006653,584,40,2,91,30,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-08-11T13:52:11.228Z,2024-08-11T13:52:11Z,,,,,5143226577,194,d854rlweyk5wq6d2veyviukq2,5143226567,30,"15fo180vixn0lb65fujttit3p, 6v4ykv7aw86ql22oksh682kus, 2sgey1g99rmupumezjo9rkxcl, c36ffo382u9flu5foebt4di39, 6ul2nma4j0a7e2li6wyyrpal1, 4bstdc3zla1sn85ev3bcmw1lg, d854rlweyk5wq6d2veyviukq2, 6zhj070huc77sl5o5bx6ey5g4, 79b0b6eqck5vn4b3fawxsaok, bpw4cd5vmghjhelb3uxupmqjt, 39f0bq9uk4etkf75uzu6qyrmy, cl3w811fge6189cbclaslb26t, 2wwpfsducpmryacr17y8k70iy, 5q5ph311bi310zt1e45u7i7dh, 58o5ram4bf58357786j9jr7kk, d85h1t14o7agqal849ca7fehg",5143226575,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",5143226579,319,,5143226571,59,"32, 7, 20, 23, 12, 24, 13, 19, 22, 21, 9, 1, 4, 6, 15, 33",5143226573,130,13,5143226569,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006769,585,1,2,91,44,anga7587r1zv4ey71ge9zxol3,1,25.1,0.0,2024-08-11T13:52:25.921Z,2024-08-11T13:52:28Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5143227295,140,31.8,5143227299,212,13.1,5143227297,141,14.9,5143227291,107,,5143227301,213,1.00,5143227293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006777,586,1,2,91,46,anga7587r1zv4ey71ge9zxol3,1,32.2,15.3,2024-08-11T13:52:27.857Z,2024-08-11T13:52:28Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5143227353,213,5.08,5143227345,56,Back,5143227349,141,3.7,5143227351,212,8.5,5143227347,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006795,587,1,2,91,47,anga7587r1zv4ey71ge9zxol3,1,35.2,3.7,2024-08-11T13:52:28.816Z,2024-08-11T13:52:31Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5143227461,56,Back,5143227469,213,0.81,5143227467,212,9.0,5143227465,141,13.2,5143227463,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006799,588,50,2,91,50,anga7587r1zv4ey71ge9zxol3,1,42.7,26.6,2024-08-11T13:52:31.216Z,2024-08-11T17:45:21Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5143227599,233,987,5143227489,286,,5143227487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006813,987,7,2,91,50,77tfx9me4aaqhzv78bmgsy9bg,1,57.3,73.4,2024-08-11T13:52:31.217Z,2024-08-11T17:45:21Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5144259545,385,,5143227567,56,Center,5143227569,285,,5143227591,233,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006825,988,1,2,91,51,77tfx9me4aaqhzv78bmgsy9bg,0,62.0,64.2,2024-08-11T13:52:32.342Z,2024-08-11T13:52:33Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5143227625,140,62.5,5143227629,212,1.8,5143227627,141,66.8,5143227631,213,1.28,5143227623,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006821,589,43,2,91,52,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-08-11T13:52:33.376Z,2024-08-11T13:52:38Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5143227841,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006877,590,1,2,91,54,anga7587r1zv4ey71ge9zxol3,1,35.4,27.3,2024-08-11T13:52:35.488Z,2024-08-11T13:52:40Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5143227957,1,,5143227947,56,Back,5143227951,141,80.3,5143227955,213,1.51,5143227949,140,37.4,5143227953,212,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006893,591,1,2,91,59,anga7587r1zv4ey71ge9zxol3,1,45.7,76.9,2024-08-11T13:52:40.720Z,2024-08-11T13:52:42Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5143228049,140,64.0,5143228055,213,5.83,5143228051,141,63.0,5143228053,212,21.4,5143228047,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006897,592,50,2,92,1,anga7587r1zv4ey71ge9zxol3,1,64.4,65.0,2024-08-11T13:52:42.677Z,2024-08-11T13:52:46Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5143228067,286,,5143228065,56,Center,5143228109,233,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006901,989,7,2,92,1,77tfx9me4aaqhzv78bmgsy9bg,1,35.6,35.0,2024-08-11T13:52:42.678Z,2024-08-11T17:45:34Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5143228129,233,592,5144260517,384,,5143228095,56,Back,5143228097,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708006987,990,1,2,92,2,77tfx9me4aaqhzv78bmgsy9bg,1,35.9,38.8,2024-08-11T13:52:43.230Z,2024-08-11T17:45:39Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5143228573,56,Back,5143228581,213,2.52,5143228575,140,31.7,5143228579,212,5.4,5143228577,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708007013,992,1,2,92,8,77tfx9me4aaqhzv78bmgsy9bg,1,32.4,49.9,2024-08-11T13:52:49.277Z,2024-08-11T17:45:42Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5143228759,212,17.4,5143228755,140,44.8,5143228757,141,66.8,5143228761,213,0.72,5143228753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708007025,993,1,2,92,12,77tfx9me4aaqhzv78bmgsy9bg,1,55.3,69.8,2024-08-11T13:52:53.046Z,2024-08-11T13:52:55Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5143228827,212,14.3,5143228829,213,4.71,5143228825,141,48.7,5143228821,56,Center,5143228823,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708007041,994,1,2,92,14,77tfx9me4aaqhzv78bmgsy9bg,1,55.8,46.0,2024-08-11T13:52:55.030Z,2024-08-11T13:52:56Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5143228929,212,14.5,5143228921,56,Center,5143228931,213,5.40,5143228923,140,64.6,5143228927,141,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708007067,995,1,2,92,15,77tfx9me4aaqhzv78bmgsy9bg,1,63.2,25.1,2024-08-11T13:52:56.661Z,2024-08-11T13:52:59Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5143229079,140,71.9,5143229083,212,9.3,5143229081,141,22.3,5143229085,213,6.08,5143229077,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708007083,996,1,2,92,18,77tfx9me4aaqhzv78bmgsy9bg,1,79.9,19.3,2024-08-11T13:52:59.670Z,2024-08-11T13:53:01Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5143229187,140,92.1,5143229191,212,13.5,5143229183,56,Right,5143229189,141,13.1,5143229193,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708007089,997,1,2,92,20,77tfx9me4aaqhzv78bmgsy9bg,0,93.0,13.3,2024-08-11T13:53:01.846Z,2024-08-11T17:45:54Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5144261881,20,,5143229217,141,42.5,5143229221,213,1.60,5144261879,224,,5143229219,212,19.9,5143229211,155,,5143229215,140,92.4,5143229213,56,Center,5143229209,2,,,,,,,,,,,,,,,,,,,,,,,,,
2708007103,593,12,2,92,21,anga7587r1zv4ey71ge9zxol3,1,7.0,51.8,2024-08-11T13:53:02.944Z,2024-08-11T13:53:04Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5143229291,212,27.4,5143229287,140,15.4,5143229289,141,89.9,5143229285,56,Back,5143229313,15,,5143229293,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
