id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/13/value
2807285283,838,1,2,85,38,b3r6d8ydtmtjckam6pku9y400,1,53.6,43.0,2025-04-27T15:46:12.226Z,2025-04-27T16:03:29Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5685827345,212,22.7,5685827339,56,Back,5685827347,213,3.12,5685827343,141,43.7,5685827341,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270519,738,1,2,85,39,b3r6d8ydtmtjckam6pku9y400,1,23.8,31.7,2025-04-27T15:46:13.883Z,2025-04-27T18:41:40Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5685745947,141,47.0,5685745943,56,Back,5685745949,212,20.1,5685745951,213,2.60,5685745945,140,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807439681,861,1,2,85,41,b3r6d8ydtmtjckam6pku9y400,0,5.8,45.8,2025-04-27T15:46:16.147Z,2025-04-27T18:41:48Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5686684579,212,34.7,5686684571,157,,5686684573,56,Back,5686684577,141,57.6,5686684575,140,38.0,5686684583,1,,5686684581,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270797,714,8,2,85,42,5rz9enoyknpg8ji78za5b82p0,1,57.4,27.8,2025-04-27T15:46:16.655Z,2025-04-27T18:41:53Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5685795723,56,Center,5686684831,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270817,716,1,2,85,43,5rz9enoyknpg8ji78za5b82p0,1,58.3,12.3,2025-04-27T15:46:17.860Z,2025-04-27T16:10:30Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5685808731,141,28.9,5685808733,212,14.0,5685808735,213,0.94,5685808727,56,Center,5685808729,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270647,740,83,2,85,44,b3r6d8ydtmtjckam6pku9y400,0,29.1,61.8,2025-04-27T15:46:18.371Z,2025-04-27T16:10:30Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5685868977,399,43q9ytkbmtk5y3tgv77v7pmg9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283219,819,1,2,85,45,5rz9enoyknpg8ji78za5b82p0,0,74.0,30.9,2025-04-27T15:46:19.226Z,2025-04-27T16:01:10Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5685815975,140,66.3,5685815979,212,9.6,5685815981,213,3.70,5685815977,141,23.4,5685815973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270585,739,43,2,85,45,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-27T15:46:19.236Z,2025-04-27T18:42:17Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5685746301,1,0,5685746289,157,0,5685746299,213,0.34,5685746291,56,Back,5685746293,140,41.7,5685746297,212,37.5,5685746295,141,68.2,5686686683,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270725,741,61,2,85,48,b3r6d8ydtmtjckam6pku9y400,1,36.3,73.8,2025-04-27T15:46:23.203Z,2025-04-27T18:42:43Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5685747009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807440709,863,3,2,85,50,b3r6d8ydtmtjckam6pku9y400,0,36.1,72.3,2025-04-27T15:46:25.021Z,2025-04-27T18:42:56Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5686689621,286,,5686689623,465,,5686689619,56,Back,5686689627,467,8og8nxbkcb63van4llvpkbe8l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270733,742,4,2,85,52,b3r6d8ydtmtjckam6pku9y400,1,33.2,73.8,2025-04-27T15:46:26.619Z,2025-04-27T15:57:45Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5685747099,13,,5685747105,265,,5685803181,285,,5685747101,56,Back,5685747103,152,,5685747565,233,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807270821,717,4,2,85,52,5rz9enoyknpg8ji78za5b82p0,0,66.8,26.2,2025-04-27T15:46:26.620Z,2025-04-27T15:57:46Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5685747535,152,,5685747601,233,742,5685747531,13,,5685747605,286,,5685747533,56,Center,5685747537,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271255,743,1,2,86,20,b3r6d8ydtmtjckam6pku9y400,0,37.1,74.5,2025-04-27T15:46:54.460Z,2025-04-27T19:05:25Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5685750085,212,52.5,5685750073,5,,5685750077,152,,5685750079,56,Center,5685750075,157,,5685750081,140,75.6,5685750089,1,,5685750087,213,5.59,5685750083,141,,,,,,,,,,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271253,720,12,2,86,22,5rz9enoyknpg8ji78za5b82p0,1,27.5,68.7,2025-04-27T15:46:57.195Z,2025-04-27T18:44:23Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,,5685750069,212,2.1,5685750063,56,Back,5685750067,141,65.7,5685750065,140,26.9,5685750071,213,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271259,744,61,2,86,23,b3r6d8ydtmtjckam6pku9y400,1,75.6,25.2,2025-04-27T15:46:57.789Z,2025-04-27T18:44:27Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5685750099,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271303,722,1,2,86,26,5rz9enoyknpg8ji78za5b82p0,1,27.1,69.6,2025-04-27T15:47:00.419Z,2025-04-27T15:47:01Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5685750305,140,29.5,5685750311,213,4.84,5685750303,56,Back,5685750307,141,39.7,5685750309,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271341,723,1,2,86,27,5rz9enoyknpg8ji78za5b82p0,1,25.3,44.9,2025-04-27T15:47:01.699Z,2025-04-27T15:47:04Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5685750483,212,10.2,5685750481,141,30.0,5685750479,140,25.9,5685750477,56,Back,5685750485,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271365,724,1,2,86,30,5rz9enoyknpg8ji78za5b82p0,1,25.9,30.0,2025-04-27T15:47:04.291Z,2025-04-27T15:47:06Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5685750631,213,5.36,5685750625,140,34.4,5685750623,56,Back,5685750627,141,12.8,5685750629,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271375,725,1,2,86,31,5rz9enoyknpg8ji78za5b82p0,0,34.5,12.5,2025-04-27T15:47:06.066Z,2025-04-27T15:47:08Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5685750685,56,Back,5685750933,236,,5685750695,212,5.3,5685750939,286,,5685750935,233,745,5685750699,213,0.17,5685750691,141,13.8,5685750689,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271417,745,74,2,86,31,b3r6d8ydtmtjckam6pku9y400,1,59.6,95.0,2025-04-27T15:47:06.067Z,2025-04-27T16:11:42Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5685750959,233,725,5685750903,56,Left,5685750905,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271449,726,1,2,86,35,5rz9enoyknpg8ji78za5b82p0,1,39.2,13.8,2025-04-27T15:47:09.346Z,2025-04-27T16:10:47Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5685751085,212,16.4,5685751079,56,Back,5685751081,140,25.2,5685751083,141,24.6,5685751087,213,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271469,727,1,2,86,36,5rz9enoyknpg8ji78za5b82p0,1,27.1,25.8,2025-04-27T15:47:11.170Z,2025-04-27T15:47:12Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5685751189,56,Back,5685751191,140,23.6,5685751193,141,38.5,5685751197,213,1.97,5685751195,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271583,728,1,2,86,38,5rz9enoyknpg8ji78za5b82p0,1,23.6,38.6,2025-04-27T15:47:12.291Z,2025-04-27T15:47:19Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5685751807,140,40.2,5685751811,212,18.0,5685751803,56,Back,5685751809,141,32.1,5685751813,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271673,729,1,2,86,44,5rz9enoyknpg8ji78za5b82p0,1,43.6,38.9,2025-04-27T15:47:19.108Z,2025-04-27T15:47:22Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5685752223,1,,5685752207,155,,5685752209,56,Left,5685752211,140,84.3,5685752219,213,0.73,5685752213,141,94.7,5685752217,212,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271677,730,3,2,86,48,5rz9enoyknpg8ji78za5b82p0,0,85.3,93.6,2025-04-27T15:47:22.627Z,2025-04-27T18:45:25Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,,5685752251,286,,5685752679,233,746,5685752249,56,Left,5686700861,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271755,746,7,2,86,48,b3r6d8ydtmtjckam6pku9y400,1,14.7,6.4,2025-04-27T15:47:22.628Z,2025-04-27T18:45:30Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5685752617,285,,5686701083,383,,5685752667,233,730,5686701085,178,,5685752615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271773,747,1,2,86,52,b3r6d8ydtmtjckam6pku9y400,1,13.1,4.3,2025-04-27T15:47:26.827Z,2025-04-27T15:47:28Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5685752731,213,0.09,5685752725,140,30.3,5685752723,56,Back,5685752727,141,6.8,5685752729,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271887,749,1,2,86,59,b3r6d8ydtmtjckam6pku9y400,1,58.5,22.5,2025-04-27T15:47:33.851Z,2025-04-27T15:47:35Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5685753505,141,18.9,5685753509,212,13.2,5685753513,213,3.33,5685753499,56,Back,5685753503,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271911,750,1,2,87,1,b3r6d8ydtmtjckam6pku9y400,1,46.1,18.9,2025-04-27T15:47:35.322Z,2025-04-27T15:47:37Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5685753635,140,33.4,5685753641,213,2.57,5685753639,212,15.9,5685753633,56,Back,5685753637,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271923,751,1,2,87,2,b3r6d8ydtmtjckam6pku9y400,1,33.4,31.6,2025-04-27T15:47:37.146Z,2025-04-27T15:47:38Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5685753705,141,18.8,5685753707,212,16.4,5685753703,140,46.6,5685753701,56,Back,5685753709,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807271967,752,1,2,87,3,b3r6d8ydtmtjckam6pku9y400,1,46.6,18.8,2025-04-27T15:47:37.931Z,2025-04-27T15:47:39Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5685753929,56,Right,5685753935,212,14.9,5685753933,141,5.2,5685753937,213,5.61,5685753931,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272043,753,1,2,87,5,b3r6d8ydtmtjckam6pku9y400,1,57.7,5.2,2025-04-27T15:47:39.579Z,2025-04-27T15:47:42Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5685754253,212,10.2,5685754251,141,2.2,5685754247,56,Right,5685754255,213,6.08,5685754249,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272057,754,1,2,87,8,b3r6d8ydtmtjckam6pku9y400,1,67.2,2.2,2025-04-27T15:47:42.266Z,2025-04-27T15:47:43Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5685754327,212,17.5,5685754323,140,51.6,5685754329,213,2.78,5685754321,56,Right,5685754325,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272073,755,1,2,87,8,b3r6d8ydtmtjckam6pku9y400,1,51.6,11.3,2025-04-27T15:47:43.019Z,2025-04-27T15:47:44Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5685754429,56,Back,5685754435,212,27.4,5685754437,213,2.60,5685754433,141,32.1,5685754431,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272169,756,1,2,87,9,b3r6d8ydtmtjckam6pku9y400,1,29.3,32.1,2025-04-27T15:47:44.075Z,2025-04-27T15:47:48Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5685754869,213,2.07,5685754859,140,21.8,5685754863,141,53.4,5685754865,212,16.5,5685754855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272217,757,1,2,87,14,b3r6d8ydtmtjckam6pku9y400,1,21.8,53.4,2025-04-27T15:47:48.362Z,2025-04-27T15:47:51Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5685755165,56,Back,5685755171,212,12.5,5685755173,213,5.91,5685755169,141,46.7,5685755167,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272225,758,1,2,87,16,b3r6d8ydtmtjckam6pku9y400,0,31.5,48.2,2025-04-27T15:47:51.034Z,2025-04-27T15:47:52Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5685755277,236,,5685755215,140,35.8,5685755279,233,731,5685755223,1,,5685755221,213,0.61,5685755283,286,,5685755211,157,,5685755219,212,5.5,5685755217,141,5685755213,56,Back,,,,,,,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272229,731,74,2,87,16,5rz9enoyknpg8ji78za5b82p0,1,65.0,40.4,2025-04-27T15:47:51.035Z,2025-04-27T16:11:42Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5685755241,56,Center,5685755309,233,758,5685755243,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807272417,732,2,2,87,27,5rz9enoyknpg8ji78za5b82p0,1,77.8,43.7,2025-04-27T15:48:02.098Z,2025-04-27T15:48:42Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5685756355,7,3sadup8mjwu4dc96wz6lmixn9,5685756311,140,86.1,5685756313,141,54.5,5685756357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273395,760,1,2,88,18,b3r6d8ydtmtjckam6pku9y400,0,22.8,45.4,2025-04-27T15:48:52.523Z,2025-04-27T18:46:40Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5685761655,213,0.05,5686706145,189,,5685761645,241,,5685761649,140,66.1,5685761641,5,,5685761647,56,Center,5685761643,157,,5685761651,141,49.0,5685761653,212,5685761657,1,,,,,,,,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273383,733,44,2,88,20,5rz9enoyknpg8ji78za5b82p0,1,31.3,54.8,2025-04-27T15:48:54.961Z,2025-04-27T16:12:28Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5685761577,56,Back,5685761773,233,761,5685761579,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273401,761,44,2,88,20,b3r6d8ydtmtjckam6pku9y400,0,68.7,45.2,2025-04-27T15:48:54.962Z,2025-04-27T16:12:29Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5685761687,286,,5685761801,233,733,5685761685,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273441,734,12,2,88,21,5rz9enoyknpg8ji78za5b82p0,1,27.0,60.9,2025-04-27T15:48:55.394Z,2025-04-27T18:46:44Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5685761933,213,5.58,5685761925,56,Back,5685761931,212,15.9,5686706405,15,,5685761929,141,45.8,5685761927,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273429,762,44,2,88,23,b3r6d8ydtmtjckam6pku9y400,1,61.2,57.0,2025-04-27T15:48:57.754Z,2025-04-27T16:12:29Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5685761865,286,,5685761863,56,Center,5685762029,233,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273445,735,44,2,88,23,5rz9enoyknpg8ji78za5b82p0,0,38.8,43.0,2025-04-27T15:48:57.755Z,2025-04-27T16:12:30Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5685761951,56,Back,5685761953,285,,5685762065,233,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273439,763,1,2,88,23,b3r6d8ydtmtjckam6pku9y400,0,60.9,61.8,2025-04-27T15:48:58.171Z,2025-04-27T15:48:58Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5685761915,212,20.8,5685761911,140,73.4,5685761907,3,,5685761909,56,Center,5685761913,141,38.0,5685761917,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273485,736,61,2,88,26,5rz9enoyknpg8ji78za5b82p0,0,24.1,57.0,2025-04-27T15:49:00.850Z,2025-04-27T18:47:12Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5685762181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273495,764,44,2,88,26,b3r6d8ydtmtjckam6pku9y400,1,75.7,41.6,2025-04-27T15:49:01.225Z,2025-04-27T16:12:30Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5685762235,286,,5685816603,233,820,5685762233,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807283329,820,44,2,88,27,5rz9enoyknpg8ji78za5b82p0,0,24.3,58.4,2025-04-27T15:49:01.226Z,2025-04-27T16:12:31Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5685816583,56,Back,5685816635,233,764,5685816585,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807274121,772,1,2,88,28,b3r6d8ydtmtjckam6pku9y400,1,76.4,24.6,2025-04-27T15:49:03.147Z,2025-04-27T15:49:36Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5685765681,212,12.8,5685765677,141,5.8,5685765673,140,77.1,5685765665,3,,5685765685,213,4.77,5685765669,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273537,765,1,2,88,30,b3r6d8ydtmtjckam6pku9y400,0,81.1,3.1,2025-04-27T15:49:04.234Z,2025-04-27T16:09:55Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5685865191,236,,5685865201,286,,5685866271,233,739,5685770631,140,87.0,5685770639,213,0.40,5685770633,141,7.0,5685762507,56,Right,5685770637,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273985,739,74,2,88,30,5rz9enoyknpg8ji78za5b82p0,1,12.1,94.5,2025-04-27T15:49:04.235Z,2025-04-27T16:09:56Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,,5685764953,285,,5685764951,56,Back,5685866245,233,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273601,766,1,2,88,31,b3r6d8ydtmtjckam6pku9y400,1,86.8,5.9,2025-04-27T15:49:05.882Z,2025-04-27T15:49:07Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5685762839,212,10.5,5685762837,141,9.8,5685762833,56,Right,5685762835,140,96.5,5685762841,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273641,767,1,2,88,33,b3r6d8ydtmtjckam6pku9y400,1,96.5,9.8,2025-04-27T15:49:07.482Z,2025-04-27T15:49:09Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5685763025,141,5.0,5685763023,140,88.3,5685763027,212,9.2,5685763021,56,Right,5685763029,213,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273673,768,1,2,88,35,b3r6d8ydtmtjckam6pku9y400,1,88.3,5.0,2025-04-27T15:49:09.546Z,2025-04-27T15:49:12Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5685763315,212,16.8,5685763307,56,Right,5685763311,140,72.3,5685763313,141,4.1,5685763317,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273685,769,1,2,88,36,b3r6d8ydtmtjckam6pku9y400,0,74.6,3.1,2025-04-27T15:49:10.898Z,2025-04-27T16:09:57Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5685866441,233,737,5685763389,213,0.67,5685763381,56,Right,5685763383,140,76.8,5685763387,212,3.0,5685763385,141,5.8,5685764339,236,,5685764345,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273749,737,74,2,88,36,5rz9enoyknpg8ji78za5b82p0,1,18.3,90.6,2025-04-27T15:49:10.899Z,2025-04-27T16:11:42Z,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,5685866457,233,769,5685763667,56,Back,5685764245,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273697,770,61,2,88,38,b3r6d8ydtmtjckam6pku9y400,1,76.8,5.8,2025-04-27T15:49:12.972Z,2025-04-27T15:49:13Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5685763441,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273849,738,5,2,88,39,5rz9enoyknpg8ji78za5b82p0,1,20.5,100.8,2025-04-27T15:49:13.691Z,2025-04-27T16:07:16Z,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,5685764235,347,,5685764271,233,771,5685764233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807273717,771,5,2,88,39,b3r6d8ydtmtjckam6pku9y400,0,79.5,-0.8,2025-04-27T15:49:13.691Z,2025-04-27T16:07:16Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5685764357,233,738,5685763499,56,Right,5685763501,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807274173,773,17,2,88,48,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-27T15:49:22.811Z,2025-04-27T15:50:28Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5685769323,37,243,5685766017,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807274155,740,1,2,89,3,5rz9enoyknpg8ji78za5b82p0,0,19.8,100.0,2025-04-27T15:49:37.586Z,2025-04-27T15:49:45Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,,5685765835,56,Left,5685766489,189,,5685765843,213,6.12,5685765841,212,39.2,5685765833,107,,5685765837,140,56.7,5685765839,141,92.9,5685765975,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291189,841,1,2,89,4,b3r6d8ydtmtjckam6pku9y400,1,39.6,13.2,2025-04-27T15:49:38.226Z,2025-04-27T18:47:51Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5685860485,141,4.0,5685860479,3,,5685860481,56,Back,5685860489,213,5.50,5685860487,212,8.9,5686711807,189,,5685860483,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807274221,774,1,2,89,6,b3r6d8ydtmtjckam6pku9y400,0,37.6,13.1,2025-04-27T15:49:41.003Z,2025-04-27T16:09:03Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5685860509,140,66.8,5685860513,212,32.2,5685860517,1,,5685860511,141,0.0,5685860507,56,Right,5685860505,157,,5685860515,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
