id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/17/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2702545207,642,5,2,76,14,cftj6g399tknheudaxsdpfdgb,1,-1.0,58.4,2024-07-21T17:36:48.979Z,2024-07-21T17:37:07Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5113073719,56,Back,5113073909,233,867,5113073723,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545127,867,5,2,76,14,9qsmopgutr7ut5g6workk8w4i,0,101.0,41.6,2024-07-21T17:36:48.979Z,2024-07-21T17:37:07Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5113073917,233,642,5113073203,346,,5113073201,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545289,643,1,2,76,36,cftj6g399tknheudaxsdpfdgb,1,4.8,60.2,2024-07-21T17:37:10.363Z,2024-07-21T17:37:35Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5113074229,212,9.5,5113074235,237,,5113074225,140,2.6,5113074221,124,,5113074227,141,46.7,5113074877,189,,5113074231,213,4.47,5113074223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545301,644,1,2,76,39,cftj6g399tknheudaxsdpfdgb,1,7.4,46.0,2024-07-21T17:37:13.226Z,2024-07-21T19:34:10Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5113074273,140,8.4,5113074275,141,28.2,5113074279,213,4.80,5113074271,56,Back,5113074277,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545315,645,1,2,76,41,cftj6g399tknheudaxsdpfdgb,1,5.9,27.5,2024-07-21T17:37:16.058Z,2024-07-21T17:37:18Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5113074339,141,47.9,5113074335,56,Back,5113074337,140,4.6,5113074341,212,13.9,5113074343,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545337,646,1,2,76,44,cftj6g399tknheudaxsdpfdgb,1,4.5,49.5,2024-07-21T17:37:18.267Z,2024-07-21T17:37:21Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5113074435,56,Back,5113074439,141,87.0,5113074443,213,1.23,5113074441,212,27.0,5113074437,140,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545361,647,1,2,76,47,cftj6g399tknheudaxsdpfdgb,1,13.0,87.0,2024-07-21T17:37:21.514Z,2024-07-21T17:37:25Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5113074559,56,Back,5113074565,212,10.0,5113074567,213,0.60,5113074561,140,20.9,5113074563,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545397,648,1,2,76,50,cftj6g399tknheudaxsdpfdgb,1,20.9,95.3,2024-07-21T17:37:24.971Z,2024-07-21T17:37:28Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5113074765,155,,5113074769,140,47.3,5113074775,213,5.78,5113074771,141,73.0,5113074773,212,31.6,5113074767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545401,649,44,2,76,53,cftj6g399tknheudaxsdpfdgb,1,51.6,65.2,2024-07-21T17:37:27.747Z,2024-07-21T17:37:28Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5113074797,56,Center,5113074799,286,,5113074811,233,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545395,869,44,2,76,53,9qsmopgutr7ut5g6workk8w4i,0,48.4,34.8,2024-07-21T17:37:27.748Z,2024-07-21T17:37:28Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5113074759,285,,5113074757,56,Back,5113074819,233,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545405,650,1,2,76,54,cftj6g399tknheudaxsdpfdgb,0,51.6,66.6,2024-07-21T17:37:28.299Z,2024-07-21T17:37:29Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5113074827,141,83.8,5113074821,3,,5113074829,212,15.2,5113074823,56,Left,5113074825,140,60.8,5113074831,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545443,871,1,2,76,58,9qsmopgutr7ut5g6workk8w4i,1,35.4,18.0,2024-07-21T17:37:32.292Z,2024-07-21T17:37:35Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5113075025,212,19.9,5113075023,141,33.9,5113075015,56,Back,5113075027,213,2.57,5113075019,140,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545459,872,1,2,77,1,9qsmopgutr7ut5g6workk8w4i,1,20.4,36.9,2024-07-21T17:37:35.220Z,2024-07-21T17:37:37Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5113075127,212,28.5,5113075121,56,Back,5113075129,213,5.48,5113075123,140,39.2,5113075125,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545485,873,3,2,77,6,9qsmopgutr7ut5g6workk8w4i,0,61.5,5.4,2024-07-21T17:37:40.724Z,2024-07-21T19:34:37Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5113075311,56,Right,5113075369,233,651,5113339283,465,,5113075313,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545489,651,7,2,77,6,cftj6g399tknheudaxsdpfdgb,1,38.5,94.6,2024-07-21T17:37:40.725Z,2024-07-21T19:34:39Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5113075329,56,Back,5113075359,233,873,5113339399,383,,5113075331,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545501,874,83,2,77,10,9qsmopgutr7ut5g6workk8w4i,0,45.8,8.3,2024-07-21T17:37:44.484Z,2024-07-21T17:48:18Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5113094329,399,9wgpudcet9m8doz9ezbjxzkrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545507,875,83,2,77,11,9qsmopgutr7ut5g6workk8w4i,0,52.9,7.9,2024-07-21T17:37:45.396Z,2024-07-21T17:48:18Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5113094327,399,9wgpudcet9m8doz9ezbjxzkrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545539,653,1,2,77,11,cftj6g399tknheudaxsdpfdgb,1,54.7,93.1,2024-07-21T17:37:46.060Z,2024-07-21T17:37:48Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5113075579,140,46.6,5113075577,56,Back,5113075581,141,91.9,5113075583,212,8.5,5113075585,213,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545527,876,83,2,77,12,9qsmopgutr7ut5g6workk8w4i,0,54.7,7.7,2024-07-21T17:37:47.061Z,2024-07-21T17:48:18Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5113094303,399,73lwz4he5erpp25zi8crjvztg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545549,654,1,2,77,14,cftj6g399tknheudaxsdpfdgb,1,42.2,93.9,2024-07-21T17:37:48.300Z,2024-07-21T17:37:50Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5113075635,140,35.0,5113075639,212,7.6,5113075633,56,Back,5113075641,213,3.06,5113075637,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545555,655,3,2,77,14,cftj6g399tknheudaxsdpfdgb,1,34.5,95.5,2024-07-21T17:37:48.997Z,2024-07-21T19:34:53Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5113075665,233,877,5113340085,465,,5113075663,286,,5113075661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545543,877,45,2,77,14,9qsmopgutr7ut5g6workk8w4i,0,65.5,4.5,2024-07-21T17:37:48.997Z,2024-07-21T17:37:51Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5113075601,56,Right,5113075685,233,655,5113075603,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545563,656,3,2,77,16,cftj6g399tknheudaxsdpfdgb,1,36.4,91.8,2024-07-21T17:37:50.405Z,2024-07-21T19:35:05Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5113075711,233,878,5113340667,465,,5113075697,56,Back,5113075699,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545553,878,45,2,77,16,9qsmopgutr7ut5g6workk8w4i,0,63.6,8.2,2024-07-21T17:37:50.405Z,2024-07-21T17:37:52Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5113075659,285,,5113075657,56,Right,5113075729,233,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545561,879,83,2,77,17,9qsmopgutr7ut5g6workk8w4i,0,62.7,11.7,2024-07-21T17:37:51.204Z,2024-07-21T19:35:49Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5113094289,399,acp1ba2irpv5wfmxke7ucmaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545569,657,1,2,77,18,cftj6g399tknheudaxsdpfdgb,1,40.5,87.6,2024-07-21T17:37:52.180Z,2024-07-21T19:35:24Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5113075751,212,5.9,5113075745,56,Back,5113075753,213,4.37,5113075749,141,79.4,5113075747,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545599,658,1,2,77,19,cftj6g399tknheudaxsdpfdgb,1,38.6,79.4,2024-07-21T17:37:53.204Z,2024-07-21T19:35:27Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5113075927,141,75.4,5113075929,212,7.0,5113075925,140,44.7,5113075931,213,5.88,5113075923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545603,659,4,2,77,24,cftj6g399tknheudaxsdpfdgb,1,64.0,74.4,2024-07-21T17:37:58.148Z,2024-07-21T17:38:01Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5113076005,286,,5113075997,13,,5113075999,294,,5113076003,152,,5113076001,56,Center,5113076063,233,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545597,880,4,2,77,24,9qsmopgutr7ut5g6workk8w4i,0,36.0,25.6,2024-07-21T17:37:58.149Z,2024-07-21T17:38:01Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5113076031,294,,5113076033,56,Back,5113076039,285,,5113076067,233,659,5113076035,152,,5113076029,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545753,660,1,2,78,6,cftj6g399tknheudaxsdpfdgb,0,68.0,77.3,2024-07-21T17:38:40.798Z,2024-07-21T19:36:10Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5113076965,233,881,5113076931,5,,5113076941,141,47.0,5113076947,1,,5113076937,56,Center,5113076933,155,,5113076943,212,36.0,5113344521,72,,5113076939,140,96.1,5113344519,224,,5113076929,2,5113076935,152,5113076945,213,,,5.67,,,,,,,,,,,,,,,,,,,,,,,
2702545757,881,11,2,78,9,9qsmopgutr7ut5g6workk8w4i,1,4.2,55.2,2024-07-21T17:38:43.734Z,2024-07-21T19:36:15Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5113344807,378,,5113076961,56,Back,5113076969,233,660,5113076963,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545797,882,1,2,78,16,9qsmopgutr7ut5g6workk8w4i,1,12.9,51.3,2024-07-21T17:38:50.566Z,2024-07-21T17:38:54Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5113077169,123,,5113077175,141,46.7,5113077179,213,5.28,5113077173,140,14.8,5113077171,56,Back,5113077177,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545813,883,1,2,78,20,9qsmopgutr7ut5g6workk8w4i,1,23.8,50.3,2024-07-21T17:38:54.231Z,2024-07-21T17:39:00Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5113077277,56,Back,5113077285,213,5.16,5113077279,140,37.7,5113077281,141,5.8,5113077287,1,,5113077283,212,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545819,884,1,2,78,26,9qsmopgutr7ut5g6workk8w4i,1,35.7,11.9,2024-07-21T17:39:00.167Z,2024-07-21T17:39:01Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5113077309,56,Back,5113077313,141,27.4,5113077311,140,36.2,5113077317,213,1.52,5113077315,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545827,885,1,2,78,27,9qsmopgutr7ut5g6workk8w4i,1,36.2,28.2,2024-07-21T17:39:01.287Z,2024-07-21T17:39:02Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5113077355,212,8.7,5113077349,56,Back,5113077353,141,18.9,5113077351,140,30.5,5113077357,213,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545837,886,1,2,78,28,9qsmopgutr7ut5g6workk8w4i,1,30.8,20.4,2024-07-21T17:39:02.776Z,2024-07-21T17:39:05Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5113077419,141,49.9,5113077417,140,28.0,5113077421,212,20.3,5113077415,56,Back,5113077423,213,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545847,887,1,2,78,30,9qsmopgutr7ut5g6workk8w4i,1,25.5,57.2,2024-07-21T17:39:04.919Z,2024-07-21T17:39:07Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5113077481,56,Back,5113077489,213,1.37,5113077487,212,16.9,5113077483,140,28.7,5113077485,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545869,888,1,2,78,33,9qsmopgutr7ut5g6workk8w4i,1,31.9,86.3,2024-07-21T17:39:07.640Z,2024-07-21T17:39:11Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5113077581,141,93.9,5113077577,56,Back,5113077579,140,38.5,5113077585,213,0.64,5113077583,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545887,889,1,2,78,36,9qsmopgutr7ut5g6workk8w4i,1,35.9,93.0,2024-07-21T17:39:11.015Z,2024-07-21T17:39:13Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5113077699,213,3.22,5113077695,141,91.2,5113077691,56,Back,5113077697,212,15.0,5113077693,140,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545893,890,1,2,78,39,9qsmopgutr7ut5g6workk8w4i,1,19.8,90.5,2024-07-21T17:39:13.863Z,2024-07-21T17:39:18Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5113077729,141,69.1,5113077725,56,Back,5113077727,140,2.4,5113077733,213,3.81,5113077731,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545903,891,1,2,78,44,9qsmopgutr7ut5g6workk8w4i,0,2.2,91.4,2024-07-21T17:39:18.135Z,2024-07-21T17:39:21Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5113077779,157,,5113077791,1,,5113077781,56,Back,5113077787,212,44.1,5113077783,140,42.6,5113077789,213,6.01,5113077785,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545927,661,1,2,78,46,cftj6g399tknheudaxsdpfdgb,1,63.0,27.2,2024-07-21T17:39:20.847Z,2024-07-21T17:39:24Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5113077925,141,3.5,5113077929,213,4.56,5113077919,3,,5113077923,140,60.7,5113077927,212,16.3,5113077921,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545931,662,61,2,78,49,cftj6g399tknheudaxsdpfdgb,0,60.5,2.9,2024-07-21T17:39:23.950Z,2024-07-21T17:39:24Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5113077937,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545937,663,5,2,78,50,cftj6g399tknheudaxsdpfdgb,0,57.6,-1.5,2024-07-21T17:39:24.217Z,2024-07-21T17:47:02Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5113077967,56,Right,5113078117,233,892,5113077969,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545963,892,5,2,78,50,9qsmopgutr7ut5g6workk8w4i,1,42.4,101.5,2024-07-21T17:39:24.217Z,2024-07-21T17:39:32Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5113078097,233,663,5113078091,347,,5113078089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545969,893,1,2,78,57,9qsmopgutr7ut5g6workk8w4i,1,46.0,100.0,2024-07-21T17:39:31.640Z,2024-07-21T17:39:32Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5113078129,141,91.5,5113078125,56,Back,5113078127,140,36.5,5113078133,213,3.72,5113078131,212,11.9,5113078123,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545973,894,1,2,78,58,9qsmopgutr7ut5g6workk8w4i,1,36.2,90.9,2024-07-21T17:39:32.776Z,2024-07-21T17:39:33Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5113078149,155,,5113078153,140,57.6,5113078151,56,Center,5113078157,212,27.1,5113078155,141,68.5,5113078159,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545979,895,44,2,79,2,9qsmopgutr7ut5g6workk8w4i,1,56.3,69.6,2024-07-21T17:39:36.640Z,2024-07-21T19:37:01Z,53tbs0tyag4c741oqro5t7b2t,O. Omoijuanfo,,,5113078197,233,664,5113078179,56,Center,5113078181,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545975,664,44,2,79,2,cftj6g399tknheudaxsdpfdgb,0,43.7,30.4,2024-07-21T17:39:36.641Z,2024-07-21T19:36:59Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5113078165,56,Back,5113078215,233,895,5113078167,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702545983,896,1,2,79,2,9qsmopgutr7ut5g6workk8w4i,0,56.2,69.1,2024-07-21T17:39:36.880Z,2024-07-21T19:36:55Z,53tbs0tyag4c741oqro5t7b2t,O. Omoijuanfo,,,5113078231,141,70.3,5113078223,3,,5113078227,56,Center,5113078233,212,11.4,5113078225,168,,5113078229,140,67.0,5113078235,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702546011,665,1,2,79,3,cftj6g399tknheudaxsdpfdgb,0,33.1,31.1,2024-07-21T17:39:37.600Z,2024-07-21T19:37:12Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5113078393,140,79.7,5113078391,56,Right,5113078397,212,53.5,5113078401,1,,5113078395,141,0.0,5113078389,157,,5113078399,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702546013,666,5,2,79,5,cftj6g399tknheudaxsdpfdgb,0,81.9,-1.3,2024-07-21T17:39:39.583Z,2024-07-21T17:39:50Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5113078407,347,,5113078405,56,Right,5113078741,233,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702546069,899,5,2,79,5,9qsmopgutr7ut5g6workk8w4i,1,18.1,101.3,2024-07-21T17:39:39.583Z,2024-07-21T17:47:02Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5113078737,233,666,5113078731,56,Back,5113078733,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702546047,898,1,2,79,10,9qsmopgutr7ut5g6workk8w4i,1,14.9,100.0,2024-07-21T17:39:44.520Z,2024-07-21T17:40:03Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5113078895,1,,5113078619,213,4.40,5113078615,141,68.5,5113078611,56,Back,5113078617,212,23.7,5113078893,107,,5113078613,140,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702546083,900,1,2,79,17,9qsmopgutr7ut5g6workk8w4i,1,9.3,49.3,2024-07-21T17:39:51.096Z,2024-07-21T17:39:52Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5113078823,141,40.7,5113078825,212,20.1,5113078819,56,Back,5113078821,140,27.6,5113078829,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702546101,901,1,2,79,18,9qsmopgutr7ut5g6workk8w4i,1,28.6,42.7,2024-07-21T17:39:52.216Z,2024-07-21T17:39:55Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5113078889,213,1.50,5113078881,56,Back,5113078887,212,20.6,5113078883,140,29.9,5113078885,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702546123,902,1,2,79,21,9qsmopgutr7ut5g6workk8w4i,1,30.2,73.6,2024-07-21T17:39:55.497Z,2024-07-21T17:39:58Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5113079051,141,58.8,5113079053,212,12.3,5113079047,56,Back,5113079055,213,5.32,5113079049,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702546133,903,1,2,79,24,9qsmopgutr7ut5g6workk8w4i,1,45.3,69.0,2024-07-21T17:39:58.729Z,2024-07-21T17:40:00Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5113079129,141,76.1,5113079125,56,Center,5113079127,140,50.3,5113079133,213,0.74,5113079131,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702546145,904,1,2,79,26,9qsmopgutr7ut5g6workk8w4i,1,63.1,80.0,2024-07-21T17:40:00.760Z,2024-07-21T17:40:03Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5113079221,213,0.73,5113079217,141,94.1,5113079213,56,Left,5113079219,212,14.5,5113079215,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702546167,905,1,2,79,31,9qsmopgutr7ut5g6workk8w4i,0,74.3,89.0,2024-07-21T17:40:05.402Z,2024-07-21T17:40:08Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5113079339,213,5.24,5113079335,141,19.2,5113079329,196,,5113079337,212,55.1,5113079331,56,Right,5113079341,1,,5113079333,140,100.0,5113079327,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702546171,667,5,2,79,33,cftj6g399tknheudaxsdpfdgb,1,-0.9,79.6,2024-07-21T17:40:08.016Z,2024-07-21T17:47:02Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5113079349,56,Back,5113079355,233,906,5113079351,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702546169,906,5,2,79,33,9qsmopgutr7ut5g6workk8w4i,0,100.9,20.4,2024-07-21T17:40:08.016Z,2024-07-21T17:40:09Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5113079343,56,Right,5113079359,233,667,5113079345,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702546251,668,1,2,79,53,cftj6g399tknheudaxsdpfdgb,1,4.6,60.0,2024-07-21T17:40:28.081Z,2024-07-21T17:40:29Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5113079837,141,47.6,5113079841,213,4.49,5113079831,56,Back,5113079839,212,8.6,5113079835,140,2.8,5113079845,237,,5113079829,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702546261,669,1,2,79,56,cftj6g399tknheudaxsdpfdgb,1,4.0,47.3,2024-07-21T17:40:30.209Z,2024-07-21T17:40:31Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5113079881,141,70.1,5113079879,140,10.0,5113079877,56,Back,5113079885,213,1.18,5113079883,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
