id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2797219541,698,44,2,84,6,cftj6g399tknheudaxsdpfdgb,1,74.7,39.7,2025-04-06T13:42:21.113Z,2025-04-06T20:06:59Z,ehjqrbqo7ewbztia7k2mrzx90,M. Løndal,,,5630415683,233,599,5630399611,286,,5630399605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219529,599,44,2,84,6,aljua8crr0vkwit0j3m59jw9j,0,25.3,60.3,2025-04-06T13:42:21.114Z,2025-04-06T20:07:00Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5630399521,56,Back,5630415719,233,698,5630415655,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219551,699,1,2,84,6,cftj6g399tknheudaxsdpfdgb,0,77.1,38.0,2025-04-06T13:42:21.452Z,2025-04-06T20:07:01Z,ehjqrbqo7ewbztia7k2mrzx90,M. Løndal,,,5630399681,56,Center,5630399685,141,43.9,5630399679,3,,5630399687,212,11.7,5630399683,140,87.6,5630399689,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223707,622,12,2,84,7,aljua8crr0vkwit0j3m59jw9j,1,20.2,69.1,2025-04-06T13:42:22.546Z,2025-04-06T13:46:12Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5630424161,141,67.1,5630424165,213,6.23,5630424157,56,Back,5630424159,140,45.4,5630424163,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797555481,840,1,2,84,10,cftj6g399tknheudaxsdpfdgb,1,55.0,25.4,2025-04-06T13:42:24.925Z,2025-04-06T20:07:22Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5632265781,212,22.6,5632265775,56,Right,5632265779,141,5.2,5632265783,213,5.63,5632265777,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219701,700,1,2,84,12,cftj6g399tknheudaxsdpfdgb,1,72.6,8.6,2025-04-06T13:42:27.179Z,2025-04-06T13:42:34Z,195o7hchielt14ic49r3k06sq,Serginho,,,5630400571,140,82.9,5630400575,212,10.8,5630400577,213,6.25,5630400569,56,Right,5630400573,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219709,701,50,2,84,18,cftj6g399tknheudaxsdpfdgb,1,79.7,6.4,2025-04-06T13:42:33.303Z,2025-04-06T14:13:00Z,ehjqrbqo7ewbztia7k2mrzx90,M. Løndal,,,5630400675,233,600,5630400611,286,,5630400607,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219683,600,7,2,84,18,aljua8crr0vkwit0j3m59jw9j,1,20.3,93.6,2025-04-06T13:42:33.304Z,2025-04-06T20:07:23Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5632265799,385,,5630400667,233,701,5630400523,56,Back,5630400525,285,,5630400521,167,,5632265801,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219693,601,5,2,84,19,aljua8crr0vkwit0j3m59jw9j,0,21.0,101.4,2025-04-06T13:42:34.132Z,2025-04-06T14:18:26Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5630401115,233,702,5630400555,56,Back,5630400557,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219785,702,5,2,84,19,cftj6g399tknheudaxsdpfdgb,1,79.0,-1.4,2025-04-06T13:42:34.132Z,2025-04-06T14:18:26Z,ehjqrbqo7ewbztia7k2mrzx90,M. Løndal,,,5630401049,347,,5630401047,56,Right,5630401083,233,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219873,703,1,2,84,24,cftj6g399tknheudaxsdpfdgb,1,81.7,0.0,2025-04-06T13:42:38.940Z,2025-04-06T13:42:42Z,ehjqrbqo7ewbztia7k2mrzx90,M. Løndal,,,5630401529,212,9.9,5630401523,140,77.1,5630401533,213,2.08,5630401521,56,Right,5630401525,141,11.3,5630401519,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219881,704,61,2,84,26,cftj6g399tknheudaxsdpfdgb,0,76.0,11.9,2025-04-06T13:42:41.603Z,2025-04-06T14:24:00Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5630401575,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219981,603,1,2,84,28,aljua8crr0vkwit0j3m59jw9j,1,30.3,83.2,2025-04-06T13:42:42.930Z,2025-04-06T13:42:48Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5630402135,56,Back,5630402143,212,19.7,5630402145,213,5.56,5630402141,141,64.0,5630402139,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219983,604,61,2,84,33,aljua8crr0vkwit0j3m59jw9j,0,52.2,66.6,2025-04-06T13:42:48.002Z,2025-04-06T13:42:48Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5630402151,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220063,705,1,2,84,34,cftj6g399tknheudaxsdpfdgb,1,45.8,36.0,2025-04-06T13:42:49.660Z,2025-04-06T13:42:52Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5630402599,140,38.5,5630402597,56,Back,5630402601,141,12.9,5630402605,213,4.26,5630402603,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220125,707,1,2,84,37,cftj6g399tknheudaxsdpfdgb,1,34.6,11.3,2025-04-06T13:42:52.796Z,2025-04-06T13:42:55Z,ehjqrbqo7ewbztia7k2mrzx90,M. Løndal,,,5630402989,140,8.4,5630402993,212,31.7,5630402991,141,34.5,5630402995,213,2.62,5630402987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220287,708,1,2,84,40,cftj6g399tknheudaxsdpfdgb,0,4.8,35.2,2025-04-06T13:42:55.214Z,2025-04-06T13:43:02Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5630403879,212,57.3,5630403873,56,Center,5630403877,141,24.4,5630403883,1,,5630403881,213,6.15,5630403875,140,58.9,5630403871,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220315,605,4,2,84,46,aljua8crr0vkwit0j3m59jw9j,1,36.4,76.9,2025-04-06T13:43:01.860Z,2025-04-06T13:49:58Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5630404089,56,Back,5630405567,286,,5630405561,13,,5630405565,152,,5630406075,294,,5630405609,233,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220295,709,4,2,84,46,cftj6g399tknheudaxsdpfdgb,0,63.6,23.1,2025-04-06T13:43:01.861Z,2025-04-06T13:49:58Z,195o7hchielt14ic49r3k06sq,Serginho,,,5630404619,285,,5630404609,13,,5630405629,233,605,5630404617,152,,5630403933,56,Center,5630406601,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220857,607,1,2,85,11,aljua8crr0vkwit0j3m59jw9j,1,31.1,81.7,2025-04-06T13:43:26.835Z,2025-04-06T13:43:29Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5630406845,212,18.1,5630406841,140,18.4,5630406839,56,Back,5630406837,152,,5630406847,213,3.89,5630406855,189,,5630406835,5,,5630406843,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220923,608,1,2,85,15,aljua8crr0vkwit0j3m59jw9j,1,25.4,58.4,2025-04-06T13:43:30.708Z,2025-04-06T13:43:33Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5630407165,140,29.3,5630407171,213,5.03,5630407167,141,40.3,5630407169,212,13.0,5630407163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220995,609,1,2,85,18,aljua8crr0vkwit0j3m59jw9j,1,28.4,42.5,2025-04-06T13:43:33.638Z,2025-04-06T13:43:37Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5630407559,140,58.6,5630407557,56,Left,5630407565,213,0.79,5630407561,141,89.1,5630407563,212,44.8,5630407555,155,,5630407567,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221009,610,1,2,85,22,aljua8crr0vkwit0j3m59jw9j,1,58.6,89.1,2025-04-06T13:43:37.060Z,2025-04-06T13:43:38Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5630407659,141,76.4,5630407653,168,,5630407661,212,13.0,5630407657,140,67.8,5630407663,213,5.55,5630407651,3,,5630407655,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221125,611,1,2,85,23,aljua8crr0vkwit0j3m59jw9j,1,67.8,76.4,2025-04-06T13:43:38.100Z,2025-04-06T13:44:07Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,1.0,,5630408259,56,Center,5630408271,213,6.13,5630410609,154,,5630410607,210,13,5630408265,140,80.5,5630408269,212,13.5,5630408267,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221131,612,13,2,85,27,aljua8crr0vkwit0j3m59jw9j,1,93.1,64.5,2025-04-06T13:43:42.053Z,2025-04-06T13:44:08Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5630408319,64,,5630408321,56,Center,5630408317,22,,5630410665,85,,5630410675,102,45.5,5630408629,20,,5630410679,230,99.3,5630410667,29,,5630410677,103,50,5630410669,154,,5630410681,231,5630410671,55,611,54.3,,,,,,,,,,,,,,,,,
2797221175,613,5,2,85,28,aljua8crr0vkwit0j3m59jw9j,0,100.4,45.6,2025-04-06T13:43:43.701Z,2025-04-06T14:18:27Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5630408619,346,,5630408617,56,Center,5630411303,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221609,710,5,2,85,28,cftj6g399tknheudaxsdpfdgb,1,-0.4,54.4,2025-04-06T13:43:43.701Z,2025-04-06T14:18:27Z,195o7hchielt14ic49r3k06sq,Serginho,,,5630411221,346,,5630411219,56,Back,5630411285,233,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797556537,841,1,2,85,56,cftj6g399tknheudaxsdpfdgb,1,3.8,58.8,2025-04-06T13:44:11.209Z,2025-04-06T20:08:36Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5632271365,213,4.62,5632271361,141,49.3,5632271359,140,3.2,5632271353,124,,5632271355,56,Back,5632271363,212,6.5,5632271369,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221659,711,43,2,85,58,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-06T13:44:13.071Z,2025-04-06T20:08:55Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5632271929,155,0,5630411495,212,34.5,5630411491,140,11.5,5632272257,1,0,5630411493,141,9.4,5632272919,144,1,5630411489,56,Back,5630411497,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221695,712,43,2,86,0,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-06T13:44:14.959Z,2025-04-06T20:08:57Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5630411663,56,Back,5630411669,141,50.4,5630411667,140,3.1,5630411673,212,10.5,5630411675,213,4.29,5632273063,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221707,713,1,2,86,0,cftj6g399tknheudaxsdpfdgb,0,3.1,50.4,2025-04-06T13:44:15.399Z,2025-04-06T20:09:02Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5630411749,1,,5630411743,141,0.0,5630411747,213,4.99,5630411737,155,,5630411739,56,Back,5630411745,212,37.1,5630411741,140,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222175,614,5,2,86,1,aljua8crr0vkwit0j3m59jw9j,1,84.4,101.7,2025-04-06T13:44:16.623Z,2025-04-06T14:18:27Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5630414351,347,,5630414349,56,Left,5630414441,233,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221713,714,5,2,86,1,cftj6g399tknheudaxsdpfdgb,0,15.6,-1.7,2025-04-06T13:44:16.623Z,2025-04-06T14:18:27Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5630411777,347,,5630414489,233,614,5630411775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222485,715,18,2,86,39,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-06T13:44:54.537Z,2025-04-06T13:44:55Z,195o7hchielt14ic49r3k06sq,Serginho,,,5630415953,44,Forward,5630415955,59,7,5630416015,55,716,5630415951,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222493,716,19,2,86,39,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-06T13:44:54.538Z,2025-04-06T13:44:55Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5630416003,44,Forward,5630415999,292,8,5630415997,59,17,5630416005,55,715,5630415995,145,10,5630415991,42,,5630416001,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222649,615,1,2,86,46,aljua8crr0vkwit0j3m59jw9j,0,79.7,100.0,2025-04-06T13:45:01.126Z,2025-04-06T13:45:03Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5630416899,213,6.04,5630416893,141,96.9,5630416889,140,90.8,5630416887,56,Left,5630416885,107,,5630416895,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222673,717,1,2,86,49,cftj6g399tknheudaxsdpfdgb,0,10.4,7.6,2025-04-06T13:45:04.130Z,2025-04-06T20:09:30Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5632275531,213,0.00,5630417033,56,Back,5632275525,140,12.4,5632275529,212,2.1,5632275523,3,,5632275527,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222833,718,83,2,86,53,cftj6g399tknheudaxsdpfdgb,0,20.5,4.4,2025-04-06T13:45:08.649Z,2025-04-06T13:56:22Z,ehjqrbqo7ewbztia7k2mrzx90,M. Løndal,,,5630477399,399,7foqorbwhgqjghtxa2nax6kgk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222777,616,61,2,86,54,aljua8crr0vkwit0j3m59jw9j,0,82.2,98.1,2025-04-06T13:45:08.902Z,2025-04-06T13:45:09Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5630417515,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222811,617,5,2,86,54,aljua8crr0vkwit0j3m59jw9j,0,81.6,101.3,2025-04-06T13:45:09.769Z,2025-04-06T14:18:28Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5630417669,56,Left,5630417671,347,,5630418753,233,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222993,719,5,2,86,54,cftj6g399tknheudaxsdpfdgb,1,18.4,-1.3,2025-04-06T13:45:09.769Z,2025-04-06T14:18:28Z,ehjqrbqo7ewbztia7k2mrzx90,M. Løndal,,,5630418659,347,,5630418689,233,617,5630418657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223067,720,1,2,87,4,cftj6g399tknheudaxsdpfdgb,1,20.9,0.0,2025-04-06T13:45:18.896Z,2025-04-06T13:45:22Z,ehjqrbqo7ewbztia7k2mrzx90,M. Løndal,,,5630419171,141,25.8,5630419175,213,0.60,5630419165,107,,5630419169,140,46.8,5630419177,1,,5630419167,56,Back,5630419173,212,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223089,721,1,2,87,7,cftj6g399tknheudaxsdpfdgb,0,46.8,25.8,2025-04-06T13:45:22.529Z,2025-04-06T20:10:22Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5632279535,156,,5630419283,141,33.0,5630419281,140,43.0,5630419285,212,6.3,5630419279,56,Back,5630419287,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223073,618,8,2,87,8,aljua8crr0vkwit0j3m59jw9j,1,64.8,64.8,2025-04-06T13:45:22.888Z,2025-04-06T20:10:26Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5632279739,383,,5630419207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223159,619,1,2,87,8,aljua8crr0vkwit0j3m59jw9j,1,65.6,66.7,2025-04-06T13:45:23.831Z,2025-04-06T13:45:26Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5630419591,141,94.2,5630419595,212,19.0,5630419585,157,,5630419589,140,69.0,5630419599,213,1.38,5630419605,1,,5630419587,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223355,621,4,2,87,14,aljua8crr0vkwit0j3m59jw9j,1,80.6,86.0,2025-04-06T13:45:29.377Z,2025-04-06T13:49:58Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5630420919,56,Left,5630420921,152,,5630420917,295,,5630420923,286,,5630420915,13,,5630421575,233,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223233,722,4,2,87,14,cftj6g399tknheudaxsdpfdgb,0,19.4,14.0,2025-04-06T13:45:29.378Z,2025-04-06T14:24:06Z,ehjqrbqo7ewbztia7k2mrzx90,M. Løndal,,,5630421491,56,Back,5630421493,152,,5630421489,13,,5630421637,233,621,5630623919,295,,5630421497,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224247,623,1,2,88,0,aljua8crr0vkwit0j3m59jw9j,0,86.5,92.7,2025-04-06T13:46:15.384Z,2025-04-06T20:10:47Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5632281049,72,,5632281047,224,,5630425491,2,,5630425511,141,34.8,5630425501,56,Center,5630425523,1,,5630425521,213,4.81,5630425493,5,,5630425497,152,,5630425495,155,,5630425505,140,5630425515,212,39.5,90.0,5632281419,345,,,,,,,,,,,,,,,
2797224297,723,12,2,88,5,cftj6g399tknheudaxsdpfdgb,1,12.2,67.2,2025-04-06T13:46:20.611Z,2025-04-06T13:46:22Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5630425775,140,35.9,5630425781,213,0.15,5630425813,15,,5630425777,141,72.6,5630425779,212,25.2,5630425773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797558705,842,83,2,88,7,cftj6g399tknheudaxsdpfdgb,1,31.3,88.5,2025-04-06T13:46:22.536Z,2025-04-06T20:11:10Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5632283247,399,3361cs2j60yxzy9mir80byqc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224371,624,1,2,88,9,aljua8crr0vkwit0j3m59jw9j,0,58.6,3.8,2025-04-06T13:46:24.504Z,2025-04-06T13:46:29Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5630426633,233,724,5630426199,140,61.9,5630426197,56,Right,5630426203,212,3.5,5630426637,286,,5630426201,141,4.0,5630426205,213,0.04,5630426631,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224435,724,74,2,88,9,cftj6g399tknheudaxsdpfdgb,1,37.5,88.6,2025-04-06T13:46:24.505Z,2025-04-06T14:16:24Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5630426549,56,Back,5630426551,285,,5630426663,233,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224459,625,45,2,88,14,aljua8crr0vkwit0j3m59jw9j,0,58.2,14.3,2025-04-06T13:46:29.657Z,2025-04-06T14:16:27Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5630426705,56,Right,5630426707,285,,5630427451,233,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224541,725,3,2,88,14,cftj6g399tknheudaxsdpfdgb,1,41.8,85.7,2025-04-06T13:46:29.657Z,2025-04-06T20:11:20Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5632283895,465,,5630427233,286,,5630427231,56,Back,5630427321,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224547,726,50,2,88,16,cftj6g399tknheudaxsdpfdgb,1,40.3,88.6,2025-04-06T13:46:31.495Z,2025-04-06T14:13:01Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5630427255,286,,5630427477,233,626,5630427251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224495,626,7,2,88,16,aljua8crr0vkwit0j3m59jw9j,1,59.7,11.4,2025-04-06T13:46:31.496Z,2025-04-06T20:11:41Z,6je6y9uk6km1tkzatpw8v9p1w,A. Pedersen,,,5630426907,56,Right,5632285479,384,,5630427425,233,726,5632285481,178,,5630426909,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224605,628,1,2,88,19,aljua8crr0vkwit0j3m59jw9j,1,47.3,16.8,2025-04-06T13:46:34.265Z,2025-04-06T13:46:37Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5630427641,141,4.7,5630427653,213,5.77,5630427635,140,61.3,5630427631,56,Right,5630427647,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224613,629,4,2,88,22,aljua8crr0vkwit0j3m59jw9j,1,69.4,7.6,2025-04-06T13:46:37.817Z,2025-04-06T13:49:59Z,6je6y9uk6km1tkzatpw8v9p1w,A. Pedersen,,,5630427751,265,,5630448149,233,727,5630427749,152,,5630427745,13,,5630427747,56,Right,5630427753,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224719,727,4,2,88,22,cftj6g399tknheudaxsdpfdgb,0,30.6,92.4,2025-04-06T13:46:37.818Z,2025-04-06T13:49:59Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5630448169,233,629,5630429013,152,,5630429009,13,,5630429015,265,,5630429011,56,Back,5630429017,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797225175,630,18,2,88,51,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-06T13:47:06.003Z,2025-04-06T13:47:08Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5630430717,42,,5630430721,59,22,5630430719,44,Midfielder,5630430863,55,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797225187,631,19,2,88,51,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-06T13:47:06.004Z,2025-04-06T14:18:31Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5630593523,292,6,5630430785,44,Midfielder,5630430781,145,2,5630430787,55,630,5630430783,59,31,5630430777,42,,5630593525,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797225305,632,1,2,88,56,aljua8crr0vkwit0j3m59jw9j,0,72.1,4.3,2025-04-06T13:47:11.513Z,2025-04-06T20:12:14Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5630431455,2,,5630431465,140,86.1,5630431475,213,0.94,5630431467,141,34.2,5630431463,56,Center,5632287989,20,,5630431461,152,,5630431457,5,,5630431459,155,,5632287987,224,,5630431471,212,,,,25.1,,,,,,,,,,,,,,,,,
2797225767,728,12,2,88,59,cftj6g399tknheudaxsdpfdgb,1,10.5,68.8,2025-04-06T13:47:14.388Z,2025-04-06T13:47:33Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5630434031,212,23.9,5630434029,141,53.1,5630434025,56,Back,5630434033,213,5.82,5630434027,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797225439,633,1,2,89,1,aljua8crr0vkwit0j3m59jw9j,1,66.2,43.0,2025-04-06T13:47:16.170Z,2025-04-06T13:47:19Z,6je6y9uk6km1tkzatpw8v9p1w,A. Pedersen,,,5630432253,141,5.9,5630432257,213,4.57,5630432255,212,25.5,5630432251,140,62.7,5630432249,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797225561,634,1,2,89,4,aljua8crr0vkwit0j3m59jw9j,1,59.2,8.0,2025-04-06T13:47:19.817Z,2025-04-06T13:47:24Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5630432913,140,53.6,5630432919,213,1.98,5630432917,212,14.9,5630432915,141,28.2,5630432911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797225643,635,1,2,89,9,aljua8crr0vkwit0j3m59jw9j,1,51.1,34.0,2025-04-06T13:47:24.633Z,2025-04-06T13:47:28Z,6je6y9uk6km1tkzatpw8v9p1w,A. Pedersen,,,5630433307,141,47.3,5630433303,140,31.1,5630433311,212,22.9,5630433315,213,2.73,5630433299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797225741,636,1,2,89,13,aljua8crr0vkwit0j3m59jw9j,0,30.6,48.7,2025-04-06T13:47:28.747Z,2025-04-06T13:47:32Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5630433859,56,Center,5630433865,212,47.7,5630433861,140,74.3,5630433857,157,,5630433869,1,,5630433863,141,67.9,5630433867,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797225837,729,12,2,89,18,cftj6g399tknheudaxsdpfdgb,1,19.9,39.1,2025-04-06T13:47:33.572Z,2025-04-06T20:12:32Z,ehjqrbqo7ewbztia7k2mrzx90,M. Løndal,,,5630434449,140,36.4,5630434455,213,0.13,5630434451,141,42.5,5632289087,15,,5630434453,212,17.5,5630434447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
