id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2734895019,895,12,2,83,54,b3r6d8ydtmtjckam6pku9y400,1,3.9,40.3,2024-10-18T18:47:59.868Z,2024-10-18T18:48:03Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5290792089,212,45.0,5290792345,15,,5290792093,213,5.59,5290792083,140,36.8,5290792085,141,0.0,5290792197,167,,5290792081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734895327,741,5,2,83,56,c165yjiny1qnmfdvefxvflnkc,1,62.8,102.0,2024-10-18T18:48:02.102Z,2024-10-18T18:51:12Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5290793775,233,896,5290793735,56,Left,5290793737,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734895033,896,5,2,83,56,b3r6d8ydtmtjckam6pku9y400,0,37.2,-2.0,2024-10-18T18:48:02.102Z,2024-10-18T18:48:17Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5290793797,233,741,5290792161,347,,5290792159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734895479,742,1,2,84,13,c165yjiny1qnmfdvefxvflnkc,1,61.4,100.0,2024-10-18T18:48:18.697Z,2024-10-18T18:48:23Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5290794461,141,91.2,5290794465,213,4.26,5290794455,107,,5290794459,140,58.2,5290794463,212,7.6,5290794457,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734895491,743,1,2,84,18,c165yjiny1qnmfdvefxvflnkc,0,58.2,91.1,2024-10-18T18:48:23.649Z,2024-10-18T18:48:24Z,2rgil8e1uix2orli95p1si0ut,E. Ofori,,,5290794535,213,6.14,5290794529,141,88.4,5290794525,140,70.4,5290794521,56,Left,5290794533,212,12.9,5290794537,1,,5290794517,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734895561,897,1,2,84,20,b3r6d8ydtmtjckam6pku9y400,1,20.8,3.8,2024-10-18T18:48:25.340Z,2024-10-18T18:48:27Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5290794921,212,11.5,5290794917,141,8.5,5290794923,213,0.28,5290794915,140,31.3,5290794911,56,Back,5290794907,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734895577,898,1,2,84,22,b3r6d8ydtmtjckam6pku9y400,1,32.7,13.2,2024-10-18T18:48:27.468Z,2024-10-18T18:48:28Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5290795029,212,16.9,5290795031,213,5.97,5290795023,56,Back,5290795027,141,5.6,5290795025,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734895689,900,1,2,84,23,b3r6d8ydtmtjckam6pku9y400,1,48.6,6.4,2024-10-18T18:48:28.509Z,2024-10-18T18:48:34Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5290795623,213,2.01,5290795615,56,Back,5290795621,212,11.1,5290795619,141,21.2,5290795617,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734895739,901,1,2,84,28,b3r6d8ydtmtjckam6pku9y400,1,79.1,54.5,2024-10-18T18:48:33.900Z,2024-10-18T18:49:48Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,1.0,,5290795921,140,85.4,5290795925,212,11.6,5290795919,56,Center,5290795923,141,68.5,5290803835,210,15,5290795929,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734895749,902,15,2,84,31,b3r6d8ydtmtjckam6pku9y400,1,87.0,69.6,2024-10-18T18:48:36.525Z,2024-10-18T18:49:49Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5290803881,102,50.1,5290803885,215,,5290795961,56,Center,5290803091,82,,5290803893,231,53.2,5290803871,23,,5290803875,29,,5290795957,64,,5290803877,55,5290803873,78,,5290803891,230,5290803887,146,88.6,5290803883,103,19,5290803919,233,744,5290803085,20,,5290803889,147,67.2,98.8,901,,,,,,,,,,
2734895781,744,10,2,84,31,c165yjiny1qnmfdvefxvflnkc,1,11.4,32.8,2024-10-18T18:48:36.625Z,2024-10-18T18:49:50Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5290796099,56,Back,5290804025,233,902,5290796095,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734895827,746,1,2,84,35,c165yjiny1qnmfdvefxvflnkc,1,23.8,38.8,2024-10-18T18:48:40.409Z,2024-10-18T18:48:41Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5290796349,213,1.17,5290796345,212,19.9,5290796333,56,Back,5290796337,140,31.2,5290796341,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734895869,747,1,2,84,35,c165yjiny1qnmfdvefxvflnkc,1,31.2,65.8,2024-10-18T18:48:41.168Z,2024-10-18T18:48:43Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5290796561,212,23.3,5290796555,56,Back,5290796559,141,94.7,5290796563,213,1.00,5290796557,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734895917,748,1,2,84,37,c165yjiny1qnmfdvefxvflnkc,1,43.1,94.7,2024-10-18T18:48:43.001Z,2024-10-18T18:48:44Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5290796755,141,88.9,5290796761,213,4.11,5290796743,56,Back,5290796747,140,40.5,5290796759,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734895955,749,1,2,84,39,c165yjiny1qnmfdvefxvflnkc,0,40.5,88.9,2024-10-18T18:48:44.209Z,2024-10-18T18:48:46Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5290796975,212,38.7,5290796969,56,Left,5290796971,140,77.3,5290796967,155,,5290796973,141,92.0,5290796977,213,0.05,5290796979,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734895991,903,1,2,84,43,b3r6d8ydtmtjckam6pku9y400,1,24.1,7.4,2024-10-18T18:48:48.716Z,2024-10-18T18:48:50Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290797199,141,3.7,5290797193,155,,5290797203,213,5.91,5290797197,140,30.2,5290797195,56,Back,5290797201,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734896119,905,1,2,84,46,b3r6d8ydtmtjckam6pku9y400,1,42.5,5.2,2024-10-18T18:48:51.917Z,2024-10-18T18:58:28Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5290797957,213,5.59,5290797949,56,Back,5290797951,140,45.0,5290797953,141,2.0,5290797955,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734896137,906,1,2,84,47,b3r6d8ydtmtjckam6pku9y400,0,39.5,2.7,2024-10-18T18:48:53.068Z,2024-10-18T18:59:09Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5290798025,212,6.2,5290798019,56,Back,5290798023,141,11.1,5290798027,213,1.19,5290798021,140,41.7,5290844689,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734896099,750,8,2,84,49,c165yjiny1qnmfdvefxvflnkc,1,59.6,88.0,2024-10-18T18:48:54.193Z,2024-10-18T18:48:54Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5290797833,15,,5290797795,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734896195,907,1,2,84,52,b3r6d8ydtmtjckam6pku9y400,0,46.6,18.4,2024-10-18T18:48:57.236Z,2024-10-18T18:59:10Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5290798387,141,35.8,5290798383,56,Back,5290798385,140,35.9,5290798389,212,16.3,5290798391,213,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734896247,752,1,2,84,53,c165yjiny1qnmfdvefxvflnkc,1,63.3,65.5,2024-10-18T18:48:58.897Z,2024-10-18T18:49:01Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5290798697,140,78.5,5290798699,141,92.6,5290798701,212,24.4,5290798695,56,Left,5290798703,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734896277,753,1,2,84,55,c165yjiny1qnmfdvefxvflnkc,0,80.1,91.5,2024-10-18T18:49:01.081Z,2024-10-18T18:49:02Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5290798899,140,90.8,5290798905,213,5.15,5290798897,56,Center,5290798893,2,,5290798901,141,56.1,5290798903,212,26.6,5290798895,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734896303,908,12,2,84,58,b3r6d8ydtmtjckam6pku9y400,1,8.5,53.0,2024-10-18T18:49:03.244Z,2024-10-18T18:49:04Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290799071,56,Back,5290799075,141,37.3,5290799077,212,10.7,5290799095,15,,5290799073,140,7.5,5290799079,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734896345,909,61,2,85,0,b3r6d8ydtmtjckam6pku9y400,1,7.9,36.9,2024-10-18T18:49:05.662Z,2024-10-18T18:49:05Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290799269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734896435,911,1,2,85,2,b3r6d8ydtmtjckam6pku9y400,0,12.0,24.0,2024-10-18T18:49:07.876Z,2024-10-18T18:49:16Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5290799697,140,38.0,5290799689,155,,5290799693,56,Back,5290799707,213,5.91,5290799699,141,8.3,5290799703,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734896405,754,44,2,85,3,c165yjiny1qnmfdvefxvflnkc,1,63.0,89.4,2024-10-18T18:49:08.193Z,2024-10-18T18:51:29Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5290799543,286,,5290799537,56,Left,5290799857,233,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734896453,912,44,2,85,3,b3r6d8ydtmtjckam6pku9y400,0,37.0,10.6,2024-10-18T18:49:08.194Z,2024-10-18T18:51:29Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5290799799,285,,5290799895,233,754,5290799797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734896425,755,1,2,85,3,c165yjiny1qnmfdvefxvflnkc,0,61.8,84.2,2024-10-18T18:49:08.497Z,2024-10-18T18:49:09Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5290799653,213,0.61,5290799649,141,100.0,5290799651,212,19.8,5290799647,140,77.3,5290799643,3,,5290799645,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734896427,756,5,2,85,4,c165yjiny1qnmfdvefxvflnkc,0,74.7,101.0,2024-10-18T18:49:09.572Z,2024-10-18T18:51:13Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5290800339,233,913,5290799655,56,Left,5290799657,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734896527,913,5,2,85,4,b3r6d8ydtmtjckam6pku9y400,1,25.3,-1.0,2024-10-18T18:49:09.572Z,2024-10-18T18:51:12Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5290800287,233,756,5290800225,56,Back,5290800227,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734896935,914,1,2,85,26,b3r6d8ydtmtjckam6pku9y400,1,29.7,0.0,2024-10-18T18:49:32.108Z,2024-10-18T18:54:24Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5290802537,189,,5290802273,212,13.7,5290802265,107,,5290802271,141,7.6,5290802269,140,41.4,5290802275,213,0.46,5290802267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734901597,993,1,2,85,27,b3r6d8ydtmtjckam6pku9y400,0,41.6,13.7,2024-10-18T18:49:32.469Z,2024-10-18T18:54:23Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5290828421,189,,5290828175,212,12.0,5290828137,3,,5290828141,140,46.7,5290828173,141,29.5,5290828139,56,Back,5290828177,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897349,764,61,2,85,28,c165yjiny1qnmfdvefxvflnkc,1,56.4,76.4,2024-10-18T18:49:33.450Z,2024-10-18T18:49:58Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5290804577,56,Center,5290804691,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897021,757,1,2,85,29,c165yjiny1qnmfdvefxvflnkc,1,52.1,65.5,2024-10-18T18:49:34.456Z,2024-10-18T18:49:37Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5290802759,213,5.68,5290802749,3,,5290802757,212,7.7,5290802751,56,Center,5290802755,141,59.1,5290802753,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897067,758,1,2,85,31,c165yjiny1qnmfdvefxvflnkc,1,58.1,59.1,2024-10-18T18:49:37.097Z,2024-10-18T18:49:39Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5290802967,3,,5290802969,56,Back,5290802975,212,23.0,5290802971,140,44.6,5290802973,141,32.4,5290802977,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897153,760,1,2,85,34,c165yjiny1qnmfdvefxvflnkc,1,44.6,32.4,2024-10-18T18:49:39.625Z,2024-10-18T18:49:43Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5290803443,140,18.3,5290803447,212,28.3,5290803449,213,2.93,5290803445,141,41.3,5290803441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897189,761,1,2,85,38,c165yjiny1qnmfdvefxvflnkc,1,18.3,41.3,2024-10-18T18:49:43.473Z,2024-10-18T18:49:45Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5290803651,213,5.16,5290803643,140,22.0,5290803645,141,29.4,5290803641,56,Back,5290803647,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897223,762,1,2,85,40,c165yjiny1qnmfdvefxvflnkc,1,21.2,30.7,2024-10-18T18:49:45.240Z,2024-10-18T18:49:47Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5290803825,140,13.0,5290803821,56,Back,5290803829,212,16.0,5290803831,213,2.14,5290803827,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897263,763,1,2,85,42,c165yjiny1qnmfdvefxvflnkc,0,13.0,47.8,2024-10-18T18:49:47.761Z,2024-10-18T18:49:49Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5290804067,212,18.2,5290804061,56,Back,5290804063,140,29.5,5290804065,141,39.7,5290804069,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897367,916,1,2,85,46,b3r6d8ydtmtjckam6pku9y400,1,60.5,65.8,2024-10-18T18:49:51.420Z,2024-10-18T18:49:56Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5290804701,141,71.8,5290804699,140,66.7,5290804705,213,0.56,5290804697,56,Center,5290804703,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897407,917,1,2,85,51,b3r6d8ydtmtjckam6pku9y400,1,74.1,85.7,2024-10-18T18:49:56.284Z,2024-10-18T18:49:58Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5290804941,140,65.8,5290804943,141,85.0,5290804945,212,8.7,5290804951,213,3.20,5290804939,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897461,918,1,2,85,53,b3r6d8ydtmtjckam6pku9y400,1,62.6,86.3,2024-10-18T18:49:58.422Z,2024-10-18T18:50:01Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5290805255,140,46.0,5290805253,56,Back,5290805257,141,64.8,5290805259,212,22.7,5290805261,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897489,919,1,2,85,56,b3r6d8ydtmtjckam6pku9y400,1,44.8,57.3,2024-10-18T18:50:01.340Z,2024-10-18T18:50:03Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290805425,212,11.4,5290805421,141,40.9,5290805417,140,47.0,5290805427,213,4.92,5290805415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897505,920,1,2,85,57,b3r6d8ydtmtjckam6pku9y400,1,47.0,42.1,2024-10-18T18:50:02.924Z,2024-10-18T18:50:04Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290805515,141,55.1,5290805513,140,44.6,5290805517,212,9.2,5290805511,56,Back,5290805519,213,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897547,921,1,2,85,59,b3r6d8ydtmtjckam6pku9y400,1,44.0,55.2,2024-10-18T18:50:04.524Z,2024-10-18T18:50:06Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290805753,212,9.3,5290805749,140,52.8,5290805747,56,Center,5290805755,213,0.15,5290805751,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897575,922,1,2,86,1,b3r6d8ydtmtjckam6pku9y400,1,48.6,56.7,2024-10-18T18:50:06.603Z,2024-10-18T18:50:08Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5290805909,140,43.0,5290805935,213,4.31,5290805907,56,Back,5290805931,141,36.4,5290805933,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897605,923,1,2,86,3,b3r6d8ydtmtjckam6pku9y400,1,43.3,35.2,2024-10-18T18:50:08.300Z,2024-10-18T18:50:09Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290806069,213,1.24,5290806061,56,Back,5290806067,212,11.4,5290806065,141,51.0,5290806063,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897657,924,1,2,86,4,b3r6d8ydtmtjckam6pku9y400,1,46.7,50.1,2024-10-18T18:50:09.404Z,2024-10-18T18:50:11Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5290806369,213,4.73,5290806367,212,11.4,5290806361,56,Back,5290806365,141,33.3,5290806363,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897725,925,1,2,86,6,b3r6d8ydtmtjckam6pku9y400,1,47.3,30.3,2024-10-18T18:50:11.707Z,2024-10-18T18:50:15Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5290806777,56,Right,5290806781,141,6.4,5290806785,213,5.31,5290806779,140,57.9,5290806783,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897781,926,1,2,86,10,b3r6d8ydtmtjckam6pku9y400,1,57.1,26.4,2024-10-18T18:50:15.532Z,2024-10-18T18:50:18Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5290807047,212,10.7,5290807043,141,31.8,5290807049,213,0.35,5290807037,56,Center,5290807039,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897809,765,45,2,86,13,c165yjiny1qnmfdvefxvflnkc,0,26.3,56.7,2024-10-18T18:50:18.572Z,2024-10-18T18:51:22Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5290807235,56,Back,5290807593,233,927,5290807237,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897871,927,3,2,86,13,b3r6d8ydtmtjckam6pku9y400,1,73.7,43.3,2024-10-18T18:50:18.572Z,2024-10-18T18:51:22Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5290807521,286,,5290807571,233,765,5290807517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897919,928,1,2,86,16,b3r6d8ydtmtjckam6pku9y400,1,80.8,59.3,2024-10-18T18:50:21.916Z,2024-10-18T18:50:24Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5290807859,140,95.3,5290807863,212,18.0,5290807857,56,Center,5290807861,141,73.3,5290807865,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897947,929,1,2,86,18,b3r6d8ydtmtjckam6pku9y400,1,95.3,73.6,2024-10-18T18:50:24.012Z,2024-10-18T18:50:25Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5290808015,141,56.3,5290808007,56,Center,5290808011,140,95.4,5290808017,212,11.8,5290808019,213,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897955,930,61,2,86,19,b3r6d8ydtmtjckam6pku9y400,0,95.5,56.1,2024-10-18T18:50:24.787Z,2024-10-18T18:54:27Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5290808041,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897987,766,12,2,86,20,c165yjiny1qnmfdvefxvflnkc,1,4.8,43.8,2024-10-18T18:50:25.689Z,2024-10-18T18:50:39Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5290808207,213,4.75,5290808201,140,5.8,5290808203,141,0.0,5290808205,212,30.5,5290808199,56,Back,5290808239,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734897991,767,5,2,86,22,c165yjiny1qnmfdvefxvflnkc,0,11.2,-0.8,2024-10-18T18:50:27.260Z,2024-10-18T18:51:13Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5290809107,233,931,5290810187,347,,5290808307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734898007,931,5,2,86,22,b3r6d8ydtmtjckam6pku9y400,1,88.8,100.8,2024-10-18T18:50:27.260Z,2024-10-18T18:50:46Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5290808303,56,Left,5290810181,347,,5290808935,233,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734898017,932,43,2,86,25,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-10-18T18:50:30.285Z,2024-10-18T18:50:33Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5290808833,144,6,5290808373,73,0,5290808401,233,767,5290808371,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734898239,933,1,2,86,30,b3r6d8ydtmtjckam6pku9y400,1,87.0,100.0,2024-10-18T18:50:35.868Z,2024-10-18T18:50:50Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5290809531,212,18.2,5290809529,141,75.4,5290809527,140,85.2,5290809533,213,4.61,5290810613,107,,5290809525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734898281,934,1,2,86,34,b3r6d8ydtmtjckam6pku9y400,1,80.1,62.4,2024-10-18T18:50:40.188Z,2024-10-18T18:50:42Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5290809737,213,3.13,5290809735,212,9.0,5290809729,141,62.6,5290809721,56,Center,5290809727,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734898323,935,1,2,86,37,b3r6d8ydtmtjckam6pku9y400,1,70.0,59.9,2024-10-18T18:50:42.284Z,2024-10-18T18:50:44Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5290809991,141,35.4,5290809995,213,3.95,5290809989,140,54.9,5290809993,212,23.0,5290809987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734898347,936,1,2,86,39,b3r6d8ydtmtjckam6pku9y400,1,55.1,34.3,2024-10-18T18:50:44.700Z,2024-10-18T18:50:46Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290810167,56,Center,5290810175,213,4.95,5290810169,140,56.8,5290810171,141,23.3,5290810173,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734898389,937,1,2,86,41,b3r6d8ydtmtjckam6pku9y400,1,56.7,24.9,2024-10-18T18:50:46.380Z,2024-10-18T18:50:48Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5290810459,140,45.6,5290810463,212,12.6,5290810457,56,Back,5290810465,213,2.74,5290810461,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734898455,938,1,2,86,43,b3r6d8ydtmtjckam6pku9y400,1,45.9,33.0,2024-10-18T18:50:48.379Z,2024-10-18T18:50:51Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290810785,140,38.4,5290810783,56,Back,5290810787,141,59.6,5290810789,212,19.7,5290810793,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
