id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2737219069,721,5,2,88,24,5rz9enoyknpg8ji78za5b82p0,0,100.5,6.3,2024-10-21T18:52:30.856Z,2024-10-21T18:53:24Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5303356409,56,Right,5303356411,346,,5303357029,233,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737219169,827,5,2,88,24,9qsmopgutr7ut5g6workk8w4i,1,-0.5,93.7,2024-10-21T18:52:30.856Z,2024-10-21T18:53:23Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5303356983,346,,5303356981,56,Back,5303357009,233,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737219185,828,1,2,88,32,9qsmopgutr7ut5g6workk8w4i,1,3.4,56.4,2024-10-21T18:52:39.516Z,2024-10-21T22:08:28Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5303357071,140,18.5,5303357081,237,,5303357067,124,,5303357077,213,0.46,5303357073,141,67.9,5303357069,56,Back,5303357075,212,17.7,5303748169,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737289265,932,1,2,88,34,9qsmopgutr7ut5g6workk8w4i,1,19.7,73.5,2024-10-21T18:52:40.995Z,2024-10-21T22:08:36Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5303748255,189,,5303748265,213,3.15,5303748259,140,5.0,5303748261,141,73.2,5303748257,56,Back,5303748263,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737219259,829,1,2,88,34,9qsmopgutr7ut5g6workk8w4i,1,4.3,73.5,2024-10-21T18:52:41.621Z,2024-10-21T18:52:48Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5303357463,141,96.8,5303357467,213,1.12,5303357461,140,11.6,5303357459,56,Back,5303357465,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737219287,830,1,2,88,41,9qsmopgutr7ut5g6workk8w4i,1,38.2,86.8,2024-10-21T18:52:48.325Z,2024-10-21T18:52:50Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5303357619,140,65.7,5303357625,213,5.90,5303357623,212,31.2,5303357617,56,Center,5303357621,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737219345,831,1,2,88,43,9qsmopgutr7ut5g6workk8w4i,1,68.1,68.7,2024-10-21T18:52:50.149Z,2024-10-21T18:52:55Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5303357955,140,80.5,5303357959,212,14.6,5303357961,213,0.47,5303357953,56,Center,5303357957,141,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737219349,832,43,2,88,48,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-10-21T18:52:55.238Z,2024-10-21T22:09:47Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5303749161,144,1,5303357973,140,89.2,5303357977,212,2.2,5303357979,213,4.76,5303357971,56,Center,5303357975,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737219399,833,2,2,88,51,9qsmopgutr7ut5g6workk8w4i,1,92.2,66.9,2024-10-21T18:52:58.597Z,2024-10-21T22:10:02Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5303358237,140,97.7,5303358247,7,91suopiz6irxqevhzv8lx76ne,5303358249,56,Center,5303358239,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737219853,723,1,2,89,31,5rz9enoyknpg8ji78za5b82p0,0,12.3,40.4,2024-10-21T18:53:38.470Z,2024-10-21T19:02:14Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5303365219,189,,5303360745,212,53.0,5303360735,157,,5303360749,1,,5303360739,56,Center,5303360741,140,62.6,5303360747,213,6.19,5303360733,5,,5303360743,141,5303360737,241,,,,,,,,,33.4,,,,,,,,,,,,,,,,,,,,,,,,,
2737219917,835,44,2,89,32,9qsmopgutr7ut5g6workk8w4i,1,39.0,63.7,2024-10-21T18:53:39.812Z,2024-10-21T19:03:13Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5303361151,56,Back,5303386939,233,761,5303361153,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737224529,761,44,2,89,33,5rz9enoyknpg8ji78za5b82p0,0,61.0,36.3,2024-10-21T18:53:39.813Z,2024-10-21T19:03:13Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5303386925,56,Center,5303386929,286,,5303386957,233,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737219857,834,8,2,89,33,9qsmopgutr7ut5g6workk8w4i,1,36.9,64.5,2024-10-21T18:53:40.012Z,2024-10-21T22:38:06Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5303750685,384,,5303360769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737219901,724,1,2,89,37,5rz9enoyknpg8ji78za5b82p0,1,69.6,66.3,2024-10-21T18:53:43.862Z,2024-10-21T18:53:47Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5303361037,213,1.19,5303361033,141,90.5,5303361029,56,Left,5303361031,140,75.9,5303361035,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737219945,725,1,2,89,40,5rz9enoyknpg8ji78za5b82p0,1,74.3,81.3,2024-10-21T18:53:47.174Z,2024-10-21T18:53:58Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,1.0,5303361247,56,Center,5303361255,213,3.94,5303361253,212,12.8,5303361249,140,65.8,5303361251,141,67.8,5303361641,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737219949,726,13,2,89,44,5rz9enoyknpg8ji78za5b82p0,1,72.1,55.0,2024-10-21T18:53:51.269Z,2024-10-21T22:11:59Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5303361669,215,,5303361271,18,,5303361671,230,98.8,5303361275,56,Center,5303361667,103,69.4,5303361269,22,,5303361665,102,57.6,5303361673,231,50,5303361439,20,5303361661,55,5303751061,77,,5303361657,29,,,,,725,,,,,,,,,,,,,,,,,,,,,,,,
2737219961,727,5,2,89,46,5rz9enoyknpg8ji78za5b82p0,0,100.8,53.9,2024-10-21T18:53:53.190Z,2024-10-21T19:00:46Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5303361345,56,Center,5303361781,233,836,5303361349,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220023,836,5,2,89,46,9qsmopgutr7ut5g6workk8w4i,1,-0.8,46.1,2024-10-21T18:53:53.190Z,2024-10-21T19:00:46Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5303361739,346,,5303361737,56,Back,5303361755,233,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220913,732,70,2,89,59,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-21T18:54:06.254Z,2024-10-21T22:24:35Z,,,,5303366859,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220363,728,18,2,90,28,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-21T18:54:35.651Z,2024-10-21T18:54:36Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5303363751,42,,5303363799,55,729,5303363755,59,8,5303363753,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220367,729,19,2,90,28,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-21T18:54:35.652Z,2024-10-21T18:54:36Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,5303363771,59,23,5303363773,292,7,5303363777,44,Midfielder,5303363769,145,7,5303363775,293,5,5303363765,42,,5303363779,55,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220477,837,1,2,90,37,9qsmopgutr7ut5g6workk8w4i,1,3.9,46.4,2024-10-21T18:54:44.724Z,2024-10-21T22:23:21Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5303364281,212,20.4,5303763091,189,,5303364273,124,,5303364277,140,22.4,5303364287,237,,5303364283,213,0.31,5303364275,56,Back,5303364279,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220507,838,1,2,90,42,9qsmopgutr7ut5g6workk8w4i,1,31.9,53.0,2024-10-21T18:54:48.916Z,2024-10-21T18:54:52Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5303364441,213,5.32,5303364433,56,Back,5303364437,141,20.1,5303364435,140,46.8,5303364439,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220517,839,1,2,90,45,9qsmopgutr7ut5g6workk8w4i,0,51.0,19.5,2024-10-21T18:54:52.597Z,2024-10-21T18:54:54Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5303364543,140,76.1,5303364547,212,32.3,5303364541,56,Center,5303364539,155,,5303364549,213,0.62,5303364545,141,46.9,5303364551,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220527,730,1,2,90,48,5rz9enoyknpg8ji78za5b82p0,0,17.6,46.4,2024-10-21T18:54:55.269Z,2024-10-21T18:54:56Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5303364573,213,5.97,5303364565,56,Back,5303364571,212,19.3,5303364569,141,37.5,5303364567,140,35.1,5303364563,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220603,840,1,2,90,55,9qsmopgutr7ut5g6workk8w4i,1,69.2,67.3,2024-10-21T18:55:02.644Z,2024-10-21T18:55:04Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5303364963,212,10.5,5303364957,56,Left,5303364961,141,82.7,5303364959,140,68.3,5303364965,213,1.66,5303364955,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220653,841,1,2,90,57,9qsmopgutr7ut5g6workk8w4i,1,66.0,85.9,2024-10-21T18:55:04.452Z,2024-10-21T18:55:12Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5303365275,140,39.8,5303365285,1,,5303365283,213,3.91,5303365273,56,Back,5303365277,141,46.9,5303365281,212,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220655,842,1,2,91,5,9qsmopgutr7ut5g6workk8w4i,1,33.3,36.6,2024-10-21T18:55:12.148Z,2024-10-21T18:55:13Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5303365341,141,80.0,5303365343,212,29.8,5303365337,56,Back,5303365345,213,1.43,5303365339,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220665,843,1,2,91,6,9qsmopgutr7ut5g6workk8w4i,1,41.4,81.5,2024-10-21T18:55:13.460Z,2024-10-21T18:55:15Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5303365423,212,17.3,5303365417,56,Center,5303365421,141,72.6,5303365419,140,56.8,5303365425,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220677,844,1,2,91,8,9qsmopgutr7ut5g6workk8w4i,1,56.8,72.6,2024-10-21T18:55:15.396Z,2024-10-21T18:55:17Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5303365479,212,13.5,5303365473,56,Back,5303365477,141,76.6,5303365475,140,44.2,5303365481,213,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220695,845,1,2,91,10,9qsmopgutr7ut5g6workk8w4i,1,48.2,75.1,2024-10-21T18:55:17.173Z,2024-10-21T18:55:19Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5303365565,212,5.7,5303365559,56,Back,5303365561,140,44.9,5303365563,141,68.5,5303365567,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220709,846,1,2,91,12,9qsmopgutr7ut5g6workk8w4i,1,45.0,66.7,2024-10-21T18:55:19.156Z,2024-10-21T18:55:20Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5303365633,212,20.8,5303365629,140,64.8,5303365631,141,68.5,5303365627,56,Center,5303365635,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220715,847,1,2,91,13,9qsmopgutr7ut5g6workk8w4i,1,65.2,68.2,2024-10-21T18:55:20.788Z,2024-10-21T18:55:22Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5303365685,56,Center,5303365691,212,7.5,5303365689,141,59.9,5303365687,140,69.9,5303365693,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220733,848,1,2,91,15,9qsmopgutr7ut5g6workk8w4i,1,70.9,61.7,2024-10-21T18:55:22.131Z,2024-10-21T18:55:24Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5303365791,140,61.4,5303365795,212,10.0,5303365793,141,62.0,5303365797,213,3.12,5303365789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220757,849,1,2,91,17,9qsmopgutr7ut5g6workk8w4i,1,62.0,66.1,2024-10-21T18:55:24.372Z,2024-10-21T18:55:26Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5303365911,140,73.1,5303365921,213,0.25,5303365913,141,70.5,5303365917,212,12.0,5303365909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220789,850,1,2,91,19,9qsmopgutr7ut5g6workk8w4i,1,73.7,67.2,2024-10-21T18:55:26.580Z,2024-10-21T18:55:29Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5303366091,141,84.5,5303366093,212,16.0,5303366087,56,Left,5303366095,213,0.83,5303366089,140,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220827,851,1,2,91,22,9qsmopgutr7ut5g6workk8w4i,0,91.4,83.8,2024-10-21T18:55:29.268Z,2024-10-21T22:24:27Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5303366307,1,,5303366297,56,Right,5303366293,2,,5303366303,212,58.5,5303764319,224,,5303366301,141,0.0,5303366299,140,95.3,5303366453,345,,5303764321,72,5303366295,155,5303366305,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220837,731,5,2,91,26,5rz9enoyknpg8ji78za5b82p0,1,4.4,101.8,2024-10-21T18:55:33.461Z,2024-10-21T18:55:36Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,5303366343,233,852,5303366337,347,,5303366335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737220833,852,5,2,91,26,9qsmopgutr7ut5g6workk8w4i,0,95.6,-1.8,2024-10-21T18:55:33.461Z,2024-10-21T19:00:46Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5303366327,56,Right,5303366329,347,,5303366353,233,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221045,733,1,2,91,47,5rz9enoyknpg8ji78za5b82p0,0,13.2,100.0,2024-10-21T18:55:54.789Z,2024-10-21T18:55:59Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,5303367511,213,6.12,5303367505,140,52.1,5303367509,212,41.4,5303367513,1,,5303367501,107,,5303367503,56,Left,5303367507,141,91.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221067,853,1,2,91,53,9qsmopgutr7ut5g6workk8w4i,1,41.7,10.4,2024-10-21T18:55:59.844Z,2024-10-21T18:56:01Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5303367647,141,8.5,5303367643,140,47.0,5303367639,56,Back,5303367655,213,6.06,5303367651,212,5.7,5303367635,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221093,854,1,2,91,54,9qsmopgutr7ut5g6workk8w4i,0,47.1,8.5,2024-10-21T18:56:01.060Z,2024-10-21T18:56:03Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5303367775,157,,5303367785,213,0.10,5303367779,140,66.8,5303367781,141,11.7,5303367783,212,20.8,5303367787,1,,5303367777,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221111,734,1,2,91,57,5rz9enoyknpg8ji78za5b82p0,0,26.0,94.4,2024-10-21T18:56:04.149Z,2024-10-21T18:56:04Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5303367869,212,20.9,5303367865,141,100.0,5303367857,56,Back,5303367853,157,,5303367877,1,,5303367873,213,0.23,5303367861,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221113,735,5,2,91,57,5rz9enoyknpg8ji78za5b82p0,0,44.6,101.6,2024-10-21T18:56:04.440Z,2024-10-21T19:00:47Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5303367899,56,Back,5303367903,347,,5303368323,233,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221187,855,5,2,91,57,9qsmopgutr7ut5g6workk8w4i,1,55.4,-1.6,2024-10-21T18:56:04.440Z,2024-10-21T19:00:46Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5303368303,233,735,5303368273,56,Right,5303368275,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221217,856,1,2,92,3,9qsmopgutr7ut5g6workk8w4i,1,56.7,0.0,2024-10-21T18:56:10.708Z,2024-10-21T18:56:13Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5303368417,107,,5303368427,213,2.65,5303368423,141,1.4,5303368421,140,52.7,5303368419,56,Right,5303368425,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221247,857,1,2,92,6,9qsmopgutr7ut5g6workk8w4i,1,49.8,4.1,2024-10-21T18:56:13.188Z,2024-10-21T18:56:17Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5303368655,212,15.9,5303368651,140,43.9,5303368649,56,Back,5303368657,213,1.97,5303368653,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221261,858,1,2,92,10,9qsmopgutr7ut5g6workk8w4i,1,44.2,28.9,2024-10-21T18:56:16.964Z,2024-10-21T18:56:19Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5303368749,141,6.4,5303368753,213,5.65,5303368747,140,64.1,5303368745,56,Right,5303368751,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221297,859,1,2,92,12,9qsmopgutr7ut5g6workk8w4i,1,65.5,6.7,2024-10-21T18:56:19.124Z,2024-10-21T18:56:22Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5303368959,141,7.1,5303368955,56,Right,5303368957,140,54.4,5303368963,213,3.12,5303368961,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221335,860,1,2,92,17,9qsmopgutr7ut5g6workk8w4i,1,55.0,13.4,2024-10-21T18:56:24.724Z,2024-10-21T18:56:25Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5303369111,56,Back,5303369121,212,22.6,5303369117,141,43.1,5303369113,140,45.4,5303369123,213,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221353,861,1,2,92,19,9qsmopgutr7ut5g6workk8w4i,1,45.4,43.6,2024-10-21T18:56:25.859Z,2024-10-21T18:56:27Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5303369191,213,0.53,5303369185,140,54.6,5303369187,141,51.9,5303369183,56,Center,5303369189,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221363,862,1,2,92,20,9qsmopgutr7ut5g6workk8w4i,1,55.8,52.4,2024-10-21T18:56:26.964Z,2024-10-21T18:56:28Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5303369239,140,61.9,5303369245,213,5.36,5303369243,212,10.6,5303369237,56,Center,5303369241,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221403,863,1,2,92,21,9qsmopgutr7ut5g6workk8w4i,1,63.7,40.4,2024-10-21T18:56:27.972Z,2024-10-21T18:56:32Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5303369425,140,48.7,5303369431,213,3.09,5303369429,212,15.8,5303369427,141,41.6,5303369423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221455,864,1,2,92,25,9qsmopgutr7ut5g6workk8w4i,1,60.3,29.8,2024-10-21T18:56:32.469Z,2024-10-21T18:56:35Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5303369671,140,61.2,5303369669,56,Right,5303369675,212,7.9,5303369673,141,18.3,5303369677,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221475,865,1,2,92,29,9qsmopgutr7ut5g6workk8w4i,0,62.5,17.1,2024-10-21T18:56:35.827Z,2024-10-21T18:56:37Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5303369807,155,,5303369815,212,19.3,5303369817,213,6.17,5303369809,56,Right,5303369813,141,14.0,5303369811,140,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221513,736,1,2,92,31,5rz9enoyknpg8ji78za5b82p0,0,16.3,88.2,2024-10-21T18:56:38.276Z,2024-10-21T18:56:40Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,5303369951,213,0.62,5303369945,140,24.2,5303369949,212,10.2,5303369941,3,,5303369947,141,96.9,5303369943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221537,866,1,2,92,34,9qsmopgutr7ut5g6workk8w4i,0,76.4,4.7,2024-10-21T18:56:41.749Z,2024-10-21T18:56:43Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5303370055,140,76.4,5303370085,236,,5303370059,141,6.8,5303370061,212,1.4,5303370051,56,Right,5303370087,233,737,5303370063,213,1.57,5303370091,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221521,737,74,2,92,34,5rz9enoyknpg8ji78za5b82p0,1,24.2,96.9,2024-10-21T18:56:41.750Z,2024-10-21T18:56:43Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5303369985,56,Back,5303370115,233,866,5303369987,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221561,739,1,2,92,36,5rz9enoyknpg8ji78za5b82p0,1,24.2,96.2,2024-10-21T18:56:43.477Z,2024-10-21T18:56:46Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5303370181,213,5.63,5303370175,140,39.0,5303370179,212,19.6,5303370177,141,78.7,5303370173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221577,740,1,2,92,39,5rz9enoyknpg8ji78za5b82p0,0,38.9,76.4,2024-10-21T18:56:46.150Z,2024-10-21T18:56:47Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5303370247,56,Center,5303370249,140,51.2,5303370253,212,25.2,5303370255,213,5.25,5303370251,141,44.5,5303370245,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221619,868,1,2,92,44,9qsmopgutr7ut5g6workk8w4i,1,39.0,21.2,2024-10-21T18:56:51.013Z,2024-10-21T18:56:52Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5303370431,56,Back,5303370437,212,8.0,5303370433,140,32.6,5303370435,141,27.7,5303370439,213,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221667,869,1,2,92,45,9qsmopgutr7ut5g6workk8w4i,1,39.2,27.9,2024-10-21T18:56:52.755Z,2024-10-21T18:56:57Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5303370683,141,8.3,5303370687,213,4.85,5303370679,56,Back,5303370681,140,41.0,5303370685,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221677,870,1,2,92,50,9qsmopgutr7ut5g6workk8w4i,1,45.1,21.9,2024-10-21T18:56:57.523Z,2024-10-21T18:56:59Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5303370763,213,1.95,5303370751,140,42.8,5303370747,56,Back,5303370759,212,6.6,5303370755,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737221733,871,1,2,92,52,9qsmopgutr7ut5g6workk8w4i,1,43.0,32.7,2024-10-21T18:56:59.236Z,2024-10-21T18:57:04Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5303371009,212,22.5,5303371013,213,1.43,5303371005,141,65.4,5303370997,56,Back,5303371001,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
