id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2818956413,694,1,2,71,12,59as3grjvj19voay31j3yfgni,0,87.7,9.1,2025-05-25T16:29:51.032Z,2025-05-25T20:39:30Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5750448339,140,89.2,5750448331,152,,5750448345,213,1.51,5750448321,2,,5750448335,56,Center,5750448341,141,47.8,5750448323,5,,5750448343,212,26.4,5751561231,20,,5751561229,224,,5750448327,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956431,623,44,2,71,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.0,52.0,2025-05-25T16:29:54.485Z,2025-05-25T17:04:15Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5750448423,56,Back,5750448445,233,695,5750448425,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956419,695,44,2,71,16,59as3grjvj19voay31j3yfgni,0,90.0,48.0,2025-05-25T16:29:54.486Z,2025-05-25T17:04:15Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5750448465,233,623,5750448363,286,,5750448361,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956451,624,12,2,71,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.2,51.5,2025-05-25T16:29:55.137Z,2025-05-25T17:13:54Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5750731591,15,,5750448517,141,26.7,5750448515,140,9.7,5750448521,213,4.87,5750448519,212,17.1,5750448513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956455,625,1,2,71,18,9w3sjm5ml4sjr2v81oxzdrt8v,0,9.7,26.7,2025-05-25T16:29:56.932Z,2025-05-25T21:33:07Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750448537,141,24.4,5751710885,233,696,5750448539,212,3.9,5750448535,140,13.1,5751563703,236,,5750448543,213,5.87,5751563597,157,,5750448533,56,Back,5751563603,1,,5751563705,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956459,696,74,2,71,18,59as3grjvj19voay31j3yfgni,1,87.3,79.0,2025-05-25T16:29:56.933Z,2025-05-25T20:40:27Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5750448571,285,,5750448569,56,Left,5750448653,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956517,627,1,2,71,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.4,30.1,2025-05-25T16:29:59.029Z,2025-05-25T16:30:02Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750448933,213,5.74,5750448929,141,2.3,5750448925,56,Back,5750448931,212,36.5,5750448935,1,,5750448927,140,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956521,628,1,2,71,24,9w3sjm5ml4sjr2v81oxzdrt8v,0,49.1,2.2,2025-05-25T16:30:02.533Z,2025-05-25T16:30:06Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5750448953,56,Right,5750448957,141,2.0,5750448961,213,6.21,5750448955,140,50.9,5750449287,236,,5750448959,212,1.9,5750449293,286,,5750449289,233,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956573,697,74,2,71,24,59as3grjvj19voay31j3yfgni,1,47.0,94.5,2025-05-25T16:30:02.534Z,2025-05-25T17:04:34Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5750449255,285,,5750449319,233,628,5750449253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956773,629,5,2,71,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.6,-2.0,2025-05-25T16:30:03.925Z,2025-05-25T17:03:39Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5750450231,347,,5750450301,233,698,5750450229,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956595,698,5,2,71,25,59as3grjvj19voay31j3yfgni,0,48.4,102.0,2025-05-25T16:30:03.925Z,2025-05-25T17:03:40Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5750449361,347,,5750450339,233,629,5750449359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956895,630,1,2,71,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.9,0.0,2025-05-25T16:30:16.725Z,2025-05-25T20:40:47Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750450901,140,28.3,5750450907,213,2.81,5750450899,56,Back,5750450905,212,20.7,5750450897,107,,5750450903,141,8.2,5751565547,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956917,631,1,2,71,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.5,27.1,2025-05-25T16:30:19.429Z,2025-05-25T16:30:20Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5750451025,140,30.8,5750451031,213,1.60,5750451027,141,68.7,5750451023,56,Back,5750451029,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818956993,632,1,2,71,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.4,69.3,2025-05-25T16:30:20.453Z,2025-05-25T16:30:24Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5750451495,212,16.5,5750451491,140,47.0,5750451497,213,6.15,5750451493,141,66.0,5750451489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818957007,633,61,2,71,45,9w3sjm5ml4sjr2v81oxzdrt8v,0,46.6,63.7,2025-05-25T16:30:23.979Z,2025-05-25T16:30:24Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5750451533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818957113,699,1,2,71,46,59as3grjvj19voay31j3yfgni,1,56.6,51.5,2025-05-25T16:30:24.990Z,2025-05-25T16:30:27Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5750452133,212,8.4,5750452129,140,62.2,5750452127,56,Center,5750452135,213,0.79,5750452131,141,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818957117,700,3,2,71,49,59as3grjvj19voay31j3yfgni,0,62.8,62.2,2025-05-25T16:30:27.408Z,2025-05-25T21:33:09Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5751711081,233,823,5751566601,286,,5750452157,56,Center,5751566737,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819154291,823,7,2,71,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.2,37.8,2025-05-25T16:30:27.409Z,2025-05-25T21:33:08Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5751567719,285,,5751567723,178,,5751711069,233,700,5751567717,56,Back,5751567721,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818957159,634,43,2,71,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-25T16:30:29.766Z,2025-05-25T20:41:13Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5751567091,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818957227,635,1,2,71,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.2,32.1,2025-05-25T16:30:30.181Z,2025-05-25T16:30:34Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5750452685,212,18.9,5750452687,213,6.08,5750452681,140,53.8,5750452679,56,Center,5750452683,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818957245,636,1,2,71,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,76.5,22.8,2025-05-25T16:30:34.582Z,2025-05-25T16:30:36Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5750452831,212,11.1,5750452825,56,Right,5750452827,140,79.1,5750452829,141,7.0,5750452833,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818957315,637,1,2,71,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,79.1,7.0,2025-05-25T16:30:35.862Z,2025-05-25T16:30:39Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750453237,140,71.4,5750453241,141,17.4,5750453247,212,10.7,5750453251,213,2.42,5750453233,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818957331,638,1,2,72,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.4,8.0,2025-05-25T16:30:38.806Z,2025-05-25T20:41:34Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5750453313,212,12.4,5750453315,213,1.74,5750453307,56,Center,5750453311,141,26.0,5750453309,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818957375,639,1,2,72,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.6,30.6,2025-05-25T16:30:39.718Z,2025-05-25T16:35:55Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,1.0,5750461785,22,,5750453541,140,96.6,5750461781,210,16,5750453545,212,30.0,5750453549,213,0.19,5750453539,56,Center,5750453543,141,39.1,5750495135,4,,5750461783,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818957443,641,16,2,72,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,94.0,37.0,2025-05-25T16:30:41.566Z,2025-05-25T20:43:00Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5751573831,17,,5750461867,29,,5750461863,78,,5750461869,154,,5750455429,374,2025-05-25 17:30:40.915,5750461875,102,49.9,5751571149,396,58.8,5750461871,55,639,5750461883,230,95.9,5750461879,214,,5750461881,328,,5750461885,231,41.9,5750455413,20,,5750453917,22,,5750461877,103,1.9,5751571147,395,4.8,5750455437,375,72:02.626,5750453921,56,Center,,,,,,
2818957397,640,43,2,72,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-25T16:30:42.662Z,2025-05-25T16:30:47Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5750454065,144,39,5750453659,22,0,5750453663,56,Center,5750453669,250,0,5750453661,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818959187,701,1,2,73,16,59as3grjvj19voay31j3yfgni,1,49.8,50.4,2025-05-25T16:31:54.560Z,2025-05-25T20:43:06Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5750463659,279,G,5750463639,56,Back,5751574309,189,,5750463651,212,16.8,5750463655,213,2.15,5750463645,141,71.1,5750463643,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818959213,702,4,2,73,20,59as3grjvj19voay31j3yfgni,1,62.9,74.4,2025-05-25T16:31:58.951Z,2025-05-25T16:55:54Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5750466803,233,642,5750463865,286,,5750463855,56,Center,5750463859,152,,5750463853,13,,5750463863,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818959153,642,4,2,73,20,9w3sjm5ml4sjr2v81oxzdrt8v,0,37.1,25.6,2025-05-25T16:31:58.952Z,2025-05-25T17:04:35Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5750464009,152,,5750464007,56,Back,5750464011,265,,5750464005,13,,5750466883,233,702,5750466735,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818959291,703,1,2,73,23,59as3grjvj19voay31j3yfgni,1,60.0,77.6,2025-05-25T16:32:02.208Z,2025-05-25T20:44:00Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5751578111,189,,5750464223,5,,5750464225,152,,5750464237,212,12.4,5750464231,140,68.8,5750464235,141,89.7,5750464227,56,Left,5750464239,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818959409,704,1,2,73,25,59as3grjvj19voay31j3yfgni,1,67.7,87.4,2025-05-25T16:32:03.745Z,2025-05-25T16:32:07Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5750464923,212,11.7,5750464921,141,95.3,5750464925,213,0.48,5750464917,56,Left,5750464919,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818959433,705,1,2,73,29,59as3grjvj19voay31j3yfgni,1,69.9,91.7,2025-05-25T16:32:07.793Z,2025-05-25T16:32:09Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5750465139,140,63.2,5750465141,141,86.8,5750465137,56,Left,5750465145,213,3.58,5750465143,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818959477,706,1,2,73,30,59as3grjvj19voay31j3yfgni,1,63.2,86.8,2025-05-25T16:32:09.104Z,2025-05-25T16:32:11Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5750465327,213,4.91,5750465321,140,67.7,5750465325,212,24.6,5750465323,141,51.3,5750465319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818959595,707,1,2,73,32,59as3grjvj19voay31j3yfgni,1,68.6,46.0,2025-05-25T16:32:11.089Z,2025-05-25T16:32:16Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5750465975,141,9.7,5750465981,1,,5750465977,212,32.8,5750465971,56,Right,5750465973,140,89.1,5750465979,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818959611,708,1,2,73,36,59as3grjvj19voay31j3yfgni,0,90.2,10.3,2025-05-25T16:32:14.625Z,2025-05-25T20:44:24Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750466053,2,,5750466063,141,16.4,5751579607,20,,5751579605,224,,5750466059,56,Right,5750466065,212,4.6,5750466067,213,1.10,5750466055,155,,5750466061,140,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818959695,643,61,2,73,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.7,92.9,2025-05-25T16:32:18.097Z,2025-05-25T17:10:05Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5750466515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818959783,709,1,2,73,40,59as3grjvj19voay31j3yfgni,1,64.1,19.1,2025-05-25T16:32:18.673Z,2025-05-25T16:32:22Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5750466971,141,3.8,5750466975,213,5.60,5750466973,212,16.5,5750466967,56,Right,5750466969,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818959803,710,1,2,73,43,59as3grjvj19voay31j3yfgni,1,76.3,4.7,2025-05-25T16:32:21.297Z,2025-05-25T16:32:23Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750467123,212,10.7,5750467125,213,2.59,5750467107,56,Right,5750467115,140,67.6,5750467119,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818960005,711,1,2,73,44,59as3grjvj19voay31j3yfgni,1,68.6,14.4,2025-05-25T16:32:23.057Z,2025-05-25T16:32:31Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5750468191,213,5.95,5750468183,56,Right,5750468185,140,83.5,5750468187,141,6.4,5750468189,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818960017,712,3,2,73,52,59as3grjvj19voay31j3yfgni,0,90.0,7.6,2025-05-25T16:32:31.026Z,2025-05-25T20:44:36Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750468241,286,,5750468415,233,644,5750468237,56,Right,5751580261,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818960039,644,7,2,73,52,9w3sjm5ml4sjr2v81oxzdrt8v,0,10.0,92.4,2025-05-25T16:32:31.027Z,2025-05-25T20:44:39Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5750468323,285,,5751580441,389,,5750468357,233,712,5750468319,56,Back,5751580439,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818960133,713,1,2,73,56,59as3grjvj19voay31j3yfgni,0,96.9,9.2,2025-05-25T16:32:34.626Z,2025-05-25T20:44:48Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750468855,212,2.0,5750468851,141,12.1,5750468847,140,96.9,5750468857,213,1.57,5751581141,20,,5750468841,155,,5751581139,224,,5750468839,2,,5750468923,236,,5750468925,233,645,5750468843,56,Right,5750468929,286,,,,,,,,,,,,,,,,,,,,,,,,,
2818960143,645,12,2,73,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.9,85.9,2025-05-25T16:32:34.726Z,2025-05-25T16:32:36Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5750468901,56,Back,5750468899,185,,5750468951,233,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818960183,714,61,2,73,57,59as3grjvj19voay31j3yfgni,1,96.2,11.0,2025-05-25T16:32:35.453Z,2025-05-25T16:38:50Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750469121,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818961377,646,5,2,73,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,-1.4,87.0,2025-05-25T16:32:37.433Z,2025-05-25T17:03:40Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5750475863,346,,5750475881,233,715,5750475859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818960227,715,5,2,73,59,59as3grjvj19voay31j3yfgni,0,101.4,13.0,2025-05-25T16:32:37.433Z,2025-05-25T17:03:40Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750469413,346,,5750475977,233,646,5750469411,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818960811,716,18,2,74,25,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-05-25T16:33:04.205Z,2025-05-25T16:33:05Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5750472597,59,20,5750472591,44,Midfielder,5750472587,42,,5750472791,55,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818960831,717,19,2,74,25,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-05-25T16:33:04.206Z,2025-05-25T16:33:05Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5750472701,55,716,5750472695,293,3,5750472687,145,10,5750472691,292,6,5750472667,42,,5750472699,44,Midfielder,5750472689,59,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818961201,718,18,2,74,42,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-05-25T16:33:20.756Z,2025-05-25T16:33:21Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750474775,59,43,5750474771,44,Defender,5750474875,55,719,5750474769,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818961215,719,19,2,74,42,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-05-25T16:33:20.757Z,2025-05-25T16:33:22Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5750474853,59,13,5750474855,292,3,5750474861,55,718,5750474847,42,,5750474851,145,2,5750474857,293,2,5750474859,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818961453,647,1,2,74,50,9w3sjm5ml4sjr2v81oxzdrt8v,0,4.2,54.0,2025-05-25T16:33:28.683Z,2025-05-25T16:33:32Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750476321,74,,5750476297,140,57.1,5750476317,1,,5750476311,213,0.27,5750476299,141,76.4,5750476285,124,,5750476289,155,,5750476293,56,Center,5750476303,212,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818961489,720,43,2,74,55,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-05-25T16:33:33.601Z,2025-05-25T16:33:37Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750477027,144,44,5750476511,285,0,5750476509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818961517,721,1,2,74,55,59as3grjvj19voay31j3yfgni,1,42.8,23.9,2025-05-25T16:33:33.905Z,2025-05-25T16:33:35Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750476653,141,34.2,5750476655,212,22.0,5750476647,3,,5750476657,213,0.32,5750476651,140,62.7,5750476649,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818961525,722,1,2,74,56,59as3grjvj19voay31j3yfgni,0,62.0,32.4,2025-05-25T16:33:35.288Z,2025-05-25T16:33:35Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5750476709,212,8.6,5750476703,56,Center,5750476711,213,0.15,5750476705,140,70.1,5750476707,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818961539,648,8,2,74,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.5,63.3,2025-05-25T16:33:35.948Z,2025-05-25T20:46:10Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5751586281,384,,5750476767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818961631,649,1,2,75,0,9w3sjm5ml4sjr2v81oxzdrt8v,0,37.7,44.3,2025-05-25T16:33:38.363Z,2025-05-25T16:33:39Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750477235,141,59.1,5750477227,56,Back,5750477237,212,10.3,5750477239,213,1.36,5750477233,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818961731,723,4,2,75,3,59as3grjvj19voay31j3yfgni,1,64.2,49.3,2025-05-25T16:33:41.529Z,2025-05-25T16:36:05Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5750477919,56,Center,5750477921,152,,5750477925,286,,5750477917,13,,5750477997,233,650,5750477923,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818961689,650,4,2,75,3,9w3sjm5ml4sjr2v81oxzdrt8v,0,35.8,50.7,2025-05-25T16:33:41.530Z,2025-05-25T16:33:48Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5750478059,233,723,5750477677,13,,5750477683,265,,5750477679,56,Back,5750477681,152,,5750477685,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818962497,724,1,2,75,37,59as3grjvj19voay31j3yfgni,1,69.5,57.9,2025-05-25T16:34:16.024Z,2025-05-25T20:47:01Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,1.0,,5750482303,141,36.3,5750482289,155,,5750482287,5,,5750482299,140,91.7,5750486507,154,,5750486505,210,15,5750482307,212,27.6,5750482291,152,,5750482311,213,5.72,5750482295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818962541,725,44,2,75,41,59as3grjvj19voay31j3yfgni,1,94.2,37.7,2025-05-25T16:34:19.414Z,2025-05-25T17:04:16Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5750483733,233,652,5750482575,286,,5750482573,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818962547,652,44,2,75,41,9w3sjm5ml4sjr2v81oxzdrt8v,0,5.8,62.3,2025-05-25T16:34:19.415Z,2025-05-25T17:04:16Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5750482593,56,Back,5750482595,285,,5750483759,233,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818962555,726,15,2,75,43,59as3grjvj19voay31j3yfgni,1,93.4,35.7,2025-05-25T16:34:21.633Z,2025-05-25T20:47:48Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5750485899,328,,5750482629,56,Center,5750486533,154,,5750486543,103,10.8,5750485895,15,,5750485893,24,,5750486529,29,,5750486545,146,99.5,5750486541,102,49.0,5750486577,233,653,5750485443,63,,5750486537,55,724,5750486547,147,47.8,5750486527,78,,,,,,,,,,,,,,,,,,,
2818962565,653,10,2,75,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,2.6,55.0,2025-05-25T16:34:21.733Z,2025-05-25T20:47:52Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5751591421,376,,5750483047,177,,5750482713,178,,5750482715,182,,5750482719,56,Back,5750486655,233,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818962625,654,52,2,75,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.1,52.8,2025-05-25T16:34:22.070Z,2025-05-25T20:48:01Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5751591839,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
