id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/16/value,qualifier/17/value,qualifier/18/value
2802185169,679,1,2,71,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.2,25.2,2025-04-17T15:37:30.556Z,2025-04-17T15:37:32Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5657887359,212,14.3,5657887353,56,Right,5657887357,141,4.3,5657887355,140,53.6,5657887361,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185175,680,1,2,71,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.1,4.6,2025-04-17T15:37:32.172Z,2025-04-17T15:37:33Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5657887401,212,11.6,5657887397,140,45.9,5657887395,56,Back,5657887399,141,17.5,5657887403,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185179,681,1,2,71,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,45.9,18.4,2025-04-17T15:37:33.068Z,2025-04-17T15:37:34Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5657887423,141,26.2,5657887417,56,Back,5657887427,213,2.28,5657887425,212,7.0,5657887421,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185183,682,1,2,71,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.8,26.2,2025-04-17T15:37:34.124Z,2025-04-17T15:37:35Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657887449,141,21.5,5657887443,56,Center,5657887445,140,54.2,5657887455,213,6.02,5657887453,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185193,683,1,2,71,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.4,23.3,2025-04-17T15:37:35.244Z,2025-04-17T15:37:40Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5657887533,141,25.9,5657887531,140,45.8,5657887537,213,2.97,5657887529,56,Back,5657887535,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185201,684,1,2,71,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.9,36.3,2025-04-17T15:37:40.796Z,2025-04-17T15:37:45Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657887617,141,95.6,5657887615,140,76.3,5657887611,155,,5657887621,213,1.02,5657887619,212,47.2,5657887613,56,Left,5657887623,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185203,663,45,2,72,3,5rz9enoyknpg8ji78za5b82p0,0,20.8,9.8,2025-04-17T15:37:45.595Z,2025-04-17T16:00:13Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5657887649,285,,5657887647,56,Back,5657887675,233,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185205,685,3,2,72,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,79.2,90.2,2025-04-17T15:37:45.595Z,2025-04-17T17:41:39Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5657887661,286,,5658054863,464,,5657887659,56,Left,5657887667,233,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185211,686,1,2,72,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.4,94.8,2025-04-17T15:37:47.340Z,2025-04-17T15:37:50Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5657887717,140,61.6,5657887715,56,Left,5657887721,212,14.5,5657887723,213,3.82,5657887719,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185217,687,1,2,72,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.0,82.7,2025-04-17T15:37:49.868Z,2025-04-17T15:37:51Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5657887741,141,95.1,5657887745,213,1.42,5657887743,212,8.5,5657887737,56,Left,5657887739,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185223,688,1,2,72,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.3,95.4,2025-04-17T15:37:51.228Z,2025-04-17T15:37:55Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5657887769,141,85.0,5657887773,213,3.67,5657887771,212,14.0,5657887765,56,Left,5657887767,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185225,689,1,2,72,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,48.0,82.7,2025-04-17T15:37:55.052Z,2025-04-17T15:37:56Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5657887793,141,72.2,5657887791,140,56.3,5657887789,56,Center,5657887795,212,11.3,5657887797,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185233,690,1,2,72,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.3,72.2,2025-04-17T15:37:56.844Z,2025-04-17T15:37:59Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657887843,213,2.78,5657887837,140,44.6,5657887835,56,Back,5657887841,212,13.1,5657887839,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185239,691,1,2,72,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.6,79.0,2025-04-17T15:37:59.115Z,2025-04-17T15:38:02Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5657887857,140,57.1,5657887855,56,Left,5657887861,212,18.1,5657887863,213,0.67,5657887859,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185245,692,1,2,72,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.8,91.1,2025-04-17T15:38:02.636Z,2025-04-17T15:38:04Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5657887901,212,22.1,5657887899,141,75.5,5657887903,213,3.64,5657887895,56,Back,5657887897,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185247,693,1,2,72,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.2,75.9,2025-04-17T15:38:04.459Z,2025-04-17T15:38:06Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5657887915,141,68.3,5657887919,213,5.95,5657887913,140,52.2,5657887917,212,15.6,5657887911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185249,694,1,2,72,23,9w3sjm5ml4sjr2v81oxzdrt8v,0,52.5,68.3,2025-04-17T15:38:06.139Z,2025-04-17T15:38:09Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657887953,233,664,5657887931,213,6.03,5657887923,56,Center,5657887929,212,2.9,5657887957,286,,5657887951,236,,5657887927,141,67.2,5657887925,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185255,664,74,2,72,23,5rz9enoyknpg8ji78za5b82p0,1,44.9,26.1,2025-04-17T15:38:06.140Z,2025-04-17T16:00:11Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5657887949,285,,5657887947,56,Back,5657887959,233,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185275,695,1,2,72,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.8,33.7,2025-04-17T15:38:11.803Z,2025-04-17T15:38:15Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5657888069,141,4.4,5657888073,213,5.26,5657888071,212,23.4,5657888065,56,Right,5657888067,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185279,696,1,2,72,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.4,6.0,2025-04-17T15:38:15.851Z,2025-04-17T15:38:19Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5657888097,140,79.2,5657888095,56,Right,5657888101,212,9.2,5657888099,141,6.6,5657888103,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185293,697,1,2,72,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,85.7,7.7,2025-04-17T15:38:19.803Z,2025-04-17T15:38:37Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,1.0,,5657888169,212,14.1,5657888163,56,Center,5657888403,210,13,5657888171,213,1.50,5657888165,140,86.7,5657888405,154,,5657888167,141,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185295,698,13,2,72,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,94.8,30.7,2025-04-17T15:38:24.924Z,2025-04-17T17:42:24Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5657888419,103,5.6,5657888413,55,697,5657888409,29,,5657888179,62,,5657888181,56,Center,5657888417,102,61.0,5657888407,73,,5657888177,22,,5657888411,154,,5657888423,231,5657888221,20,45.7,5657888421,230,99.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185345,665,5,2,72,44,5rz9enoyknpg8ji78za5b82p0,1,-1.0,40.0,2025-04-17T15:38:26.543Z,2025-04-17T16:00:00Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5657888677,56,Back,5657888679,346,,5657888703,233,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185299,699,5,2,72,44,9w3sjm5ml4sjr2v81oxzdrt8v,0,101.0,60.0,2025-04-17T15:38:26.543Z,2025-04-17T16:00:01Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5657888707,233,665,5657888203,56,Center,5657888205,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185347,666,18,2,73,5,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-04-17T15:38:48.231Z,2025-04-17T15:39:02Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5657888681,42,,5657888701,55,667,5657888683,44,Midfielder,5657888685,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185349,667,19,2,73,6,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-04-17T15:38:48.232Z,2025-04-17T15:39:23Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5657888687,42,,5657888745,293,2,5657888693,59,29,5657888691,145,2,5657889103,292,3,5657888697,55,666,5657888695,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185357,668,1,2,73,21,5rz9enoyknpg8ji78za5b82p0,1,4.9,48.7,2025-04-17T15:39:04.175Z,2025-04-17T15:39:30Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5657888775,237,,5657888767,141,63.7,5657888765,140,10.2,5657888771,213,1.07,5657888761,124,,5657888769,212,11.6,5657889173,189,,5657888763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185361,669,1,2,73,22,5rz9enoyknpg8ji78za5b82p0,1,10.2,63.7,2025-04-17T15:39:04.622Z,2025-04-17T15:39:37Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5657888801,212,12.5,5657888799,141,46.4,5657888803,213,5.06,5657888795,56,Back,5657889307,189,,5657888797,140,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185363,670,1,2,73,23,5rz9enoyknpg8ji78za5b82p0,1,14.8,46.4,2025-04-17T15:39:06.143Z,2025-04-17T15:39:09Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5657888841,140,22.1,5657888839,56,Back,5657888847,213,5.08,5657888845,212,21.5,5657888843,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185369,671,1,2,73,27,5rz9enoyknpg8ji78za5b82p0,1,22.1,16.8,2025-04-17T15:39:09.759Z,2025-04-17T15:39:11Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5657888889,56,Back,5657888891,140,8.5,5657888897,213,2.67,5657888895,212,16.1,5657888893,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185371,672,1,2,73,28,5rz9enoyknpg8ji78za5b82p0,1,7.9,25.6,2025-04-17T15:39:10.975Z,2025-04-17T15:39:12Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5657888925,140,25.9,5657888927,141,5.3,5657888929,212,23.4,5657888923,56,Back,5657888931,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185375,673,1,2,73,30,5rz9enoyknpg8ji78za5b82p0,1,25.9,5.3,2025-04-17T15:39:12.767Z,2025-04-17T15:39:15Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5657888951,141,14.9,5657888947,56,Back,5657888949,140,24.1,5657888955,213,1.85,5657888953,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185381,674,1,2,73,32,5rz9enoyknpg8ji78za5b82p0,0,24.1,14.9,2025-04-17T15:39:14.994Z,2025-04-17T15:39:16Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5657888987,213,0.03,5657888985,212,39.1,5657888981,140,61.3,5657888979,56,Right,5657888989,1,,5657888983,141,16.7,5657888977,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185383,701,4,2,73,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.8,81.5,2025-04-17T15:39:17.964Z,2025-04-17T15:59:52Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5657889021,286,,5657889017,56,Back,5657889045,233,675,5657889015,295,,5657889019,152,,5657889013,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185385,675,4,2,73,35,5rz9enoyknpg8ji78za5b82p0,0,61.2,18.5,2025-04-17T15:39:17.965Z,2025-04-17T15:59:52Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5657889027,56,Right,5657889025,295,,5657889031,285,,5657889029,152,,5657889023,13,,5657889049,233,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185429,702,1,2,73,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.7,75.0,2025-04-17T15:39:34.555Z,2025-04-17T15:40:15Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5657889285,213,4.13,5657889281,141,47.1,5657889279,140,20.7,5657889273,5,,5657889883,189,,5657889283,212,22.8,5657889275,152,,5657889277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185431,703,1,2,73,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,20.7,47.1,2025-04-17T15:39:35.315Z,2025-04-17T15:45:48Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5657889299,212,17.1,5657889293,56,Back,5657889295,140,30.3,5657889301,213,5.34,5657889297,141,26.8,5657889913,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185433,704,1,2,73,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.3,26.8,2025-04-17T15:39:36.067Z,2025-04-17T15:45:47Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5657889313,141,2.4,5657889309,56,Back,5657889315,212,20.3,5657889317,213,5.33,5657889311,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185437,705,1,2,73,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.5,3.1,2025-04-17T15:39:36.963Z,2025-04-17T15:45:59Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5657889341,56,Right,5657889349,213,0.27,5657889343,140,56.4,5657889345,141,9.4,5657889347,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185439,706,61,2,73,55,9w3sjm5ml4sjr2v81oxzdrt8v,0,56.6,9.7,2025-04-17T15:39:37.468Z,2025-04-17T15:45:57Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5657889353,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802214087,849,61,2,73,56,5rz9enoyknpg8ji78za5b82p0,1,45.6,86.7,2025-04-17T15:39:38.912Z,2025-04-17T17:44:02Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5658057323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802214153,850,50,2,73,57,5rz9enoyknpg8ji78za5b82p0,1,45.2,83.0,2025-04-17T15:39:40.122Z,2025-04-17T18:17:37Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5658057799,286,,5658057797,56,Back,5658093481,233,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185653,715,7,2,73,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.8,17.0,2025-04-17T15:39:40.123Z,2025-04-17T18:17:37Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5658057689,383,,5658057691,178,,5657890485,56,Right,5658093477,233,850,5658057583,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185457,707,1,2,74,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,87.2,16.3,2025-04-17T15:39:45.467Z,2025-04-17T17:45:41Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5658059611,224,,5657889425,2,,5657889433,141,37.9,5657889431,140,87.2,5657889429,56,Center,5657889435,212,14.7,5657889437,213,1.57,5658059613,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185481,708,1,2,74,5,9w3sjm5ml4sjr2v81oxzdrt8v,0,88.2,36.7,2025-04-17T15:39:47.563Z,2025-04-17T15:39:48Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5657889461,140,85.5,5657889465,212,4.3,5657889463,141,41.4,5657889459,56,Center,5657889467,213,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185479,676,61,2,74,5,5rz9enoyknpg8ji78za5b82p0,1,12.3,57.6,2025-04-17T15:39:47.753Z,2025-04-17T15:39:47Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5657889457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185487,709,1,2,74,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,80.8,44.2,2025-04-17T15:39:48.667Z,2025-04-17T15:39:49Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5657889501,140,73.3,5657889499,56,Center,5657889505,212,8.1,5657889507,213,3.39,5657889503,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185489,710,1,2,74,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.8,42.6,2025-04-17T15:39:49.739Z,2025-04-17T15:39:51Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657889519,213,0.83,5657889513,140,86.7,5657889515,141,66.3,5657889517,212,21.7,5657889511,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185501,711,1,2,74,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,87.1,66.4,2025-04-17T15:39:51.291Z,2025-04-17T15:40:08Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,1.0,,5657889583,141,50.0,5657889761,154,,5657889579,56,Center,5657889581,140,89.1,5657889759,210,15,5657889585,212,11.3,5657889587,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185503,712,15,2,74,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,89.0,52.1,2025-04-17T15:39:52.779Z,2025-04-17T15:40:09Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5657889619,72,,5657889779,154,,5657889793,147,49.8,5657889781,55,711,5657889593,22,,5657889787,103,12.7,5657889785,102,52.1,5657889775,76,,5657889797,233,677,5657889777,29,5657889597,56,,5657889595,17,,5657889791,146,5657889789,328,98.5,Center,,,,,,,,,,,,,,,,,,,,,,,,
2802185491,677,10,2,74,10,5rz9enoyknpg8ji78za5b82p0,1,1.2,49.0,2025-04-17T15:39:52.879Z,2025-04-17T17:46:21Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5657889809,233,712,5657889533,56,Back,5658060307,377,,5658060305,178,,5657889641,177,,5657889531,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185499,678,52,2,74,11,5rz9enoyknpg8ji78za5b82p0,1,1.2,49.0,2025-04-17T15:39:53.808Z,2025-04-17T17:46:43Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5658060581,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185523,679,80,2,74,30,5rz9enoyknpg8ji78za5b82p0,0,9.3,54.9,2025-04-17T15:40:13.104Z,2025-04-17T17:46:49Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5658060663,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185587,680,1,2,74,39,5rz9enoyknpg8ji78za5b82p0,1,17.5,49.9,2025-04-17T15:40:21.872Z,2025-04-17T15:40:28Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5657890105,56,Back,5657890107,140,25.1,5657890111,212,22.3,5657890109,141,19.2,5657890113,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185589,681,61,2,74,46,5rz9enoyknpg8ji78za5b82p0,0,55.1,17.1,2025-04-17T15:40:28.688Z,2025-04-17T15:40:29Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,,5657890117,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185591,713,12,2,74,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.0,77.8,2025-04-17T15:40:29.981Z,2025-04-17T17:47:01Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5658060825,167,,5657890141,212,54.3,5657890139,141,0.0,5657890137,140,38.2,5657890135,56,Back,5657890143,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185601,682,5,2,74,49,5rz9enoyknpg8ji78za5b82p0,1,62.4,101.7,2025-04-17T15:40:32.049Z,2025-04-17T16:00:01Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,,5657890215,233,714,5657890213,347,,5657890211,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185595,714,5,2,74,49,9w3sjm5ml4sjr2v81oxzdrt8v,0,37.6,-1.7,2025-04-17T15:40:32.049Z,2025-04-17T15:40:41Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5657890157,347,,5657890153,56,Back,5657890221,233,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185607,683,1,2,75,0,5rz9enoyknpg8ji78za5b82p0,1,63.6,100.0,2025-04-17T15:40:42.559Z,2025-04-17T15:41:23Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5657890827,189,,5657890261,56,Left,5657890265,141,92.3,5657890267,212,11.5,5657890269,213,3.73,5657890263,140,54.5,5657890259,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185609,684,1,2,75,0,5rz9enoyknpg8ji78za5b82p0,1,54.5,92.3,2025-04-17T15:40:43.136Z,2025-04-17T15:41:23Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5657890281,213,4.87,5657890277,141,79.6,5657890273,56,Left,5657890279,212,8.7,5657890275,140,55.8,5657890829,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185611,685,1,2,75,1,5rz9enoyknpg8ji78za5b82p0,1,55.8,79.6,2025-04-17T15:40:43.695Z,2025-04-17T15:40:44Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5657890291,212,10.2,5657890289,141,82.4,5657890285,56,Left,5657890287,140,65.3,5657890293,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185613,686,1,2,75,1,5rz9enoyknpg8ji78za5b82p0,1,65.3,82.4,2025-04-17T15:40:44.063Z,2025-04-17T15:40:44Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5657890303,212,9.9,5657890305,213,2.49,5657890299,140,57.8,5657890301,141,91.2,5657890297,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
