id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value,qualifier/17/value
2710644581,830,1,2,72,39,9qsmopgutr7ut5g6workk8w4i,0,66.3,5.5,2024-08-18T17:32:49.042Z,2024-08-18T17:32:49Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5157872617,213,0.06,5157872609,56,Right,5157872615,212,11.3,5157872611,140,77.0,5157872613,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710644621,536,12,2,72,40,36g6ifzjliec1jqnbtf7yesme,1,21.7,87.0,2024-08-18T17:32:49.570Z,2024-08-18T17:57:53Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5157872927,141,100.0,5157872931,213,1.86,5157872925,140,18.8,5157872993,167,,5157872929,212,10.6,5157872923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710644633,537,5,2,72,40,36g6ifzjliec1jqnbtf7yesme,0,20.6,101.7,2024-08-18T17:32:50.162Z,2024-08-18T17:55:46Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5157872983,347,,5157872981,56,Back,5157903093,233,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710644719,831,5,2,72,40,9qsmopgutr7ut5g6workk8w4i,1,79.4,-1.7000000000000002,2024-08-18T17:32:50.162Z,2024-08-18T17:55:46Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5157873485,347,,5157903085,233,537,5157873483,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710644735,832,1,2,72,55,9qsmopgutr7ut5g6workk8w4i,1,77.0,0.0,2024-08-18T17:33:05.123Z,2024-08-18T17:33:06Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5157873625,212,8.2,5157873627,213,1.51,5157873619,56,Right,5157873621,140,77.5,5157873623,141,10.3,5157873617,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710644751,833,1,2,72,57,9qsmopgutr7ut5g6workk8w4i,1,77.5,10.3,2024-08-18T17:33:06.498Z,2024-08-18T19:45:55Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5157873701,213,4.57,5158509017,156,,5157873699,212,4.5,5157873693,56,Right,5157873697,141,3.8,5157873695,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710644765,834,1,2,72,58,9qsmopgutr7ut5g6workk8w4i,1,76.9,3.8,2024-08-18T17:33:07.202Z,2024-08-18T17:33:08Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5157873787,56,Right,5157873793,212,3.4,5157873791,141,4.3,5157873795,213,0.10,5157873789,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710644813,835,1,2,72,59,9qsmopgutr7ut5g6workk8w4i,1,80.2,4.3,2024-08-18T17:33:08.242Z,2024-08-18T17:33:12Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5157874101,212,6.9,5157874097,140,86.8,5157874095,56,Right,5157874103,213,0.04,5157874099,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710644835,836,1,2,73,2,9qsmopgutr7ut5g6workk8w4i,1,87.7,5.5,2024-08-18T17:33:11.875Z,2024-08-18T17:33:13Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5157874197,141,5.2,5157874201,212,6.7,5157874189,56,Right,5157874193,140,81.3,5157874205,213,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710644873,837,1,2,73,3,9qsmopgutr7ut5g6workk8w4i,1,81.1,5.0,2024-08-18T17:33:13.091Z,2024-08-18T17:33:15Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5157874407,140,81.6,5157874413,213,1.42,5157874411,212,3.4,5157874405,56,Right,5157874409,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710644901,838,1,2,73,6,9qsmopgutr7ut5g6workk8w4i,1,81.6,10.0,2024-08-18T17:33:15.395Z,2024-08-18T17:33:17Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5157874565,212,15.3,5157874557,56,Center,5157874567,213,0.74,5157874563,141,25.2,5157874561,140,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710644905,839,50,2,73,8,9qsmopgutr7ut5g6workk8w4i,1,92.8,26.6,2024-08-18T17:33:17.331Z,2024-08-18T17:33:20Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5157874583,56,Center,5157874681,233,538,5157874585,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710644909,538,7,2,73,8,36g6ifzjliec1jqnbtf7yesme,0,7.2,73.4,2024-08-18T17:33:17.332Z,2024-08-18T19:46:12Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5157874605,285,,5157874643,233,839,5157874603,56,Back,5158510819,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710644989,840,1,2,73,10,9qsmopgutr7ut5g6workk8w4i,1,92.2,12.9,2024-08-18T17:33:20.163Z,2024-08-18T17:33:22Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5157875039,141,10.3,5157875043,213,3.28,5157875035,56,Right,5157875037,140,80.4,5157875041,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645043,841,1,2,73,13,9qsmopgutr7ut5g6workk8w4i,1,84.4,10.6,2024-08-18T17:33:22.642Z,2024-08-18T17:33:27Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5157875301,141,34.0,5157875299,140,78.2,5157875305,213,1.96,5157875297,56,Center,5157875303,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645045,842,1,2,73,14,9qsmopgutr7ut5g6workk8w4i,0,78.2,34.0,2024-08-18T17:33:23.619Z,2024-08-18T17:36:18Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5157875313,141,26.1,5157875311,140,85.4,5157875309,56,Center,5157875315,212,9.3,5157875317,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645021,539,8,2,73,16,36g6ifzjliec1jqnbtf7yesme,1,12.4,75.8,2024-08-18T17:33:25.419Z,2024-08-18T19:46:22Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5158511659,384,,5157875175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645067,541,1,2,73,17,36g6ifzjliec1jqnbtf7yesme,0,19.5,88.2,2024-08-18T17:33:26.730Z,2024-08-18T17:33:29Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5157875443,212,20.5,5157875437,56,Back,5157875441,141,93.5,5157875445,213,0.18,5157875439,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645135,843,1,2,73,24,9qsmopgutr7ut5g6workk8w4i,1,33.3,8.8,2024-08-18T17:33:33.427Z,2024-08-18T19:46:31Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5157875871,56,Back,5157875875,141,25.4,5157875877,212,24.4,5157875873,140,12.7,5157875879,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645175,844,1,2,73,26,9qsmopgutr7ut5g6workk8w4i,0,13.2,28.8,2024-08-18T17:33:35.779Z,2024-08-18T17:33:40Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5157876113,212,63.0,5157876107,140,69.8,5157876119,1,,5157876105,56,Right,5157876115,213,5.94,5157876109,141,0.0,5157876103,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645267,542,5,2,73,31,36g6ifzjliec1jqnbtf7yesme,1,30.0,102.0,2024-08-18T17:33:40.418Z,2024-08-18T17:55:47Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5157876631,347,,5157876651,233,845,5157876629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645179,845,5,2,73,31,9qsmopgutr7ut5g6workk8w4i,0,70.0,-2.0,2024-08-18T17:33:40.418Z,2024-08-18T17:33:48Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5157876133,347,,5157876131,56,Right,5157876669,233,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645343,543,1,2,73,38,36g6ifzjliec1jqnbtf7yesme,1,29.0,100.0,2024-08-18T17:33:47.626Z,2024-08-18T17:33:53Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5157877113,212,9.5,5157877097,107,,5157877105,140,32.8,5157877109,141,89.4,5157877101,56,Back,5157877117,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645351,544,1,2,73,39,36g6ifzjliec1jqnbtf7yesme,1,33.1,89.6,2024-08-18T17:33:48.482Z,2024-08-18T17:49:36Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5157877149,140,29.6,5157877151,141,96.4,5157877155,213,2.24,5157935111,156,,5157877153,212,5.9,5157877147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645397,545,1,2,73,41,36g6ifzjliec1jqnbtf7yesme,0,30.5,95.9,2024-08-18T17:33:51.162Z,2024-08-18T19:46:51Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5157877377,140,36.6,5157877375,56,Back,5157877383,213,5.39,5157877379,141,84.3,5157877381,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645407,546,4,2,73,42,36g6ifzjliec1jqnbtf7yesme,1,36.4,80.4,2024-08-18T17:33:51.921Z,2024-08-18T19:47:01Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5157877437,13,,5158515043,294,,5157877465,233,846,5157877441,152,,5157877439,56,Back,5157877445,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645307,846,4,2,73,42,9qsmopgutr7ut5g6workk8w4i,0,63.6,19.6,2024-08-18T17:33:51.922Z,2024-08-18T19:47:04Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5157877493,233,546,5157877031,152,,5158515231,294,,5157877027,13,,5157877035,285,,5157877029,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645543,547,1,2,73,56,36g6ifzjliec1jqnbtf7yesme,1,37.9,70.5,2024-08-18T17:34:05.370Z,2024-08-18T19:47:28Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5157953283,5,,5157878191,56,Back,5157878197,212,37.8,5157878195,141,16.0,5157878199,213,4.91,5157878193,140,45.0,5157953285,152,,5157878201,1,,5157953877,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645575,548,1,2,73,57,36g6ifzjliec1jqnbtf7yesme,1,57.7,9.4,2024-08-18T17:34:06.554Z,2024-08-18T19:48:09Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5157878367,141,33.4,5157878365,140,44.4,5157878369,212,21.5,5157878371,213,2.28,5157878363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645619,549,1,2,74,0,36g6ifzjliec1jqnbtf7yesme,1,41.1,34.4,2024-08-18T17:34:09.610Z,2024-08-18T17:34:11Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5157878647,140,37.3,5157878645,56,Back,5157878653,213,1.71,5157878649,141,77.5,5157878651,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645659,550,1,2,74,2,36g6ifzjliec1jqnbtf7yesme,1,37.1,76.6,2024-08-18T17:34:11.529Z,2024-08-18T17:34:13Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5157878877,212,10.2,5157878875,141,86.9,5157878871,56,Back,5157878879,213,0.76,5157878873,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645675,551,1,2,74,3,36g6ifzjliec1jqnbtf7yesme,1,43.8,88.4,2024-08-18T17:34:13.114Z,2024-08-18T17:34:15Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5157879033,213,3.94,5157879027,140,33.9,5157879031,212,14.9,5157879025,56,Back,5157879029,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645727,552,1,2,74,6,36g6ifzjliec1jqnbtf7yesme,1,32.4,64.4,2024-08-18T17:34:15.386Z,2024-08-18T17:34:19Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5157879283,56,Back,5157879289,212,18.7,5157879291,213,4.80,5157879285,140,34.0,5157879287,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645773,553,1,2,74,10,36g6ifzjliec1jqnbtf7yesme,1,33.7,39.5,2024-08-18T17:34:19.769Z,2024-08-18T17:34:22Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5157879603,141,66.8,5157879599,56,Back,5157879601,140,34.7,5157879605,212,18.6,5157879607,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645785,554,1,2,74,13,36g6ifzjliec1jqnbtf7yesme,1,34.8,65.7,2024-08-18T17:34:22.761Z,2024-08-18T17:34:23Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5157879667,141,65.9,5157879665,140,45.5,5157879669,212,11.2,5157879663,56,Back,5157879671,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645827,555,1,2,74,14,36g6ifzjliec1jqnbtf7yesme,1,45.4,65.6,2024-08-18T17:34:23.561Z,2024-08-18T17:34:26Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5157879939,141,54.0,5157879943,213,5.47,5157879935,56,Center,5157879941,212,10.9,5157879937,140,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645835,556,50,2,74,16,36g6ifzjliec1jqnbtf7yesme,1,53.5,51.7,2024-08-18T17:34:25.913Z,2024-08-18T20:25:23Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5157879989,56,Center,5158712985,233,855,5157879991,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710646451,855,7,2,74,16,9qsmopgutr7ut5g6workk8w4i,1,46.5,48.3,2024-08-18T17:34:25.914Z,2024-08-18T19:48:47Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5157884589,56,Back,5157884591,285,,5158524091,384,,5157884621,233,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645915,848,1,2,74,18,9qsmopgutr7ut5g6workk8w4i,1,36.9,42.7,2024-08-18T17:34:28.162Z,2024-08-18T17:34:30Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5157880413,140,46.3,5157880427,212,10.0,5157880419,141,40.4,5157880405,56,Back,5157880429,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645919,849,1,2,74,20,9qsmopgutr7ut5g6workk8w4i,0,46.2,39.4,2024-08-18T17:34:29.322Z,2024-08-18T17:57:49Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5157880439,56,Center,5157880447,213,0.43,5157880445,212,10.7,5157880441,140,55.4,5157880443,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645911,557,8,2,74,21,36g6ifzjliec1jqnbtf7yesme,1,45.3,51.1,2024-08-18T17:34:30.203Z,2024-08-18T19:48:58Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5157880389,56,Back,5158524971,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710645961,850,1,2,74,24,9qsmopgutr7ut5g6workk8w4i,1,33.3,60.6,2024-08-18T17:34:33.442Z,2024-08-18T17:34:35Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5157880711,140,27.3,5157880713,141,45.4,5157880717,213,4.16,5157880709,56,Back,5157880715,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710646017,851,1,2,74,25,9qsmopgutr7ut5g6workk8w4i,1,27.7,45.1,2024-08-18T17:34:34.850Z,2024-08-18T17:34:38Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5157881081,56,Back,5157881087,212,15.6,5157881085,141,23.4,5157881089,213,5.05,5157881083,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710646057,852,1,2,74,29,9qsmopgutr7ut5g6workk8w4i,1,33.9,16.4,2024-08-18T17:34:38.627Z,2024-08-18T17:34:41Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5157881307,155,,5157881313,141,47.0,5157881311,140,51.7,5157881309,56,Center,5157881315,212,28.0,5157881317,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710646147,853,1,2,74,32,9qsmopgutr7ut5g6workk8w4i,1,49.7,47.2,2024-08-18T17:34:41.491Z,2024-08-18T17:34:49Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5157881845,141,73.5,5157881847,212,20.5,5157881839,3,,5157881843,140,40.1,5157881841,56,Back,5157881849,213,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710646399,560,27,2,74,39,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-18T17:34:48.611Z,2024-08-18T17:56:01Z,,,,,5157984157,233,854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710646151,854,27,2,74,39,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-08-18T17:34:48.611Z,2024-08-18T17:56:02Z,,,,,5157885259,41,Injury,5157984177,233,560,5157885261,53,7z1pv1wezn5rydamnknklv2ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710647449,561,28,2,76,5,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-18T17:36:14.914Z,2024-08-18T17:56:01Z,,,,,5157889243,55,560,5157984203,233,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710647353,856,28,2,76,5,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-08-18T17:36:14.914Z,2024-08-18T17:56:02Z,,,,,5157888683,55,854,5157984223,233,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710647511,562,68,2,76,10,36g6ifzjliec1jqnbtf7yesme,0,63.3,72.0,2024-08-18T17:36:19.331Z,2024-08-18T19:53:00Z,,,,,5157889831,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710647499,857,68,2,76,10,9qsmopgutr7ut5g6workk8w4i,1,30.3,64.8,2024-08-18T17:36:19.587Z,2024-08-18T17:36:49Z,,,,,5157891165,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710647557,858,1,2,76,11,9qsmopgutr7ut5g6workk8w4i,0,30.3,65.7,2024-08-18T17:36:20.218Z,2024-08-18T20:32:05Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5157889855,1,,5157889849,141,47.8,5157889843,157,,5157889851,212,39.8,5157889847,140,66.4,5157889845,56,Center,5157889853,213,5.97,5157891271,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710647573,563,49,2,76,23,36g6ifzjliec1jqnbtf7yesme,1,71.7,79.0,2024-08-18T17:36:32.346Z,2024-08-18T17:36:40Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5157890015,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710647603,564,4,2,76,23,36g6ifzjliec1jqnbtf7yesme,1,75.4,69.0,2024-08-18T17:36:33.072Z,2024-08-18T19:53:14Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5158545865,295,,5157890103,56,Center,5157890101,13,,5157890157,233,859,5157890113,286,,5157890107,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710647563,859,4,2,76,23,9qsmopgutr7ut5g6workk8w4i,0,24.6,31.0,2024-08-18T17:36:33.073Z,2024-08-18T19:53:17Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5157889939,152,,5158546007,295,,5157889937,56,Back,5157890199,233,564,5157889935,13,,5157889943,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710647911,565,1,2,76,43,36g6ifzjliec1jqnbtf7yesme,0,70.1,79.1,2024-08-18T17:36:52.250Z,2024-08-18T19:56:20Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5157891865,213,5.35,5157891855,152,,5157891857,56,Center,5158560629,20,,5157891851,5,,5157891861,141,44.0,5157891849,2,,5158560627,223,,5157891853,155,,5157891863,212,29.7,5157891859,140,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710647835,860,44,2,76,46,9qsmopgutr7ut5g6workk8w4i,1,12.2,57.7,2024-08-18T17:36:55.215Z,2024-08-18T17:56:10Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5157891487,56,Back,5157891489,285,,5157891999,233,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710647915,566,44,2,76,46,36g6ifzjliec1jqnbtf7yesme,0,87.8,42.3,2024-08-18T17:36:55.216Z,2024-08-18T17:56:10Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5157891893,56,Center,5157891973,233,860,5157891895,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710648119,862,12,2,76,46,9qsmopgutr7ut5g6workk8w4i,1,15.1,53.4,2024-08-18T17:36:55.755Z,2024-08-18T17:58:22Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5157893013,141,61.7,5157991627,15,,5157893011,140,0.6,5157893015,212,16.2,5157893009,56,Back,5157893017,213,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710647933,568,6,2,76,47,36g6ifzjliec1jqnbtf7yesme,1,97.0,42.5,2024-08-18T17:36:56.289Z,2024-08-18T17:55:36Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5157892083,75,,5157892081,56,Center,5157893267,233,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710648063,861,6,2,76,47,9qsmopgutr7ut5g6workk8w4i,0,3.0,57.5,2024-08-18T17:36:56.289Z,2024-08-18T19:56:32Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5157893285,233,568,5157893225,73,,5157892679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710647919,567,43,2,76,51,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-18T17:37:00.344Z,2024-08-18T17:37:09Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5157892831,144,39,5157891927,56,Center,5157891925,17,0,5157891923,22,0,5157891933,250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710648337,569,1,2,77,16,36g6ifzjliec1jqnbtf7yesme,0,99.5,0.5,2024-08-18T17:37:25.739Z,2024-08-18T19:56:37Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5157894319,6,,5157894327,140,91.4,5157894331,212,36.6,5157894325,56,Center,5158561783,20,,5157894321,155,,5157894335,1,,5157894333,213,1.81,5157894329,141,52.8,5157894317,2,,5157894323,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710648361,863,44,2,77,18,9qsmopgutr7ut5g6workk8w4i,1,9.0,47.7,2024-08-18T17:37:27.928Z,2024-08-18T17:56:10Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5157894447,56,Back,5157894449,285,,5157894473,233,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710648341,570,44,2,77,18,36g6ifzjliec1jqnbtf7yesme,0,91.0,52.3,2024-08-18T17:37:27.929Z,2024-08-18T17:56:10Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5157894511,233,863,5157894357,286,,5157894355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710648381,864,12,2,77,19,9qsmopgutr7ut5g6workk8w4i,1,6.8,49.5,2024-08-18T17:37:29.026Z,2024-08-18T19:56:49Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5157894599,141,37.6,5157894603,213,5.41,5157894601,212,10.5,5157894625,15,,5157894597,140,13.2,5157894595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
