id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/16/value
2818235769,852,1,2,80,18,ahnt9ejgwj58ul8auzdvi3czf,0,58.5,67.8,2025-05-24T14:37:03.409Z,2025-05-24T14:37:04Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5746447757,213,6.03,5746447755,212,15.8,5746447749,56,Center,5746447751,140,73.1,5746447753,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818235817,755,8,2,80,19,cftj6g399tknheudaxsdpfdgb,1,26.2,38.9,2025-05-24T14:37:03.841Z,2025-05-24T21:13:58Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5748059287,385,,5746448077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818235861,853,1,2,80,22,ahnt9ejgwj58ul8auzdvi3czf,1,72.7,58.5,2025-05-24T14:37:06.929Z,2025-05-24T21:14:10Z,lioz4hr2umpne2bwar18qa96,A. Klynge,1.0,,5746459307,210,15,5746448285,141,27.0,5746448289,213,5.28,5746448283,140,85.8,5746448287,212,25.5,5746448281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818235911,756,45,2,80,25,cftj6g399tknheudaxsdpfdgb,0,10.8,66.6,2025-05-24T14:37:10.097Z,2025-05-24T21:51:20Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5746448591,233,854,5746448541,56,Back,5746448543,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818235905,854,3,2,80,25,ahnt9ejgwj58ul8auzdvi3czf,1,89.2,33.4,2025-05-24T14:37:10.097Z,2025-05-24T21:51:20Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5746448509,56,Center,5748060423,464,,5746448511,286,,5746448587,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818235907,855,15,2,80,26,ahnt9ejgwj58ul8auzdvi3czf,1,88.1,33.8,2025-05-24T14:37:10.945Z,2025-05-24T21:14:41Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5746449971,72,,5746450171,231,46.2,5746448519,63,,5746450167,147,41.5,5746459353,29,,5746459359,215,,5746459355,55,853,5746450157,78,,5746450165,146,5746448517,22,,93.7,5746450169,230,5746449977,82,,5746448521,56,98.6,Center,5746450161,103,5746450177,233,757,5746450159,102,50.2,19,,,,,,,,,,,,,,,,
2818235931,757,10,2,80,26,cftj6g399tknheudaxsdpfdgb,1,6.8,55.4,2025-05-24T14:37:11.045Z,2025-05-24T21:14:45Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5746448667,56,Back,5746448665,94,,5746450193,233,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818235979,856,1,2,80,30,ahnt9ejgwj58ul8auzdvi3czf,1,94.6,74.5,2025-05-24T14:37:15.208Z,2025-05-24T14:37:18Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5746448949,212,24.5,5746448945,140,93.2,5746448951,213,4.65,5746448943,56,Center,5746448947,141,38.5,5746448941,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818235985,857,44,2,80,32,ahnt9ejgwj58ul8auzdvi3czf,1,92.2,42.5,2025-05-24T14:37:17.376Z,2025-05-24T17:49:45Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5746448977,56,Center,5746448979,286,,5746448987,233,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818235963,758,44,2,80,32,cftj6g399tknheudaxsdpfdgb,0,7.8,57.5,2025-05-24T14:37:17.377Z,2025-05-24T17:49:46Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5746448875,56,Back,5746449035,233,857,5746448877,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818236003,858,1,2,80,32,ahnt9ejgwj58ul8auzdvi3czf,1,93.2,38.5,2025-05-24T14:37:17.461Z,2025-05-24T21:15:09Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,1.0,,5746460591,154,,5746449091,141,47.0,5746449089,140,89.5,5746449085,3,,5746460589,210,15,5746449095,213,2.16,5746449087,56,Center,5746449093,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818236017,859,15,2,80,34,ahnt9ejgwj58ul8auzdvi3czf,1,85.8,46.2,2025-05-24T14:37:19.210Z,2025-05-24T21:15:58Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5746460625,146,99.7,5746460623,328,,5746460611,29,,5746460615,55,858,5746460619,102,46.0,5746460679,233,759,5746460627,147,50,5748064559,72,,5746460613,154,5746460621,103,1.3,,5746449139,22,5746460609,80,,5748064561,108,,,5746449141,17,5746449143,56,Center,,,,,,,,,,,,,,,,,,,,
2818236021,759,10,2,80,34,cftj6g399tknheudaxsdpfdgb,1,1.1,50.5,2025-05-24T14:37:19.310Z,2025-05-24T21:16:57Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5746449169,182,,5748066971,376,,5746460767,233,859,5746449343,177,,5746449171,56,Back,5746449345,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818236071,760,52,2,80,35,cftj6g399tknheudaxsdpfdgb,1,0.8,51.1,2025-05-24T14:37:20.347Z,2025-05-24T21:17:02Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5748067085,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818236311,763,1,2,80,47,cftj6g399tknheudaxsdpfdgb,0,7.9,49.3,2025-05-24T14:37:32.426Z,2025-05-24T21:23:05Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5746450847,213,4.98,5746450837,123,,5746450885,287,,5746450841,140,15.7,5746450845,212,30.5,5746451179,189,,5746450843,141,6.1,5746450839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818236195,761,43,2,80,49,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-05-24T14:37:34.289Z,2025-05-24T14:37:37Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5746450121,56,Center,5746450333,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818238407,880,61,2,80,53,ahnt9ejgwj58ul8auzdvi3czf,1,75.7,94.5,2025-05-24T14:37:38.597Z,2025-05-24T21:23:10Z,alqg6ch3anqkq9613hu6m1d04,F. Carlsen,,,5746462399,56,Left,5746463179,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818236247,762,43,2,80,54,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-05-24T14:37:38.802Z,2025-05-24T14:37:40Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5746450435,56,Center,5746450597,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818236327,861,1,2,80,56,ahnt9ejgwj58ul8auzdvi3czf,1,83.9,90.4,2025-05-24T14:37:41.074Z,2025-05-24T21:23:21Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5746450959,212,15.5,5746450955,140,82.2,5746450953,56,Center,5746450957,141,67.7,5746450961,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818236347,862,1,2,80,59,ahnt9ejgwj58ul8auzdvi3czf,0,80.0,64.6,2025-05-24T14:37:44.522Z,2025-05-24T21:23:50Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5746451087,140,73.2,5746451091,212,12.8,5746451085,56,Left,5746451093,213,2.16,5746451089,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818524397,904,3,2,81,0,cftj6g399tknheudaxsdpfdgb,0,25.8,20.4,2025-05-24T14:37:44.775Z,2025-05-24T21:24:13Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5748082599,56,Back,5748082603,465,,5748082601,285,,5748083033,233,863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818236387,863,7,2,81,0,ahnt9ejgwj58ul8auzdvi3czf,1,74.2,79.6,2025-05-24T14:37:44.776Z,2025-05-24T21:24:13Z,alqg6ch3anqkq9613hu6m1d04,F. Carlsen,,,5748082943,178,,5746451323,56,Left,5748083023,233,904,5748082941,384,,5748082705,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818236441,864,1,2,81,4,ahnt9ejgwj58ul8auzdvi3czf,1,44.8,58.5,2025-05-24T14:37:49.066Z,2025-05-24T14:37:51Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5746451629,56,Back,5746451633,140,10.9,5746451649,1,,5746451645,213,3.16,5746451641,212,35.6,5746451637,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818236603,865,1,2,81,8,ahnt9ejgwj58ul8auzdvi3czf,1,17.7,57.3,2025-05-24T14:37:53.506Z,2025-05-24T14:37:58Z,d8nahz092xxj6muqc24hocp3o,A. Andrésen,,,5746452477,140,27.0,5746452481,212,26.9,5746452479,141,94.1,5746452483,213,1.20,5746452473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818236633,866,1,2,81,13,ahnt9ejgwj58ul8auzdvi3czf,1,25.7,90.5,2025-05-24T14:37:58.640Z,2025-05-24T14:38:00Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5746452633,141,98.6,5746452635,212,14.0,5746452631,140,38.0,5746452627,56,Back,5746452637,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818236727,867,1,2,81,15,ahnt9ejgwj58ul8auzdvi3czf,1,37.1,96.8,2025-05-24T14:38:00.658Z,2025-05-24T14:38:05Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5746453161,212,22.6,5746453157,141,64.3,5746453153,56,Back,5746453165,213,4.49,5746453155,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818236783,869,1,2,81,21,ahnt9ejgwj58ul8auzdvi3czf,1,32.3,65.1,2025-05-24T14:38:06.090Z,2025-05-24T14:38:08Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5746453405,140,34.8,5746453409,212,31.8,5746453407,141,18.5,5746453411,213,4.80,5746453403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818236849,870,1,2,81,23,ahnt9ejgwj58ul8auzdvi3czf,1,35.1,20.0,2025-05-24T14:38:08.498Z,2025-05-24T14:38:10Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5746453747,213,1.73,5746453741,140,31.5,5746453745,212,23.2,5746453743,141,53.7,5746453739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237005,871,1,2,81,25,ahnt9ejgwj58ul8auzdvi3czf,1,32.7,55.4,2025-05-24T14:38:10.346Z,2025-05-24T14:38:18Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5746454537,140,42.1,5746454547,213,1.21,5746454543,141,93.6,5746454545,212,27.8,5746454533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237029,872,1,2,81,33,ahnt9ejgwj58ul8auzdvi3czf,1,41.5,83.8,2025-05-24T14:38:18.554Z,2025-05-24T14:38:20Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5746454673,212,27.5,5746454667,140,67.6,5746454665,56,Left,5746454679,213,6.19,5746454669,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237071,873,1,2,81,34,ahnt9ejgwj58ul8auzdvi3czf,0,67.6,79.9,2025-05-24T14:38:19.043Z,2025-05-24T21:25:56Z,alqg6ch3anqkq9613hu6m1d04,F. Carlsen,,,5746454897,213,3.93,5746454895,212,17.7,5746454891,140,55.8,5746454889,56,Center,5746454893,141,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237161,766,1,2,81,40,cftj6g399tknheudaxsdpfdgb,1,53.6,34.2,2025-05-24T14:38:25.435Z,2025-05-24T21:26:09Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5746455423,212,20.2,5746455417,56,Back,5746455425,213,3.35,5746455421,141,28.0,5746455419,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237185,767,1,2,81,43,cftj6g399tknheudaxsdpfdgb,1,24.0,23.7,2025-05-24T14:38:28.155Z,2025-05-24T14:38:30Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5746455541,213,5.35,5746455537,141,8.9,5746455533,56,Back,5746455539,212,12.5,5746455535,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237307,768,1,2,81,45,cftj6g399tknheudaxsdpfdgb,1,33.3,8.6,2025-05-24T14:38:29.859Z,2025-05-24T14:38:35Z,dacr7r8nr09ke3o8dhqmdrklw,H. Bidstrup,,,5746456099,212,22.7,5746456095,140,53.4,5746456101,213,0.38,5746456093,56,Right,5746456097,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237303,874,83,2,81,47,ahnt9ejgwj58ul8auzdvi3czf,0,37.3,92.6,2025-05-24T14:38:32.187Z,2025-05-24T21:26:17Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5746456361,399,b6q0tf252xvikt39g8jevju38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237323,769,1,2,81,48,cftj6g399tknheudaxsdpfdgb,1,55.3,12.8,2025-05-24T14:38:33.523Z,2025-05-24T21:26:21Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5746456189,213,3.27,5746456185,141,9.2,5746456187,212,19.7,5746456183,140,36.7,5746456181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237337,770,1,2,81,49,cftj6g399tknheudaxsdpfdgb,1,40.9,8.4,2025-05-24T14:38:34.235Z,2025-05-24T21:26:27Z,dacr7r8nr09ke3o8dhqmdrklw,H. Bidstrup,,,5746456285,212,17.4,5746456279,56,Back,5746456287,213,1.73,5746456283,141,33.6,5746456281,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818247343,876,61,2,81,50,cftj6g399tknheudaxsdpfdgb,0,41.5,30.1,2025-05-24T14:38:35.461Z,2025-05-24T21:26:32Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5746512537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237377,876,3,2,81,54,ahnt9ejgwj58ul8auzdvi3czf,0,70.8,62.2,2025-05-24T14:38:39.043Z,2025-05-24T21:26:44Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5748088133,464,,5746456509,56,Center,5746457035,233,771,5746456511,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237445,771,7,2,81,54,cftj6g399tknheudaxsdpfdgb,1,29.2,37.8,2025-05-24T14:38:39.044Z,2025-05-24T21:26:52Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5748088377,384,,5748088379,178,,5746456883,56,Back,5746457005,233,876,5746456885,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237589,773,1,2,82,0,cftj6g399tknheudaxsdpfdgb,1,29.3,28.3,2025-05-24T14:38:44.747Z,2025-05-24T21:27:01Z,dacr7r8nr09ke3o8dhqmdrklw,H. Bidstrup,,,5746457691,213,1.56,5746457679,140,29.4,5746457675,56,Back,5746457689,212,14.3,5746457685,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237635,774,1,2,82,6,cftj6g399tknheudaxsdpfdgb,1,31.4,55.8,2025-05-24T14:38:51.692Z,2025-05-24T14:38:55Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5746457967,212,28.5,5746457971,213,1.15,5746457961,56,Back,5746457965,141,94.1,5746457963,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237671,775,1,2,82,10,cftj6g399tknheudaxsdpfdgb,1,52.1,87.8,2025-05-24T14:38:55.020Z,2025-05-24T14:38:57Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5746458215,213,0.22,5746458211,141,90.3,5746458207,56,Left,5746458209,140,59.2,5746458213,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237699,776,1,2,82,11,cftj6g399tknheudaxsdpfdgb,1,59.2,90.3,2025-05-24T14:38:56.315Z,2025-05-24T21:27:18Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5746458341,212,21.2,5746458337,140,39.1,5748089105,156,,5746458335,56,Back,5746458339,141,88.1,5746458343,213,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237807,777,1,2,82,14,cftj6g399tknheudaxsdpfdgb,1,39.1,88.1,2025-05-24T14:38:58.812Z,2025-05-24T14:39:06Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5746459033,213,3.89,5746459031,212,18.7,5746459027,140,26.0,5746459025,56,Back,5746459029,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237843,778,1,2,82,16,cftj6g399tknheudaxsdpfdgb,1,31.6,72.6,2025-05-24T14:39:01.693Z,2025-05-24T21:27:31Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5746459219,212,18.1,5746459215,141,46.0,5746459223,213,4.78,5746459211,140,32.8,5746459207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237875,779,1,2,82,21,cftj6g399tknheudaxsdpfdgb,1,31.0,41.0,2025-05-24T14:39:06.468Z,2025-05-24T21:27:36Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5746459389,56,Back,5746459391,140,30.1,5746459397,213,1.62,5746459393,141,69.6,5746459395,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818237901,780,1,2,82,25,cftj6g399tknheudaxsdpfdgb,1,34.2,67.9,2025-05-24T14:39:09.884Z,2025-05-24T14:39:12Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5746459537,56,Left,5746459543,212,26.8,5746459539,140,55.3,5746459541,141,90.0,5746459545,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818238017,781,1,2,82,27,cftj6g399tknheudaxsdpfdgb,1,54.7,91.4,2025-05-24T14:39:12.084Z,2025-05-24T14:39:19Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5746460151,56,Back,5746460167,213,3.43,5746460163,212,22.7,5746460155,140,34.0,5746460159,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818238061,782,1,2,82,33,cftj6g399tknheudaxsdpfdgb,1,37.7,75.0,2025-05-24T14:39:18.333Z,2025-05-24T21:27:51Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5746460425,212,18.9,5746460429,213,4.03,5746460417,140,26.4,5746460413,56,Back,5746460421,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818238113,783,1,2,82,35,cftj6g399tknheudaxsdpfdgb,1,25.6,49.9,2025-05-24T14:39:19.924Z,2025-05-24T21:27:56Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5746460741,141,14.3,5746460739,140,27.7,5746460743,212,24.3,5746460737,56,Back,5746460745,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818238173,784,1,2,82,39,cftj6g399tknheudaxsdpfdgb,0,25.6,8.5,2025-05-24T14:39:23.724Z,2025-05-24T21:28:03Z,dacr7r8nr09ke3o8dhqmdrklw,H. Bidstrup,,,5746461083,1,,5746461071,157,,5746461073,56,Center,5746461081,213,0.29,5746461077,141,26.2,5746461075,140,63.5,5746461079,212,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818238269,878,43,2,82,46,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-24T14:39:30.820Z,2025-05-24T14:39:37Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5746461573,141,89.4,5746461571,140,41.2,5746461579,213,6.05,5746461569,56,Back,5746461575,212,22.7,5746462045,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818238275,879,4,2,82,47,ahnt9ejgwj58ul8auzdvi3czf,1,27.6,95.8,2025-05-24T14:39:32.148Z,2025-05-24T21:28:25Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5746461653,152,,5748091519,294,,5746461657,285,,5746461677,233,785,5746461649,13,,5746461651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818238255,785,4,2,82,47,cftj6g399tknheudaxsdpfdgb,0,72.4,4.2,2025-05-24T14:39:32.149Z,2025-05-24T21:28:27Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5746461631,13,,5748091589,294,,5746461697,233,879,5746461633,56,Right,5746461639,286,,5746461635,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818239197,788,18,2,83,12,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-05-24T14:39:57.082Z,2025-05-24T21:29:22Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5746466957,44,Midfielder,5746466955,42,,5746467083,55,789,5746466959,59,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818239207,789,19,2,83,12,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-05-24T14:39:57.083Z,2025-05-24T21:29:23Z,xyt0wq20toh97811t65vu4no,L. Kirkegaard,,,5746467055,292,7,5746467067,44,Midfielder,5746467039,42,,5746467045,145,4,5746467049,59,32,5746467061,293,3,5746467071,55,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818239595,891,18,2,83,18,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-24T14:40:02.760Z,2025-05-24T21:29:16Z,alqg6ch3anqkq9613hu6m1d04,F. Carlsen,,,5746469117,59,11,5746469115,44,Midfielder,5746469275,55,892,5746469113,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818239609,892,19,2,83,18,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-24T14:40:02.761Z,2025-05-24T21:29:16Z,abaapwjdtbk2vmdv69v49fyms,S. Mikkelsen,,,5746469173,42,,5746474111,292,7,5746469183,59,35,5746469191,55,891,5746469179,145,11,5746470231,293,4,5746469187,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818238941,786,18,2,83,19,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-05-24T14:40:04.563Z,2025-05-24T21:29:32Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5746465511,59,2,5746465507,42,,5746465509,44,Defender,5746465681,55,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818238957,787,19,2,83,19,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-05-24T14:40:04.564Z,2025-05-24T21:29:33Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5746465585,59,15,5746465589,293,4,5746465579,42,,5746465591,44,Defender,5746465583,145,6,5746465593,55,786,5746465587,292,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
