id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2731779861,678,1,2,78,27,5rz9enoyknpg8ji78za5b82p0,0,55.4,51.9,2024-10-06T15:39:40.157Z,2024-10-06T15:39:42Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5273627275,1,,5273627259,157,,5273627267,212,39.9,5273627265,141,27.5,5273627261,56,Center,5273627271,213,5.85,5273627263,140,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731779917,670,1,2,78,28,cftj6g399tknheudaxsdpfdgb,0,16.8,67.5,2024-10-06T15:39:40.462Z,2024-10-06T15:39:53Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5273627579,213,6.13,5273627571,56,Back,5273627569,3,,5273627577,212,8.6,5273627575,141,65.6,5273627573,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731780005,679,1,2,78,35,5rz9enoyknpg8ji78za5b82p0,1,77.0,21.8,2024-10-06T15:39:47.349Z,2024-10-06T15:39:51Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5273628027,212,13.6,5273628025,141,6.1,5273628023,140,85.1,5273628029,213,5.39,5273628021,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731780053,680,1,2,78,39,5rz9enoyknpg8ji78za5b82p0,1,84.2,4.6,2024-10-06T15:39:51.782Z,2024-10-06T15:39:53Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5273628315,212,17.1,5273628305,56,Right,5273628307,140,68.7,5273628311,141,12.5,5273628319,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731780063,681,1,2,78,41,5rz9enoyknpg8ji78za5b82p0,1,61.0,8.2,2024-10-06T15:39:53.630Z,2024-10-06T21:26:08Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5273628393,141,19.2,5273628395,212,15.7,5273628397,213,0.49,5273628389,56,Right,5273628391,140,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731780183,682,1,2,78,42,5rz9enoyknpg8ji78za5b82p0,1,74.9,19.6,2024-10-06T15:39:54.573Z,2024-10-06T15:40:02Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5273629029,56,Right,5273629035,141,8.8,5273629037,212,23.7,5273629031,140,96.4,5273629039,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731780225,683,1,2,78,49,5rz9enoyknpg8ji78za5b82p0,0,98.1,8.2,2024-10-06T15:40:01.950Z,2024-10-06T21:26:35Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5275607889,224,,5275607891,20,,5273629273,2,,5273629287,212,26.1,5273629285,141,46.3,5273629281,56,Center,5273629289,213,1.44,5273629277,155,,5273629283,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731780255,671,5,2,78,49,cftj6g399tknheudaxsdpfdgb,1,-1.2,57.0,2024-10-06T15:40:02.074Z,2024-10-06T15:40:07Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5273629425,346,,5273629419,233,684,5273629413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731780229,684,5,2,78,49,5rz9enoyknpg8ji78za5b82p0,0,101.2,43.0,2024-10-06T15:40:02.074Z,2024-10-06T15:40:07Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5273629445,233,671,5273629297,346,,5273629295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731780549,672,1,2,79,5,cftj6g399tknheudaxsdpfdgb,1,3.8,41.0,2024-10-06T15:40:18.039Z,2024-10-06T15:40:20Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5273631059,141,53.7,5273631051,56,Back,5273631067,237,,5273631063,213,1.61,5273631049,124,,5273631055,140,3.5,5273631061,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731780611,673,1,2,79,8,cftj6g399tknheudaxsdpfdgb,1,3.6,55.3,2024-10-06T15:40:20.392Z,2024-10-06T15:40:23Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5273631379,56,Back,5273631393,213,1.38,5273631389,212,19.1,5273631383,140,7.1,5273631385,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731780721,674,1,2,79,10,cftj6g399tknheudaxsdpfdgb,1,10.5,94.5,2024-10-06T15:40:22.903Z,2024-10-06T15:40:27Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5273632039,155,,5273632043,140,46.5,5273632049,213,5.85,5273632041,56,Back,5273632047,212,41.6,5273632045,141,69.1,5273632051,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731780737,675,1,2,79,14,cftj6g399tknheudaxsdpfdgb,0,48.0,71.6,2024-10-06T15:40:27.175Z,2024-10-06T21:28:50Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5273632141,140,28.1,5273632151,213,2.58,5273632139,56,Back,5273632345,156,,5273632145,141,91.0,5273632147,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731780887,686,1,2,79,19,5rz9enoyknpg8ji78za5b82p0,0,83.8,6.0,2024-10-06T15:40:31.423Z,2024-10-06T21:29:01Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5275618149,224,,5273632941,155,,5273632949,212,39.4,5273632943,56,Center,5273632939,2,,5273632953,1,,5273632951,213,1.41,5275618151,20,,5273632945,140,89.7,5273632947,141,63.2,,,,,,,,,,,,,,,,,,,,,,,,,
2731780899,676,61,2,79,22,cftj6g399tknheudaxsdpfdgb,1,11.6,42.8,2024-10-06T15:40:34.612Z,2024-10-06T15:40:34Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5273633015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731780961,677,1,2,79,25,cftj6g399tknheudaxsdpfdgb,0,5.6,31.9,2024-10-06T15:40:37.608Z,2024-10-06T15:40:38Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5273633329,213,5.40,5273633321,140,17.0,5273633325,212,18.9,5273633323,141,10.4,5273633319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731781017,687,1,2,79,27,5rz9enoyknpg8ji78za5b82p0,0,79.1,93.8,2024-10-06T15:40:39.686Z,2024-10-06T15:40:41Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5273633641,212,15.6,5273633637,140,93.2,5273633635,56,Left,5273633643,213,0.32,5273633639,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731781411,678,5,2,79,28,cftj6g399tknheudaxsdpfdgb,1,6.8,-1.0,2024-10-06T15:40:40.249Z,2024-10-06T15:41:01Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5273635879,347,,5273635875,56,Back,5273635921,233,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731781021,688,5,2,79,28,5rz9enoyknpg8ji78za5b82p0,0,93.2,101.0,2024-10-06T15:40:40.249Z,2024-10-06T16:13:25Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5273633667,56,Left,5273635937,233,678,5273633669,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731781459,679,1,2,79,43,cftj6g399tknheudaxsdpfdgb,1,7.4,0.0,2024-10-06T15:40:55.760Z,2024-10-06T21:31:47Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5273636095,141,19.0,5273636097,212,35.7,5273636091,56,Back,5273636495,189,,5273636099,213,0.41,5273636101,1,,5273636093,140,38.6,5273636089,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731781467,680,61,2,79,45,cftj6g399tknheudaxsdpfdgb,1,39.5,19.2,2024-10-06T15:40:57.538Z,2024-10-06T21:31:48Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5273636149,56,Back,5273636887,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731781501,689,1,2,79,49,5rz9enoyknpg8ji78za5b82p0,1,54.0,66.7,2024-10-06T15:41:01.695Z,2024-10-06T21:31:58Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5273636295,213,4.40,5273636287,56,Center,5273636289,140,52.6,5273636293,212,4.7,5273636291,141,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731781511,690,43,2,79,52,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-06T15:41:04.209Z,2024-10-06T21:31:39Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5275629703,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731781541,691,1,2,79,52,5rz9enoyknpg8ji78za5b82p0,1,54.4,72.5,2024-10-06T15:41:04.720Z,2024-10-06T15:41:06Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5273636505,213,1.39,5273636499,140,56.8,5273636503,212,14.0,5273636497,56,Left,5273636501,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731781647,692,1,2,79,53,5rz9enoyknpg8ji78za5b82p0,1,58.4,89.6,2024-10-06T15:41:06.104Z,2024-10-06T15:41:11Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5273637011,213,4.35,5273637005,140,54.7,5273637007,141,74.6,5273637003,56,Center,5273637009,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731781683,693,1,2,79,59,5rz9enoyknpg8ji78za5b82p0,1,53.7,70.5,2024-10-06T15:41:11.672Z,2024-10-06T15:41:13Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5273637241,140,47.6,5273637247,213,4.35,5273637245,212,17.8,5273637239,56,Back,5273637243,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731781743,694,1,2,80,1,5rz9enoyknpg8ji78za5b82p0,1,47.6,43.6,2024-10-06T15:41:13.576Z,2024-10-06T15:41:17Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5273637593,141,8.2,5273637595,212,24.1,5273637597,213,4.68,5273637589,56,Back,5273637591,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731781839,695,1,2,80,4,5rz9enoyknpg8ji78za5b82p0,1,47.0,13.3,2024-10-06T15:41:16.911Z,2024-10-06T21:32:16Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5273638123,140,40.9,5273638127,212,20.3,5273638125,141,41.7,5273638121,56,Back,5273638129,213,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731781881,696,1,2,80,9,5rz9enoyknpg8ji78za5b82p0,1,39.8,35.9,2024-10-06T15:41:21.280Z,2024-10-06T15:41:23Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5273638343,140,39.9,5273638345,141,18.4,5273638347,212,11.9,5273638341,56,Back,5273638349,213,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731781935,697,1,2,80,11,5rz9enoyknpg8ji78za5b82p0,1,40.1,17.3,2024-10-06T15:41:23.392Z,2024-10-06T15:41:26Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5273638593,140,37.1,5273638599,213,1.78,5273638591,56,Back,5273638595,141,39.4,5273638597,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731781999,698,1,2,80,13,5rz9enoyknpg8ji78za5b82p0,1,39.2,50.6,2024-10-06T15:41:25.888Z,2024-10-06T15:41:29Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5273638845,213,1.42,5273638835,140,41.9,5273638831,56,Back,5273638839,141,77.4,5273638841,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731782199,699,1,2,80,17,5rz9enoyknpg8ji78za5b82p0,1,43.8,89.6,2024-10-06T15:41:29.201Z,2024-10-06T15:41:40Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5273639987,141,75.6,5273639985,140,98.8,5273639991,213,6.12,5273639983,56,Center,5273639989,212,58.5,5273639993,1,,5273639981,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731782209,700,61,2,80,21,5rz9enoyknpg8ji78za5b82p0,0,98.8,75.6,2024-10-06T15:41:34.081Z,2024-10-06T16:15:48Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5273640045,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731782469,681,5,2,80,22,cftj6g399tknheudaxsdpfdgb,1,-1.1,26.8,2024-10-06T15:41:34.666Z,2024-10-06T16:13:25Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5273842083,233,701,5273641467,56,Back,5273641469,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731782233,701,5,2,80,22,5rz9enoyknpg8ji78za5b82p0,0,101.1,73.2,2024-10-06T15:41:34.666Z,2024-10-06T16:13:25Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5273842099,233,681,5273640123,56,Center,5273640125,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731782581,682,1,2,80,42,cftj6g399tknheudaxsdpfdgb,1,3.3,40.5,2024-10-06T15:41:54.730Z,2024-10-06T15:41:57Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5273642107,237,,5273642097,140,4.8,5273642095,56,Back,5273642103,213,1.34,5273642099,141,50.5,5273642093,124,,5273642101,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731782675,683,1,2,80,45,cftj6g399tknheudaxsdpfdgb,0,6.3,57.6,2024-10-06T15:41:57.546Z,2024-10-06T15:42:02Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5273642611,56,Center,5273642619,213,6.16,5273642609,157,,5273642613,140,53.6,5273642621,1,,5273642617,212,50.0,5273642615,141,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731782703,702,44,2,80,49,5rz9enoyknpg8ji78za5b82p0,1,45.4,51.0,2024-10-06T15:42:01.978Z,2024-10-06T16:13:33Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5273642745,56,Back,5273642747,285,,5273642773,233,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731782679,684,44,2,80,49,cftj6g399tknheudaxsdpfdgb,0,54.6,49.0,2024-10-06T15:42:01.979Z,2024-10-06T16:13:33Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5273642643,56,Center,5273642645,286,,5273642803,233,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731782715,703,1,2,80,50,5rz9enoyknpg8ji78za5b82p0,0,43.7,51.0,2024-10-06T15:42:02.203Z,2024-10-06T19:20:06Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5273642855,141,49.9,5273642861,213,6.05,5273642851,140,46.7,5273642843,3,,5273642859,212,3.2,5273642847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731782691,685,61,2,80,50,cftj6g399tknheudaxsdpfdgb,1,53.6,48.9,2024-10-06T15:42:02.906Z,2024-10-06T19:20:03Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5273642689,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732142045,865,61,2,80,51,5rz9enoyknpg8ji78za5b82p0,1,43.0,46.4,2024-10-06T15:42:03.984Z,2024-10-06T21:32:51Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5275634773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731782775,686,1,2,80,53,cftj6g399tknheudaxsdpfdgb,1,52.3,40.9,2024-10-06T15:42:05.626Z,2024-10-06T21:32:58Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5273643139,212,19.9,5273643133,56,Back,5273643141,213,3.45,5273643137,141,32.1,5273643135,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731782797,687,1,2,80,55,cftj6g399tknheudaxsdpfdgb,1,34.3,30.9,2024-10-06T15:42:08.139Z,2024-10-06T15:42:09Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5273643229,56,Back,5273643231,140,39.8,5273643235,212,6.9,5273643237,213,0.57,5273643233,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731782843,688,1,2,80,57,cftj6g399tknheudaxsdpfdgb,1,38.6,35.1,2024-10-06T15:42:09.338Z,2024-10-06T15:42:11Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5273643453,56,Back,5273643465,213,3.99,5273643461,212,8.1,5273643455,140,33.5,5273643457,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731782889,689,1,2,81,0,cftj6g399tknheudaxsdpfdgb,1,34.5,27.4,2024-10-06T15:42:12.411Z,2024-10-06T15:42:13Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5273643805,141,42.1,5273643807,212,11.4,5273643801,56,Back,5273643809,213,2.07,5273643803,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731782977,690,1,2,81,1,cftj6g399tknheudaxsdpfdgb,1,27.6,43.3,2024-10-06T15:42:13.562Z,2024-10-06T15:42:18Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5273644245,213,1.53,5273644237,56,Back,5273644243,212,27.8,5273644239,140,28.7,5273644241,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731783033,691,1,2,81,6,cftj6g399tknheudaxsdpfdgb,0,30.8,89.5,2024-10-06T15:42:18.235Z,2024-10-06T15:42:21Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5273644473,56,Center,5273644471,155,,5273644479,212,54.4,5273644477,141,62.8,5273644483,1,,5273644475,140,79.6,5273644481,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731783091,704,59,2,81,11,5rz9enoyknpg8ji78za5b82p0,1,19.9,37.4,2024-10-06T15:42:23.202Z,2024-10-06T15:42:24Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5273644785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731783115,705,12,2,81,12,5rz9enoyknpg8ji78za5b82p0,1,19.9,37.4,2024-10-06T15:42:24.755Z,2024-10-06T15:42:28Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5273644951,213,5.26,5273645329,167,,5273644947,141,0.0,5273644945,140,35.4,5273644949,212,31.2,5273644943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731784637,692,5,2,81,13,cftj6g399tknheudaxsdpfdgb,1,70.0,101.3,2024-10-06T15:42:25.966Z,2024-10-06T16:13:25Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5273653179,347,,5273653177,56,Left,5273654571,233,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731783123,706,5,2,81,13,5rz9enoyknpg8ji78za5b82p0,0,30.0,-1.3,2024-10-06T15:42:25.966Z,2024-10-06T16:13:26Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5273644993,347,,5273654627,233,692,5273644991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731784835,694,1,2,81,59,cftj6g399tknheudaxsdpfdgb,1,86.9,100.0,2024-10-06T15:43:11.213Z,2024-10-06T16:02:26Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5273654167,213,4.73,5273656941,107,,5273654159,140,87.3,5273654163,212,23.7,5273657379,1,,5273654161,141,66.9,5273654157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731806055,823,44,2,81,59,cftj6g399tknheudaxsdpfdgb,1,94.2,64.6,2024-10-06T15:43:12.193Z,2024-10-06T21:33:51Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5273769007,56,Center,5273769011,286,,5273769379,233,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731806039,779,44,2,82,0,5rz9enoyknpg8ji78za5b82p0,0,5.8,35.4,2024-10-06T15:43:12.194Z,2024-10-06T21:33:50Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5273768937,285,,5273768933,56,Back,5273769409,233,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731784735,693,1,2,82,0,cftj6g399tknheudaxsdpfdgb,0,91.2,72.6,2024-10-06T15:43:13.181Z,2024-10-06T19:20:25Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5273653637,168,,5273653635,3,,5273653647,213,4.68,5273653645,212,11.0,5273653641,140,90.9,5273653643,141,56.4,5273653639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731785013,695,4,2,82,1,cftj6g399tknheudaxsdpfdgb,1,91.8,44.4,2024-10-06T15:43:13.543Z,2024-10-06T21:34:00Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5273656449,152,,5273669997,348,5f3wfx327z9hef9k9l37c90wl,5273661937,343,2,5273656485,233,710,5273656441,9,,5273656443,13,,5273656447,56,Center,5273656445,295,,5273656451,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731785043,710,4,2,82,1,5rz9enoyknpg8ji78za5b82p0,0,8.2,55.6,2024-10-06T15:43:13.544Z,2024-10-06T21:34:02Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5273655631,9,,5273846545,295,,5273683319,55,716,5273655633,13,,5273655641,285,,5273656561,233,695,5273655635,56,Back,5273655637,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731784585,709,43,2,82,25,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-06T15:43:37.628Z,2024-10-06T15:44:23Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5273652959,141,52.4,5273652985,15,0,5273652961,212,9.1,5273652957,140,1.3,5273652955,56,Back,5273657621,144,12,5273652963,213,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731785165,711,84,2,82,56,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-06T15:44:08.982Z,2024-10-06T21:36:37Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5275651083,289,,5273675473,343,2,5273681249,436,17,5273656399,13,243,5273656395,31,,5273656401,55,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731788093,713,27,2,83,37,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-06T15:44:50.129Z,2024-10-06T21:37:35Z,,,,,5273671789,207,,5273671787,201,,5273671791,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731786131,696,43,2,83,46,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-06T15:44:58.486Z,2024-10-06T16:06:06Z,,,,,5273661047,201,0,5273661051,364,0,5273792379,144,27,5273661049,207,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731786285,697,43,2,83,46,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-06T15:44:58.496Z,2024-10-06T16:05:59Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5273661983,330,0,5273791821,144,65,5273661985,365,695,5273664153,335,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731788295,714,65,2,83,47,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-06T15:45:00.139Z,2024-10-06T21:30:36Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5273672953,332,,5273680949,336,,5273672955,365,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731789789,715,28,2,84,10,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-06T15:45:23.030Z,2024-10-06T21:31:07Z,,,,,5273680923,364,,5273680925,55,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731786665,698,43,2,84,13,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-06T15:45:25.882Z,2024-10-06T16:06:07Z,,,,,5273792501,144,28,5273664131,364,0,5273664133,55,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731789921,716,17,2,84,20,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-06T15:45:33.092Z,2024-10-06T16:17:16Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5273683267,33,,5273683271,55,710,5273683269,165,,5273758823,343,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731787853,699,14,2,85,6,cftj6g399tknheudaxsdpfdgb,1,88.5,50.0,2024-10-06T15:46:18.698Z,2024-10-06T21:59:34Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5273673253,74,,5273673259,390,492656,5273673265,231,49.8,5273670493,56,Center,5273670489,9,,5273672769,20,,5273670491,17,,5273670499,214,,5273673261,458,,5273673257,103,38.6,5273673255,102,45.9,5273673297,353,712,5273673263,230,,,,,,,,98.8,,,,,,,,,
