id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2708521781,634,4,2,76,20,cftj6g399tknheudaxsdpfdgb,1,28.0,62.7,2024-08-12T18:41:06.181Z,2024-08-12T18:43:39Z,195o7hchielt14ic49r3k06sq,Serginho,,,5146092523,285,,5146092519,152,,5146092521,265,,5146092515,13,,5146092561,233,681,5146092517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708521769,681,4,2,76,20,36g6ifzjliec1jqnbtf7yesme,0,72.0,37.3,2024-08-12T18:41:06.182Z,2024-08-12T18:43:39Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5146092549,152,,5146092553,286,,5146092809,55,682,5146092547,56,Center,5146092551,265,,5146092545,13,,5146092565,233,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708521793,682,17,2,76,21,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-12T18:41:07.014Z,2024-08-12T21:00:24Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5146092795,13,243,5146092789,31,,5146092799,55,681,5146092793,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522093,635,1,2,76,57,cftj6g399tknheudaxsdpfdgb,1,36.2,70.3,2024-08-12T18:41:42.888Z,2024-08-12T18:41:47Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5146094061,152,,5146094067,141,32.8,5146094069,212,25.6,5146094071,213,4.81,5146094063,56,Back,5146094059,5,,5146094065,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522113,636,1,2,77,2,cftj6g399tknheudaxsdpfdgb,1,46.2,34.6,2024-08-12T18:41:47.817Z,2024-08-12T18:41:50Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5146094169,212,16.4,5146094171,213,1.45,5146094159,56,Back,5146094163,140,48.1,5146094167,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522149,637,1,2,77,5,cftj6g399tknheudaxsdpfdgb,1,55.7,61.5,2024-08-12T18:41:50.520Z,2024-08-12T18:41:53Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5146094363,212,5.8,5146094357,56,Center,5146094361,141,54.6,5146094365,213,5.33,5146094359,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522165,638,1,2,77,8,cftj6g399tknheudaxsdpfdgb,1,55.0,46.1,2024-08-12T18:41:53.736Z,2024-08-12T18:41:56Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5146094487,140,60.1,5146094491,212,12.5,5146094489,141,29.5,5146094493,213,5.16,5146094485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522209,639,1,2,77,11,cftj6g399tknheudaxsdpfdgb,0,63.0,24.3,2024-08-12T18:41:56.456Z,2024-08-12T18:42:01Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5146094749,213,6.05,5146094741,56,Right,5146094747,212,37.0,5146094751,1,,5146094745,141,11.6,5146094743,140,97.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522267,684,1,2,77,17,36g6ifzjliec1jqnbtf7yesme,0,5.7,93.0,2024-08-12T18:42:02.566Z,2024-08-12T18:42:06Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5146095081,213,6.13,5146095079,212,43.5,5146095071,157,,5146095077,141,83.0,5146095075,140,46.6,5146095083,1,,5146095073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522269,685,43,2,77,20,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-12T18:42:05.926Z,2024-08-12T18:42:51Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5146095087,56,Back,5146096947,144,44,5146095089,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522285,641,1,2,77,21,cftj6g399tknheudaxsdpfdgb,1,55.5,23.0,2024-08-12T18:42:06.376Z,2024-08-12T18:42:07Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5146095157,141,28.6,5146095159,212,8.0,5146095153,56,Center,5146095161,213,0.50,5146095155,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522337,642,4,2,77,22,cftj6g399tknheudaxsdpfdgb,1,58.2,20.4,2024-08-12T18:42:07.864Z,2024-08-12T18:43:39Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5146095481,56,Right,5146095479,13,,5146095487,286,,5146095545,233,686,5146095483,152,,5146095485,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522331,686,4,2,77,22,36g6ifzjliec1jqnbtf7yesme,0,41.8,79.6,2024-08-12T18:42:07.865Z,2024-08-12T18:43:39Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5146095561,233,642,5146095533,285,,5146095525,13,,5146095527,56,Back,5146095529,152,,5146095531,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522559,687,18,2,78,1,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-12T18:42:47.183Z,2024-08-12T21:01:23Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5146096825,44,Forward,5146096827,59,10,5146096823,42,,5146096855,55,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522561,688,19,2,78,1,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-12T18:42:47.184Z,2024-08-12T21:01:23Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5146096851,55,687,5146096845,292,6,5146096837,42,,5146096843,59,9,5146096849,44,Midfielder,5146096841,145,11,5146096847,293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522661,643,1,2,78,15,cftj6g399tknheudaxsdpfdgb,1,57.0,25.0,2024-08-12T18:43:00.791Z,2024-08-12T21:01:29Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5146097443,212,8.8,5146398965,189,,5146097439,140,58.8,5146097437,56,Right,5146097445,213,4.93,5146097441,141,12.3,5146097435,152,,5146097433,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522669,644,1,2,78,16,cftj6g399tknheudaxsdpfdgb,1,58.8,12.3,2024-08-12T18:43:01.480Z,2024-08-12T21:01:31Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5146097485,212,9.9,5146398993,189,,5146097483,141,26.7,5146097481,140,57.4,5146097487,213,1.72,5146097479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522685,645,1,2,78,16,cftj6g399tknheudaxsdpfdgb,1,56.8,28.0,2024-08-12T18:43:02.023Z,2024-08-12T18:43:02Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5146097581,140,47.5,5146097579,56,Back,5146097583,141,54.5,5146097587,213,2.07,5146097585,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522697,646,1,2,78,17,cftj6g399tknheudaxsdpfdgb,1,47.5,54.5,2024-08-12T18:43:02.824Z,2024-08-12T18:43:04Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5146097655,213,5.12,5146097647,56,Center,5146097653,212,17.1,5146097649,140,54.0,5146097651,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522723,647,1,2,78,19,cftj6g399tknheudaxsdpfdgb,1,57.9,30.0,2024-08-12T18:43:04.328Z,2024-08-12T18:43:07Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5146097757,213,1.67,5146097753,141,51.2,5146097749,56,Center,5146097751,140,56.5,5146097755,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522789,648,1,2,78,21,cftj6g399tknheudaxsdpfdgb,1,59.0,52.5,2024-08-12T18:43:07.160Z,2024-08-12T18:43:15Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5146098045,155,,5146098057,212,29.6,5146098059,213,1.26,5146098049,56,Left,5146098053,140,67.7,5146098055,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522809,649,1,2,78,29,cftj6g399tknheudaxsdpfdgb,1,71.2,68.5,2024-08-12T18:43:15.240Z,2024-08-12T18:43:18Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5146098155,212,8.9,5146098153,141,55.4,5146098157,213,4.70,5146098151,140,71.1,5146098149,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522835,650,1,2,78,33,cftj6g399tknheudaxsdpfdgb,1,65.2,62.4,2024-08-12T18:43:18.376Z,2024-08-12T18:43:20Z,8ngloyr6r0m71p8kgpfe69bvu,S. Berger,,,5146098313,141,83.0,5146098317,213,1.47,5146098311,140,66.5,5146098315,212,14.1,5146098309,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522869,651,1,2,78,35,cftj6g399tknheudaxsdpfdgb,1,66.8,83.6,2024-08-12T18:43:20.536Z,2024-08-12T18:43:25Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5146098545,212,10.1,5146098539,56,Left,5146098547,213,0.29,5146098543,141,87.8,5146098541,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522897,652,1,2,78,39,cftj6g399tknheudaxsdpfdgb,1,72.2,73.2,2024-08-12T18:43:24.888Z,2024-08-12T18:43:28Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5146098707,213,4.31,5146098701,140,63.9,5146098705,212,22.1,5146098699,56,Center,5146098703,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522911,653,1,2,78,42,cftj6g399tknheudaxsdpfdgb,0,66.2,38.8,2024-08-12T18:43:27.960Z,2024-08-12T18:43:30Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5146098775,213,0.78,5146098767,56,Left,5146098773,212,52.1,5146098777,1,,5146098769,140,100.0,5146098771,141,92.9,5146098765,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522915,654,5,2,78,45,cftj6g399tknheudaxsdpfdgb,0,101.2,92.4,2024-08-12T18:43:30.701Z,2024-08-12T18:43:42Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5146099143,233,689,5146098791,56,Left,5146098793,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708522983,689,5,2,78,45,36g6ifzjliec1jqnbtf7yesme,1,-1.2,7.6,2024-08-12T18:43:30.701Z,2024-08-12T18:43:42Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5146099123,346,,5146099135,233,654,5146099121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523163,690,1,2,79,12,36g6ifzjliec1jqnbtf7yesme,0,4.6,38.3,2024-08-12T18:43:57.462Z,2024-08-12T18:44:01Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5146100175,124,,5146100183,212,68.7,5146100185,213,6.19,5146100191,74,,5146100181,141,29.1,5146100187,1,,5146100179,140,69.8,5146100177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523195,656,1,2,79,17,cftj6g399tknheudaxsdpfdgb,1,30.3,62.4,2024-08-12T18:44:03.047Z,2024-08-12T18:44:05Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5146100409,213,4.40,5146100407,212,13.2,5146100401,56,Back,5146100405,141,43.9,5146100403,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523223,657,1,2,79,19,cftj6g399tknheudaxsdpfdgb,1,26.6,40.9,2024-08-12T18:44:05.111Z,2024-08-12T18:44:11Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5146100617,212,7.9,5146100603,56,Back,5146100607,140,31.1,5146100611,141,50.3,5146100621,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523241,658,1,2,79,26,cftj6g399tknheudaxsdpfdgb,1,44.5,33.0,2024-08-12T18:44:11.656Z,2024-08-12T18:44:13Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5146100667,140,62.6,5146100673,213,5.69,5146100669,141,14.3,5146100671,212,22.9,5146100665,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523259,659,1,2,79,28,cftj6g399tknheudaxsdpfdgb,1,62.6,14.3,2024-08-12T18:44:13.335Z,2024-08-12T18:44:18Z,195o7hchielt14ic49r3k06sq,Serginho,,,5146100813,212,11.3,5146100807,56,Right,5146100811,141,19.2,5146100815,213,0.30,5146100809,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523261,660,50,2,79,32,cftj6g399tknheudaxsdpfdgb,1,93.3,23.0,2024-08-12T18:44:17.669Z,2024-08-12T19:08:06Z,8ngloyr6r0m71p8kgpfe69bvu,S. Berger,,,5146100821,286,,5146100819,56,Center,5146100923,233,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523273,691,7,2,79,32,36g6ifzjliec1jqnbtf7yesme,1,6.7,77.0,2024-08-12T18:44:17.670Z,2024-08-12T21:02:14Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5146399675,383,,5146100901,233,660,5146100881,285,,5146100879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523399,667,83,2,79,37,cftj6g399tknheudaxsdpfdgb,0,81.5,18.0,2024-08-12T18:44:23.039Z,2024-08-12T18:44:47Z,8ngloyr6r0m71p8kgpfe69bvu,S. Berger,,,5146101855,399,3q4tnk1z46lop4rbdpjtfoc2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523297,693,61,2,79,38,36g6ifzjliec1jqnbtf7yesme,0,11.8,85.1,2024-08-12T18:44:23.741Z,2024-08-12T21:03:10Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5146100987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523309,661,3,2,79,38,cftj6g399tknheudaxsdpfdgb,0,82.6,14.4,2024-08-12T18:44:23.742Z,2024-08-12T21:22:47Z,195o7hchielt14ic49r3k06sq,Serginho,,,5146101081,56,Right,5146400789,465,,5146408619,233,867,5146400655,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708576511,867,7,2,79,38,36g6ifzjliec1jqnbtf7yesme,0,17.4,85.6,2024-08-12T18:44:23.743Z,2024-08-12T21:22:47Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5146400923,285,,5146400921,56,Back,5146400925,385,,5146408615,233,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523343,663,1,2,79,43,cftj6g399tknheudaxsdpfdgb,1,80.4,10.0,2024-08-12T18:44:28.280Z,2024-08-12T18:44:30Z,195o7hchielt14ic49r3k06sq,Serginho,,,5146101239,212,11.7,5146101237,141,18.6,5146101235,140,70.7,5146101241,213,2.62,5146101233,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523353,664,1,2,79,44,cftj6g399tknheudaxsdpfdgb,1,70.8,18.8,2024-08-12T18:44:30.119Z,2024-08-12T18:44:32Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5146101269,213,5.93,5146101267,212,19.7,5146101261,56,Right,5146101265,141,8.8,5146101263,140,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523357,665,1,2,79,47,cftj6g399tknheudaxsdpfdgb,0,91.4,9.5,2024-08-12T18:44:32.407Z,2024-08-12T21:04:05Z,195o7hchielt14ic49r3k06sq,Serginho,,,5146101293,213,1.66,5146101285,56,Right,5146101677,233,694,5146401513,224,,5146101281,2,,5146101289,141,13.1,5146101681,286,,5146101283,155,,5146101291,212,5146101287,140,91.2,5146101675,236,5146401515,20,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,
2708523361,694,12,2,79,47,36g6ifzjliec1jqnbtf7yesme,1,9.9,83.9,2024-08-12T18:44:32.507Z,2024-08-12T18:44:42Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5146101697,233,665,5146101659,185,,5146101323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523381,695,61,2,79,50,36g6ifzjliec1jqnbtf7yesme,1,13.4,83.5,2024-08-12T18:44:35.676Z,2024-08-12T19:11:13Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5146101391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523367,666,6,2,79,50,cftj6g399tknheudaxsdpfdgb,1,89.3,16.3,2024-08-12T18:44:35.999Z,2024-08-12T19:03:36Z,195o7hchielt14ic49r3k06sq,Serginho,,,5146101547,233,696,5146101413,56,Right,5146101415,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523393,696,6,2,79,50,36g6ifzjliec1jqnbtf7yesme,0,10.7,83.7,2024-08-12T18:44:35.999Z,2024-08-12T21:04:11Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5146101537,56,Back,5146101571,233,666,5146101539,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523643,668,1,2,80,16,cftj6g399tknheudaxsdpfdgb,0,99.5,0.8,2024-08-12T18:45:01.400Z,2024-08-12T21:04:26Z,195o7hchielt14ic49r3k06sq,Serginho,,,5146102737,2,,5146102743,224,,5146102753,213,1.95,5146102747,140,86.9,5146102745,56,Center,5146102751,212,36.0,5146401689,20,,5146102739,6,,5146102749,141,5146102741,155,,5146102755,1,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,
2708523653,697,4,2,80,21,36g6ifzjliec1jqnbtf7yesme,1,13.4,53.0,2024-08-12T18:45:06.774Z,2024-08-12T18:45:30Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5146102913,233,669,5146102903,13,,5146102911,285,,5146102907,56,Back,5146102909,152,,5146102905,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523647,669,4,2,80,21,cftj6g399tknheudaxsdpfdgb,0,86.6,47.0,2024-08-12T18:45:06.775Z,2024-08-12T18:45:33Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5146102795,13,,5146102803,286,,5146102799,152,,5146103831,294,,5146102797,56,Center,5146102921,233,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523881,698,1,2,80,46,36g6ifzjliec1jqnbtf7yesme,1,14.4,56.9,2024-08-12T18:45:32.054Z,2024-08-12T18:45:35Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5146104061,213,0.22,5146104049,157,,5146104053,56,Center,5146104047,5,,5146104055,140,69.2,5146104051,152,,5146104057,141,75.6,5146104063,1,,5146104059,212,,,,,,,,,,,58.9,,,,,,,,,,,,,,,,,,,,,,,
2708523883,699,44,2,80,48,36g6ifzjliec1jqnbtf7yesme,1,65.7,76.6,2024-08-12T18:45:33.445Z,2024-08-12T21:05:07Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5146104069,286,,5146104177,233,670,5146104067,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523905,670,44,2,80,48,cftj6g399tknheudaxsdpfdgb,0,34.3,23.4,2024-08-12T18:45:33.446Z,2024-08-12T21:05:08Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5146104143,56,Back,5146104145,285,,5146104181,233,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523935,700,1,2,80,48,36g6ifzjliec1jqnbtf7yesme,1,70.3,72.4,2024-08-12T18:45:33.581Z,2024-08-12T21:05:42Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,1.0,,5146104323,141,83.9,5146104319,56,Left,5146104325,212,15.0,5146402155,168,,5146104317,3,,5146104327,213,0.55,5146104321,140,82.5,5146106017,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523947,701,15,2,80,54,36g6ifzjliec1jqnbtf7yesme,1,90.9,67.9,2024-08-12T18:45:39.583Z,2024-08-12T21:05:47Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5146105353,64,,5146106025,80,,5146104401,56,Center,5146106037,102,47.6,5146106043,146,97.6,5146105775,20,,5146106045,147,55.8,5146106051,233,671,5146105351,22,5146106031,55,700,5146106027,29,5146106039,103,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523945,671,10,2,80,54,cftj6g399tknheudaxsdpfdgb,1,2.7,43.7,2024-08-12T18:45:39.683Z,2024-08-12T21:05:56Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5146105797,233,701,5146104869,174,,5146104871,179,,5146104391,182,,5146403019,376,,5146104393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708523949,702,15,2,80,56,36g6ifzjliec1jqnbtf7yesme,1,88.4,54.4,2024-08-12T18:45:42.053Z,2024-08-12T21:06:32Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5146106611,72,,5146106873,214,,5146403235,78,,5146104423,56,Center,5146106877,458,,5146106875,328,,5146106885,233,672,5146106881,147,52.5,5146106613,17,5146106879,146,96.7,5146106869,102,5146106871,103,17.7,5146104419,22,,51.3,,,,,,,,,,,,,,,,,,,,,,
2708523965,672,10,2,80,56,cftj6g399tknheudaxsdpfdgb,1,3.6,49.0,2024-08-12T18:45:42.153Z,2024-08-12T21:06:45Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5146104525,56,Back,5146106321,182,,5146403505,377,,5146107619,174,,5146106679,233,702,5146107621,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708524031,703,1,2,81,1,36g6ifzjliec1jqnbtf7yesme,1,80.8,25.0,2024-08-12T18:45:46.805Z,2024-08-12T21:06:57Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,,5146104909,212,14.9,5146104905,140,74.8,5146104903,56,Center,5146104907,141,44.8,5146104911,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708524033,704,1,2,81,6,36g6ifzjliec1jqnbtf7yesme,1,74.8,47.7,2024-08-12T18:45:51.893Z,2024-08-12T21:07:02Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5146104923,56,Center,5146104925,140,78.1,5146104927,141,72.0,5146104929,212,16.9,5146104931,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708524039,705,1,2,81,6,36g6ifzjliec1jqnbtf7yesme,1,81.5,71.8,2024-08-12T18:45:52.261Z,2024-08-12T21:07:07Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5146104969,212,7.3,5146104971,213,5.54,5146104965,140,86.6,5146104963,56,Center,5146104967,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708524057,706,1,2,81,7,36g6ifzjliec1jqnbtf7yesme,1,87.6,67.3,2024-08-12T18:45:52.556Z,2024-08-12T21:07:38Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,1.0,,5146108261,210,13,5146105075,141,65.2,5146105079,213,3.37,5146105071,56,Center,5146105077,212,6.3,5146105073,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708524063,707,13,2,81,8,36g6ifzjliec1jqnbtf7yesme,1,80.9,62.9,2024-08-12T18:45:53.325Z,2024-08-12T21:07:34Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5146108299,231,51.4,5146105107,22,,5146108287,55,706,5146108291,102,49.9,5146108283,74,,5146108113,20,,5146108297,230,99.3,5146108285,29,,5146105111,56,5146108115,18,,5146108293,103,,,,,,Center,77.8,,,,,,,,,,,,,,,,,,,,,,
2708524211,673,5,2,81,8,cftj6g399tknheudaxsdpfdgb,1,-1.2,45.8,2024-08-12T18:45:53.671Z,2024-08-12T19:03:43Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5146105971,56,Back,5146105973,346,,5146111563,233,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708524121,708,5,2,81,8,36g6ifzjliec1jqnbtf7yesme,0,101.2,54.2,2024-08-12T18:45:53.671Z,2024-08-12T19:03:43Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5146105491,56,Center,5146105493,346,,5146111567,233,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
