id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2710432131,807,1,2,72,3,77tfx9me4aaqhzv78bmgsy9bg,1,63.7,77.9,2024-08-18T13:35:21.455Z,2024-08-18T13:35:22Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5156674227,141,72.9,5156674231,213,5.86,5156674229,212,8.2,5156674223,56,Center,5156674225,140,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710432177,808,1,2,72,3,77tfx9me4aaqhzv78bmgsy9bg,0,70.7,72.9,2024-08-18T13:35:22.048Z,2024-08-18T14:13:00Z,e07zv7ag985v8lq9sebfi27l5,M. Iloski,,,5156674509,212,9.8,5156674503,56,Left,5156674505,140,69.0,5156674507,141,87.1,5156674513,213,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710432169,648,1,2,72,4,ahnt9ejgwj58ul8auzdvi3czf,0,31.2,16.5,2024-08-18T13:35:23.006Z,2024-08-18T14:13:04Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5156674451,213,4.24,5156674445,140,30.3,5156674443,56,Back,5156674447,141,13.8,5156674441,157,,5156674453,1,,5156674573,233,809,5156674449,212,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710432183,809,61,2,72,6,77tfx9me4aaqhzv78bmgsy9bg,1,69.0,87.1,2024-08-18T13:35:24.792Z,2024-08-18T14:13:06Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5156674535,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710432187,649,1,2,72,7,ahnt9ejgwj58ul8auzdvi3czf,0,40.8,27.6,2024-08-18T13:35:25.459Z,2024-08-18T14:13:28Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5156674561,212,9.6,5156674557,140,33.2,5156674559,141,19.7,5156674563,213,3.73,5156674555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710432209,810,1,2,72,8,77tfx9me4aaqhzv78bmgsy9bg,1,66.6,86.0,2024-08-18T13:35:26.416Z,2024-08-18T13:35:27Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5156674703,56,Center,5156674705,140,57.8,5156674711,212,18.1,5156674715,213,4.18,5156674707,141,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710432219,811,1,2,72,9,77tfx9me4aaqhzv78bmgsy9bg,1,56.8,63.1,2024-08-18T13:35:27.808Z,2024-08-18T13:35:28Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156674773,140,62.8,5156674775,141,64.8,5156674777,212,6.4,5156674771,56,Center,5156674779,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710432259,812,1,2,72,10,77tfx9me4aaqhzv78bmgsy9bg,1,62.8,64.8,2024-08-18T13:35:28.591Z,2024-08-18T13:35:30Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5156674975,212,18.3,5156674973,141,38.0,5156674969,56,Center,5156674977,213,4.63,5156674971,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710432281,813,1,2,72,12,77tfx9me4aaqhzv78bmgsy9bg,1,60.9,37.7,2024-08-18T13:35:30.832Z,2024-08-18T13:35:33Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5156675089,212,16.4,5156675091,213,1.63,5156675085,140,60.0,5156675083,56,Center,5156675087,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710432329,814,1,2,72,15,77tfx9me4aaqhzv78bmgsy9bg,1,57.9,61.5,2024-08-18T13:35:33.679Z,2024-08-18T13:35:37Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156675347,213,1.11,5156675337,140,62.7,5156675329,56,Center,5156675341,141,76.4,5156675343,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710432383,815,1,2,72,18,77tfx9me4aaqhzv78bmgsy9bg,1,62.6,76.4,2024-08-18T13:35:37.233Z,2024-08-18T13:35:39Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5156675575,56,Center,5156675581,212,9.5,5156675583,213,4.35,5156675579,141,63.3,5156675577,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710432409,816,1,2,72,21,77tfx9me4aaqhzv78bmgsy9bg,1,60.0,63.6,2024-08-18T13:35:39.713Z,2024-08-18T13:35:42Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156675749,213,0.99,5156675743,140,63.6,5156675745,141,72.1,5156675747,212,6.9,5156675741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710432465,817,1,2,72,23,77tfx9me4aaqhzv78bmgsy9bg,1,64.7,74.5,2024-08-18T13:35:42.097Z,2024-08-18T13:35:44Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5156676045,212,14.1,5156676035,56,Left,5156676039,140,69.2,5156676041,141,94.1,5156676047,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710432509,818,1,2,72,26,77tfx9me4aaqhzv78bmgsy9bg,1,69.0,94.1,2024-08-18T13:35:44.784Z,2024-08-18T13:35:47Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5156676281,212,20.2,5156676275,56,Center,5156676277,140,59.0,5156676283,213,4.16,5156676279,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710432559,819,1,2,72,28,77tfx9me4aaqhzv78bmgsy9bg,1,60.6,65.4,2024-08-18T13:35:46.944Z,2024-08-18T13:35:50Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156676549,141,32.8,5156676547,140,67.7,5156676553,213,5.04,5156676545,56,Center,5156676551,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710432621,820,1,2,72,32,77tfx9me4aaqhzv78bmgsy9bg,1,68.1,28.9,2024-08-18T13:35:50.528Z,2024-08-18T13:35:53Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5156676797,141,10.0,5156676803,213,5.36,5156676801,212,16.1,5156676795,140,77.3,5156676793,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710432677,821,1,2,72,34,77tfx9me4aaqhzv78bmgsy9bg,1,79.6,5.9,2024-08-18T13:35:52.976Z,2024-08-18T13:35:55Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5156677085,56,Right,5156677091,212,10.0,5156677089,141,6.2,5156677093,213,3.12,5156677087,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710432715,822,1,2,72,37,77tfx9me4aaqhzv78bmgsy9bg,1,66.0,8.0,2024-08-18T13:35:55.473Z,2024-08-18T13:35:59Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5156677327,212,16.3,5156677321,56,Right,5156677329,213,6.22,5156677323,140,81.5,5156677325,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710749901,1029,3,2,72,40,77tfx9me4aaqhzv78bmgsy9bg,0,79.7,4.0,2024-08-18T13:35:58.708Z,2024-08-18T19:38:30Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5158469989,56,Right,5158469991,286,,5158469993,465,,5158469995,467,2513579m13glsous1p82fbjzd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710432743,823,43,2,72,40,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-18T13:35:58.961Z,2024-08-18T13:36:03Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5156677453,286,0,5156677679,144,3,5156677451,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710432747,824,4,2,72,41,77tfx9me4aaqhzv78bmgsy9bg,1,77.2,8.0,2024-08-18T13:36:00.178Z,2024-08-18T20:03:58Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5156677517,286,,5156677511,56,Right,5156677615,233,650,5156677509,13,,5156677515,265,,5156677513,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710432763,650,4,2,72,41,ahnt9ejgwj58ul8auzdvi3czf,0,22.8,92.0,2024-08-18T13:36:00.179Z,2024-08-18T20:03:59Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5156677637,233,824,5156677581,152,,5156677577,13,,5156677579,56,Back,5156677585,285,,5156677583,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710433239,825,1,2,73,16,77tfx9me4aaqhzv78bmgsy9bg,0,85.1,8.6,2024-08-18T13:36:34.290Z,2024-08-18T19:38:47Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5156680335,152,,5156680333,155,,5158471599,20,,5156680341,141,36.6,5156680329,2,,5158471597,224,,5156680345,213,1.46,5156680343,212,19.2,5156680339,140,87.2,5156680331,5,5156680337,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710433259,651,12,2,73,17,ahnt9ejgwj58ul8auzdvi3czf,1,9.2,64.6,2024-08-18T13:36:35.738Z,2024-08-18T13:36:36Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5156680447,56,Back,5156680465,213,6.06,5156680455,141,56.0,5156680451,140,33.3,5156680459,212,26.0,5156680479,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710433327,826,1,2,73,19,77tfx9me4aaqhzv78bmgsy9bg,1,64.2,46.0,2024-08-18T13:36:37.978Z,2024-08-18T14:10:06Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5156680875,213,5.21,5156680873,212,7.9,5156680869,140,67.8,5156680867,56,Center,5156680871,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710433331,827,61,2,73,20,77tfx9me4aaqhzv78bmgsy9bg,0,71.1,30.9,2024-08-18T13:36:38.563Z,2024-08-18T14:10:06Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5156680891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710433401,653,1,2,73,22,ahnt9ejgwj58ul8auzdvi3czf,1,24.5,75.4,2024-08-18T13:36:40.378Z,2024-08-18T13:36:44Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5156681307,213,0.33,5156681301,140,54.7,5156681297,56,Left,5156681309,1,,5156681305,212,33.5,5156681303,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710433539,654,1,2,73,26,ahnt9ejgwj58ul8auzdvi3czf,1,55.0,90.9,2024-08-18T13:36:44.613Z,2024-08-18T13:37:45Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,1.0,5156682079,213,5.19,5156682069,196,,5156682077,212,46.1,5156682071,56,Center,5156686331,154,,5156686335,23,,5156682073,140,75.2,5156686327,210,16,5156682075,141,30.7,5156682081,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710433543,655,16,2,73,33,ahnt9ejgwj58ul8auzdvi3czf,1,89.5,36.6,2024-08-18T13:36:51.878Z,2024-08-18T20:08:36Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5156686375,214,,5156686381,230,94.9,5158485647,395,5.1,5156686383,231,44.9,5158485649,396,55.2,5158617029,63,,5156686373,103,22.8,5156684327,375,73:32.730,5156682115,56,Center,5158485645,79,5156686379,136,,5156686371,102,50.4,5156684323,374,5156686377,215,,5156686363,29,,2024-08-18 14:36:51.020,5156686367,55,,654,5156684317,23,5156686365,154,,5156684319,20,,,,,,,
2710434469,828,1,2,74,39,77tfx9me4aaqhzv78bmgsy9bg,1,50.2,50.4,2024-08-18T13:37:58.133Z,2024-08-18T13:38:00Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5156687431,278,,5156687423,141,49.9,5156687425,212,4.4,5156687457,189,,5156687429,279,G,5156687419,56,Back,5156687427,213,3.22,5156687421,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710434509,829,1,2,74,43,77tfx9me4aaqhzv78bmgsy9bg,1,46.5,49.6,2024-08-18T13:38:01.413Z,2024-08-18T13:38:03Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5156687677,213,4.08,5156687671,140,40.8,5156687669,56,Back,5156687681,189,,5156687673,141,37.7,5156687675,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710434527,830,1,2,74,45,77tfx9me4aaqhzv78bmgsy9bg,1,40.9,37.7,2024-08-18T13:38:03.380Z,2024-08-18T13:38:05Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5156687819,140,43.4,5156687823,212,10.3,5156687825,213,1.31,5156687817,56,Back,5156687821,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710434551,831,1,2,74,46,77tfx9me4aaqhzv78bmgsy9bg,1,43.4,56.3,2024-08-18T13:38:04.900Z,2024-08-18T13:38:06Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156687951,140,58.4,5156687949,56,Center,5156687957,213,0.63,5156687953,141,73.2,5156687955,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710434599,832,1,2,74,48,77tfx9me4aaqhzv78bmgsy9bg,1,56.9,72.4,2024-08-18T13:38:06.597Z,2024-08-18T13:38:10Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5156688241,212,16.2,5156688235,56,Back,5156688237,140,44.9,5156688239,141,57.5,5156688243,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710434637,833,1,2,74,51,77tfx9me4aaqhzv78bmgsy9bg,1,52.5,54.9,2024-08-18T13:38:10.133Z,2024-08-18T13:38:13Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156688543,141,17.0,5156688545,212,26.8,5156688539,56,Right,5156688541,140,59.6,5156688547,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710434649,834,1,2,74,55,77tfx9me4aaqhzv78bmgsy9bg,1,59.3,17.1,2024-08-18T13:38:13.413Z,2024-08-18T13:38:14Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5156688617,141,32.8,5156688621,213,1.02,5156688619,212,12.5,5156688615,140,65.5,5156688613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710434659,835,1,2,74,56,77tfx9me4aaqhzv78bmgsy9bg,0,65.5,32.7,2024-08-18T13:38:14.613Z,2024-08-18T19:41:42Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5158488141,156,,5156688663,56,Center,5156688665,140,60.4,5156688671,213,2.14,5156688667,141,45.1,5156688669,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710434733,657,1,2,75,2,ahnt9ejgwj58ul8auzdvi3czf,0,67.2,30.0,2024-08-18T13:38:21.154Z,2024-08-18T13:38:23Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5156689109,141,27.9,5156689117,213,6.11,5156689103,56,Center,5156689107,140,75.0,5156689113,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710434759,836,61,2,75,6,77tfx9me4aaqhzv78bmgsy9bg,1,20.5,86.2,2024-08-18T13:38:24.742Z,2024-08-18T19:41:59Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5156689233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710434797,838,1,2,75,8,77tfx9me4aaqhzv78bmgsy9bg,1,27.2,78.4,2024-08-18T13:38:26.629Z,2024-08-18T13:38:28Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5156689433,212,21.0,5156689425,140,44.1,5156689437,213,0.57,5156689429,141,95.0,5156689419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710434799,839,3,2,75,9,77tfx9me4aaqhzv78bmgsy9bg,0,42.2,92.8,2024-08-18T13:38:27.861Z,2024-08-18T19:42:09Z,e07zv7ag985v8lq9sebfi27l5,M. Iloski,,,5156689473,286,,5158490573,465,,5156698119,233,658,5156689471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710434827,658,7,2,75,9,ahnt9ejgwj58ul8auzdvi3czf,1,57.8,7.2,2024-08-18T13:38:27.862Z,2024-08-18T19:42:10Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5156689651,233,839,5158490693,385,,5156689615,167,,5156689617,56,Right,5156689619,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710434879,659,5,2,75,12,ahnt9ejgwj58ul8auzdvi3czf,0,55.7,-2.0,2024-08-18T13:38:30.678Z,2024-08-18T14:12:05Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5156689887,233,840,5156689843,347,,5156689841,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710434851,840,5,2,75,12,77tfx9me4aaqhzv78bmgsy9bg,1,44.3,102.0,2024-08-18T13:38:30.678Z,2024-08-18T14:12:05Z,e07zv7ag985v8lq9sebfi27l5,M. Iloski,,,5156689871,233,659,5156689737,347,,5156689735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710434899,841,1,2,75,13,77tfx9me4aaqhzv78bmgsy9bg,1,42.8,100.0,2024-08-18T13:38:32.214Z,2024-08-18T13:38:35Z,e07zv7ag985v8lq9sebfi27l5,M. Iloski,,,5156689993,107,,5156689995,56,Back,5156690001,212,13.4,5156689999,141,85.3,5156690005,213,4.15,5156689997,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710434935,842,1,2,75,16,77tfx9me4aaqhzv78bmgsy9bg,1,36.0,85.3,2024-08-18T13:38:35.046Z,2024-08-18T14:09:26Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5156690199,212,5.5,5156690195,140,36.6,5156690201,213,4.83,5156690193,56,Back,5156690197,141,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710435015,843,1,2,75,19,77tfx9me4aaqhzv78bmgsy9bg,1,36.1,65.8,2024-08-18T13:38:37.350Z,2024-08-18T13:38:43Z,e07zv7ag985v8lq9sebfi27l5,M. Iloski,,,5156690687,141,10.3,5156690681,155,,5156690693,1,,5156690689,212,48.2,5156690691,213,5.38,5156690685,140,64.7,5156690683,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710435045,844,1,2,75,27,77tfx9me4aaqhzv78bmgsy9bg,0,69.9,11.6,2024-08-18T13:38:45.414Z,2024-08-18T19:42:25Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5158492113,72,,5156690873,155,,5156690875,56,Center,5156690881,212,30.3,5156690879,141,48.1,5156690883,213,0.96,5156690877,140,86.5,5158492111,223,,5156690871,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710435059,660,12,2,75,28,ahnt9ejgwj58ul8auzdvi3czf,1,12.8,58.4,2024-08-18T13:38:46.309Z,2024-08-18T13:38:47Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5156690975,213,1.03,5156690973,212,11.5,5156690983,15,,5156690969,140,18.4,5156690971,141,72.9,5156690967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710435077,845,61,2,75,30,77tfx9me4aaqhzv78bmgsy9bg,0,75.1,34.5,2024-08-18T13:38:48.486Z,2024-08-18T13:38:48Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5156691071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710435129,661,12,2,75,31,ahnt9ejgwj58ul8auzdvi3czf,1,12.1,70.9,2024-08-18T13:38:49.762Z,2024-08-18T13:42:33Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5156691329,56,Back,5156691331,140,23.2,5156691337,213,0.37,5156691333,141,77.5,5156691335,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710435131,662,61,2,75,33,ahnt9ejgwj58ul8auzdvi3czf,0,24.1,88.4,2024-08-18T13:38:51.903Z,2024-08-18T13:38:52Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5156691357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710435137,663,43,2,75,33,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-08-18T13:38:51.981Z,2024-08-18T13:38:57Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5156691365,285,0,5156691363,56,Back,5156691797,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710435171,846,4,2,75,35,77tfx9me4aaqhzv78bmgsy9bg,1,73.0,10.2,2024-08-18T13:38:53.792Z,2024-08-18T20:03:50Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5156691581,152,,5156691575,13,,5156825541,295,,5156691579,56,Right,5156691621,233,664,5156691583,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710435161,664,4,2,75,35,ahnt9ejgwj58ul8auzdvi3czf,0,27.0,89.8,2024-08-18T13:38:53.793Z,2024-08-18T20:03:48Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5156691525,285,,5156691519,56,Back,5156692363,295,,5156691521,152,,5156691717,233,846,5156691517,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710435375,847,1,2,75,49,77tfx9me4aaqhzv78bmgsy9bg,1,70.4,14.3,2024-08-18T13:39:08.039Z,2024-08-18T13:39:10Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5156692777,212,38.2,5156692767,5,,5156692771,56,Center,5156692779,213,1.67,5156692821,189,,5156692769,152,,5156692781,1,,5156692775,141,70.2,5156692773,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710435395,848,1,2,75,52,77tfx9me4aaqhzv78bmgsy9bg,1,66.1,71.4,2024-08-18T13:39:10.663Z,2024-08-18T13:39:11Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5156692909,56,Left,5156692911,140,72.9,5156692917,213,1.05,5156692915,212,14.3,5156692913,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710435453,849,1,2,75,52,77tfx9me4aaqhzv78bmgsy9bg,1,72.9,89.7,2024-08-18T13:39:11.159Z,2024-08-18T13:39:14Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5156693229,213,3.96,5156693223,140,57.1,5156693225,141,63.6,5156693227,212,24.3,5156693221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710435477,850,1,2,75,55,77tfx9me4aaqhzv78bmgsy9bg,1,57.0,63.7,2024-08-18T13:39:14.279Z,2024-08-18T13:39:16Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156693329,141,57.9,5156693327,140,70.2,5156693333,213,6.01,5156693325,56,Center,5156693331,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710435495,851,1,2,75,57,77tfx9me4aaqhzv78bmgsy9bg,0,70.2,58.1,2024-08-18T13:39:16.055Z,2024-08-18T13:39:18Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5156693417,156,,5156693383,140,65.4,5156693385,141,65.1,5156693381,56,Center,5156693387,212,6.9,5156693389,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710435539,667,1,2,75,59,ahnt9ejgwj58ul8auzdvi3czf,1,27.9,49.4,2024-08-18T13:39:18.195Z,2024-08-18T13:39:20Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5156693641,213,5.50,5156693633,56,Back,5156693635,140,34.6,5156693637,141,39.1,5156693639,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710435645,668,1,2,76,1,ahnt9ejgwj58ul8auzdvi3czf,1,36.2,40.7,2024-08-18T13:39:19.914Z,2024-08-18T13:39:26Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5156694343,212,32.2,5156694339,141,10.1,5156694331,56,Right,5156694335,140,59.6,5156694353,1,,5156694347,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
