id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2746945051,888,6,2,87,15,ahnt9ejgwj58ul8auzdvi3czf,0,0.0,86.4,2024-11-10T14:45:14.366Z,2024-11-10T20:08:23Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5356431033,56,Back,5356431177,233,898,5356431035,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746944917,898,6,2,87,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,100.0,13.6,2024-11-10T14:45:14.366Z,2024-11-10T14:58:06Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5356431127,233,888,5356430715,75,,5356430713,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746945037,887,43,2,87,16,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-11-10T14:45:15.449Z,2024-11-10T14:45:20Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5356431203,144,5,5356430967,347,0,5356430963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746945907,899,1,2,87,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,99.5,0.5,2024-11-10T14:45:49.329Z,2024-11-10T20:09:14Z,bz76p441ynj57eytvsz9kmtck,A. Sulemana,1.0,,5356435661,155,,5356435657,2,,5356451503,210,15,5356451507,154,,5356435659,6,,5358456673,224,,5356435665,56,Center,5356435669,140,90.2,5358456675,20,5356435673,141,5356435677,213,5356435675,212,26.4,,,,,,,,,,,36.6,,1.95,,,,,,,,,,,
2746945925,900,44,2,87,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,91.4,40.3,2024-11-10T14:45:49.950Z,2024-11-10T14:59:48Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5356435801,286,,5356460243,233,915,5356435799,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746949735,915,44,2,87,51,ahnt9ejgwj58ul8auzdvi3czf,0,8.6,59.7,2024-11-10T14:45:49.951Z,2024-11-10T14:59:48Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5356460171,285,,5356460169,56,Back,5356460267,233,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746945941,901,15,2,87,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,91.1,36.6,2024-11-10T14:45:50.428Z,2024-11-10T20:09:49Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5356435879,56,Center,5356435873,63,,5356451591,147,47.5,5356450645,328,,5356451567,154,,5356451565,29,,5356451563,80,,5356450641,15,,5356451573,55,5356450639,25,5356451655,233,5356451589,146,99.0,5356451583,102,5356451587,103,16.5,,,,,899,,47.0,889,,,,,,,,,,,
2746945901,889,10,2,87,52,ahnt9ejgwj58ul8auzdvi3czf,1,1.1,52.1,2024-11-10T14:45:50.528Z,2024-11-10T20:09:54Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5356435635,56,Back,5356435847,177,,5356435633,182,,5356435631,178,,5358459657,377,,5356450787,233,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746945955,890,52,2,87,53,ahnt9ejgwj58ul8auzdvi3czf,1,1.1,52.1,2024-11-10T14:45:51.538Z,2024-11-10T20:09:56Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5358459777,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746946003,891,1,2,87,56,ahnt9ejgwj58ul8auzdvi3czf,0,8.2,53.6,2024-11-10T14:45:54.681Z,2024-11-10T14:45:58Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5356436221,123,,5356436631,1,,5356436231,213,0.31,5356436227,141,79.1,5356436225,140,58.9,5356436273,287,,5356436223,56,Left,5356436229,212,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746946185,892,45,2,88,2,ahnt9ejgwj58ul8auzdvi3czf,0,60.4,80.8,2024-11-10T14:46:00.750Z,2024-11-10T14:46:06Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5356437245,56,Left,5356437365,233,902,5356437247,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746946195,902,3,2,88,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.6,19.2,2024-11-10T14:46:00.750Z,2024-11-10T20:10:08Z,2datlbzulrzdgpyxv3fkzn0et,B. Kopplin,,,5358460681,465,,5356437331,233,892,5356437311,286,,5356437309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746946253,903,1,2,88,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.3,8.6,2024-11-10T14:46:02.447Z,2024-11-10T14:46:05Z,2datlbzulrzdgpyxv3fkzn0et,B. Kopplin,,,5356437613,141,11.7,5356437605,56,Right,5356437621,212,18.9,5356437611,140,62.2,5356437627,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746946295,905,1,2,88,7,9w3sjm5ml4sjr2v81oxzdrt8v,0,56.8,10.4,2024-11-10T14:46:06.367Z,2024-11-10T14:46:08Z,bz76p441ynj57eytvsz9kmtck,A. Sulemana,,,5356437931,1,,5356437927,212,35.7,5356437921,56,Center,5356437925,141,22.5,5356437923,140,89.9,5356437929,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746946327,893,52,2,88,10,ahnt9ejgwj58ul8auzdvi3czf,1,9.3,77.8,2024-11-10T14:46:09.129Z,2024-11-10T20:10:23Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5358461457,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746946405,894,1,2,88,12,ahnt9ejgwj58ul8auzdvi3czf,1,10.7,69.3,2024-11-10T14:46:10.841Z,2024-11-10T14:46:17Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5356439281,1,,5356438561,287,,5356438491,56,Back,5356438497,212,45.3,5356438495,141,9.2,5356438493,140,29.3,5356438499,213,5.16,5356438489,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746946605,895,1,2,88,18,ahnt9ejgwj58ul8auzdvi3czf,1,34.1,7.1,2024-11-10T14:46:16.937Z,2024-11-10T14:46:19Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5356439667,141,26.5,5356439665,140,37.6,5356439671,212,13.7,5356439661,56,Back,5356439675,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746946665,896,1,2,88,20,ahnt9ejgwj58ul8auzdvi3czf,1,41.7,27.6,2024-11-10T14:46:19.400Z,2024-11-10T14:46:21Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5356439969,213,0.02,5356439963,140,54.5,5356439965,141,27.9,5356439961,56,Center,5356439967,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746946827,897,1,2,88,22,ahnt9ejgwj58ul8auzdvi3czf,1,49.8,23.7,2024-11-10T14:46:21.337Z,2024-11-10T14:46:26Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5356440763,213,5.57,5356440755,56,Right,5356440761,212,19.1,5356440757,140,63.6,5356440759,141,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746946889,898,1,2,88,27,ahnt9ejgwj58ul8auzdvi3czf,1,68.4,9.5,2024-11-10T14:46:26.233Z,2024-11-10T14:46:28Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5356441039,140,58.9,5356441045,212,10.1,5356441047,213,3.27,5356441037,56,Right,5356441043,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746946963,899,1,2,88,29,ahnt9ejgwj58ul8auzdvi3czf,1,57.9,8.6,2024-11-10T14:46:28.409Z,2024-11-10T14:46:31Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5356441391,212,9.4,5356441393,213,1.59,5356441389,141,22.4,5356441385,56,Center,5356441387,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746947073,900,1,2,88,32,ahnt9ejgwj58ul8auzdvi3czf,1,54.9,26.8,2024-11-10T14:46:30.889Z,2024-11-10T14:46:35Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5356441999,56,Back,5356442003,141,48.7,5356442005,212,17.5,5356442001,140,46.1,5356442007,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746947155,901,1,2,88,37,ahnt9ejgwj58ul8auzdvi3czf,1,46.7,58.7,2024-11-10T14:46:35.576Z,2024-11-10T14:46:39Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5356442481,140,26.4,5356442491,213,3.24,5356442479,56,Back,5356442487,212,21.4,5356442483,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746947203,902,1,2,88,40,ahnt9ejgwj58ul8auzdvi3czf,1,26.2,56.3,2024-11-10T14:46:39.448Z,2024-11-10T14:46:42Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5356442733,140,32.7,5356442739,213,1.08,5356442737,212,14.6,5356442735,141,75.3,5356442731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746947237,903,1,2,88,43,ahnt9ejgwj58ul8auzdvi3czf,1,33.0,74.8,2024-11-10T14:46:41.896Z,2024-11-10T14:46:43Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5356442923,56,Back,5356442929,212,13.1,5356442925,140,39.6,5356442931,213,1.01,5356442927,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746947357,904,1,2,88,44,ahnt9ejgwj58ul8auzdvi3czf,1,39.6,91.2,2024-11-10T14:46:43.321Z,2024-11-10T14:46:48Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5356443619,212,18.1,5356443621,213,6.16,5356443615,141,87.8,5356443607,56,Left,5356443611,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746947467,905,1,2,88,49,ahnt9ejgwj58ul8auzdvi3czf,1,56.5,92.4,2024-11-10T14:46:47.977Z,2024-11-10T14:46:51Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5356444257,213,6.28,5356444255,212,12.8,5356444251,140,68.7,5356444253,141,92.3,5356444249,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746947487,906,1,2,88,52,ahnt9ejgwj58ul8auzdvi3czf,0,68.8,92.3,2024-11-10T14:46:50.686Z,2024-11-10T14:46:52Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5356444329,141,85.7,5356444379,236,,5356444331,212,5.9,5356444327,140,72.4,5356444391,286,,5356444325,56,Left,5356444333,213,5.41,5356444383,233,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746947455,906,74,2,88,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.0,23.3,2024-11-10T14:46:50.687Z,2024-11-10T14:46:52Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5356444177,285,,5356444175,56,Back,5356444451,233,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746947653,907,1,2,88,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.3,29.2,2024-11-10T14:46:52.688Z,2024-11-10T14:46:55Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5356445083,212,8.4,5356445087,213,4.66,5356445079,140,26.9,5356445081,141,16.8,5356445077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746947661,908,4,2,88,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.5,11.1,2024-11-10T14:46:53.808Z,2024-11-10T20:11:18Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5356445191,286,,5358465549,295,,5356445179,13,,5356445659,233,907,5356445185,152,,5356445183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746947637,907,4,2,88,55,ahnt9ejgwj58ul8auzdvi3czf,0,65.5,88.9,2024-11-10T14:46:53.809Z,2024-11-10T20:11:15Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5356445569,285,,5356445563,56,Left,5356445745,233,908,5358465259,295,,5356445565,152,,5356445561,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746948097,909,1,2,89,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.0,12.0,2024-11-10T14:47:07.310Z,2024-11-10T14:47:10Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5356447667,56,Back,5356447665,152,,5356447669,140,29.0,5356447663,5,,5356447671,141,17.6,5356447673,212,6.5,5356447675,213,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746948183,910,1,2,89,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.9,21.0,2024-11-10T14:47:10.127Z,2024-11-10T14:47:12Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5356448081,140,29.9,5356448079,56,Back,5356448085,212,29.0,5356448087,213,1.57,5356448083,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746948267,911,1,2,89,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.9,63.7,2024-11-10T14:47:12.720Z,2024-11-10T14:47:16Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5356448547,212,22.6,5356448551,213,0.91,5356448541,56,Back,5356448545,141,90.0,5356448543,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746948371,912,1,2,89,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,48.9,88.0,2024-11-10T14:47:15.954Z,2024-11-10T14:47:19Z,2datlbzulrzdgpyxv3fkzn0et,B. Kopplin,,,5356449125,141,92.0,5356449127,212,15.1,5356449123,140,63.0,5356449119,56,Left,5356449129,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746948451,913,1,2,89,21,9w3sjm5ml4sjr2v81oxzdrt8v,0,62.0,89.4,2024-11-10T14:47:19.791Z,2024-11-10T14:47:22Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5356449537,56,Left,5356449543,212,29.7,5356449545,213,6.15,5356449539,140,90.0,5356449541,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746948531,908,12,2,89,25,ahnt9ejgwj58ul8auzdvi3czf,1,5.5,6.2,2024-11-10T14:47:24.169Z,2024-11-10T14:47:25Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5356449969,140,4.7,5356449967,56,Back,5356449975,212,5.4,5356449979,213,4.56,5356450009,167,,5356449973,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746948533,909,5,2,89,26,ahnt9ejgwj58ul8auzdvi3czf,0,6.0,-1.6,2024-11-10T14:47:24.831Z,2024-11-10T14:58:17Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5356450059,233,914,5356449989,56,Back,5356449991,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746948515,914,5,2,89,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,94.0,101.6,2024-11-10T14:47:24.831Z,2024-11-10T14:58:17Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5356449915,56,Left,5356449917,347,,5356450045,233,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746949525,915,1,2,89,59,9w3sjm5ml4sjr2v81oxzdrt8v,0,92.0,100.0,2024-11-10T14:47:58.016Z,2024-11-10T14:48:04Z,2datlbzulrzdgpyxv3fkzn0et,B. Kopplin,,,5356455247,107,,5356455255,212,28.8,5356455251,140,90.2,5356455257,213,4.65,5356455249,56,Center,5356455259,1,,5356455253,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746951189,917,70,2,90,0,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-11-10T14:47:58.463Z,2024-11-10T20:11:44Z,,,,,5356464605,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746949521,910,44,2,90,4,ahnt9ejgwj58ul8auzdvi3czf,1,9.8,39.3,2024-11-10T14:48:02.618Z,2024-11-10T14:59:48Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5356455235,285,,5356455503,233,916,5356455233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746949531,916,44,2,90,4,9w3sjm5ml4sjr2v81oxzdrt8v,0,90.2,60.7,2024-11-10T14:48:02.619Z,2024-11-10T20:12:52Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5356455287,286,,5356455543,233,910,5356455285,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746949537,911,12,2,90,4,ahnt9ejgwj58ul8auzdvi3czf,1,8.8,37.1,2024-11-10T14:48:03.225Z,2024-11-10T14:48:05Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5356455371,56,Back,5356455375,140,24.0,5356455381,213,6.24,5356455377,141,36.1,5356455379,212,16.0,5356455469,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746949667,918,1,2,90,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,78.9,68.2,2024-11-10T14:48:03.483Z,2024-11-10T20:13:36Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,1.0,,5356500679,154,,5356456211,140,86.1,5356456209,56,Center,5356500675,210,15,5356456215,212,9.0,5356456217,213,5.71,5356456213,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746949581,917,15,2,90,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,84.4,56.4,2024-11-10T14:48:03.503Z,2024-11-10T20:14:16Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5356472869,103,19,5356455659,56,Center,5356472865,78,,5356455657,17,,5356472867,102,49.6,5356469607,160,,5356469609,72,,5356472887,231,50.7,5358478091,133,5356469613,82,5356472883,230,5356500715,154,,5356472875,139,5356472881,147,55.6,5356500717,55,5356472877,146,,,,98.9,5356500713,29,,,,918,91.2,,,,
2746950923,932,61,2,90,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,88.9,62.4,2024-11-10T14:48:05.959Z,2024-11-10T20:14:12Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5358477701,228,,5356464653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746949587,912,43,2,90,8,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-11-10T14:48:06.473Z,2024-11-10T14:49:07Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5356463501,144,10,5356455707,56,Back,5356455705,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746949725,914,1,2,90,11,ahnt9ejgwj58ul8auzdvi3czf,0,12.1,92.7,2024-11-10T14:48:09.897Z,2024-11-10T14:48:12Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5356456503,56,Left,5356456511,213,6.27,5356456509,212,61.5,5356456505,140,70.7,5356456507,141,91.5,5356456513,1,,5356456501,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746949799,920,1,2,90,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,40.0,20.1,2024-11-10T14:48:14.351Z,2024-11-10T14:48:16Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5356456961,141,32.1,5356456965,213,2.87,5356456957,56,Back,5356456959,140,12.0,5356456963,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746949891,921,1,2,90,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,12.3,30.1,2024-11-10T14:48:16.303Z,2024-11-10T14:48:20Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5356457577,141,40.3,5356457581,213,0.30,5356457575,140,33.9,5356457579,212,23.7,5356457573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746949927,922,1,2,90,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.6,46.7,2024-11-10T14:48:20.607Z,2024-11-10T14:48:22Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5356457731,140,39.9,5356457735,212,7.7,5356457737,213,5.18,5356457729,56,Back,5356457733,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746950047,923,1,2,90,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.4,29.5,2024-11-10T14:48:22.303Z,2024-11-10T20:14:40Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5356458345,56,Back,5356458357,213,5.55,5356458355,212,4.0,5356458351,140,46.2,5356458353,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746950117,924,1,2,90,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.7,30.4,2024-11-10T14:48:26.336Z,2024-11-10T14:48:30Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5356458737,140,55.0,5356458743,213,4.75,5356458733,56,Right,5356458739,141,18.5,5356458741,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746950183,925,1,2,90,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.9,19.5,2024-11-10T14:48:29.968Z,2024-11-10T14:48:33Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5356459079,141,43.9,5356459075,56,Center,5356459081,212,17.3,5356459077,140,52.3,5356459083,213,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746950223,926,1,2,90,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.4,46.0,2024-11-10T14:48:32.944Z,2024-11-10T20:14:50Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5356459315,212,17.9,5356459319,213,1.11,5356459311,141,69.5,5356459309,140,59.0,5356459307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746950335,927,1,2,90,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.7,63.3,2024-11-10T14:48:34.640Z,2024-11-10T14:48:38Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5356459835,140,54.7,5356459843,212,25.5,5356459845,213,4.63,5356459839,141,25.9,5356459833,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746950425,928,1,2,90,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.7,27.3,2024-11-10T14:48:38.127Z,2024-11-10T14:48:42Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5356460365,141,25.9,5356460357,56,Center,5356460367,212,21.8,5356460369,213,6.24,5356460363,140,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746950445,929,1,2,90,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,75.6,26.2,2024-11-10T14:48:41.520Z,2024-11-10T14:49:35Z,bz76p441ynj57eytvsz9kmtck,A. Sulemana,,,5356460449,212,6.5,5356460443,56,Center,5356460447,141,35.8,5356460451,213,1.64,5356460445,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746950471,930,1,2,90,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.8,30.9,2024-11-10T14:48:42.864Z,2024-11-10T20:15:07Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5356460603,212,10.0,5356460597,56,Center,5356460605,213,0.93,5356460599,140,77.5,5356460601,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747317615,985,83,2,90,45,ahnt9ejgwj58ul8auzdvi3czf,1,22.7,52.7,2024-11-10T14:48:43.998Z,2024-11-10T20:15:19Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5358482537,399,1329qhvvxpp6j4q5esh4n3hii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746950901,931,2,2,90,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,80.3,41.1,2024-11-10T14:48:44.288Z,2024-11-10T20:16:01Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5356462971,141,26.0,5356462969,140,85.5,5356462965,7,bz76p441ynj57eytvsz9kmtck,5356462967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746950799,916,43,2,90,45,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-11-10T14:48:44.289Z,2024-11-10T20:15:46Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5358484633,144,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746951563,918,1,2,91,31,ahnt9ejgwj58ul8auzdvi3czf,0,19.9,66.6,2024-11-10T14:49:30.299Z,2024-11-10T14:49:36Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5356466645,56,Center,5356466639,5,,5356466651,212,50.7,5356466647,140,67.9,5356466649,141,75.0,5356466643,241,,5356466641,157,,5356466655,1,,5356466653,213,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,
