id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2703438231,772,1,2,83,15,aljua8crr0vkwit0j3m59jw9j,1,21.3,37.6,2024-07-26T18:44:17.687Z,2024-07-26T18:44:21Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5118090059,140,24.5,5118090057,56,Back,5118090065,213,4.99,5118090063,212,12.2,5118090061,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703438267,773,1,2,83,19,aljua8crr0vkwit0j3m59jw9j,1,25.5,21.5,2024-07-26T18:44:20.871Z,2024-07-26T18:44:25Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,5118090233,141,33.0,5118090231,140,33.4,5118090235,212,11.4,5118090237,213,0.76,5118090229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703438295,774,1,2,83,23,aljua8crr0vkwit0j3m59jw9j,1,45.4,45.1,2024-07-26T18:44:25.528Z,2024-07-26T18:44:29Z,637840asun7f3wo16c5zkhi50,M. Haidara,,5118090379,140,40.2,5118090393,213,1.85,5118090375,56,Back,5118090385,141,72.6,5118090389,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703438343,775,1,2,83,27,aljua8crr0vkwit0j3m59jw9j,1,39.9,73.8,2024-07-26T18:44:28.991Z,2024-07-26T18:44:34Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,5118090645,212,18.1,5118090639,56,Back,5118090641,140,29.8,5118090643,141,52.2,5118090647,213,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703438367,776,1,2,83,32,aljua8crr0vkwit0j3m59jw9j,1,33.6,49.7,2024-07-26T18:44:33.879Z,2024-07-26T18:44:38Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5118090777,140,33.0,5118090779,141,29.7,5118090781,212,13.6,5118090783,213,4.67,5118090773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703438373,777,1,2,83,36,aljua8crr0vkwit0j3m59jw9j,1,43.3,20.6,2024-07-26T18:44:38.408Z,2024-07-26T18:44:40Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,5118090837,56,Right,5118090843,212,25.8,5118090845,213,5.88,5118090841,141,5.6,5118090839,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703438377,778,1,2,83,38,aljua8crr0vkwit0j3m59jw9j,1,65.6,4.9,2024-07-26T18:44:40.064Z,2024-07-26T18:44:41Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,5118090861,56,Right,5118090863,140,61.4,5118090865,141,20.7,5118090869,213,1.96,5118090867,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703438387,779,1,2,83,39,aljua8crr0vkwit0j3m59jw9j,1,61.4,20.7,2024-07-26T18:44:40.960Z,2024-07-26T18:44:41Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,5118090903,56,Right,5118090911,141,12.3,5118090919,213,5.91,5118090915,212,15.8,5118090907,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703438421,780,1,2,83,39,aljua8crr0vkwit0j3m59jw9j,1,75.4,12.3,2024-07-26T18:44:41.791Z,2024-07-26T18:44:45Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,5118091111,213,2.29,5118091103,56,Center,5118091107,141,23.9,5118091105,140,68.8,5118091109,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703438431,671,83,2,83,43,anga7587r1zv4ey71ge9zxol3,0,29.6,67.8,2024-07-26T18:44:45.004Z,2024-07-26T18:44:53Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5118091607,399,1902oagnhlo7x9xpumxvg1t78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703438473,781,1,2,83,43,aljua8crr0vkwit0j3m59jw9j,1,70.5,29.5,2024-07-26T18:44:45.408Z,2024-07-26T18:44:50Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,5118091375,140,68.7,5118091373,56,Center,5118091379,212,5.2,5118091377,141,36.7,5118091381,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703438521,782,1,2,83,48,aljua8crr0vkwit0j3m59jw9j,1,70.3,37.7,2024-07-26T18:44:50Z,2024-07-26T18:44:53Z,637840asun7f3wo16c5zkhi50,M. Haidara,,5118091595,212,29.3,5118091593,141,80.3,5118091597,213,1.42,5118091583,56,Left,5118091589,140,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703438577,783,1,2,83,51,aljua8crr0vkwit0j3m59jw9j,1,74.8,80.3,2024-07-26T18:44:53.184Z,2024-07-26T18:44:57Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,5118091897,56,Center,5118091901,141,69.0,5118091905,213,3.98,5118091903,212,10.3,5118091899,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703438587,784,1,2,83,55,aljua8crr0vkwit0j3m59jw9j,1,68.8,68.8,2024-07-26T18:44:57.632Z,2024-07-26T21:20:11Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,5118091977,212,28.7,5118091979,213,6.25,5118091975,141,67.5,5118091973,140,96.1,5118345293,4,,5118091971,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703438631,785,1,2,83,57,aljua8crr0vkwit0j3m59jw9j,1,96.1,67.5,2024-07-26T18:44:59.352Z,2024-07-26T18:45:23Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,1.0,5118093069,154,,5118092203,213,3.95,5118092201,212,8.5,5118092501,195,,5118093067,210,13,5118092197,140,90.5,5118092199,141,58.4,5118092195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703438639,786,13,2,83,59,aljua8crr0vkwit0j3m59jw9j,1,90.5,58.4,2024-07-26T18:45:01.625Z,2024-07-26T21:20:29Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,5118093097,102,31.3,5118092235,56,Center,5118093099,103,5.6,5118092233,17,,5118093093,55,785,5118345377,214,,5118092853,20,,5118093107,391,,5118093109,230,98.9,5118092231,22,,5118093089,29,,5118093091,154,,5118093103,328,5118093111,231,5118093087,75,,,,,,51.1,,,
2703438637,672,5,2,84,3,anga7587r1zv4ey71ge9zxol3,1,-1.3,79.3,2024-07-26T18:45:05.317Z,2024-07-26T18:47:52Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,5118092225,56,Back,5118101637,346,,5118092289,233,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703438645,787,5,2,84,3,aljua8crr0vkwit0j3m59jw9j,0,101.3,20.7,2024-07-26T18:45:05.317Z,2024-07-26T19:06:27Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,5118092305,233,672,5118092271,56,Right,5118101643,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703439343,673,27,2,84,20,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-07-26T18:45:22.438Z,2024-07-26T19:06:32Z,,,,5118148285,233,914,5118096169,41,Injury,5118096171,53,15fo180vixn0lb65fujttit3p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703448845,914,27,2,84,20,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-07-26T18:45:22.438Z,2024-07-26T19:06:32Z,,,,5118148269,233,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703438955,788,43,2,84,29,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-07-26T18:45:30.905Z,2024-07-26T18:45:45Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,5118094061,212,22.9,5118094063,213,3.18,5118094185,144,1,5118094057,140,73.5,5118094055,56,Center,5118094059,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703439421,674,28,2,85,32,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-07-26T18:46:34.503Z,2024-07-26T19:06:33Z,,,,5118096611,55,673,5118148439,233,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703448891,915,28,2,85,32,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-07-26T18:46:34.503Z,2024-07-26T19:06:33Z,,,,5118148139,55,914,5118148431,233,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703439755,675,1,2,85,54,anga7587r1zv4ey71ge9zxol3,0,5.1,39.6,2024-07-26T18:46:56.265Z,2024-07-26T18:47:49Z,15fo180vixn0lb65fujttit3p,J. Storch,,5118098303,141,39.6,5118101461,124,,5118098309,1,,5118101463,237,,5118098305,212,66.8,5118098299,140,68.7,5118098307,213,0.00,5118098295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703439749,789,61,2,85,58,aljua8crr0vkwit0j3m59jw9j,1,35.4,52.1,2024-07-26T18:47:00.739Z,2024-07-26T18:47:00Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,5118098275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703439783,790,1,2,86,0,aljua8crr0vkwit0j3m59jw9j,1,44.9,53.1,2024-07-26T18:47:01.963Z,2024-07-26T18:48:18Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,5118098447,213,6.09,5118098441,140,54.9,5118098439,56,Center,5118098445,212,10.7,5118098443,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703439835,792,1,2,86,3,aljua8crr0vkwit0j3m59jw9j,1,64.7,66.0,2024-07-26T18:47:05.611Z,2024-07-26T18:47:08Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,5118098699,140,77.6,5118098697,56,Center,5118098701,141,78.4,5118098705,213,0.56,5118098703,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703439893,793,1,2,86,6,aljua8crr0vkwit0j3m59jw9j,1,84.7,70.0,2024-07-26T18:47:08.803Z,2024-07-26T18:47:18Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,1.0,5118098983,140,87.5,5118098981,56,Center,5118098987,212,13.5,5118099487,210,15,5118098989,213,4.93,5118099489,154,,5118098985,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703439903,794,15,2,86,8,aljua8crr0vkwit0j3m59jw9j,1,88.0,54.8,2024-07-26T18:47:10.228Z,2024-07-26T21:21:24Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,5118099507,102,53.2,5118099511,328,,5118345883,214,,5118099499,29,,5118099029,17,,5118099501,154,,5118099509,103,4.4,5118099577,233,676,5118099503,55,793,5118099237,72,,5118099497,76,,5118099031,56,Center,5118099515,147,5118099513,146,5118099027,22,,,,,52.0,98.5,,,
2703439899,676,10,2,86,8,anga7587r1zv4ey71ge9zxol3,1,2.1,47.8,2024-07-26T18:47:10.328Z,2024-07-26T21:21:29Z,15fo180vixn0lb65fujttit3p,J. Storch,,5118099023,56,Back,5118099021,182,,5118099371,179,,5118099367,174,,5118346011,376,,5118099425,233,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703439925,677,12,2,86,10,anga7587r1zv4ey71ge9zxol3,1,5.8,46.4,2024-07-26T18:47:12.401Z,2024-07-26T19:04:24Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5118099139,213,3.82,5118099133,140,0.0,5118099135,141,37.1,5118099131,56,Back,5118099137,212,10.0,5118099195,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703439935,678,6,2,86,11,anga7587r1zv4ey71ge9zxol3,0,2.1,40.2,2024-07-26T18:47:12.925Z,2024-07-26T21:21:36Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5118099453,56,Back,5118099455,73,,5118099557,233,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703439915,795,6,2,86,11,aljua8crr0vkwit0j3m59jw9j,1,97.9,59.8,2024-07-26T18:47:12.925Z,2024-07-26T18:47:20Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,5118099115,56,Center,5118099543,233,678,5118099117,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440169,796,1,2,86,24,aljua8crr0vkwit0j3m59jw9j,1,99.4,99.8,2024-07-26T18:47:25.852Z,2024-07-26T18:50:00Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,5118100445,212,22.3,5118100447,213,3.64,5118100443,141,84.0,5118100439,56,Left,5118100441,140,80.8,5118108319,189,,5118100437,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703441601,812,1,2,86,26,aljua8crr0vkwit0j3m59jw9j,1,79.2,79.1,2024-07-26T18:47:28.200Z,2024-07-26T18:49:59Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,5118108629,141,90.8,5118108767,189,,5118108625,56,Left,5118108627,140,87.2,5118108631,212,11.6,5118108633,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440175,797,1,2,86,32,aljua8crr0vkwit0j3m59jw9j,1,89.6,76.7,2024-07-26T18:47:34.444Z,2024-07-26T18:47:35Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,5118100477,140,72.3,5118100475,56,Center,5118100479,141,66.7,5118100483,213,3.50,5118100481,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440233,798,1,2,86,35,aljua8crr0vkwit0j3m59jw9j,0,71.7,66.7,2024-07-26T18:47:37.310Z,2024-07-26T18:47:41Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,5118100855,155,,5118100859,140,90.4,5118100865,213,5.55,5118100861,141,40.6,5118100857,56,Center,5118100863,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440229,679,44,2,86,37,anga7587r1zv4ey71ge9zxol3,1,12.6,60.7,2024-07-26T18:47:39.689Z,2024-07-26T18:47:42Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5118100839,56,Back,5118100841,285,,5118100947,233,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440241,799,44,2,86,37,aljua8crr0vkwit0j3m59jw9j,0,87.4,39.3,2024-07-26T18:47:39.690Z,2024-07-26T18:48:05Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5118100903,56,Center,5118100905,286,,5118100981,233,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440235,680,12,2,86,38,anga7587r1zv4ey71ge9zxol3,1,13.1,61.1,2024-07-26T18:47:40.089Z,2024-07-26T21:28:37Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5118100881,213,5.37,5118100873,56,Back,5118100877,141,58.3,5118100875,140,14.5,5118100909,15,,5118100879,212,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703485081,923,61,2,86,39,aljua8crr0vkwit0j3m59jw9j,1,86.5,40.1,2024-07-26T18:47:41.395Z,2024-07-26T21:28:47Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,1.0,5118350405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440315,800,13,2,86,40,aljua8crr0vkwit0j3m59jw9j,1,86.1,55.0,2024-07-26T18:47:42.342Z,2024-07-26T21:29:05Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,5118350699,55,923,5118102267,74,,5118101323,17,,5118102269,102,54.1,5118350697,29,,5118102277,231,50.4,5118101325,56,Center,5118102275,230,98.4,5118102271,103,91.7,5118101727,72,,5118101725,25,,,,,,,,,,,,,,,,,,,
2703440275,681,5,2,86,41,anga7587r1zv4ey71ge9zxol3,1,-1.2,49.0,2024-07-26T18:47:43.674Z,2024-07-26T18:55:22Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5118123797,233,877,5118101037,56,Back,5118101039,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703444377,877,5,2,86,41,aljua8crr0vkwit0j3m59jw9j,0,101.2,51.0,2024-07-26T18:47:43.674Z,2024-07-26T19:06:28Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,5118123719,56,Center,5118123723,346,,5118123809,233,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440681,682,1,2,87,14,anga7587r1zv4ey71ge9zxol3,1,5.3,43.0,2024-07-26T18:48:15.834Z,2024-07-26T18:48:21Z,15fo180vixn0lb65fujttit3p,J. Storch,,5118103307,124,,5118103317,213,6.07,5118103319,1,,5118103323,74,,5118103309,56,Center,5118103315,212,61.9,5118103313,141,23.4,5118103311,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440685,683,61,2,87,19,anga7587r1zv4ey71ge9zxol3,1,63.1,23.4,2024-07-26T18:48:21.324Z,2024-07-26T18:48:21Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,5118103339,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440737,801,83,2,87,23,aljua8crr0vkwit0j3m59jw9j,0,38.6,84.5,2024-07-26T18:48:25.326Z,2024-07-26T18:48:31Z,637840asun7f3wo16c5zkhi50,M. Haidara,,5118103837,399,6zhj070huc77sl5o5bx6ey5g4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440755,684,1,2,87,24,anga7587r1zv4ey71ge9zxol3,1,58.4,4.3,2024-07-26T18:48:26.362Z,2024-07-26T18:48:27Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,5118103683,1,,5118103681,213,2.69,5118103673,56,Back,5118103677,141,29.6,5118103675,140,24.8,5118103679,212,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440767,685,1,2,87,25,anga7587r1zv4ey71ge9zxol3,0,24.8,29.6,2024-07-26T18:48:27.612Z,2024-07-26T18:48:30Z,15fo180vixn0lb65fujttit3p,J. Storch,,5118103761,213,6.16,5118103763,1,,5118103751,56,Center,5118103747,157,,5118103757,141,22.7,5118103755,140,60.6,5118103759,212,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440781,802,1,2,87,28,aljua8crr0vkwit0j3m59jw9j,0,37.3,78.7,2024-07-26T18:48:30.161Z,2024-07-26T18:48:53Z,637840asun7f3wo16c5zkhi50,M. Haidara,,5118105257,212,6.3,5118105259,213,5.59,5118103811,56,Back,5118105253,140,41.9,5118105255,141,72.8,5118105251,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440805,686,1,2,87,29,anga7587r1zv4ey71ge9zxol3,1,45.4,27.1,2024-07-26T18:48:31.226Z,2024-07-26T18:48:32Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5118103959,141,16.9,5118103953,3,,5118103955,56,Right,5118103963,213,5.73,5118103957,140,56.2,5118103961,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440809,687,1,2,87,30,anga7587r1zv4ey71ge9zxol3,1,56.2,16.9,2024-07-26T18:48:32.538Z,2024-07-26T18:48:34Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,5118103981,141,9.3,5118103983,212,5.8,5118103977,56,Right,5118103985,213,5.18,5118103979,140,58.7,5118103975,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440813,688,3,2,87,32,anga7587r1zv4ey71ge9zxol3,0,60.3,12.1,2024-07-26T18:48:34.027Z,2024-07-26T21:30:43Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,5118351685,465,,5118104005,56,Right,5118104093,233,803,5118104007,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440829,803,7,2,87,32,aljua8crr0vkwit0j3m59jw9j,1,39.7,87.9,2024-07-26T18:48:34.028Z,2024-07-26T21:30:46Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,5118351689,383,,5118104081,56,Back,5118104085,233,688,5118104083,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440855,804,1,2,87,33,aljua8crr0vkwit0j3m59jw9j,1,37.8,86.6,2024-07-26T18:48:35.120Z,2024-07-26T18:48:36Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,5118104195,157,,5118104199,140,46.0,5118104207,1,,5118104205,213,5.48,5118104201,141,73.6,5118104203,212,12.3,5118104197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440877,690,4,2,87,34,anga7587r1zv4ey71ge9zxol3,1,55.3,22.6,2024-07-26T18:48:36.687Z,2024-07-26T18:48:43Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5118104467,152,,5118104469,286,,5118104465,56,Center,5118104637,233,805,5118104463,264,,5118104461,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440859,805,4,2,87,34,aljua8crr0vkwit0j3m59jw9j,0,44.7,77.4,2024-07-26T18:48:36.688Z,2024-07-26T18:48:46Z,637840asun7f3wo16c5zkhi50,M. Haidara,,5118104861,55,806,5118104671,152,,5118104669,264,,5118104659,233,690,5118104667,13,,5118104231,56,Back,5118104233,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440857,689,43,2,87,34,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-07-26T18:48:36.689Z,2024-07-26T18:48:42Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5118104277,233,805,5118104561,144,44,5118104219,56,Center,5118104221,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703440931,806,17,2,87,41,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-07-26T18:48:43.767Z,2024-07-26T18:48:46Z,637840asun7f3wo16c5zkhi50,M. Haidara,,5118104827,55,805,5118104821,31,,5118104825,13,243,5118104823,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703441269,691,1,2,88,14,anga7587r1zv4ey71ge9zxol3,1,47.6,23.5,2024-07-26T18:49:16.317Z,2024-07-26T18:49:21Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5118106717,1,,5118106707,56,Right,5118106705,152,,5118106715,213,6.23,5118106709,140,98.7,5118106711,141,19.1,5118106701,5,,5118106713,212,53.7,5118106703,155,,,,,,,,,,,,,,,,,,,,,,,,,
2703441285,692,1,2,88,19,anga7587r1zv4ey71ge9zxol3,0,98.8,19.1,2024-07-26T18:49:21.100Z,2024-07-26T21:31:16Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,5118351881,20,,5118106803,56,Center,5118106811,213,1.96,5118106801,155,,5118106809,212,18.3,5118106805,140,92.1,5118106807,141,44.0,5118351879,224,,5118106799,2,,,,,,,,,,,,,,,,,,,,,,,,,
2703441303,807,12,2,88,21,aljua8crr0vkwit0j3m59jw9j,1,7.3,59.0,2024-07-26T18:49:23.248Z,2024-07-26T18:49:24Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5118106907,213,5.13,5118106905,212,7.2,5118106943,15,,5118106901,140,10.1,5118106899,56,Back,5118106903,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703441339,808,12,2,88,22,aljua8crr0vkwit0j3m59jw9j,1,9.8,49.7,2024-07-26T18:49:24.568Z,2024-07-26T18:49:28Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,5118107147,141,60.5,5118107145,140,36.7,5118107143,56,Back,5118107151,213,0.25,5118107149,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703441337,693,2,2,88,24,anga7587r1zv4ey71ge9zxol3,1,60.4,35.6,2024-07-26T18:49:26.524Z,2024-07-26T21:31:34Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5118107265,56,Center,5118107117,140,86.5,5118107263,7,deyq3zqd0vwc821ngqldxqor9,5118107119,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703441371,809,55,2,88,24,aljua8crr0vkwit0j3m59jw9j,1,4.2,51.3,2024-07-26T18:49:26.525Z,2024-07-26T21:31:39Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5118352255,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703441487,810,1,2,88,42,aljua8crr0vkwit0j3m59jw9j,0,18.4,66.0,2024-07-26T18:49:44.426Z,2024-07-26T18:55:10Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5118107987,1,,5118107975,241,,5118107979,140,67.7,5118107977,56,Left,5118107985,213,0.43,5118107971,5,,5118107973,155,,5118107983,212,57.0,5118107981,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,
2703441517,694,5,2,88,45,anga7587r1zv4ey71ge9zxol3,1,29.3,-0.9,2024-07-26T18:49:46.866Z,2024-07-26T19:06:28Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,5118108143,233,811,5118108127,56,Back,5118108129,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703441491,811,5,2,88,45,aljua8crr0vkwit0j3m59jw9j,0,70.7,100.9,2024-07-26T18:49:46.866Z,2024-07-26T18:49:49Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5118108001,56,Left,5118108147,233,694,5118108003,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703441669,695,18,2,89,5,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-07-26T18:50:07.536Z,2024-07-26T18:50:08Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,5118109073,44,Forward,5118109071,42,,5118109075,59,17,5118109133,55,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
