id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2710571815,924,61,2,93,11,b3r6d8ydtmtjckam6pku9y400,0,66.1,23.1,2024-08-18T16:13:10.641Z,2024-08-18T16:13:11Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5157459481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710571873,760,1,2,93,13,cftj6g399tknheudaxsdpfdgb,1,31.4,87.1,2024-08-18T16:13:12.040Z,2024-08-18T16:13:13Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5157459787,140,41.3,5157459785,56,Back,5157459789,141,77.2,5157459791,212,12.4,5157459793,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710571909,762,1,2,93,14,cftj6g399tknheudaxsdpfdgb,1,41.4,77.0,2024-08-18T16:13:13.288Z,2024-08-18T16:13:15Z,195o7hchielt14ic49r3k06sq,Serginho,,,5157460003,213,3.57,5157459995,141,70.6,5157459991,140,32.3,5157459987,56,Back,5157459999,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710571981,763,1,2,93,16,cftj6g399tknheudaxsdpfdgb,1,34.4,67.5,2024-08-18T16:13:14.888Z,2024-08-18T16:13:17Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5157460381,56,Center,5157460385,140,54.1,5157460391,212,31.7,5157460389,141,32.1,5157460395,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710572063,764,1,2,93,19,cftj6g399tknheudaxsdpfdgb,1,53.9,29.4,2024-08-18T16:13:17.881Z,2024-08-18T16:13:22Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5157460851,141,14.4,5157460855,213,5.38,5157460853,212,13.0,5157460847,56,Right,5157460849,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710572111,765,1,2,93,23,cftj6g399tknheudaxsdpfdgb,1,71.5,17.1,2024-08-18T16:13:22.313Z,2024-08-18T16:13:24Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5157461143,212,18.3,5157461141,141,20.4,5157461145,213,0.12,5157461139,140,88.8,5157461137,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710572177,766,1,2,93,25,cftj6g399tknheudaxsdpfdgb,1,89.4,20.0,2024-08-18T16:13:24.168Z,2024-08-18T16:13:27Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5157461497,212,17.5,5157461493,140,76.0,5157461495,141,35.2,5157461491,56,Center,5157461499,213,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710572201,767,1,2,93,28,cftj6g399tknheudaxsdpfdgb,1,76.0,35.2,2024-08-18T16:13:27.464Z,2024-08-18T16:13:29Z,195o7hchielt14ic49r3k06sq,Serginho,,,5157461649,140,72.5,5157461647,56,Center,5157461653,212,7.3,5157461651,141,44.5,5157461655,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710572227,768,1,2,93,30,cftj6g399tknheudaxsdpfdgb,1,72.5,44.5,2024-08-18T16:13:28.984Z,2024-08-18T16:13:30Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5157461825,213,1.52,5157461821,141,66.7,5157461817,56,Center,5157461819,140,73.2,5157461823,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710572289,769,1,2,93,31,cftj6g399tknheudaxsdpfdgb,1,74.3,68.1,2024-08-18T16:13:30.568Z,2024-08-18T16:13:33Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5157462145,140,86.7,5157462147,141,78.7,5157462149,212,14.9,5157462143,56,Center,5157462151,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710572319,770,1,2,93,34,cftj6g399tknheudaxsdpfdgb,1,88.1,77.0,2024-08-18T16:13:33.528Z,2024-08-18T16:13:35Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5157462349,213,3.37,5157462347,212,13.4,5157462341,56,Center,5157462345,141,72.6,5157462343,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710572405,771,1,2,93,36,cftj6g399tknheudaxsdpfdgb,1,72.7,72.8,2024-08-18T16:13:35.400Z,2024-08-18T16:14:11Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,1.0,,5157464957,210,13,5157462805,213,5.49,5157462803,212,26.1,5157462799,141,45.6,5157462785,2,,5157462791,56,Center,5157464959,154,,5157462795,140,90.2,5157462789,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710572421,772,13,2,93,39,cftj6g399tknheudaxsdpfdgb,1,90.6,44.9,2024-08-18T16:13:38.649Z,2024-08-18T16:13:56Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5157465017,230,98.2,5157465015,214,,5157465019,231,48.6,5157462883,22,,5157462885,17,,5157462891,56,Center,5157465013,103,52.8,5157465007,55,771,5157465011,102,45.0,5157465003,154,5157463267,15,5157464999,29,5157464995,85,,,,5157463271,328,,,,,,,,,,,,,,,,,
2710572437,773,5,2,93,41,cftj6g399tknheudaxsdpfdgb,0,100.6,46.6,2024-08-18T16:13:40.314Z,2024-08-18T16:18:52Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5157462981,56,Center,5157465239,233,925,5157462983,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710572829,925,5,2,93,41,b3r6d8ydtmtjckam6pku9y400,1,-0.6000000000000001,53.4,2024-08-18T16:13:40.314Z,2024-08-18T16:18:52Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5157465183,233,773,5157465163,56,Back,5157465167,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710572865,926,1,2,93,58,b3r6d8ydtmtjckam6pku9y400,0,5.0,63.0,2024-08-18T16:13:57.540Z,2024-08-18T16:13:59Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5157465377,212,48.5,5157465373,140,33.5,5157465381,1,,5157465367,124,,5157465429,189,,5157465383,74,,5157465379,213,5.38,5157465371,56,Back,5157465375,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710572877,774,49,2,94,0,cftj6g399tknheudaxsdpfdgb,1,88.1,89.4,2024-08-18T16:13:58.746Z,2024-08-18T16:13:59Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5157465439,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710573027,775,1,2,94,2,cftj6g399tknheudaxsdpfdgb,0,98.5,79.1,2024-08-18T16:14:01.368Z,2024-08-18T16:14:05Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5157466227,1,,5157466213,2,,5157466219,140,83.2,5157466215,155,,5157466225,213,4.42,5157466221,141,0.0,5157466217,56,Right,5157466223,212,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710573031,776,5,2,94,6,cftj6g399tknheudaxsdpfdgb,0,81.2,-1.0,2024-08-18T16:14:05.444Z,2024-08-18T16:14:13Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5157466245,56,Right,5157466247,347,,5157466933,233,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710573135,927,5,2,94,6,b3r6d8ydtmtjckam6pku9y400,1,18.8,101.0,2024-08-18T16:14:05.444Z,2024-08-18T16:18:53Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5157466821,347,,5157466861,233,776,5157466819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710573335,928,1,2,94,16,b3r6d8ydtmtjckam6pku9y400,1,21.3,100.0,2024-08-18T16:14:14.914Z,2024-08-18T16:14:17Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5157467849,141,90.9,5157467845,140,15.9,5157467851,212,9.1,5157467835,107,,5157467839,56,Back,5157467853,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710573389,929,1,2,94,19,b3r6d8ydtmtjckam6pku9y400,1,16.0,90.6,2024-08-18T16:14:17.714Z,2024-08-18T16:14:20Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5157468145,213,4.84,5157468137,141,64.6,5157468141,212,17.8,5157468135,140,18.2,5157468131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710573541,930,1,2,94,21,b3r6d8ydtmtjckam6pku9y400,1,18.2,64.6,2024-08-18T16:14:20.162Z,2024-08-18T16:14:25Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5157468923,141,26.8,5157468921,140,23.5,5157468925,212,26.3,5157468919,56,Back,5157468927,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710573615,931,1,2,94,26,b3r6d8ydtmtjckam6pku9y400,1,27.2,29.7,2024-08-18T16:14:25.314Z,2024-08-18T16:14:28Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5157469323,140,27.0,5157469321,56,Back,5157469325,141,59.1,5157469329,213,1.58,5157469327,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710573581,777,70,2,94,28,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-08-18T16:14:27.094Z,2024-08-18T16:14:27Z,,,,,5157469147,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710573705,932,1,2,94,30,b3r6d8ydtmtjckam6pku9y400,1,29.4,56.9,2024-08-18T16:14:28.754Z,2024-08-18T16:14:34Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5157469815,212,10.7,5157469819,213,5.63,5157469809,140,37.5,5157469805,56,Back,5157469813,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710573719,933,1,2,94,35,b3r6d8ydtmtjckam6pku9y400,1,37.5,47.3,2024-08-18T16:14:33.938Z,2024-08-18T16:14:34Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5157469915,213,1.19,5157469911,212,3.1,5157469897,56,Back,5157469901,140,38.6,5157469907,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710573787,934,1,2,94,35,b3r6d8ydtmtjckam6pku9y400,1,38.6,51.6,2024-08-18T16:14:34.642Z,2024-08-18T16:14:37Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5157470259,213,4.57,5157470241,56,Back,5157470245,140,36.5,5157470249,141,29.2,5157470253,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710573863,935,1,2,94,38,b3r6d8ydtmtjckam6pku9y400,1,38.3,32.4,2024-08-18T16:14:37.682Z,2024-08-18T16:14:41Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5157470725,212,17.3,5157470729,213,1.84,5157470705,56,Back,5157470719,141,56.9,5157470711,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710573943,936,1,2,94,42,b3r6d8ydtmtjckam6pku9y400,1,33.3,50.6,2024-08-18T16:14:41.458Z,2024-08-18T16:14:45Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5157471215,140,40.8,5157471219,212,20.2,5157471217,141,23.3,5157471213,56,Back,5157471221,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710573993,937,1,2,94,46,b3r6d8ydtmtjckam6pku9y400,1,40.8,23.3,2024-08-18T16:14:44.850Z,2024-08-18T16:14:47Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5157471481,56,Back,5157471485,141,33.7,5157471493,213,1.38,5157471483,140,42.1,5157471487,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710574053,938,1,2,94,48,b3r6d8ydtmtjckam6pku9y400,1,42.3,34.0,2024-08-18T16:14:47.122Z,2024-08-18T16:14:49Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5157471841,212,11.7,5157471837,140,48.9,5157471843,213,0.93,5157471839,141,47.8,5157471835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710574097,939,1,2,94,50,b3r6d8ydtmtjckam6pku9y400,1,53.0,47.6,2024-08-18T16:14:48.945Z,2024-08-18T16:14:51Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5157472047,140,62.3,5157472053,213,0.97,5157472051,212,17.2,5157472045,56,Center,5157472049,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710574103,940,1,2,94,52,b3r6d8ydtmtjckam6pku9y400,0,63.2,68.7,2024-08-18T16:14:50.882Z,2024-08-18T16:14:53Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5157472075,212,3.1,5157472071,141,67.0,5157472079,213,5.90,5157472067,56,Center,5157472299,286,,5157472295,233,778,5157472069,140,65.9,5157472293,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710574147,778,74,2,94,52,cftj6g399tknheudaxsdpfdgb,1,34.6,11.0,2024-08-18T16:14:50.883Z,2024-08-18T16:20:13Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5157472261,285,,5157472259,56,Back,5157472359,233,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710574167,779,5,2,94,54,cftj6g399tknheudaxsdpfdgb,0,35.0,-1.8,2024-08-18T16:14:53.618Z,2024-08-18T16:18:53Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5157472395,347,,5157472645,233,941,5157472393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710574199,941,5,2,94,54,b3r6d8ydtmtjckam6pku9y400,1,65.0,101.8,2024-08-18T16:14:53.618Z,2024-08-18T16:14:58Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5157472579,56,Left,5157472581,347,,5157472615,233,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710574599,780,18,2,95,16,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-08-18T16:15:14.956Z,2024-08-18T16:15:15Z,195o7hchielt14ic49r3k06sq,Serginho,,,5157474693,42,,5157474781,55,781,5157474695,44,Forward,5157474697,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710574607,781,19,2,95,16,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-08-18T16:15:14.957Z,2024-08-18T16:15:16Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5157474751,55,780,5157474747,293,2,5157474743,59,17,5157474741,145,10,5157474745,292,8,5157474737,42,,5157474749,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710574777,942,1,2,95,23,b3r6d8ydtmtjckam6pku9y400,1,68.3,100.0,2024-08-18T16:15:22.225Z,2024-08-18T16:15:23Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5157475669,140,54.7,5157475665,107,,5157475675,213,3.64,5157475671,141,89.9,5157475667,56,Left,5157475673,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710574839,943,1,2,95,24,b3r6d8ydtmtjckam6pku9y400,1,54.9,89.4,2024-08-18T16:15:23.634Z,2024-08-18T16:15:27Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5157476083,213,4.27,5157476079,141,63.7,5157476075,56,Back,5157476081,212,19.3,5157476077,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710574917,944,1,2,95,28,b3r6d8ydtmtjckam6pku9y400,1,47.1,63.7,2024-08-18T16:15:26.881Z,2024-08-18T16:15:30Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5157476487,141,24.3,5157476491,213,5.10,5157476489,212,28.9,5157476485,140,57.5,5157476481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710575045,945,1,2,95,31,b3r6d8ydtmtjckam6pku9y400,1,57.8,23.9,2024-08-18T16:15:30.420Z,2024-08-18T16:15:35Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5157477189,155,,5157477207,213,5.86,5157477193,56,Right,5157477205,212,35.9,5157477201,141,2.3,5157477209,1,,5157477197,140,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710575053,946,50,2,95,36,b3r6d8ydtmtjckam6pku9y400,1,88.6,3.2,2024-08-18T16:15:35.395Z,2024-08-18T16:15:40Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5157477255,286,,5157477253,56,Right,5157477465,233,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710575079,782,7,2,95,36,cftj6g399tknheudaxsdpfdgb,1,11.4,96.8,2024-08-18T16:15:35.396Z,2024-08-18T16:15:39Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5157477437,56,Back,5157477439,285,,5157477435,167,,5157477457,233,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710575123,783,5,2,95,37,cftj6g399tknheudaxsdpfdgb,0,17.6,101.2,2024-08-18T16:15:36.132Z,2024-08-18T16:18:53Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5157477709,56,Back,5157477813,233,947,5157477711,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710575085,947,5,2,95,37,b3r6d8ydtmtjckam6pku9y400,1,82.4,-1.2,2024-08-18T16:15:36.132Z,2024-08-18T16:18:53Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5157477473,56,Right,5157477727,233,783,5157477475,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710575403,948,1,2,95,50,b3r6d8ydtmtjckam6pku9y400,1,88.9,0.0,2024-08-18T16:15:49.378Z,2024-08-18T16:15:52Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5157479215,107,,5157479219,140,92.4,5157479227,213,1.42,5157479231,1,,5157479217,56,Center,5157479223,212,24.1,5157479221,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710577067,962,44,2,95,52,b3r6d8ydtmtjckam6pku9y400,1,90.2,37.6,2024-08-18T16:15:50.722Z,2024-08-18T16:17:07Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5157488303,286,,5157488301,56,Center,5157488339,233,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710575425,784,44,2,95,52,cftj6g399tknheudaxsdpfdgb,0,9.8,62.4,2024-08-18T16:15:50.723Z,2024-08-18T16:21:01Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5157479527,233,962,5157479361,285,,5157479359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710575421,949,1,2,95,52,b3r6d8ydtmtjckam6pku9y400,0,92.3,34.0,2024-08-18T16:15:51.578Z,2024-08-18T16:17:03Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5157479329,3,,5157479337,212,3.5,5157479331,56,Center,5157479335,141,35.1,5157479339,213,0.21,5157479333,140,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710575491,785,44,2,95,53,cftj6g399tknheudaxsdpfdgb,1,8.3,68.6,2024-08-18T16:15:52.422Z,2024-08-18T16:20:43Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5157514021,233,950,5157479689,56,Back,5157479691,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710575435,950,44,2,95,53,b3r6d8ydtmtjckam6pku9y400,0,91.7,31.4,2024-08-18T16:15:52.423Z,2024-08-18T16:21:02Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5157479411,56,Center,5157479601,233,785,5157479413,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710575495,786,61,2,95,57,cftj6g399tknheudaxsdpfdgb,1,8.4,69.4,2024-08-18T16:15:55.782Z,2024-08-18T16:15:56Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5157479697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710575545,787,12,2,95,58,cftj6g399tknheudaxsdpfdgb,1,2.9,69.4,2024-08-18T16:15:57.607Z,2024-08-18T16:15:59Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5157479973,213,1.48,5157480069,167,,5157479961,56,Back,5157479965,140,4.7,5157479967,141,100.0,5157479969,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710575553,788,5,2,95,59,cftj6g399tknheudaxsdpfdgb,0,5.6,101.2,2024-08-18T16:15:57.841Z,2024-08-18T16:18:54Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5157480021,56,Back,5157480205,233,951,5157480023,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710575565,951,5,2,95,59,b3r6d8ydtmtjckam6pku9y400,1,94.4,-1.2,2024-08-18T16:15:57.841Z,2024-08-18T16:16:02Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5157480083,56,Right,5157480147,233,788,5157480085,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710575913,952,1,2,96,13,b3r6d8ydtmtjckam6pku9y400,1,88.3,0.0,2024-08-18T16:16:12.626Z,2024-08-18T16:16:14Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5157481997,140,87.5,5157482003,213,1.67,5157481993,107,,5157481995,56,Right,5157482001,212,8.2,5157481999,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710575937,953,1,2,96,15,b3r6d8ydtmtjckam6pku9y400,1,87.5,10.4,2024-08-18T16:16:14.561Z,2024-08-18T16:16:15Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5157482113,140,88.8,5157482115,141,5.2,5157482111,56,Right,5157482117,212,3.8,5157482119,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710575943,954,1,2,96,16,b3r6d8ydtmtjckam6pku9y400,0,88.9,5.0,2024-08-18T16:16:15.265Z,2024-08-18T16:16:15Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5157482151,1,,5157482139,155,,5157482147,212,33.8,5157482143,140,94.5,5157482137,2,,5157482141,56,Center,5157482145,141,53.9,5157482149,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710575955,789,12,2,96,16,cftj6g399tknheudaxsdpfdgb,1,6.8,57.5,2024-08-18T16:16:15.576Z,2024-08-18T16:16:21Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5157482213,141,44.2,5157482209,56,Back,5157482243,15,,5157482223,213,5.88,5157482217,212,23.0,5157482211,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710576011,955,4,2,96,21,b3r6d8ydtmtjckam6pku9y400,1,73.2,56.2,2024-08-18T16:16:19.858Z,2024-08-18T16:18:57Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5157482897,233,790,5157482617,286,,5157482613,56,Center,5157482609,13,,5157482611,294,,5157482615,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710576041,790,4,2,96,21,cftj6g399tknheudaxsdpfdgb,0,26.8,43.8,2024-08-18T16:16:19.859Z,2024-08-18T16:18:57Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5157482973,233,955,5157482787,13,,5157482789,294,,5157482791,56,Back,5157482795,285,,5157482793,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710576425,956,1,2,96,38,b3r6d8ydtmtjckam6pku9y400,1,70.9,64.0,2024-08-18T16:16:37.585Z,2024-08-18T16:23:18Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5157484871,213,1.26,5157484867,141,80.2,5157484859,5,,5157484863,56,Left,5157484869,212,11.6,5157484865,140,74.3,5157484861,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710576473,957,1,2,96,39,b3r6d8ydtmtjckam6pku9y400,1,74.3,80.2,2024-08-18T16:16:38.129Z,2024-08-18T16:23:26Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5157485071,140,87.4,5157485073,141,90.0,5157485081,213,0.45,5157485077,212,15.3,5157485069,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710576541,958,1,2,96,42,b3r6d8ydtmtjckam6pku9y400,1,91.9,80.2,2024-08-18T16:16:41.185Z,2024-08-18T16:16:42Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5157485421,212,14.0,5157485423,213,3.63,5157485417,140,80.1,5157485415,56,Center,5157485419,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
