id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2739958457,594,1,2,74,27,b3r6d8ydtmtjckam6pku9y400,1,4.9,56.0,2024-10-27T12:53:01.630Z,2024-10-27T12:53:43Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,5318350065,213,0.50,5318350059,140,22.6,5318350053,124,,5318350063,212,21.2,5318351941,189,,5318350057,56,Back,5318350061,141,71.1,5318350069,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958471,595,1,2,74,28,b3r6d8ydtmtjckam6pku9y400,1,22.9,72.1,2024-10-27T12:53:02.992Z,2024-10-27T12:53:44Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5318350141,140,31.5,5318350145,212,10.0,5318350143,141,78.4,5318350147,213,0.44,5318350139,56,Back,5318352059,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958483,596,1,2,74,29,b3r6d8ydtmtjckam6pku9y400,1,31.5,78.4,2024-10-27T12:53:04.111Z,2024-10-27T12:53:39Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5318350243,213,0.64,5318350235,56,Back,5318350241,212,16.3,5318350237,140,43.9,5318350239,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958489,597,1,2,74,30,b3r6d8ydtmtjckam6pku9y400,0,49.4,92.9,2024-10-27T12:53:05.086Z,2024-10-27T12:53:06Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318350267,141,80.8,5318350269,212,24.3,5318350263,56,Left,5318350271,213,5.94,5318350265,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958499,686,8,2,74,33,9qsmopgutr7ut5g6workk8w4i,1,32.0,14.9,2024-10-27T12:53:07.763Z,2024-10-27T19:06:23Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5318350343,56,Back,5320484329,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958557,688,1,2,74,35,9qsmopgutr7ut5g6workk8w4i,1,38.4,13.7,2024-10-27T12:53:09.933Z,2024-10-27T12:53:13Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5318350597,56,Back,5318350601,141,31.1,5318350603,212,11.8,5318350599,140,39.0,5318350605,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958563,689,4,2,74,39,9qsmopgutr7ut5g6workk8w4i,1,39.0,22.6,2024-10-27T12:53:13.693Z,2024-10-27T13:16:15Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5318350625,13,,5318350629,152,,5318350633,286,,5318350627,56,Back,5318350631,265,,5318350789,233,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958581,598,4,2,74,39,b3r6d8ydtmtjckam6pku9y400,0,61.0,77.4,2024-10-27T12:53:13.694Z,2024-10-27T13:16:16Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,5318350775,13,,5318350783,285,,5318350825,233,689,5318350781,265,,5318350779,152,,5318350777,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958685,690,1,2,74,45,9qsmopgutr7ut5g6workk8w4i,1,39.9,12.8,2024-10-27T12:53:19.988Z,2024-10-27T12:53:25Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5318351145,152,,5318351155,213,2.01,5318351163,189,,5318351147,56,Back,5318351153,212,17.6,5318351143,5,,5318351151,141,36.2,5318351149,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958711,691,1,2,74,48,9qsmopgutr7ut5g6workk8w4i,1,36.5,46.4,2024-10-27T12:53:22.565Z,2024-10-27T12:54:29Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318351269,212,12.5,5318351267,141,64.7,5318351265,140,36.1,5318351263,56,Back,5318351271,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958743,692,1,2,74,50,9qsmopgutr7ut5g6workk8w4i,1,37.3,64.8,2024-10-27T12:53:24.997Z,2024-10-27T13:17:36Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318351407,56,Back,5318351415,213,4.56,5318351409,140,36.2,5318351413,212,7.7,5318351411,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958849,693,1,2,74,58,9qsmopgutr7ut5g6workk8w4i,1,23.4,53.9,2024-10-27T12:53:32.804Z,2024-10-27T12:53:42Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5318351927,141,47.2,5318351931,213,5.00,5318351925,140,24.7,5318351929,212,4.8,5318351923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958859,694,1,2,75,7,9qsmopgutr7ut5g6workk8w4i,1,34.2,47.9,2024-10-27T12:53:42.341Z,2024-10-27T12:53:46Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318351971,56,Back,5318351975,141,69.3,5318351973,140,35.0,5318351977,212,14.6,5318351979,213,1.51,5318352159,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958873,695,1,2,75,9,9qsmopgutr7ut5g6workk8w4i,1,35.0,69.3,2024-10-27T12:53:43.484Z,2024-10-27T12:53:44Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318352043,56,Back,5318352051,213,6.23,5318352049,212,8.2,5318352045,140,42.8,5318352047,141,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958895,696,1,2,75,9,9qsmopgutr7ut5g6workk8w4i,1,42.9,68.7,2024-10-27T12:53:44.244Z,2024-10-27T12:53:46Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5318352139,56,Back,5318352147,213,3.88,5318352145,212,16.2,5318352143,141,52.7,5318352141,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958935,697,1,2,75,13,9qsmopgutr7ut5g6workk8w4i,1,35.4,52.1,2024-10-27T12:53:47.725Z,2024-10-27T12:53:49Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318352323,56,Back,5318352325,140,35.0,5318352329,212,15.9,5318352333,213,4.69,5318352327,141,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958983,698,1,2,75,15,9qsmopgutr7ut5g6workk8w4i,1,35.0,28.7,2024-10-27T12:53:49.797Z,2024-10-27T12:53:53Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5318352537,56,Right,5318352545,213,5.81,5318352539,140,54.6,5318352543,212,23.1,5318352541,141,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958985,699,43,2,75,19,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-10-27T12:53:53.710Z,2024-10-27T12:54:02Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5318352553,56,Right,5318353035,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959057,700,4,2,75,24,9qsmopgutr7ut5g6workk8w4i,1,61.4,6.4,2024-10-27T12:53:58.797Z,2024-10-27T13:25:19Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5318352961,233,599,5318352905,265,,5318352907,286,,5318352903,152,,5318352901,56,Right,5318352899,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959049,599,4,2,75,24,b3r6d8ydtmtjckam6pku9y400,0,38.6,93.6,2024-10-27T12:53:58.798Z,2024-10-27T13:25:17Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5318352929,265,,5318352931,285,,5318352927,152,,5318352997,233,700,5318352925,56,Back,5318352923,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959521,600,18,2,75,42,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-10-27T12:54:16.684Z,2024-10-27T19:07:12Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,5318355299,59,7,5318355337,55,601,5318355297,44,Midfielder,5318355295,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959527,601,19,2,75,42,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-10-27T12:54:16.685Z,2024-10-27T19:10:49Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,5318355329,55,600,5318356021,293,3,5318355323,145,9,5318355319,42,,5318355327,44,Midfielder,5320488579,292,6,5318355325,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959501,701,1,2,76,3,9qsmopgutr7ut5g6workk8w4i,1,55.9,14.8,2024-10-27T12:54:38.124Z,2024-10-27T12:54:39Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5318355197,56,Back,5318355199,140,46.0,5318355205,213,2.34,5318355203,212,15.0,5318355193,5,,5318355195,152,,5318355201,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959571,702,1,2,76,5,9qsmopgutr7ut5g6workk8w4i,1,47.0,32.0,2024-10-27T12:54:39.676Z,2024-10-27T12:54:46Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318355523,141,63.8,5318355521,140,44.4,5318355529,213,1.70,5318355519,56,Back,5318355527,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959611,703,1,2,76,11,9qsmopgutr7ut5g6workk8w4i,1,42.9,64.5,2024-10-27T12:54:46.236Z,2024-10-27T12:54:49Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318355743,213,4.61,5318355735,56,Back,5318355741,212,22.2,5318355737,140,40.8,5318355739,141,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959651,704,1,2,76,15,9qsmopgutr7ut5g6workk8w4i,1,41.8,29.5,2024-10-27T12:54:49.572Z,2024-10-27T12:54:53Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318355979,141,8.5,5318355973,155,,5318355985,1,,5318355977,140,80.8,5318355981,212,43.4,5318355983,213,5.95,5318355975,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959681,705,1,2,76,19,9qsmopgutr7ut5g6workk8w4i,1,84.0,10.9,2024-10-27T12:54:53.724Z,2024-10-27T12:54:57Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5318356189,56,Right,5318356197,213,0.96,5318356187,3,,5318356195,212,6.7,5318356193,141,19.0,5318356191,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959687,602,43,2,76,21,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-10-27T12:54:56.110Z,2024-10-27T19:11:25Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5320509603,144,1,5318356225,140,13.2,5318356227,141,82.7,5318356231,213,4.99,5318356221,3,0,5318356223,56,Back,5318356229,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959705,706,1,2,76,23,9qsmopgutr7ut5g6workk8w4i,1,88.0,16.0,2024-10-27T12:54:57.708Z,2024-10-27T12:55:00Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,5318356325,213,1.89,5318356319,140,86.7,5318356315,3,,5318356323,212,4.3,5318356321,141,22.0,5318356317,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959733,707,1,2,76,26,9qsmopgutr7ut5g6workk8w4i,1,86.9,21.7,2024-10-27T12:55:00.484Z,2024-10-27T12:55:02Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5318356431,141,21.5,5318356427,56,Center,5318356429,140,77.5,5318356433,212,9.9,5318356435,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959741,708,1,2,76,27,9qsmopgutr7ut5g6workk8w4i,0,79.9,21.7,2024-10-27T12:55:02.444Z,2024-10-27T12:55:02Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,5318356483,140,86.9,5318356485,141,51.2,5318356481,56,Center,5318356479,155,,5318356489,213,1.22,5318356487,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959747,603,12,2,76,28,b3r6d8ydtmtjckam6pku9y400,1,13.0,49.1,2024-10-27T12:55:03.444Z,2024-10-27T19:11:32Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5318356513,56,Back,5318356519,212,17.7,5318356521,213,0.68,5318356515,140,26.1,5318356555,15,,5318356517,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959769,709,1,2,76,29,9qsmopgutr7ut5g6workk8w4i,1,66.7,25.0,2024-10-27T12:55:03.996Z,2024-10-27T13:17:37Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5318356717,56,Right,5318356721,141,4.0,5318356715,3,,5318356723,212,16.3,5318356719,140,74.1,5318356725,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959779,710,1,2,76,30,9qsmopgutr7ut5g6workk8w4i,0,74.9,3.4,2024-10-27T12:55:05.332Z,2024-10-27T13:17:38Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5318356763,56,Right,5318356761,155,,5318356769,212,8.2,5318356771,213,0.31,5318356765,140,82.3,5318356767,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959833,605,1,2,76,33,b3r6d8ydtmtjckam6pku9y400,1,24.6,90.9,2024-10-27T12:55:07.821Z,2024-10-27T12:55:11Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318357039,56,Back,5318357047,213,5.69,5318357041,140,32.7,5318357043,141,82.4,5318357045,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959861,606,1,2,76,37,b3r6d8ydtmtjckam6pku9y400,1,35.6,70.0,2024-10-27T12:55:11.502Z,2024-10-27T12:55:14Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,5318357191,56,Back,5318357193,140,32.7,5318357199,141,55.5,5318357203,213,4.41,5318357201,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959869,607,1,2,76,39,b3r6d8ydtmtjckam6pku9y400,1,31.3,54.5,2024-10-27T12:55:14.158Z,2024-10-27T12:55:15Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,5318357217,140,47.8,5318357221,212,18.1,5318357223,213,6.00,5318357215,56,Back,5318357219,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959951,608,1,2,76,40,b3r6d8ydtmtjckam6pku9y400,1,46.6,45.7,2024-10-27T12:55:15.391Z,2024-10-27T12:55:22Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,5318357637,141,6.8,5318357639,212,29.5,5318357635,140,59.0,5318357641,213,5.17,5318357633,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959947,711,83,2,76,47,9qsmopgutr7ut5g6workk8w4i,0,35.2,85.1,2024-10-27T12:55:21.901Z,2024-10-27T12:55:47Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5318357827,399,9ic9msq3tj4gx8wqa6wfwk50q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959983,609,1,2,76,47,b3r6d8ydtmtjckam6pku9y400,1,63.6,11.6,2024-10-27T12:55:22.189Z,2024-10-27T12:55:25Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5318357787,213,2.09,5318357779,56,Center,5318357781,140,58.6,5318357783,141,25.0,5318357785,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739959989,610,1,2,76,50,b3r6d8ydtmtjckam6pku9y400,1,57.7,30.4,2024-10-27T12:55:24.925Z,2024-10-27T12:55:27Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,5318357811,56,Back,5318357813,140,47.5,5318357817,212,20.3,5318357821,213,2.13,5318357815,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960037,611,1,2,76,52,b3r6d8ydtmtjckam6pku9y400,1,47.5,55.7,2024-10-27T12:55:27.150Z,2024-10-27T12:55:29Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5318358017,213,0.57,5318358015,212,20.5,5318358009,56,Center,5318358013,141,72.1,5318358011,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960061,612,1,2,76,54,b3r6d8ydtmtjckam6pku9y400,1,62.9,68.8,2024-10-27T12:55:29.357Z,2024-10-27T12:55:32Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318358149,141,55.8,5318358147,140,49.6,5318358153,213,3.71,5318358145,56,Back,5318358151,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960097,613,1,2,76,58,b3r6d8ydtmtjckam6pku9y400,1,48.5,53.7,2024-10-27T12:55:32.525Z,2024-10-27T12:55:36Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5318358355,141,30.6,5318358357,212,15.9,5318358351,56,Back,5318358353,140,46.1,5318358359,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960167,614,1,2,77,1,b3r6d8ydtmtjckam6pku9y400,1,46.3,27.6,2024-10-27T12:55:35.806Z,2024-10-27T12:55:43Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5318358779,56,Right,5318358787,213,5.21,5318358783,141,3.7,5318358785,212,18.5,5318358781,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740353795,753,3,2,77,7,b3r6d8ydtmtjckam6pku9y400,0,44.8,6.6,2024-10-27T12:55:41.702Z,2024-10-27T19:12:38Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5320515629,56,Back,5320515633,465,,5320515635,467,2tthm6h5o033dz440e476rhbe,5320515631,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960171,615,4,2,77,8,b3r6d8ydtmtjckam6pku9y400,1,46.0,5.8,2024-10-27T12:55:42.874Z,2024-10-27T19:12:55Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5318358853,56,Back,5318358851,13,,5318358859,286,,5318358855,152,,5320517525,294,,5318358883,233,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960157,712,4,2,77,8,9qsmopgutr7ut5g6workk8w4i,0,54.0,94.2,2024-10-27T12:55:42.875Z,2024-10-27T19:12:53Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318358753,56,Left,5320517287,294,,5318358749,13,,5318358759,285,,5318358755,152,,5318358893,233,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960303,616,1,2,77,20,b3r6d8ydtmtjckam6pku9y400,1,45.5,7.6,2024-10-27T12:55:55.037Z,2024-10-27T12:56:14Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5318359413,212,13.5,5318359403,5,,5318359411,141,27.4,5318359409,140,45.9,5318359415,213,1.54,5318359405,152,,5318360533,189,,5318359407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960311,617,1,2,77,21,b3r6d8ydtmtjckam6pku9y400,1,45.5,28.6,2024-10-27T12:55:55.885Z,2024-10-27T12:56:15Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5318359469,141,71.5,5318360619,189,,5318359467,140,39.7,5318359465,56,Back,5318359471,212,29.8,5318359473,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960321,618,1,2,77,22,b3r6d8ydtmtjckam6pku9y400,1,39.4,71.7,2024-10-27T12:55:56.637Z,2024-10-27T12:55:57Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318359525,212,20.1,5318359527,213,4.00,5318359519,56,Back,5318359521,140,26.9,5318359523,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960335,619,1,2,77,22,b3r6d8ydtmtjckam6pku9y400,1,28.7,44.5,2024-10-27T12:55:57.406Z,2024-10-27T12:55:58Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5318359607,213,5.15,5318359601,140,34.3,5318359605,212,14.0,5318359603,141,25.8,5318359599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960403,620,1,2,77,24,b3r6d8ydtmtjckam6pku9y400,1,37.0,24.3,2024-10-27T12:55:58.782Z,2024-10-27T12:56:05Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5318359919,155,,5318359931,1,,5318359927,212,36.1,5318359925,141,12.0,5318359929,213,6.05,5318359923,140,70.4,5318359921,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960377,713,4,2,77,28,9qsmopgutr7ut5g6workk8w4i,1,28.6,84.0,2024-10-27T12:56:03.108Z,2024-10-27T13:16:16Z,,,,5318359879,285,,5318359877,152,,5318359875,56,Back,5318359873,10,,5318360183,233,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960405,621,4,2,77,28,b3r6d8ydtmtjckam6pku9y400,0,71.4,16.0,2024-10-27T12:56:03.109Z,2024-10-27T13:16:17Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,5318360175,286,,5318360173,152,,5318360205,233,713,5318360171,56,Right,5318360169,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960519,714,1,2,77,39,9qsmopgutr7ut5g6workk8w4i,1,28.2,81.2,2024-10-27T12:56:13.620Z,2024-10-27T12:56:15Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318360553,152,,5318360551,5,,5318360559,141,63.2,5318360585,189,,5318360555,56,Back,5318360563,213,4.65,5318360557,140,27.5,5318360561,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960535,715,1,2,77,40,9qsmopgutr7ut5g6workk8w4i,1,27.5,63.2,2024-10-27T12:56:15.052Z,2024-10-27T12:56:16Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318360645,212,12.5,5318360643,141,81.6,5318360641,140,28.0,5318360647,213,1.53,5318360639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960567,716,1,2,77,41,9qsmopgutr7ut5g6workk8w4i,1,28.0,81.6,2024-10-27T12:56:16.396Z,2024-10-27T12:56:19Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318360843,212,21.4,5318360839,141,59.6,5318360845,213,3.91,5318360835,56,Back,5318360837,140,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960589,717,1,2,77,44,9qsmopgutr7ut5g6workk8w4i,1,13.4,59.6,2024-10-27T12:56:19.387Z,2024-10-27T12:56:21Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5318360945,213,5.00,5318360937,56,Back,5318360941,141,40.6,5318360943,212,13.5,5318360939,140,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960603,718,1,2,77,47,9qsmopgutr7ut5g6workk8w4i,1,19.8,38.5,2024-10-27T12:56:21.821Z,2024-10-27T12:56:23Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318361043,212,12.5,5318361041,141,35.3,5318361039,140,31.5,5318361045,213,6.11,5318361037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960625,719,1,2,77,49,9qsmopgutr7ut5g6workk8w4i,1,30.0,35.3,2024-10-27T12:56:23.780Z,2024-10-27T12:56:25Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5318361151,140,22.2,5318361153,141,35.3,5318361155,212,8.2,5318361157,213,3.14,5318361149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960653,720,1,2,77,51,9qsmopgutr7ut5g6workk8w4i,1,22.2,35.5,2024-10-27T12:56:25.580Z,2024-10-27T12:56:27Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318361313,212,10.9,5318361311,141,20.3,5318361309,140,19.0,5318361315,213,4.40,5318361307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960681,721,1,2,77,52,9qsmopgutr7ut5g6workk8w4i,0,18.8,19.9,2024-10-27T12:56:27.116Z,2024-10-27T12:56:29Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5318361431,141,5.8,5318361427,56,Back,5318361435,213,5.37,5318361429,140,25.9,5318361433,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960737,622,8,2,77,54,b3r6d8ydtmtjckam6pku9y400,1,63.8,93.3,2024-10-27T12:56:29.267Z,2024-10-27T19:13:30Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5318361665,56,Left,5320521191,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960751,623,5,2,77,55,b3r6d8ydtmtjckam6pku9y400,0,73.7,100.8,2024-10-27T12:56:30.267Z,2024-10-27T13:24:47Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5318361705,347,,5318361701,56,Left,5318361759,233,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739960735,722,5,2,77,55,9qsmopgutr7ut5g6workk8w4i,1,26.3,-0.8,2024-10-27T12:56:30.267Z,2024-10-27T13:24:47Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5318361659,56,Back,5318361737,233,623,5318361661,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
