id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2789469879,837,1,2,77,23,59as3grjvj19voay31j3yfgni,0,90.4,75.9,2025-03-16T17:34:35.484Z,2025-03-16T17:53:47Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5587862377,140,90.6,5587862381,212,8.6,5587862379,141,63.3,5587862373,56,Center,5587862383,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789470065,726,12,2,77,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.1,33.4,2025-03-16T17:34:37.117Z,2025-03-16T18:12:49Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5587863381,212,7.7,5587863377,140,4.1,5587863379,141,23.9,5587863375,56,Back,5587863383,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789499023,1002,61,2,77,25,59as3grjvj19voay31j3yfgni,1,90.9,69.6,2025-03-16T17:34:37.159Z,2025-03-16T17:53:45Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5588022797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789470071,838,1,2,77,26,59as3grjvj19voay31j3yfgni,1,98.3,77.5,2025-03-16T17:34:38.300Z,2025-03-16T17:34:44Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5587863405,212,17.9,5587863399,56,Left,5587863407,213,2.23,5587863403,141,98.4,5587863401,140,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789470149,839,1,2,77,32,59as3grjvj19voay31j3yfgni,1,82.9,95.6,2025-03-16T17:34:44.204Z,2025-03-16T17:34:47Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5587863839,213,3.62,5587863835,141,85.4,5587863833,140,70.1,5587863837,212,15.1,5587863831,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789470241,840,1,2,77,34,59as3grjvj19voay31j3yfgni,1,72.9,90.9,2025-03-16T17:34:46.972Z,2025-03-16T17:34:49Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5587864357,56,Left,5587864359,140,81.7,5587864373,213,6.07,5587864363,141,88.0,5587864369,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789470189,727,83,2,77,36,9w3sjm5ml4sjr2v81oxzdrt8v,0,26.3,17.1,2025-03-16T17:34:48.421Z,2025-03-16T17:34:54Z,bz76p441ynj57eytvsz9kmtck,A. Sulemana,,,5587865135,399,drlp4xtkta08jiu0px6m4ocq2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789470377,841,1,2,77,37,59as3grjvj19voay31j3yfgni,1,82.7,87.2,2025-03-16T17:34:49.788Z,2025-03-16T17:34:54Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5587865097,213,0.27,5587865095,212,13.2,5587865087,56,Left,5587865091,140,94.8,5587865093,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789470491,842,1,2,77,42,59as3grjvj19voay31j3yfgni,1,88.2,93.0,2025-03-16T17:34:54.317Z,2025-03-16T17:34:58Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5587865667,212,17.4,5587865661,56,Center,5587865663,140,75.4,5587865669,213,3.83,5587865665,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789470573,843,1,2,77,45,59as3grjvj19voay31j3yfgni,1,71.0,75.3,2025-03-16T17:34:57.965Z,2025-03-16T17:35:01Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587866155,141,13.8,5587866157,212,41.8,5587866153,140,69.6,5587866159,213,4.68,5587866161,1,,5587866151,56,Right,5587866149,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789470737,844,1,2,77,49,59as3grjvj19voay31j3yfgni,1,69.6,13.8,2025-03-16T17:35:01.661Z,2025-03-16T17:35:07Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5587867061,213,2.22,5587867057,141,29.8,5587867059,212,13.6,5587867055,140,61.8,5587867053,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789470937,845,1,2,77,55,59as3grjvj19voay31j3yfgni,1,68.5,33.4,2025-03-16T17:35:07.230Z,2025-03-16T17:35:15Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5587868067,155,,5587868077,213,1.43,5587868075,212,40.7,5587868071,140,74.1,5587868069,56,Left,5587868079,1,,5587868073,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789470983,846,1,2,78,2,59as3grjvj19voay31j3yfgni,1,68.9,86.2,2025-03-16T17:35:15.149Z,2025-03-16T17:35:17Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5587868357,141,44.3,5587868355,140,54.3,5587868361,213,4.22,5587868363,1,,5587868353,56,Center,5587868359,212,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789471149,847,1,2,78,4,59as3grjvj19voay31j3yfgni,1,58.8,38.5,2025-03-16T17:35:16.973Z,2025-03-16T17:35:22Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5587869403,56,Right,5587869409,212,21.0,5587869405,140,66.5,5587869411,213,5.11,5587869407,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789471165,848,61,2,78,10,59as3grjvj19voay31j3yfgni,0,67.3,10.3,2025-03-16T17:35:22.574Z,2025-03-16T17:35:23Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5587869483,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789471281,849,1,2,78,13,59as3grjvj19voay31j3yfgni,0,58.6,17.3,2025-03-16T17:35:25.421Z,2025-03-16T17:35:26Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5587870109,212,13.0,5587870103,141,16.5,5587870095,3,,5587870099,56,Right,5587870101,140,71.0,5587870113,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789471321,730,8,2,78,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.2,73.2,2025-03-16T17:35:27.317Z,2025-03-17T01:56:55Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5589485945,385,,5588191723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789471487,850,1,2,78,19,59as3grjvj19voay31j3yfgni,1,56.9,24.1,2025-03-16T17:35:31.181Z,2025-03-16T17:35:32Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5587871169,141,31.8,5587871173,213,2.76,5587871171,212,14.1,5587871165,56,Back,5587871167,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789471633,851,1,2,78,20,59as3grjvj19voay31j3yfgni,1,44.5,31.8,2025-03-16T17:35:32.781Z,2025-03-16T17:35:36Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5587872021,141,3.2,5587872017,56,Right,5587872019,140,61.0,5587872023,212,26.0,5587872025,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789471681,852,1,2,78,24,59as3grjvj19voay31j3yfgni,1,61.0,3.2,2025-03-16T17:35:36.302Z,2025-03-16T17:35:38Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5587872287,213,2.47,5587872285,212,13.5,5587872281,140,50.9,5587872277,56,Right,5587872283,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789471711,853,1,2,78,25,59as3grjvj19voay31j3yfgni,1,50.9,16.2,2025-03-16T17:35:38.093Z,2025-03-16T17:35:39Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5587872435,212,11.3,5587872429,56,Center,5587872437,213,0.89,5587872433,141,29.1,5587872431,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789471765,854,1,2,78,26,59as3grjvj19voay31j3yfgni,1,57.7,29.2,2025-03-16T17:35:39.022Z,2025-03-16T17:35:41Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5587872779,140,53.0,5587872785,213,4.29,5587872783,212,12.0,5587872777,56,Right,5587872781,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789471781,855,1,2,78,28,59as3grjvj19voay31j3yfgni,1,53.0,13.1,2025-03-16T17:35:40.910Z,2025-03-16T17:35:41Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587872845,212,16.4,5587872877,213,2.34,5587872841,140,42.1,5587872843,141,30.4,5587872839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789471867,856,1,2,78,29,59as3grjvj19voay31j3yfgni,1,42.1,30.4,2025-03-16T17:35:41.630Z,2025-03-16T17:35:46Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5587873307,212,17.0,5587873301,56,Back,5587873311,213,1.73,5587873305,141,55.1,5587873303,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789471929,857,1,2,78,33,59as3grjvj19voay31j3yfgni,1,44.4,56.6,2025-03-16T17:35:46.046Z,2025-03-16T17:35:49Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5587873683,213,1.21,5587873679,212,23.5,5587873675,141,88.9,5587873671,140,52.3,5587873667,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472111,858,1,2,78,37,59as3grjvj19voay31j3yfgni,1,52.9,80.5,2025-03-16T17:35:49.454Z,2025-03-16T17:35:56Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5587874721,140,73.5,5587874727,212,22.3,5587874723,141,88.6,5587874729,213,0.25,5587874719,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472119,859,4,2,78,44,59as3grjvj19voay31j3yfgni,1,67.4,90.2,2025-03-16T17:35:56.350Z,2025-03-16T17:50:54Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5587875057,233,732,5587874919,295,,5587874925,286,,5587874923,152,,5587874921,56,Left,5587874917,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472155,732,4,2,78,44,9w3sjm5ml4sjr2v81oxzdrt8v,0,32.6,9.8,2025-03-16T17:35:56.351Z,2025-03-16T17:50:54Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5587875969,295,,5587875005,13,,5587875131,233,859,5587875007,56,Back,5587875013,285,,5587875009,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472423,860,1,2,78,53,59as3grjvj19voay31j3yfgni,1,68.1,89.4,2025-03-16T17:36:05.990Z,2025-03-16T17:36:08Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5587876587,212,11.0,5587876585,141,92.9,5587876579,152,,5587876581,56,Left,5587876577,5,,5587876589,213,2.92,5587876583,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472511,861,1,2,78,56,59as3grjvj19voay31j3yfgni,1,58.1,89.5,2025-03-16T17:36:08.368Z,2025-03-16T17:36:12Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5587877091,1,,5587877087,212,35.7,5587877079,155,,5587877085,141,49.3,5587877081,56,Back,5587877089,213,4.01,5587877083,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472679,862,1,2,79,1,59as3grjvj19voay31j3yfgni,1,38.5,45.1,2025-03-16T17:36:13.632Z,2025-03-16T17:36:18Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5587877957,56,Back,5587877965,141,30.4,5587877961,140,43.2,5587877973,213,5.17,5587877969,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472741,863,1,2,79,5,59as3grjvj19voay31j3yfgni,1,52.6,27.1,2025-03-16T17:36:18.143Z,2025-03-16T17:36:21Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587878353,213,4.94,5587878349,141,2.3,5587878351,212,17.3,5587878347,140,56.3,5587878345,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472775,864,1,2,79,8,59as3grjvj19voay31j3yfgni,0,56.3,2.3,2025-03-16T17:36:21.023Z,2025-03-16T17:36:22Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5587878489,56,Right,5587878493,141,1.4,5587878495,212,6.4,5587878491,140,62.4,5587878497,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472837,733,1,2,79,10,9w3sjm5ml4sjr2v81oxzdrt8v,0,31.2,93.6,2025-03-16T17:36:22.596Z,2025-03-16T17:36:24Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5587878819,212,30.7,5587878813,141,81.1,5587878799,157,,5587878807,140,59.3,5587878827,1,,5587878823,213,6.00,5587878803,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472923,865,1,2,79,12,59as3grjvj19voay31j3yfgni,1,41.2,21.6,2025-03-16T17:36:24.558Z,2025-03-16T17:36:26Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5587879147,213,6.16,5587879145,212,7.3,5587879141,140,48.1,5587879143,141,20.3,5587879139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472965,866,1,2,79,13,59as3grjvj19voay31j3yfgni,1,48.1,20.3,2025-03-16T17:36:26.015Z,2025-03-16T17:36:27Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587879407,141,4.6,5587879409,212,13.7,5587879403,56,Back,5587879405,140,39.9,5587879411,213,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789473009,867,1,2,79,15,59as3grjvj19voay31j3yfgni,1,39.9,4.6,2025-03-16T17:36:27.585Z,2025-03-16T17:36:29Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5587879653,213,0.38,5587879649,141,22.2,5587879651,212,32.1,5587879643,155,,5587879647,140,68.3,5587879655,1,,5587879645,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789473019,868,61,2,79,17,59as3grjvj19voay31j3yfgni,1,68.3,22.2,2025-03-16T17:36:29.503Z,2025-03-16T17:54:19Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5587879697,56,Center,5588025691,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789473259,869,1,2,79,28,59as3grjvj19voay31j3yfgni,1,53.8,25.8,2025-03-16T17:36:40.433Z,2025-03-16T17:54:18Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5588025519,141,31.3,5588025523,213,3.01,5588025515,56,Back,5588025867,189,,5588025517,140,26.1,5588025521,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789473317,870,1,2,79,29,59as3grjvj19voay31j3yfgni,1,23.7,34.0,2025-03-16T17:36:41.679Z,2025-03-16T17:36:42Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5587881451,212,17.9,5587881449,141,60.3,5587881445,56,Back,5587881453,213,1.51,5587881447,140,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789473373,871,1,2,79,30,59as3grjvj19voay31j3yfgni,1,26.4,59.3,2025-03-16T17:36:42.736Z,2025-03-16T17:36:44Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5587881733,56,Back,5587881739,212,23.5,5587881735,140,36.1,5587881737,141,28.2,5587881741,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789473397,872,1,2,79,32,59as3grjvj19voay31j3yfgni,1,35.3,33.9,2025-03-16T17:36:44.704Z,2025-03-16T17:36:46Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587881905,141,39.2,5587881909,213,0.59,5587881903,140,40.4,5587881907,212,6.5,5587881901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789473415,873,1,2,79,33,59as3grjvj19voay31j3yfgni,1,40.4,39.2,2025-03-16T17:36:45.887Z,2025-03-16T17:36:46Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5587882009,213,3.92,5587882005,141,32.8,5587882003,140,36.2,5587882001,56,Back,5587882007,212,6.2,5587882073,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789473647,874,1,2,79,37,59as3grjvj19voay31j3yfgni,1,39.1,34.9,2025-03-16T17:36:49.472Z,2025-03-16T17:36:56Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587883277,141,73.3,5587883281,213,1.71,5587883275,140,35.7,5587883279,212,26.4,5587883273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789473693,875,1,2,79,44,59as3grjvj19voay31j3yfgni,0,48.7,76.7,2025-03-16T17:36:56.642Z,2025-03-16T17:36:59Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5587883559,213,5.60,5587883563,1,,5587883543,155,,5587883551,140,75.3,5587883547,56,Center,5587883555,141,43.4,5587883557,212,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789473733,734,1,2,79,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.9,52.7,2025-03-16T17:36:59.604Z,2025-03-16T17:37:00Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5587883819,3,,5587883825,141,49.4,5587883827,212,7.0,5587883823,140,29.2,5587883829,213,5.96,5587883821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789473847,736,1,2,79,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,28.7,50.0,2025-03-16T17:37:01.044Z,2025-03-16T17:37:06Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5587884421,56,Back,5587884427,141,72.7,5587884433,213,1.80,5587884431,212,15.8,5587884425,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789473873,737,1,2,79,53,9w3sjm5ml4sjr2v81oxzdrt8v,0,28.4,76.3,2025-03-16T17:37:05.872Z,2025-03-16T17:37:07Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5587884541,56,Center,5587884551,1,,5587884543,140,53.9,5587884549,213,5.61,5587884539,155,,5587884547,212,34.3,5587884545,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789473951,738,45,2,79,55,9w3sjm5ml4sjr2v81oxzdrt8v,0,49.6,47.2,2025-03-16T17:37:08.144Z,2025-03-16T18:03:46Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5587884959,285,,5587884957,56,Back,5587885025,233,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789473939,876,3,2,79,55,59as3grjvj19voay31j3yfgni,1,50.4,52.8,2025-03-16T17:37:08.144Z,2025-03-17T01:57:44Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5587884897,286,,5589486369,465,,5587885015,233,738,5587884895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789473973,878,1,2,79,57,59as3grjvj19voay31j3yfgni,1,55.3,54.0,2025-03-16T17:37:09.985Z,2025-03-16T17:37:11Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5587885091,213,5.69,5587885087,141,43.9,5587885089,212,12.3,5587885085,140,65.0,5587885083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789474029,879,1,2,79,58,59as3grjvj19voay31j3yfgni,1,65.0,43.9,2025-03-16T17:37:11.056Z,2025-03-16T17:37:13Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5587885465,140,66.1,5587885469,212,8.1,5587885463,56,Center,5587885471,213,1.43,5587885467,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789474061,880,1,2,80,1,59as3grjvj19voay31j3yfgni,0,74.6,61.2,2025-03-16T17:37:13.696Z,2025-03-16T17:37:16Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5587885709,213,6.07,5587885705,141,56.3,5587885703,140,89.6,5587885707,212,16.1,5587885701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789474073,739,8,2,80,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,9.2,41.5,2025-03-16T17:37:16.309Z,2025-03-17T01:57:57Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5589486413,14,,5587885765,56,Back,5589486445,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789474127,740,4,2,80,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.7,43.4,2025-03-16T17:37:18.164Z,2025-03-16T17:50:55Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5587886037,13,,5587886137,233,881,5587886045,152,,5587886041,56,Back,5587886053,285,,5587886049,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789474131,881,4,2,80,6,59as3grjvj19voay31j3yfgni,0,89.3,56.6,2025-03-16T17:37:18.165Z,2025-03-16T17:50:55Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5587886105,265,,5587886107,286,,5587886099,13,,5587886103,152,,5587886201,233,740,5587886101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789475255,883,18,2,80,43,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-03-16T17:37:55.653Z,2025-03-16T17:37:56Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5587892029,42,,5587892133,55,884,5587892033,44,Midfielder,5587892035,59,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789475269,884,19,2,80,43,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-03-16T17:37:55.654Z,2025-03-16T17:37:56Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5587892075,44,Midfielder,5587892077,55,883,5587892067,145,7,5587892073,293,5,5587892069,59,21,5587892063,42,,5587892071,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789477065,885,18,2,81,47,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-03-16T17:38:59.535Z,2025-03-16T18:20:32Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5587902143,59,4,5587902141,44,Defender,5587902137,41,,5587902217,55,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789477073,886,19,2,81,47,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-03-16T17:38:59.536Z,2025-03-16T17:39:06Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5587902189,41,,5587902195,59,3,5587902197,44,Defender,5587902199,55,885,5587903041,292,4,5587902193,145,5,5587903043,293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789477361,741,1,2,81,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.0,41.5,2025-03-16T17:39:10.451Z,2025-03-16T17:39:12Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5587903827,141,57.0,5587903819,56,Back,5587903831,212,11.5,5587903817,152,,5587903835,213,1.17,5587903815,5,,5587903823,140,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789477525,742,1,2,82,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.9,56.3,2025-03-16T17:39:12.612Z,2025-03-16T17:39:20Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5587904845,141,42.2,5587904847,212,12.7,5587904843,140,27.8,5587904849,213,5.43,5587904839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789477591,743,1,2,82,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.0,42.7,2025-03-16T17:39:20.292Z,2025-03-17T01:59:30Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5587905157,56,Back,5587905167,212,19.7,5587905161,140,34.7,5587905165,141,14.3,5587905169,213,4.91,5589487229,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789477755,744,1,2,82,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.7,14.6,2025-03-16T17:39:22.595Z,2025-03-16T17:39:28Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5587906139,140,30.9,5587906145,213,2.06,5587906143,212,8.4,5587906137,56,Back,5587906141,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
