id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/16/value,qualifier/17/value,qualifier/15/value,qualifier/18/value,qualifier/19/value,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2716420443,717,1,2,78,7,59as3grjvj19voay31j3yfgni,0,55.7,30.9,2024-09-01T15:35:49.193Z,2024-09-01T15:35:50Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5189569035,140,77.3,5189569039,141,16.4,5189569027,56,Right,5189569043,212,24.7,5189569047,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716420507,761,43,2,78,12,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-09-01T15:35:53.691Z,2024-09-01T22:07:31Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5191557001,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716420559,762,1,2,78,12,ahnt9ejgwj58ul8auzdvi3czf,1,32.3,88.6,2024-09-01T15:35:53.915Z,2024-09-01T15:35:55Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5189569679,213,4.23,5189569669,140,23.6,5189569675,212,19.7,5189569667,56,Back,5189569671,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716776505,960,1,2,78,13,ahnt9ejgwj58ul8auzdvi3czf,1,25.7,68.6,2024-09-01T15:35:54.794Z,2024-09-01T22:08:07Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5191559585,56,Back,5191559605,213,5.10,5191559599,212,26.5,5191559595,141,32.6,5191559591,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716420659,763,1,2,78,20,ahnt9ejgwj58ul8auzdvi3czf,1,34.9,33.0,2024-09-01T15:36:02.346Z,2024-09-01T15:36:03Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5189570269,140,42.3,5189570271,141,36.9,5189570275,213,0.33,5189570267,56,Back,5189570273,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716420675,764,1,2,78,21,ahnt9ejgwj58ul8auzdvi3czf,1,42.0,35.2,2024-09-01T15:36:03.083Z,2024-09-01T15:36:03Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5189570369,140,46.9,5189570371,141,30.6,5189570373,212,6.0,5189570367,56,Back,5189570375,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716420713,765,1,2,78,22,ahnt9ejgwj58ul8auzdvi3czf,1,46.1,31.2,2024-09-01T15:36:03.834Z,2024-09-01T15:36:06Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5189570609,213,2.99,5189570605,141,33.9,5189570603,140,34.7,5189570607,212,12.1,5189570601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716420805,766,1,2,78,23,ahnt9ejgwj58ul8auzdvi3czf,1,34.5,35.4,2024-09-01T15:36:05.219Z,2024-09-01T22:09:00Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5189571077,56,Back,5189571085,213,5.43,5189571083,212,11.1,5189571081,141,23.1,5189571079,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716777205,961,1,2,78,24,ahnt9ejgwj58ul8auzdvi3czf,1,44.4,21.3,2024-09-01T15:36:05.552Z,2024-09-01T22:09:15Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5191563409,141,21.6,5191563405,56,Back,5191563411,212,9.8,5191563407,140,35.1,5191563413,213,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716777299,962,1,2,78,25,ahnt9ejgwj58ul8auzdvi3czf,1,35.1,21.6,2024-09-01T15:36:07.302Z,2024-09-01T22:09:23Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5191563843,140,34.7,5191563849,213,1.64,5191563845,141,31.1,5191563841,56,Back,5191563847,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716777449,963,1,2,78,26,ahnt9ejgwj58ul8auzdvi3czf,0,34.7,31.1,2024-09-01T15:36:08.305Z,2024-09-01T22:09:39Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5191564709,140,40.4,5191564711,141,25.9,5191564705,155,,5191564713,212,7.0,5191564707,56,Back,5191564715,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716420871,718,61,2,78,29,59as3grjvj19voay31j3yfgni,1,59.7,77.1,2024-09-01T15:36:11.217Z,2024-09-01T22:09:41Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5189571415,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716420877,767,1,2,78,30,ahnt9ejgwj58ul8auzdvi3czf,1,42.3,30.1,2024-09-01T15:36:12.491Z,2024-09-01T22:09:47Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5189571439,141,7.4,5189571435,56,Back,5189571437,140,30.6,5189571441,212,19.7,5189571443,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716420887,768,1,2,78,33,ahnt9ejgwj58ul8auzdvi3czf,0,33.9,3.5,2024-09-01T15:36:14.555Z,2024-09-01T22:09:56Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5189571593,236,,5189571595,233,719,5189571499,212,1.8,5189571497,141,3.7,5189571599,286,,5189571495,140,35.6,5189571501,213,0.08,5189571493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716420901,719,74,2,78,33,59as3grjvj19voay31j3yfgni,1,64.0,96.7,2024-09-01T15:36:14.556Z,2024-09-01T22:09:59Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5189571643,233,768,5189571575,285,,5189571573,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716420975,720,3,2,78,34,59as3grjvj19voay31j3yfgni,1,71.0,95.2,2024-09-01T15:36:16.283Z,2024-09-01T22:35:50Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5191629465,233,769,5189571967,56,Left,5191567495,464,,5189571971,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716420897,769,45,2,78,34,ahnt9ejgwj58ul8auzdvi3czf,0,29.0,4.8,2024-09-01T15:36:16.283Z,2024-09-01T22:35:50Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5189571557,56,Back,5189571559,285,,5191629473,233,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716421201,722,2,2,78,35,59as3grjvj19voay31j3yfgni,1,61.4,95.9,2024-09-01T15:36:17.033Z,2024-09-01T22:11:48Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5189573333,56,Left,5189573275,141,97.3,5189573331,7,e73sexp7kse0wlykdi7xcbg2c,5189573273,140,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716420933,770,43,2,78,38,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-09-01T15:36:19.643Z,2024-09-01T22:11:10Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5189571817,56,Back,5191569627,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716421137,772,1,2,78,44,ahnt9ejgwj58ul8auzdvi3czf,1,24.1,12.3,2024-09-01T15:36:25.835Z,2024-09-01T15:36:27Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5189572897,212,18.2,5189572893,141,38.2,5189572889,140,19.7,5189572901,213,1.83,5189572877,5,,5189572879,241,,5189572885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716421153,773,1,2,78,46,ahnt9ejgwj58ul8auzdvi3czf,1,19.7,37.9,2024-09-01T15:36:27.803Z,2024-09-01T15:36:28Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5189572987,212,11.3,5189572981,56,Back,5189572985,141,44.8,5189572983,140,29.5,5189572989,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716421171,774,1,2,78,47,ahnt9ejgwj58ul8auzdvi3czf,1,31.3,47.2,2024-09-01T15:36:28.715Z,2024-09-01T15:36:30Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5189573117,212,16.2,5189573111,56,Back,5189573115,141,68.7,5189573113,140,24.7,5189573119,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716421219,775,1,2,78,48,ahnt9ejgwj58ul8auzdvi3czf,1,24.8,67.8,2024-09-01T15:36:29.947Z,2024-09-01T15:36:32Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5189573359,213,0.77,5189573351,56,Back,5189573357,212,25.0,5189573353,140,42.0,5189573355,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716421323,776,1,2,78,50,ahnt9ejgwj58ul8auzdvi3czf,1,40.8,92.3,2024-09-01T15:36:31.915Z,2024-09-01T15:36:35Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5189573847,141,68.2,5189573845,140,40.5,5189573843,56,Back,5189573853,212,16.4,5189573855,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716421355,777,1,2,78,53,ahnt9ejgwj58ul8auzdvi3czf,1,40.6,67.3,2024-09-01T15:36:35.194Z,2024-09-01T15:36:36Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5189573995,141,62.7,5189573993,140,33.7,5189573999,213,3.55,5189573997,212,7.9,5189573991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716421417,778,1,2,78,55,ahnt9ejgwj58ul8auzdvi3czf,1,33.9,60.5,2024-09-01T15:36:36.778Z,2024-09-01T15:36:39Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5189574317,56,Back,5189574319,140,38.3,5189574323,212,17.3,5189574325,213,4.98,5189574321,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716421445,779,1,2,78,57,ahnt9ejgwj58ul8auzdvi3czf,1,38.3,34.3,2024-09-01T15:36:39.258Z,2024-09-01T15:36:41Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5189574555,213,4.71,5189574553,212,11.9,5189574551,141,16.8,5189574547,56,Back,5189574549,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716421497,780,1,2,78,59,ahnt9ejgwj58ul8auzdvi3czf,1,38.3,16.8,2024-09-01T15:36:41.211Z,2024-09-01T15:36:43Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5189574827,140,42.6,5189574833,213,1.19,5189574829,141,33.6,5189574831,212,12.3,5189574825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716421569,781,1,2,79,1,ahnt9ejgwj58ul8auzdvi3czf,1,42.6,35.4,2024-09-01T15:36:43.435Z,2024-09-01T15:36:47Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5189575243,212,24.4,5189575245,213,1.50,5189575241,141,71.2,5189575237,56,Back,5189575239,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716421601,782,1,2,79,6,ahnt9ejgwj58ul8auzdvi3czf,1,55.2,72.9,2024-09-01T15:36:47.579Z,2024-09-01T15:36:49Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5189575439,56,Center,5189575441,140,71.5,5189575447,213,5.94,5189575443,141,64.0,5189575445,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716421657,783,1,2,79,7,ahnt9ejgwj58ul8auzdvi3czf,0,72.2,64.8,2024-09-01T15:36:49.322Z,2024-09-01T15:36:52Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5189575747,56,Left,5189575749,140,98.6,5189575753,212,37.1,5189575755,213,0.73,5189575751,141,100.0,5189575757,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716421661,784,5,2,79,10,ahnt9ejgwj58ul8auzdvi3czf,0,96.6,101.6,2024-09-01T15:36:52.286Z,2024-09-01T15:45:22Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5189633315,233,788,5189575767,347,,5189575765,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716431845,788,5,2,79,10,59as3grjvj19voay31j3yfgni,1,3.4,-1.6,2024-09-01T15:36:52.286Z,2024-09-01T15:47:47Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5189633253,56,Back,5189633255,347,,5189633295,233,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716422173,723,1,2,79,30,59as3grjvj19voay31j3yfgni,1,10.1,0.0,2024-09-01T15:37:12.457Z,2024-09-01T22:13:41Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5189578669,56,Back,5189578685,213,0.29,5189578681,212,33.3,5189691851,107,,5189578689,1,,5189578677,141,12.9,5189578675,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716422175,724,1,2,79,32,59as3grjvj19voay31j3yfgni,0,34.8,16.2,2024-09-01T15:37:13.803Z,2024-09-01T22:36:46Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5191578137,140,35.6,5191631131,236,,5189578697,56,Back,5191631133,286,,5191578139,141,16.2,5191631287,233,785,5191578141,212,0.8,5191578143,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716422069,785,74,2,79,32,ahnt9ejgwj58ul8auzdvi3czf,1,58.7,88.4,2024-09-01T15:37:13.804Z,2024-09-01T22:36:46Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5191578247,285,,5189578065,56,Left,5191631311,233,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716780043,852,61,2,79,33,59as3grjvj19voay31j3yfgni,1,35.1,8.9,2024-09-01T15:37:14.784Z,2024-09-01T22:13:51Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5191579163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716422159,786,1,2,79,34,ahnt9ejgwj58ul8auzdvi3czf,1,54.2,86.9,2024-09-01T15:37:15.891Z,2024-09-01T22:14:03Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5189578587,212,29.9,5189578581,56,Back,5189578585,141,63.6,5189578583,140,30.0,5189578589,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716422215,787,1,2,79,36,ahnt9ejgwj58ul8auzdvi3czf,1,29.7,63.6,2024-09-01T15:37:18.010Z,2024-09-01T22:14:10Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5189578961,141,49.6,5189578957,140,13.8,5189578953,56,Back,5189578963,212,19.2,5189578965,213,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716422267,788,1,2,79,41,ahnt9ejgwj58ul8auzdvi3czf,0,17.8,44.0,2024-09-01T15:37:23.194Z,2024-09-01T15:37:26Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5189579321,213,5.27,5189579315,140,31.6,5189579319,212,27.4,5189579313,56,Back,5189579317,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716422295,725,8,2,79,45,59as3grjvj19voay31j3yfgni,1,74.6,92.0,2024-09-01T15:37:27.146Z,2024-09-01T22:14:18Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5189579495,56,Left,5191581047,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716422439,727,1,2,79,50,59as3grjvj19voay31j3yfgni,1,83.5,82.8,2024-09-01T15:37:31.546Z,2024-09-01T22:14:29Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5189580247,213,5.21,5189580241,140,91.5,5189580245,212,17.7,5189580243,141,59.9,5189580239,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716422493,728,1,2,79,51,59as3grjvj19voay31j3yfgni,1,91.2,58.9,2024-09-01T15:37:33.433Z,2024-09-01T22:14:35Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,1.0,,5189580555,140,91.6,5189580557,141,64.8,5189580561,213,1.47,5189591283,154,,5189591281,210,15,5189593919,156,,5189580559,212,4.0,5189580549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716422501,729,15,2,79,52,59as3grjvj19voay31j3yfgni,1,91.7,64.8,2024-09-01T15:37:33.649Z,2024-09-01T22:15:12Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5189580589,22,,5189580591,64,,5189591413,233,789,5189591351,29,,5189591349,76,,5189591381,328,,5189590181,72,,5189591385,147,53.6,5189591357,154,,5189591375,103,5189591371,102,12.0,5189580593,56,5189591363,55,728,5189591383,146,98.9,,,,,,,,,,,,,,,,53.0,Center,,,,,,,,,
2716422547,789,10,2,79,52,ahnt9ejgwj58ul8auzdvi3czf,1,1.9,45.8,2024-09-01T15:37:33.749Z,2024-09-01T22:15:14Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5189580789,182,,5191584045,377,,5189590255,233,729,5189580791,56,Back,5189581235,180,,5189581233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716425887,734,2,2,79,54,59as3grjvj19voay31j3yfgni,1,90.7,63.4,2024-09-01T15:37:36.008Z,2024-09-01T22:15:35Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5189599559,140,93.5,5189599943,7,djlyi0ad4x1p0k4thn8n0axw4,5189599561,141,59.5,5189599947,56,Center,5189605061,343,3,5189599953,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716425491,790,55,2,79,54,ahnt9ejgwj58ul8auzdvi3czf,1,7.0,39.9,2024-09-01T15:37:36.009Z,2024-09-01T22:15:42Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5189597821,343,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716422599,730,84,2,79,56,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-01T15:37:37.690Z,2024-09-01T22:17:52Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5189588639,103,1.9,5189588655,281,240529,5189588651,231,55.4,5189588661,472,729,5189584241,374,2024-09-01 16:37:37.226,5189584245,375,79:55.709,5189584231,72,,5189588649,230,98.0,5189588647,458,,5189588637,102,5189581155,61,48.4,5191591207,396,5189588641,214,,5189588645,328,,5189588635,78,,5189598779,436,5189581153,22,5191591205,395,5189581157,56,5189588653,280,5189588657,282,,55.4,,97.7,16,Center,ATTEMPT_SAVED,1000,5189597279,343,2
2716425377,731,27,2,82,12,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-01T15:39:54.431Z,2024-09-01T15:39:54Z,,,,,5189596647,201,,5189596649,207,,5189596651,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716425527,732,65,2,82,12,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-01T15:39:54.441Z,2024-09-01T15:40:11Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5189598401,336,,5189597359,329,,5189597365,365,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716425699,733,28,2,82,28,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-01T15:40:10.132Z,2024-09-01T15:40:11Z,,,,,5189598393,55,731,5189598389,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716425825,791,1,2,82,29,ahnt9ejgwj58ul8auzdvi3czf,0,8.1,42.7,2024-09-01T15:40:11.259Z,2024-09-01T22:18:29Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5189599171,157,,5189599177,140,56.8,5189599167,5,,5189599173,241,,5189599175,56,Center,5189599505,189,,5189599183,213,6.20,5189599185,1,,5189599179,141,36.3,5189599181,212,,,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716782761,853,61,2,82,31,59as3grjvj19voay31j3yfgni,1,55.2,67.1,2024-09-01T15:40:13.356Z,2024-09-01T22:18:27Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5191594429,56,Center,5191594491,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716426015,736,1,2,82,36,59as3grjvj19voay31j3yfgni,1,66.7,62.8,2024-09-01T15:40:18.105Z,2024-09-01T15:53:42Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5189676977,141,55.4,5189676975,140,62.0,5189676981,213,3.94,5189676979,212,7.0,5189676973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716426019,737,1,2,82,39,59as3grjvj19voay31j3yfgni,1,61.7,54.2,2024-09-01T15:40:21.264Z,2024-09-01T15:55:16Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5189682453,213,4.72,5189682451,212,12.5,5189682447,140,61.8,5189682445,56,Center,5189682449,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716439101,836,3,2,82,41,59as3grjvj19voay31j3yfgni,0,69.8,41.1,2024-09-01T15:40:22.517Z,2024-09-01T22:18:42Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5189682925,233,792,5189672257,286,,5189672255,56,Center,5191595203,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716425925,792,7,2,82,41,ahnt9ejgwj58ul8auzdvi3czf,1,30.2,58.9,2024-09-01T15:40:22.518Z,2024-09-01T22:18:46Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5191595387,384,,5189599799,285,,5189599795,56,Back,5189672281,233,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716425995,794,1,2,82,43,ahnt9ejgwj58ul8auzdvi3czf,1,32.2,58.9,2024-09-01T15:40:25.465Z,2024-09-01T22:18:53Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5189600259,140,41.3,5189600265,213,0.46,5189600263,212,10.6,5189600257,56,Back,5189600261,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716426011,795,1,2,82,47,ahnt9ejgwj58ul8auzdvi3czf,0,46.5,53.3,2024-09-01T15:40:28.713Z,2024-09-01T15:40:30Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5189600313,56,Center,5189600319,212,10.7,5189600315,140,54.4,5189600317,141,43.4,5189600321,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716426059,740,1,2,82,50,59as3grjvj19voay31j3yfgni,1,42.0,54.5,2024-09-01T15:40:32.120Z,2024-09-01T15:40:33Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5189600563,213,5.85,5189600555,141,40.3,5189600551,140,62.0,5189600549,56,Center,5189600559,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716426083,741,1,2,82,51,59as3grjvj19voay31j3yfgni,1,63.3,40.7,2024-09-01T15:40:33.256Z,2024-09-01T22:19:39Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5189600675,140,55.8,5189600679,212,15.2,5189600681,213,4.17,5189600673,56,Center,5189600677,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716426143,742,1,2,82,52,59as3grjvj19voay31j3yfgni,1,56.6,18.3,2024-09-01T15:40:34.392Z,2024-09-01T15:40:37Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5189601003,56,Back,5189601009,212,15.0,5189601005,140,42.9,5189601013,213,3.42,5189601007,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
