id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/12/value,qualifier/9/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2775999065,673,1,2,74,39,cftj6g399tknheudaxsdpfdgb,1,62.6,27.0,2025-02-14T19:38:00.206Z,2025-02-14T19:38:04Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5514291095,141,8.5,5514291093,140,85.0,5514291091,56,Right,5514291099,213,5.79,5514291097,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999107,674,1,2,74,42,cftj6g399tknheudaxsdpfdgb,1,86.7,10.1,2025-02-14T19:38:03.949Z,2025-02-14T19:38:06Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5514291279,213,2.91,5514291277,212,18.1,5514291275,141,16.1,5514291273,140,69.9,5514291271,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999123,675,1,2,74,45,cftj6g399tknheudaxsdpfdgb,1,69.9,16.1,2025-02-14T19:38:06.445Z,2025-02-14T19:38:07Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5514291377,212,8.5,5514291363,56,Center,5514291367,140,75.5,5514291373,141,25.2,5514291381,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999137,676,1,2,74,46,cftj6g399tknheudaxsdpfdgb,1,75.5,25.2,2025-02-14T19:38:07.501Z,2025-02-14T19:38:08Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5514291505,212,13.8,5514291503,141,5.3,5514291471,56,Right,5514291473,140,77.9,5514291507,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999199,677,1,2,74,47,cftj6g399tknheudaxsdpfdgb,1,77.9,5.3,2025-02-14T19:38:08.765Z,2025-02-14T19:38:12Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5514291793,213,2.32,5514291789,212,13.6,5514291779,56,Right,5514291785,141,20.0,5514291783,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999219,678,1,2,74,51,cftj6g399tknheudaxsdpfdgb,0,75.2,25.5,2025-02-14T19:38:12.093Z,2025-02-14T19:38:14Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5514291889,140,92.6,5514291887,56,Center,5514291897,212,20.4,5514291899,213,0.46,5514291929,4,,5514291891,141,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999237,797,12,2,74,53,9qsmopgutr7ut5g6workk8w4i,1,9.6,64.5,2025-02-14T19:38:14.157Z,2025-02-14T19:38:15Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514292009,212,22.5,5514292007,141,75.6,5514292005,140,29.8,5514292011,213,0.34,5514292003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999263,798,1,2,74,54,9qsmopgutr7ut5g6workk8w4i,1,29.8,75.6,2025-02-14T19:38:15.078Z,2025-02-15T05:23:56Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5515048695,156,,5514292129,212,3.9,5514292127,141,74.4,5514292125,140,26.2,5514292121,56,Back,5514292131,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999281,800,1,2,74,55,9qsmopgutr7ut5g6workk8w4i,1,26.2,74.4,2025-02-14T19:38:16.325Z,2025-02-14T19:39:02Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5514292243,140,31.1,5514292241,56,Back,5514292245,141,66.9,5514292247,212,7.2,5514292249,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999977,808,61,2,74,56,9qsmopgutr7ut5g6workk8w4i,0,32.0,72.6,2025-02-14T19:38:17.997Z,2025-02-14T19:39:00Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5514295771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999363,680,1,2,74,58,cftj6g399tknheudaxsdpfdgb,1,68.6,37.0,2025-02-14T19:38:19.309Z,2025-02-14T19:38:21Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5514292633,212,10.7,5514292621,56,Center,5514292623,140,77.8,5514292627,141,43.9,5514292639,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999373,681,50,2,74,59,cftj6g399tknheudaxsdpfdgb,1,77.4,44.0,2025-02-14T19:38:20.269Z,2025-02-14T19:58:44Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5514292677,286,,5514292675,56,Center,5514292891,233,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999359,801,7,2,74,59,9qsmopgutr7ut5g6workk8w4i,1,22.6,56.0,2025-02-14T19:38:20.270Z,2025-02-15T05:24:24Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5515049425,178,,5515049423,384,,5514292603,285,,5514292733,233,681,5514292601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999377,802,1,2,74,59,9qsmopgutr7ut5g6workk8w4i,1,31.3,64.7,2025-02-14T19:38:20.801Z,2025-02-15T05:24:28Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5514292693,56,Back,5514292701,213,3.04,5514292695,140,15.5,5514292697,141,67.1,5514292699,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999415,804,1,2,75,0,9qsmopgutr7ut5g6workk8w4i,1,15.5,67.1,2025-02-14T19:38:21.717Z,2025-02-14T19:38:24Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514292931,213,2.07,5514292925,140,11.9,5514292923,56,Back,5514292929,212,7.9,5514292927,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999421,805,1,2,75,2,9qsmopgutr7ut5g6workk8w4i,0,15.4,74.2,2025-02-14T19:38:23.510Z,2025-02-15T05:24:55Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5514292965,212,7.0,5514292963,141,74.2,5514292961,140,22.1,5514292959,56,Back,5514292967,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999465,683,8,2,75,3,cftj6g399tknheudaxsdpfdgb,1,80.9,26.8,2025-02-14T19:38:24.482Z,2025-02-15T05:24:52Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5514306347,56,Center,5515050019,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999463,682,1,2,75,3,cftj6g399tknheudaxsdpfdgb,1,72.6,19.5,2025-02-14T19:38:25.005Z,2025-02-14T19:38:26Z,195o7hchielt14ic49r3k06sq,Serginho,,,5514293181,212,8.8,5514293175,56,Center,5514293183,213,2.79,5514293179,141,24.0,5514293177,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999595,685,1,2,75,6,cftj6g399tknheudaxsdpfdgb,1,66.5,22.2,2025-02-14T19:38:27.997Z,2025-02-14T19:38:36Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5514293911,140,82.6,5514293913,141,9.4,5514293915,212,19.0,5514293917,213,5.81,5514293909,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999647,686,1,2,75,15,cftj6g399tknheudaxsdpfdgb,1,73.5,27.9,2025-02-14T19:38:36.142Z,2025-02-14T19:38:38Z,195o7hchielt14ic49r3k06sq,Serginho,,,5514294119,140,69.1,5514294125,213,2.08,5514294121,141,40.0,5514294123,212,9.4,5514294117,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999689,687,1,2,75,18,cftj6g399tknheudaxsdpfdgb,1,68.5,52.8,2025-02-14T19:38:39.469Z,2025-02-14T19:38:40Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5514294359,141,31.0,5514294357,140,71.1,5514294355,56,Center,5514294361,212,15.1,5514294363,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999735,688,1,2,75,19,cftj6g399tknheudaxsdpfdgb,1,71.1,31.0,2025-02-14T19:38:40.413Z,2025-02-14T19:38:42Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5514294537,140,82.4,5514294543,213,5.33,5514294539,141,6.4,5514294541,212,20.5,5514294535,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999757,689,1,2,75,21,cftj6g399tknheudaxsdpfdgb,1,82.4,6.4,2025-02-14T19:38:42.428Z,2025-02-14T19:38:43Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5514294643,212,10.0,5514294639,140,83.2,5514294641,141,21.0,5514294645,213,1.49,5514294637,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999801,690,1,2,75,22,cftj6g399tknheudaxsdpfdgb,1,83.2,21.0,2025-02-14T19:38:43.229Z,2025-02-14T19:38:45Z,195o7hchielt14ic49r3k06sq,Serginho,,,5514294803,141,6.5,5514294801,140,81.9,5514294797,56,Right,5514294809,213,4.57,5514294807,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999837,691,1,2,75,24,cftj6g399tknheudaxsdpfdgb,0,82.3,7.2,2025-02-14T19:38:45.117Z,2025-02-14T19:38:50Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5514295019,213,0.67,5514295009,140,100.0,5514295007,56,Center,5514295015,212,25.0,5514295011,141,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999879,806,56,2,75,26,9qsmopgutr7ut5g6workk8w4i,1,2.1,75.8,2025-02-14T19:38:47.838Z,2025-02-14T20:01:02Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5514295203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999859,692,5,2,75,27,cftj6g399tknheudaxsdpfdgb,0,101.2,26.4,2025-02-14T19:38:48.604Z,2025-02-14T19:58:37Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5514295095,56,Center,5514295877,233,807,5514295097,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775999969,807,5,2,75,27,9qsmopgutr7ut5g6workk8w4i,1,-1.2,73.6,2025-02-14T19:38:48.604Z,2025-02-14T19:58:37Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5514295737,56,Back,5514295831,233,692,5514295739,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000411,809,1,2,75,52,9qsmopgutr7ut5g6workk8w4i,1,5.1,39.1,2025-02-14T19:39:13.277Z,2025-02-14T19:39:14Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5514297469,141,47.5,5514297473,213,1.96,5514297471,212,6.2,5514297467,140,2.9,5514297465,56,Back,5514297463,124,,5514297477,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000475,810,1,2,75,53,9qsmopgutr7ut5g6workk8w4i,1,2.9,47.5,2025-02-14T19:39:14.733Z,2025-02-14T19:39:18Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5514297871,141,35.0,5514297867,56,Back,5514297873,212,16.5,5514297869,140,16.4,5514297875,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000541,811,1,2,75,57,9qsmopgutr7ut5g6workk8w4i,1,16.4,50.5,2025-02-14T19:39:18.845Z,2025-02-15T05:25:35Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5514298217,213,1.23,5514298207,140,24.9,5514298209,141,87.9,5514298213,212,27.0,5514298203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000595,812,1,2,76,2,9qsmopgutr7ut5g6workk8w4i,0,29.6,87.5,2025-02-14T19:39:23.311Z,2025-02-14T19:39:27Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5514298477,213,4.96,5514298465,155,,5514298479,1,,5514298473,141,10.3,5514298467,196,,5514298471,140,42.4,5514298475,212,54.2,5514298469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000609,813,83,2,76,7,9qsmopgutr7ut5g6workk8w4i,0,42.4,10.3,2025-02-14T19:39:28.702Z,2025-02-14T19:39:32Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5514298955,399,7w7ufa4v85hmj1qxnmqc4zgiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000677,694,3,2,76,10,cftj6g399tknheudaxsdpfdgb,1,57.0,84.7,2025-02-14T19:39:31.837Z,2025-02-15T05:25:45Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5514298985,286,,5515051569,465,,5514298983,56,Left,5514299011,233,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000659,814,45,2,76,10,9qsmopgutr7ut5g6workk8w4i,0,43.0,15.3,2025-02-14T19:39:31.837Z,2025-02-14T19:58:47Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5514298871,285,,5514298869,56,Back,5514299015,233,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000689,695,1,2,76,11,cftj6g399tknheudaxsdpfdgb,1,57.2,80.8,2025-02-14T19:39:32.845Z,2025-02-14T19:39:34Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5514299033,56,Left,5514299035,140,57.0,5514299037,141,92.0,5514299039,212,7.6,5514299041,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000711,696,1,2,76,12,cftj6g399tknheudaxsdpfdgb,1,57.0,92.9,2025-02-14T19:39:33.420Z,2025-02-14T19:39:35Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5514299165,212,10.9,5514299161,140,67.4,5514299163,141,93.6,5514299167,213,0.04,5514299159,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000719,697,43,2,76,14,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-02-14T19:39:35.229Z,2025-02-15T05:26:07Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5514299193,56,Left,5515052237,144,3,5514299195,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000715,815,43,2,76,14,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-02-14T19:39:35.229Z,2025-02-15T05:26:05Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5514299241,233,697,5514299177,56,Back,5514299179,285,0,5515052201,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000747,698,1,2,76,14,cftj6g399tknheudaxsdpfdgb,0,67.8,96.2,2025-02-14T19:39:35.725Z,2025-02-14T19:39:37Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5514299297,212,8.7,5514299299,213,5.72,5514299293,140,74.8,5514299291,56,Left,5514299295,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000775,816,1,2,76,16,9qsmopgutr7ut5g6workk8w4i,1,31.4,8.6,2025-02-14T19:39:37.214Z,2025-02-14T19:39:38Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5514299439,56,Back,5514299441,140,35.1,5514299443,141,7.0,5514299445,212,4.0,5514299447,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000791,818,1,2,76,17,9qsmopgutr7ut5g6workk8w4i,1,35.1,7.0,2025-02-14T19:39:38.125Z,2025-02-14T19:39:39Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5514299609,141,11.3,5514299607,140,35.4,5514299605,56,Back,5514299613,213,1.46,5514299611,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000807,699,83,2,76,17,cftj6g399tknheudaxsdpfdgb,0,73.6,88.7,2025-02-14T19:39:38.813Z,2025-02-15T05:26:30Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5514299977,399,2xp7fbcl6a4nua9jpm7b4k1sk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000809,819,1,2,76,18,9qsmopgutr7ut5g6workk8w4i,1,35.4,11.3,2025-02-14T19:39:39.843Z,2025-02-15T05:26:21Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5514299699,213,2.10,5514299697,212,9.4,5514299695,141,23.2,5514299691,56,Back,5514299693,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000831,820,1,2,76,20,9qsmopgutr7ut5g6workk8w4i,1,30.9,23.2,2025-02-14T19:39:41.893Z,2025-02-15T05:26:23Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5514299857,213,3.48,5514299855,212,7.7,5514299853,141,19.4,5514299849,56,Back,5514299851,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000847,821,1,2,76,21,9qsmopgutr7ut5g6workk8w4i,1,23.7,19.1,2025-02-14T19:39:42.861Z,2025-02-14T19:39:43Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5514299963,213,1.84,5514299955,56,Back,5514299961,212,18.3,5514299957,140,19.1,5514299959,141,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000923,822,1,2,76,25,9qsmopgutr7ut5g6workk8w4i,1,21.9,54.0,2025-02-14T19:39:46.077Z,2025-02-14T19:39:49Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514300419,213,0.97,5514300417,212,25.2,5514300415,141,84.6,5514300411,56,Back,5514300413,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000987,823,1,2,76,28,9qsmopgutr7ut5g6workk8w4i,1,35.4,84.6,2025-02-14T19:39:49.341Z,2025-02-14T19:39:53Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5514300707,141,74.6,5514300709,212,6.9,5514300703,56,Back,5514300711,213,4.57,5514300705,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000995,824,61,2,76,30,9qsmopgutr7ut5g6workk8w4i,1,34.6,74.9,2025-02-14T19:39:51.829Z,2025-02-14T19:39:59Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5514300745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776001017,825,3,2,76,30,9qsmopgutr7ut5g6workk8w4i,0,41.2,78.3,2025-02-14T19:39:51.980Z,2025-02-15T05:26:46Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5514300847,286,,5515053517,464,,5514300845,56,Back,5514305917,233,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776000999,700,7,2,76,30,cftj6g399tknheudaxsdpfdgb,1,58.8,21.7,2025-02-14T19:39:51.981Z,2025-02-15T05:26:51Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5515053651,383,,5515053653,178,,5514300755,56,Center,5514305739,233,825,5514300759,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776001973,842,83,2,76,31,9qsmopgutr7ut5g6workk8w4i,0,43.2,82.7,2025-02-14T19:39:52.901Z,2025-02-14T19:41:13Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5514306621,399,vrzye4jqrafujmjw3wakjpxw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776001005,701,50,2,76,32,cftj6g399tknheudaxsdpfdgb,1,58.6,24.0,2025-02-14T19:39:53.372Z,2025-02-14T19:39:59Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5514300785,286,,5514300783,56,Center,5514301013,233,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776001031,826,7,2,76,32,9qsmopgutr7ut5g6workk8w4i,0,41.4,76.0,2025-02-14T19:39:53.373Z,2025-02-15T05:26:58Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5514300901,285,,5514300899,56,Back,5515053813,385,,5514301005,233,701,5515053815,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776001055,703,1,2,76,34,cftj6g399tknheudaxsdpfdgb,1,52.5,28.8,2025-02-14T19:39:55.324Z,2025-02-14T19:39:56Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5514301039,141,40.3,5514301041,212,22.3,5514301043,213,2.78,5514301037,140,32.6,5514301035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776001073,704,1,2,76,35,cftj6g399tknheudaxsdpfdgb,1,32.6,40.3,2025-02-14T19:39:56.333Z,2025-02-14T19:39:58Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5514301145,212,12.5,5514301143,141,30.7,5514301141,140,42.8,5514301139,56,Back,5514301147,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776001089,705,1,2,76,36,cftj6g399tknheudaxsdpfdgb,1,42.8,30.3,2025-02-14T19:39:57.516Z,2025-02-14T19:40:00Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5514301215,140,39.9,5514301213,56,Back,5514301219,212,12.7,5514301221,213,4.47,5514301217,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776001097,706,1,2,76,38,cftj6g399tknheudaxsdpfdgb,0,44.2,14.1,2025-02-14T19:40:00.045Z,2025-02-14T19:40:00Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5514301275,56,Right,5514301281,212,28.9,5514301283,213,6.21,5514301277,140,71.7,5514301279,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776001133,828,1,2,76,40,9qsmopgutr7ut5g6workk8w4i,1,34.8,92.9,2025-02-14T19:40:01.997Z,2025-02-14T19:40:04Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5514301453,140,39.0,5514301451,56,Back,5514301455,141,93.6,5514301457,212,4.4,5514301459,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776001135,829,1,2,76,43,9qsmopgutr7ut5g6workk8w4i,1,38.7,93.8,2025-02-14T19:40:04.357Z,2025-02-14T19:40:05Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5514301497,212,7.6,5514301499,213,4.84,5514301493,140,39.6,5514301491,56,Back,5514301495,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776001179,830,1,2,76,43,9qsmopgutr7ut5g6workk8w4i,1,39.6,82.7,2025-02-14T19:40:04.885Z,2025-02-14T19:40:08Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5514301759,140,36.0,5514301763,141,89.3,5514301765,212,5.9,5514301769,213,2.27,5514301755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776001269,831,1,2,76,47,9qsmopgutr7ut5g6workk8w4i,1,35.6,85.2,2025-02-14T19:40:08.853Z,2025-02-14T19:40:16Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5514302247,140,28.9,5514302251,212,17.0,5514302249,141,62.4,5514302253,213,4.29,5514302245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776001281,832,1,2,76,55,9qsmopgutr7ut5g6workk8w4i,1,31.1,67.2,2025-02-14T19:40:16.333Z,2025-02-14T19:40:17Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514302329,140,37.2,5514302349,213,0.02,5514302337,141,67.4,5514302323,56,Back,5514302345,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776001291,833,1,2,76,55,9qsmopgutr7ut5g6workk8w4i,1,37.2,67.4,2025-02-14T19:40:16.925Z,2025-02-14T19:40:17Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5514302385,213,4.43,5514302381,141,56.4,5514302383,212,7.8,5514302403,156,,5514302377,56,Back,5514302379,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776001345,834,1,2,76,57,9qsmopgutr7ut5g6workk8w4i,1,35.1,56.4,2025-02-14T19:40:18.389Z,2025-02-14T19:40:22Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5514302681,140,30.5,5514302683,141,40.6,5514302685,212,11.8,5514302687,213,4.29,5514302679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
