id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2783066107,759,1,2,83,56,aljua8crr0vkwit0j3m59jw9j,1,24.1,59.6,2025-03-02T14:43:05.146Z,2025-03-02T14:43:08Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5552749533,140,35.3,5552749535,141,54.5,5552749537,212,12.3,5552749541,213,6.00,5552749529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066117,760,1,2,83,59,aljua8crr0vkwit0j3m59jw9j,1,43.6,44.3,2025-03-02T14:43:08.106Z,2025-03-02T14:43:09Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5552749635,140,34.1,5552749633,56,Back,5552749641,212,12.7,5552749643,213,3.81,5552749639,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066213,761,1,2,84,0,aljua8crr0vkwit0j3m59jw9j,1,34.1,32.8,2025-03-02T14:43:08.890Z,2025-03-02T14:43:13Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552750157,141,94.1,5552750161,213,1.13,5552750153,56,Left,5552750155,140,52.6,5552750151,196,,5552750163,1,,5552750159,212,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066273,762,1,2,84,4,aljua8crr0vkwit0j3m59jw9j,1,62.3,89.6,2025-03-02T14:43:13.658Z,2025-03-02T14:43:16Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5552750493,213,3.62,5552750487,140,41.6,5552750485,56,Back,5552750491,212,24.4,5552750489,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066349,763,1,2,84,7,aljua8crr0vkwit0j3m59jw9j,1,41.6,73.2,2025-03-02T14:43:16.106Z,2025-03-02T14:43:20Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5552750925,212,20.6,5552750923,141,43.4,5552750919,56,Back,5552750927,213,4.53,5552750921,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066417,764,1,2,84,11,aljua8crr0vkwit0j3m59jw9j,1,37.7,43.4,2025-03-02T14:43:20.283Z,2025-03-02T14:43:24Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552751311,56,Back,5552751317,212,12.8,5552751313,140,43.3,5552751319,213,5.19,5552751315,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066445,765,1,2,84,15,aljua8crr0vkwit0j3m59jw9j,1,45.0,26.8,2025-03-02T14:43:24.746Z,2025-03-02T14:43:26Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5552751499,213,1.91,5552751491,140,41.6,5552751495,141,41.5,5552751487,56,Back,5552751497,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066507,766,1,2,84,17,aljua8crr0vkwit0j3m59jw9j,1,41.6,41.5,2025-03-02T14:43:26.458Z,2025-03-02T14:43:30Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552751827,141,93.6,5552751833,1,,5552751825,140,46.0,5552751823,56,Back,5552751829,212,35.7,5552751831,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066567,767,1,2,84,21,aljua8crr0vkwit0j3m59jw9j,1,53.4,92.9,2025-03-02T14:43:30.171Z,2025-03-02T14:43:34Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5552752221,140,80.7,5552752217,56,Left,5552752227,213,6.03,5552752225,212,29.6,5552752223,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066575,768,1,2,84,25,aljua8crr0vkwit0j3m59jw9j,0,80.2,82.0,2025-03-02T14:43:33.883Z,2025-03-02T14:43:34Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5552752277,141,66.0,5552752281,213,4.84,5552752273,56,Center,5552752279,212,11.0,5552752275,140,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066657,791,1,2,84,28,ahnt9ejgwj58ul8auzdvi3czf,0,25.3,43.2,2025-03-02T14:43:37.566Z,2025-03-02T14:44:38Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5552752751,157,,5552752763,1,,5552752759,212,46.0,5552752757,141,34.3,5552752755,140,68.7,5552752753,56,Center,5552752761,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066741,769,1,2,84,30,aljua8crr0vkwit0j3m59jw9j,1,33.6,67.8,2025-03-02T14:43:39.627Z,2025-03-02T14:43:42Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5552753215,213,3.29,5552753207,141,62.3,5552753211,212,25.4,5552753205,140,9.7,5552753203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066875,770,1,2,84,33,aljua8crr0vkwit0j3m59jw9j,1,8.0,61.5,2025-03-02T14:43:42.603Z,2025-03-02T14:43:48Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5552753973,212,19.5,5552753975,213,0.83,5552753965,56,Back,5552753971,141,82.7,5552753967,140,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066951,771,1,2,84,39,aljua8crr0vkwit0j3m59jw9j,1,32.5,78.1,2025-03-02T14:43:48.558Z,2025-03-02T14:43:51Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5552754399,212,28.4,5552754393,56,Back,5552754395,140,29.6,5552754397,141,36.6,5552754401,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067207,772,1,2,84,42,aljua8crr0vkwit0j3m59jw9j,1,28.3,38.3,2025-03-02T14:43:51.275Z,2025-03-02T14:44:01Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552755739,141,54.2,5552755735,56,Back,5552755741,212,23.7,5552755769,213,2.67,5552755737,140,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067291,773,1,2,84,52,aljua8crr0vkwit0j3m59jw9j,0,23.9,58.8,2025-03-02T14:44:01.630Z,2025-03-02T14:44:05Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5552756195,157,,5552756201,141,49.7,5552756197,56,Center,5552756199,140,73.9,5552756203,212,52.9,5552756205,213,6.17,5552756207,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067367,792,1,2,84,57,ahnt9ejgwj58ul8auzdvi3czf,0,29.7,57.5,2025-03-02T14:44:06.846Z,2025-03-02T14:44:07Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5552756599,213,6.18,5552756589,157,,5552756603,1,,5552756591,56,Back,5552756593,140,36.9,5552756595,141,56.4,5552756597,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067389,774,44,2,84,58,aljua8crr0vkwit0j3m59jw9j,1,63.7,45.6,2025-03-02T14:44:07.580Z,2025-03-02T15:00:01Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5552756861,233,793,5552756697,286,,5552756695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067415,793,44,2,84,58,ahnt9ejgwj58ul8auzdvi3czf,0,36.3,54.4,2025-03-02T14:44:07.581Z,2025-03-02T15:00:01Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5552756837,285,,5552756935,233,774,5552756835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067399,775,1,2,84,59,aljua8crr0vkwit0j3m59jw9j,0,61.3,49.6,2025-03-02T14:44:07.981Z,2025-03-02T14:44:08Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5552756743,56,Center,5552756753,212,10.3,5552756749,141,37.7,5552756745,140,67.4,5552756757,213,5.38,5552756741,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067491,794,1,2,85,2,ahnt9ejgwj58ul8auzdvi3czf,1,30.3,60.0,2025-03-02T14:44:10.879Z,2025-03-02T14:44:12Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5552757237,213,2.18,5552757227,3,,5552757233,141,78.5,5552757235,212,15.3,5552757231,140,22.0,5552757229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067537,795,1,2,85,3,ahnt9ejgwj58ul8auzdvi3czf,1,22.0,78.5,2025-03-02T14:44:12.015Z,2025-03-02T14:44:14Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5552757521,141,67.7,5552757515,56,Back,5552757519,140,34.8,5552757511,3,,5552757525,213,5.78,5552757523,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067581,796,1,2,85,4,ahnt9ejgwj58ul8auzdvi3czf,1,35.2,66.0,2025-03-02T14:44:13.447Z,2025-03-02T14:44:21Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5552757711,3,,5552757725,213,5.96,5552757719,141,63.3,5552757717,140,40.5,5552757721,212,5.9,5552757713,168,,5552757715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067601,797,44,2,85,5,ahnt9ejgwj58ul8auzdvi3czf,1,42.1,64.0,2025-03-02T14:44:14.151Z,2025-03-02T15:00:02Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5552757949,233,776,5552757867,56,Back,5552757871,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067527,776,44,2,85,5,aljua8crr0vkwit0j3m59jw9j,0,57.9,36.0,2025-03-02T14:44:14.152Z,2025-03-02T15:00:02Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5552757479,56,Center,5552757481,286,,5552758047,233,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067613,798,61,2,85,6,ahnt9ejgwj58ul8auzdvi3czf,1,41.7,60.8,2025-03-02T14:44:15.367Z,2025-03-02T14:46:35Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5552757923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067587,777,1,2,85,7,aljua8crr0vkwit0j3m59jw9j,1,54.3,37.0,2025-03-02T14:44:16.804Z,2025-03-02T14:46:37Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552757769,56,Center,5552757779,213,1.54,5552757767,3,,5552757777,212,15.8,5552757775,141,60.2,5552757773,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067699,778,1,2,85,8,aljua8crr0vkwit0j3m59jw9j,1,54.7,59.7,2025-03-02T14:44:17.404Z,2025-03-02T14:44:22Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5552758387,56,Left,5552758399,212,29.9,5552758395,141,94.8,5552758405,213,0.92,5552758391,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067807,779,1,2,85,13,aljua8crr0vkwit0j3m59jw9j,1,76.7,93.8,2025-03-02T14:44:22.446Z,2025-03-02T17:59:36Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,1.0,,5552759047,1,,5552759039,140,90.1,5552760145,154,,5552760143,210,13,5552759037,56,Center,5552759041,141,45.5,5553787589,72,,5552759045,213,5.12,5552759043,212,35.7,5552759035,155,5552759033,2,5553787587,224,,,,,,,,,,,,,,,,,,,,,
2783067825,780,44,2,85,17,aljua8crr0vkwit0j3m59jw9j,1,91.1,42.6,2025-03-02T14:44:26.430Z,2025-03-02T15:00:02Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5552759133,56,Center,5552759135,286,,5552759187,233,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067769,799,44,2,85,17,ahnt9ejgwj58ul8auzdvi3czf,0,8.9,57.4,2025-03-02T14:44:26.431Z,2025-03-02T15:00:03Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5552758807,285,,5552759341,233,780,5552758805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783067839,781,13,2,85,18,aljua8crr0vkwit0j3m59jw9j,1,89.6,45.5,2025-03-02T14:44:27.196Z,2025-03-02T17:59:51Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5552759215,22,,5552760197,55,779,5552759697,328,,5552760203,103,1.4,5552760205,230,99.4,5552759225,56,Center,5552760191,29,,5552760187,75,,5552760193,154,,5552759693,15,5552760201,102,5552759219,17,,32.1,,5552760207,231,,,,,,,,,49.8,,,,,,,
2783067899,782,5,2,85,20,aljua8crr0vkwit0j3m59jw9j,0,101.2,33.1,2025-03-02T14:44:29.440Z,2025-03-02T15:10:01Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5552759539,56,Center,5552760483,233,800,5552759541,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783068039,800,5,2,85,20,ahnt9ejgwj58ul8auzdvi3czf,1,-1.2,66.9,2025-03-02T14:44:29.440Z,2025-03-02T15:10:01Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5552760357,56,Back,5552760417,233,782,5552760359,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783068425,783,18,2,85,33,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-02T14:44:41.938Z,2025-03-02T14:45:02Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5552762675,55,784,5552762543,42,,5552762545,44,Midfielder,5552762547,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783068437,784,19,2,85,33,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-02T14:44:41.939Z,2025-03-02T14:45:03Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5552762599,145,8,5552762607,44,Midfielder,5552762605,293,5,5552762603,292,7,5552762601,59,11,5552762595,42,,5552762609,55,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783068599,801,1,2,85,54,ahnt9ejgwj58ul8auzdvi3czf,0,5.6,40.1,2025-03-02T14:45:03.072Z,2025-03-02T14:45:06Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5552763459,124,,5552763467,212,62.5,5552763473,74,,5552763465,141,49.0,5552763463,140,64.8,5552763461,56,Center,5552763471,1,,5552763469,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783068631,785,61,2,85,59,aljua8crr0vkwit0j3m59jw9j,1,34.1,47.8,2025-03-02T14:45:08.208Z,2025-03-02T14:45:08Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552763681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783068711,787,1,2,86,2,aljua8crr0vkwit0j3m59jw9j,1,30.8,41.6,2025-03-02T14:45:11.390Z,2025-03-02T14:45:12Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5552764051,140,48.1,5552764057,213,5.51,5552764049,56,Back,5552764053,141,15.5,5552764055,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783068755,788,3,2,86,3,aljua8crr0vkwit0j3m59jw9j,1,49.2,13.9,2025-03-02T14:45:12.558Z,2025-03-02T18:00:32Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5552764273,286,,5552764299,233,802,5553791613,464,,5552764271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783068743,802,45,2,86,3,ahnt9ejgwj58ul8auzdvi3czf,0,50.8,86.1,2025-03-02T14:45:12.558Z,2025-03-02T15:07:12Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5552764233,285,,5552764323,233,788,5552764231,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783068809,789,1,2,86,5,aljua8crr0vkwit0j3m59jw9j,1,58.7,20.9,2025-03-02T14:45:14.734Z,2025-03-02T14:45:53Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5552764521,141,49.1,5552764529,213,0.85,5552764517,56,Center,5552764519,140,74.6,5552764525,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783068831,790,1,2,86,7,aljua8crr0vkwit0j3m59jw9j,1,74.6,49.1,2025-03-02T14:45:16.782Z,2025-03-02T14:45:18Z,9ki0zmbky1zluxnz63008ozmy,M. Hoppe,,,5552764649,141,60.6,5552764653,213,1.83,5552764645,56,Center,5552764647,140,72.6,5552764651,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783069149,791,43,2,86,9,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-02T14:45:18.110Z,2025-03-02T18:00:48Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5552766337,56,Center,5553792785,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783069181,792,4,2,86,10,aljua8crr0vkwit0j3m59jw9j,1,78.0,63.4,2025-03-02T14:45:19.016Z,2025-03-02T14:59:42Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5552770745,233,803,5552766595,152,,5552766587,13,,5552766603,286,,5552766591,56,Center,5552766599,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783069015,803,4,2,86,10,ahnt9ejgwj58ul8auzdvi3czf,0,22.0,36.6,2025-03-02T14:45:19.017Z,2025-03-02T14:59:43Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5552770821,233,792,5552765717,285,,5552765709,13,,5552765715,265,,5552766449,55,804,5552765713,152,,5552765711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783069037,804,17,2,86,21,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-02T14:45:30.018Z,2025-03-02T18:29:19Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5552766403,55,803,5552767755,393,,5552766397,31,,5552766401,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783070179,793,13,2,87,10,aljua8crr0vkwit0j3m59jw9j,1,72.9,61.4,2025-03-02T14:46:18.880Z,2025-03-02T18:01:09Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5552772535,231,50.4,5552772511,103,86.1,5552771663,56,Center,5553794609,120,,5552772507,102,52.9,5552771659,26,,5552772033,20,,5552772525,458,,5552771661,18,,5552772501,74,5552772531,230,,,,99.8,,,,,,,,,,,,,,,,,,,
2783070221,794,5,2,87,11,aljua8crr0vkwit0j3m59jw9j,0,101.6,49.8,2025-03-02T14:46:20.627Z,2025-03-02T15:10:02Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5552771905,56,Center,5552771907,346,,5552775105,233,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783070753,805,5,2,87,11,ahnt9ejgwj58ul8auzdvi3czf,1,-1.6,50.2,2025-03-02T14:46:20.627Z,2025-03-02T15:10:02Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5552774969,56,Back,5552774973,346,,5552774999,233,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783070849,806,1,2,87,35,ahnt9ejgwj58ul8auzdvi3czf,0,5.1,40.4,2025-03-02T14:46:44.772Z,2025-03-02T14:46:50Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5552775515,212,65.2,5552775521,1,,5552775509,140,67.2,5552775519,213,6.27,5552775507,56,Center,5552775525,74,,5552775511,141,39.4,5552775505,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783070859,795,44,2,87,40,aljua8crr0vkwit0j3m59jw9j,1,34.2,59.0,2025-03-02T14:46:49.408Z,2025-03-02T15:00:03Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552775551,56,Back,5552775553,285,,5552775679,233,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783070867,807,44,2,87,40,ahnt9ejgwj58ul8auzdvi3czf,0,65.8,41.0,2025-03-02T14:46:49.409Z,2025-03-02T15:00:03Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5552775729,233,795,5552775585,56,Center,5552775587,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783070881,796,1,2,87,40,aljua8crr0vkwit0j3m59jw9j,0,36.4,56.3,2025-03-02T14:46:49.778Z,2025-03-02T14:46:50Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552775651,3,,5552775659,212,12.2,5552775657,141,54.3,5552775661,213,6.17,5552775655,140,47.9,5552775653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783070921,808,1,2,87,42,ahnt9ejgwj58ul8auzdvi3czf,1,53.6,45.7,2025-03-02T14:46:50.923Z,2025-03-02T15:17:34Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5552775853,213,6.20,5552775849,141,44.5,5552775845,56,Center,5552775843,3,,5552775847,140,63.0,5552775851,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783070953,809,1,2,87,43,ahnt9ejgwj58ul8auzdvi3czf,0,62.6,38.5,2025-03-02T14:46:52.292Z,2025-03-02T18:01:29Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5552776085,141,52.9,5552776083,140,75.0,5552776087,212,16.3,5552776089,213,0.64,5552776079,3,,5552776081,56,Center,5553796837,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783070969,797,1,2,87,45,aljua8crr0vkwit0j3m59jw9j,1,27.0,51.2,2025-03-02T14:46:54.218Z,2025-03-02T14:59:31Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5552776159,3,,5552776167,212,25.1,5552776165,141,87.8,5552776163,140,30.4,5552776161,56,Back,5552776169,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783071097,799,1,2,87,47,aljua8crr0vkwit0j3m59jw9j,1,29.5,88.1,2025-03-02T14:46:56.690Z,2025-03-02T14:47:00Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5552776749,140,7.0,5552776753,212,31.2,5552776755,213,3.85,5552776747,56,Back,5552776751,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783071179,800,1,2,87,51,aljua8crr0vkwit0j3m59jw9j,0,8.7,55.7,2025-03-02T14:47:00.679Z,2025-03-02T14:47:04Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5552777173,1,,5552777169,212,51.8,5552777165,140,57.8,5552777163,56,Center,5552777159,157,,5552777167,141,62.6,5552777171,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783071211,810,1,2,87,55,ahnt9ejgwj58ul8auzdvi3czf,1,41.1,38.3,2025-03-02T14:47:04.452Z,2025-03-02T14:47:05Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5552777323,212,8.7,5552777325,213,1.12,5552777319,140,44.7,5552777317,56,Back,5552777321,141,49.9,5552777315,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783071277,811,1,2,87,56,ahnt9ejgwj58ul8auzdvi3czf,1,44.7,49.5,2025-03-02T14:47:05.764Z,2025-03-02T14:47:08Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5552777659,212,19.3,5552777651,56,Back,5552777663,213,1.83,5552777649,3,,5552777655,141,76.9,5552777653,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783071363,813,1,2,88,0,ahnt9ejgwj58ul8auzdvi3czf,0,37.7,80.6,2025-03-02T14:47:09.125Z,2025-03-02T14:47:12Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5552778161,56,Left,5552778169,141,100.0,5552778157,157,,5552778177,1,,5552778165,140,79.7,5552778175,213,0.31,5552778173,212,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783071445,801,5,2,88,3,aljua8crr0vkwit0j3m59jw9j,1,22.8,-1.5,2025-03-02T14:47:12.153Z,2025-03-02T15:10:02Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5552778625,56,Back,5552778685,233,814,5552778627,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783071367,814,5,2,88,3,ahnt9ejgwj58ul8auzdvi3czf,0,77.2,101.5,2025-03-02T14:47:12.153Z,2025-03-02T15:10:02Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5552778727,233,801,5552778195,56,Left,5552778197,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783071531,802,1,2,88,7,aljua8crr0vkwit0j3m59jw9j,1,26.9,0.0,2025-03-02T14:47:15.953Z,2025-03-02T14:47:20Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5552779067,212,19.0,5552779059,107,,5552779065,141,14.1,5552779063,140,12.1,5552779061,56,Back,5552779069,213,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783071585,803,1,2,88,11,aljua8crr0vkwit0j3m59jw9j,1,19.2,16.4,2025-03-02T14:47:20.066Z,2025-03-02T14:47:22Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5552779345,140,32.0,5552779343,56,Back,5552779351,212,16.2,5552779355,213,5.69,5552779349,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783071657,804,1,2,88,13,aljua8crr0vkwit0j3m59jw9j,1,32.0,4.3,2025-03-02T14:47:22.050Z,2025-03-02T14:47:25Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5552779705,140,13.4,5552779713,212,25.7,5552779701,56,Back,5552779717,213,2.44,5552779709,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
