id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2789492483,877,1,2,89,2,9qsmopgutr7ut5g6workk8w4i,0,97.9,96.5,2025-03-16T17:49:03.614Z,2025-03-16T22:57:23Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5587986871,141,75.2,5587986867,56,Center,5587986873,212,15.8,5587986869,140,92.0,5587986875,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789492701,885,1,2,89,7,ahnt9ejgwj58ul8auzdvi3czf,1,19.9,45.2,2025-03-16T17:49:09.202Z,2025-03-16T17:49:13Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587988025,140,11.0,5587988031,213,2.27,5587988027,141,61.7,5587988023,56,Back,5587988029,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789492773,886,1,2,89,12,ahnt9ejgwj58ul8auzdvi3czf,1,25.4,62.7,2025-03-16T17:49:13.619Z,2025-03-16T17:49:17Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5587988463,56,Back,5587988509,213,4.99,5587988503,141,46.7,5587988465,140,28.4,5587988507,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789492859,887,1,2,89,13,ahnt9ejgwj58ul8auzdvi3czf,1,30.2,51.3,2025-03-16T17:49:14.490Z,2025-03-16T22:57:50Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5587988907,140,53.0,5587988917,213,6.00,5587988915,212,25.0,5587988911,141,40.9,5587988903,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789492891,888,1,2,89,15,ahnt9ejgwj58ul8auzdvi3czf,1,51.7,41.1,2025-03-16T17:49:17.211Z,2025-03-16T22:57:54Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5587989067,213,1.13,5587989065,212,10.9,5587989059,56,Center,5587989063,141,55.6,5587989061,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789493009,889,1,2,89,18,ahnt9ejgwj58ul8auzdvi3czf,1,53.7,62.8,2025-03-16T17:49:19.459Z,2025-03-16T22:58:05Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5587989687,141,95.7,5587989685,140,69.8,5587989691,213,0.92,5587989683,56,Left,5587989689,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789493061,890,1,2,89,25,ahnt9ejgwj58ul8auzdvi3czf,1,71.1,96.5,2025-03-16T17:49:26.890Z,2025-03-16T17:49:29Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5587989947,213,4.23,5587989945,212,17.2,5587989941,140,63.5,5587989939,56,Center,5587989943,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789493127,891,1,2,89,27,ahnt9ejgwj58ul8auzdvi3czf,1,63.5,74.1,2025-03-16T17:49:29.218Z,2025-03-16T17:49:31Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587990275,212,25.2,5587990277,213,6.07,5587990269,56,Center,5587990273,141,66.3,5587990271,140,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789493193,892,1,2,89,29,ahnt9ejgwj58ul8auzdvi3czf,1,87.0,66.3,2025-03-16T17:49:31.331Z,2025-03-16T22:58:18Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5587990585,141,80.3,5587990587,212,15.1,5587990589,213,0.68,5589162351,168,,5587990583,140,98.2,5587990581,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789493203,893,3,2,89,32,ahnt9ejgwj58ul8auzdvi3czf,0,98.8,80.8,2025-03-16T17:49:34.122Z,2025-03-16T22:58:27Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5587990665,286,,5589162523,465,,5587990663,56,Left,5587990791,233,878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789493209,878,7,2,89,32,9qsmopgutr7ut5g6workk8w4i,1,1.2,19.2,2025-03-16T17:49:34.123Z,2025-03-16T22:58:29Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5587990689,167,,5587990695,285,,5587990751,233,893,5589162563,383,,5589162565,178,,5587990691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789493229,879,6,2,89,33,9qsmopgutr7ut5g6workk8w4i,0,0.6,18.8,2025-03-16T17:49:34.950Z,2025-03-16T23:00:04Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5587991049,233,894,5587990973,73,,5587990971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789493217,894,6,2,89,33,ahnt9ejgwj58ul8auzdvi3czf,1,99.4,81.2,2025-03-16T17:49:34.950Z,2025-03-16T17:57:21Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5587990775,73,,5587990773,56,Left,5587990991,233,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789493891,895,70,2,90,0,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-16T17:50:01.454Z,2025-03-16T22:58:35Z,,,,,5587994571,277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789494155,896,1,2,90,9,ahnt9ejgwj58ul8auzdvi3czf,1,99.5,99.5,2025-03-16T17:50:11.091Z,2025-03-16T23:00:06Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5587995947,56,Center,5587995959,213,4.55,5587995943,155,,5587995951,141,60.5,5587995945,223,,5587995939,2,,5587995949,140,95.4,5587995953,212,26.9,5587995941,6,5589164979,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789494173,897,44,2,90,14,ahnt9ejgwj58ul8auzdvi3czf,1,96.9,61.3,2025-03-16T17:50:15.642Z,2025-03-16T23:00:28Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5587998269,233,881,5587996035,56,Center,5587996037,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789494405,881,44,2,90,14,9qsmopgutr7ut5g6workk8w4i,0,3.1,38.7,2025-03-16T17:50:15.643Z,2025-03-16T23:00:27Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5587998339,233,897,5587997151,56,Back,5587997155,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789494183,898,1,2,90,14,ahnt9ejgwj58ul8auzdvi3czf,0,95.7,62.2,2025-03-16T17:50:15.779Z,2025-03-16T23:00:24Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5587996083,168,,5587996095,141,45.0,5587996097,212,13.1,5587996099,213,5.19,5587996079,3,,5587996087,56,Center,5587996091,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789494389,880,5,2,90,14,9qsmopgutr7ut5g6workk8w4i,1,-0.6,52.4,2025-03-16T17:50:16.223Z,2025-03-16T18:08:06Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5587997191,233,899,5587997085,56,Back,5587997087,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789494191,899,5,2,90,14,ahnt9ejgwj58ul8auzdvi3czf,0,100.6,47.6,2025-03-16T17:50:16.223Z,2025-03-16T18:07:37Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5587996117,56,Center,5587997263,233,880,5587996119,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789494923,882,43,2,90,44,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-16T17:50:46.183Z,2025-03-16T17:50:51Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5588000901,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789495005,883,1,2,90,45,9qsmopgutr7ut5g6workk8w4i,0,4.3,44.5,2025-03-16T17:50:47.239Z,2025-03-16T17:50:54Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5588001299,124,,5588000689,212,81.7,5588000691,213,6.01,5588000685,140,79.2,5588000687,141,12.0,5588000693,1,,5588000683,56,Right,5588001307,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789495083,901,1,2,90,49,ahnt9ejgwj58ul8auzdvi3czf,1,22.1,83.5,2025-03-16T17:50:51.107Z,2025-03-16T17:50:53Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5588001137,56,Back,5588001145,213,3.87,5588001139,140,8.4,5588001141,141,64.8,5588001143,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789495123,902,1,2,90,51,ahnt9ejgwj58ul8auzdvi3czf,1,7.2,61.8,2025-03-16T17:50:53.098Z,2025-03-16T17:50:55Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5588001379,56,Back,5588001385,212,34.4,5588001387,213,5.27,5588001381,140,24.5,5588001389,1,,5588001383,141,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789495213,903,1,2,90,53,ahnt9ejgwj58ul8auzdvi3czf,1,24.5,18.5,2025-03-16T17:50:55.394Z,2025-03-16T17:50:59Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5588001903,140,29.9,5588001901,56,Back,5588001907,212,11.6,5588001905,141,33.3,5588001909,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789495255,904,1,2,90,57,ahnt9ejgwj58ul8auzdvi3czf,1,29.9,33.3,2025-03-16T17:50:58.642Z,2025-03-16T17:51:01Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5588002123,140,18.2,5588002121,56,Back,5588002127,212,14.9,5588002131,213,3.74,5588002125,141,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789495325,905,1,2,90,59,ahnt9ejgwj58ul8auzdvi3czf,1,17.0,18.2,2025-03-16T17:51:01.034Z,2025-03-16T17:51:03Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5588002379,141,35.8,5588002381,212,18.0,5588002377,140,4.2,5588002375,56,Back,5588002383,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789495393,906,1,2,91,1,ahnt9ejgwj58ul8auzdvi3czf,1,7.1,39.5,2025-03-16T17:51:02.858Z,2025-03-16T17:51:05Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5588002729,56,Back,5588002731,140,12.8,5588002733,141,75.7,5588002737,212,25.3,5588002739,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789495477,907,1,2,91,4,ahnt9ejgwj58ul8auzdvi3czf,1,12.8,75.7,2025-03-16T17:51:05.554Z,2025-03-16T17:51:08Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5588003191,140,33.4,5588003193,141,96.2,5588003189,56,Back,5588003197,213,0.57,5588003195,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789495553,908,1,2,91,7,ahnt9ejgwj58ul8auzdvi3czf,1,34.0,98.7,2025-03-16T17:51:08.586Z,2025-03-16T23:01:11Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5588003611,213,5.44,5588003603,56,Center,5588003607,141,64.4,5588003605,140,53.7,5588003609,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789495561,884,83,2,91,9,9qsmopgutr7ut5g6workk8w4i,0,46.6,36.6,2025-03-16T17:51:11.157Z,2025-03-16T17:51:16Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5588004103,399,n2annzbap7hll02zo2v0ccgk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789495557,909,50,2,91,10,ahnt9ejgwj58ul8auzdvi3czf,1,54.8,63.4,2025-03-16T17:51:11.766Z,2025-03-16T17:51:16Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5588003635,286,,5588003813,233,885,5588003633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789495583,885,7,2,91,10,9qsmopgutr7ut5g6workk8w4i,0,45.2,36.6,2025-03-16T17:51:11.767Z,2025-03-16T23:01:29Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5588003733,56,Back,5588003765,233,909,5588003735,285,,5589167063,178,,5589167061,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789495743,910,1,2,91,14,ahnt9ejgwj58ul8auzdvi3czf,1,65.6,59.3,2025-03-16T17:51:15.778Z,2025-03-16T17:59:59Z,349g9rdismqpb1aarjp011bd,C. McCowatt,1.0,,5588004539,140,78.2,5588004545,213,5.24,5588004537,56,Center,5588063299,210,15,5588004543,212,26.1,5588004541,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789495749,911,15,2,91,17,ahnt9ejgwj58ul8auzdvi3czf,1,80.0,33.8,2025-03-16T17:51:18.507Z,2025-03-16T23:02:06Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5588063327,72,,5588011053,139,,5588010721,82,,5588011049,103,19,5588011057,147,41.0,5588004567,18,,5588011045,78,,5588063331,55,910,5588011061,231,5588063329,29,,5588004569,56,Center,5588011059,230,5588011055,146,47.8,98.6,5588004565,22,,5588011047,102,51.5,5588063335,215,,,,,,,88.1,,,,,,,,,,
2789495823,912,61,2,91,17,ahnt9ejgwj58ul8auzdvi3czf,1,87.1,40.9,2025-03-16T17:51:19.357Z,2025-03-16T23:02:08Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5588004947,56,Center,5589168001,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789705711,1015,1,2,91,19,ahnt9ejgwj58ul8auzdvi3czf,1,85.9,47.0,2025-03-16T17:51:21.221Z,2025-03-16T23:02:50Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5589169113,56,Center,5589169115,140,80.9,5589169117,141,49.3,5589169119,212,5.5,5589169121,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789495949,914,61,2,91,24,ahnt9ejgwj58ul8auzdvi3czf,1,80.6,40.3,2025-03-16T17:51:26.131Z,2025-03-16T23:03:27Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5588005595,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789495921,913,43,2,91,25,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-16T17:51:27.267Z,2025-03-16T17:51:31Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5588005969,144,74,5588005483,285,0,5588005479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789495975,915,1,2,91,26,ahnt9ejgwj58ul8auzdvi3czf,1,78.3,34.8,2025-03-16T17:51:28.233Z,2025-03-16T23:02:51Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5588005787,213,5.51,5588005785,212,12.3,5588005779,56,Center,5588005783,141,22.1,5588005781,140,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789495987,916,1,2,91,27,ahnt9ejgwj58ul8auzdvi3czf,0,86.7,22.1,2025-03-16T17:51:28.818Z,2025-03-16T23:03:18Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5588005843,140,96.2,5588005841,56,Center,5588005849,213,0.29,5588005845,141,26.4,5588005847,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789496017,886,8,2,91,28,9qsmopgutr7ut5g6workk8w4i,1,3.8,73.3,2025-03-16T17:51:29.804Z,2025-03-16T23:03:46Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5588005995,56,Back,5589169677,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789506011,928,43,2,91,29,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-16T17:51:30.454Z,2025-03-16T23:04:04Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5589171039,144,61,5588060833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789505277,973,61,2,91,29,ahnt9ejgwj58ul8auzdvi3czf,1,92.9,23.3,2025-03-16T17:51:30.454Z,2025-03-16T23:03:47Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5588057005,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789496167,888,1,2,91,30,9qsmopgutr7ut5g6workk8w4i,0,2.4,87.7,2025-03-16T17:51:31.926Z,2025-03-16T17:51:37Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5588006875,212,68.1,5588006877,213,0.03,5588006879,1,,5588006869,56,Left,5588006873,141,90.6,5588006867,157,,5588006871,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789496311,918,1,2,91,35,ahnt9ejgwj58ul8auzdvi3czf,1,35.7,11.1,2025-03-16T17:51:36.619Z,2025-03-16T17:51:44Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5588007657,213,1.35,5588007655,212,22.5,5588007649,56,Back,5588007651,140,40.4,5588007653,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789496331,919,1,2,91,42,ahnt9ejgwj58ul8auzdvi3czf,1,40.4,43.4,2025-03-16T17:51:43.874Z,2025-03-16T17:51:45Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5588007783,56,Center,5588007789,212,24.3,5588007791,213,0.87,5588007785,140,55.4,5588007787,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789496405,920,1,2,91,43,ahnt9ejgwj58ul8auzdvi3czf,1,55.4,70.6,2025-03-16T17:51:45.058Z,2025-03-16T17:51:49Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5588008237,212,20.0,5588008235,141,95.1,5588008239,213,0.98,5588008233,140,66.0,5588008231,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789496427,921,1,2,91,48,ahnt9ejgwj58ul8auzdvi3czf,0,71.9,91.4,2025-03-16T17:51:49.570Z,2025-03-16T23:04:34Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5588008359,212,32.5,5588008349,56,Center,5588008345,2,,5588008369,1,,5588008355,141,54.5,5589171893,72,,5589171891,224,,5588008351,140,91.5,5588008363,213,,,,,,,,,,,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,
2789496769,889,12,2,91,49,9qsmopgutr7ut5g6workk8w4i,1,12.7,41.3,2025-03-16T17:51:51.076Z,2025-03-16T17:52:04Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5588010279,141,28.5,5588010283,213,6.04,5588010275,56,Back,5588010277,140,46.0,5588010281,212,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789496603,922,1,2,91,52,ahnt9ejgwj58ul8auzdvi3czf,1,54.9,74.7,2025-03-16T17:51:54.402Z,2025-03-16T17:51:57Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5588009241,56,Center,5588009243,140,61.6,5588009245,141,54.3,5588009247,212,15.6,5588009249,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789496695,923,1,2,91,55,ahnt9ejgwj58ul8auzdvi3czf,1,62.8,46.7,2025-03-16T17:51:57.379Z,2025-03-16T17:52:02Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5588009861,213,5.59,5588009857,141,17.9,5588009855,140,85.4,5588009859,212,30.8,5588009849,155,,5588009853,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789496741,924,1,2,92,0,ahnt9ejgwj58ul8auzdvi3czf,1,91.3,14.9,2025-03-16T17:52:01.914Z,2025-03-16T17:52:03Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5588010155,212,14.6,5588010157,213,3.02,5588010153,141,17.4,5588010149,56,Right,5588010151,140,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789496749,925,1,2,92,1,ahnt9ejgwj58ul8auzdvi3czf,0,77.6,15.2,2025-03-16T17:52:03.257Z,2025-03-16T23:04:50Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5588010183,56,Center,5588010181,155,,5589172467,224,,5589172469,20,,5588010179,2,,5588010189,212,8.5,5588010187,141,26.8,5588010185,140,80.6,5588010191,213,,,,,,,,,,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,
2789496773,890,61,2,92,2,9qsmopgutr7ut5g6workk8w4i,1,18.8,72.0,2025-03-16T17:52:04.246Z,2025-03-16T17:52:04Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5588010293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789497665,891,5,2,92,3,9qsmopgutr7ut5g6workk8w4i,0,20.1,101.0,2025-03-16T17:52:05.379Z,2025-03-16T18:08:07Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5588106301,233,926,5588015031,347,,5588015027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789496843,926,5,2,92,3,ahnt9ejgwj58ul8auzdvi3czf,1,79.9,-1.0,2025-03-16T17:52:05.379Z,2025-03-16T18:08:06Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5588010701,347,,5588010697,56,Right,5588106253,233,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789497031,927,1,2,92,10,ahnt9ejgwj58ul8auzdvi3czf,1,80.3,0.0,2025-03-16T17:52:12.225Z,2025-03-16T23:05:09Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5588011617,212,22.1,5588011615,141,10.3,5588011619,213,2.76,5588011609,107,,5588011621,1,,5588011611,56,Right,5588011613,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789497131,928,1,2,92,12,ahnt9ejgwj58ul8auzdvi3czf,1,61.9,17.0,2025-03-16T17:52:13.786Z,2025-03-16T17:52:17Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5588012197,213,1.88,5588012179,56,Center,5588012189,141,57.9,5588012193,212,29.2,5588012185,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789497231,929,1,2,92,16,ahnt9ejgwj58ul8auzdvi3czf,1,58.3,60.6,2025-03-16T17:52:17.674Z,2025-03-16T17:52:21Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5588012705,213,0.94,5588012703,212,8.9,5588012699,140,63.3,5588012701,141,71.1,5588012697,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789497287,930,1,2,92,20,ahnt9ejgwj58ul8auzdvi3czf,1,63.3,71.1,2025-03-16T17:52:21.601Z,2025-03-16T17:52:24Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5588013025,212,9.5,5588013027,213,6.18,5588013017,56,Center,5588013023,141,69.7,5588013021,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789497305,931,1,2,92,22,ahnt9ejgwj58ul8auzdvi3czf,1,72.3,69.7,2025-03-16T17:52:23.874Z,2025-03-16T17:52:24Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5588013149,212,12.2,5588013139,56,Center,5588013147,141,74.4,5588013151,213,2.88,5588013143,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789497337,932,1,2,92,23,ahnt9ejgwj58ul8auzdvi3czf,1,61.1,74.4,2025-03-16T17:52:24.609Z,2025-03-16T17:52:26Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5588013325,140,69.7,5588013331,213,0.97,5588013327,141,93.9,5588013329,212,16.0,5588013323,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789497377,933,1,2,92,24,ahnt9ejgwj58ul8auzdvi3czf,1,69.7,93.9,2025-03-16T17:52:25.890Z,2025-03-16T17:52:27Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5588013513,141,77.0,5588013511,140,58.0,5588013517,213,3.89,5588013515,212,16.8,5588013509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
