id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2818983315,772,83,2,81,19,77tfx9me4aaqhzv78bmgsy9bg,0,37.8,12.6,2025-05-25T16:47:54.421Z,2025-05-25T16:47:59Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5750598613,399,dux0skggr99ydjz3kn58p3wmh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983281,793,1,2,81,19,b3r6d8ydtmtjckam6pku9y400,1,52.1,75.9,2025-05-25T16:47:54.466Z,2025-05-25T16:47:55Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5750598163,212,13.0,5750598161,141,61.1,5750598159,140,44.3,5750598157,56,Back,5750598165,213,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983383,794,1,2,81,20,b3r6d8ydtmtjckam6pku9y400,1,43.8,59.4,2025-05-25T16:47:55.569Z,2025-05-25T16:47:59Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5750598681,212,21.5,5750598673,56,Back,5750598677,141,29.6,5750598675,140,36.9,5750598685,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983395,795,1,2,81,24,b3r6d8ydtmtjckam6pku9y400,1,37.8,31.3,2025-05-25T16:47:59.313Z,2025-05-25T16:48:00Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5750598747,56,Right,5750598755,213,5.69,5750598753,212,15.6,5750598751,141,18.4,5750598749,140,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983477,796,1,2,81,24,b3r6d8ydtmtjckam6pku9y400,1,50.3,17.5,2025-05-25T16:48:00.146Z,2025-05-25T16:48:03Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5750599235,212,14.9,5750599219,56,Back,5750599231,141,32.0,5750599237,213,2.42,5750599225,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983625,797,1,2,81,27,b3r6d8ydtmtjckam6pku9y400,1,38.7,40.6,2025-05-25T16:48:03.153Z,2025-05-25T16:48:09Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5750600055,56,Back,5750600061,212,14.6,5750600059,141,61.4,5750600063,213,1.81,5750600057,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983721,798,1,2,81,33,b3r6d8ydtmtjckam6pku9y400,1,32.2,58.1,2025-05-25T16:48:08.898Z,2025-05-25T16:48:13Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5750600481,56,Back,5750600487,140,35.6,5750600495,212,28.4,5750600499,213,4.84,5750600491,141,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983841,799,1,2,81,37,b3r6d8ydtmtjckam6pku9y400,1,35.8,17.3,2025-05-25T16:48:12.993Z,2025-05-25T16:48:18Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5750601081,56,Back,5750601087,141,31.3,5750601095,213,2.29,5750601083,140,27.9,5750601091,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983867,800,1,2,81,44,b3r6d8ydtmtjckam6pku9y400,1,28.0,35.8,2025-05-25T16:48:19.697Z,2025-05-25T16:48:20Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5750601297,140,35.4,5750601295,56,Back,5750601301,212,8.0,5750601299,141,38.8,5750601303,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984061,801,1,2,81,45,b3r6d8ydtmtjckam6pku9y400,1,35.8,38.5,2025-05-25T16:48:20.769Z,2025-05-25T16:48:29Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5750602399,213,2.06,5750602391,141,56.0,5750602387,140,29.7,5750602395,212,13.5,5750602383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984117,802,1,2,81,53,b3r6d8ydtmtjckam6pku9y400,1,47.1,66.0,2025-05-25T16:48:29.089Z,2025-05-25T16:48:32Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5750602795,56,Back,5750602801,212,15.9,5750602799,141,86.0,5750602803,213,2.12,5750602797,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984151,803,1,2,81,56,b3r6d8ydtmtjckam6pku9y400,1,39.2,86.0,2025-05-25T16:48:31.266Z,2025-05-25T16:48:34Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5750602981,141,91.1,5750602977,140,57.8,5750602983,212,19.8,5750602987,213,0.18,5750602973,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984175,804,1,2,81,58,b3r6d8ydtmtjckam6pku9y400,1,56.6,90.0,2025-05-25T16:48:33.472Z,2025-05-25T16:48:35Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5750603127,212,8.7,5750603123,140,54.7,5750603121,56,Center,5750603129,213,4.48,5750603125,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984277,805,1,2,81,59,b3r6d8ydtmtjckam6pku9y400,1,54.7,77.6,2025-05-25T16:48:34.513Z,2025-05-25T16:48:39Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5750603667,140,37.8,5750603673,213,2.86,5750603669,141,85.1,5750603671,212,18.5,5750603665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984333,806,1,2,82,1,b3r6d8ydtmtjckam6pku9y400,1,36.7,78.0,2025-05-25T16:48:36.977Z,2025-05-25T16:48:41Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5750603945,56,Back,5750603953,212,15.2,5750603951,141,58.4,5750603955,213,4.21,5750603947,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984375,807,1,2,82,4,b3r6d8ydtmtjckam6pku9y400,1,29.7,58.4,2025-05-25T16:48:40.129Z,2025-05-25T16:48:43Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5750604163,140,56.7,5750604167,212,31.5,5750604161,56,Center,5750604169,213,5.83,5750604165,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984425,808,1,2,82,7,b3r6d8ydtmtjckam6pku9y400,0,56.7,38.3,2025-05-25T16:48:42.945Z,2025-05-25T18:16:07Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5750997307,4,,5750604385,141,48.8,5750604387,212,17.1,5750604383,140,71.5,5750604381,56,Center,5750604389,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984413,773,8,2,82,8,77tfx9me4aaqhzv78bmgsy9bg,1,29.4,49.1,2025-05-25T16:48:43.974Z,2025-05-25T18:16:09Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750997469,383,,5750604327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984483,775,1,2,82,9,77tfx9me4aaqhzv78bmgsy9bg,1,29.4,49.1,2025-05-25T16:48:44.645Z,2025-05-25T16:48:46Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750604675,56,Back,5750604679,141,62.9,5750604681,212,11.7,5750604677,140,36.1,5750604683,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984537,776,1,2,82,10,77tfx9me4aaqhzv78bmgsy9bg,0,36.1,62.9,2025-05-25T16:48:46.245Z,2025-05-25T16:48:49Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5750604959,56,Back,5750604961,140,26.9,5750604967,213,1.93,5750604963,141,100.0,5750604965,212,27.5,5750605003,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984579,777,5,2,82,13,77tfx9me4aaqhzv78bmgsy9bg,0,28.2,100.8,2025-05-25T16:48:48.366Z,2025-05-25T17:06:27Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5750605187,56,Back,5750606519,233,809,5750605189,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984809,809,5,2,82,13,b3r6d8ydtmtjckam6pku9y400,1,71.8,-0.8,2025-05-25T16:48:48.366Z,2025-05-25T17:06:27Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5750606471,233,777,5750606431,347,,5750606429,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984893,810,1,2,82,23,b3r6d8ydtmtjckam6pku9y400,1,68.4,0.0,2025-05-25T16:48:58.777Z,2025-05-25T18:16:31Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5750606899,141,11.9,5750608321,189,,5750606893,56,Right,5750606897,140,52.7,5750606903,212,18.9,5750606905,213,2.63,5750606889,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819054975,1002,1,2,82,24,b3r6d8ydtmtjckam6pku9y400,1,55.2,8.7,2025-05-25T16:48:59.561Z,2025-05-25T18:16:42Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5751000133,141,16.7,5751000137,213,0.67,5751000131,140,61.8,5751000129,56,Right,5751000135,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984907,811,61,2,82,26,b3r6d8ydtmtjckam6pku9y400,1,58.0,26.2,2025-05-25T16:49:02.139Z,2025-05-25T16:49:02Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5750607013,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818985025,812,4,2,82,31,b3r6d8ydtmtjckam6pku9y400,1,61.5,21.8,2025-05-25T16:49:06.882Z,2025-05-25T17:00:10Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5750607881,233,778,5750607723,152,,5750607727,265,,5750607717,56,Center,5750607715,13,,5750607731,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818985031,778,4,2,82,31,77tfx9me4aaqhzv78bmgsy9bg,0,38.5,78.2,2025-05-25T16:49:06.883Z,2025-05-25T17:00:10Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5750607763,56,Back,5750607767,152,,5750607759,13,,5750607773,285,,5750607931,233,812,5750607771,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818985337,813,1,2,82,40,b3r6d8ydtmtjckam6pku9y400,1,59.9,16.3,2025-05-25T16:49:15.985Z,2025-05-25T16:49:20Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5750609455,56,Back,5750609457,140,40.9,5750609453,152,,5750609451,5,,5750609461,212,20.0,5750609459,141,18.5,5750609463,213,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818985495,814,1,2,82,44,b3r6d8ydtmtjckam6pku9y400,1,40.9,22.7,2025-05-25T16:49:20.225Z,2025-05-25T16:49:25Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5750610253,212,14.2,5750610249,140,38.1,5750610251,141,43.1,5750610255,213,1.78,5750610247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818985573,815,1,2,82,50,b3r6d8ydtmtjckam6pku9y400,1,45.0,47.2,2025-05-25T16:49:25.634Z,2025-05-25T16:49:29Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5750610623,141,14.3,5750610627,212,25.4,5750610617,56,Back,5750610621,140,33.6,5750610629,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818985617,816,1,2,82,53,b3r6d8ydtmtjckam6pku9y400,1,33.4,14.3,2025-05-25T16:49:29.121Z,2025-05-25T16:49:31Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5750610865,56,Back,5750610871,212,11.2,5750610869,141,20.2,5750610873,213,0.36,5750610867,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818985689,817,1,2,82,55,b3r6d8ydtmtjckam6pku9y400,1,42.1,19.9,2025-05-25T16:49:31.093Z,2025-05-25T16:49:33Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5750611215,140,48.6,5750611219,212,11.7,5750611213,56,Back,5750611217,141,5.9,5750611221,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818985765,818,1,2,82,58,b3r6d8ydtmtjckam6pku9y400,1,48.8,5.9,2025-05-25T16:49:33.457Z,2025-05-25T16:49:37Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5750611617,213,0.43,5750611609,56,Right,5750611613,141,17.8,5750611611,140,65.6,5750611615,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818985769,819,50,2,83,1,b3r6d8ydtmtjckam6pku9y400,1,68.2,16.6,2025-05-25T16:49:36.692Z,2025-05-25T16:49:44Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5750611629,286,,5750611627,56,Right,5750611901,233,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818985803,779,7,2,83,1,77tfx9me4aaqhzv78bmgsy9bg,1,31.8,83.4,2025-05-25T16:49:36.693Z,2025-05-25T18:17:16Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5751002531,385,,5750611785,56,Back,5750611783,167,,5750611787,285,,5751002535,178,,5750611859,233,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818985911,780,5,2,83,2,77tfx9me4aaqhzv78bmgsy9bg,0,32.4,101.8,2025-05-25T16:49:37.682Z,2025-05-25T17:06:27Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5750612471,56,Back,5750612473,347,,5750612629,233,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818985933,820,5,2,83,2,b3r6d8ydtmtjckam6pku9y400,1,67.6,-1.8,2025-05-25T16:49:37.682Z,2025-05-25T16:49:46Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5750612579,347,,5750612577,56,Right,5750612619,233,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818985999,821,1,2,83,8,b3r6d8ydtmtjckam6pku9y400,1,62.1,0.0,2025-05-25T16:49:43.697Z,2025-05-25T16:49:47Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5750612899,56,Center,5750612905,212,17.0,5750612907,213,1.94,5750612903,141,22.0,5750612897,107,,5750612901,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818986035,822,1,2,83,10,b3r6d8ydtmtjckam6pku9y400,1,56.3,22.0,2025-05-25T16:49:46.001Z,2025-05-25T16:49:48Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5750613071,140,51.6,5750613069,56,Right,5750613077,213,4.28,5750613073,141,6.4,5750613075,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818986097,823,1,2,83,12,b3r6d8ydtmtjckam6pku9y400,1,51.6,6.4,2025-05-25T16:49:48.097Z,2025-05-25T16:49:50Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5750613403,212,4.2,5750613399,140,55.5,5750613401,141,7.6,5750613405,213,0.20,5750613397,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818986133,824,1,2,83,15,b3r6d8ydtmtjckam6pku9y400,1,55.6,7.6,2025-05-25T16:49:50.768Z,2025-05-25T16:49:52Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5750613615,213,2.05,5750613607,56,Back,5750613611,141,42.7,5750613613,212,26.9,5750613609,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818986183,825,1,2,83,16,b3r6d8ydtmtjckam6pku9y400,1,43.4,42.8,2025-05-25T16:49:52.240Z,2025-05-25T16:49:54Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5750613825,213,4.60,5750613817,56,Back,5750613823,212,11.9,5750613821,141,25.4,5750613819,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818986287,826,1,2,83,19,b3r6d8ydtmtjckam6pku9y400,1,42.1,25.4,2025-05-25T16:49:54.305Z,2025-05-25T16:49:59Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5750614483,56,Center,5750614487,141,30.5,5750614489,212,9.2,5750614485,140,50.2,5750614491,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818986341,827,1,2,83,24,b3r6d8ydtmtjckam6pku9y400,1,59.0,37.4,2025-05-25T16:49:59.520Z,2025-05-25T16:50:02Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5750614769,140,40.4,5750614773,212,21.8,5750614771,141,51.6,5750614767,56,Back,5750614775,213,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818986443,828,1,2,83,26,b3r6d8ydtmtjckam6pku9y400,1,40.4,51.6,2025-05-25T16:50:02.032Z,2025-05-25T16:50:06Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5750615345,140,47.9,5750615405,213,5.41,5750615403,212,12.3,5750615339,56,Back,5750615401,141,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818986513,829,1,2,83,30,b3r6d8ydtmtjckam6pku9y400,1,54.8,39.5,2025-05-25T16:50:06.160Z,2025-05-25T16:50:09Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5750615705,141,31.3,5750615709,213,5.69,5750615701,140,62.7,5750615697,56,Center,5750615707,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818986593,830,1,2,83,33,b3r6d8ydtmtjckam6pku9y400,1,62.7,31.3,2025-05-25T16:50:08.930Z,2025-05-25T16:50:12Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5750616147,155,,5750616155,141,40.0,5750616159,213,0.24,5750616149,56,Center,5750616157,212,24.5,5750616153,140,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818986599,831,61,2,83,36,b3r6d8ydtmtjckam6pku9y400,0,85.4,40.3,2025-05-25T16:50:12.128Z,2025-05-25T16:50:12Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5750616185,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818987501,781,5,2,83,37,77tfx9me4aaqhzv78bmgsy9bg,1,-1.4,74.4,2025-05-25T16:50:12.792Z,2025-05-25T17:06:28Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5750621235,346,,5750621263,233,832,5750621233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818986629,832,5,2,83,37,b3r6d8ydtmtjckam6pku9y400,0,101.4,25.6,2025-05-25T16:50:12.792Z,2025-05-25T17:06:28Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5750616349,56,Center,5750616353,346,,5750621277,233,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818987541,782,1,2,84,14,77tfx9me4aaqhzv78bmgsy9bg,1,4.6,51.3,2025-05-25T16:50:49.332Z,2025-05-25T16:52:07Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5750621475,141,30.3,5750621503,189,,5750621479,213,4.81,5750621471,56,Back,5750621473,140,6.0,5750621469,124,,5750621483,237,,5750621477,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818988857,790,1,2,84,15,77tfx9me4aaqhzv78bmgsy9bg,1,6.9,27.6,2025-05-25T16:50:50.916Z,2025-05-25T16:51:58Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5750630479,189,,5750628775,140,5.5,5750628779,141,47.5,5750628783,212,13.6,5750628787,213,1.68,5750628773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818988995,791,1,2,84,15,77tfx9me4aaqhzv78bmgsy9bg,1,5.5,47.5,2025-05-25T16:50:51.005Z,2025-05-25T16:52:00Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5750629505,213,1.06,5750629503,212,18.9,5750629499,140,14.3,5750630575,189,,5750629501,141,71.8,5750629497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818987615,783,1,2,84,16,77tfx9me4aaqhzv78bmgsy9bg,1,14.5,73.5,2025-05-25T16:50:51.828Z,2025-05-25T16:50:55Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750621905,213,5.78,5750621899,140,29.7,5750621901,141,60.5,5750621897,56,Back,5750621903,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818987679,784,1,2,84,20,77tfx9me4aaqhzv78bmgsy9bg,1,30.2,58.1,2025-05-25T16:50:55.268Z,2025-05-25T16:50:58Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5750622295,213,5.87,5750622287,56,Back,5750622293,212,21.2,5750622289,140,48.7,5750622291,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818987765,785,1,2,84,22,77tfx9me4aaqhzv78bmgsy9bg,1,55.2,45.5,2025-05-25T16:50:57.991Z,2025-05-25T16:51:01Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5750622805,141,10.3,5750622811,1,,5750622809,213,5.47,5750622801,56,Right,5750622803,140,76.7,5750622799,155,,5750622807,212,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818987903,786,1,2,84,27,77tfx9me4aaqhzv78bmgsy9bg,1,87.0,22.4,2025-05-25T16:51:03.253Z,2025-05-25T16:51:06Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5750623577,140,85.9,5750623583,212,6.6,5750623581,141,31.9,5750623589,213,1.75,5750623575,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818987949,787,1,2,84,31,77tfx9me4aaqhzv78bmgsy9bg,1,87.1,32.4,2025-05-25T16:51:06.790Z,2025-05-25T16:51:08Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5750623829,56,Center,5750623831,140,88.6,5750623837,213,5.04,5750623833,141,25.6,5750623835,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818987985,788,1,2,84,32,77tfx9me4aaqhzv78bmgsy9bg,0,89.4,24.4,2025-05-25T16:51:08.069Z,2025-05-25T18:18:10Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5750623977,155,,5751006983,72,,5750623995,213,1.35,5750623973,2,,5750623981,56,Center,5751006981,223,,5750623989,141,44.5,5750623985,140,92.3,5750623993,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818988039,833,12,2,84,35,b3r6d8ydtmtjckam6pku9y400,1,8.2,49.9,2025-05-25T16:51:10.912Z,2025-05-25T16:51:25Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5750624289,213,5.56,5750624285,141,41.9,5750624287,212,8.2,5750624283,140,14.1,5750624341,15,,5750624281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818988115,789,15,2,84,38,77tfx9me4aaqhzv78bmgsy9bg,1,85.2,60.3,2025-05-25T16:51:13.860Z,2025-05-25T16:51:28Z,c1s6vw84nupd8c0mbj8gov5lg,S. Acquah,,,5750626441,458,,5750626437,102,50.9,5750624669,22,,5750626443,146,98.4,5750625079,20,,5750624675,17,,5750626445,147,51.6,5750626487,233,834,5750624683,56,Center,5750626433,79,5750626439,103,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818988105,834,10,2,84,38,b3r6d8ydtmtjckam6pku9y400,1,4.4,46.9,2025-05-25T16:51:13.960Z,2025-05-25T18:18:26Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5751008543,378,,5750624615,56,Back,5750626527,233,789,5750624611,182,,5750624607,178,,5751008535,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818998571,989,52,2,84,39,b3r6d8ydtmtjckam6pku9y400,1,8.0,52.4,2025-05-25T16:51:14.262Z,2025-05-25T18:18:28Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5751008695,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
