id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId
2805842543,829,1,2,77,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.3,6.8,2025-04-25T18:37:58.894Z,2025-04-25T18:52:26Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5678045883,140,62.2,5678045881,56,Right,5678045885,141,20.2,5678045887,212,13.2,5678045889,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805842657,830,1,2,77,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.2,20.2,2025-04-25T18:38:00.493Z,2025-04-25T18:38:05Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,5678046495,213,2.45,5678046489,140,56.5,5678046493,212,7.8,5678046491,141,27.5,5678046485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805842695,831,1,2,77,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.8,25.3,2025-04-25T18:38:05.774Z,2025-04-25T18:38:08Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5678046703,141,12.1,5678046701,140,67.7,5678046705,212,12.2,5678046707,213,5.46,5678046699,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805842749,832,1,2,77,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.7,4.7,2025-04-25T18:38:08.830Z,2025-04-25T18:38:12Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5678047023,212,9.5,5678047021,141,15.0,5678047019,140,57.6,5678047017,56,Right,5678047025,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805842785,833,1,2,77,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.5,20.9,2025-04-25T18:38:13.022Z,2025-04-25T18:38:14Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5678047153,213,1.66,5678047151,212,24.9,5678047145,56,Center,5678047147,140,54.3,5678047149,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805842845,834,1,2,77,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.3,57.3,2025-04-25T18:38:14.173Z,2025-04-25T18:38:17Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5678047483,213,4.82,5678047475,56,Center,5678047481,212,15.9,5678047479,141,34.0,5678047477,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805842931,835,1,2,77,31,9w3sjm5ml4sjr2v81oxzdrt8v,0,56.0,34.0,2025-04-25T18:38:17.038Z,2025-04-25T18:38:22Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5678047959,140,76.0,5678047963,212,27.5,5678047961,141,60.0,5678047965,213,0.70,5678047957,56,Center,5678047955,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805842919,716,44,2,77,34,9qsmopgutr7ut5g6workk8w4i,1,23.0,37.2,2025-04-25T18:38:20.350Z,2025-04-25T19:05:34Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5678047857,56,Back,5678047859,285,,5678048123,233,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805842941,836,44,2,77,34,9w3sjm5ml4sjr2v81oxzdrt8v,0,77.0,62.8,2025-04-25T18:38:20.351Z,2025-04-25T19:05:35Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5678047985,56,Center,5678048171,233,716,5678047987,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805842947,717,12,2,77,35,9qsmopgutr7ut5g6workk8w4i,1,21.8,32.1,2025-04-25T18:38:20.719Z,2025-04-25T18:38:23Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5678048337,15,,5678048031,141,30.4,5678048033,212,18.2,5678048027,56,Back,5678048029,140,39.1,5678048035,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805843011,837,1,2,77,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.2,66.2,2025-04-25T18:38:23.038Z,2025-04-25T18:38:24Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5678048423,213,1.04,5678048421,212,13.6,5678048415,56,Left,5678048417,140,75.8,5678048419,141,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805843017,838,3,2,77,38,9w3sjm5ml4sjr2v81oxzdrt8v,0,76.4,88.4,2025-04-25T18:38:24.270Z,2025-04-25T21:42:48Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,5678048461,56,Left,5678048463,286,,5678632677,465,,5678049109,233,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805843125,718,7,2,77,38,9qsmopgutr7ut5g6workk8w4i,0,23.6,11.6,2025-04-25T18:38:24.271Z,2025-04-25T21:42:54Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5678632737,385,,5678632739,178,,5678049067,233,838,5678049027,56,Back,5678049031,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805843037,839,61,2,77,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,76.5,87.3,2025-04-25T18:38:26.030Z,2025-04-25T18:38:26Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,5678048589,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805843191,719,1,2,77,42,9qsmopgutr7ut5g6workk8w4i,0,23.7,4.3,2025-04-25T18:38:27.599Z,2025-04-25T21:43:03Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5678049385,140,53.0,5678049389,141,21.0,5678049393,212,32.8,5678049397,1,,5678049381,56,Right,5678049395,213,0.35,5678049377,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805843161,840,1,2,77,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,45.8,66.3,2025-04-25T18:38:30.166Z,2025-04-25T21:43:10Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5678049219,56,Left,5678049223,140,54.9,5678049231,213,0.74,5678049227,141,79.2,5678049229,212,13.0,5678632837,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805843201,841,1,2,77,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.0,78.2,2025-04-25T18:38:32.558Z,2025-04-25T18:38:33Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5678049429,213,4.75,5678049427,212,9.9,5678049425,141,63.6,5678049423,140,54.4,5678049421,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805843243,842,1,2,77,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.7,60.6,2025-04-25T18:38:33.645Z,2025-04-25T18:38:36Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,5678049613,56,Center,5678049617,141,63.8,5678049619,212,14.4,5678049621,213,0.15,5678049615,140,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805947923,923,83,2,77,48,9qsmopgutr7ut5g6workk8w4i,1,27.7,37.2,2025-04-25T18:38:34.198Z,2025-04-25T21:43:39Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5678633001,399,3aoh34sqan7y34c2qa1d6xkyy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805843283,843,1,2,77,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.3,69.8,2025-04-25T18:38:35.870Z,2025-04-25T18:38:39Z,3aoh34sqan7y34c2qa1d6xkyy,Noah Shamoun,,5678049833,56,Left,5678049841,213,1.41,5678049835,140,74.3,5678049837,141,88.8,5678049839,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805843299,844,1,2,77,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.0,87.3,2025-04-25T18:38:38.862Z,2025-04-25T18:38:40Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5678049907,56,Left,5678049915,213,3.38,5678049911,141,83.7,5678049909,140,64.2,5678049913,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805843321,845,1,2,77,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.3,83.1,2025-04-25T18:38:40.062Z,2025-04-25T18:54:47Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5678050057,140,85.9,5678050059,141,84.9,5678050063,213,0.05,5678050061,212,22.7,5678050055,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805843353,846,1,2,77,58,9w3sjm5ml4sjr2v81oxzdrt8v,0,78.2,83.0,2025-04-25T18:38:43.806Z,2025-04-25T18:54:53Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,5678139687,140,88.5,5678139693,213,0.40,5678139691,212,11.7,5678139689,141,89.7,5678139685,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805843363,720,61,2,77,58,9qsmopgutr7ut5g6workk8w4i,0,12.9,7.9,2025-04-25T18:38:44.350Z,2025-04-25T18:38:44Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5678050285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805843377,721,5,2,77,59,9qsmopgutr7ut5g6workk8w4i,0,9.5,-0.8,2025-04-25T18:38:44.990Z,2025-04-25T19:05:26Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5678052975,233,847,5678050349,347,,5678050345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805843871,847,5,2,77,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,90.5,100.8,2025-04-25T18:38:44.990Z,2025-04-25T19:05:25Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5678052917,347,,5678052949,233,721,5678052915,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805845549,724,18,2,78,57,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-25T18:39:43.025Z,2025-04-25T21:44:40Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5678061737,42,,5678061739,44,Defender,5678061849,55,725,5678061741,59,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805845561,725,19,2,78,57,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-25T18:39:43.026Z,2025-04-25T21:44:40Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5678061797,55,724,5678061795,44,Defender,5678064785,292,4,5678061793,59,32,5678061787,42,,5678064787,293,5,5678061791,145,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805845315,722,18,2,79,4,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-25T18:39:49.633Z,2025-04-25T21:44:49Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5678060451,55,723,5678060369,42,,5678060375,59,36,5678060371,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805845323,723,19,2,79,4,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-25T18:39:49.634Z,2025-04-25T21:44:49Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,5678060415,42,,5678060421,59,11,5678183491,292,9,5678060419,145,9,5678060429,55,722,5678161507,293,3,5678060427,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805845267,849,1,2,79,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,91.2,100.0,2025-04-25T18:40:09.469Z,2025-04-25T18:40:11Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5678060113,107,,5678060121,212,11.5,5678060123,213,4.91,5678060115,56,Left,5678060117,140,93.3,5678060119,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805845271,850,61,2,79,24,9w3sjm5ml4sjr2v81oxzdrt8v,0,94.5,83.0,2025-04-25T18:40:10.406Z,2025-04-25T19:05:55Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,5678060135,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805845615,726,3,2,79,26,9qsmopgutr7ut5g6workk8w4i,1,11.1,12.3,2025-04-25T18:40:11.599Z,2025-04-25T21:45:31Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5678161217,233,871,5678633561,464,,5678142591,285,,5678142589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805846671,871,45,2,79,26,9w3sjm5ml4sjr2v81oxzdrt8v,0,88.9,87.7,2025-04-25T18:40:11.599Z,2025-04-25T19:05:17Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,5678161239,233,726,5678067911,56,Left,5678067913,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805845639,728,1,2,79,27,9qsmopgutr7ut5g6workk8w4i,1,7.4,16.6,2025-04-25T18:40:12.966Z,2025-04-25T19:06:02Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5678143969,212,16.6,5678143967,141,40.9,5678143965,140,8.5,5678143971,213,1.50,5678143963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805860627,895,1,2,79,30,9qsmopgutr7ut5g6workk8w4i,0,8.2,37.3,2025-04-25T18:40:15.586Z,2025-04-25T19:06:15Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5678144483,157,,5678144495,1,,5678144485,56,Back,5678144489,141,44.0,5678144491,212,40.2,5678144493,213,0.11,5678144487,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805845479,851,1,2,79,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.0,81.8,2025-04-25T18:40:17.165Z,2025-04-25T18:40:22Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5678061251,140,37.4,5678061253,141,55.7,5678061247,3,,5678061249,56,Back,5678061257,213,3.97,5678061255,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805845519,852,1,2,79,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.6,50.1,2025-04-25T18:40:22.350Z,2025-04-25T18:55:53Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5678061527,212,27.4,5678061529,213,2.96,5678061521,56,Back,5678061523,140,11.9,5678061525,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805845667,853,1,2,79,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,12.2,56.7,2025-04-25T18:40:29.837Z,2025-04-25T21:45:53Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5678062371,141,43.4,5678062373,212,20.1,5678062367,56,Back,5678062369,140,29.3,5678062375,213,5.82,5678633685,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805845707,854,1,2,79,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.4,43.6,2025-04-25T18:40:31.709Z,2025-04-25T18:40:33Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5678062553,213,1.46,5678062551,212,14.5,5678062545,56,Back,5678062547,140,30.9,5678062549,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805845727,855,1,2,79,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.1,64.8,2025-04-25T18:40:33.310Z,2025-04-25T18:40:34Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5678062663,140,52.4,5678062661,56,Left,5678062665,141,85.5,5678062667,212,24.7,5678062669,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805845801,856,1,2,79,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.4,85.5,2025-04-25T18:40:34.461Z,2025-04-25T18:40:38Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5678063055,56,Left,5678063057,140,64.8,5678063059,141,81.8,5678063063,213,6.09,5678063061,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805845817,857,1,2,79,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.8,81.8,2025-04-25T18:40:38.365Z,2025-04-25T18:40:48Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5678063143,56,Left,5678063151,213,1.61,5678063145,140,64.6,5678063147,141,90.8,5678063149,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805845823,858,61,2,79,54,9w3sjm5ml4sjr2v81oxzdrt8v,0,67.9,95.4,2025-04-25T18:40:39.661Z,2025-04-25T18:40:40Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5678063177,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805845971,729,5,2,79,54,9qsmopgutr7ut5g6workk8w4i,1,26.8,-1.2,2025-04-25T18:40:40.254Z,2025-04-25T19:05:26Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5678063969,347,,5678063967,56,Back,5678063999,233,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805845833,859,5,2,79,54,9w3sjm5ml4sjr2v81oxzdrt8v,0,73.2,101.2,2025-04-25T18:40:40.254Z,2025-04-25T19:05:26Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5678063227,347,,5678064033,233,729,5678063225,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805846027,730,1,2,79,59,9qsmopgutr7ut5g6workk8w4i,1,22.0,0.0,2025-04-25T18:40:44.829Z,2025-04-25T21:46:10Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5678064229,1,,5678064227,213,2.25,5678064225,212,27.4,5678064219,56,Back,5678064217,107,,5678064223,141,30.3,5678064221,140,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805846053,731,1,2,80,3,9qsmopgutr7ut5g6workk8w4i,0,4.4,39.2,2025-04-25T18:40:48.958Z,2025-04-25T18:40:50Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5678064383,157,,5678064395,1,,5678064385,56,Back,5678064389,141,11.4,5678064393,213,5.75,5678064387,140,35.1,5678064391,212,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805846091,860,1,2,80,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.9,73.8,2025-04-25T18:40:51.021Z,2025-04-25T18:40:52Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5678064623,56,Center,5678064627,141,62.1,5678064631,213,4.28,5678064629,212,8.8,5678064625,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805846111,862,1,2,80,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.6,62.0,2025-04-25T18:40:52.462Z,2025-04-25T18:40:53Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,5678064729,213,5.12,5678064727,212,17.1,5678064725,141,38.8,5678064721,56,Center,5678064723,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805846137,863,1,2,80,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.4,38.5,2025-04-25T18:40:53.821Z,2025-04-25T18:40:54Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5678064863,141,41.5,5678064859,56,Center,5678064861,140,77.8,5678064867,213,0.23,5678064865,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805846147,864,1,2,80,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,77.8,41.5,2025-04-25T18:40:54.782Z,2025-04-25T18:40:55Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,5678064927,213,3.97,5678064931,156,,5678064925,212,7.9,5678064919,56,Center,5678064923,141,32.9,5678064921,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805846217,865,1,2,80,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.4,31.1,2025-04-25T18:40:58.350Z,2025-04-25T18:40:59Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5678065275,212,8.9,5678065271,140,68.8,5678065273,141,43.6,5678065269,56,Center,5678065277,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805846257,866,1,2,80,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.3,44.8,2025-04-25T18:40:59.053Z,2025-04-25T18:41:01Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,5678065515,213,0.59,5678065507,56,Center,5678065509,140,76.3,5678065513,212,10.1,5678065511,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805846263,867,1,2,80,15,9w3sjm5ml4sjr2v81oxzdrt8v,0,74.3,51.5,2025-04-25T18:41:01.037Z,2025-04-25T18:41:01Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5678065519,56,Center,5678065529,212,8.2,5678065531,213,5.31,5678065527,141,41.6,5678065523,140,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805846341,732,12,2,80,17,9qsmopgutr7ut5g6workk8w4i,1,18.4,62.9,2025-04-25T18:41:03.037Z,2025-04-25T18:41:04Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5678065933,141,68.5,5678065931,140,23.3,5678065935,212,6.4,5678065929,56,Back,5678065937,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805846349,733,61,2,80,19,9qsmopgutr7ut5g6workk8w4i,1,22.5,67.8,2025-04-25T18:41:04.862Z,2025-04-25T18:41:05Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5678065957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805846365,734,12,2,80,20,9qsmopgutr7ut5g6workk8w4i,1,19.2,65.0,2025-04-25T18:41:06.238Z,2025-04-25T18:50:38Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5678121595,140,26.4,5678121593,56,Back,5678121599,212,7.6,5678121597,141,64.6,5678121601,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805846371,735,1,2,80,20,9qsmopgutr7ut5g6workk8w4i,1,28.9,64.8,2025-04-25T18:41:06.413Z,2025-04-25T18:53:17Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,5678122089,212,5.9,5678122079,56,Back,5678122091,213,5.71,5678133599,3,,5678122085,141,60.1,5678122083,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805846373,736,1,2,80,20,9qsmopgutr7ut5g6workk8w4i,1,36.9,64.4,2025-04-25T18:41:06.573Z,2025-04-25T21:46:37Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,5678139403,141,62.0,5678139401,140,30.3,5678139411,213,3.37,5678139407,212,7.1,5678139399,56,Back,5678634061,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805860137,893,1,2,80,22,9qsmopgutr7ut5g6workk8w4i,1,26.9,54.0,2025-04-25T18:41:07.586Z,2025-04-25T18:55:25Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5678141549,212,9.2,5678141545,141,67.5,5678141537,56,Back,5678141541,140,26.0,5678141553,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805860151,894,1,2,80,23,9qsmopgutr7ut5g6workk8w4i,0,25.6,67.0,2025-04-25T18:41:08.586Z,2025-04-25T18:55:26Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5678141625,212,39.6,5678141627,213,5.33,5678141629,1,,5678141623,141,19.5,5678141621,140,47.5,5678141617,157,,5678141619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805846451,868,1,2,80,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.4,86.7,2025-04-25T18:41:09.885Z,2025-04-25T18:41:11Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5678066553,3,,5678066557,140,65.6,5678066561,212,13.6,5678066563,213,4.65,5678066559,141,66.8,5678066555,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805846493,869,1,2,80,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,65.1,63.5,2025-04-25T18:41:11.181Z,2025-04-25T18:41:13Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5678066817,141,71.3,5678066823,213,2.60,5678066813,140,56.7,5678066821,212,10.3,5678066811,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805846519,870,1,2,80,27,9w3sjm5ml4sjr2v81oxzdrt8v,0,56.3,70.4,2025-04-25T18:41:13.149Z,2025-04-25T18:41:15Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5678067027,213,6.23,5678067029,1,,5678067009,56,Center,5678067025,212,32.2,5678067003,157,,5678067021,141,67.7,5678067015,140,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805846553,737,52,2,80,31,9qsmopgutr7ut5g6workk8w4i,1,2.5,28.9,2025-04-25T18:41:17.261Z,2025-04-25T21:46:52Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5678634175,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
