id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2781347101,732,4,2,89,15,36g6ifzjliec1jqnbtf7yesme,1,60.0,82.6,2025-02-26T20:19:45.993Z,2025-02-27T09:06:32Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5543445839,56,Left,5543445841,152,,5543445837,13,,5544064021,295,,5543445873,233,951,5543445845,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347087,951,4,2,89,15,77tfx9me4aaqhzv78bmgsy9bg,0,40.0,17.4,2025-02-26T20:19:45.994Z,2025-02-27T09:06:30Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5543445861,13,,5543445869,285,,5543445863,56,Back,5543445865,152,,5544064019,295,,5543445909,233,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347299,733,1,2,89,41,36g6ifzjliec1jqnbtf7yesme,0,62.0,86.9,2025-02-26T20:20:11.282Z,2025-02-27T09:06:38Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5543446949,213,5.40,5543446941,56,Center,5544064027,72,,5543446939,152,,5544064025,387,,5543446943,140,86.4,5543446933,2,,5543446951,1,,5543446937,155,,5543446947,212,40.3,5543446945,141,41.2,5544064023,225,5543446935,5,,,,,,,,,,,,,,,
2781347315,952,12,2,89,44,77tfx9me4aaqhzv78bmgsy9bg,1,11.8,57.3,2025-02-26T20:20:14.250Z,2025-02-26T20:20:15Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5543447029,56,Back,5543447033,141,65.0,5543447035,212,17.6,5543447049,15,,5543447037,213,0.30,5543447031,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347353,734,3,2,89,46,36g6ifzjliec1jqnbtf7yesme,0,74.4,44.8,2025-02-26T20:20:16.329Z,2025-02-27T09:06:45Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5543447203,286,,5543447253,233,953,5544064041,465,,5543447199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347327,953,7,2,89,46,77tfx9me4aaqhzv78bmgsy9bg,0,25.6,55.2,2025-02-26T20:20:16.330Z,2025-02-27T09:06:48Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5543447235,233,734,5543447091,285,,5544064043,385,,5544064045,178,,5543447089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347395,735,1,2,89,49,36g6ifzjliec1jqnbtf7yesme,1,64.2,48.7,2025-02-26T20:20:19.450Z,2025-02-26T20:20:23Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5543447455,140,66.5,5543447453,56,Left,5543447461,213,1.46,5543447459,212,21.4,5543447457,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347421,736,1,2,89,52,36g6ifzjliec1jqnbtf7yesme,1,68.0,85.5,2025-02-26T20:20:22.850Z,2025-02-26T20:20:25Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5543447625,141,79.1,5543447627,212,19.7,5543447615,56,Left,5543447635,213,6.06,5543447621,140,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347439,737,1,2,89,54,36g6ifzjliec1jqnbtf7yesme,1,88.4,80.3,2025-02-26T20:20:24.994Z,2025-02-26T20:20:26Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5543447715,140,89.8,5543447713,56,Left,5543447719,212,9.8,5543447717,141,94.5,5543447721,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347483,738,1,2,89,56,36g6ifzjliec1jqnbtf7yesme,1,90.8,94.5,2025-02-26T20:20:26.298Z,2025-02-27T09:08:22Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5543447919,141,53.3,5543447911,2,,5543447923,213,4.66,5543447917,140,89.5,5544064099,224,,5543447915,56,Center,5543447913,155,,5544064101,72,,5543447921,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,
2781347453,954,83,2,89,57,77tfx9me4aaqhzv78bmgsy9bg,0,14.0,17.2,2025-02-26T20:20:27.499Z,2025-02-26T20:20:34Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543448161,399,20g27z0cklenjg7k0ox73wyc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347509,739,1,2,89,59,36g6ifzjliec1jqnbtf7yesme,1,89.5,53.3,2025-02-26T20:20:29.514Z,2025-02-26T20:20:33Z,20g27z0cklenjg7k0ox73wyc5,A. Seydel,,5543448095,56,Center,5543448103,213,4.40,5543448097,140,85.4,5543448089,3,,5543448101,212,14.2,5543448091,168,,5543448099,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781348209,752,70,2,90,0,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-02-26T20:20:30.346Z,2025-02-27T09:15:30Z,,,,5543452149,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347487,955,43,2,90,0,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-02-26T20:20:30.490Z,2025-02-26T20:29:50Z,179f3j88wnmze82aicikkez9,E. Marxen,,5543447945,56,Back,5543474797,144,44,5543447947,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347515,740,1,2,90,0,36g6ifzjliec1jqnbtf7yesme,0,94.1,27.5,2025-02-26T20:20:30.634Z,2025-02-26T20:37:48Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5543448153,212,11.1,5543448155,213,1.35,5543448151,141,43.4,5543448147,56,Center,5543448149,140,96.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781354325,1006,61,2,90,1,77tfx9me4aaqhzv78bmgsy9bg,1,8.7,65.4,2025-02-26T20:20:31.073Z,2025-02-26T20:36:04Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5543486815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781353647,801,13,2,90,2,36g6ifzjliec1jqnbtf7yesme,1,97.0,42.3,2025-02-26T20:20:32.073Z,2025-02-26T20:41:06Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5543482913,60,,5543496753,458,,5543482911,22,,5543483001,72,,5543483207,102,41.2,5543483215,231,44.2,5543483211,328,,5543482915,56,Center,5543483209,103,27.8,5543483197,84,,5543483213,230,98.4,,,,,,,,,,,,,,,,,,,
2781347539,956,43,2,90,4,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-02-26T20:20:34.411Z,2025-02-26T20:20:57Z,179f3j88wnmze82aicikkez9,E. Marxen,,5543448255,346,0,5543448253,56,Back,5543449449,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347529,741,43,2,90,4,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-02-26T20:20:34.826Z,2025-02-26T20:20:55Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5543448215,22,0,5543448219,56,Center,5543449259,144,39,5543448225,252,0,5543448217,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347541,742,5,2,90,6,36g6ifzjliec1jqnbtf7yesme,0,101.2,40.2,2025-02-26T20:20:36.554Z,2025-02-26T20:33:03Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5543448257,56,Center,5543484063,233,958,5543449865,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347717,958,5,2,90,6,77tfx9me4aaqhzv78bmgsy9bg,1,-1.2,59.2,2025-02-26T20:20:36.554Z,2025-02-26T20:37:44Z,179f3j88wnmze82aicikkez9,E. Marxen,,5543484047,233,742,5543450123,346,,5543449499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347709,957,43,2,90,24,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-02-26T20:20:54.154Z,2025-02-26T20:29:55Z,179f3j88wnmze82aicikkez9,E. Marxen,,5543449235,140,0.0,5543449233,56,Back,5543449297,167,0,5543449239,212,16.6,5543449237,141,63.0,5543449241,213,2.82,5543475075,144,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347807,959,1,2,90,35,77tfx9me4aaqhzv78bmgsy9bg,0,4.1,45.1,2025-02-26T20:21:05.835Z,2025-02-26T20:21:10Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,5543449835,56,Left,5543449845,1,,5543449843,213,0.59,5543450063,124,,5543449839,141,100.0,5543450065,237,,5543449837,140,58.0,5543449841,212,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347839,743,5,2,90,36,36g6ifzjliec1jqnbtf7yesme,1,38.8,-1.4,2025-02-26T20:21:06.719Z,2025-02-26T20:32:59Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5543450069,347,,5543450085,233,960,5543450067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347811,960,5,2,90,36,77tfx9me4aaqhzv78bmgsy9bg,0,61.2,101.4,2025-02-26T20:21:06.719Z,2025-02-26T20:33:00Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,5543450091,233,743,5543449863,347,,5543449859,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347899,744,1,2,90,42,36g6ifzjliec1jqnbtf7yesme,1,31.9,0.0,2025-02-26T20:21:12.450Z,2025-02-26T20:34:17Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5543450399,107,,5543450403,140,40.6,5543450405,141,4.1,5543450413,213,0.39,5543450401,56,Back,5543450409,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347919,745,1,2,90,43,36g6ifzjliec1jqnbtf7yesme,1,40.3,6.2,2025-02-26T20:21:13.570Z,2025-02-26T20:34:21Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5543450523,140,30.4,5543450525,141,6.7,5543450521,56,Back,5543450529,213,3.11,5543450527,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347943,746,1,2,90,46,36g6ifzjliec1jqnbtf7yesme,1,31.6,7.6,2025-02-26T20:21:16.163Z,2025-02-26T20:34:26Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5543450689,212,46.6,5543450675,56,Center,5543450693,213,1.06,5543450671,155,,5543450695,1,,5543450679,140,53.1,5543450685,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781347985,747,1,2,90,54,36g6ifzjliec1jqnbtf7yesme,0,56.0,68.9,2025-02-26T20:21:24.227Z,2025-02-26T20:21:27Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,5543450911,213,5.51,5543450907,141,15.8,5543450913,1,,5543450909,212,51.4,5543450901,155,,5543450905,140,90.9,5543450903,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781348025,961,12,2,90,59,77tfx9me4aaqhzv78bmgsy9bg,1,9.4,83.4,2025-02-26T20:21:29.883Z,2025-02-26T20:21:32Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5543451117,212,11.7,5543451115,141,87.5,5543451113,140,20.2,5543451119,213,0.24,5543451111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781348015,748,1,2,91,0,36g6ifzjliec1jqnbtf7yesme,0,81.5,9.9,2025-02-26T20:21:30.754Z,2025-02-27T09:16:04Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5543451059,212,10.8,5543451061,213,1.30,5544064401,20,,5543451057,141,25.2,5543451055,140,84.3,5543451053,56,Center,5544064399,224,,5543451049,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781348027,962,61,2,91,2,77tfx9me4aaqhzv78bmgsy9bg,1,9.5,69.2,2025-02-26T20:21:32.164Z,2025-02-26T20:21:32Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5543451121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781348061,963,1,2,91,4,77tfx9me4aaqhzv78bmgsy9bg,1,5.6,81.6,2025-02-26T20:21:34.810Z,2025-02-27T09:16:13Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5543451261,141,89.6,5543451259,140,11.1,5543451257,56,Back,5543451263,212,7.9,5543451265,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781348081,965,1,2,91,7,77tfx9me4aaqhzv78bmgsy9bg,1,11.1,89.6,2025-02-26T20:21:37.210Z,2025-02-26T20:21:39Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5543451345,141,91.8,5543451343,140,8.6,5543451349,213,2.62,5543451341,56,Back,5543451347,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781348083,966,1,2,91,9,77tfx9me4aaqhzv78bmgsy9bg,0,9.2,89.9,2025-02-26T20:21:39.179Z,2025-02-26T20:21:39Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5543451359,56,Back,5543451361,140,36.5,5543451367,213,5.75,5543451357,157,,5543451365,212,33.2,5543451371,1,,5543451363,141,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781348163,750,1,2,91,16,36g6ifzjliec1jqnbtf7yesme,0,75.5,9.7,2025-02-26T20:21:46.731Z,2025-02-27T09:16:32Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5543451891,1,,5543451881,56,Left,5543451889,213,1.24,5543451883,140,95.5,5544064413,224,,5543451877,2,,5543451887,212,65.0,5543451885,141,100.0,5543451879,155,,5544064415,20,,5543451987,345,,,,,,,,,,,,,,,,,,,,
2781348169,751,5,2,91,21,36g6ifzjliec1jqnbtf7yesme,0,95.0,100.6,2025-02-26T20:21:51.623Z,2025-02-26T20:33:00Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5543452073,233,967,5543451909,347,,5543451907,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781348189,967,5,2,91,21,77tfx9me4aaqhzv78bmgsy9bg,1,5.0,-0.6,2025-02-26T20:21:51.623Z,2025-02-26T20:33:00Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5543452047,347,,5543452053,233,751,5543452045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781348455,968,1,2,91,44,77tfx9me4aaqhzv78bmgsy9bg,1,12.9,0.0,2025-02-26T20:22:14.890Z,2025-02-26T20:22:19Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543453409,107,,5543453421,1,,5543453417,212,21.8,5543453411,56,Back,5543453419,213,0.66,5543453413,140,29.3,5543453415,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781348459,969,50,2,91,45,77tfx9me4aaqhzv78bmgsy9bg,1,28.5,20.3,2025-02-26T20:22:16.072Z,2025-02-27T09:16:46Z,bgviotid6bht0k2452r5gehw4,A. Mohammed,,5543453425,56,Back,5543491583,285,,5543491755,233,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781355169,802,7,2,91,46,36g6ifzjliec1jqnbtf7yesme,1,71.5,79.7,2025-02-26T20:22:16.073Z,2025-02-27T09:16:46Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5544064441,384,,5543491725,286,,5543491723,56,Left,5543491747,233,969,5544064443,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781348507,754,1,2,91,53,36g6ifzjliec1jqnbtf7yesme,0,92.8,94.1,2025-02-26T20:22:23.506Z,2025-02-26T20:22:26Z,20g27z0cklenjg7k0ox73wyc5,A. Seydel,,5543453677,140,100.0,5543453687,213,5.75,5543453681,141,86.3,5543453675,56,Left,5543453685,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781348525,755,5,2,91,55,36g6ifzjliec1jqnbtf7yesme,0,101.1,85.3,2025-02-26T20:22:25.372Z,2025-02-26T20:33:01Z,20g27z0cklenjg7k0ox73wyc5,A. Seydel,,5543453791,346,,5543453789,56,Left,5543453831,233,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781348517,970,5,2,91,55,77tfx9me4aaqhzv78bmgsy9bg,1,-1.1,14.7,2025-02-26T20:22:25.372Z,2025-02-26T20:33:01Z,bgviotid6bht0k2452r5gehw4,A. Mohammed,,5543453707,346,,5543453705,56,Back,5543453793,233,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781348869,971,18,2,92,33,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-02-26T20:23:03.098Z,2025-02-26T20:23:04Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5543455763,44,Forward,5543455759,42,,5543455765,59,25,5543455815,55,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781348873,972,19,2,92,33,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-02-26T20:23:03.099Z,2025-02-26T20:23:04Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,5543455787,59,45,5543455789,292,3,5543455781,42,,5543455791,293,1,5543455793,44,Defender,5543455795,55,971,5543455785,145,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781349129,973,1,2,92,52,77tfx9me4aaqhzv78bmgsy9bg,1,3.7,40.6,2025-02-26T20:23:22.169Z,2025-02-26T20:23:29Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,5543457151,1,,5543457147,212,76.8,5543457139,124,,5543457155,74,,5543457143,140,73.4,5543457145,141,74.9,5543457141,56,Center,5543457149,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781349135,974,61,2,92,59,77tfx9me4aaqhzv78bmgsy9bg,0,73.9,83.0,2025-02-26T20:23:29.513Z,2025-02-26T20:23:29Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5543457181,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781349155,756,1,2,93,1,36g6ifzjliec1jqnbtf7yesme,1,26.4,25.1,2025-02-26T20:23:31.409Z,2025-02-26T20:23:32Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5543457311,141,30.7,5543457313,212,13.4,5543457307,56,Back,5543457315,213,2.85,5543457309,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781349165,758,1,2,93,2,36g6ifzjliec1jqnbtf7yesme,1,14.2,30.7,2025-02-26T20:23:32.296Z,2025-02-26T20:23:33Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5543457367,141,17.8,5543457369,212,8.8,5543457363,56,Back,5543457365,140,14.1,5543457371,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781349175,759,1,2,93,3,36g6ifzjliec1jqnbtf7yesme,1,14.1,17.8,2025-02-26T20:23:33.313Z,2025-02-26T20:23:34Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5543457441,140,5.3,5543457445,212,9.6,5543457443,141,21.5,5543457447,213,2.88,5543457439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781349183,760,1,2,93,4,36g6ifzjliec1jqnbtf7yesme,1,5.3,21.5,2025-02-26T20:23:34.778Z,2025-02-26T20:23:36Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5543457511,212,14.6,5543457505,56,Back,5543457513,213,1.74,5543457507,140,2.9,5543457509,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781349207,761,1,2,93,6,36g6ifzjliec1jqnbtf7yesme,1,2.9,42.7,2025-02-26T20:23:36.698Z,2025-02-26T20:23:39Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5543457629,141,76.4,5543457633,213,1.25,5543457631,212,24.1,5543457625,56,Back,5543457627,140,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781349241,762,1,2,93,9,36g6ifzjliec1jqnbtf7yesme,1,11.3,77.1,2025-02-26T20:23:39.521Z,2025-02-26T20:23:42Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5543457783,140,26.7,5543457785,141,97.4,5543457787,212,21.3,5543457781,56,Back,5543457789,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781349259,763,1,2,93,12,36g6ifzjliec1jqnbtf7yesme,0,35.5,96.6,2025-02-26T20:23:42.698Z,2025-02-26T20:23:46Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,5543457949,155,,5543457953,140,73.5,5543457955,141,45.7,5543457957,212,52.8,5543457961,1,,5543457951,56,Center,5543457959,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781349307,764,1,2,93,18,36g6ifzjliec1jqnbtf7yesme,1,85.7,30.1,2025-02-26T20:23:48.649Z,2025-02-26T20:23:52Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5543458225,141,28.6,5543458223,140,64.6,5543458229,213,3.19,5543458221,56,Center,5543458227,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781349327,765,1,2,93,22,36g6ifzjliec1jqnbtf7yesme,1,69.2,29.2,2025-02-26T20:23:52.105Z,2025-02-26T20:23:54Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5543458357,140,96.5,5543458359,141,27.5,5543458361,212,28.7,5543458363,213,6.24,5543458355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781349333,766,1,2,93,24,36g6ifzjliec1jqnbtf7yesme,0,97.5,28.0,2025-02-26T20:23:54.161Z,2025-02-26T20:23:54Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5543458405,213,1.73,5543458397,141,45.5,5543458401,212,12.0,5543458395,140,95.7,5543458393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781349499,975,12,2,93,24,77tfx9me4aaqhzv78bmgsy9bg,1,4.2,56.9,2025-02-26T20:23:54.625Z,2025-02-26T20:35:34Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543459257,56,Back,5543459261,141,61.8,5543459263,212,3.6,5543459259,140,5.5,5543459265,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781349505,976,61,2,93,25,77tfx9me4aaqhzv78bmgsy9bg,1,5.7,55.1,2025-02-26T20:23:55.554Z,2025-02-26T20:38:34Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5543459281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781349607,977,81,2,93,25,77tfx9me4aaqhzv78bmgsy9bg,0,5.7,55.1,2025-02-26T20:23:55.938Z,2025-02-26T20:39:24Z,,,,5543459847,138,,5543459849,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781349387,767,16,2,93,26,36g6ifzjliec1jqnbtf7yesme,1,97.8,47.2,2025-02-26T20:23:56.617Z,2025-02-27T09:18:39Z,20g27z0cklenjg7k0ox73wyc5,A. Seydel,,5543458631,16,,5543460433,214,,5543460429,102,48.7,5544064531,396,55.4,5543460439,230,99.5,5543458633,56,Center,5543458629,22,,5543460431,103,7.6,5544064529,395,1.4,5543460441,231,43.5,5543459907,20,,5543459915,375,5543460435,328,5543459911,374,5543460427,78,,5543460437,458,,93:26.364,2025-02-26 20:23:56.437,,,,,
2781349665,978,1,2,94,0,77tfx9me4aaqhzv78bmgsy9bg,1,49.9,50.3,2025-02-26T20:24:31.065Z,2025-02-26T20:24:33Z,bgviotid6bht0k2452r5gehw4,A. Mohammed,,5543460253,141,34.0,5543460255,212,15.9,5543460249,56,Back,5543460251,140,39.1,5543460259,279,G,5543460257,213,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781349673,979,1,2,94,3,77tfx9me4aaqhzv78bmgsy9bg,1,39.1,34.0,2025-02-26T20:24:33.657Z,2025-02-26T20:24:34Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5543460307,213,2.06,5543460299,56,Back,5543460303,141,56.7,5543460305,212,17.5,5543460301,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781349679,980,1,2,94,4,77tfx9me4aaqhzv78bmgsy9bg,1,31.3,56.7,2025-02-26T20:24:34.600Z,2025-02-26T20:24:35Z,179f3j88wnmze82aicikkez9,E. Marxen,,5543460347,212,10.3,5543460341,56,Back,5543460349,213,4.72,5543460343,140,31.4,5543460345,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781349683,981,1,2,94,5,77tfx9me4aaqhzv78bmgsy9bg,0,31.4,41.5,2025-02-26T20:24:35.226Z,2025-02-26T20:24:35Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543460367,140,39.2,5543460371,212,8.5,5543460365,56,Back,5543460373,213,0.25,5543460369,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781355435,803,1,2,94,6,36g6ifzjliec1jqnbtf7yesme,0,65.0,62.4,2025-02-26T20:24:36.073Z,2025-02-27T09:19:03Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5544064551,213,0.10,5544064547,141,64.6,5543493201,56,Center,5544064549,212,15.0,5544064545,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
