id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2807104587,535,1,2,68,7,anga7587r1zv4ey71ge9zxol3,1,32.2,57.9,2025-04-27T13:28:06.292Z,2025-04-27T13:28:08Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5684835275,212,9.2,5684835265,56,Back,5684835267,140,39.7,5684835279,213,0.54,5684835271,141,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104675,537,1,2,68,8,anga7587r1zv4ey71ge9zxol3,1,39.7,64.9,2025-04-27T13:28:08.041Z,2025-04-27T13:28:19Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5684835709,56,Back,5684835715,212,5.5,5684835711,140,42.0,5684835717,213,5.17,5684835713,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807345581,765,3,2,68,10,anga7587r1zv4ey71ge9zxol3,1,44.8,44.7,2025-04-27T13:28:09.638Z,2025-04-27T16:58:25Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5686161315,465,,5686161317,233,1072,5686161309,56,Back,5686161313,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807345579,1072,45,2,68,10,ahnt9ejgwj58ul8auzdvi3czf,0,55.2,55.3,2025-04-27T13:28:09.638Z,2025-04-27T16:58:25Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5686161307,285,,5686161305,56,Center,5686161347,233,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104683,538,3,2,68,12,anga7587r1zv4ey71ge9zxol3,0,45.4,52.0,2025-04-27T13:28:11.540Z,2025-04-27T16:58:32Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5684835761,286,,5684837147,233,792,5686161851,465,,5684835759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104747,792,7,2,68,12,ahnt9ejgwj58ul8auzdvi3czf,1,54.6,48.0,2025-04-27T13:28:11.541Z,2025-04-27T16:58:42Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5686162063,383,,5684836197,285,,5684836195,56,Center,5684836261,233,538,5686162065,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104795,794,1,2,68,17,ahnt9ejgwj58ul8auzdvi3czf,1,57.0,47.9,2025-04-27T13:28:16.445Z,2025-04-27T16:58:58Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5684836471,141,74.6,5684836469,140,69.9,5684836475,213,0.93,5684836473,212,22.7,5684836467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104863,795,1,2,68,17,ahnt9ejgwj58ul8auzdvi3czf,1,72.4,58.2,2025-04-27T13:28:17.004Z,2025-04-27T13:28:21Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5684836857,56,Center,5684836861,141,56.1,5684836865,213,3.31,5684836859,140,64.6,5684836863,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104911,796,1,2,68,23,ahnt9ejgwj58ul8auzdvi3czf,1,68.3,60.7,2025-04-27T13:28:22.061Z,2025-04-27T13:28:23Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5684837141,212,8.5,5684837137,140,76.4,5684837135,56,Center,5684837139,141,59.8,5684837143,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104917,797,1,2,68,24,ahnt9ejgwj58ul8auzdvi3czf,1,76.4,59.8,2025-04-27T13:28:23.804Z,2025-04-27T13:28:25Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5684837213,141,75.5,5684837209,56,Center,5684837215,212,11.8,5684837211,140,81.2,5684837217,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105067,798,1,2,68,25,ahnt9ejgwj58ul8auzdvi3czf,1,81.2,75.5,2025-04-27T13:28:24.877Z,2025-04-27T13:28:31Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5684837957,213,0.82,5684837951,140,88.7,5684837955,212,11.6,5684837949,56,Left,5684837953,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105069,799,61,2,68,31,ahnt9ejgwj58ul8auzdvi3czf,0,90.8,86.7,2025-04-27T13:28:30.101Z,2025-04-27T13:44:32Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5684837969,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105051,539,4,2,68,31,anga7587r1zv4ey71ge9zxol3,1,7.4,11.5,2025-04-27T13:28:31.005Z,2025-04-27T13:57:01Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5684838225,233,800,5684838053,285,,5684838047,56,Back,5684838039,13,,5684838043,295,,5684838051,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105077,800,4,2,68,31,ahnt9ejgwj58ul8auzdvi3czf,0,92.6,88.5,2025-04-27T13:28:31.006Z,2025-04-27T13:57:01Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5684838173,56,Left,5684838171,295,,5684838175,152,,5684838169,13,,5684838177,286,,5684838295,233,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107663,542,18,2,70,6,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-27T13:30:05.651Z,2025-04-27T13:31:46Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5684851829,44,Forward,5684851899,55,543,5684851833,59,21,5684851825,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107667,543,19,2,70,6,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-27T13:30:05.652Z,2025-04-27T13:44:39Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5684851861,145,7,5684968461,292,7,5684851865,44,Midfielder,5684851867,55,542,5684851857,42,,5684860973,293,4,5684851863,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108231,546,18,2,70,8,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-27T13:30:07.552Z,2025-04-27T13:31:55Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5684854909,42,,5684854915,59,2,5684854913,44,Defender,5684854985,55,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108245,547,19,2,70,8,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-27T13:30:07.553Z,2025-04-27T13:33:34Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5684854965,55,546,5684854955,42,,5684854959,145,2,5684854963,44,Defender,5684854961,59,23,5684876311,292,3,5684862131,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107481,540,18,2,70,20,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-27T13:30:19.496Z,2025-04-27T13:32:12Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5684850867,42,,5684851021,55,541,5684850869,44,Forward,5684850871,59,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807107495,541,19,2,70,20,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-27T13:30:19.497Z,2025-04-27T13:44:04Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5684963867,292,9,5684850953,59,26,5684850955,44,Forward,5684864311,293,1,5684850957,55,540,5684850951,145,9,5684850943,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807127703,623,40,2,70,21,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-27T13:30:20.440Z,2025-04-27T13:43:49Z,,,,,5684961025,59,"40, 23, 20, 5, 6, 12, 13, 22, 26, 14, 8, 4, 15, 17, 19, 29, 32",5684961037,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",5684961031,130,10,5684961041,194,6ul2nma4j0a7e2li6wyyrpal1,5684961021,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5",5684961019,30,"52vwj2s29n7wngablotd7pboq, 8ynqwlysks0dvn46ja7zq5vit, 8ydi45wh0naevno6aos78vi09, 5is9bcj143orulo4biogwxzl6, cw6s5hf1tytvb98vjuosz9r6d, 6ul2nma4j0a7e2li6wyyrpal1, d854rlweyk5wq6d2veyviukq2, 79b0b6eqck5vn4b3fawxsaok, deyq3zqd0vwc821ngqldxqor9, 6d0lxiep13vdv32bdb0xwyrys, b13l1wrb747y9cdc8wqltan6d, 2wwpfsducpmryacr17y8k70iy, 58o5ram4bf58357786j9jr7kk, 9pnirb3qt48zeui3su8cvu1ka, 6zhj070huc77sl5o5bx6ey5g4, cty7nsrs5yn785m330c2gbwq2, 15fo180vixn0lb65fujttit3p",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108121,544,1,2,70,49,anga7587r1zv4ey71ge9zxol3,1,9.7,11.1,2025-04-27T13:30:48.491Z,2025-04-27T13:30:53Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5684854341,213,0.03,5684854331,152,,5684854333,56,Right,5684854343,1,,5684854339,212,51.4,5684854329,157,,5684854337,141,13.7,5684854335,140,58.6,5684854327,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108129,545,61,2,70,54,anga7587r1zv4ey71ge9zxol3,0,58.5,14.3,2025-04-27T13:30:53.100Z,2025-04-27T13:30:53Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5684854369,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347907,766,45,2,70,55,anga7587r1zv4ey71ge9zxol3,0,59.0,34.3,2025-04-27T13:30:54.288Z,2025-04-27T17:01:47Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5686174297,285,,5686174293,56,Center,5686174349,233,1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807347913,1073,3,2,70,55,ahnt9ejgwj58ul8auzdvi3czf,1,41.0,65.7,2025-04-27T13:30:54.288Z,2025-04-27T17:01:47Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5686174315,56,Back,5686174321,465,,5686174323,233,766,5686174319,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108237,802,1,2,70,57,ahnt9ejgwj58ul8auzdvi3czf,0,46.8,69.8,2025-04-27T13:30:56.747Z,2025-04-27T13:30:59Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5684854939,213,6.11,5684854933,140,66.5,5684854937,212,21.0,5684854931,56,Center,5684854935,141,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108283,548,8,2,70,59,anga7587r1zv4ey71ge9zxol3,1,36.3,36.4,2025-04-27T13:30:58.223Z,2025-04-27T17:02:08Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5685038509,56,Back,5686175915,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807181343,1038,61,2,71,0,ahnt9ejgwj58ul8auzdvi3czf,1,59.1,71.5,2025-04-27T13:30:59.061Z,2025-04-27T14:26:37Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5685252313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108291,549,1,2,71,0,anga7587r1zv4ey71ge9zxol3,0,35.2,29.1,2025-04-27T13:30:59.379Z,2025-04-27T17:41:50Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5685039929,56,Back,5686396561,233,1074,5686178899,286,,5685039933,141,33.6,5685039935,212,3.1,5685039937,213,1.67,5686178897,236,,5685039931,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807348741,1074,74,2,71,0,ahnt9ejgwj58ul8auzdvi3czf,1,66.7,70.9,2025-04-27T13:30:59.380Z,2025-04-27T17:41:51Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5686178817,56,Center,5686178819,285,,5686396581,233,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108407,803,1,2,71,2,ahnt9ejgwj58ul8auzdvi3czf,0,52.7,69.7,2025-04-27T13:31:01.899Z,2025-04-27T14:26:39Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5685065523,213,0.26,5684855839,56,Center,5685065519,141,72.8,5685065521,212,8.3,5685065517,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108359,550,61,2,71,3,anga7587r1zv4ey71ge9zxol3,1,39.3,29.7,2025-04-27T13:31:02.972Z,2025-04-27T13:58:50Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5685041197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108413,804,3,2,71,4,ahnt9ejgwj58ul8auzdvi3czf,0,65.3,74.4,2025-04-27T13:31:03.111Z,2025-04-27T17:41:46Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5684855859,286,,5684855855,56,Center,5686180535,465,,5686396095,233,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108365,551,7,2,71,4,anga7587r1zv4ey71ge9zxol3,0,34.7,25.6,2025-04-27T13:31:03.112Z,2025-04-27T17:41:46Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5686180849,178,,5686396051,233,804,5686180847,385,,5685041685,56,Back,5685041687,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807349171,1075,61,2,71,4,ahnt9ejgwj58ul8auzdvi3czf,1,63.5,76.1,2025-04-27T13:31:03.377Z,2025-04-27T17:03:19Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5686181115,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807142803,739,1,2,71,5,anga7587r1zv4ey71ge9zxol3,1,39.8,25.0,2025-04-27T13:31:04.061Z,2025-04-27T13:59:19Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5685042871,213,4.61,5685042869,212,7.3,5685042863,56,Back,5685042865,140,39.1,5685042867,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807143021,740,1,2,71,7,anga7587r1zv4ey71ge9zxol3,1,39.1,13.8,2025-04-27T13:31:06.061Z,2025-04-27T13:59:43Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5685044097,213,3.36,5685044095,212,10.6,5685044089,56,Back,5685044091,140,29.2,5685044093,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108483,553,1,2,71,7,anga7587r1zv4ey71ge9zxol3,1,23.7,9.4,2025-04-27T13:31:06.878Z,2025-04-27T13:31:10Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5684856255,140,9.8,5684856257,141,40.7,5684856261,213,2.17,5684856259,212,25.8,5684856253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108619,554,1,2,71,11,anga7587r1zv4ey71ge9zxol3,0,10.1,36.1,2025-04-27T13:31:10.221Z,2025-04-27T13:31:15Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5684856979,157,,5684856981,56,Right,5684856991,1,,5684856985,141,19.8,5684856987,212,49.1,5684856983,140,55.7,5684856989,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108629,805,44,2,71,15,ahnt9ejgwj58ul8auzdvi3czf,1,45.5,79.3,2025-04-27T13:31:14.859Z,2025-04-27T14:35:37Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5684857165,233,555,5684857065,285,,5684857063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108623,555,44,2,71,15,anga7587r1zv4ey71ge9zxol3,0,54.5,20.7,2025-04-27T13:31:14.860Z,2025-04-27T14:35:37Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5684857019,286,,5684857251,233,805,5684857017,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108639,806,1,2,71,16,ahnt9ejgwj58ul8auzdvi3czf,0,41.5,76.9,2025-04-27T13:31:15.708Z,2025-04-27T17:03:38Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5684857123,141,79.7,5684857119,56,Left,5684857127,213,0.15,5684857125,212,13.1,5684857121,140,53.8,5684857117,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108669,556,61,2,71,17,anga7587r1zv4ey71ge9zxol3,1,45.0,16.5,2025-04-27T13:31:16.797Z,2025-04-27T13:31:17Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5684857275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108707,557,1,2,71,19,anga7587r1zv4ey71ge9zxol3,0,31.7,2.3,2025-04-27T13:31:18.828Z,2025-04-27T13:37:25Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5684857445,56,Right,5684857449,140,56.0,5684857461,213,0.29,5684857453,141,13.4,5684857441,157,,5684857457,212,26.6,5684857465,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108745,807,8,2,71,21,ahnt9ejgwj58ul8auzdvi3czf,1,40.5,79.5,2025-04-27T13:31:20.700Z,2025-04-27T17:03:48Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5684857687,56,Back,5686182897,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108783,808,1,2,71,22,ahnt9ejgwj58ul8auzdvi3czf,1,41.4,76.7,2025-04-27T13:31:21.547Z,2025-04-27T13:31:22Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5684857969,141,69.0,5684857973,213,4.48,5684857965,56,Back,5684857967,140,40.2,5684857971,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807108839,809,1,2,71,23,ahnt9ejgwj58ul8auzdvi3czf,1,40.2,69.0,2025-04-27T13:31:22.587Z,2025-04-27T17:03:54Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5684858281,56,Back,5686183499,155,,5684858287,212,8.3,5684858285,141,62.7,5684858289,213,5.74,5684858283,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807109051,811,1,2,71,31,ahnt9ejgwj58ul8auzdvi3czf,1,65.6,41.8,2025-04-27T13:31:30.876Z,2025-04-27T13:31:34Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5684859491,56,Left,5684859501,212,34.3,5684859507,1,,5684859489,155,,5684859497,141,85.5,5684859503,213,1.05,5684859493,140,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807109057,812,1,2,71,35,ahnt9ejgwj58ul8auzdvi3czf,0,81.5,91.2,2025-04-27T13:31:34.684Z,2025-04-27T17:04:10Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5684859567,2,,5684859573,140,84.0,5684859725,233,558,5684859571,56,Left,5684859583,213,5.42,5684859729,286,,5684859575,141,86.7,5684859579,212,4.0,5686184771,72,,5686184769,224,,5684859723,236,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807109065,558,12,2,71,35,anga7587r1zv4ey71ge9zxol3,1,13.0,11.9,2025-04-27T13:31:34.784Z,2025-04-27T13:31:37Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5684859625,56,Back,5684859805,233,812,5684859623,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807109105,559,5,2,71,37,anga7587r1zv4ey71ge9zxol3,0,7.6,-1.6,2025-04-27T13:31:36.621Z,2025-04-27T14:01:52Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5684859853,56,Back,5684862581,233,813,5684859855,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807109629,813,5,2,71,37,ahnt9ejgwj58ul8auzdvi3czf,1,92.4,101.6,2025-04-27T13:31:36.621Z,2025-04-27T14:01:51Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5684862519,347,,5684862545,233,559,5684862517,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807109635,814,18,2,72,0,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-27T13:31:59.199Z,2025-04-27T13:32:00Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5684862561,59,9,5684862667,55,815,5684862557,42,,5684862559,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807109645,815,19,2,72,0,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-27T13:31:59.200Z,2025-04-27T14:25:12Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5684862603,42,,5684862611,59,33,5684862607,145,9,5684862617,55,814,5685242583,292,6,5684862615,44,Midfielder,5685242585,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110079,816,1,2,72,13,ahnt9ejgwj58ul8auzdvi3czf,1,89.4,100.0,2025-04-27T13:32:12.635Z,2025-04-27T13:32:16Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5684864901,56,Left,5684864905,140,92.3,5684864913,212,13.2,5684864897,107,,5684864909,141,81.7,5684864915,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807175693,1037,1,2,72,15,ahnt9ejgwj58ul8auzdvi3czf,1,90.4,80.2,2025-04-27T13:32:14.061Z,2025-04-27T14:22:15Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5685220261,3,,5685220265,140,84.7,5685220267,141,87.8,5685220271,213,2.43,5685220269,212,7.9,5685220263,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110133,817,1,2,72,17,ahnt9ejgwj58ul8auzdvi3czf,1,90.1,84.9,2025-04-27T13:32:16.507Z,2025-04-27T14:22:16Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5684865179,140,85.7,5684865187,212,5.3,5684865183,141,81.2,5684865175,56,Left,5684865191,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110153,818,1,2,72,18,ahnt9ejgwj58ul8auzdvi3czf,0,84.0,81.0,2025-04-27T13:32:17.964Z,2025-04-27T17:04:39Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5684865269,140,86.9,5684865275,212,19.1,5684865263,2,,5684865267,56,Center,5684865279,213,4.87,5684865265,155,,5686187153,20,,5686187151,223,,5684865271,141,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110165,560,12,2,72,19,anga7587r1zv4ey71ge9zxol3,1,11.5,45.7,2025-04-27T13:32:18.222Z,2025-04-27T13:32:25Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5684865319,141,95.0,5684865315,140,20.6,5684865351,15,,5684865329,213,1.29,5684865311,56,Back,5684865325,212,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110359,819,61,2,72,26,ahnt9ejgwj58ul8auzdvi3czf,0,73.7,7.4,2025-04-27T13:32:25.171Z,2025-04-27T14:03:32Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5684866295,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110345,561,1,2,72,26,anga7587r1zv4ey71ge9zxol3,0,24.0,95.3,2025-04-27T13:32:25.329Z,2025-04-27T13:32:29Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5684866521,236,,5684866211,140,21.8,5684866209,56,Back,5684866527,286,,5684866213,141,94.7,5684866217,213,3.32,5684866215,212,2.3,5684866523,233,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110395,820,74,2,72,26,ahnt9ejgwj58ul8auzdvi3czf,1,75.2,4.8,2025-04-27T13:32:25.330Z,2025-04-27T14:34:52Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5684866493,56,Right,5684866569,233,561,5684866495,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110437,821,1,2,72,30,ahnt9ejgwj58ul8auzdvi3czf,1,78.5,26.8,2025-04-27T13:32:29.437Z,2025-04-27T14:21:12Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5685211059,141,11.5,5685211063,213,4.17,5685211057,140,72.5,5685211055,56,Right,5685211061,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110445,822,1,2,72,30,ahnt9ejgwj58ul8auzdvi3czf,1,66.7,19.0,2025-04-27T13:32:29.595Z,2025-04-27T17:05:06Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5685212431,212,11.1,5685212433,213,0.95,5685212429,141,32.3,5685212425,56,Center,5685212427,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
