id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2816643761,841,1,2,79,17,anga7587r1zv4ey71ge9zxol3,0,96.5,11.1,2025-05-18T15:40:58.380Z,2025-05-18T21:44:11Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5737508309,213,1.91,5738898547,224,,5737508351,286,,5737508305,141,15.1,5737508303,140,95.6,5737508297,155,,5737508301,56,Right,5737508345,236,,5737508347,233,5737508293,2,,5738898549,20,5737508307,212,,,760,,,,,,,,,2.9,,,,,,,,,,,,,,
2816607363,760,12,2,79,17,aljua8crr0vkwit0j3m59jw9j,1,3.4,89.9,2025-05-18T15:40:58.480Z,2025-05-18T16:24:29Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5737508357,233,841,5737300941,185,,5737300943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816607407,699,6,2,79,19,anga7587r1zv4ey71ge9zxol3,1,96.2,13.8,2025-05-18T15:41:00.915Z,2025-05-18T21:44:30Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5737301543,56,Right,5737301595,233,761,5737301547,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816607371,761,6,2,79,19,aljua8crr0vkwit0j3m59jw9j,0,3.8,86.2,2025-05-18T15:41:00.915Z,2025-05-18T21:44:14Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5737301003,56,Back,5737301611,233,699,5737301005,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816607373,698,1,2,79,46,anga7587r1zv4ey71ge9zxol3,0,99.6,0.7,2025-05-18T15:41:28.072Z,2025-05-18T21:44:42Z,cty7nsrs5yn785m330c2gbwq2,N. Baden,,,5738900337,72,,5737384209,213,1.66,5737384197,2,,5737384437,223,,5737384205,141,45.6,5737384201,56,Center,5737384203,140,97.0,5737384311,6,,5737384199,155,5737384207,212,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816892005,950,44,2,79,46,aljua8crr0vkwit0j3m59jw9j,1,8.8,65.4,2025-05-18T15:41:28.267Z,2025-05-18T21:45:09Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5738901519,285,,5738901515,56,Back,5738901521,233,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816892003,875,44,2,79,46,anga7587r1zv4ey71ge9zxol3,0,91.2,34.6,2025-05-18T15:41:28.268Z,2025-05-18T21:45:08Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5738901511,286,,5738901537,233,950,5738901509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816607823,762,12,2,79,47,aljua8crr0vkwit0j3m59jw9j,1,2.8,54.8,2025-05-18T15:41:29.012Z,2025-05-18T22:07:38Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5737303793,212,27.9,5737303789,140,11.6,5737303791,141,16.1,5737303787,56,Back,5737303795,213,5.05,5737303809,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816607905,701,1,2,79,52,anga7587r1zv4ey71ge9zxol3,1,86.7,87.4,2025-05-18T15:41:34.095Z,2025-05-18T15:41:35Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5737304215,56,Left,5737304223,213,2.77,5737304221,212,6.7,5737304219,141,91.0,5737304217,140,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816607987,702,1,2,79,53,anga7587r1zv4ey71ge9zxol3,1,82.3,93.6,2025-05-18T15:41:35.264Z,2025-05-18T21:46:56Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5738907233,224,,5737304599,2,,5737304611,213,4.99,5738907235,72,,5737304613,1,,5737304607,141,37.9,5737304605,140,92.6,5737304609,212,39.4,5737304601,155,5737304603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816608003,703,1,2,79,58,anga7587r1zv4ey71ge9zxol3,0,92.1,37.7,2025-05-18T15:41:39.455Z,2025-05-18T15:41:40Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5737304735,212,11.9,5737304727,3,,5737304737,213,1.70,5737304729,56,Center,5737304733,141,55.1,5737304731,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816608037,763,12,2,79,59,aljua8crr0vkwit0j3m59jw9j,1,8.7,38.9,2025-05-18T15:41:40.604Z,2025-05-18T15:41:41Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5737304913,212,7.6,5737304911,141,28.3,5737304967,15,,5737304907,56,Back,5737304909,140,11.1,5737304915,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816608075,764,12,2,80,1,aljua8crr0vkwit0j3m59jw9j,1,12.0,26.7,2025-05-18T15:41:42.620Z,2025-05-18T15:41:48Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5737305123,141,13.8,5737305131,213,4.89,5737305121,140,13.5,5737305119,56,Back,5737305127,212,8.9,5737305151,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816608167,704,1,2,80,4,anga7587r1zv4ey71ge9zxol3,1,88.0,80.6,2025-05-18T15:41:45.407Z,2025-05-18T21:47:09Z,8ydi45wh0naevno6aos78vi09,L. Klassen,1.0,,5737305679,2,,5737305691,213,4.96,5737385957,210,15,5737305687,141,35.6,5738908059,72,,5737305685,140,95.3,5737385959,154,,5738908057,224,,5737305689,212,5737305681,155,,5737305683,56,,,,,31.5,,,,,,,,,,Center,,,,,,,,,,,,,
2816608189,705,44,2,80,4,anga7587r1zv4ey71ge9zxol3,1,93.4,37.4,2025-05-18T15:41:45.617Z,2025-05-18T16:22:25Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5737305803,286,,5737305801,56,Center,5737306701,233,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816608275,767,44,2,80,4,aljua8crr0vkwit0j3m59jw9j,0,6.6,62.6,2025-05-18T15:41:45.618Z,2025-05-18T16:22:25Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5737306303,56,Back,5737306305,285,,5737306749,233,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816608193,706,15,2,80,4,anga7587r1zv4ey71ge9zxol3,1,93.7,40.1,2025-05-18T15:41:46.118Z,2025-05-18T21:47:50Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5737317397,328,,5737317641,102,47.7,5737317643,103,5.7,5737317697,233,765,5737317649,147,47.5,5737385997,55,704,5737317647,146,99.4,5737317393,15,,5737317639,80,5737385995,154,,5737385991,25,5737385993,29,5738910325,17,,,5737305819,56,Center,,,,,,,,,,,,,,,,,,,
2816608185,765,10,2,80,4,aljua8crr0vkwit0j3m59jw9j,1,0.8,52.7,2025-05-18T15:41:46.218Z,2025-05-18T22:06:47Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5737317741,233,706,5737306077,180,,5738911189,376,,5737306075,177,,5737305791,182,,5737305793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816608239,766,52,2,80,6,aljua8crr0vkwit0j3m59jw9j,1,1.8,52.7,2025-05-18T15:41:48.228Z,2025-05-18T21:48:07Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5738911329,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816608547,768,1,2,80,25,aljua8crr0vkwit0j3m59jw9j,0,10.3,63.2,2025-05-18T15:42:07.284Z,2025-05-18T16:20:07Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5737307771,189,,5737307991,1,,5737308797,212,64.8,5737307995,56,Left,5737307725,140,66.8,5737308799,213,0.41,5737308795,199,,5737307729,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816609255,707,5,2,80,34,anga7587r1zv4ey71ge9zxol3,1,29.7,-1.3,2025-05-18T15:42:15.761Z,2025-05-18T16:27:48Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5737311721,56,Back,5737311723,347,,5737522649,233,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816608789,769,5,2,80,34,aljua8crr0vkwit0j3m59jw9j,0,70.3,101.3,2025-05-18T15:42:15.761Z,2025-05-18T16:27:48Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5737522699,233,707,5737309049,56,Left,5737309053,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816622261,794,1,2,80,35,anga7587r1zv4ey71ge9zxol3,1,39.4,0.0,2025-05-18T15:42:16.380Z,2025-05-18T16:00:49Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5737386825,212,21.9,5737386829,1,,5737386817,107,,5737386819,56,Back,5737386827,213,2.77,5737386823,141,9.7,5737386821,140,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816622331,795,1,2,80,38,anga7587r1zv4ey71ge9zxol3,1,21.0,11.6,2025-05-18T15:42:19.380Z,2025-05-18T16:01:06Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5737387247,141,37.4,5737387245,140,23.9,5737387251,213,1.40,5737387249,212,17.8,5737387243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816622449,796,1,2,80,41,anga7587r1zv4ey71ge9zxol3,1,26.0,52.4,2025-05-18T15:42:22.380Z,2025-05-18T16:01:31Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5737388023,141,68.7,5737388021,140,35.3,5737388025,212,14.8,5737388019,56,Back,5737388027,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816622539,797,1,2,80,42,anga7587r1zv4ey71ge9zxol3,1,38.3,80.6,2025-05-18T15:42:23.380Z,2025-05-18T16:01:44Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5737388627,212,26.7,5737388621,56,Left,5737388623,140,61.9,5737388625,141,95.4,5737388629,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816622645,798,1,2,80,49,anga7587r1zv4ey71ge9zxol3,1,64.9,94.5,2025-05-18T15:42:30.380Z,2025-05-18T16:01:58Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5737389235,212,25.9,5737389237,213,3.44,5737389229,56,Back,5737389233,141,83.2,5737389231,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816622715,799,1,2,80,51,anga7587r1zv4ey71ge9zxol3,1,44.5,79.5,2025-05-18T15:42:32.380Z,2025-05-18T16:02:05Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5737389577,212,19.7,5737389571,56,Left,5737389573,140,63.3,5737389575,141,79.9,5737389579,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816622825,800,1,2,80,52,anga7587r1zv4ey71ge9zxol3,1,64.8,84.9,2025-05-18T15:42:33.380Z,2025-05-18T16:02:19Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5737390149,212,12.1,5737390143,56,Left,5737390147,141,95.6,5737390145,140,74.0,5737390151,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816622931,801,1,2,81,0,anga7587r1zv4ey71ge9zxol3,1,72.3,93.5,2025-05-18T15:42:41.380Z,2025-05-18T16:02:29Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5737390689,213,3.49,5737390685,141,79.5,5737390681,56,Back,5737390683,140,47.0,5737390687,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816623037,802,1,2,81,3,anga7587r1zv4ey71ge9zxol3,1,47.1,79.4,2025-05-18T15:42:44.380Z,2025-05-18T16:02:39Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5737391231,213,4.51,5737391223,56,Back,5737391229,212,21.6,5737391225,140,42.9,5737391227,141,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816623079,803,1,2,81,6,anga7587r1zv4ey71ge9zxol3,0,49.8,43.3,2025-05-18T15:42:47.380Z,2025-05-18T16:02:46Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5737391469,212,24.5,5737391471,213,5.66,5737391463,140,68.8,5737391459,56,Center,5737391467,141,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816609283,770,61,2,81,9,aljua8crr0vkwit0j3m59jw9j,1,26.8,67.8,2025-05-18T15:42:50.993Z,2025-05-18T15:42:51Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5737311877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816894773,951,61,2,81,9,aljua8crr0vkwit0j3m59jw9j,0,33.1,75.2,2025-05-18T15:42:51.276Z,2025-05-18T21:50:03Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5738917609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816623257,804,1,2,81,11,anga7587r1zv4ey71ge9zxol3,1,63.2,17.7,2025-05-18T15:42:52.380Z,2025-05-18T16:03:06Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5737392449,140,72.2,5737392455,213,0.65,5737392451,141,28.3,5737392453,212,11.9,5737392447,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816623263,805,61,2,81,12,anga7587r1zv4ey71ge9zxol3,0,68.3,29.4,2025-05-18T15:42:53.380Z,2025-05-18T16:03:07Z,cty7nsrs5yn785m330c2gbwq2,N. Baden,,,5737392479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816609391,771,1,2,81,13,aljua8crr0vkwit0j3m59jw9j,1,32.7,69.3,2025-05-18T15:42:55.140Z,2025-05-18T15:42:58Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5737312427,56,Back,5737312435,213,0.75,5737312433,212,15.9,5737312431,141,85.3,5737312429,140,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816609395,772,43,2,81,16,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-05-18T15:42:58.020Z,2025-05-18T21:50:21Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5738918387,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816609417,773,1,2,81,16,aljua8crr0vkwit0j3m59jw9j,1,53.2,86.2,2025-05-18T15:42:58.301Z,2025-05-18T15:43:00Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5737312593,213,0.49,5737312589,141,95.7,5737312591,212,13.8,5737312587,140,64.8,5737312585,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816609433,774,61,2,81,18,aljua8crr0vkwit0j3m59jw9j,0,66.0,95.3,2025-05-18T15:43:00.363Z,2025-05-18T15:43:01Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5737312689,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816623625,807,1,2,81,20,anga7587r1zv4ey71ge9zxol3,1,14.5,13.7,2025-05-18T15:43:01.380Z,2025-05-18T16:03:37Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5737394431,213,2.05,5737394423,56,Back,5737394429,212,20.4,5737394427,141,40.3,5737394425,140,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816623839,808,1,2,81,23,anga7587r1zv4ey71ge9zxol3,1,4.8,38.9,2025-05-18T15:43:04.380Z,2025-05-18T16:03:55Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5737395605,140,11.1,5737395607,141,33.9,5737395611,213,5.81,5737395609,212,7.4,5737395603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816623955,809,1,2,81,24,anga7587r1zv4ey71ge9zxol3,1,14.1,34.6,2025-05-18T15:43:05.380Z,2025-05-18T16:04:03Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5737396203,213,4.38,5737396201,212,18.8,5737396197,140,8.3,5737396193,56,Back,5737396199,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816624177,810,1,2,81,26,anga7587r1zv4ey71ge9zxol3,1,11.1,12.1,2025-05-18T15:43:07.380Z,2025-05-18T16:04:18Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5737397345,213,0.50,5737397337,56,Back,5737397339,140,22.7,5737397343,212,13.9,5737397341,141,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816624287,811,1,2,81,33,anga7587r1zv4ey71ge9zxol3,1,33.8,29.4,2025-05-18T15:43:14.380Z,2025-05-18T16:04:28Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5737398021,56,Back,5737398023,140,46.8,5737398027,212,46.1,5737398019,196,,5737398017,155,,5737398029,213,1.27,5737398031,1,,5737398025,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816624465,812,1,2,81,35,anga7587r1zv4ey71ge9zxol3,1,52.7,91.4,2025-05-18T15:43:16.380Z,2025-05-18T16:04:39Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5737399141,212,8.5,5737399143,213,3.91,5737399139,141,82.7,5737399135,56,Back,5737399137,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816624487,813,1,2,81,38,anga7587r1zv4ey71ge9zxol3,0,45.9,75.7,2025-05-18T15:43:19.380Z,2025-05-18T16:04:40Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5737399285,141,72.2,5737399279,155,,5737399291,1,,5737399289,213,6.21,5737399287,212,34.2,5737399281,56,Center,5737399283,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816609845,775,1,2,81,41,aljua8crr0vkwit0j3m59jw9j,1,19.9,33.7,2025-05-18T15:43:22.591Z,2025-05-18T21:50:49Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5737315053,141,23.1,5737315051,140,36.4,5737315047,3,,5737315057,213,5.89,5737315055,212,18.8,5737315049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816609873,776,1,2,81,42,aljua8crr0vkwit0j3m59jw9j,0,36.4,23.1,2025-05-18T15:43:23.888Z,2025-05-18T16:31:12Z,d4emkl168o7w0fy7shqdp6t5g,A. Rrahmani,,,5737315263,56,Back,5737315269,212,6.6,5737315271,213,1.00,5737315267,141,31.3,5737315265,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816624843,814,8,2,81,43,anga7587r1zv4ey71ge9zxol3,1,58.9,72.2,2025-05-18T15:43:24.380Z,2025-05-18T21:51:05Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5737401169,56,Center,5738920213,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816609905,778,61,2,81,43,aljua8crr0vkwit0j3m59jw9j,1,38.6,28.3,2025-05-18T15:43:24.559Z,2025-05-18T21:51:01Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5737315391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816624911,815,1,2,81,44,anga7587r1zv4ey71ge9zxol3,0,57.7,76.6,2025-05-18T15:43:25.380Z,2025-05-18T21:51:19Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5737401609,1,,5737401599,141,75.9,5737401605,213,6.07,5737401595,56,Center,5737401601,212,2.3,5737401593,157,,5737401597,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816609881,777,61,2,81,44,aljua8crr0vkwit0j3m59jw9j,1,38.0,30.9,2025-05-18T15:43:25.950Z,2025-05-18T21:51:24Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5737315287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816625121,816,1,2,81,49,anga7587r1zv4ey71ge9zxol3,0,40.9,80.7,2025-05-18T15:43:30.380Z,2025-05-18T16:05:21Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5737402783,212,15.9,5737402779,140,47.5,5737402781,141,100.0,5737402785,213,1.12,5737402777,56,Back,5737402775,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816610253,779,5,2,81,50,aljua8crr0vkwit0j3m59jw9j,1,52.6,-1.8,2025-05-18T15:43:31.380Z,2025-05-18T16:27:48Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5737403517,233,817,5737317481,347,,5737317479,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816625265,817,5,2,81,50,anga7587r1zv4ey71ge9zxol3,0,47.4,101.8,2025-05-18T15:43:31.380Z,2025-05-18T16:05:28Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5737403537,233,779,5737403491,56,Back,5737403493,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816610291,780,1,2,82,8,aljua8crr0vkwit0j3m59jw9j,1,53.2,0.0,2025-05-18T15:43:50.112Z,2025-05-18T15:43:52Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5737317665,212,14.4,5737317659,56,Right,5737317667,213,0.57,5737317657,107,,5737317663,141,9.7,5737317661,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816895761,953,44,2,82,10,aljua8crr0vkwit0j3m59jw9j,1,71.7,7.5,2025-05-18T15:43:52.032Z,2025-05-18T21:52:07Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5738923335,56,Right,5738923339,286,,5738923341,233,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816895757,876,44,2,82,10,anga7587r1zv4ey71ge9zxol3,0,28.3,92.5,2025-05-18T15:43:52.033Z,2025-05-18T21:52:07Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5738923315,56,Back,5738923317,285,,5738923373,233,953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816610317,781,1,2,82,11,aljua8crr0vkwit0j3m59jw9j,1,64.8,9.7,2025-05-18T15:43:52.571Z,2025-05-18T21:52:09Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5737317875,141,4.0,5737317879,213,5.46,5737317877,212,5.3,5737317873,140,68.2,5737317869,56,Right,5738923441,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816610339,782,1,2,82,11,aljua8crr0vkwit0j3m59jw9j,0,68.2,4.0,2025-05-18T15:43:53.227Z,2025-05-18T21:52:35Z,d4emkl168o7w0fy7shqdp6t5g,A. Rrahmani,,,5737318001,213,0.92,5737317993,56,Right,5737317999,212,9.4,5737317997,141,15.0,5737317995,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816895983,954,1,2,82,12,aljua8crr0vkwit0j3m59jw9j,0,74.3,22.5,2025-05-18T15:43:53.484Z,2025-05-18T22:07:02Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5738924477,140,76.9,5738924573,236,,5738924473,56,Center,5738963169,233,818,5738924481,141,22.2,5738924485,212,2.7,5738924575,286,,5738924489,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816625655,818,74,2,82,12,anga7587r1zv4ey71ge9zxol3,1,29.4,76.9,2025-05-18T15:43:53.485Z,2025-05-18T22:07:02Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5738924829,285,,5737405757,56,Back,5738963179,233,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816610379,783,44,2,82,14,aljua8crr0vkwit0j3m59jw9j,1,61.7,7.6,2025-05-18T15:43:56.227Z,2025-05-18T16:22:26Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5737318223,56,Right,5737406035,233,819,5737318229,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816625689,819,44,2,82,14,anga7587r1zv4ey71ge9zxol3,0,38.3,92.4,2025-05-18T15:43:56.228Z,2025-05-18T16:22:26Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5737405947,56,Back,5737406045,233,783,5737405949,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816610395,784,1,2,82,15,aljua8crr0vkwit0j3m59jw9j,0,63.7,4.1,2025-05-18T15:43:56.992Z,2025-05-18T15:43:57Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5737318287,212,10.8,5737318285,141,15.3,5737318289,213,0.78,5737318279,3,,5737318281,56,Right,5737318283,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
