id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2747108029,716,5,2,86,19,59as3grjvj19voay31j3yfgni,0,101.0,47.8,2024-11-10T16:42:37.037Z,2024-11-10T16:46:13Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5357322215,56,Center,5357348875,233,784,5357322217,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747108499,784,5,2,86,19,cftj6g399tknheudaxsdpfdgb,1,-1.0,52.2,2024-11-10T16:42:37.037Z,2024-11-10T16:46:13Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5357324755,346,,5357324753,56,Back,5357348819,233,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747108575,785,1,2,86,48,cftj6g399tknheudaxsdpfdgb,1,5.2,38.2,2024-11-10T16:43:05.268Z,2024-11-10T16:43:08Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5357325149,56,Back,5357325159,213,1.82,5357325157,212,9.5,5357325147,124,,5357325163,237,,5357325153,140,3.0,5357325155,141,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747108693,786,1,2,86,51,cftj6g399tknheudaxsdpfdgb,1,8.1,57.5,2024-11-10T16:43:08.593Z,2024-11-10T16:43:12Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5357325801,56,Center,5357325813,1,,5357325809,212,51.5,5357325799,157,,5357325807,141,54.6,5357325811,213,6.24,5357325803,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747396815,903,44,2,86,55,cftj6g399tknheudaxsdpfdgb,1,54.6,48.1,2024-11-10T16:43:12.481Z,2024-11-10T22:19:42Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5358922811,233,833,5358922805,56,Center,5358922809,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747396813,833,44,2,86,55,59as3grjvj19voay31j3yfgni,0,45.4,51.9,2024-11-10T16:43:12.482Z,2024-11-10T22:19:42Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5358922801,285,,5358922799,56,Back,5358922817,233,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747108737,787,1,2,86,55,cftj6g399tknheudaxsdpfdgb,0,57.3,47.9,2024-11-10T16:43:12.709Z,2024-11-10T22:19:44Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5357326025,56,Center,5357326021,3,,5357326031,141,42.2,5357326033,212,10.7,5357326035,213,5.91,5357326027,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747108827,718,1,2,86,56,59as3grjvj19voay31j3yfgni,1,38.0,66.1,2024-11-10T16:43:13.834Z,2024-11-10T22:20:01Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5357326415,140,68.8,5357326411,157,,5357326423,1,,5357326413,56,Center,5357326419,212,32.5,5357326421,213,6.18,5357326417,141,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747108727,717,43,2,86,56,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-11-10T16:43:13.987Z,2024-11-10T16:44:09Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5357333239,144,61,5357325975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747397099,834,44,2,86,59,59as3grjvj19voay31j3yfgni,1,66.7,68.9,2024-11-10T16:43:16.623Z,2024-11-10T22:20:19Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5358924409,286,,5358924405,56,Center,5358924411,233,904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747397095,904,44,2,86,59,cftj6g399tknheudaxsdpfdgb,0,33.3,31.1,2024-11-10T16:43:16.624Z,2024-11-10T22:20:18Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5358924391,285,,5358924437,233,834,5358924389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747397127,835,61,2,86,59,59as3grjvj19voay31j3yfgni,1,66.7,68.9,2024-11-10T16:43:16.853Z,2024-11-10T22:20:23Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5358924607,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747397299,836,3,2,87,2,59as3grjvj19voay31j3yfgni,0,66.7,68.9,2024-11-10T16:43:19.158Z,2024-11-10T22:20:43Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5358925551,56,Center,5358925553,286,,5358925555,465,,5358925557,467,wnin2353js3p5rh4d7e2ymwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747108911,719,4,2,87,3,59as3grjvj19voay31j3yfgni,1,59.6,62.5,2024-11-10T16:43:20.994Z,2024-11-10T16:46:00Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5357327085,152,,5357327079,13,,5357327083,56,Center,5357327081,295,,5357327563,233,788,5357327087,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747108961,788,4,2,87,3,cftj6g399tknheudaxsdpfdgb,0,40.4,37.5,2024-11-10T16:43:20.995Z,2024-11-10T17:06:53Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5357476213,295,,5357327511,152,,5357327515,285,,5357328189,55,789,5357327509,56,Back,5357327609,233,719,5357327507,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747109045,789,17,2,87,9,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-10T16:43:26.316Z,2024-11-10T22:20:51Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5358925909,392,,5357328167,31,,5357328173,55,788,5357328171,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747109603,720,1,2,87,30,59as3grjvj19voay31j3yfgni,1,57.9,63.1,2024-11-10T16:43:47.194Z,2024-11-10T22:21:17Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5357330963,155,,5357330977,1,,5357330969,140,84.3,5357330973,212,34.7,5357330967,56,Center,5357330961,5,,5357330965,152,,5357330971,141,32.4,5357330975,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747109621,721,44,2,87,33,59as3grjvj19voay31j3yfgni,1,83.4,33.8,2024-11-10T16:43:51.026Z,2024-11-10T16:58:10Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5357331039,56,Center,5357331199,233,790,5357331041,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747109631,790,44,2,87,33,cftj6g399tknheudaxsdpfdgb,0,16.6,66.2,2024-11-10T16:43:51.027Z,2024-11-10T16:58:10Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5357331115,285,,5357331113,56,Back,5357331253,233,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747109637,722,1,2,87,34,59as3grjvj19voay31j3yfgni,0,83.5,33.1,2024-11-10T16:43:51.265Z,2024-11-10T16:43:52Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5357331149,212,17.5,5357331147,141,52.1,5357331143,56,Center,5357331141,3,,5357331145,140,94.7,5357331151,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747109699,791,12,2,87,35,cftj6g399tknheudaxsdpfdgb,1,6.9,52.8,2024-11-10T16:43:53.080Z,2024-11-10T22:21:31Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5357331473,140,17.8,5357331471,56,Back,5357331475,141,35.7,5357331523,15,,5357331477,212,16.3,5357331479,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747109795,723,61,2,87,37,59as3grjvj19voay31j3yfgni,0,96.5,72.0,2024-11-10T16:43:54.209Z,2024-11-10T22:21:32Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5357331973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747109807,724,5,2,87,40,59as3grjvj19voay31j3yfgni,0,100.9,68.4,2024-11-10T16:43:57.892Z,2024-11-10T16:46:13Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5357332035,346,,5357332031,56,Center,5357334077,233,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747110159,792,5,2,87,40,cftj6g399tknheudaxsdpfdgb,1,-0.9,31.6,2024-11-10T16:43:57.892Z,2024-11-10T16:46:13Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5357333871,346,,5357333869,56,Back,5357333987,233,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747110295,793,1,2,88,2,cftj6g399tknheudaxsdpfdgb,1,5.1,38.2,2024-11-10T16:44:19.230Z,2024-11-10T16:44:40Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5357334631,56,Back,5357334635,141,49.6,5357334639,213,1.93,5357334637,212,8.3,5357334643,237,,5357334633,140,2.3,5357334629,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747110339,795,1,2,88,3,cftj6g399tknheudaxsdpfdgb,1,3.2,29.1,2024-11-10T16:44:20.546Z,2024-11-10T22:21:46Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5357334971,140,2.5,5357334973,141,47.0,5357334975,212,12.2,5357334969,56,Back,5357334977,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747110317,794,43,2,88,3,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-10T16:44:20.712Z,2024-11-10T16:44:44Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5357334811,213,4.78,5357334803,56,Back,5357334809,212,14.0,5357334807,141,29.1,5357334805,140,3.2,5357337597,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747110411,796,1,2,88,4,cftj6g399tknheudaxsdpfdgb,0,2.5,47.0,2024-11-10T16:44:21.819Z,2024-11-10T22:21:40Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5357335453,1,,5357335429,157,,5357335433,56,Right,5357335437,140,66.4,5357335449,213,5.82,5357335445,212,74.9,5357335441,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747110641,725,5,2,88,8,59as3grjvj19voay31j3yfgni,1,34.2,101.8,2024-11-10T16:44:25.511Z,2024-11-10T16:46:14Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5357336681,233,797,5357336611,347,,5357336607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747110425,797,5,2,88,8,cftj6g399tknheudaxsdpfdgb,0,65.8,-1.8,2024-11-10T16:44:25.511Z,2024-11-10T16:46:14Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5357335489,347,,5357335485,56,Right,5357336707,233,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747110747,726,1,2,88,16,59as3grjvj19voay31j3yfgni,1,35.3,100.0,2024-11-10T16:44:34.088Z,2024-11-10T22:21:41Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5357337171,56,Back,5357337175,141,89.4,5357337179,213,3.56,5357337177,212,20.6,5357337169,107,,5357337173,140,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747110821,727,1,2,88,23,59as3grjvj19voay31j3yfgni,1,26.4,45.8,2024-11-10T16:44:40.737Z,2024-11-10T16:44:43Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5357337549,141,54.2,5357337547,140,36.2,5357337551,212,11.8,5357337553,213,0.51,5357337545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747110899,728,1,2,88,26,59as3grjvj19voay31j3yfgni,1,34.2,59.1,2024-11-10T16:44:43.729Z,2024-11-10T16:44:47Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5357338067,140,37.0,5357338071,212,22.4,5357338073,213,1.44,5357338069,141,91.7,5357338065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747110975,729,1,2,88,29,59as3grjvj19voay31j3yfgni,1,39.4,93.0,2024-11-10T16:44:46.962Z,2024-11-10T16:44:50Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5357338513,56,Left,5357338519,212,20.7,5357338517,141,85.1,5357338521,213,6.02,5357338515,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747110981,730,50,2,88,32,59as3grjvj19voay31j3yfgni,1,56.1,83.2,2024-11-10T16:44:49.433Z,2024-11-10T22:22:01Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5357338553,286,,5357338551,56,Left,5357338813,233,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747111003,798,7,2,88,32,cftj6g399tknheudaxsdpfdgb,1,43.9,16.8,2024-11-10T16:44:49.434Z,2024-11-10T22:51:12Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5357338783,233,730,5357338683,56,Back,5358928373,383,,5357338687,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747111105,800,1,2,88,35,cftj6g399tknheudaxsdpfdgb,1,52.8,32.7,2024-11-10T16:44:52.327Z,2024-11-10T16:44:55Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5357339271,213,1.80,5357339265,140,49.6,5357339269,212,14.6,5357339267,141,53.6,5357339263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747111217,801,1,2,88,36,cftj6g399tknheudaxsdpfdgb,1,58.5,57.0,2024-11-10T16:44:54.066Z,2024-11-10T22:22:42Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5357339905,56,Center,5357339907,140,74.3,5357339909,141,72.0,5357339911,212,19.5,5357339915,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747111273,802,1,2,88,41,cftj6g399tknheudaxsdpfdgb,1,89.8,71.8,2024-11-10T16:44:58.883Z,2024-11-10T22:22:49Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,1.0,,5357340235,212,13.5,5357340225,56,Center,5357340233,141,56.0,5357340229,140,97.6,5357342409,154,,5357340239,213,5.36,5357342407,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747111287,803,15,2,88,43,cftj6g399tknheudaxsdpfdgb,1,96.4,55.2,2024-11-10T16:45:00.506Z,2024-11-10T22:23:11Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5357342431,55,802,5357342441,146,97.7,5357340311,56,Center,5357342439,214,,5357342467,233,731,5357342437,103,15.8,5358931061,16,,5357342427,29,,5357342429,154,,5357342443,147,54.2,5357342425,76,,5357341791,23,5357342435,102,5357341793,72,,53.6,,,,,,,,,,,,,,,,,,,
2747111305,731,10,2,88,43,59as3grjvj19voay31j3yfgni,1,1.2,46.2,2024-11-10T16:45:00.606Z,2024-11-10T22:51:16Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5357341875,233,803,5357341145,389,,5357340369,56,Back,5357340367,182,,5358931255,376,,5357341143,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747111297,804,61,2,88,46,cftj6g399tknheudaxsdpfdgb,1,97.6,56.0,2024-11-10T16:45:03.724Z,2024-11-10T16:45:03Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5357340327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747111431,732,5,2,88,47,59as3grjvj19voay31j3yfgni,1,-1.2,39.2,2024-11-10T16:45:04.543Z,2024-11-10T16:46:14Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5357341085,56,Back,5357341195,233,805,5357341089,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747111321,805,5,2,88,47,cftj6g399tknheudaxsdpfdgb,0,101.2,60.8,2024-11-10T16:45:04.543Z,2024-11-10T16:46:15Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5357340435,346,,5357340433,56,Center,5357341247,233,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747111615,733,1,2,89,0,59as3grjvj19voay31j3yfgni,0,3.6,46.4,2024-11-10T16:45:17.906Z,2024-11-10T16:45:19Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5357342079,141,67.5,5357342083,213,0.22,5357342113,189,,5357342077,140,65.5,5357342089,74,,5357342073,124,,5357342085,1,,5357342081,212,66.6,5357342075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747111773,806,1,2,89,2,cftj6g399tknheudaxsdpfdgb,0,28.6,31.6,2024-11-10T16:45:19.622Z,2024-11-10T17:06:44Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5357343023,157,,5357343039,212,54.1,5357343027,56,Right,5357343043,1,,5357343035,141,10.7,5357343041,213,6.02,5357343031,140,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747111725,734,1,2,89,3,59as3grjvj19voay31j3yfgni,1,26.4,67.3,2024-11-10T16:45:21.041Z,2024-11-10T16:45:24Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5357342745,212,19.4,5357342741,140,29.4,5357342747,213,1.41,5357342737,3,,5357342739,56,Back,5357342743,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747111859,735,1,2,89,6,59as3grjvj19voay31j3yfgni,1,32.8,93.8,2024-11-10T16:45:23.985Z,2024-11-10T16:45:29Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5357343457,140,30.6,5357343459,141,71.8,5357343463,213,4.56,5357343455,56,Back,5357343461,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747111953,736,1,2,89,12,59as3grjvj19voay31j3yfgni,1,36.3,66.7,2024-11-10T16:45:29.185Z,2024-11-10T16:45:32Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5357343853,140,34.5,5357343857,212,20.6,5357343859,213,4.62,5357343851,56,Back,5357343855,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747112205,737,1,2,89,14,59as3grjvj19voay31j3yfgni,1,35.3,38.0,2024-11-10T16:45:31.921Z,2024-11-10T16:45:42Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5357345377,56,Back,5357345385,213,1.40,5357345383,212,28.1,5357345381,141,78.7,5357345379,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747112301,738,1,2,89,22,59as3grjvj19voay31j3yfgni,1,67.8,91.7,2024-11-10T16:45:39.577Z,2024-11-10T22:23:33Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5357345887,140,86.0,5357345883,56,Center,5357345879,155,,5357345891,141,57.3,5357345893,212,30.2,5357345895,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747112331,739,1,2,89,28,59as3grjvj19voay31j3yfgni,0,78.4,60.1,2024-11-10T16:45:45.817Z,2024-11-10T22:23:41Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5357346061,155,,5357346063,56,Center,5357346065,140,80.3,5357346071,213,5.04,5357346067,141,51.5,5357346069,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747112399,807,61,2,89,29,cftj6g399tknheudaxsdpfdgb,1,18.0,53.9,2024-11-10T16:45:46.701Z,2024-11-10T22:23:44Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5357346385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747112353,740,6,2,89,31,59as3grjvj19voay31j3yfgni,1,81.0,52.0,2024-11-10T16:45:49.057Z,2024-11-10T16:45:54Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5357346297,75,,5357346293,56,Center,5357346549,233,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747112411,808,6,2,89,31,cftj6g399tknheudaxsdpfdgb,0,19.0,48.0,2024-11-10T16:45:49.057Z,2024-11-10T22:23:50Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5357346679,233,740,5357346485,56,Back,5357346489,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747113109,809,18,2,90,6,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-10T16:46:23.499Z,2024-11-10T16:46:24Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5357350213,42,,5357350215,44,Midfielder,5357350291,55,810,5357350219,59,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747113115,810,19,2,90,6,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-10T16:46:23.500Z,2024-11-10T16:46:24Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5357350255,44,Defender,5357350251,292,3,5357350243,42,,5357350253,293,2,5357350257,55,809,5357350247,145,2,5357350249,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747113637,741,1,2,90,25,59as3grjvj19voay31j3yfgni,1,99.5,0.5,2024-11-10T16:46:42.256Z,2024-11-10T22:24:01Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,1.0,,5357352983,213,1.78,5357352969,155,,5357352987,1,,5357352967,6,,5358933395,20,,5357356197,154,,5357352975,140,92.4,5357352979,212,35.9,5357352977,141,52.1,5357352973,56,Center,5357356195,210,13,5357352965,2,5357352971,224,,,,,,,,,,,,,,,,,,,,,,,
2747113643,742,13,2,90,27,59as3grjvj19voay31j3yfgni,1,92.9,50.0,2024-11-10T16:46:44.968Z,2024-11-10T22:24:20Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5357356339,108,,5357356349,231,47.3,5357356323,154,,5357356337,103,56.9,5357356347,230,99.3,5357356327,55,741,5357356343,328,,5357356333,102,50.1,5357355215,20,,5357356319,29,,5357353007,56,Center,5357353005,17,5357356315,85,5357355213,25,,,,,,,,,,,,,,,,,,,,,
2747113649,743,5,2,90,28,59as3grjvj19voay31j3yfgni,0,100.8,50.6,2024-11-10T16:46:45.972Z,2024-11-10T22:24:21Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5357354285,233,811,5357353043,56,Center,5357353045,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747113845,811,5,2,90,28,cftj6g399tknheudaxsdpfdgb,1,-0.8,49.4,2024-11-10T16:46:45.972Z,2024-11-10T22:51:21Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5357354157,346,,5357354153,56,Back,5357354235,233,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747114705,744,70,2,91,14,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-11-10T16:47:31.132Z,2024-11-10T16:47:31Z,,,,,5357358881,277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747114907,812,1,2,91,15,cftj6g399tknheudaxsdpfdgb,0,5.4,62.1,2024-11-10T16:47:32.961Z,2024-11-10T16:47:40Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5357359907,1,,5357359891,140,61.3,5357359881,124,,5357359885,56,Center,5357359911,74,,5357359897,141,70.0,5357359905,213,0.09,5357359901,212,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747114879,745,44,2,91,20,59as3grjvj19voay31j3yfgni,1,39.1,29.1,2024-11-10T16:47:37.632Z,2024-11-10T16:58:10Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5357359693,56,Back,5357359695,285,,5357360113,233,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747114915,813,44,2,91,20,cftj6g399tknheudaxsdpfdgb,0,60.9,70.9,2024-11-10T16:47:37.633Z,2024-11-10T16:58:11Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5357360177,233,745,5357359943,286,,5357359941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747114883,746,1,2,91,20,59as3grjvj19voay31j3yfgni,0,39.7,27.7,2024-11-10T16:47:37.856Z,2024-11-10T16:47:38Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5357359721,212,3.4,5357359717,140,42.8,5357359719,141,28.9,5357359713,3,,5357359723,213,0.25,5357359715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
