id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2740219083,647,45,2,84,15,cftj6g399tknheudaxsdpfdgb,0,39.2,21.4,2024-10-27T16:46:46.237Z,2024-10-27T17:02:15Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5319769959,285,,5319769957,56,Back,5319770107,233,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740219095,857,3,2,84,15,aljua8crr0vkwit0j3m59jw9j,1,60.8,78.6,2024-10-27T16:46:46.237Z,2024-10-27T17:02:14Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5319770083,233,647,5319770023,286,,5319770021,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740219161,858,1,2,84,18,aljua8crr0vkwit0j3m59jw9j,0,70.5,81.6,2024-10-27T16:46:49.294Z,2024-10-27T16:46:53Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5319770423,212,20.5,5319770421,141,82.0,5319770425,213,0.01,5319770419,140,90.0,5319770417,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740219209,649,1,2,84,24,cftj6g399tknheudaxsdpfdgb,0,7.6,15.2,2024-10-27T16:46:54.825Z,2024-10-27T16:46:55Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5319770715,141,11.0,5319770719,213,5.84,5319770713,140,13.3,5319770711,56,Back,5319770709,155,,5319770717,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740219215,859,61,2,84,25,aljua8crr0vkwit0j3m59jw9j,1,87.8,86.7,2024-10-27T16:46:55.565Z,2024-10-27T16:46:55Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5319770743,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740219981,650,5,2,84,26,cftj6g399tknheudaxsdpfdgb,1,-1.0,15.4,2024-10-27T16:46:57.196Z,2024-10-27T16:51:30Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5319774977,56,Back,5319774979,346,,5319799459,233,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740219389,860,5,2,84,26,aljua8crr0vkwit0j3m59jw9j,0,101.0,84.6,2024-10-27T16:46:57.196Z,2024-10-27T16:51:30Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5319771595,56,Left,5319771599,346,,5319799497,233,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740219951,861,18,2,85,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-27T16:47:30.536Z,2024-10-27T16:47:31Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5319774815,42,,5319774825,59,25,5319774917,55,862,5319774821,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740219957,862,19,2,85,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-27T16:47:30.537Z,2024-10-27T17:05:03Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5319774875,59,9,5319866819,293,2,5319774873,145,7,5319774879,55,861,5319774869,42,,5319866817,292,9,5319774877,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740220105,863,18,2,85,1,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-27T16:47:32.225Z,2024-10-27T16:48:05Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5319775629,44,Midfielder,5319775635,59,8,5319775627,42,,5319775729,55,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740220117,864,19,2,85,1,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-27T16:47:32.226Z,2024-10-27T17:05:05Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5319775705,44,Midfielder,5319775703,59,17,5319778799,293,3,5319867015,292,6,5319775707,55,863,5319775701,145,10,5319775697,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740220031,651,1,2,85,3,cftj6g399tknheudaxsdpfdgb,1,4.2,38.3,2024-10-27T16:47:33.866Z,2024-10-27T16:47:34Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5319775241,237,,5319775223,124,,5319775231,140,3.7,5319775237,213,1.65,5319775225,56,Back,5319775235,212,7.0,5319775233,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740220079,652,1,2,85,4,cftj6g399tknheudaxsdpfdgb,1,3.7,48.8,2024-10-27T16:47:34.491Z,2024-10-27T16:47:36Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5319775495,140,9.6,5319775493,56,Back,5319775499,212,16.2,5319775501,213,5.10,5319775497,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740220147,653,1,2,85,5,cftj6g399tknheudaxsdpfdgb,1,18.7,28.4,2024-10-27T16:47:36.282Z,2024-10-27T16:47:40Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5319775921,213,0.56,5319775915,212,17.9,5319775905,140,33.1,5319775911,141,42.4,5319775901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740220183,654,1,2,85,9,cftj6g399tknheudaxsdpfdgb,0,51.8,50.0,2024-10-27T16:47:40.218Z,2024-10-27T16:47:42Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5319776189,4,,5319776081,56,Center,5319776087,212,25.9,5319776085,141,44.9,5319776089,213,6.15,5319776083,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740220213,865,59,2,85,12,aljua8crr0vkwit0j3m59jw9j,1,23.3,53.8,2024-10-27T16:47:42.783Z,2024-10-27T16:47:43Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5319776295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740220299,866,12,2,85,12,aljua8crr0vkwit0j3m59jw9j,1,23.3,53.8,2024-10-27T16:47:43.455Z,2024-10-27T16:47:48Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5319776793,56,Left,5319776799,141,100.0,5319776867,167,,5319776807,213,0.42,5319776795,140,91.7,5319776803,212,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740220433,655,5,2,85,17,cftj6g399tknheudaxsdpfdgb,1,9.9,-1.0,2024-10-27T16:47:47.778Z,2024-10-27T16:51:30Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5319777519,56,Back,5319777537,233,867,5319777521,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740220305,867,5,2,85,17,aljua8crr0vkwit0j3m59jw9j,0,90.1,101.0,2024-10-27T16:47:47.778Z,2024-10-27T16:51:30Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5319777581,233,655,5319776847,56,Left,5319776849,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740220513,656,1,2,85,23,cftj6g399tknheudaxsdpfdgb,1,12.5,0.0,2024-10-27T16:47:53.947Z,2024-10-27T16:47:57Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5319777891,107,,5319777913,1,,5319777895,56,Back,5319777899,140,38.3,5319777905,212,27.3,5319777909,213,0.12,5319777903,141,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740220741,870,83,2,85,25,aljua8crr0vkwit0j3m59jw9j,0,67.4,96.6,2024-10-27T16:47:56.151Z,2024-10-27T16:48:13Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5319779389,399,bitixkzgt5p65rlo2bnllcf6x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740220527,657,50,2,85,26,cftj6g399tknheudaxsdpfdgb,1,36.8,3.6,2024-10-27T16:47:56.972Z,2024-10-27T16:48:04Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5319778407,233,868,5319777945,56,Back,5319777947,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740220601,868,7,2,85,26,aljua8crr0vkwit0j3m59jw9j,1,63.2,96.4,2024-10-27T16:47:56.973Z,2024-10-27T16:48:03Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5319778311,167,,5319778317,285,,5319778313,56,Left,5319778365,233,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740220651,658,5,2,85,27,cftj6g399tknheudaxsdpfdgb,1,36.4,-0.8,2024-10-27T16:47:58.301Z,2024-10-27T16:51:31Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5319778527,347,,5319778525,56,Back,5319778681,233,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740220673,869,5,2,85,27,aljua8crr0vkwit0j3m59jw9j,0,63.6,100.8,2024-10-27T16:47:58.301Z,2024-10-27T16:51:31Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5319778715,233,658,5319778625,347,,5319778621,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740221043,659,1,2,85,48,cftj6g399tknheudaxsdpfdgb,1,43.4,0.0,2024-10-27T16:48:18.603Z,2024-10-27T16:48:23Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5319780581,213,1.05,5319780577,141,8.5,5319780579,212,7.7,5319780573,56,Back,5319780571,107,,5319780575,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740221071,660,1,2,85,52,cftj6g399tknheudaxsdpfdgb,1,46.7,9.4,2024-10-27T16:48:23.435Z,2024-10-27T16:48:24Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5319780733,212,5.0,5319780735,213,4.09,5319780727,56,Back,5319780731,141,3.4,5319780729,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740221093,661,1,2,85,54,cftj6g399tknheudaxsdpfdgb,0,43.9,3.4,2024-10-27T16:48:24.620Z,2024-10-27T16:48:25Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5319780851,56,Center,5319780857,212,52.4,5319780849,157,,5319780855,141,46.6,5319780861,1,,5319780859,213,0.60,5319780853,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740221197,872,1,2,85,57,aljua8crr0vkwit0j3m59jw9j,1,13.4,45.9,2024-10-27T16:48:28.256Z,2024-10-27T16:48:31Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5319781405,140,21.9,5319781403,56,Back,5319781409,212,15.6,5319781411,213,0.96,5319781401,123,,5319781407,141,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740221329,873,1,2,86,0,aljua8crr0vkwit0j3m59jw9j,1,24.2,63.7,2024-10-27T16:48:31.232Z,2024-10-27T16:48:38Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5319782041,213,0.29,5319782043,1,,5319782039,212,70.7,5319782015,141,93.7,5319782013,140,88.7,5319782011,56,Left,5319782009,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740221341,874,3,2,86,8,aljua8crr0vkwit0j3m59jw9j,0,89.0,90.8,2024-10-27T16:48:38.481Z,2024-10-27T17:02:08Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5319782081,286,,5319783559,233,664,5319782079,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740221553,664,7,2,86,8,cftj6g399tknheudaxsdpfdgb,0,11.0,9.2,2024-10-27T16:48:38.482Z,2024-10-27T17:02:08Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5319783455,233,874,5319783229,285,,5319783227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740221375,875,1,2,86,9,aljua8crr0vkwit0j3m59jw9j,0,85.3,92.8,2024-10-27T16:48:40.241Z,2024-10-27T16:48:40Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5319782327,141,91.5,5319782329,212,3.1,5319782323,56,Left,5319782325,140,82.5,5319782331,213,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740221415,662,61,2,86,11,cftj6g399tknheudaxsdpfdgb,1,19.5,17.2,2024-10-27T16:48:42.299Z,2024-10-27T16:50:37Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5319782489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740221467,876,1,2,86,12,aljua8crr0vkwit0j3m59jw9j,1,76.4,82.9,2024-10-27T16:48:42.817Z,2024-10-27T16:48:45Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5319782789,141,70.7,5319782791,212,17.1,5319782787,140,90.6,5319782793,213,5.78,5319782785,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740221471,877,61,2,86,14,aljua8crr0vkwit0j3m59jw9j,0,90.6,70.7,2024-10-27T16:48:45.202Z,2024-10-27T16:48:45Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5319782801,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740221709,665,1,2,86,23,cftj6g399tknheudaxsdpfdgb,1,7.4,44.2,2024-10-27T16:48:54.221Z,2024-10-27T16:48:55Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5319784031,1,,5319784025,212,39.9,5319784013,56,Back,5319784071,287,,5319784027,213,1.08,5319784021,141,96.0,5319784017,140,25.3,5319784009,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740221839,666,1,2,86,28,cftj6g399tknheudaxsdpfdgb,1,24.5,95.0,2024-10-27T16:48:59.100Z,2024-10-27T16:49:00Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5319784767,141,75.3,5319784769,212,20.0,5319784763,56,Back,5319784765,140,10.4,5319784771,213,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740221867,667,1,2,86,30,cftj6g399tknheudaxsdpfdgb,0,10.4,75.3,2024-10-27T16:49:00.558Z,2024-10-27T16:49:01Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5319784915,141,62.6,5319784911,56,Back,5319784909,157,,5319784919,212,37.4,5319784913,140,45.1,5319784921,213,6.05,5319784923,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740221909,878,44,2,86,31,aljua8crr0vkwit0j3m59jw9j,1,57.7,40.8,2024-10-27T16:49:02.474Z,2024-10-27T17:09:26Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5319785145,56,Center,5319869683,233,761,5319785147,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740237109,761,44,2,86,32,cftj6g399tknheudaxsdpfdgb,0,42.3,59.2,2024-10-27T16:49:02.475Z,2024-10-27T17:09:26Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5319869513,56,Back,5319869695,233,878,5319869515,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740221915,879,1,2,86,32,aljua8crr0vkwit0j3m59jw9j,0,55.0,33.0,2024-10-27T16:49:03.009Z,2024-10-27T16:49:03Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5319785175,213,1.34,5319785171,141,40.1,5319785173,212,5.0,5319785165,3,,5319785167,56,Center,5319785169,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740221973,669,3,2,86,33,cftj6g399tknheudaxsdpfdgb,1,41.4,59.4,2024-10-27T16:49:04.114Z,2024-10-27T17:09:20Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5319785531,286,,5319785529,56,Back,5319785541,233,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740221933,880,45,2,86,33,aljua8crr0vkwit0j3m59jw9j,0,58.6,40.6,2024-10-27T16:49:04.114Z,2024-10-27T17:04:58Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5319785607,233,669,5319785295,285,,5319785293,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740221921,668,61,2,86,34,cftj6g399tknheudaxsdpfdgb,1,37.1,61.4,2024-10-27T16:49:04.614Z,2024-10-27T17:05:33Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5319785209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740222037,670,1,2,86,36,cftj6g399tknheudaxsdpfdgb,1,51.5,53.6,2024-10-27T16:49:07.236Z,2024-10-27T17:05:49Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,1.0,,5319785837,4,,5319786983,210,15,5319785813,141,43.1,5319785815,212,27.5,5319786985,154,,5319785809,56,Center,5319785811,140,76.8,5319785817,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740222089,671,15,2,86,40,cftj6g399tknheudaxsdpfdgb,1,87.6,40.4,2024-10-27T16:49:10.782Z,2024-10-27T16:49:32Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5319787043,78,,5319787049,55,670,5319786551,20,,5319787055,103,17.1,5319787795,233,881,5319787057,214,,5319788169,22,,5319787045,29,,5319787053,102,51.3,5319787059,89,,5319786077,17,5319787061,146,5319787047,154,,5319786081,56,Center,5319787063,147,43.1,,91.2,,,,,,,,,,,,
2740222081,881,10,2,86,40,aljua8crr0vkwit0j3m59jw9j,1,6.9,56.0,2024-10-27T16:49:10.882Z,2024-10-27T17:04:49Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5319786049,56,Back,5319787835,233,671,5319786047,182,,5319787775,180,,5319787773,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740222303,883,4,2,86,48,aljua8crr0vkwit0j3m59jw9j,1,56.6,62.5,2024-10-27T16:49:18.770Z,2024-10-27T17:04:07Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5319787379,286,,5319848113,233,672,5319787375,265,,5319787365,13,,5319787371,152,,5319787367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740222329,672,4,2,86,48,cftj6g399tknheudaxsdpfdgb,0,43.4,37.5,2024-10-27T16:49:18.771Z,2024-10-27T17:04:11Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5319848133,233,883,5319787529,13,,5319787537,285,,5319787531,56,Back,5319787535,265,,5319787533,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740222535,884,1,2,87,4,aljua8crr0vkwit0j3m59jw9j,1,59.1,53.3,2024-10-27T16:49:35.395Z,2024-10-27T17:04:44Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5319788563,141,4.2,5319788569,1,,5319788565,212,34.9,5319788557,152,,5319788567,213,5.01,5319788561,140,68.8,5319789845,189,,5319788559,56,Right,5319788553,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740222547,885,1,2,87,5,aljua8crr0vkwit0j3m59jw9j,1,68.8,4.2,2024-10-27T16:49:36.354Z,2024-10-27T16:49:54Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5319788679,141,20.4,5319788669,140,56.7,5319788663,56,Right,5319788687,212,16.8,5319788689,213,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740222599,886,1,2,87,7,aljua8crr0vkwit0j3m59jw9j,1,56.8,21.1,2024-10-27T16:49:38.466Z,2024-10-27T16:49:41Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5319789013,212,25.4,5319789007,56,Back,5319789015,213,1.94,5319789011,141,55.9,5319789009,140,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740222639,887,1,2,87,10,aljua8crr0vkwit0j3m59jw9j,1,48.7,56.2,2024-10-27T16:49:41.459Z,2024-10-27T16:49:44Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5319789251,213,0.01,5319789243,56,Center,5319789249,212,21.2,5319789247,141,56.6,5319789245,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740222649,888,3,2,87,13,aljua8crr0vkwit0j3m59jw9j,0,70.4,57.1,2024-10-27T16:49:44.211Z,2024-10-27T17:02:09Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5319789297,286,,5319789295,56,Center,5319789549,233,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740222673,673,7,2,87,13,cftj6g399tknheudaxsdpfdgb,1,29.6,42.9,2024-10-27T16:49:44.212Z,2024-10-27T17:02:08Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5319789501,233,888,5319789467,56,Back,5319789469,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740222697,674,1,2,87,16,cftj6g399tknheudaxsdpfdgb,1,34.4,43.3,2024-10-27T16:49:46.669Z,2024-10-27T16:49:47Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5319789595,141,35.8,5319789593,140,39.0,5319789599,213,5.47,5319789597,212,7.0,5319789591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740222721,676,1,2,87,17,cftj6g399tknheudaxsdpfdgb,1,38.5,35.9,2024-10-27T16:49:47.709Z,2024-10-27T16:49:48Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5319789665,140,31.3,5319789667,141,16.9,5319789669,212,15.0,5319789663,56,Back,5319789671,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740222761,677,1,2,87,18,cftj6g399tknheudaxsdpfdgb,1,31.0,17.0,2024-10-27T16:49:48.749Z,2024-10-27T16:49:50Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5319789881,56,Back,5319789887,212,9.2,5319789885,141,24.5,5319789889,213,2.55,5319789883,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740222825,678,1,2,87,20,cftj6g399tknheudaxsdpfdgb,1,23.7,24.5,2024-10-27T16:49:50.669Z,2024-10-27T16:49:53Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5319790175,141,6.5,5319790171,56,Back,5319790173,140,30.9,5319790179,213,5.27,5319790177,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740222879,679,1,2,87,23,cftj6g399tknheudaxsdpfdgb,1,46.3,11.9,2024-10-27T16:49:53.773Z,2024-10-27T16:49:57Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5319790525,141,31.6,5319790523,140,39.8,5319790529,213,2.04,5319790527,212,15.0,5319790521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740222915,680,1,2,87,26,cftj6g399tknheudaxsdpfdgb,1,37.6,24.7,2024-10-27T16:49:57.006Z,2024-10-27T16:50:00Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5319790767,140,34.8,5319790769,141,9.8,5319790765,56,Back,5319790771,212,10.5,5319790773,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740222907,889,83,2,87,28,aljua8crr0vkwit0j3m59jw9j,0,60.5,70.1,2024-10-27T16:49:59.171Z,2024-10-27T16:50:03Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5319791067,399,4n3t1p3zn5yzjv4w0clo3xvjd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740222953,681,1,2,87,29,cftj6g399tknheudaxsdpfdgb,1,35.2,7.6,2024-10-27T16:50:00.141Z,2024-10-27T16:50:02Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5319790961,56,Right,5319790969,213,0.16,5319790967,212,20.4,5319790963,140,54.4,5319790965,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740222965,682,1,2,87,31,cftj6g399tknheudaxsdpfdgb,1,54.2,13.7,2024-10-27T16:50:02.078Z,2024-10-27T16:50:06Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5319791045,141,14.2,5319791049,213,0.02,5319791043,140,72.7,5319791047,212,19.4,5319791041,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740223039,683,1,2,87,35,cftj6g399tknheudaxsdpfdgb,0,83.8,16.6,2024-10-27T16:50:06.270Z,2024-10-27T16:50:08Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5319791485,212,21.7,5319791487,213,1.32,5319791483,141,47.6,5319791481,140,88.9,5319791479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740223099,891,1,2,87,38,aljua8crr0vkwit0j3m59jw9j,1,8.1,49.4,2024-10-27T16:50:09.172Z,2024-10-27T16:50:11Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5319791835,140,20.4,5319791839,212,17.1,5319791833,56,Back,5319791841,213,0.71,5319791831,123,,5319791837,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
