id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/13/value,qualifier/15/value,qualifier/16/value
2747233461,685,1,2,78,17,5rz9enoyknpg8ji78za5b82p0,1,52.1,43.9,2024-11-10T18:40:13.714Z,2024-11-10T18:40:18Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5358014895,56,Back,5358014903,213,2.16,5358014899,141,67.0,5358014901,212,18.9,5358014897,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747233501,686,1,2,78,22,5rz9enoyknpg8ji78za5b82p0,1,41.9,70.2,2024-11-10T18:40:18.667Z,2024-11-10T18:40:21Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5358015163,140,55.3,5358015167,212,15.4,5358015165,141,61.1,5358015169,213,5.87,5358015161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747233583,687,1,2,78,25,5rz9enoyknpg8ji78za5b82p0,1,60.4,62.6,2024-11-10T18:40:21.875Z,2024-11-10T18:40:26Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5358015567,56,Right,5358015577,1,,5358015573,212,42.4,5358015575,213,5.19,5358015565,155,,5358015569,140,79.1,5358015571,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747233619,688,1,2,78,30,5rz9enoyknpg8ji78za5b82p0,1,81.2,12.9,2024-11-10T18:40:26.386Z,2024-11-10T18:40:29Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5358015785,141,17.3,5358015789,213,0.25,5358015783,140,92.4,5358015787,212,12.1,5358015781,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747233679,689,1,2,78,32,5rz9enoyknpg8ji78za5b82p0,1,92.4,17.3,2024-11-10T18:40:28.907Z,2024-11-10T18:40:47Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,1.0,5358016121,56,Center,5358016129,213,1.53,5358016125,141,38.8,5358017525,210,15,5358016117,2,,5358016123,140,93.0,5358017527,154,,5358016119,155,,5358016127,212,,,,,,,,,,,,,,,,,,,,,,,,,14.6,,,
2747233685,690,15,2,78,36,5rz9enoyknpg8ji78za5b82p0,1,93.1,38.9,2024-11-10T18:40:32.115Z,2024-11-10T18:40:48Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5358017559,78,,5358017577,147,47.5,5358017561,29,,5358017637,233,648,5358017571,103,5.1,5358016683,72,,5358016151,22,,5358017565,55,689,5358017575,146,5358017569,102,51.8,5358016153,17,,5358017557,114,,5358017563,154,,5358017573,328,5358016155,56,Center,,,,,,,,99.4,,,
2747233703,648,10,2,78,36,b3r6d8ydtmtjckam6pku9y400,1,2.4,51.9,2024-11-10T18:40:32.215Z,2024-11-10T18:40:39Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5358016273,56,Back,5358016637,179,,5358016741,233,690,5358016635,177,,5358016269,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747233879,650,1,2,78,47,b3r6d8ydtmtjckam6pku9y400,1,10.0,48.5,2024-11-10T18:40:43.669Z,2024-11-10T18:40:45Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5358017345,56,Back,5358017349,141,74.7,5358017347,140,12.5,5358017343,123,,5358017351,212,18.0,5358017353,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747233925,651,1,2,78,49,b3r6d8ydtmtjckam6pku9y400,1,12.5,74.7,2024-11-10T18:40:45.461Z,2024-11-10T18:40:48Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5358017621,141,73.5,5358017625,213,6.24,5358017615,56,Back,5358017619,140,31.2,5358017623,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747234059,652,1,2,78,52,b3r6d8ydtmtjckam6pku9y400,1,31.2,73.5,2024-11-10T18:40:48.213Z,2024-11-10T18:40:55Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5358018343,140,87.6,5358018347,212,59.9,5358018339,56,Left,5358018345,141,86.8,5358018335,155,,5358018349,213,0.15,5358018353,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747234113,653,1,2,78,58,b3r6d8ydtmtjckam6pku9y400,1,78.1,89.3,2024-11-10T18:40:54.997Z,2024-11-10T18:40:57Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5358018653,213,4.42,5358018649,212,16.8,5358018645,140,73.5,5358018643,56,Center,5358018647,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747234143,654,1,2,79,1,b3r6d8ydtmtjckam6pku9y400,1,74.1,65.8,2024-11-10T18:40:57.413Z,2024-11-10T18:40:59Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5358018821,212,26.2,5358018817,140,98.3,5358018815,56,Center,5358018823,213,0.24,5358018819,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747234263,655,1,2,79,3,b3r6d8ydtmtjckam6pku9y400,0,98.3,75.0,2024-11-10T18:40:59.333Z,2024-11-10T18:41:05Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5358019487,141,15.8,5358019491,213,4.63,5358019483,56,Right,5358019493,1,,5358019485,140,95.0,5358019489,212,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747234371,692,1,2,79,13,5rz9enoyknpg8ji78za5b82p0,1,30.0,90.8,2024-11-10T18:41:09.370Z,2024-11-10T18:41:11Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5358020101,140,40.7,5358020103,141,74.1,5358020111,213,5.49,5358020107,212,16.0,5358020099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747234379,693,1,2,79,15,5rz9enoyknpg8ji78za5b82p0,0,38.4,76.0,2024-11-10T18:41:11.850Z,2024-11-10T18:41:12Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5358020155,140,38.5,5358020159,212,3.9,5358020157,141,70.3,5358020161,213,4.74,5358020153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747234443,657,1,2,79,18,b3r6d8ydtmtjckam6pku9y400,0,65.6,18.0,2024-11-10T18:41:14.085Z,2024-11-10T18:41:15Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5358020479,213,2.63,5358020471,56,Center,5358020475,141,28.5,5358020473,140,53.5,5358020477,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747234519,695,4,2,79,21,5rz9enoyknpg8ji78za5b82p0,1,53.6,69.5,2024-11-10T18:41:17.883Z,2024-11-10T18:55:35Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5358021187,233,658,5358020931,13,,5358020937,265,,5358020933,56,Center,5358020939,286,,5358020935,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747234547,658,4,2,79,21,b3r6d8ydtmtjckam6pku9y400,0,46.4,30.5,2024-11-10T18:41:17.884Z,2024-11-10T18:55:35Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5358021171,13,,5358021177,265,,5358021231,233,695,5358021173,56,Back,5358022669,55,659,5358021179,285,,5358021175,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747234671,659,17,2,79,29,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-11-10T18:41:25.349Z,2024-11-10T18:41:36Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5358022629,13,243,5358022625,31,,5358022631,55,658,5358022627,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747235561,660,18,2,80,22,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-11-10T18:42:18.759Z,2024-11-10T18:42:19Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5358026543,44,Midfielder,5358026541,42,,5358026623,55,661,5358026545,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747235571,661,19,2,80,22,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-11-10T18:42:18.760Z,2024-11-10T18:42:19Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5358026591,44,Midfielder,5358026587,293,3,5358026583,59,8,5358026585,292,6,5358026595,55,660,5358026581,145,10,5358026577,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747235759,696,1,2,80,28,5rz9enoyknpg8ji78za5b82p0,0,61.9,77.8,2024-11-10T18:42:24.411Z,2024-11-10T18:42:30Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5358027631,155,,5358027629,5,,5358027645,212,37.6,5358027639,140,87.4,5358027649,1,,5358027635,56,Center,5358027643,141,38.9,5358027633,152,,5358027647,213,,,,,,,,,,,,,,,,,,,,,,,,,5.50,,,
2747235773,662,44,2,80,33,b3r6d8ydtmtjckam6pku9y400,1,12.3,62.0,2024-11-10T18:42:29.381Z,2024-11-10T18:56:02Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5358027703,56,Back,5358027705,285,,5358027791,233,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747235763,697,44,2,80,33,5rz9enoyknpg8ji78za5b82p0,0,87.7,38.0,2024-11-10T18:42:29.382Z,2024-11-10T18:56:02Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5358027667,286,,5358027665,56,Center,5358027837,233,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747235781,663,12,2,80,34,b3r6d8ydtmtjckam6pku9y400,1,11.8,63.3,2024-11-10T18:42:30.117Z,2024-11-10T18:42:33Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5358027781,15,,5358027753,213,0.64,5358027751,212,16.6,5358027747,140,24.5,5358027749,141,77.8,5358027745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747235821,698,1,2,80,35,5rz9enoyknpg8ji78za5b82p0,0,78.3,20.7,2024-11-10T18:42:32.002Z,2024-11-10T18:42:33Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5358027957,56,Center,5358027953,155,,5358027961,141,42.7,5358027965,213,0.64,5358027959,140,97.5,5358027963,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747236077,665,1,2,80,45,b3r6d8ydtmtjckam6pku9y400,1,11.5,48.1,2024-11-10T18:42:42.069Z,2024-11-10T18:42:44Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5358029303,213,1.45,5358029295,56,Back,5358029299,141,79.0,5358029301,212,21.2,5358029293,123,,5358029297,140,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747236155,666,1,2,80,48,b3r6d8ydtmtjckam6pku9y400,1,13.9,79.0,2024-11-10T18:42:44.532Z,2024-11-10T18:42:47Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5358029695,212,14.4,5358029699,213,4.12,5358029689,141,61.5,5358029683,56,Back,5358029687,140,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747236231,667,1,2,80,51,b3r6d8ydtmtjckam6pku9y400,1,6.0,63.7,2024-11-10T18:42:47.188Z,2024-11-10T18:42:51Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5358030087,56,Back,5358030091,141,65.5,5358030085,157,,5358030089,140,27.0,5358030095,213,0.06,5358030093,212,22.1,5358030097,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747236257,668,1,2,80,54,b3r6d8ydtmtjckam6pku9y400,0,27.0,65.5,2024-11-10T18:42:50.869Z,2024-11-10T18:42:52Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5358030195,3,,5358030199,140,30.2,5358030201,141,50.3,5358030197,56,Back,5358030203,212,10.9,5358030205,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747236285,699,1,2,80,55,5rz9enoyknpg8ji78za5b82p0,1,70.3,46.0,2024-11-10T18:42:51.969Z,2024-11-10T18:42:53Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5358030357,140,65.2,5358030361,212,6.3,5358030355,56,Center,5358030363,213,2.58,5358030359,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747236405,700,4,2,80,56,5rz9enoyknpg8ji78za5b82p0,1,63.4,51.6,2024-11-10T18:42:53.057Z,2024-11-10T18:43:02Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5358030993,265,,5358030989,56,Center,5358030987,13,,5358030991,152,,5358030995,286,,5358031027,233,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747236353,669,4,2,80,56,b3r6d8ydtmtjckam6pku9y400,0,36.6,48.4,2024-11-10T18:42:53.058Z,2024-11-10T18:43:03Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5358030857,265,,5358030853,56,Back,5358030855,152,,5358030859,285,,5358031083,233,700,5358030851,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747236969,701,1,2,81,33,5rz9enoyknpg8ji78za5b82p0,1,63.7,53.1,2024-11-10T18:43:29.457Z,2024-11-10T18:43:32Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5358034211,140,65.6,5358034207,152,,5358034205,5,,5358034209,56,Center,5358034215,212,12.9,5358034217,213,1.42,5358034213,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747237071,702,1,2,81,36,5rz9enoyknpg8ji78za5b82p0,0,67.3,85.1,2024-11-10T18:43:32.562Z,2024-11-10T18:43:53Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5358034803,212,31.5,5358034805,213,5.60,5358034793,2,,5358036017,233,671,5358034797,56,Center,5358034795,155,,5358034799,140,90.6,5358034801,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747237113,670,44,2,81,38,b3r6d8ydtmtjckam6pku9y400,1,8.2,46.2,2024-11-10T18:43:34.672Z,2024-11-10T18:43:49Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5358035043,56,Back,5358035049,233,703,5358035045,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747237075,703,44,2,81,38,5rz9enoyknpg8ji78za5b82p0,0,91.8,53.8,2024-11-10T18:43:34.673Z,2024-11-10T18:43:57Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5358034823,286,,5358035079,233,670,5358034821,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747237125,671,41,2,81,39,b3r6d8ydtmtjckam6pku9y400,0,7.9,47.0,2024-11-10T18:43:35.852Z,2024-11-10T18:43:53Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5358035101,140,21.5,5358036119,233,702,5358035105,212,14.3,5358035103,141,45.1,5358035107,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747237105,704,13,2,81,41,5rz9enoyknpg8ji78za5b82p0,1,87.5,51.8,2024-11-10T18:43:38.049Z,2024-11-10T18:44:46Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5358035003,17,,5358035005,56,Center,5358041097,102,41.7,5358041101,458,,5358041099,103,11.1,5358036823,20,,5358041095,84,,5358041105,231,50.5,5358041093,24,5358041103,230,99.3,,,,,,,,,,,,,,,,,,,,,,,,,
2747237411,672,5,2,81,42,b3r6d8ydtmtjckam6pku9y400,1,-1.2,60.7,2024-11-10T18:43:38.289Z,2024-11-10T18:55:49Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5358036571,56,Back,5358036623,233,705,5358036573,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747237119,705,5,2,81,42,5rz9enoyknpg8ji78za5b82p0,0,101.2,39.3,2024-11-10T18:43:38.289Z,2024-11-10T18:44:02Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5358035073,346,,5358035071,56,Center,5358036647,233,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747237573,673,1,2,82,9,b3r6d8ydtmtjckam6pku9y400,0,4.4,56.3,2024-11-10T18:44:05.718Z,2024-11-10T18:44:08Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5358037585,212,64.2,5358037589,1,,5358037591,74,,5358037587,213,6.27,5358037583,141,54.9,5358037581,140,65.5,5358037577,124,,5358037579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747237607,706,1,2,82,12,5rz9enoyknpg8ji78za5b82p0,0,37.7,42.2,2024-11-10T18:44:08.369Z,2024-11-10T18:44:10Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5358037805,212,30.4,5358037801,140,66.6,5358037799,56,Center,5358037797,3,,5358037803,141,45.7,5358037807,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747237647,674,1,2,82,15,b3r6d8ydtmtjckam6pku9y400,1,29.3,64.9,2024-11-10T18:44:11.764Z,2024-11-10T18:44:13Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5358038057,141,80.0,5358038053,56,Back,5358038055,140,37.4,5358038059,212,13.3,5358038063,213,0.88,5358038051,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747237667,675,1,2,82,16,b3r6d8ydtmtjckam6pku9y400,0,37.4,80.0,2024-11-10T18:44:13.028Z,2024-11-10T18:44:13Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5358038155,3,,5358038159,140,44.5,5358038163,212,7.5,5358038161,141,80.2,5358038165,213,0.02,5358038157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747237709,707,1,2,82,17,5rz9enoyknpg8ji78za5b82p0,1,58.3,15.9,2024-11-10T18:44:14.056Z,2024-11-10T18:44:16Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5358038391,141,15.2,5358038387,56,Right,5358038389,140,72.5,5358038395,213,6.25,5358038393,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747237805,709,50,2,82,25,5rz9enoyknpg8ji78za5b82p0,1,84.5,10.2,2024-11-10T18:44:21.539Z,2024-11-10T18:44:24Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5358038873,286,,5358039037,233,676,5358038871,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747237825,676,7,2,82,25,b3r6d8ydtmtjckam6pku9y400,1,13.2,87.4,2024-11-10T18:44:21.540Z,2024-11-10T18:44:24Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5358038979,285,,5358038975,56,Back,5358039025,233,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747237843,678,3,2,82,27,b3r6d8ydtmtjckam6pku9y400,0,24.8,93.6,2024-11-10T18:44:24.039Z,2024-11-10T18:44:27Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5358039143,233,710,5358039073,285,,5358039071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747237851,710,7,2,82,27,5rz9enoyknpg8ji78za5b82p0,0,75.2,6.4,2024-11-10T18:44:24.040Z,2024-11-10T18:44:27Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5358039121,233,678,5358039099,286,,5358039097,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747237865,679,61,2,82,29,b3r6d8ydtmtjckam6pku9y400,1,26.5,94.1,2024-11-10T18:44:25.952Z,2024-11-10T18:44:26Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5358039173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747238051,680,5,2,82,30,b3r6d8ydtmtjckam6pku9y400,0,26.8,101.8,2024-11-10T18:44:26.113Z,2024-11-10T18:55:49Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5358041117,233,711,5358040369,56,Back,5358040371,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747238181,711,5,2,82,30,5rz9enoyknpg8ji78za5b82p0,1,73.2,-1.8,2024-11-10T18:44:26.113Z,2024-11-10T18:55:49Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5358041109,233,680,5358041075,56,Right,5358041077,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747238443,712,1,2,82,59,5rz9enoyknpg8ji78za5b82p0,0,85.8,0.0,2024-11-10T18:44:55.344Z,2024-11-10T18:47:35Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5358042493,140,88.9,5358042501,1,,5358042497,212,22.5,5358042495,141,31.8,5358042499,213,1.43,5358042489,107,,5358042491,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747239295,689,44,2,83,3,b3r6d8ydtmtjckam6pku9y400,1,13.4,65.2,2024-11-10T18:44:59.103Z,2024-11-10T18:56:02Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5358047253,56,Back,5358056595,233,713,5358047255,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747238459,713,44,2,83,3,5rz9enoyknpg8ji78za5b82p0,0,86.6,34.8,2024-11-10T18:44:59.104Z,2024-11-10T18:56:02Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5358042583,56,Center,5358058383,233,689,5358042585,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747238473,714,1,2,83,3,5rz9enoyknpg8ji78za5b82p0,0,88.9,31.8,2024-11-10T18:44:59.584Z,2024-11-10T18:45:00Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5358042679,213,1.33,5358042669,3,,5358042675,141,45.1,5358042673,140,91.0,5358042677,212,9.3,5358042671,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747238505,681,12,2,83,5,b3r6d8ydtmtjckam6pku9y400,1,10.6,56.6,2024-11-10T18:45:02.004Z,2024-11-10T18:45:04Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5358042975,15,,5358042883,141,59.9,5358042887,212,14.6,5358042891,213,0.15,5358042879,140,24.3,5358042875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747238545,682,44,2,83,5,b3r6d8ydtmtjckam6pku9y400,1,17.2,60.2,2024-11-10T18:45:02.044Z,2024-11-10T18:56:03Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5358043127,285,,5358043181,233,715,5358043125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747238501,715,44,2,83,5,5rz9enoyknpg8ji78za5b82p0,0,82.8,39.8,2024-11-10T18:45:02.045Z,2024-11-10T18:47:42Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5358043213,233,682,5358042851,286,,5358042845,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747238603,683,1,2,83,9,b3r6d8ydtmtjckam6pku9y400,1,24.3,59.9,2024-11-10T18:45:05.188Z,2024-11-10T18:45:09Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5358043449,212,10.0,5358043445,140,33.2,5358043451,213,0.37,5358043443,56,Back,5358043447,141,65.2,5358043441,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747238623,684,1,2,83,10,b3r6d8ydtmtjckam6pku9y400,0,33.2,65.2,2024-11-10T18:45:06.836Z,2024-11-10T19:09:08Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5358043575,212,27.5,5358043569,56,Center,5358043571,140,58.0,5358043573,141,78.2,5358043577,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747238615,716,1,2,83,11,5rz9enoyknpg8ji78za5b82p0,1,45.1,18.6,2024-11-10T18:45:07.384Z,2024-11-10T18:45:10Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5358043531,213,2.26,5358043525,140,32.8,5358043529,212,20.2,5358043521,56,Back,5358043527,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747238667,717,1,2,83,13,5rz9enoyknpg8ji78za5b82p0,1,32.4,42.4,2024-11-10T18:45:09.592Z,2024-11-10T18:45:13Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5358043771,140,34.7,5358043775,212,14.2,5358043769,56,Back,5358043773,141,63.0,5358043777,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747238677,718,1,2,83,17,5rz9enoyknpg8ji78za5b82p0,0,32.6,67.7,2024-11-10T18:45:13.200Z,2024-11-10T18:45:43Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5358046103,140,37.9,5358046107,212,5.6,5358046109,213,0.10,5358046105,141,68.5,5358046293,155,,5358043815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747238685,685,61,2,83,17,b3r6d8ydtmtjckam6pku9y400,1,74.1,43.4,2024-11-10T18:45:13.812Z,2024-11-10T18:45:14Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5358043849,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747238863,720,1,2,83,27,5rz9enoyknpg8ji78za5b82p0,1,13.8,55.1,2024-11-10T18:45:23.264Z,2024-11-10T18:45:26Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5358044879,141,21.0,5358044875,56,Back,5358044883,213,5.10,5358044873,123,,5358044881,212,25.0,5358044877,140,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
