id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2789485653,607,1,2,79,1,aljua8crr0vkwit0j3m59jw9j,1,25.4,92.0,2025-03-16T17:44:32.194Z,2025-03-16T17:44:33Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5587949225,140,23.6,5587949229,212,3.1,5587949231,213,4.05,5587949223,56,Back,5587949227,141,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789485621,799,43,2,79,1,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-16T17:44:32.553Z,2025-03-16T17:44:35Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5587949477,399,3ejggtt1du1cui3wc1f8oqx62,5587949531,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789485687,608,1,2,79,2,aljua8crr0vkwit0j3m59jw9j,1,23.6,88.3,2025-03-16T17:44:33.410Z,2025-03-16T17:44:34Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5587949405,140,24.8,5587949409,212,10.5,5587949411,213,4.83,5587949403,56,Back,5587949407,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789485823,609,1,2,79,4,aljua8crr0vkwit0j3m59jw9j,1,24.9,74.4,2025-03-16T17:44:35.841Z,2025-03-16T17:44:40Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587950189,140,22.6,5587950185,56,Back,5587950191,141,88.3,5587950195,212,9.8,5587950197,213,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789793377,742,3,2,79,6,aljua8crr0vkwit0j3m59jw9j,0,20.9,93.6,2025-03-16T17:44:37.461Z,2025-03-17T06:11:32Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5589634387,464,,5589634383,56,Back,5589634385,285,,5589634389,467,8bi1tlz62rjwyak4pnnzgp562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789485833,610,4,2,79,8,aljua8crr0vkwit0j3m59jw9j,1,22.8,90.2,2025-03-16T17:44:39.846Z,2025-03-16T17:44:44Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5587950287,13,,5587950303,285,,5587950299,265,,5587950295,152,,5587950291,56,Back,5587950353,233,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789485817,800,4,2,79,8,36g6ifzjliec1jqnbtf7yesme,0,77.2,9.8,2025-03-16T17:44:39.847Z,2025-03-16T17:44:44Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5587950395,233,610,5587950249,13,,5587950251,56,Right,5587950259,265,,5587950255,152,,5587950261,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486785,801,18,2,79,31,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-16T17:45:02.304Z,2025-03-16T17:45:22Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5587955557,59,26,5587955651,55,802,5587955555,44,Midfielder,5587955553,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486797,802,19,2,79,31,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-16T17:45:02.305Z,2025-03-16T18:08:36Z,5521epytthhw9afm2r3jn3384,V. Damgaard,,,5587955633,44,Midfielder,5588111775,292,6,5587955619,42,,5587955637,55,801,5587956401,293,2,5587955625,145,10,5587955629,59,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489385,824,40,2,79,35,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-16T17:45:06.263Z,2025-03-16T17:47:02Z,,,,,5587970041,194,1arzd8hqj73byhduozscqz5uy,5587970033,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5",5587970037,130,5,5587970035,59,"1, 20, 6, 21, 4, 13, 28, 17, 19, 8, 11, 5, 16, 22, 27, 33, 25",5587970039,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",5587970029,30,"a2l4ep71txn2edtjjcgewai5m, de0dokhb6u6hts2hu5aupgiga, 8mkrj5bnkyhx8kutc4656cy96, ejixz16616b7krftxyzv9yiac, 7yst1mucy7jynmpzu1thox2i, 8vi3l756ez0e96k7muvg4ekbu, 5521epytthhw9afm2r3jn3384, 8bi1tlz62rjwyak4pnnzgp562, 20g27z0cklenjg7k0ox73wyc5, 3q4tnk1z46lop4rbdpjtfoc2c, 1arzd8hqj73byhduozscqz5uy, bcdp9e3dezuaybm8ndrsanbx0, 6v1kpakd3t0jhnoh1eh75ev4k, cul6phe87idi5dn1hsfywxhwp, 5vrsflxiv2dgfa8199a2qxsve, 697f50qoetodmfe8ybcuey2ac, 2s4umgp3yqnb2hubfoaxhwr2s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486903,611,1,2,79,47,aljua8crr0vkwit0j3m59jw9j,1,21.6,84.7,2025-03-16T17:45:18.675Z,2025-03-16T17:45:21Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587956215,5,,5587956219,56,Back,5587956223,141,58.1,5587956227,213,4.28,5587956225,212,19.9,5587956221,140,13.6,5587956217,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487145,612,1,2,79,50,aljua8crr0vkwit0j3m59jw9j,1,12.9,56.1,2025-03-16T17:45:21.505Z,2025-03-16T17:45:30Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5587957515,213,5.44,5587957505,140,19.2,5587957511,212,9.9,5587957507,141,45.2,5587957503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487249,613,1,2,79,59,aljua8crr0vkwit0j3m59jw9j,1,23.9,46.7,2025-03-16T17:45:30.356Z,2025-03-16T17:45:33Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5587958067,212,13.2,5587958063,140,15.9,5587958059,56,Back,5587958065,141,61.7,5587958069,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487293,614,1,2,80,2,aljua8crr0vkwit0j3m59jw9j,0,24.1,62.0,2025-03-16T17:45:33.828Z,2025-03-16T17:45:36Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587958329,140,37.5,5587958331,141,71.7,5587958335,213,0.44,5587958333,212,15.5,5587958327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487339,803,1,2,80,5,36g6ifzjliec1jqnbtf7yesme,1,65.6,29.7,2025-03-16T17:45:36.361Z,2025-03-16T17:45:37Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587958631,140,69.0,5587958625,56,Center,5587958637,212,6.4,5587958639,213,0.98,5587958635,141,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487411,805,1,2,80,7,36g6ifzjliec1jqnbtf7yesme,1,65.8,29.4,2025-03-16T17:45:38.361Z,2025-03-16T17:45:40Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5587959035,140,64.0,5587959041,212,5.3,5587959033,56,Center,5587959037,141,22.1,5587959045,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487477,806,1,2,80,9,36g6ifzjliec1jqnbtf7yesme,1,64.0,22.1,2025-03-16T17:45:40.745Z,2025-03-16T17:45:43Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5587959515,141,32.6,5587959519,212,19.0,5587959523,213,2.76,5587959507,56,Back,5587959511,140,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487537,807,1,2,80,12,36g6ifzjliec1jqnbtf7yesme,1,46.8,32.6,2025-03-16T17:45:43.128Z,2025-03-16T17:45:47Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5587959867,213,1.09,5587959863,141,55.2,5587959861,140,54.4,5587959859,56,Center,5587959865,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487587,808,1,2,80,16,36g6ifzjliec1jqnbtf7yesme,1,54.1,62.3,2025-03-16T17:45:47.001Z,2025-03-16T17:45:49Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5587960161,213,1.43,5587960153,56,Left,5587960159,212,16.0,5587960155,140,56.2,5587960157,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487609,809,1,2,80,18,36g6ifzjliec1jqnbtf7yesme,1,55.8,86.0,2025-03-16T17:45:49.433Z,2025-03-16T17:45:50Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587960297,141,78.0,5587960293,56,Center,5587960301,213,5.53,5587960295,140,61.3,5587960299,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487631,810,1,2,80,19,36g6ifzjliec1jqnbtf7yesme,1,61.3,78.0,2025-03-16T17:45:50.169Z,2025-03-16T17:45:51Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5587960445,140,56.1,5587960449,212,7.5,5587960447,141,85.5,5587960451,213,2.39,5587960443,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487773,811,1,2,80,20,36g6ifzjliec1jqnbtf7yesme,1,56.1,85.5,2025-03-16T17:45:51.337Z,2025-03-16T17:45:55Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587961287,212,7.7,5587961281,56,Center,5587961289,213,4.16,5587961285,141,75.9,5587961283,140,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487863,812,1,2,80,24,36g6ifzjliec1jqnbtf7yesme,1,52.7,69.3,2025-03-16T17:45:55.801Z,2025-03-16T17:45:58Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5587961765,141,67.1,5587961769,213,6.17,5587961761,56,Center,5587961763,140,65.1,5587961767,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487941,813,1,2,80,27,36g6ifzjliec1jqnbtf7yesme,1,60.6,60.2,2025-03-16T17:45:58.537Z,2025-03-16T17:46:01Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5587962271,141,38.8,5587962263,56,Center,5587962279,213,4.26,5587962275,212,16.2,5587962267,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487971,814,1,2,80,30,36g6ifzjliec1jqnbtf7yesme,1,55.7,31.7,2025-03-16T17:46:01.385Z,2025-03-16T17:46:02Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587962423,212,8.2,5587962419,140,58.8,5587962427,213,5.12,5587962417,56,Right,5587962421,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488087,815,1,2,80,31,36g6ifzjliec1jqnbtf7yesme,1,58.7,20.7,2025-03-16T17:46:02.105Z,2025-03-16T17:46:05Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5587963015,141,33.7,5587963019,213,2.02,5587963013,140,54.6,5587963017,212,9.8,5587963011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488167,816,1,2,80,34,36g6ifzjliec1jqnbtf7yesme,1,53.9,34.7,2025-03-16T17:46:05.657Z,2025-03-16T17:46:08Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587963395,56,Back,5587963399,141,46.4,5587963401,212,11.0,5587963403,213,2.34,5587963397,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488407,817,1,2,80,37,36g6ifzjliec1jqnbtf7yesme,1,46.6,46.6,2025-03-16T17:46:08.458Z,2025-03-16T17:46:16Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5587964521,56,Center,5587964527,212,24.2,5587964523,140,58.1,5587964525,141,77.5,5587964529,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488481,818,1,2,80,45,36g6ifzjliec1jqnbtf7yesme,1,52.4,67.8,2025-03-16T17:46:16.522Z,2025-03-16T17:46:19Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5587965013,213,4.40,5587965007,140,47.9,5587965005,56,Back,5587965011,212,15.4,5587965009,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488573,819,1,2,80,48,36g6ifzjliec1jqnbtf7yesme,1,49.1,37.2,2025-03-16T17:46:19.739Z,2025-03-16T17:46:23Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587965525,212,26.7,5587965521,140,63.2,5587965523,141,4.6,5587965519,56,Right,5587965527,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488649,820,1,2,80,52,36g6ifzjliec1jqnbtf7yesme,1,62.1,7.1,2025-03-16T17:46:22.986Z,2025-03-16T17:46:25Z,5521epytthhw9afm2r3jn3384,V. Damgaard,,,5587965987,213,2.64,5587965975,56,Back,5587965981,141,19.7,5587965985,212,17.8,5587965977,140,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488693,821,1,2,80,54,36g6ifzjliec1jqnbtf7yesme,1,46.7,19.2,2025-03-16T17:46:25.722Z,2025-03-16T17:46:28Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587966213,140,53.6,5587966215,141,7.3,5587966219,213,5.44,5587966211,56,Right,5587966217,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488663,615,43,2,80,55,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-16T17:46:26.885Z,2025-03-17T06:13:22Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5587966301,399,5521epytthhw9afm2r3jn3384,5589635483,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488699,822,50,2,80,56,36g6ifzjliec1jqnbtf7yesme,1,58.2,4.8,2025-03-16T17:46:27.379Z,2025-03-17T06:13:57Z,5521epytthhw9afm2r3jn3384,V. Damgaard,,,5587966249,56,Right,5589635863,233,744,5589635501,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789793895,744,7,2,80,56,aljua8crr0vkwit0j3m59jw9j,1,41.8,95.2,2025-03-16T17:46:27.380Z,2025-03-17T06:13:56Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5589635675,383,,5589635859,233,822,5589635671,56,Back,5589635673,285,,5589635677,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488797,618,4,2,80,58,aljua8crr0vkwit0j3m59jw9j,1,44.9,87.2,2025-03-16T17:46:29.417Z,2025-03-16T17:58:44Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5587966895,152,,5587966899,286,,5587966889,13,,5587967285,233,823,5587966893,56,Back,5587966897,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488869,823,4,2,80,58,36g6ifzjliec1jqnbtf7yesme,0,55.1,12.8,2025-03-16T17:46:29.418Z,2025-03-16T17:58:44Z,5521epytthhw9afm2r3jn3384,V. Damgaard,,,5587967209,56,Right,5587967205,13,,5587967217,265,,5587967301,233,618,5587967221,285,,5587967213,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488725,617,43,2,80,59,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-16T17:46:29.942Z,2025-03-16T17:46:36Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5587967159,144,50,5587966419,286,0,5587966417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489755,619,1,2,81,33,aljua8crr0vkwit0j3m59jw9j,1,54.4,72.6,2025-03-16T17:47:04.225Z,2025-03-16T18:09:45Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5587971955,157,,5587971961,140,80.1,5587971965,141,36.1,5587971969,213,5.54,5588118629,5,,5587971967,212,36.7,5588118633,152,,5587971957,56,Center,5587971971,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489767,620,44,2,81,38,aljua8crr0vkwit0j3m59jw9j,1,82.1,32.5,2025-03-16T17:47:09.495Z,2025-03-16T18:05:26Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5587972031,56,Center,5587972037,286,,5587972129,233,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489773,825,44,2,81,38,36g6ifzjliec1jqnbtf7yesme,0,17.9,67.5,2025-03-16T17:47:09.496Z,2025-03-16T18:05:27Z,20g27z0cklenjg7k0ox73wyc5,A. Seydel,,,5587972065,56,Back,5587972067,285,,5587972169,233,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489827,621,1,2,81,38,aljua8crr0vkwit0j3m59jw9j,1,80.1,36.1,2025-03-16T17:47:09.687Z,2025-03-17T06:14:35Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5587972365,212,8.0,5587972359,140,87.7,5587972355,3,,5587972361,141,37.3,5587972357,56,Center,5587972367,213,0.10,5589636235,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489841,622,61,2,81,40,aljua8crr0vkwit0j3m59jw9j,0,88.4,32.0,2025-03-16T17:47:11.867Z,2025-03-16T17:49:26Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5587972409,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489873,826,12,2,81,40,36g6ifzjliec1jqnbtf7yesme,1,10.8,68.3,2025-03-16T17:47:11.868Z,2025-03-16T18:04:26Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587979761,141,67.3,5587979759,140,11.4,5587972561,56,Back,5587979763,212,0.9,5587979765,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789492885,647,61,2,81,41,aljua8crr0vkwit0j3m59jw9j,1,89.3,32.8,2025-03-16T17:47:12.633Z,2025-03-16T17:49:25Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5587989037,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489973,623,3,2,81,45,aljua8crr0vkwit0j3m59jw9j,1,79.7,18.5,2025-03-16T17:47:16.407Z,2025-03-17T06:14:52Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5587973091,56,Right,5587973133,233,827,5589636407,464,,5587973093,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489961,827,45,2,81,45,36g6ifzjliec1jqnbtf7yesme,0,20.3,81.5,2025-03-16T17:47:16.407Z,2025-03-16T18:05:18Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5587973051,285,,5587973175,233,623,5587973047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490071,624,1,2,81,46,aljua8crr0vkwit0j3m59jw9j,0,75.6,19.5,2025-03-16T17:47:17.461Z,2025-03-17T06:15:07Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5587973819,213,1.00,5587973815,141,51.1,5589636563,224,,5587973809,56,Center,5589636565,20,,5587973813,140,88.6,5589636479,2,,5587973803,155,,5587973817,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490059,828,12,2,81,48,36g6ifzjliec1jqnbtf7yesme,1,11.4,57.0,2025-03-16T17:47:19.053Z,2025-03-17T06:15:14Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587973741,141,8.3,5587973851,15,,5587973745,212,33.5,5587973737,56,Back,5587973747,213,4.57,5587973739,140,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490129,829,61,2,81,49,36g6ifzjliec1jqnbtf7yesme,0,7.2,1.5,2025-03-16T17:47:20.316Z,2025-03-17T06:15:24Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5587974145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490751,625,5,2,81,50,aljua8crr0vkwit0j3m59jw9j,1,92.4,101.6,2025-03-16T17:47:21.655Z,2025-03-17T06:15:25Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587977549,56,Left,5587977917,233,830,5587977551,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490151,830,5,2,81,50,36g6ifzjliec1jqnbtf7yesme,0,7.6,-1.6,2025-03-16T17:47:21.655Z,2025-03-17T06:15:27Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5587974269,56,Back,5587974271,347,,5587977985,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490759,626,18,2,82,15,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-16T17:47:46.811Z,2025-03-16T17:47:48Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5587977613,42,,5587977615,44,Forward,5587977815,55,627,5587977617,59,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490769,627,19,2,82,15,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-16T17:47:46.812Z,2025-03-17T06:09:20Z,6je6y9uk6km1tkzatpw8v9p1w,A. Pedersen,,,5587977669,145,3,5587977685,55,626,5587977681,44,Midfielder,5588097105,292,6,5587977663,42,,5588097107,293,1,5587977675,59,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789491391,628,1,2,82,42,aljua8crr0vkwit0j3m59jw9j,0,90.1,100.0,2025-03-16T17:48:13.767Z,2025-03-17T06:16:17Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5587980947,141,71.1,5587980943,56,Center,5587980951,213,4.75,5587980941,107,,5587980949,212,20.4,5587980945,140,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789491465,831,12,2,82,45,36g6ifzjliec1jqnbtf7yesme,1,10.4,25.8,2025-03-16T17:48:16.847Z,2025-03-16T17:48:19Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5587981365,140,13.8,5587981369,212,12.6,5587981363,56,Back,5587981371,213,5.00,5587981367,141,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789491531,629,1,2,82,46,aljua8crr0vkwit0j3m59jw9j,1,88.6,83.9,2025-03-16T17:48:17.641Z,2025-03-17T06:16:25Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5587981709,155,,5587981711,56,Center,5589637237,225,,5589637241,20,,5587981715,141,60.0,5587981719,213,4.67,5587981717,212,16.3,5587981713,140,88.0,5587981707,2,,5589637239,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789491549,630,44,2,82,48,aljua8crr0vkwit0j3m59jw9j,1,88.4,60.5,2025-03-16T17:48:18.925Z,2025-03-16T18:05:27Z,6je6y9uk6km1tkzatpw8v9p1w,A. Pedersen,,,5587981921,233,832,5587981823,286,,5587981821,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789491473,832,44,2,82,48,36g6ifzjliec1jqnbtf7yesme,0,11.6,39.5,2025-03-16T17:48:18.926Z,2025-03-16T18:05:27Z,20g27z0cklenjg7k0ox73wyc5,A. Seydel,,,5587981415,285,,5587981413,56,Back,5587981977,233,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789491557,631,1,2,82,48,aljua8crr0vkwit0j3m59jw9j,0,88.0,60.0,2025-03-16T17:48:19.793Z,2025-03-17T06:34:26Z,6je6y9uk6km1tkzatpw8v9p1w,A. Pedersen,,,5587981859,56,Center,5587981861,140,89.1,5587981867,212,9.8,5587981853,3,,5587981857,168,,5587981863,141,45.7,5587981871,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789491543,833,12,2,82,50,36g6ifzjliec1jqnbtf7yesme,1,9.5,53.9,2025-03-16T17:48:21.351Z,2025-03-17T06:16:47Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587981797,212,16.6,5587981793,140,24.8,5587981841,15,,5587981791,56,Back,5587981799,213,0.25,5587981795,141,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789491717,632,1,2,82,53,aljua8crr0vkwit0j3m59jw9j,1,69.6,43.1,2025-03-16T17:48:24.136Z,2025-03-16T17:48:27Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5587982725,141,45.1,5587982729,213,3.06,5587982723,140,54.5,5587982727,212,15.9,5587982721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
