id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2720964339,693,5,2,85,0,c165yjiny1qnmfdvefxvflnkc,0,101.1,56.4,2024-09-15T15:44:45.022Z,2024-09-15T15:49:33Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5214466881,233,768,5214466109,56,Center,5214466111,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720964443,768,5,2,85,0,cftj6g399tknheudaxsdpfdgb,1,-1.1,43.6,2024-09-15T15:44:45.022Z,2024-09-15T15:49:33Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5214466861,233,693,5214466769,346,,5214466767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720965435,694,27,2,85,5,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-09-15T15:44:49.949Z,2024-09-15T15:49:37Z,,,,,5214497661,233,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720964447,769,27,2,85,5,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-09-15T15:44:49.949Z,2024-09-15T15:49:38Z,,,,,5214466805,41,Injury,5214466807,53,bp2ellllifbtxgf0p8qlbm1nt,5214497683,233,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720966141,695,28,2,86,31,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-09-15T15:46:15.213Z,2024-09-15T15:46:16Z,,,,,5214476129,233,770,5214476099,55,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720966115,770,28,2,86,31,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-09-15T15:46:15.213Z,2024-09-15T15:46:17Z,,,,,5214476005,55,769,5214476165,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720966167,771,1,2,86,32,cftj6g399tknheudaxsdpfdgb,1,4.3,39.3,2024-09-15T15:46:16.204Z,2024-09-15T16:03:30Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5214476207,124,,5214476221,237,,5214476213,141,25.0,5214476215,212,11.5,5214476209,56,Back,5214476217,213,5.27,5214476211,140,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720966199,772,1,2,86,32,cftj6g399tknheudaxsdpfdgb,1,10.3,25.2,2024-09-15T15:46:17.020Z,2024-09-15T20:15:46Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5214476317,56,Back,5214476323,212,20.0,5214476325,213,5.55,5214476319,140,24.4,5214476321,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720966245,773,1,2,86,34,cftj6g399tknheudaxsdpfdgb,1,24.4,5.3,2024-09-15T15:46:18.733Z,2024-09-15T15:46:20Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5214476583,212,16.9,5214476577,140,14.0,5214476585,213,2.27,5214476573,56,Back,5214476581,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720966347,774,1,2,86,36,cftj6g399tknheudaxsdpfdgb,1,13.8,24.4,2024-09-15T15:46:20.413Z,2024-09-15T20:15:53Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5214477081,213,1.88,5214477075,141,51.2,5214477073,140,8.3,5214477071,56,Back,5214477077,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720966401,775,1,2,86,40,cftj6g399tknheudaxsdpfdgb,1,15.0,44.8,2024-09-15T15:46:24.924Z,2024-09-15T15:46:27Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5214477375,141,24.1,5214477373,140,9.3,5214477371,56,Back,5214477377,212,15.3,5214477379,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720966441,776,1,2,86,43,cftj6g399tknheudaxsdpfdgb,1,9.8,17.9,2024-09-15T15:46:27.308Z,2024-09-15T15:46:29Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5214477567,56,Back,5214477575,213,5.60,5214477569,140,21.5,5214477573,212,15.8,5214477571,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720966483,777,1,2,86,44,cftj6g399tknheudaxsdpfdgb,1,21.9,2.8,2024-09-15T15:46:29.004Z,2024-09-15T15:46:31Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5214477845,140,28.7,5214477843,56,Back,5214477847,141,29.7,5214477849,212,19.6,5214477851,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720966509,778,1,2,86,47,cftj6g399tknheudaxsdpfdgb,1,29.1,29.1,2024-09-15T15:46:31.825Z,2024-09-15T15:46:33Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5214478055,212,10.7,5214478053,141,13.7,5214478049,56,Back,5214478051,140,31.1,5214478057,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720966527,779,1,2,86,49,cftj6g399tknheudaxsdpfdgb,0,31.1,13.7,2024-09-15T15:46:33.694Z,2024-09-15T20:16:20Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5214478151,157,,5214478157,141,41.3,5214478163,1,,5214478159,212,29.8,5214478155,140,53.1,5214478153,56,Center,5214478161,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720966657,697,1,2,86,55,c165yjiny1qnmfdvefxvflnkc,1,54.1,72.6,2024-09-15T15:46:39.301Z,2024-09-15T15:46:40Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5214478841,212,21.9,5214478837,140,72.1,5214478835,56,Center,5214478843,213,5.75,5214478839,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720966665,698,61,2,86,56,c165yjiny1qnmfdvefxvflnkc,0,72.1,56.3,2024-09-15T15:46:40.613Z,2024-09-15T15:46:41Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5214478857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720966719,780,1,2,86,59,cftj6g399tknheudaxsdpfdgb,1,29.5,52.1,2024-09-15T15:46:43.356Z,2024-09-15T15:46:44Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5214479181,141,73.8,5214479179,140,24.8,5214479185,213,1.89,5214479177,56,Back,5214479183,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720966755,782,1,2,87,0,cftj6g399tknheudaxsdpfdgb,1,24.8,73.8,2024-09-15T15:46:44.541Z,2024-09-15T15:46:46Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5214479379,212,27.3,5214479375,140,49.3,5214479381,213,5.95,5214479373,56,Back,5214479377,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720966875,783,1,2,87,2,cftj6g399tknheudaxsdpfdgb,1,49.3,60.5,2024-09-15T15:46:46.860Z,2024-09-15T20:17:05Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,1.0,,5214479925,56,Center,5214479933,213,0.45,5214479931,212,24.3,5214487019,210,15,5214479927,140,70.2,5214479929,141,76.0,5215811449,168,,5215812717,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720966879,784,15,2,87,8,cftj6g399tknheudaxsdpfdgb,1,89.5,62.0,2024-09-15T15:46:52.412Z,2024-09-15T20:17:05Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5214487081,147,59.9,5214487069,29,,5214487131,233,699,5214487071,55,783,5214487079,146,92.8,5214486405,20,,5214555283,89,,5214487075,102,51.2,5214555281,214,5214479945,56,Center,5214487077,103,3.2,5215812757,154,,5214555279,23,,,5214487067,78,,5215812755,17,,,,,,,,,,,,,,,,,,
2720966891,699,10,2,87,8,c165yjiny1qnmfdvefxvflnkc,1,4.6,44.5,2024-09-15T15:46:52.512Z,2024-09-15T20:17:11Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5214480333,174,,5215813295,376,,5215813293,183,,5214480015,178,,5214480019,56,Back,5214486457,233,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720966915,785,13,2,87,10,cftj6g399tknheudaxsdpfdgb,1,84.0,54.8,2024-09-15T15:46:54.173Z,2024-09-15T20:17:25Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5214485757,230,92.1,5214557495,23,,5214485755,458,,5214485749,102,38.5,5214480171,56,Center,5214485063,20,,5214480163,17,,5214485751,103,55.6,5214485753,328,5214485761,231,56.7,5214485747,81,,5215814543,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720967323,700,5,2,87,14,c165yjiny1qnmfdvefxvflnkc,1,-0.8,65.2,2024-09-15T15:46:59.144Z,2024-09-15T15:49:33Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5214497185,233,786,5214482359,346,,5214482357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720967211,786,5,2,87,14,cftj6g399tknheudaxsdpfdgb,0,100.8,34.8,2024-09-15T15:46:59.144Z,2024-09-15T15:49:33Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5214482595,346,,5214481955,56,Center,5214497217,233,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720967427,701,1,2,87,33,c165yjiny1qnmfdvefxvflnkc,0,4.2,55.4,2024-09-15T15:47:17.269Z,2024-09-15T15:47:23Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5214482921,141,77.5,5214482931,74,,5214482927,1,,5214482919,140,60.5,5214482925,213,0.25,5214482923,212,61.0,5214482915,124,,5214482917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720967415,787,44,2,87,37,cftj6g399tknheudaxsdpfdgb,1,40.0,15.7,2024-09-15T15:47:22.108Z,2024-09-15T20:25:46Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5214483041,233,702,5214482875,285,,5214482873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720967433,702,44,2,87,37,c165yjiny1qnmfdvefxvflnkc,0,60.0,84.3,2024-09-15T15:47:22.109Z,2024-09-15T20:25:46Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5214483071,233,787,5214482957,56,Left,5214482959,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720967447,788,1,2,87,38,cftj6g399tknheudaxsdpfdgb,0,40.7,4.3,2024-09-15T15:47:22.620Z,2024-09-15T15:47:24Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5214483021,56,Right,5214483019,3,,5214483027,212,24.9,5214483025,141,5.6,5214483023,140,64.4,5214483029,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720967487,703,1,2,87,41,c165yjiny1qnmfdvefxvflnkc,0,39.1,78.2,2024-09-15T15:47:25.718Z,2024-09-15T15:47:26Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5214483303,1,,5214483293,56,Left,5214483299,212,31.1,5214483295,140,68.5,5214483301,213,0.12,5214483297,141,83.5,5214483291,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720967555,789,1,2,87,42,cftj6g399tknheudaxsdpfdgb,0,38.2,6.8,2024-09-15T15:47:26.604Z,2024-09-15T15:47:30Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5214483629,140,46.7,5214483627,56,Back,5214483641,213,0.37,5214483637,212,9.6,5214483625,3,,5214483633,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720967575,704,43,2,87,45,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-09-15T15:47:29.786Z,2024-09-15T20:18:27Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5214483725,286,0,5214483753,233,790,5214483723,56,Left,5215819163,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720967569,790,43,2,87,45,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-09-15T15:47:29.787Z,2024-09-15T20:18:28Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5214483675,56,Back,5215819291,144,44,5214483677,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720967597,705,1,2,87,46,c165yjiny1qnmfdvefxvflnkc,0,63.1,79.9,2024-09-15T15:47:30.814Z,2024-09-15T15:47:31Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5214483953,213,5.45,5214483949,212,5.8,5214483941,140,66.8,5214483937,56,Center,5214483945,141,73.6,5214483935,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720967625,791,1,2,87,47,cftj6g399tknheudaxsdpfdgb,1,43.0,31.5,2024-09-15T15:47:32.091Z,2024-09-15T15:47:33Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5214484083,140,45.8,5214484089,213,1.23,5214484085,141,43.7,5214484087,212,8.8,5214484081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720967719,793,1,2,87,51,cftj6g399tknheudaxsdpfdgb,1,70.4,76.4,2024-09-15T15:47:35.548Z,2024-09-15T15:47:38Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5214484647,141,86.6,5214484643,56,Left,5214484645,140,80.1,5214484651,213,0.60,5214484649,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720967725,794,3,2,87,54,cftj6g399tknheudaxsdpfdgb,0,76.6,84.2,2024-09-15T15:47:38.492Z,2024-09-15T20:18:48Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5215820859,465,,5214484661,56,Left,5214484975,233,706,5214484663,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720967755,706,7,2,87,54,c165yjiny1qnmfdvefxvflnkc,1,23.4,15.8,2024-09-15T15:47:38.493Z,2024-09-15T20:18:50Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5214484935,233,794,5214484845,56,Back,5215820987,383,,5214484847,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720967915,708,1,2,88,2,c165yjiny1qnmfdvefxvflnkc,0,52.3,49.6,2024-09-15T15:47:46.356Z,2024-09-15T15:47:47Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5214485853,140,64.6,5214485849,56,Left,5214485867,1,,5214485861,212,37.9,5214485857,141,100.0,5214485863,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720967921,709,5,2,88,3,c165yjiny1qnmfdvefxvflnkc,0,63.8,101.8,2024-09-15T15:47:47.611Z,2024-09-15T15:49:34Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5214485893,56,Left,5214485895,347,,5214486639,233,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720968015,795,5,2,88,3,cftj6g399tknheudaxsdpfdgb,1,36.2,-1.8,2024-09-15T15:47:47.611Z,2024-09-15T15:49:34Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5214486375,56,Back,5214486377,347,,5214486587,233,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720968377,796,1,2,88,20,cftj6g399tknheudaxsdpfdgb,1,37.4,0.0,2024-09-15T15:48:04.828Z,2024-09-15T15:48:09Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5214488373,140,56.2,5214488371,56,Right,5214488385,212,20.1,5214488377,141,4.1,5214488389,213,0.19,5214488367,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720968391,797,4,2,88,25,cftj6g399tknheudaxsdpfdgb,1,56.6,5.8,2024-09-15T15:48:09.275Z,2024-09-15T16:00:58Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5214488591,295,,5214488597,286,,5214488589,13,,5214488595,152,,5214488593,56,Right,5214488813,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720968401,710,4,2,88,25,c165yjiny1qnmfdvefxvflnkc,0,43.4,94.2,2024-09-15T15:48:09.276Z,2024-09-15T16:00:59Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5214488797,152,,5214488791,13,,5214488793,295,,5214488795,56,Back,5214488843,233,797,5214488799,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720968663,798,1,2,88,37,cftj6g399tknheudaxsdpfdgb,1,53.5,11.0,2024-09-15T15:48:21.964Z,2024-09-15T15:48:23Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5214489947,5,,5214489959,213,2.26,5214489951,56,Back,5214489957,212,22.2,5214489955,141,36.3,5214489953,140,40.1,5214489949,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720968689,799,1,2,88,39,cftj6g399tknheudaxsdpfdgb,1,42.9,36.7,2024-09-15T15:48:23.804Z,2024-09-15T15:48:25Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5214490129,213,1.47,5214490127,212,18.4,5214490121,56,Back,5214490123,140,44.6,5214490125,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720968729,800,1,2,88,41,cftj6g399tknheudaxsdpfdgb,1,45.3,64.3,2024-09-15T15:48:25.374Z,2024-09-15T15:48:28Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5214490351,212,25.6,5214490347,140,60.3,5214490353,213,0.91,5214490349,141,93.9,5214490345,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720968867,801,1,2,88,44,cftj6g399tknheudaxsdpfdgb,1,60.0,96.3,2024-09-15T15:48:28.267Z,2024-09-15T15:48:34Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5214491035,140,48.0,5214491043,212,21.7,5214491045,213,4.09,5214491031,56,Back,5214491039,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720968901,802,1,2,88,50,cftj6g399tknheudaxsdpfdgb,1,54.0,67.6,2024-09-15T15:48:34.684Z,2024-09-15T15:48:36Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5214491227,212,15.4,5214491221,56,Left,5214491223,140,59.2,5214491225,141,88.7,5214491229,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720968973,803,1,2,88,52,cftj6g399tknheudaxsdpfdgb,1,59.4,88.9,2024-09-15T15:48:36.828Z,2024-09-15T15:48:40Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5214491607,140,43.8,5214491613,213,3.57,5214491605,56,Back,5214491609,141,77.8,5214491611,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720969137,804,1,2,88,56,cftj6g399tknheudaxsdpfdgb,1,36.9,80.0,2024-09-15T15:48:40.475Z,2024-09-15T15:48:48Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5214492473,212,26.4,5214492469,140,18.1,5214492475,213,3.87,5214492471,141,54.2,5214492467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720969197,805,1,2,89,3,cftj6g399tknheudaxsdpfdgb,0,19.3,58.1,2024-09-15T15:48:47.965Z,2024-09-15T15:48:50Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5214492757,155,,5214492763,141,64.2,5214492765,212,27.3,5214492759,56,Back,5214492767,213,0.15,5214492761,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720969297,711,1,2,89,8,c165yjiny1qnmfdvefxvflnkc,1,56.9,41.2,2024-09-15T15:48:52.948Z,2024-09-15T15:48:54Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5214493283,140,62.3,5214493285,141,34.5,5214493289,213,5.61,5214493287,212,7.3,5214493281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720969331,713,1,2,89,10,c165yjiny1qnmfdvefxvflnkc,1,62.4,34.3,2024-09-15T15:48:54.725Z,2024-09-15T15:48:56Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5214493441,212,10.5,5214493437,140,52.6,5214493439,141,37.3,5214493443,213,2.95,5214493435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720969413,714,1,2,89,11,c165yjiny1qnmfdvefxvflnkc,1,52.6,37.3,2024-09-15T15:48:56.100Z,2024-09-15T20:19:42Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5214493915,212,7.5,5214493913,141,47.8,5214493909,56,Center,5214493911,140,54.7,5214493917,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720969481,715,1,2,89,15,c165yjiny1qnmfdvefxvflnkc,1,53.3,55.5,2024-09-15T15:48:59.716Z,2024-09-15T15:49:03Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5214494267,56,Right,5214494275,213,4.82,5214494269,140,55.7,5214494273,212,24.3,5214494271,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720969507,716,1,2,89,18,c165yjiny1qnmfdvefxvflnkc,1,56.6,19.1,2024-09-15T15:49:02.855Z,2024-09-15T15:49:04Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5214494419,213,0.54,5214494415,141,36.6,5214494413,140,75.6,5214494411,56,Center,5214494417,212,23.2,5214494409,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720969529,717,1,2,89,20,c165yjiny1qnmfdvefxvflnkc,1,75.6,36.6,2024-09-15T15:49:04.597Z,2024-09-15T15:49:05Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5214494569,213,1.41,5214494559,3,,5214494565,141,49.1,5214494563,140,76.9,5214494561,56,Center,5214494567,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720969645,718,1,2,89,21,c165yjiny1qnmfdvefxvflnkc,1,76.9,49.1,2024-09-15T15:49:05.846Z,2024-09-15T15:49:36Z,22760086vtvx2xulry32q21hw,E. Yeboah,1.0,,5214495159,213,5.54,5214497463,210,14,5214495157,212,8.5,5214495151,56,Center,5214495149,3,,5214495153,140,82.9,5214495155,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720969649,719,14,2,89,24,c165yjiny1qnmfdvefxvflnkc,1,81.9,41.6,2024-09-15T15:49:08.310Z,2024-09-15T20:20:05Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5214495173,22,,5214496501,18,,5214497571,55,718,5214497583,231,48.7,5215826307,108,,5214497581,230,98.6,5214497569,29,,5214497577,103,8.9,5214495177,56,5214497575,102,44.7,5214496499,72,,5214497567,75,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,
2720969675,720,5,2,89,27,c165yjiny1qnmfdvefxvflnkc,0,100.6,42.6,2024-09-15T15:49:11.307Z,2024-09-15T15:49:39Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5214497311,233,806,5214495363,346,,5214495357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720970025,806,5,2,89,27,cftj6g399tknheudaxsdpfdgb,1,-0.6000000000000001,57.4,2024-09-15T15:49:11.307Z,2024-09-15T15:49:37Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5214497283,56,Back,5214497289,346,,5214497285,233,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720970107,807,1,2,89,50,cftj6g399tknheudaxsdpfdgb,1,4.5,52.1,2024-09-15T15:49:34.603Z,2024-09-15T15:49:39Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5214497813,140,7.3,5214497815,141,33.6,5214497817,212,12.9,5214497811,56,Back,5214497809,124,,5214497819,213,4.94,5214497823,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720970113,808,1,2,89,51,cftj6g399tknheudaxsdpfdgb,1,7.3,33.6,2024-09-15T15:49:35.819Z,2024-09-15T15:49:39Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5214497849,141,50.9,5214497853,213,1.82,5214497845,56,Back,5214497847,140,4.5,5214497851,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
