id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2754111301,748,1,2,80,24,aljua8crr0vkwit0j3m59jw9j,0,19.8,31.5,2024-12-01T14:43:19.305Z,2024-12-01T18:38:10Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5395524309,56,Center,5395524307,198,,5395524313,141,35.8,5395524319,1,,5395524317,213,0.06,5395524315,212,48.6,5395524305,157,,5395524311,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754111317,705,44,2,80,27,anga7587r1zv4ey71ge9zxol3,1,33.1,69.2,2024-12-01T14:43:21.684Z,2024-12-01T14:51:50Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5395524607,233,749,5395524483,285,,5395524481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754111313,749,44,2,80,27,aljua8crr0vkwit0j3m59jw9j,0,66.9,30.8,2024-12-01T14:43:21.685Z,2024-12-01T14:51:50Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5395524429,286,,5395524421,56,Center,5395524649,233,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754111361,706,1,2,80,27,anga7587r1zv4ey71ge9zxol3,0,30.5,77.0,2024-12-01T14:43:22.372Z,2024-12-01T14:43:24Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5395524731,213,6.16,5395524721,3,,5395524725,140,40.6,5395524729,212,10.7,5395524727,141,75.0,5395524723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754111399,750,1,2,80,29,aljua8crr0vkwit0j3m59jw9j,0,59.3,31.4,2024-12-01T14:43:24.088Z,2024-12-01T14:43:25Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5395524967,141,34.5,5395524969,212,18.7,5395524963,56,Center,5395524961,3,,5395524971,213,0.11,5395524965,140,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754111471,707,1,2,80,32,anga7587r1zv4ey71ge9zxol3,1,27.2,70.2,2024-12-01T14:43:27.012Z,2024-12-01T14:43:29Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5395525349,141,59.4,5395525343,56,Back,5395525353,212,26.1,5395525355,213,3.43,5395525345,140,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754111589,709,1,2,80,36,anga7587r1zv4ey71ge9zxol3,1,3.3,58.8,2024-12-01T14:43:31.156Z,2024-12-01T14:43:34Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5395525961,213,0.62,5395525955,140,12.1,5395525959,212,11.3,5395525953,56,Back,5395525957,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754111651,710,1,2,80,39,anga7587r1zv4ey71ge9zxol3,1,12.1,68.4,2024-12-01T14:43:33.956Z,2024-12-01T14:43:36Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5395526269,141,63.0,5395526267,140,24.5,5395526273,213,6.01,5395526271,212,13.5,5395526265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754111705,711,1,2,80,41,anga7587r1zv4ey71ge9zxol3,1,24.5,63.0,2024-12-01T14:43:36.292Z,2024-12-01T14:43:38Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5395526573,140,41.0,5395526579,213,6.19,5395526577,212,17.4,5395526567,56,Back,5395526575,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754111729,712,1,2,80,43,anga7587r1zv4ey71ge9zxol3,0,41.0,60.5,2024-12-01T14:43:38.244Z,2024-12-01T18:39:03Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5395526715,212,16.0,5396791251,156,,5395526711,140,33.5,5395526709,56,Back,5395526713,141,40.0,5395526717,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754111761,751,1,2,80,44,aljua8crr0vkwit0j3m59jw9j,1,71.6,59.7,2024-12-01T14:43:38.727Z,2024-12-01T14:43:41Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5395526899,140,63.6,5395526897,56,Center,5395526905,212,8.4,5395526903,141,58.8,5395526909,213,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754111803,753,1,2,80,47,aljua8crr0vkwit0j3m59jw9j,0,63.6,58.8,2024-12-01T14:43:41.895Z,2024-12-01T14:43:43Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5395527127,212,32.9,5395527123,140,87.7,5395527129,213,5.59,5395527125,141,27.8,5395527121,56,Center,5395527131,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754111941,714,1,2,80,53,anga7587r1zv4ey71ge9zxol3,1,7.7,62.3,2024-12-01T14:43:48.100Z,2024-12-01T14:43:50Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5395527911,56,Back,5395527915,141,27.3,5395527919,213,5.28,5395527917,212,28.2,5395527913,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754111971,715,1,2,80,55,anga7587r1zv4ey71ge9zxol3,1,22.1,27.3,2024-12-01T14:43:50.484Z,2024-12-01T14:43:51Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5395528057,140,34.7,5395528059,141,38.9,5395528061,212,15.4,5395528063,213,0.54,5395528055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754111995,716,1,2,80,57,anga7587r1zv4ey71ge9zxol3,1,34.7,38.9,2024-12-01T14:43:51.732Z,2024-12-01T18:39:15Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5395528187,212,21.5,5395528189,213,2.03,5395528183,140,25.6,5395528177,56,Back,5396792179,156,,5395528185,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754112163,718,1,2,81,1,anga7587r1zv4ey71ge9zxol3,1,32.3,68.5,2024-12-01T14:43:55.620Z,2024-12-01T14:43:59Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5395529021,141,95.4,5395529025,213,0.65,5395529023,212,30.0,5395529019,140,55.0,5395529017,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754112169,719,1,2,81,4,anga7587r1zv4ey71ge9zxol3,0,59.1,94.5,2024-12-01T14:43:58.884Z,2024-12-01T14:43:59Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5395529063,141,89.7,5395529067,213,5.97,5395529061,140,68.8,5395529059,56,Left,5395529065,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754112189,754,43,2,81,5,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-12-01T14:43:59.848Z,2024-12-01T18:40:22Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5396796141,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754112219,755,3,2,81,5,aljua8crr0vkwit0j3m59jw9j,0,32.0,5.8,2024-12-01T14:44:00.519Z,2024-12-01T18:39:29Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5395529291,56,Back,5396793203,464,,5395529295,285,,5395529437,233,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754112231,720,7,2,81,5,anga7587r1zv4ey71ge9zxol3,0,68.0,94.2,2024-12-01T14:44:00.520Z,2024-12-01T19:05:35Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5396793339,385,,5395529357,56,Left,5396879629,178,,5395529423,286,,5395529419,233,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754112247,756,43,2,81,7,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-12-01T14:44:01.704Z,2024-12-01T18:39:43Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5396793919,144,61,5395529451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754341329,902,1,2,81,7,aljua8crr0vkwit0j3m59jw9j,1,31.7,15.9,2024-12-01T14:44:02.088Z,2024-12-01T18:40:06Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5396795001,140,30.5,5396795005,212,3.9,5396794999,56,Back,5396795003,141,21.3,5396795007,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754112285,757,61,2,81,8,aljua8crr0vkwit0j3m59jw9j,1,29.8,22.1,2024-12-01T14:44:02.567Z,2024-12-01T18:40:09Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5395529621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754112361,721,1,2,81,9,anga7587r1zv4ey71ge9zxol3,1,66.3,80.6,2024-12-01T14:44:04.052Z,2024-12-01T14:44:05Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5395530021,213,4.39,5395530015,140,62.7,5395530017,141,64.2,5395530019,212,11.8,5395530013,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754112365,722,43,2,81,10,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-12-01T14:44:05.268Z,2024-12-01T18:40:24Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5396796271,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754112385,723,1,2,81,10,anga7587r1zv4ey71ge9zxol3,1,62.7,64.2,2024-12-01T14:44:05.492Z,2024-12-01T14:44:06Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5395530135,56,Center,5395530139,141,45.4,5395530137,140,65.7,5395530143,213,4.95,5395530141,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754112419,724,1,2,81,11,anga7587r1zv4ey71ge9zxol3,1,64.4,47.8,2024-12-01T14:44:06.371Z,2024-12-01T14:44:08Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5395530357,141,54.3,5395530369,213,0.30,5395530349,140,78.1,5395530337,56,Center,5395530365,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754112567,725,1,2,81,13,anga7587r1zv4ey71ge9zxol3,1,78.4,46.9,2024-12-01T14:44:08.004Z,2024-12-01T14:44:14Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5395531261,56,Right,5395531269,213,5.30,5395531267,212,33.3,5395531263,140,96.1,5395531273,1,,5395531265,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754112579,726,50,2,81,19,anga7587r1zv4ey71ge9zxol3,1,93.8,3.6,2024-12-01T14:44:13.782Z,2024-12-01T14:44:16Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5395531317,56,Right,5395531319,286,,5395531477,233,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754112599,758,7,2,81,19,aljua8crr0vkwit0j3m59jw9j,1,6.2,96.4,2024-12-01T14:44:13.783Z,2024-12-01T19:05:41Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5395531451,233,726,5395531401,56,Back,5396879951,178,,5396797303,385,,5395531399,167,,5395531403,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754112745,727,5,2,81,20,anga7587r1zv4ey71ge9zxol3,1,91.5,-1.5,2024-12-01T14:44:15.016Z,2024-12-01T14:51:36Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5395532213,233,759,5395532171,347,,5395532169,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754112649,759,5,2,81,20,aljua8crr0vkwit0j3m59jw9j,0,8.5,101.5,2024-12-01T14:44:15.016Z,2024-12-01T14:51:37Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5395531723,56,Back,5395532299,233,727,5395531725,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754112813,728,1,2,81,26,anga7587r1zv4ey71ge9zxol3,1,85.4,0.0,2024-12-01T14:44:20.852Z,2024-12-01T14:44:28Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5395532651,56,Right,5395532655,141,13.2,5395532661,1,,5395533199,189,,5395532657,212,24.1,5395532659,213,2.70,5395532653,140,64.7,5395532649,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754112863,729,1,2,81,29,anga7587r1zv4ey71ge9zxol3,1,64.7,13.2,2024-12-01T14:44:24.132Z,2024-12-01T14:44:26Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5395532877,213,2.15,5395532873,212,15.7,5395532863,56,Center,5395532871,141,32.5,5395532865,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754112907,730,1,2,81,31,anga7587r1zv4ey71ge9zxol3,1,56.5,32.5,2024-12-01T14:44:26.148Z,2024-12-01T14:44:28Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5395533155,141,24.1,5395533151,140,61.3,5395533163,213,5.44,5395533147,56,Center,5395533159,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754113017,731,1,2,81,36,anga7587r1zv4ey71ge9zxol3,1,63.9,18.8,2024-12-01T14:44:30.548Z,2024-12-01T14:44:35Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5395533787,213,5.69,5395533783,141,5.8,5395533785,212,15.8,5395533781,140,76.4,5395533779,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754113035,732,43,2,81,40,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-12-01T14:44:34.995Z,2024-12-01T18:40:58Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5395533865,56,Right,5396798615,144,3,5395533867,286,0,5395533887,233,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754113021,760,43,2,81,40,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-12-01T14:44:34.995Z,2024-12-01T18:40:59Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5395533797,285,0,5396798687,144,45,5395533795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754113107,733,1,2,81,41,anga7587r1zv4ey71ge9zxol3,1,79.2,17.1,2024-12-01T14:44:35.940Z,2024-12-01T14:44:39Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5395534303,213,0.25,5395534291,56,Center,5395534293,140,98.2,5395534299,212,20.6,5395534297,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754113115,734,1,2,81,44,anga7587r1zv4ey71ge9zxol3,0,99.0,27.2,2024-12-01T14:44:39.523Z,2024-12-01T18:41:07Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5396799141,224,,5395534367,213,1.74,5395534359,140,97.3,5395534353,2,,5395534357,56,Center,5395534355,155,,5396799143,20,,5395534361,141,43.0,5395534365,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754113123,761,52,2,81,45,aljua8crr0vkwit0j3m59jw9j,1,2.7,53.7,2024-12-01T14:44:40.375Z,2024-12-01T18:41:10Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5396799351,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754113509,762,1,2,82,5,aljua8crr0vkwit0j3m59jw9j,0,10.2,44.8,2024-12-01T14:44:59.720Z,2024-12-01T14:45:06Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5395536443,213,6.15,5395536437,212,69.4,5395536445,1,,5395536425,140,75.7,5395536415,199,,5395536431,141,31.2,5395537113,189,,5395536421,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754113559,735,61,2,82,7,anga7587r1zv4ey71ge9zxol3,1,23.3,67.6,2024-12-01T14:45:02.325Z,2024-12-01T14:45:05Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5395536671,56,Back,5395537033,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754113585,736,49,2,82,9,anga7587r1zv4ey71ge9zxol3,1,31.0,37.9,2024-12-01T14:45:03.620Z,2024-12-01T18:41:23Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5396800149,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754113731,737,1,2,82,14,anga7587r1zv4ey71ge9zxol3,1,47.5,32.2,2024-12-01T14:45:08.836Z,2024-12-01T14:45:11Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5395537581,56,Back,5395537589,213,4.84,5395537583,140,49.5,5395537587,212,16.0,5395537585,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754113769,738,1,2,82,16,anga7587r1zv4ey71ge9zxol3,1,52.3,7.3,2024-12-01T14:45:11.060Z,2024-12-01T14:45:12Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5395537741,140,59.2,5395537745,212,12.2,5395537739,56,Center,5395537747,213,0.94,5395537743,141,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754113853,739,1,2,82,18,anga7587r1zv4ey71ge9zxol3,1,59.2,21.8,2024-12-01T14:45:12.612Z,2024-12-01T14:45:16Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5395538151,212,14.3,5395538153,213,4.21,5395538145,56,Right,5395538149,141,3.4,5395538147,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754113957,740,1,2,82,21,anga7587r1zv4ey71ge9zxol3,1,49.6,7.7,2024-12-01T14:45:16.484Z,2024-12-01T14:45:20Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5395538683,212,32.1,5395538687,1,,5395538681,141,39.5,5395538677,56,Back,5395538679,140,27.0,5395538685,213,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754114029,741,1,2,82,26,anga7587r1zv4ey71ge9zxol3,1,27.2,39.5,2024-12-01T14:45:20.547Z,2024-12-01T14:45:24Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5395539145,140,31.6,5395539151,213,1.37,5395539147,141,73.2,5395539149,212,23.4,5395539143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754114111,742,1,2,82,30,anga7587r1zv4ey71ge9zxol3,1,31.6,73.2,2024-12-01T14:45:24.756Z,2024-12-01T14:45:29Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5395539661,56,Back,5395539667,141,28.0,5395539663,140,45.6,5395539673,212,34.1,5395539677,213,5.16,5395539681,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754114179,743,1,2,82,34,anga7587r1zv4ey71ge9zxol3,1,45.6,28.0,2024-12-01T14:45:29.333Z,2024-12-01T18:41:39Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5396801139,196,,5396801137,155,,5395539995,213,0.88,5395539991,141,90.9,5395539997,1,,5395539993,212,55.7,5395539989,140,79.6,5395539987,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754114227,744,1,2,82,38,anga7587r1zv4ey71ge9zxol3,0,79.8,90.6,2024-12-01T14:45:32.564Z,2024-12-01T14:45:35Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5395540217,212,18.2,5395540223,213,4.60,5395540213,141,64.0,5395540209,140,77.8,5395540207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754114253,745,3,2,82,39,anga7587r1zv4ey71ge9zxol3,0,79.0,65.8,2024-12-01T14:45:33.718Z,2024-12-01T18:41:45Z,d85h1t14o7agqal849ca7fehg,E. Otoo,,,5396801499,464,,5395540329,286,,5395540327,56,Center,5395541097,233,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754114245,763,7,2,82,39,aljua8crr0vkwit0j3m59jw9j,0,21.0,34.2,2024-12-01T14:45:33.719Z,2024-12-01T19:05:47Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5396801835,385,,5395541053,233,745,5395540301,56,Back,5395540303,285,,5396880223,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754114267,746,61,2,82,40,anga7587r1zv4ey71ge9zxol3,1,77.8,64.0,2024-12-01T14:45:34.653Z,2024-12-01T14:51:51Z,d85h1t14o7agqal849ca7fehg,E. Otoo,,,5395540407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754114277,764,1,2,82,41,aljua8crr0vkwit0j3m59jw9j,1,20.5,32.5,2024-12-01T14:45:35.790Z,2024-12-01T14:51:52Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5395540465,140,26.1,5395540475,213,0.43,5395540473,212,6.5,5395540469,141,36.5,5395540457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754114357,766,1,2,82,43,aljua8crr0vkwit0j3m59jw9j,0,30.7,30.9,2024-12-01T14:45:38.423Z,2024-12-01T14:45:41Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5395540917,141,14.2,5395540913,56,Right,5395540923,1,,5395540919,212,52.2,5395540915,140,79.2,5395540921,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754114435,748,1,2,82,49,anga7587r1zv4ey71ge9zxol3,1,19.6,90.2,2024-12-01T14:45:44.516Z,2024-12-01T14:50:31Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5395541405,141,58.8,5395541403,140,8.4,5395541409,213,4.21,5395541407,212,24.4,5395541401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754114495,749,1,2,82,51,anga7587r1zv4ey71ge9zxol3,1,8.4,58.8,2024-12-01T14:45:45.812Z,2024-12-01T14:45:48Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5395541699,141,78.4,5395541701,212,20.8,5395541697,140,23.6,5395541703,213,0.70,5395541695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754114555,750,1,2,82,53,anga7587r1zv4ey71ge9zxol3,1,23.6,78.4,2024-12-01T14:45:48.467Z,2024-12-01T14:45:52Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5395542075,212,33.1,5395542071,140,44.7,5395542069,56,Back,5395542079,1,,5395542077,213,5.45,5395542073,141,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754114575,751,1,2,82,57,anga7587r1zv4ey71ge9zxol3,0,58.4,40.3,2024-12-01T14:45:52.388Z,2024-12-01T14:45:53Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5395542195,213,0.77,5395542193,212,28.9,5395542189,140,78.1,5395542187,56,Center,5395542191,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754114569,767,61,2,82,58,aljua8crr0vkwit0j3m59jw9j,1,26.6,34.7,2024-12-01T14:45:53.208Z,2024-12-01T18:42:06Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5395542161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754114671,768,43,2,83,3,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-12-01T14:45:57.799Z,2024-12-01T18:42:15Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5396803735,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754114729,769,2,2,83,3,aljua8crr0vkwit0j3m59jw9j,1,11.4,37.0,2024-12-01T14:45:57.976Z,2024-12-01T18:42:20Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5395543027,141,35.0,5395543103,56,Center,5395543099,7,828b7y3phhpb62srvtrjhtgk4,5395543101,1,,5395543025,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754114767,752,55,2,83,3,anga7587r1zv4ey71ge9zxol3,1,44.1,68.2,2024-12-01T14:45:57.977Z,2024-12-01T18:42:26Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5396804491,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754114977,753,1,2,83,16,anga7587r1zv4ey71ge9zxol3,1,42.4,67.8,2024-12-01T14:46:10.628Z,2024-12-01T14:46:12Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5395544341,140,46.0,5395544345,212,12.5,5395544335,5,,5395544339,56,Back,5395544337,241,,5395544347,213,1.26,5395544343,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
