id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2802625361,790,1,2,73,56,77tfx9me4aaqhzv78bmgsy9bg,1,11.5,89.6,2025-04-18T18:33:26.066Z,2025-04-18T18:33:28Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5660369591,141,76.0,5660369587,56,Back,5660369593,212,11.6,5660369595,213,4.07,5660369589,140,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802625365,791,1,2,73,57,77tfx9me4aaqhzv78bmgsy9bg,0,3.9,75.6,2025-04-18T18:33:27.924Z,2025-04-18T18:33:28Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,5660369631,213,0.50,5660369619,56,Back,5660369627,212,18.7,5660369625,141,88.7,5660369621,140,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802625397,639,1,2,74,0,9qsmopgutr7ut5g6workk8w4i,0,69.2,7.6,2025-04-18T18:33:30.106Z,2025-04-18T18:33:30Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5660369859,212,12.3,5660369861,213,0.82,5660369857,141,20.9,5660369855,140,77.2,5660369851,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802625447,792,1,2,74,1,77tfx9me4aaqhzv78bmgsy9bg,0,19.0,80.6,2025-04-18T18:33:31.764Z,2025-04-18T18:33:33Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5660370151,213,5.73,5660370153,1,,5660370149,212,33.7,5660370147,141,54.6,5660370145,140,46.3,5660370143,56,Back,5660370141,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802740807,808,44,2,74,3,9qsmopgutr7ut5g6workk8w4i,1,53.2,47.6,2025-04-18T18:33:32.990Z,2025-04-18T20:36:54Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5661018131,233,971,5661018129,286,,5661018125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802740803,971,44,2,74,3,77tfx9me4aaqhzv78bmgsy9bg,0,46.8,52.4,2025-04-18T18:33:32.991Z,2025-04-18T20:36:54Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5661018135,233,808,5661018119,285,,5661018117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802625505,640,1,2,74,3,9qsmopgutr7ut5g6workk8w4i,1,52.7,50.7,2025-04-18T18:33:33.626Z,2025-04-18T18:33:36Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5660370469,141,40.9,5660370473,213,5.52,5660370467,140,59.3,5660370465,56,Center,5660370463,3,,5660370471,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802625515,641,61,2,74,6,9qsmopgutr7ut5g6workk8w4i,0,59.3,40.9,2025-04-18T18:33:36.091Z,2025-04-18T18:33:36Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5660370519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802625569,793,1,2,74,7,77tfx9me4aaqhzv78bmgsy9bg,1,32.0,57.2,2025-04-18T18:33:37.332Z,2025-04-18T18:33:39Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5660370877,213,4.05,5660370875,212,9.6,5660370867,56,Back,5660370871,141,46.0,5660370869,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802625697,794,1,2,74,9,77tfx9me4aaqhzv78bmgsy9bg,1,26.4,46.0,2025-04-18T18:33:39.140Z,2025-04-18T18:33:44Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,5660371459,141,32.8,5660371463,213,5.63,5660371461,212,14.8,5660371455,56,Back,5660371457,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802625713,795,1,2,74,14,77tfx9me4aaqhzv78bmgsy9bg,1,39.8,30.9,2025-04-18T18:33:44.692Z,2025-04-18T18:33:45Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5660371527,56,Back,5660371531,141,19.2,5660371529,140,34.5,5660371535,213,4.10,5660371533,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802625755,796,1,2,74,15,77tfx9me4aaqhzv78bmgsy9bg,1,34.5,19.2,2025-04-18T18:33:45.236Z,2025-04-18T18:33:47Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5660371765,141,33.3,5660371759,140,25.9,5660371775,213,2.33,5660371757,56,Back,5660371769,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802625959,797,1,2,74,17,77tfx9me4aaqhzv78bmgsy9bg,1,25.9,33.3,2025-04-18T18:33:47.186Z,2025-04-18T18:33:56Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,5660372887,140,29.3,5660372891,212,21.6,5660372893,213,1.40,5660372881,56,Back,5660372889,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802625977,798,1,2,74,26,77tfx9me4aaqhzv78bmgsy9bg,1,29.3,64.6,2025-04-18T18:33:56.500Z,2025-04-18T18:33:57Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5660372979,56,Back,5660372981,140,45.4,5660372983,141,74.1,5660372987,213,0.37,5660372985,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626033,799,1,2,74,27,77tfx9me4aaqhzv78bmgsy9bg,1,45.4,74.1,2025-04-18T18:33:57.252Z,2025-04-18T18:34:00Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5660373321,141,67.2,5660373327,213,3.48,5660373317,140,32.8,5660373325,212,14.0,5660373313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626139,800,1,2,74,29,77tfx9me4aaqhzv78bmgsy9bg,1,33.4,66.9,2025-04-18T18:33:59.907Z,2025-04-18T18:34:07Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5660373937,56,Back,5660373943,212,19.3,5660373945,213,4.64,5660373939,140,32.1,5660373941,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626169,801,1,2,74,37,77tfx9me4aaqhzv78bmgsy9bg,1,33.2,39.1,2025-04-18T18:34:07.219Z,2025-04-18T18:34:08Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,5660374097,56,Back,5660374101,141,63.9,5660374099,140,33.6,5660374103,212,16.9,5660374105,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626235,802,1,2,74,38,77tfx9me4aaqhzv78bmgsy9bg,1,32.8,64.8,2025-04-18T18:34:08.836Z,2025-04-18T18:34:13Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5660374459,212,16.8,5660374457,141,40.1,5660374461,213,4.66,5660374455,140,32.0,5660374453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626247,803,1,2,74,43,77tfx9me4aaqhzv78bmgsy9bg,1,32.0,35.7,2025-04-18T18:34:13.266Z,2025-04-18T18:34:14Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,5660374521,141,16.7,5660374517,56,Back,5660374525,213,5.25,5660374523,212,15.1,5660374519,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626287,804,1,2,74,43,77tfx9me4aaqhzv78bmgsy9bg,1,39.4,16.7,2025-04-18T18:34:13.908Z,2025-04-18T18:34:16Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5660374727,56,Back,5660374739,213,2.33,5660374731,141,30.0,5660374729,140,31.2,5660374733,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626367,805,1,2,74,45,77tfx9me4aaqhzv78bmgsy9bg,1,23.5,33.7,2025-04-18T18:34:15.891Z,2025-04-18T18:34:20Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,5660375253,213,1.44,5660375247,140,27.0,5660375245,56,Back,5660375249,141,74.2,5660375251,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626411,806,1,2,74,50,77tfx9me4aaqhzv78bmgsy9bg,1,27.0,74.2,2025-04-18T18:34:20.116Z,2025-04-18T18:34:23Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5660375493,140,39.3,5660375495,141,74.2,5660375497,212,12.9,5660375491,56,Back,5660375499,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626471,807,1,2,74,53,77tfx9me4aaqhzv78bmgsy9bg,1,41.2,77.6,2025-04-18T18:34:23.285Z,2025-04-18T18:34:27Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5660375833,213,2.23,5660375829,141,95.1,5660375825,56,Back,5660375827,140,32.4,5660375831,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626495,808,1,2,74,57,77tfx9me4aaqhzv78bmgsy9bg,1,35.4,93.5,2025-04-18T18:34:27.361Z,2025-04-18T18:34:28Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5660375969,213,4.38,5660375961,56,Back,5660375967,212,16.9,5660375965,141,70.0,5660375963,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626553,809,1,2,74,58,77tfx9me4aaqhzv78bmgsy9bg,1,31.1,69.6,2025-04-18T18:34:28.660Z,2025-04-18T18:34:33Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5660376363,1,,5660376353,56,Center,5660376361,213,6.05,5660376357,141,58.5,5660376355,140,61.0,5660376359,212,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626619,810,1,2,75,3,77tfx9me4aaqhzv78bmgsy9bg,1,65.7,69.6,2025-04-18T18:34:33.636Z,2025-04-18T18:34:37Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5660376801,212,18.7,5660376795,56,Left,5660376797,140,78.3,5660376803,213,0.78,5660376799,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626635,811,1,2,75,7,77tfx9me4aaqhzv78bmgsy9bg,1,76.2,72.7,2025-04-18T18:34:37.701Z,2025-04-18T18:34:38Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5660376899,212,9.5,5660376901,213,4.84,5660376895,140,77.4,5660376897,141,58.8,5660376893,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626665,812,1,2,75,8,77tfx9me4aaqhzv78bmgsy9bg,1,77.4,58.8,2025-04-18T18:34:38.739Z,2025-04-18T18:34:40Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5660377053,141,64.6,5660377049,56,Center,5660377057,213,0.34,5660377055,212,11.9,5660377051,140,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626675,813,61,2,75,9,77tfx9me4aaqhzv78bmgsy9bg,0,88.3,65.2,2025-04-18T18:34:39.532Z,2025-04-18T18:39:19Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5660377105,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626779,642,12,2,75,10,9qsmopgutr7ut5g6workk8w4i,1,12.0,41.5,2025-04-18T18:34:40.441Z,2025-04-18T18:34:46Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5660377699,212,12.9,5660377697,141,24.4,5660377703,213,5.16,5660377695,140,17.3,5660377693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626797,814,1,2,75,14,77tfx9me4aaqhzv78bmgsy9bg,0,90.5,80.2,2025-04-18T18:34:44.915Z,2025-04-18T20:37:55Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,5661020697,224,,5660377779,155,,5660377783,140,92.3,5660377785,141,43.4,5660377787,212,25.1,5660377789,213,4.79,5660377777,2,,5661020699,72,,5660377781,56,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,
2802626801,815,44,2,75,16,77tfx9me4aaqhzv78bmgsy9bg,1,92.8,44.8,2025-04-18T18:34:46.570Z,2025-04-18T18:37:53Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5660377807,286,,5660377805,56,Center,5660377981,233,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626789,643,44,2,75,16,9qsmopgutr7ut5g6workk8w4i,0,7.2,55.2,2025-04-18T18:34:46.571Z,2025-04-18T18:37:53Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5660377747,285,,5660377957,233,815,5660377745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626817,644,43,2,75,16,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-18T18:34:46.925Z,2025-04-18T18:35:58Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5660377881,212,17.0,5660377877,140,21.9,5660377875,56,Back,5660377879,141,60.2,5660386253,144,12,5660377931,15,0,5660377883,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802627793,822,1,2,75,17,77tfx9me4aaqhzv78bmgsy9bg,1,91.9,43.1,2025-04-18T18:34:47.123Z,2025-04-18T18:35:35Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5660383401,56,Center,5660383409,213,2.83,5660383399,3,,5660383405,141,45.7,5660383407,212,5.8,5660383403,140,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626923,816,1,2,75,20,77tfx9me4aaqhzv78bmgsy9bg,1,76.1,35.4,2025-04-18T18:34:50.161Z,2025-04-18T18:35:17Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,1.0,5660378489,56,Center,5660378497,213,5.78,5660378495,212,12.3,5660378493,141,26.7,5660381263,210,15,5660378491,140,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626929,817,15,2,75,22,77tfx9me4aaqhzv78bmgsy9bg,1,86.8,26.7,2025-04-18T18:34:52.452Z,2025-04-18T21:06:38Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5660378529,22,,5660378537,56,Center,5660381297,147,40.2,5660380733,20,,5660381291,100,,5660381283,55,816,5660381289,103,19,5660378533,63,,5660381281,29,5660381293,146,5660381279,78,5660381333,233,,,645,94.9,5660380737,82,,5660381303,230,5660381305,231,49.8,5660381287,102,,,,99.9,48.9,,,
2802626997,645,10,2,75,22,9qsmopgutr7ut5g6workk8w4i,1,5.1,59.7,2025-04-18T18:34:52.552Z,2025-04-18T18:35:18Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5660381377,233,817,5660378825,94,,5660378827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802626983,818,15,2,75,24,77tfx9me4aaqhzv78bmgsy9bg,1,89.3,47.9,2025-04-18T18:34:54.644Z,2025-04-18T18:36:11Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5660387693,78,,5660387707,147,48.2,5660387317,20,,5660387695,102,48.5,5660387701,458,,5660387751,233,646,5660378777,56,Center,5660387709,230,99.7,5660387705,146,5660387697,103,5660387703,100,5660378773,22,94.3,,,19,5660387711,231,50.7,5660378775,17,5660387699,328,,5660387331,82,,,,,,,,
2802627073,646,10,2,75,24,9qsmopgutr7ut5g6workk8w4i,1,5.7,51.8,2025-04-18T18:34:54.744Z,2025-04-18T18:38:21Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5660379281,94,,5660379283,56,Back,5660387771,233,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802629647,668,61,2,75,25,9qsmopgutr7ut5g6workk8w4i,1,4.6,42.1,2025-04-18T18:34:55.094Z,2025-04-18T18:37:13Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5660393837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802628749,826,61,2,75,26,77tfx9me4aaqhzv78bmgsy9bg,0,95.3,57.9,2025-04-18T18:34:56.269Z,2025-04-18T18:36:26Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5660388801,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802630115,670,61,2,75,27,9qsmopgutr7ut5g6workk8w4i,1,5.0,44.3,2025-04-18T18:34:57Z,2025-04-18T21:04:25Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5660396551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802630433,671,12,2,75,28,9qsmopgutr7ut5g6workk8w4i,1,9.8,45.2,2025-04-18T18:34:58.888Z,2025-04-18T20:39:12Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5660398251,140,6.3,5660398249,56,Back,5660398257,213,1.69,5660398255,212,30.6,5660398253,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802627275,647,12,2,75,33,9qsmopgutr7ut5g6workk8w4i,1,7.5,86.3,2025-04-18T18:35:03.214Z,2025-04-18T18:35:12Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5660380459,140,29.8,5660380465,212,24.1,5660380467,213,0.23,5660380463,141,94.5,5660380455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802627227,819,1,2,75,35,77tfx9me4aaqhzv78bmgsy9bg,1,65.5,14.4,2025-04-18T18:35:05.139Z,2025-04-18T18:35:09Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,5660380207,212,10.2,5660380205,141,5.9,5660380203,140,73.5,5660380209,213,5.68,5660380201,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802627233,820,61,2,75,39,77tfx9me4aaqhzv78bmgsy9bg,0,65.8,30.0,2025-04-18T18:35:09.812Z,2025-04-18T18:35:10Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5660380241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802627287,648,4,2,75,40,9qsmopgutr7ut5g6workk8w4i,1,33.0,71.0,2025-04-18T18:35:10.802Z,2025-04-18T18:35:15Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5660380569,13,,5660380575,265,,5660380573,152,,5660380571,56,Back,5660380707,285,,5660380615,233,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802627257,821,4,2,75,40,77tfx9me4aaqhzv78bmgsy9bg,0,67.0,29.0,2025-04-18T18:35:10.803Z,2025-04-18T18:35:16Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5660380651,286,,5660380421,265,,5660380415,13,,5660380417,56,Center,5660380419,152,,5660380653,233,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802627471,649,1,2,75,49,9qsmopgutr7ut5g6workk8w4i,1,31.5,67.5,2025-04-18T18:35:19.432Z,2025-04-18T18:38:33Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5660381559,152,,5660381571,213,5.53,5660381565,140,46.4,5660381567,141,46.1,5660381569,212,21.4,5660381561,56,Back,5660381555,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802627559,650,1,2,75,51,9qsmopgutr7ut5g6workk8w4i,1,51.9,42.5,2025-04-18T18:35:21.560Z,2025-04-18T18:35:24Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5660382007,56,Right,5660382013,212,21.4,5660382015,213,4.96,5660382011,141,12.0,5660382009,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802627635,651,1,2,75,54,9qsmopgutr7ut5g6workk8w4i,1,56.8,12.0,2025-04-18T18:35:24.409Z,2025-04-18T18:35:28Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5660382481,140,45.6,5660382487,213,2.34,5660382485,212,16.8,5660382483,141,29.7,5660382479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802627771,652,1,2,75,58,9qsmopgutr7ut5g6workk8w4i,1,45.3,28.0,2025-04-18T18:35:28.185Z,2025-04-18T18:35:34Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5660383241,213,1.88,5660383237,141,46.6,5660383235,140,41.4,5660383233,56,Back,5660383239,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802627855,653,1,2,76,4,9qsmopgutr7ut5g6workk8w4i,1,41.3,49.9,2025-04-18T18:35:34.078Z,2025-04-18T18:35:37Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5660383761,212,21.8,5660383757,140,51.8,5660383755,56,Center,5660383763,213,1.04,5660383759,141,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802627917,655,1,2,76,8,9qsmopgutr7ut5g6workk8w4i,1,59.2,81.7,2025-04-18T18:35:38.776Z,2025-04-18T18:35:41Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5660384109,213,6.00,5660384101,56,Center,5660384103,140,78.9,5660384107,212,21.5,5660384105,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802627923,656,61,2,76,10,9qsmopgutr7ut5g6workk8w4i,0,78.8,72.6,2025-04-18T18:35:40.867Z,2025-04-18T18:35:41Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5660384143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802628201,823,12,2,76,11,77tfx9me4aaqhzv78bmgsy9bg,1,13.4,32.2,2025-04-18T18:35:41.554Z,2025-04-18T18:35:54Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,5660385611,56,Back,5660385613,140,28.9,5660385615,141,6.8,5660385617,212,23.7,5660385619,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802627967,657,1,2,76,12,9qsmopgutr7ut5g6workk8w4i,1,71.1,95.1,2025-04-18T18:35:42.882Z,2025-04-18T18:35:44Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5660384421,141,86.9,5660384417,140,61.4,5660384413,56,Left,5660384425,213,3.64,5660384423,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802628085,658,1,2,76,14,9qsmopgutr7ut5g6workk8w4i,1,60.1,87.4,2025-04-18T18:35:44.169Z,2025-04-18T18:35:48Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5660384979,213,5.47,5660384977,212,9.8,5660384975,141,77.0,5660384973,140,66.5,5660384971,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802628129,659,1,2,76,18,9qsmopgutr7ut5g6workk8w4i,1,67.6,87.1,2025-04-18T18:35:48.488Z,2025-04-18T18:35:50Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5660385199,212,10.5,5660385201,213,0.51,5660385193,140,76.3,5660385187,56,Left,5660385195,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802628183,660,1,2,76,20,9qsmopgutr7ut5g6workk8w4i,1,76.2,94.4,2025-04-18T18:35:50.282Z,2025-04-18T18:35:53Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5660385543,140,90.7,5660385545,141,83.2,5660385547,212,17.0,5660385541,56,Left,5660385539,155,,5660385549,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802628187,661,50,2,76,23,9qsmopgutr7ut5g6workk8w4i,1,96.2,71.6,2025-04-18T18:35:53.342Z,2025-04-18T18:35:57Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5660385907,233,824,5660385569,286,,5660385567,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802628217,824,7,2,76,23,77tfx9me4aaqhzv78bmgsy9bg,1,3.8,28.4,2025-04-18T18:35:53.343Z,2025-04-18T20:40:02Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5660385825,233,661,5661026021,178,,5660385673,167,,5660385677,285,,5660385675,56,Back,5661026019,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802628197,662,6,2,76,23,9qsmopgutr7ut5g6workk8w4i,1,96.6,70.5,2025-04-18T18:35:53.966Z,2025-04-18T18:37:52Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5660386255,233,825,5660385635,56,Center,5660385637,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802628225,825,6,2,76,23,77tfx9me4aaqhzv78bmgsy9bg,0,3.4,29.5,2025-04-18T18:35:53.966Z,2025-04-18T20:40:06Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5660386199,56,Back,5660386201,73,,5660386331,233,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802629119,663,1,2,77,4,9qsmopgutr7ut5g6workk8w4i,0,99.5,99.5,2025-04-18T18:36:34.121Z,2025-04-18T20:40:10Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5660390781,6,,5660390795,140,92.3,5661026205,20,,5660390779,2,,5660390787,223,,5660390801,212,32.2,5660390907,1,,5660390803,213,4.48,5660390799,141,5660390791,56,5660390783,155,,,53.4,,,Center,,,,,,,,,,,,,,,,,,
