id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2804445019,790,1,2,75,39,ahnt9ejgwj58ul8auzdvi3czf,1,51.9,53.3,2025-04-21T13:34:49.471Z,2025-04-21T13:34:51Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5670173575,212,17.0,5670173573,141,44.3,5670173569,56,Center,5670173571,140,67.0,5670173577,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445023,791,1,2,75,41,ahnt9ejgwj58ul8auzdvi3czf,0,67.0,44.3,2025-04-21T13:34:51.759Z,2025-04-21T13:34:52Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5670173593,213,5.14,5670173587,140,73.6,5670173585,56,Center,5670173589,141,22.1,5670173591,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445087,639,1,2,75,43,c165yjiny1qnmfdvefxvflnkc,1,45.5,75.1,2025-04-21T13:34:53.864Z,2025-04-21T14:02:06Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5670173831,140,70.5,5670173837,213,0.34,5670173833,141,88.6,5670173829,56,Left,5670173835,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445097,640,61,2,75,44,c165yjiny1qnmfdvefxvflnkc,0,70.7,89.0,2025-04-21T13:34:54.384Z,2025-04-21T14:02:09Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5670173889,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445081,793,1,2,75,46,ahnt9ejgwj58ul8auzdvi3czf,1,34.7,15.2,2025-04-21T13:34:57.151Z,2025-04-21T13:34:58Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5670173791,212,25.8,5670173789,141,36.7,5670173785,56,Back,5670173787,140,14.5,5670173793,213,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445117,794,1,2,75,48,ahnt9ejgwj58ul8auzdvi3czf,1,14.4,36.0,2025-04-21T13:34:58.719Z,2025-04-21T13:35:05Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5670174007,56,Back,5670174015,213,0.02,5670174011,141,36.4,5670174009,140,25.7,5670174013,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445133,795,1,2,75,54,ahnt9ejgwj58ul8auzdvi3czf,1,41.7,46.3,2025-04-21T13:35:05.023Z,2025-04-21T13:35:08Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5670174145,213,0.91,5670174139,140,56.8,5670174143,212,26.0,5670174137,56,Center,5670174141,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445161,796,1,2,75,58,ahnt9ejgwj58ul8auzdvi3czf,1,62.3,74.1,2025-04-21T13:35:08.415Z,2025-04-21T13:35:12Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5670174289,141,96.0,5670174291,212,20.2,5670174285,56,Left,5670174293,213,0.83,5670174287,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445185,797,1,2,76,2,ahnt9ejgwj58ul8auzdvi3czf,1,80.4,87.8,2025-04-21T13:35:12.848Z,2025-04-21T13:35:15Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5670174373,212,13.3,5670174371,141,75.7,5670174369,140,70.4,5670174375,213,3.81,5670174367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445195,798,1,2,76,4,ahnt9ejgwj58ul8auzdvi3czf,0,70.8,73.5,2025-04-21T13:35:15.184Z,2025-04-21T13:35:16Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5670174425,213,5.60,5670174419,140,92.1,5670174423,212,28.8,5670174415,155,,5670174417,56,Center,5670174421,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445203,641,11,2,76,7,c165yjiny1qnmfdvefxvflnkc,1,9.9,47.8,2025-04-21T13:35:17.479Z,2025-04-21T19:14:30Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5670174453,88,,5670174451,56,Back,5671689537,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445257,642,1,2,76,8,c165yjiny1qnmfdvefxvflnkc,1,14.4,51.6,2025-04-21T13:35:18.680Z,2025-04-21T13:35:28Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5670174843,56,Back,5670174849,212,25.0,5670174845,140,32.0,5670174847,141,76.3,5670174841,123,,5670174851,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445275,643,1,2,76,18,c165yjiny1qnmfdvefxvflnkc,1,66.5,66.7,2025-04-21T13:35:28.264Z,2025-04-21T13:35:30Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5670174927,56,Center,5670174931,140,64.6,5670174937,212,16.2,5670174939,213,4.59,5670174935,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445277,644,50,2,76,19,c165yjiny1qnmfdvefxvflnkc,1,67.0,43.3,2025-04-21T13:35:29.408Z,2025-04-21T19:16:38Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5671695157,233,799,5670174945,286,,5670174943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445299,799,7,2,76,19,ahnt9ejgwj58ul8auzdvi3czf,0,33.0,56.7,2025-04-21T13:35:29.409Z,2025-04-21T19:16:38Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5670175087,285,,5671695141,233,644,5671690411,178,,5671690409,385,,5670175085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804715681,784,61,2,76,20,c165yjiny1qnmfdvefxvflnkc,1,70.9,47.3,2025-04-21T13:35:30.722Z,2025-04-21T19:14:59Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5671690733,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445311,801,1,2,76,22,ahnt9ejgwj58ul8auzdvi3czf,1,23.9,69.7,2025-04-21T13:35:33.167Z,2025-04-21T13:35:35Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5670175125,212,19.6,5670175127,213,3.67,5670175121,140,7.8,5670175123,141,55.2,5670175119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445331,802,1,2,76,24,ahnt9ejgwj58ul8auzdvi3czf,1,7.1,54.8,2025-04-21T13:35:35.056Z,2025-04-21T13:35:37Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5670175215,212,22.9,5670175217,213,0.29,5670175211,140,28.0,5670175209,56,Back,5670175213,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445351,803,1,2,76,26,ahnt9ejgwj58ul8auzdvi3czf,1,28.0,64.3,2025-04-21T13:35:37.136Z,2025-04-21T13:35:39Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5670175303,140,24.7,5670175307,212,21.0,5670175301,56,Back,5670175309,213,1.74,5670175305,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445401,804,1,2,76,29,ahnt9ejgwj58ul8auzdvi3czf,1,28.9,89.1,2025-04-21T13:35:39.455Z,2025-04-21T14:00:59Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5670175639,212,15.8,5670175635,140,14.5,5670175633,56,Back,5670175641,213,3.43,5670175637,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445453,805,1,2,76,36,ahnt9ejgwj58ul8auzdvi3czf,1,15.4,80.2,2025-04-21T13:35:46.528Z,2025-04-21T14:01:03Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5670175909,213,0.13,5670175905,141,85.0,5670175903,140,38.3,5670175901,56,Back,5670175907,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445465,806,1,2,76,40,ahnt9ejgwj58ul8auzdvi3czf,1,38.3,85.0,2025-04-21T13:35:50.735Z,2025-04-21T19:15:17Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5670175989,212,14.9,5670175991,213,3.86,5671691439,156,,5670175985,140,27.6,5670175987,141,70.5,5670175983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445485,807,1,2,76,42,ahnt9ejgwj58ul8auzdvi3czf,1,27.6,70.5,2025-04-21T13:35:52.336Z,2025-04-21T14:01:16Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5670176071,212,13.9,5670176069,141,70.3,5670176065,56,Back,5670176073,213,6.27,5670176067,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445487,808,61,2,76,44,ahnt9ejgwj58ul8auzdvi3czf,1,38.6,70.6,2025-04-21T13:35:54.603Z,2025-04-21T13:35:54Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5670176077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445541,809,1,2,76,45,ahnt9ejgwj58ul8auzdvi3czf,1,36.6,59.4,2025-04-21T13:35:55.439Z,2025-04-21T13:35:59Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5670176335,141,33.9,5670176339,213,5.56,5670176331,56,Center,5670176337,212,26.1,5670176333,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445567,810,1,2,76,48,ahnt9ejgwj58ul8auzdvi3czf,1,70.8,41.3,2025-04-21T13:35:58.927Z,2025-04-21T13:36:02Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5670176473,212,28.7,5670176469,140,93.8,5670176471,141,18.6,5670176475,213,5.71,5670176467,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445569,811,1,2,76,52,ahnt9ejgwj58ul8auzdvi3czf,0,93.8,18.6,2025-04-21T13:36:02.783Z,2025-04-21T19:15:30Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5670176505,213,2.01,5670176499,140,87.2,5671692101,20,,5670176493,2,,5670176503,212,16.4,5671692099,224,,5670176501,141,40.4,5670176497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445593,645,12,2,76,54,c165yjiny1qnmfdvefxvflnkc,1,13.6,66.7,2025-04-21T13:36:04.511Z,2025-04-21T14:00:18Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5670176621,212,24.4,5670176619,141,100.0,5670176615,56,Back,5670176623,213,1.76,5670176617,140,9.2,5670176675,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445599,646,5,2,76,54,c165yjiny1qnmfdvefxvflnkc,0,11.2,101.6,2025-04-21T13:36:05.047Z,2025-04-21T14:08:36Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5670176645,56,Back,5670176761,233,812,5670176647,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445607,812,5,2,76,54,ahnt9ejgwj58ul8auzdvi3czf,1,88.8,-1.6,2025-04-21T13:36:05.047Z,2025-04-21T14:00:19Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5670176701,347,,5670176699,56,Right,5670176745,233,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445805,647,18,2,77,25,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-04-21T13:36:36.040Z,2025-04-21T13:36:36Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5670177823,42,,5670177825,44,Defender,5670177865,55,648,5670177827,59,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445809,648,19,2,77,25,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-04-21T13:36:36.041Z,2025-04-21T13:36:37Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5670177843,292,4,5670177847,44,Defender,5670177841,59,29,5670177839,145,6,5670177849,55,647,5670177845,293,4,5670177835,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446079,813,18,2,78,4,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-21T13:37:14.737Z,2025-04-21T13:37:15Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5670179281,59,23,5670179279,44,Forward,5670179305,55,814,5670179277,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446081,814,19,2,78,4,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-21T13:37:14.738Z,2025-04-21T13:37:15Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5670179297,293,3,5670179291,145,9,5670179293,59,9,5670179299,44,Forward,5670179287,42,,5670179295,292,9,5670179301,55,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446105,815,18,2,78,6,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-21T13:37:16.545Z,2025-04-21T13:37:26Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5670179441,59,17,5670179491,55,816,5670179437,42,,5670179439,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446109,816,19,2,78,6,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-21T13:37:16.546Z,2025-04-21T13:37:26Z,8ngloyr6r0m71p8kgpfe69bvu,S. Berger,,,5670179461,42,,5670179467,145,11,5670179475,44,Midfielder,5670179477,55,815,5670179469,59,14,5670179471,292,6,5670179473,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446123,817,40,2,78,13,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-21T13:37:23.659Z,2025-04-21T13:38:35Z,,,,,5670179567,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",5670179561,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5",5670179563,59,"1, 3, 19, 8, 25, 4, 14, 41, 9, 21, 10, 2, 7, 30, 33, 36",5670179559,30,"b2492j7qzdo7g3ysxz6gq4g5x, 9zhmwx3g0m6xi2oh57g4z35nu, 7h39w16zvj1lbfb0rqr7kvt1x, avtms6bcr8i7qdacuv225evo5, 7zaveckhldl5rieo5ddsqtt2i, 4qo7eu3xwhkpssbuyk4n70fe1, 8ngloyr6r0m71p8kgpfe69bvu, lmrff8mviimc33yyrpjzr2tw, 6f6x6f9iybgp9pmkqati2otn8, lioz4hr2umpne2bwar18qa96, bb8q9cgqzw9n2tmkl8s3bth0q, 2513579m13glsous1p82fbjzd, 242y4x99xvpu9zvln5vxoepjp, d8nahz092xxj6muqc24hocp3o, cuufy3ioo1kio56er2cfn0mqc, 89xit2bryc0g4yhqina7akjkk",5670179565,130,8,5670179569,194,b2492j7qzdo7g3ysxz6gq4g5x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446189,818,1,2,78,21,ahnt9ejgwj58ul8auzdvi3czf,1,84.3,0.0,2025-04-21T13:37:31.599Z,2025-04-21T19:41:21Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5670179947,107,,5670179955,212,21.9,5670179959,1,,5670179951,140,72.1,5670179957,213,2.20,5670179949,56,Center,5670231895,189,,5670179953,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446225,819,1,2,78,23,ahnt9ejgwj58ul8auzdvi3czf,1,72.1,25.0,2025-04-21T13:37:33.663Z,2025-04-21T14:01:46Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5670180159,213,2.00,5670180155,141,55.4,5670180153,140,63.2,5670180157,212,22.7,5670180151,56,Center,5670231981,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446243,820,1,2,78,27,ahnt9ejgwj58ul8auzdvi3czf,1,63.2,55.4,2025-04-21T13:37:37.839Z,2025-04-21T14:01:55Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5670180225,56,Back,5670180235,212,28.0,5670180229,140,37.6,5670180239,213,3.43,5670180231,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446247,821,1,2,78,29,ahnt9ejgwj58ul8auzdvi3czf,1,37.6,43.7,2025-04-21T13:37:39.584Z,2025-04-21T13:37:40Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5670180281,213,5.43,5670180275,140,55.4,5670180273,56,Right,5670180279,212,28.6,5670180277,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446257,822,1,2,78,29,ahnt9ejgwj58ul8auzdvi3czf,1,55.4,11.9,2025-04-21T13:37:40.238Z,2025-04-21T13:37:41Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5670180327,140,63.1,5670180331,212,20.2,5670180325,56,Center,5670180333,213,1.16,5670180329,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446269,823,1,2,78,31,ahnt9ejgwj58ul8auzdvi3czf,1,63.1,39.2,2025-04-21T13:37:41.279Z,2025-04-21T13:37:42Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5670180403,141,16.8,5670180407,213,5.26,5670180401,140,71.9,5670180399,56,Right,5670180405,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446285,824,1,2,78,32,ahnt9ejgwj58ul8auzdvi3czf,0,71.2,17.7,2025-04-21T13:37:42.303Z,2025-04-21T13:37:43Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5670180479,56,Right,5670180487,213,6.16,5670180481,140,100.0,5670180485,212,30.8,5670180483,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446393,650,5,2,78,33,c165yjiny1qnmfdvefxvflnkc,1,-0.8,86.0,2025-04-21T13:37:43.672Z,2025-04-21T14:08:36Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5670221657,233,825,5670181065,346,,5670181063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446327,825,5,2,78,33,ahnt9ejgwj58ul8auzdvi3czf,0,100.8,14.0,2025-04-21T13:37:43.672Z,2025-04-21T14:08:36Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5670180719,346,,5670180717,56,Right,5670221705,233,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446405,651,1,2,78,45,c165yjiny1qnmfdvefxvflnkc,1,5.4,61.5,2025-04-21T13:37:55.702Z,2025-04-21T14:00:49Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5670181125,237,,5670181113,56,Back,5670181119,212,10.7,5670181115,140,5.4,5670181117,141,45.8,5670181111,124,,5670181121,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446427,652,1,2,78,46,c165yjiny1qnmfdvefxvflnkc,1,5.4,45.8,2025-04-21T13:37:56.262Z,2025-04-21T14:00:51Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5670181207,140,17.8,5670181211,212,29.2,5670181205,56,Back,5670181209,141,7.4,5670181213,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446463,653,1,2,78,47,c165yjiny1qnmfdvefxvflnkc,1,14.1,5.0,2025-04-21T13:37:58.230Z,2025-04-21T14:00:53Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5670181403,141,10.4,5670181407,213,0.17,5670181401,140,33.9,5670181399,56,Back,5670181405,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446475,654,1,2,78,51,c165yjiny1qnmfdvefxvflnkc,1,34.7,10.1,2025-04-21T13:38:01.334Z,2025-04-21T13:38:03Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5670181455,56,Back,5670181459,141,5.5,5670181461,212,4.3,5670181457,140,31.9,5670181463,213,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446479,655,61,2,78,52,c165yjiny1qnmfdvefxvflnkc,0,31.8,5.5,2025-04-21T13:38:02.902Z,2025-04-21T13:38:03Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5670181475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446541,827,1,2,78,55,ahnt9ejgwj58ul8auzdvi3czf,1,60.4,79.9,2025-04-21T13:38:05.615Z,2025-04-21T13:38:09Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5670181779,140,58.4,5670181781,141,95.0,5670181783,212,10.5,5670181785,213,1.77,5670181777,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446571,828,1,2,78,58,ahnt9ejgwj58ul8auzdvi3czf,1,58.4,95.0,2025-04-21T13:38:09.231Z,2025-04-21T14:02:19Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5670181927,140,65.6,5670181931,212,18.5,5670181933,213,5.13,5670181925,56,Center,5670181929,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446581,829,1,2,79,1,ahnt9ejgwj58ul8auzdvi3czf,1,65.6,70.2,2025-04-21T13:38:12.126Z,2025-04-21T13:38:13Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5670182001,213,3.08,5670181997,141,71.5,5670181995,140,52.1,5670181993,56,Center,5670181999,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446587,830,1,2,79,3,ahnt9ejgwj58ul8auzdvi3czf,1,52.1,71.5,2025-04-21T13:38:13.375Z,2025-04-21T14:02:27Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5670182039,213,0.88,5670182035,141,91.8,5670182033,140,62.9,5670182031,56,Left,5670182037,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446601,831,1,2,79,4,ahnt9ejgwj58ul8auzdvi3czf,1,62.9,91.8,2025-04-21T13:38:14.335Z,2025-04-21T14:02:32Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5670182099,56,Left,5670182103,141,79.1,5670182101,140,55.4,5670182107,213,3.97,5670182105,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804457051,999,1,2,79,5,ahnt9ejgwj58ul8auzdvi3czf,1,66.4,97.4,2025-04-21T13:38:15.256Z,2025-04-21T14:02:49Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5670240657,141,84.5,5670240661,213,3.90,5670240653,56,Left,5670240659,212,12.8,5670240655,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446643,832,1,2,79,5,ahnt9ejgwj58ul8auzdvi3czf,1,55.4,78.2,2025-04-21T13:38:15.775Z,2025-04-21T13:38:19Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5670182367,212,16.8,5670182361,56,Back,5670182363,140,41.7,5670182365,141,65.4,5670182369,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446681,833,1,2,79,11,ahnt9ejgwj58ul8auzdvi3czf,1,41.7,65.4,2025-04-21T13:38:22.046Z,2025-04-21T13:38:23Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5670182573,140,47.8,5670182571,56,Back,5670182577,212,6.5,5670182579,213,0.14,5670182575,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446695,834,1,2,79,13,ahnt9ejgwj58ul8auzdvi3czf,1,47.8,66.7,2025-04-21T13:38:23.407Z,2025-04-21T13:38:24Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5670182643,212,15.7,5670182641,141,65.4,5670182637,56,Back,5670182639,140,32.9,5670182645,213,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446709,835,1,2,79,13,ahnt9ejgwj58ul8auzdvi3czf,1,32.9,65.4,2025-04-21T13:38:24.095Z,2025-04-21T13:38:26Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5670182715,213,0.74,5670182707,56,Left,5670182713,212,24.6,5670182709,140,50.3,5670182711,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804446731,836,1,2,79,16,ahnt9ejgwj58ul8auzdvi3czf,0,50.3,89.7,2025-04-21T13:38:26.366Z,2025-04-21T13:38:29Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5670182803,212,27.7,5670182797,56,Center,5670182805,213,5.44,5670182799,140,67.8,5670182801,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
