id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2746914745,619,1,2,66,13,anga7587r1zv4ey71ge9zxol3,1,49.9,71.1,2024-11-10T14:27:53.555Z,2024-11-10T21:07:24Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5356265881,212,18.9,5356265879,141,96.1,5356265875,56,Back,5356265883,213,2.02,5356265877,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746914769,620,1,2,66,14,anga7587r1zv4ey71ge9zxol3,1,34.0,84.4,2024-11-10T14:27:54.562Z,2024-11-10T14:27:56Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5356266005,56,Back,5356266021,213,4.52,5356266017,212,29.9,5356266011,140,28.5,5356266013,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746914917,621,1,2,66,16,anga7587r1zv4ey71ge9zxol3,1,29.1,41.5,2024-11-10T14:27:56.259Z,2024-11-10T14:28:02Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5356266719,56,Back,5356266723,141,49.0,5356266721,140,11.2,5356266725,212,19.5,5356266727,213,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746914935,622,1,2,66,22,anga7587r1zv4ey71ge9zxol3,0,18.5,49.7,2024-11-10T14:28:02.339Z,2024-11-10T21:07:37Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5356266869,157,,5356266873,140,65.7,5356266879,213,6.21,5356266871,56,Center,5356266877,212,49.7,5356266875,141,44.6,5356266881,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746915021,572,44,2,66,25,36g6ifzjliec1jqnbtf7yesme,1,29.3,54.0,2024-11-10T14:28:05.810Z,2024-11-10T15:06:17Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5356267373,285,,5356267419,233,623,5356267371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746914993,623,44,2,66,25,anga7587r1zv4ey71ge9zxol3,0,70.7,46.0,2024-11-10T14:28:05.811Z,2024-11-10T15:06:17Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5356267265,286,,5356267263,56,Center,5356267447,233,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746915057,573,1,2,66,25,36g6ifzjliec1jqnbtf7yesme,1,34.0,64.8,2024-11-10T14:28:06.055Z,2024-11-10T21:08:18Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5356267569,213,5.93,5356267563,141,58.3,5356267567,212,12.8,5356267549,3,,5356267553,56,Back,5356267559,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746915087,574,61,2,66,28,36g6ifzjliec1jqnbtf7yesme,0,44.6,57.0,2024-11-10T14:28:08.578Z,2024-11-10T21:08:26Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5356267709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746915107,624,1,2,66,29,anga7587r1zv4ey71ge9zxol3,1,51.4,43.8,2024-11-10T14:28:09.555Z,2024-11-10T21:08:32Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5356267797,212,7.0,5356267795,141,33.6,5356267791,56,Center,5356267799,213,4.82,5356267793,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746915137,625,1,2,66,30,anga7587r1zv4ey71ge9zxol3,1,47.4,33.8,2024-11-10T14:28:10.835Z,2024-11-10T21:08:39Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5356267967,140,32.9,5356267965,56,Back,5356267975,213,2.93,5356267971,212,15.6,5356267969,141,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746915173,626,1,2,66,31,anga7587r1zv4ey71ge9zxol3,1,36.0,35.4,2024-11-10T14:28:11.970Z,2024-11-10T21:08:42Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5356268179,140,46.6,5356268183,212,12.0,5356268185,213,5.91,5356268181,141,28.9,5356268177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746915217,627,1,2,66,34,anga7587r1zv4ey71ge9zxol3,1,43.1,30.0,2024-11-10T14:28:14.483Z,2024-11-10T14:28:15Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5356268387,56,Right,5356268393,212,26.3,5356268395,213,5.66,5356268391,141,7.3,5356268389,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746915259,628,1,2,66,35,anga7587r1zv4ey71ge9zxol3,1,61.1,10.6,2024-11-10T14:28:15.299Z,2024-11-10T14:28:17Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5356268667,56,Right,5356268671,141,3.8,5356268675,213,5.98,5356268673,212,15.7,5356268669,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746915325,629,1,2,66,37,anga7587r1zv4ey71ge9zxol3,1,74.9,6.8,2024-11-10T14:28:17.251Z,2024-11-10T14:28:19Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5356269067,213,3.06,5356269057,141,8.8,5356269051,140,58.1,5356269063,212,17.7,5356269047,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746915373,630,1,2,66,39,anga7587r1zv4ey71ge9zxol3,1,62.0,5.6,2024-11-10T14:28:19.523Z,2024-11-10T21:09:22Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5356269293,140,51.3,5356269299,213,2.16,5356269291,56,Center,5356269295,141,30.5,5356269297,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746915521,631,1,2,66,41,anga7587r1zv4ey71ge9zxol3,1,51.9,32.9,2024-11-10T14:28:21.827Z,2024-11-10T21:09:28Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5356270045,213,1.80,5356270041,141,65.6,5356270033,56,Back,5356270037,140,47.0,5356270043,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746915641,632,1,2,66,46,anga7587r1zv4ey71ge9zxol3,1,56.3,66.9,2024-11-10T14:28:26.083Z,2024-11-10T14:28:31Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5356270647,213,5.40,5356270639,141,49.4,5356270645,212,15.5,5356270635,140,65.7,5356270629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746915687,633,1,2,66,51,anga7587r1zv4ey71ge9zxol3,1,65.8,56.1,2024-11-10T14:28:31.187Z,2024-11-10T14:28:33Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5356270949,213,3.47,5356270943,140,44.0,5356270945,141,44.5,5356270947,212,24.2,5356270941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746915737,634,1,2,66,52,anga7587r1zv4ey71ge9zxol3,1,44.0,48.8,2024-11-10T14:28:32.851Z,2024-11-10T14:28:34Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5356271229,141,34.6,5356271231,212,29.2,5356271223,56,Center,5356271225,140,70.2,5356271233,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746915857,635,1,2,66,54,anga7587r1zv4ey71ge9zxol3,1,70.3,37.4,2024-11-10T14:28:34.323Z,2024-11-10T21:09:40Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5356271819,56,Right,5356271823,141,4.4,5358714071,156,,5356271827,213,4.40,5356271825,212,23.5,5356271821,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746915959,636,1,2,66,59,anga7587r1zv4ey71ge9zxol3,1,70.3,3.7,2024-11-10T14:28:39.763Z,2024-11-10T14:28:44Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5356272329,140,55.0,5356272335,212,17.0,5356272337,213,2.81,5356272331,141,11.9,5356272325,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746916057,637,1,2,67,3,anga7587r1zv4ey71ge9zxol3,1,55.0,11.9,2024-11-10T14:28:43.971Z,2024-11-10T14:28:47Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5356272771,140,49.5,5356272777,213,1.76,5356272775,212,30.0,5356272769,56,Back,5356272773,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746916207,638,1,2,67,6,anga7587r1zv4ey71ge9zxol3,1,50.7,63.4,2024-11-10T14:28:47.027Z,2024-11-10T21:09:52Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5356273499,140,46.9,5356273503,212,16.1,5356273505,213,4.46,5356273501,141,40.5,5356273497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746916269,639,1,2,67,12,anga7587r1zv4ey71ge9zxol3,1,52.8,27.1,2024-11-10T14:28:53.059Z,2024-11-10T14:28:57Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5356273843,56,Center,5356273849,212,19.9,5356273851,213,1.38,5356273847,141,55.8,5356273845,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746916381,640,1,2,67,20,anga7587r1zv4ey71ge9zxol3,1,52.8,59.3,2024-11-10T14:29:00.355Z,2024-11-10T21:10:30Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5356274565,56,Left,5356274567,140,75.2,5356274571,212,34.5,5356274575,1,,5356274573,213,0.82,5356274569,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746916395,641,61,2,67,24,anga7587r1zv4ey71ge9zxol3,0,92.4,77.2,2024-11-10T14:29:04.275Z,2024-11-10T21:10:48Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5356274629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746916923,575,5,2,67,24,36g6ifzjliec1jqnbtf7yesme,1,-0.8,29.6,2024-11-10T14:29:05.027Z,2024-11-10T14:29:32Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5356277673,233,642,5356277637,56,Back,5356277639,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746916443,642,5,2,67,24,anga7587r1zv4ey71ge9zxol3,0,100.8,70.4,2024-11-10T14:29:05.027Z,2024-11-10T15:06:27Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5356277721,233,575,5356274957,56,Center,5356274959,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746917297,643,18,2,68,1,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-10T14:29:41.451Z,2024-11-10T21:15:48Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5356279899,42,,5356279903,59,17,5356279999,55,644,5356279901,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746917303,644,19,2,68,1,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-10T14:29:41.452Z,2024-11-10T21:15:49Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5356279947,59,26,5356279945,145,11,5356279957,293,1,5356279961,44,Forward,5356279965,55,643,5356279935,42,,5356279951,292,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746917769,645,18,2,68,2,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-10T14:29:42.876Z,2024-11-10T21:16:03Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5356282607,44,Midfielder,5356282605,42,,5356282609,59,14,5356282697,55,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746917777,646,19,2,68,2,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-10T14:29:42.877Z,2024-11-10T21:16:04Z,5733iw16239m83syv5dm8huj9,M. Rømer,,,5356282651,44,Midfielder,5356282647,292,6,5356282645,59,30,5356282639,42,,5356282649,293,4,5356282643,145,8,5356282653,55,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746918967,647,18,2,68,3,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-10T14:29:43.617Z,2024-11-10T21:16:07Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5356289523,42,,5356289681,55,648,5356289527,59,13,5356289525,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746918981,648,19,2,68,3,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-10T14:29:43.618Z,2024-11-10T21:16:07Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5356289611,55,647,5356289593,42,,5356289599,59,8,5356289609,44,Midfielder,5356289601,292,6,5356289605,293,3,5356289597,145,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747362971,906,43,2,68,10,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-10T14:29:50.936Z,2024-11-10T22:10:20Z,,,,,5358899085,144,40,5358729309,130,4,5358729303,30,"15fo180vixn0lb65fujttit3p, 6v4ykv7aw86ql22oksh682kus, 5kghds186740jygx97bihh6mt, b13l1wrb747y9cdc8wqltan6d, 6ul2nma4j0a7e2li6wyyrpal1, 5is9bcj143orulo4biogwxzl6, bpw4cd5vmghjhelb3uxupmqjt, 5733iw16239m83syv5dm8huj9, 39f0bq9uk4etkf75uzu6qyrmy, 58o5ram4bf58357786j9jr7kk, deyq3zqd0vwc821ngqldxqor9, cl3w811fge6189cbclaslb26t, 79b0b6eqck5vn4b3fawxsaok, 6miatayfy07pf4og7qc7c7pqs, d85h1t14o7agqal849ca7fehg, 2wwpfsducpmryacr17y8k70iy",5358729313,194,5733iw16239m83syv5dm8huj9,5358729315,319,0,5358729307,59,"32, 7, 3, 8, 12, 5, 21, 30, 9, 15, 26, 1, 22, 27, 33, 4",5358729305,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5",5358729311,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746917611,579,18,2,68,21,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-10T14:30:01.107Z,2024-11-10T14:30:02Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5356281831,55,580,5356281679,59,21,5356281675,42,,5356281677,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746917621,580,19,2,68,21,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-10T14:30:01.108Z,2024-11-10T14:30:02Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5356281755,55,579,5356281751,44,Midfielder,5356281747,292,7,5356281745,59,6,5356281739,42,,5356281743,145,7,5356281749,293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746917873,581,1,2,68,31,36g6ifzjliec1jqnbtf7yesme,1,5.6,59.9,2024-11-10T14:30:11.714Z,2024-11-10T14:32:35Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5356283145,140,3.7,5356283147,141,53.4,5356283151,213,4.29,5356283143,56,Back,5356303685,237,,5356303681,124,,5356283149,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746917915,582,1,2,68,32,36g6ifzjliec1jqnbtf7yesme,1,3.7,53.4,2024-11-10T14:30:12.451Z,2024-11-10T14:34:15Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5356283381,212,15.3,5356283379,141,72.4,5356283375,56,Back,5356283383,213,1.01,5356283377,140,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746917997,583,1,2,68,36,36g6ifzjliec1jqnbtf7yesme,0,28.9,79.7,2024-11-10T14:30:16.211Z,2024-11-10T14:30:18Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5356283875,140,71.9,5356283877,141,66.3,5356283871,56,Center,5356283867,157,,5356283885,213,6.08,5356283887,1,,5356283883,212,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746919045,649,1,2,68,38,anga7587r1zv4ey71ge9zxol3,0,34.2,36.2,2024-11-10T14:30:18.341Z,2024-11-10T14:43:27Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5356324575,140,46.9,5356324571,3,,5356324581,212,14.7,5356324583,213,0.44,5356324579,141,45.4,5356324573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746918069,584,8,2,68,40,36g6ifzjliec1jqnbtf7yesme,1,52.3,55.0,2024-11-10T14:30:20.836Z,2024-11-10T21:17:29Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5358741615,385,,5356284309,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746919073,651,1,2,68,43,anga7587r1zv4ey71ge9zxol3,1,32.9,55.2,2024-11-10T14:30:23.790Z,2024-11-10T21:17:31Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5356341309,56,Back,5356341319,1,,5356341313,141,32.7,5356341315,212,32.4,5356341317,213,3.63,5356341311,140,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746919079,652,1,2,68,53,anga7587r1zv4ey71ge9zxol3,1,10.4,38.0,2024-11-10T14:30:33.868Z,2024-11-10T14:37:34Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5356347063,141,60.3,5356347059,56,Back,5356347061,140,10.4,5356347067,213,1.57,5356347065,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746919085,653,1,2,68,57,anga7587r1zv4ey71ge9zxol3,1,26.5,65.4,2024-11-10T14:30:38.043Z,2024-11-10T14:37:32Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5356352765,141,69.1,5356352767,212,9.1,5356352761,56,Back,5356352769,213,0.28,5356352763,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746919095,654,1,2,68,58,anga7587r1zv4ey71ge9zxol3,1,31.3,75.4,2024-11-10T14:30:38.188Z,2024-11-10T14:43:09Z,5733iw16239m83syv5dm8huj9,M. Rømer,,,5356355657,56,Back,5356355663,212,13.2,5356355661,141,93.6,5356355665,213,1.94,5356355659,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746919099,655,1,2,69,0,anga7587r1zv4ey71ge9zxol3,1,24.2,96.9,2024-11-10T14:30:40.347Z,2024-11-10T14:38:28Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5356362803,140,35.8,5356362797,56,Back,5356362809,141,96.9,5356362823,213,0.00,5356362817,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747365281,907,1,2,69,3,anga7587r1zv4ey71ge9zxol3,1,35.1,84.4,2024-11-10T14:30:43.445Z,2024-11-10T21:17:59Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5358743915,212,12.8,5358743917,213,4.31,5358743911,140,30.3,5358743909,56,Back,5358743913,141,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746919111,656,1,2,69,4,anga7587r1zv4ey71ge9zxol3,1,26.2,58.1,2024-11-10T14:30:44.523Z,2024-11-10T14:39:06Z,5733iw16239m83syv5dm8huj9,M. Rømer,,,5356369053,141,66.9,5356369051,140,30.1,5356369049,56,Back,5356369055,212,7.3,5356369057,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746919113,657,1,2,69,5,anga7587r1zv4ey71ge9zxol3,1,29.2,74.4,2024-11-10T14:30:45.683Z,2024-11-10T14:39:30Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5356372413,140,14.5,5356372981,156,,5356372419,212,15.4,5356372411,56,Back,5356372421,213,3.12,5356372415,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746919213,658,1,2,69,10,anga7587r1zv4ey71ge9zxol3,1,11.2,69.3,2024-11-10T14:30:50.461Z,2024-11-10T14:41:25Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5356390541,141,7.6,5356390533,56,Back,5356390527,196,,5356390545,213,5.30,5356390547,1,,5356390789,155,,5356390543,212,50.5,5356390537,140,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746919235,659,1,2,69,20,anga7587r1zv4ey71ge9zxol3,1,46.0,3.1,2024-11-10T14:31:00.637Z,2024-11-10T14:42:25Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5356393911,140,42.4,5356393915,141,10.9,5356393907,56,Back,5356393919,212,6.5,5356393923,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746919251,660,1,2,69,27,anga7587r1zv4ey71ge9zxol3,1,42.6,11.9,2024-11-10T14:31:07.805Z,2024-11-10T14:41:51Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5356396893,141,17.0,5356396891,140,25.8,5356396897,213,2.95,5356396895,212,18.0,5356396889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746919257,661,1,2,69,27,anga7587r1zv4ey71ge9zxol3,1,30.6,17.0,2024-11-10T14:31:07.955Z,2024-11-10T14:42:15Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5356401391,140,39.2,5356401395,212,10.3,5356401393,141,24.4,5356401399,213,0.51,5356401385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746919323,663,1,2,69,28,anga7587r1zv4ey71ge9zxol3,1,43.3,34.8,2024-11-10T14:31:08.675Z,2024-11-10T21:18:25Z,5733iw16239m83syv5dm8huj9,M. Rømer,,,5356291269,212,19.0,5356291263,56,Back,5356291271,213,2.05,5356291267,141,59.7,5356291265,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746919443,664,1,2,69,31,anga7587r1zv4ey71ge9zxol3,1,53.8,67.1,2024-11-10T14:31:11.204Z,2024-11-10T21:18:32Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5356291943,140,66.1,5356291949,213,0.99,5356291941,56,Left,5356291947,212,23.7,5356291945,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746919571,665,1,2,69,35,anga7587r1zv4ey71ge9zxol3,1,69.4,84.2,2024-11-10T14:31:15.619Z,2024-11-10T21:18:40Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5356292649,212,20.2,5356292643,56,Center,5356292647,141,59.9,5356292645,140,80.5,5356292651,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746919583,666,43,2,69,39,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-10T14:31:19.172Z,2024-11-10T21:18:55Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5356292681,56,Center,5358747891,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746919983,667,4,2,69,41,anga7587r1zv4ey71ge9zxol3,1,75.9,65.6,2024-11-10T14:31:21.357Z,2024-11-10T21:19:00Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5356294913,56,Center,5356311087,295,,5356302135,233,585,5356294909,13,,5356294917,152,,5356294925,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746919825,585,4,2,69,41,36g6ifzjliec1jqnbtf7yesme,0,24.1,34.4,2024-11-10T14:31:21.358Z,2024-11-10T21:19:01Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5356294073,13,,5356310689,295,,5356294081,285,,5356294075,56,Back,5356294077,152,,5356302175,233,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746921519,668,15,2,70,50,anga7587r1zv4ey71ge9zxol3,1,81.6,60.7,2024-11-10T14:32:30.612Z,2024-11-10T21:19:55Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5356304131,458,,5356304135,146,91.7,5356303605,82,,5356303091,26,,5356303601,20,,5356303095,56,Center,5356304125,102,50.8,5358751923,78,,5356303093,18,5356304213,233,586,5356304137,147,55.2,5356304141,231,,49.3,5356304139,230,98.9,5356304127,103,19,,,,,,,,,,,,,,,,,,,,,
