id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2711975263,699,12,2,79,5,5rz9enoyknpg8ji78za5b82p0,1,11.5,46.6,2024-08-23T18:41:44.915Z,2024-08-23T18:59:26Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5165327707,15,,5165327677,140,0.0,5165327683,213,2.42,5165327761,167,,5165327679,141,62.7,5165327675,56,Back,5165327681,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711975335,672,6,2,79,10,36g6ifzjliec1jqnbtf7yesme,1,93.4,45.7,2024-08-23T18:41:49.748Z,2024-08-23T18:44:34Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5165328213,75,,5165328211,56,Center,5165328243,233,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711975275,700,6,2,79,10,5rz9enoyknpg8ji78za5b82p0,0,6.6,54.3,2024-08-23T18:41:49.748Z,2024-08-23T18:41:58Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5165328293,233,672,5165327893,73,,5165327891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711975727,673,1,2,79,31,36g6ifzjliec1jqnbtf7yesme,0,99.5,0.5,2024-08-23T18:42:10.856Z,2024-08-23T18:42:12Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5165330203,6,,5165330207,224,,5165330217,213,1.67,5165330213,141,40.6,5165330209,56,Center,5165330215,212,27.4,5165330201,2,,5165330205,155,,5165330211,140,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711975759,701,12,2,79,34,5rz9enoyknpg8ji78za5b82p0,1,4.8,59.4,2024-08-23T18:42:13.387Z,2024-08-23T18:42:14Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5165330405,212,22.4,5165330431,15,,5165330403,141,91.5,5165330407,213,1.34,5165330399,56,Back,5165330401,140,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711975823,674,1,2,79,36,36g6ifzjliec1jqnbtf7yesme,0,93.2,7.1,2024-08-23T18:42:15.501Z,2024-08-23T18:42:18Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5165330779,140,92.1,5165330783,212,28.4,5165330777,56,Center,5165330773,2,,5165330775,155,,5165330781,141,48.8,5165330785,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711975841,702,44,2,79,39,5rz9enoyknpg8ji78za5b82p0,1,6.8,54.0,2024-08-23T18:42:18.971Z,2024-08-23T18:51:19Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5165330885,56,Back,5165330887,285,,5165333019,233,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711976185,681,44,2,79,39,36g6ifzjliec1jqnbtf7yesme,0,93.2,46.0,2024-08-23T18:42:18.972Z,2024-08-23T18:51:19Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,5165333055,233,702,5165332611,56,Center,5165332613,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711975857,703,12,2,79,40,5rz9enoyknpg8ji78za5b82p0,1,9.6,55.5,2024-08-23T18:42:19.307Z,2024-08-23T18:42:20Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5165330967,15,,5165330955,140,11.0,5165330961,213,5.45,5165330959,212,2.2,5165330953,56,Back,5165330957,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711975851,675,61,2,79,40,36g6ifzjliec1jqnbtf7yesme,1,92.1,48.8,2024-08-23T18:42:19.448Z,2024-08-23T18:42:19Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,5165330933,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711975899,704,12,2,79,42,5rz9enoyknpg8ji78za5b82p0,1,8.2,38.3,2024-08-23T18:42:21.691Z,2024-08-23T18:42:22Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,5165331197,15,,5165331167,213,0.28,5165331163,141,48.1,5165331161,140,30.4,5165331157,56,Back,5165331165,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711975887,676,61,2,79,42,36g6ifzjliec1jqnbtf7yesme,0,73.8,51.2,2024-08-23T18:42:22.029Z,2024-08-23T18:42:22Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5165331109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711976103,705,12,2,79,44,5rz9enoyknpg8ji78za5b82p0,1,23.1,47.5,2024-08-23T18:42:23.515Z,2024-08-23T18:42:32Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5165332187,213,6.08,5165332179,56,Back,5165332183,141,43.1,5165332181,140,37.0,5165332185,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711976045,677,1,2,79,45,36g6ifzjliec1jqnbtf7yesme,1,59.6,57.0,2024-08-23T18:42:24.521Z,2024-08-23T18:42:29Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5165331863,140,28.5,5165331867,212,32.8,5165331869,213,3.25,5165331861,56,Back,5165331871,1,,5165331865,141,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711976097,678,1,2,79,50,36g6ifzjliec1jqnbtf7yesme,1,32.8,46.4,2024-08-23T18:42:29.837Z,2024-08-23T18:42:32Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5165332137,56,Center,5165332145,213,0.28,5165332141,141,64.3,5165332139,140,73.1,5165332147,1,,5165332143,212,44.0,5165332135,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711976111,679,44,2,79,53,36g6ifzjliec1jqnbtf7yesme,1,72.5,68.0,2024-08-23T18:42:32.313Z,2024-08-23T18:51:20Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,5165332201,286,,5165332297,233,706,5165332199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711976117,706,44,2,79,53,5rz9enoyknpg8ji78za5b82p0,0,27.5,32.0,2024-08-23T18:42:32.314Z,2024-08-23T18:51:20Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5165332227,56,Back,5165332229,285,,5165332317,233,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711976149,680,1,2,79,53,36g6ifzjliec1jqnbtf7yesme,0,73.1,64.5,2024-08-23T18:42:32.661Z,2024-08-23T18:42:34Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,5165332403,141,36.9,5165332407,213,4.50,5165332399,56,Center,5165332401,140,69.2,5165332397,3,,5165332405,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711976217,708,1,2,79,57,5rz9enoyknpg8ji78za5b82p0,1,34.7,75.0,2024-08-23T18:42:36.955Z,2024-08-23T18:42:38Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5165332795,56,Back,5165332801,212,13.7,5165332803,213,2.89,5165332799,141,80.0,5165332797,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711976295,709,1,2,79,58,5rz9enoyknpg8ji78za5b82p0,1,22.4,80.0,2024-08-23T18:42:38.154Z,2024-08-23T18:42:42Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5165333201,140,29.4,5165333203,141,61.4,5165333207,213,5.24,5165333199,56,Back,5165333205,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711976391,710,1,2,80,2,5rz9enoyknpg8ji78za5b82p0,1,29.7,59.6,2024-08-23T18:42:41.915Z,2024-08-23T18:42:45Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5165333647,212,18.4,5165333643,140,24.7,5165333649,213,4.42,5165333641,56,Back,5165333645,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711976435,711,1,2,80,6,5rz9enoyknpg8ji78za5b82p0,1,24.9,32.3,2024-08-23T18:42:45.867Z,2024-08-23T18:42:47Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5165333901,140,24.3,5165333899,56,Back,5165333903,141,57.2,5165333907,213,1.61,5165333905,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711976525,712,1,2,80,8,5rz9enoyknpg8ji78za5b82p0,1,24.5,56.9,2024-08-23T18:42:47.323Z,2024-08-23T18:42:51Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5165334329,140,14.8,5165334335,213,3.65,5165334331,141,48.5,5165334327,56,Back,5165334333,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711976599,713,1,2,80,12,5rz9enoyknpg8ji78za5b82p0,0,14.2,43.6,2024-08-23T18:42:51.819Z,2024-08-23T18:42:56Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5165334785,213,0.18,5165334781,141,54.8,5165334775,157,,5165334777,56,Center,5165334779,140,53.1,5165334787,1,,5165334783,212,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711976621,682,1,2,80,16,36g6ifzjliec1jqnbtf7yesme,0,47.9,43.3,2024-08-23T18:42:55.966Z,2024-08-23T18:42:57Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5165334919,56,Center,5165334921,140,71.2,5165334925,212,25.0,5165334917,3,,5165334927,213,6.08,5165334923,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711976693,714,1,2,80,18,5rz9enoyknpg8ji78za5b82p0,0,35.7,66.2,2024-08-23T18:42:57.979Z,2024-08-23T18:43:01Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5165335403,212,21.2,5165335399,140,46.6,5165335401,141,92.4,5165335395,3,,5165335397,56,Back,5165335405,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711976795,683,12,2,80,24,36g6ifzjliec1jqnbtf7yesme,1,55.9,4.1,2024-08-23T18:43:03.354Z,2024-08-23T18:43:08Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5165335915,56,Right,5165335927,213,5.60,5165335923,212,6.6,5165335919,141,0.0,5165335993,167,,5165335917,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711976799,684,5,2,80,24,36g6ifzjliec1jqnbtf7yesme,0,59.6,-1.6,2024-08-23T18:43:03.548Z,2024-08-23T18:44:33Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5165335955,347,,5165337913,233,715,5165335953,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711977075,715,5,2,80,24,5rz9enoyknpg8ji78za5b82p0,1,40.4,101.6,2024-08-23T18:43:03.548Z,2024-08-23T18:44:32Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5165337669,347,,5165337665,56,Back,5165337845,233,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711977079,716,18,2,80,43,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-23T18:43:22.764Z,2024-08-23T18:43:23Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,5165337761,55,717,5165337693,44,Midfielder,5165337697,59,7,5165337691,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711977087,717,19,2,80,43,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-23T18:43:22.765Z,2024-08-23T18:43:47Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,5165340227,293,4,5165337725,145,8,5165340223,292,6,5165337719,42,,5165337733,55,716,5165337731,44,Midfielder,5165337727,59,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711977373,718,18,2,80,59,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-23T18:43:38.771Z,2024-08-23T18:43:39Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5165339393,42,,5165339397,59,31,5165339495,55,719,5165339395,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711977387,719,19,2,80,59,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-23T18:43:38.772Z,2024-08-23T18:43:49Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,5165340447,292,9,5165339449,145,10,5165340449,293,2,5165339441,42,,5165339459,55,718,5165339453,59,23,5165339457,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711977603,720,1,2,81,11,5rz9enoyknpg8ji78za5b82p0,0,42.3,100.0,2024-08-23T18:43:50.555Z,2024-08-23T18:43:54Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5165340871,56,Left,5165340881,213,6.19,5165340873,140,87.2,5165340877,141,94.8,5165340879,212,47.3,5165340883,1,,5165340869,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711977609,688,12,2,81,15,36g6ifzjliec1jqnbtf7yesme,1,18.0,8.3,2024-08-23T18:43:54.365Z,2024-08-23T18:43:55Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5165340923,213,5.48,5165340915,56,Back,5165340917,140,24.4,5165340933,167,,5165340921,212,9.7,5165340919,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711977611,689,5,2,81,15,36g6ifzjliec1jqnbtf7yesme,0,22.2,-1.6,2024-08-23T18:43:55.006Z,2024-08-23T18:43:59Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5165340927,347,,5165340925,56,Back,5165341135,233,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711977637,721,5,2,81,15,5rz9enoyknpg8ji78za5b82p0,1,77.8,101.6,2024-08-23T18:43:55.006Z,2024-08-23T18:44:33Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5165341091,233,689,5165341055,347,,5165341053,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711978103,722,1,2,81,43,5rz9enoyknpg8ji78za5b82p0,0,81.1,100.0,2024-08-23T18:44:23.260Z,2024-08-23T18:44:25Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5165343539,141,70.1,5165343541,212,24.6,5165343537,140,93.1,5165343533,107,,5165343547,1,,5165343543,213,5.25,5165343535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711978149,692,12,2,81,45,36g6ifzjliec1jqnbtf7yesme,1,12.1,43.3,2024-08-23T18:44:25.213Z,2024-08-23T18:44:28Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,5165343825,212,34.8,5165343853,167,,5165343821,140,27.6,5165343819,56,Back,5165343887,15,,5165343823,141,0.0,5165343827,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711978151,693,5,2,81,47,36g6ifzjliec1jqnbtf7yesme,0,28.0,-1.4,2024-08-23T18:44:27.222Z,2024-08-23T18:44:31Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,5165344051,233,723,5165343833,56,Back,5165343835,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711978183,723,5,2,81,47,5rz9enoyknpg8ji78za5b82p0,1,72.0,101.4,2024-08-23T18:44:27.222Z,2024-08-23T18:44:33Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5165344003,233,693,5165343975,347,,5165343973,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711978461,724,1,2,82,6,5rz9enoyknpg8ji78za5b82p0,0,71.5,100.0,2024-08-23T18:44:45.419Z,2024-08-23T18:44:47Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5165345495,140,85.3,5165345501,213,6.12,5165345491,107,,5165345499,212,14.7,5165345493,56,Left,5165345497,141,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711978479,695,1,2,82,8,36g6ifzjliec1jqnbtf7yesme,0,22.0,6.8,2024-08-23T18:44:47.948Z,2024-08-23T18:44:48Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5165345637,213,0.05,5165345633,212,13.2,5165345625,3,,5165345631,141,7.7,5165345627,56,Back,5165345629,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711978531,725,1,2,82,10,5rz9enoyknpg8ji78za5b82p0,0,74.9,97.8,2024-08-23T18:44:49.387Z,2024-08-23T18:44:52Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,5165345901,56,Left,5165345899,3,,5165345903,140,85.1,5165345907,212,12.1,5165345905,141,89.6,5165345909,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711978509,696,44,2,82,10,36g6ifzjliec1jqnbtf7yesme,1,18.4,12.1,2024-08-23T18:44:50.075Z,2024-08-23T18:51:20Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5165345799,56,Back,5165346071,233,726,5165345805,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711978545,726,44,2,82,10,5rz9enoyknpg8ji78za5b82p0,0,81.6,87.9,2024-08-23T18:44:50.076Z,2024-08-23T18:51:20Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,5165346077,233,696,5165345979,286,,5165345977,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711978511,697,1,2,82,11,36g6ifzjliec1jqnbtf7yesme,0,25.1,13.7,2024-08-23T18:44:50.427Z,2024-08-23T18:44:50Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5165345815,56,Back,5165345823,212,8.3,5165345819,141,15.5,5165345825,213,0.15,5165345817,140,32.9,5165345813,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711978599,727,1,2,82,14,5rz9enoyknpg8ji78za5b82p0,1,92.5,82.8,2024-08-23T18:44:53.755Z,2024-08-23T18:45:34Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5165346257,140,81.7,5165346261,212,13.1,5165346259,141,73.1,5165350207,195,,5165346255,56,Center,5165346263,213,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711978627,728,1,2,82,15,5rz9enoyknpg8ji78za5b82p0,0,81.7,72.5,2024-08-23T18:44:54.923Z,2024-08-23T18:44:55Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5165346403,286,,5165346375,141,67.8,5165346371,56,Center,5165346379,213,4.68,5165346399,233,698,5165346397,236,,5165346373,140,81.6,5165346377,212,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711978617,698,74,2,82,15,36g6ifzjliec1jqnbtf7yesme,1,25.4,34.8,2024-08-23T18:44:54.924Z,2024-08-23T18:44:56Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5165346321,56,Back,5165346423,233,728,5165346325,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711978645,699,83,2,82,17,36g6ifzjliec1jqnbtf7yesme,0,27.5,31.9,2024-08-23T18:44:56.443Z,2024-08-23T18:45:31Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5165350005,399,5lssweodhkyifhj333v6f6r6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711978671,729,61,2,82,19,5rz9enoyknpg8ji78za5b82p0,0,81.5,73.2,2024-08-23T18:44:58.347Z,2024-08-23T18:44:58Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,5165346633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711979085,700,12,2,82,21,36g6ifzjliec1jqnbtf7yesme,1,19.6,37.6,2024-08-23T18:45:00.459Z,2024-08-23T18:45:17Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5165348629,213,0.46,5165348625,141,55.1,5165348627,212,26.5,5165348623,140,42.2,5165348621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711978827,730,1,2,82,22,5rz9enoyknpg8ji78za5b82p0,1,62.6,40.4,2024-08-23T18:45:01.979Z,2024-08-23T18:45:05Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5165347475,140,76.3,5165347481,213,5.34,5165347471,155,,5165347479,212,24.5,5165347473,56,Right,5165347477,141,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711979005,731,1,2,82,26,5rz9enoyknpg8ji78za5b82p0,1,77.0,10.1,2024-08-23T18:45:05.579Z,2024-08-23T18:45:13Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5165348253,141,57.8,5165348257,213,1.08,5165348245,2,,5165348259,1,,5165348249,56,Center,5165348251,140,93.7,5165348255,212,36.9,5165348247,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711979013,732,4,2,82,34,5rz9enoyknpg8ji78za5b82p0,1,91.4,54.0,2024-08-23T18:45:13.724Z,2024-08-23T18:46:08Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,5165349615,233,701,5165348783,286,,5165349455,295,,5165353485,348,3sadup8mjwu4dc96wz6lmixn9,5165348773,13,,5165348777,56,Center,5165348781,152,,5165348771,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711979091,701,4,2,82,34,36g6ifzjliec1jqnbtf7yesme,0,8.6,46.0,2024-08-23T18:45:13.725Z,2024-08-23T18:46:08Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5165349707,233,732,5165349575,9,,5165349581,56,Back,5165349585,285,,5165349579,295,,5165349583,152,,5165352951,55,702,5165349577,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711979793,702,17,2,83,10,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-23T18:45:49.848Z,2024-08-23T18:46:07Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5165353185,189,,5165352931,289,,5165352933,13,243,5165352935,55,701,5165352929,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711980531,703,18,2,83,55,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-23T18:46:34.320Z,2024-08-23T18:46:47Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5165356529,55,704,5165356405,59,17,5165356399,42,,5165356401,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711980541,704,19,2,83,55,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-23T18:46:34.321Z,2024-08-23T18:51:13Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5165357131,293,5,5165356479,55,703,5165377071,292,5,5165356459,42,,5165356471,59,21,5165356477,44,Midfielder,5165356467,145,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711980859,705,58,2,84,19,36g6ifzjliec1jqnbtf7yesme,0,0.0,0.0,2024-08-23T18:46:58.555Z,2024-08-23T18:47:05Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5165358145,9,,5165358859,233,733,5165358153,75,,5165358155,56,Back,5165358149,186,,5165358151,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711980855,733,16,2,84,19,5rz9enoyknpg8ji78za5b82p0,1,88.5,50.0,2024-08-23T18:46:58.555Z,2024-08-23T18:47:19Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5165360153,281,ca1b5707pdpx0ucug40ggnahh,5165358637,375,84:18.563,5165358107,56,Center,5165360291,353,705,5165360159,472,732,5165360129,102,45.6,5165360155,282,420,5165360151,280,PENALTY_WON,5165360131,103,3.2,5165360141,458,5165360145,230,99.7,5165360137,390,5165358633,374,2024-08-23 19:46:57.831,5165358103,9,,5165360127,80,5165360149,231,5165358109,214,,427398,,50,,5165358105,17,,5165358629,20
2711981787,706,1,2,85,10,36g6ifzjliec1jqnbtf7yesme,1,50.1,50.1,2024-08-23T18:47:50.059Z,2024-08-23T18:47:55Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,5165363011,212,28.5,5165363005,56,Back,5165363015,279,G,5165363359,189,,5165363009,141,24.4,5165363013,213,3.80,5165363007,140,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711981799,707,1,2,85,12,36g6ifzjliec1jqnbtf7yesme,0,27.6,23.4,2024-08-23T18:47:51.499Z,2024-08-23T18:47:53Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5165363081,157,,5165363085,140,100.0,5165363091,213,6.16,5165363083,56,Right,5165363087,141,8.8,5165363185,189,,5165363093,1,,5165363089,212,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711981803,708,5,2,85,12,36g6ifzjliec1jqnbtf7yesme,0,101.0,8.8,2024-08-23T18:47:52.044Z,2024-08-23T18:51:14Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5165363103,56,Right,5165365839,233,734,5165363105,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711982297,734,5,2,85,12,5rz9enoyknpg8ji78za5b82p0,1,-1.0,91.2,2024-08-23T18:47:52.044Z,2024-08-23T18:51:13Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5165365805,346,,5165365817,233,708,5165365803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
