id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/17/value
2751298457,790,12,2,81,14,cftj6g399tknheudaxsdpfdgb,1,11.8,43.0,2024-11-24T14:40:45.900Z,2024-11-24T15:08:34Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5380245897,141,47.4,5380245893,56,Back,5380245895,140,31.3,5380245899,212,20.7,5380245901,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751328965,900,1,2,81,15,cftj6g399tknheudaxsdpfdgb,1,32.3,45.0,2024-11-24T14:40:46.644Z,2024-11-24T15:08:34Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,5380407407,212,8.6,5380407403,141,57.5,5380407409,213,1.46,5380407401,140,33.2,5380407399,56,Back,5380407397,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751298605,729,45,2,81,24,36g6ifzjliec1jqnbtf7yesme,0,25.2,30.6,2024-11-24T14:40:56.405Z,2024-11-24T15:13:56Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5380246665,285,,5380246663,56,Back,5380247115,233,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751298673,792,3,2,81,24,cftj6g399tknheudaxsdpfdgb,1,74.8,69.4,2024-11-24T14:40:56.405Z,2024-11-24T18:09:51Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,5380247063,56,Center,5381364111,465,,5380247065,286,,5380247081,233,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751298751,793,1,2,81,27,cftj6g399tknheudaxsdpfdgb,0,97.2,72.0,2024-11-24T14:40:59.372Z,2024-11-24T18:10:02Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,5380247501,2,,5380247517,213,4.30,5380247513,141,27.3,5380247515,212,33.1,5380247519,1,,5380247507,140,84.7,5381364891,72,,5381364889,224,,5380247505,56,5380247503,155,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,
2751298871,731,1,2,81,33,36g6ifzjliec1jqnbtf7yesme,1,17.6,80.6,2024-11-24T14:41:05.269Z,2024-11-24T14:41:08Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5380248081,140,30.0,5380248093,213,0.15,5380248079,56,Back,5380248089,212,13.2,5380248085,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751298979,732,1,2,81,36,36g6ifzjliec1jqnbtf7yesme,1,30.0,83.5,2024-11-24T14:41:08.245Z,2024-11-24T14:41:13Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5380248683,141,60.3,5380248685,212,15.8,5380248679,140,29.0,5380248675,56,Back,5380248687,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751299065,733,1,2,81,41,36g6ifzjliec1jqnbtf7yesme,1,31.0,57.5,2024-11-24T14:41:13.221Z,2024-11-24T14:41:17Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5380249279,56,Back,5380249283,141,19.8,5380249285,212,31.7,5380249289,213,5.34,5380249281,140,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751299115,734,1,2,81,45,36g6ifzjliec1jqnbtf7yesme,0,59.6,17.0,2024-11-24T14:41:17.445Z,2024-11-24T14:41:19Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5380249555,56,Center,5380249559,141,57.5,5380249553,155,,5380249561,212,36.2,5380249557,140,82.0,5380249569,1,,5380249565,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751299189,794,12,2,81,48,cftj6g399tknheudaxsdpfdgb,1,17.3,44.0,2024-11-24T14:41:20.108Z,2024-11-24T14:41:23Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5380249949,140,19.7,5380249955,213,1.51,5380249953,212,39.2,5380250021,167,,5380249947,56,Back,5380249951,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751299205,735,5,2,81,51,36g6ifzjliec1jqnbtf7yesme,1,77.2,-1.8,2024-11-24T14:41:23.326Z,2024-11-24T15:13:34Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5380250119,233,795,5380250069,347,,5380250067,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751299193,795,5,2,81,51,cftj6g399tknheudaxsdpfdgb,0,22.8,101.8,2024-11-24T14:41:23.326Z,2024-11-24T14:41:27Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5380249981,56,Back,5380250167,233,735,5380249983,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751299887,798,18,2,82,21,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-24T14:41:53.581Z,2024-11-24T14:42:10Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,5380253905,59,8,5380253903,44,Midfielder,5380253901,42,,5380253995,55,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751299899,799,19,2,82,21,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-24T14:41:53.582Z,2024-11-24T14:44:19Z,b6q0tf252xvikt39g8jevju38,J. Vester,,5380255031,293,2,5380269777,292,9,5380253961,55,798,5380253957,44,Forward,5380253955,59,37,5380253953,145,10,5380253949,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751299799,796,18,2,82,25,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-24T14:41:56.948Z,2024-11-24T14:41:57Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,5380253519,55,797,5380253399,42,,5380253401,44,Forward,5380253403,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751299817,797,19,2,82,25,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-24T14:41:56.949Z,2024-11-24T14:44:16Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,5380269387,292,9,5380269389,293,1,5380253507,44,Forward,5380253499,42,,5380253505,59,17,5380253509,55,796,5380253503,145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751301285,803,43,2,82,26,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-24T14:41:57.917Z,2024-11-24T14:43:51Z,,,,5380261413,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5",5380261421,194,5f3wfx327z9hef9k9l37c90wl,5380261419,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",5380261415,59,"16, 18, 23, 13, 24, 2, 19, 28, 14, 17, 37, 1, 4, 6, 21, 30",5380261417,130,4,5380265633,144,40,5380261409,30,"dk9nlp77b6q38p751f8w3o8np, bitixkzgt5p65rlo2bnllcf6x, acp1ba2irpv5wfmxke7ucmaga, 5f3wfx327z9hef9k9l37c90wl, 4n3t1p3zn5yzjv4w0clo3xvjd, 9qskwuil30g48xr3ax5p9j6j9, 9o10vhew3jar8tqnkabw0qoyx, 3bvc29bootgmo9tsapvygvnu2, 5m27f84vvraap8bmfujt1qiok, 6d8194j12jdzgqk5uwcemecr8, b6q0tf252xvikt39g8jevju38, 9lgnm175tw163z53b8bmiu5pm, auk14ut8cwaqop549u2zmfgt1, wnin2353js3p5rh4d7e2ymwa, 8ngloyr6r0m71p8kgpfe69bvu, eq7tnnzwq0g9q4eac0o9t9xey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751300247,736,18,2,82,48,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-24T14:42:19.784Z,2024-11-24T14:45:50Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5380255785,44,Midfielder,5380255783,42,,5380255787,59,6,5380255843,55,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751300251,737,19,2,82,48,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-24T14:42:19.785Z,2024-11-24T15:12:21Z,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,5380255807,42,,5380255811,145,8,5380255829,44,Midfielder,5380255827,293,4,5380255831,55,736,5380255821,292,7,5380255815,59,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751300465,738,18,2,82,59,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-24T14:42:30.891Z,2024-11-24T14:42:32Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5380257041,55,739,5380256951,44,Forward,5380256949,42,,5380256953,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751300475,739,19,2,82,59,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-24T14:42:30.892Z,2024-11-24T14:42:32Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,5380256987,44,Midfielder,5380256991,55,738,5380256981,292,6,5380256977,145,11,5380256973,42,,5380256979,59,27,5380256983,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751300641,740,18,2,83,6,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-24T14:42:37.802Z,2024-11-24T14:42:38Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5380257833,59,17,5380257913,55,741,5380257829,44,Forward,5380257825,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751300649,741,19,2,83,6,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-24T14:42:37.803Z,2024-11-24T14:42:39Z,4sgxth7onhb5mu29bgyupby3u,J. Adedeji,,5380257887,55,740,5380257881,292,6,5380257877,59,7,5380257873,145,10,5380257865,42,,5380257885,44,Midfielder,5380257883,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751300815,742,1,2,83,10,36g6ifzjliec1jqnbtf7yesme,1,76.3,0.0,2024-11-24T14:42:41.991Z,2024-11-24T14:42:46Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5380258867,212,12.4,5380258869,213,2.31,5380258865,141,11.9,5380258863,140,68.4,5380258861,56,Right,5380258859,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751300831,743,1,2,83,15,36g6ifzjliec1jqnbtf7yesme,0,66.8,15.9,2024-11-24T14:42:46.681Z,2024-11-24T18:10:32Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5380258987,141,50.0,5380258991,213,0.77,5381367419,72,,5380258977,2,,5381367417,223,,5380258989,212,33.4,5380258985,140,89.7,5380258983,56,Center,5380258981,155,5380258993,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751300871,800,12,2,83,16,cftj6g399tknheudaxsdpfdgb,1,13.2,45.4,2024-11-24T14:42:48.636Z,2024-11-24T14:42:49Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5380259217,213,5.22,5380259213,141,24.9,5380259215,212,16.0,5380259261,15,,5380259211,140,20.6,5380259209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751300937,744,1,2,83,19,36g6ifzjliec1jqnbtf7yesme,1,77.8,77.8,2024-11-24T14:42:50.952Z,2024-11-24T14:42:53Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5380259551,140,68.7,5380259557,213,3.45,5380259555,212,10.0,5380259553,141,73.3,5380259549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751301015,745,1,2,83,21,36g6ifzjliec1jqnbtf7yesme,1,68.7,73.3,2024-11-24T14:42:53.352Z,2024-11-24T14:42:58Z,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,5380260021,141,72.6,5380260019,140,75.3,5380260025,213,6.21,5380260023,212,6.9,5380260017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751301059,746,1,2,83,26,36g6ifzjliec1jqnbtf7yesme,1,85.8,73.8,2024-11-24T14:42:58.152Z,2024-11-24T14:42:59Z,4sgxth7onhb5mu29bgyupby3u,J. Adedeji,,5380260187,56,Left,5380260189,140,85.7,5380260197,213,1.59,5380260193,141,81.5,5380260195,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751301073,747,1,2,83,28,36g6ifzjliec1jqnbtf7yesme,0,85.7,81.5,2024-11-24T14:42:59.672Z,2024-11-24T14:43:00Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5380260253,56,Center,5380260259,212,5.4,5380260255,140,81.8,5380260257,141,76.4,5380260261,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751301081,801,61,2,83,29,cftj6g399tknheudaxsdpfdgb,1,20.8,17.4,2024-11-24T14:43:01.019Z,2024-11-24T14:43:01Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,5380260279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751301213,748,1,2,83,32,36g6ifzjliec1jqnbtf7yesme,0,99.9,90.8,2024-11-24T14:43:03.992Z,2024-11-24T18:10:51Z,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,5380260965,1,,5380260963,213,4.75,5380260951,2,,5380260959,141,43.4,5381369159,224,,5380260955,56,Center,5380260953,155,,5381369161,72,,5380260961,212,5380260957,140,,,,,,,32.3,,,,,,,,,,,,100.0,,,,,,,,,,
2751301263,749,5,2,83,35,36g6ifzjliec1jqnbtf7yesme,0,101.2,45.4,2024-11-24T14:43:07.038Z,2024-11-24T15:13:34Z,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,5380261293,346,,5380261291,56,Center,5380261513,233,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751301279,802,5,2,83,35,cftj6g399tknheudaxsdpfdgb,1,-1.2,54.6,2024-11-24T14:43:07.038Z,2024-11-24T15:13:34Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,5380261457,233,749,5380261385,56,Back,5380261389,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751301491,804,1,2,83,46,cftj6g399tknheudaxsdpfdgb,1,4.4,50.1,2024-11-24T14:43:17.707Z,2024-11-24T14:43:24Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,5380262747,237,,5380262739,141,42.4,5380262735,56,Back,5380262733,124,,5380262741,212,6.5,5380262737,140,8.0,5380262743,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751301599,805,1,2,83,53,cftj6g399tknheudaxsdpfdgb,0,22.0,23.4,2024-11-24T14:43:24.748Z,2024-11-24T14:43:29Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5380263299,213,0.16,5380263295,141,36.3,5380263293,140,73.1,5380263297,212,54.4,5380263301,1,,5380263285,155,,5380263289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751301557,750,49,2,83,55,36g6ifzjliec1jqnbtf7yesme,1,30.4,73.2,2024-11-24T14:43:27.594Z,2024-11-24T14:43:31Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5380263545,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751301659,751,61,2,84,0,36g6ifzjliec1jqnbtf7yesme,1,28.7,70.5,2024-11-24T14:43:32.043Z,2024-11-24T14:43:33Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5380263605,56,Back,5380263691,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751301847,752,1,2,84,4,36g6ifzjliec1jqnbtf7yesme,1,24.3,40.3,2024-11-24T14:43:35.785Z,2024-11-24T14:43:42Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5380264627,140,24.5,5380264633,213,1.56,5380264629,141,65.5,5380264625,56,Back,5380264631,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751301919,753,1,2,84,10,36g6ifzjliec1jqnbtf7yesme,1,39.0,76.7,2024-11-24T14:43:41.865Z,2024-11-24T14:43:45Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5380265023,213,0.13,5380265017,140,56.0,5380265021,212,18.0,5380265019,141,80.2,5380265015,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751301957,754,1,2,84,14,36g6ifzjliec1jqnbtf7yesme,1,54.0,80.9,2024-11-24T14:43:45.689Z,2024-11-24T14:43:47Z,4sgxth7onhb5mu29bgyupby3u,J. Adedeji,,5380265155,56,Back,5380265159,141,87.2,5380265161,212,13.9,5380265157,140,41.4,5380265163,213,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751302077,755,1,2,84,15,36g6ifzjliec1jqnbtf7yesme,1,40.2,83.8,2024-11-24T14:43:47.113Z,2024-11-24T14:43:52Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5380265803,140,36.2,5380265835,141,50.3,5380265839,213,4.53,5380265837,212,23.2,5380265799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751302145,756,1,2,84,20,36g6ifzjliec1jqnbtf7yesme,1,35.2,44.6,2024-11-24T14:43:52.154Z,2024-11-24T14:43:54Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5380266175,56,Back,5380266179,141,51.3,5380266183,213,0.37,5380266181,212,12.6,5380266177,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751302243,757,1,2,84,22,36g6ifzjliec1jqnbtf7yesme,1,53.7,44.9,2024-11-24T14:43:54.441Z,2024-11-24T14:44:12Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5380266799,212,28.0,5380266795,140,63.7,5380266793,56,Right,5380266801,213,5.10,5380266797,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751302281,758,1,2,84,27,36g6ifzjliec1jqnbtf7yesme,1,67.3,9.8,2024-11-24T14:43:58.650Z,2024-11-24T14:44:00Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5380266955,56,Center,5380266965,212,10.0,5380266957,140,72.3,5380266961,141,22.4,5380266971,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751302341,759,1,2,84,28,36g6ifzjliec1jqnbtf7yesme,0,74.5,27.9,2024-11-24T14:43:59.866Z,2024-11-24T14:44:02Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5380267321,56,Center,5380267327,212,28.0,5380267325,141,33.6,5380267329,213,0.14,5380267323,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751302467,806,56,2,84,29,cftj6g399tknheudaxsdpfdgb,1,1.2,70.0,2024-11-24T14:44:00.876Z,2024-11-24T18:11:53Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,5380267989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751302589,760,5,2,84,30,36g6ifzjliec1jqnbtf7yesme,0,101.1,32.7,2024-11-24T14:44:02.084Z,2024-11-24T15:13:35Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5380268679,346,,5380268677,56,Center,5380268755,233,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751302551,807,5,2,84,30,cftj6g399tknheudaxsdpfdgb,1,-1.1,67.3,2024-11-24T14:44:02.084Z,2024-11-24T15:13:35Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,5380268473,346,,5380268471,56,Back,5380268709,233,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751302819,808,1,2,84,48,cftj6g399tknheudaxsdpfdgb,1,4.6,48.1,2024-11-24T14:44:19.979Z,2024-11-24T14:44:20Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,5380270017,213,5.39,5380270021,237,,5380270015,212,6.7,5380270013,141,40.4,5380270011,140,8.6,5380270007,124,,5380270009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751302909,809,1,2,84,48,cftj6g399tknheudaxsdpfdgb,1,8.6,40.4,2024-11-24T14:44:20.635Z,2024-11-24T14:44:24Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5380270505,56,Back,5380270513,213,1.37,5380270509,141,65.4,5380270507,140,11.9,5380270511,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751303059,810,1,2,84,52,cftj6g399tknheudaxsdpfdgb,1,12.3,66.0,2024-11-24T14:44:24.139Z,2024-11-24T14:44:30Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5380271303,212,20.8,5380271305,213,5.00,5380271299,140,17.9,5380271297,56,Back,5380271301,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751303099,811,1,2,84,58,cftj6g399tknheudaxsdpfdgb,1,24.3,42.2,2024-11-24T14:44:30.619Z,2024-11-24T14:44:32Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5380271499,56,Back,5380271503,141,62.1,5380271505,212,13.7,5380271507,213,1.73,5380271501,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751303145,812,1,2,85,0,cftj6g399tknheudaxsdpfdgb,1,22.2,62.1,2024-11-24T14:44:32.331Z,2024-11-24T14:44:34Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5380271707,140,21.1,5380271711,212,15.4,5380271709,141,39.5,5380271713,213,4.64,5380271705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751303207,813,1,2,85,2,cftj6g399tknheudaxsdpfdgb,1,21.3,37.6,2024-11-24T14:44:34.155Z,2024-11-24T14:44:37Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5380272055,56,Back,5380272059,141,22.1,5380272061,212,23.2,5380272057,140,41.0,5380272063,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751303215,814,1,2,85,5,cftj6g399tknheudaxsdpfdgb,0,41.9,21.0,2024-11-24T14:44:37.099Z,2024-11-24T18:25:09Z,b6q0tf252xvikt39g8jevju38,J. Vester,,5380272085,56,Back,5380272089,140,44.8,5381376023,286,,5381375835,168,,5380272093,141,21.6,5380272103,213,0.13,5380272097,212,3.1,5381434131,233,761,5381376021,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751303223,761,74,2,85,5,36g6ifzjliec1jqnbtf7yesme,1,54.7,79.7,2024-11-24T14:44:37.100Z,2024-11-24T18:12:18Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5380272133,56,Left,5380272135,285,,5380272195,233,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751303317,763,1,2,85,10,36g6ifzjliec1jqnbtf7yesme,1,51.9,92.3,2024-11-24T14:44:41.691Z,2024-11-24T14:44:42Z,4sgxth7onhb5mu29bgyupby3u,J. Adedeji,,5380272521,56,Back,5380272535,213,3.56,5380272527,141,84.4,5380272523,140,40.4,5380272529,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751303377,764,1,2,85,10,36g6ifzjliec1jqnbtf7yesme,1,39.9,82.4,2024-11-24T14:44:42.587Z,2024-11-24T14:44:46Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5380272859,140,38.2,5380272857,56,Back,5380272861,141,45.8,5380272865,213,4.64,5380272863,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751303509,765,1,2,85,14,36g6ifzjliec1jqnbtf7yesme,1,38.2,44.5,2024-11-24T14:44:46.187Z,2024-11-24T14:44:53Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5380273615,56,Center,5380273619,140,53.7,5380273625,141,50.1,5380273629,212,16.7,5380273631,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751505051,847,3,2,85,15,36g6ifzjliec1jqnbtf7yesme,0,53.8,49.3,2024-11-24T14:44:47.390Z,2024-11-24T18:12:47Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5381378583,467,3bvc29bootgmo9tsapvygvnu2,5381378579,286,,5381378581,465,,5381378577,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751303519,766,4,2,85,16,36g6ifzjliec1jqnbtf7yesme,1,56.5,50.3,2024-11-24T14:44:47.650Z,2024-11-24T18:12:52Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5380273691,56,Center,5380277185,233,815,5380273689,13,,5380273697,265,,5380273699,286,,5380273695,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751303959,815,4,2,85,16,cftj6g399tknheudaxsdpfdgb,0,43.5,49.7,2024-11-24T14:44:47.651Z,2024-11-24T18:12:54Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,5380275899,13,,5380275907,285,,5380275901,56,Back,5380277475,233,766,5380275903,152,,5380275905,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751303859,767,1,2,85,35,36g6ifzjliec1jqnbtf7yesme,1,55.1,49.4,2024-11-24T14:45:06.891Z,2024-11-24T14:45:08Z,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,5380275375,152,,5380275379,140,54.5,5380275373,5,,5380275383,212,14.2,5380275385,213,4.67,5380275377,56,Center,5380275381,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
