id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2794370479,891,19,2,80,18,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-31T18:42:57.205Z,2025-03-31T18:44:43Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,,5614734303,44,Forward,5614734299,145,10,5614734301,59,40,5614734305,55,890,5614744463,292,9,5614741881,293,2,5614734295,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794375681,942,40,2,80,20,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-31T18:42:59.517Z,2025-03-31T18:48:06Z,,,,,5614763047,30,"f2ibn3ej2doay3b4u8ezeix62, 6b8vhoisrfwkljhz4u7pduej8, 2ubad2kxha6n1c8c8sr2ogmad, c9u2w9ikckbrra8vln2ucbf9w, ayqy2vql1oumokqly9ahfrnx1, 7xc0qldxpidl07vij2wgu1sk5, aahyom322jdc6f21960ycuzth, al9l7egkwbc0pv68zk42gegut, 8g4r9maz4invihjmdzpfxy0np, 66psa7xh8odnlp39ue5vzpes4, ssluj1c3ft94nkfs58dc8cq2, ckhhpn9ppgvlrtubf7li3se09, ajjw1ikceu3g39sy6dsf9kdg4, 7hw1plnv7nvxnqpnfnxcxszpx, 9ic9msq3tj4gx8wqa6wfwk50q, rq6npjy37kolscu8lrj4r2dx, 40qo5mz95bi0rnv09l13retxw",5614763049,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5",5614763051,59,"41, 13, 24, 17, 6, 2, 11, 12, 7, 40, 30, 1, 4, 14, 22, 33, 48",5614763055,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",5614763057,194,7xc0qldxpidl07vij2wgu1sk5,5614763053,130,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794370869,751,1,2,80,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.6,61.1,2025-03-31T18:43:07.754Z,2025-03-31T18:43:10Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5614736203,141,48.4,5614736195,124,,5614736201,140,4.3,5614736205,212,8.6,5614736217,237,,5614736209,213,4.68,5614736199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794370899,752,1,2,80,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.7,44.5,2025-03-31T18:43:09.978Z,2025-03-31T18:43:11Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5614736375,213,4.64,5614736369,212,13.7,5614736367,141,24.4,5614736359,56,Back,5614736361,140,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794370975,753,1,2,80,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.6,24.9,2025-03-31T18:43:11.514Z,2025-03-31T18:43:16Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5614736777,213,1.57,5614736755,56,Back,5614736771,212,32.2,5614736761,140,10.6,5614736779,1,,5614736767,141,72.3,5614736745,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371025,754,1,2,80,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.6,80.0,2025-03-31T18:43:16.138Z,2025-03-31T18:43:19Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5614737049,213,0.51,5614737041,56,Back,5614737045,141,95.6,5614737047,212,21.6,5614737043,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371027,893,43,2,80,38,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-31T18:43:17.451Z,2025-03-31T18:44:54Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5614745309,144,83,5614745175,399,6m5ftd7c68b2d4d2931xs5srt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371043,755,1,2,80,40,9w3sjm5ml4sjr2v81oxzdrt8v,0,55.6,95.6,2025-03-31T18:43:19.418Z,2025-03-31T18:43:21Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614737177,141,100.0,5614737173,140,73.4,5614737181,213,0.23,5614737179,212,19.2,5614737171,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371051,756,5,2,80,42,9w3sjm5ml4sjr2v81oxzdrt8v,0,72.2,101.7,2025-03-31T18:43:20.975Z,2025-03-31T18:44:24Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614737219,56,Left,5614737221,347,,5614737503,233,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371083,894,5,2,80,42,b3r6d8ydtmtjckam6pku9y400,1,27.8,-1.7,2025-03-31T18:43:20.975Z,2025-03-31T18:44:24Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5614737405,56,Back,5614737441,233,756,5614737407,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371145,895,1,2,80,44,b3r6d8ydtmtjckam6pku9y400,1,29.7,0.0,2025-03-31T18:43:23.531Z,2025-03-31T18:43:28Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5614737869,107,,5614737877,212,12.2,5614737873,140,38.0,5614737879,213,0.77,5614737871,56,Back,5614737875,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371167,896,1,2,80,49,b3r6d8ydtmtjckam6pku9y400,1,38.0,11.1,2025-03-31T18:43:28.539Z,2025-03-31T18:43:30Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5614737971,140,58.6,5614737975,212,21.7,5614737973,141,13.7,5614737977,213,0.08,5614737969,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371191,897,1,2,80,51,b3r6d8ydtmtjckam6pku9y400,0,60.9,16.7,2025-03-31T18:43:29.883Z,2025-03-31T18:43:31Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5614738119,213,0.28,5614738111,56,Center,5614738115,141,28.5,5614738113,140,87.7,5614738117,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371225,757,52,2,80,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.3,72.0,2025-03-31T18:43:32.826Z,2025-04-01T00:58:44Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5615424711,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371329,758,1,2,80,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,12.8,67.6,2025-03-31T18:43:34.779Z,2025-03-31T18:43:39Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5614738787,212,11.7,5614738783,140,23.9,5614738779,123,,5614738785,141,67.5,5614738789,213,6.28,5614738781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371347,759,1,2,81,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.6,68.1,2025-03-31T18:43:39.306Z,2025-03-31T18:43:40Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5614738915,212,17.7,5614738911,140,28.3,5614738949,189,,5614738917,213,4.64,5614738913,141,42.2,5614738909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371429,760,1,2,81,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.7,34.6,2025-03-31T18:43:41.210Z,2025-03-31T18:43:44Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5614739375,141,5.2,5614739379,213,5.20,5614739371,56,Back,5614739373,140,44.9,5614739377,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371483,761,1,2,81,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,48.1,4.9,2025-03-31T18:43:44.730Z,2025-03-31T18:43:48Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5614739799,141,26.2,5614739803,213,2.26,5614739795,56,Back,5614739801,212,18.7,5614739797,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371527,762,1,2,81,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,40.6,36.6,2025-03-31T18:43:48.666Z,2025-03-31T18:43:51Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5614740023,56,Back,5614740031,213,1.76,5614740027,141,62.6,5614740025,140,37.4,5614740029,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371599,763,1,2,81,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,48.3,69.6,2025-03-31T18:43:51.354Z,2025-03-31T18:43:55Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5614740399,140,67.1,5614740403,212,27.2,5614740401,141,97.1,5614740395,56,Left,5614740405,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371667,764,1,2,81,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.1,97.1,2025-03-31T18:43:55.098Z,2025-03-31T18:44:00Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614740829,213,5.38,5614740825,141,82.9,5614740821,56,Left,5614740823,140,74.3,5614740827,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371645,898,83,2,81,20,b3r6d8ydtmtjckam6pku9y400,0,31.4,15.3,2025-03-31T18:43:58.922Z,2025-03-31T18:44:02Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5614741081,399,ag40mk09zc8tzbkr7dnnqumay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371701,765,1,2,81,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,76.3,91.4,2025-03-31T18:44:00.666Z,2025-03-31T18:44:02Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5614740979,141,93.8,5614740981,212,12.1,5614740977,140,64.9,5614740983,213,3.01,5614740975,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371713,766,1,2,81,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.9,93.8,2025-03-31T18:44:02.234Z,2025-03-31T18:44:08Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5614741027,140,46.9,5614741031,212,28.6,5614741025,56,Back,5614741033,213,3.99,5614741029,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371843,767,1,2,81,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.4,58.1,2025-03-31T18:44:08.218Z,2025-03-31T18:44:11Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5614741803,213,4.42,5614741795,56,Center,5614741799,141,38.8,5614741797,140,55.6,5614741801,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371893,768,1,2,81,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.6,38.8,2025-03-31T18:44:11.017Z,2025-03-31T18:44:14Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5614742105,212,22.7,5614742097,140,53.6,5614742093,56,Center,5614742101,141,72.1,5614742107,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371945,769,1,2,81,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.3,74.5,2025-03-31T18:44:14.330Z,2025-03-31T18:44:17Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5614742387,141,93.5,5614742383,56,Left,5614742391,213,0.86,5614742385,140,77.9,5614742389,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371979,770,1,2,81,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,77.9,93.5,2025-03-31T18:44:17.243Z,2025-03-31T18:44:19Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614742593,213,4.36,5614742587,140,76.1,5614742585,56,Left,5614742591,212,5.5,5614742589,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794371983,771,4,2,81,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,75.1,85.4,2025-03-31T18:44:19.578Z,2025-03-31T18:44:26Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5614743043,233,899,5614742633,56,Left,5614742637,265,,5614742635,152,,5614742639,286,,5614742631,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794372029,899,4,2,81,40,b3r6d8ydtmtjckam6pku9y400,0,24.9,14.6,2025-03-31T18:44:19.579Z,2025-03-31T18:44:26Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5614742961,285,,5614743079,233,771,5614742959,265,,5614742957,152,,5614742953,56,Back,5614742949,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794372527,772,1,2,82,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.8,95.4,2025-03-31T18:44:51.898Z,2025-04-01T01:01:33Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5614745659,213,4.94,5615425469,72,,5614745645,5,,5614745661,1,,5614745647,155,,5614745643,2,,5614745665,345,,5614745651,56,Right,5614745649,152,,5614745655,141,2.3,5615425467,224,5614745657,212,5614745653,140,87.5,,,,,64.9,,,,,,,,,,,,,,,
2794372519,900,83,2,82,19,b3r6d8ydtmtjckam6pku9y400,0,14.7,91.1,2025-03-31T18:44:58.122Z,2025-03-31T18:45:03Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5614746181,399,54ipja7wrxji6kn8yw5uhr6ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794372585,773,50,2,82,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,82.5,7.4,2025-03-31T18:44:59.849Z,2025-03-31T19:03:26Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5614745993,56,Right,5614745995,286,,5614746043,233,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794372575,901,7,2,82,21,b3r6d8ydtmtjckam6pku9y400,0,17.5,92.6,2025-03-31T18:44:59.850Z,2025-04-01T01:02:14Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5615425629,385,,5614746011,233,773,5614745933,285,,5614745931,56,Back,5615425631,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794372651,774,1,2,82,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,81.1,12.0,2025-03-31T18:45:02.330Z,2025-03-31T18:45:05Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5614746309,212,10.0,5614746303,56,Center,5614746307,141,23.1,5614746311,213,0.85,5614746305,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794372661,775,61,2,82,26,9w3sjm5ml4sjr2v81oxzdrt8v,0,91.6,25.0,2025-03-31T18:45:04.907Z,2025-03-31T18:45:05Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614746331,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794372797,903,1,2,82,28,b3r6d8ydtmtjckam6pku9y400,1,7.3,93.0,2025-03-31T18:45:06.956Z,2025-03-31T18:45:11Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5614747059,141,84.1,5614747063,213,6.12,5614747061,212,37.5,5614747065,1,,5614747055,56,Back,5614747057,140,42.5,5614747053,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794372817,904,1,2,82,32,b3r6d8ydtmtjckam6pku9y400,1,42.5,84.1,2025-03-31T18:45:11.642Z,2025-03-31T18:45:13Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5614747181,141,73.6,5614747185,213,5.88,5614747177,56,Center,5614747175,168,,5614747183,212,18.1,5614747179,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794372901,776,83,2,82,39,9w3sjm5ml4sjr2v81oxzdrt8v,0,34.2,44.0,2025-03-31T18:45:18.138Z,2025-03-31T18:45:20Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5614747873,399,ssluj1c3ft94nkfs58dc8cq2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794372931,905,1,2,82,40,b3r6d8ydtmtjckam6pku9y400,1,67.7,58.4,2025-03-31T18:45:18.842Z,2025-03-31T18:45:20Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5614747827,212,14.1,5614747831,213,5.13,5614747823,140,73.2,5614747821,56,Center,5614747825,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794375163,941,61,2,82,40,b3r6d8ydtmtjckam6pku9y400,0,74.8,18.0,2025-03-31T18:45:19.505Z,2025-03-31T18:47:35Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,,5614760065,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794372987,777,50,2,82,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.3,64.3,2025-03-31T18:45:21.665Z,2025-04-01T01:03:03Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5614748099,285,,5614748097,56,Back,5614761477,233,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794372969,906,7,2,82,42,b3r6d8ydtmtjckam6pku9y400,1,72.7,35.7,2025-03-31T18:45:21.666Z,2025-04-01T01:03:01Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,,5614747981,56,Center,5614761445,233,777,5614747983,286,,5615425817,178,,5615425815,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794372977,907,3,2,82,43,b3r6d8ydtmtjckam6pku9y400,0,85.2,35.2,2025-03-31T18:45:21.738Z,2025-04-01T01:03:21Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,,5614748013,56,Center,5615425851,465,,5614748455,233,778,5614748015,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794373033,778,7,2,82,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.8,64.8,2025-03-31T18:45:21.739Z,2025-04-01T01:03:17Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5614748389,285,,5615425849,178,,5615425847,384,,5614748405,233,907,5614748387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794373103,908,83,2,82,50,b3r6d8ydtmtjckam6pku9y400,0,64.8,61.2,2025-03-31T18:45:29.386Z,2025-03-31T18:45:36Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5614749397,399,d1j2a0az2datf1l2efdzne7vu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794373209,780,1,2,82,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.0,39.5,2025-03-31T18:45:34.698Z,2025-03-31T18:45:36Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5614749315,140,47.0,5614749313,56,Back,5614749317,141,47.5,5614749321,213,0.91,5614749319,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794373231,781,1,2,82,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.0,47.5,2025-03-31T18:45:36.009Z,2025-03-31T18:45:37Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5614749425,140,41.1,5614749429,212,6.7,5614749431,213,3.55,5614749427,141,43.6,5614749423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794373267,782,1,2,82,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.1,43.6,2025-03-31T18:45:36.874Z,2025-03-31T18:45:38Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5614749625,141,53.7,5614749621,56,Back,5614749627,212,7.7,5614749623,140,37.7,5614749629,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794373295,783,1,2,82,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.7,53.7,2025-03-31T18:45:38.473Z,2025-03-31T18:45:39Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5614749763,212,11.3,5614749759,140,33.7,5614749765,213,4.33,5614749761,141,38.2,5614749757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794373385,784,1,2,83,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.2,37.7,2025-03-31T18:45:39.609Z,2025-03-31T18:45:44Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5614750187,140,36.8,5614750193,212,7.1,5614750185,56,Back,5614750199,213,4.80,5614750189,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794373467,785,1,2,83,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.1,36.3,2025-03-31T18:45:43.913Z,2025-03-31T18:45:48Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5614750627,213,1.59,5614750623,141,62.9,5614750625,212,18.1,5614750619,56,Back,5614750621,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794373527,786,1,2,83,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.6,64.2,2025-03-31T18:45:48.713Z,2025-03-31T18:45:51Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5614750937,56,Back,5614750945,213,4.30,5614750941,141,53.3,5614750939,140,40.5,5614750943,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794373599,787,1,2,83,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.6,50.3,2025-03-31T18:45:51.754Z,2025-03-31T18:45:56Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5614751329,213,4.73,5614751315,56,Back,5614751317,140,46.8,5614751323,141,29.4,5614751327,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794373623,788,1,2,83,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.8,21.3,2025-03-31T18:45:56.217Z,2025-03-31T18:45:57Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5614751409,56,Right,5614751417,213,5.19,5614751413,141,3.1,5614751411,140,64.9,5614751415,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794373629,789,1,2,83,18,9w3sjm5ml4sjr2v81oxzdrt8v,0,64.9,3.1,2025-03-31T18:45:57.561Z,2025-03-31T18:45:58Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5614751455,213,0.94,5614751449,140,70.5,5614751451,141,15.0,5614751447,56,Right,5614751453,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794373649,909,8,2,83,21,b3r6d8ydtmtjckam6pku9y400,1,28.8,86.0,2025-03-31T18:45:59.931Z,2025-04-01T01:05:41Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5614751585,56,Back,5615426239,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794373691,911,1,2,83,23,b3r6d8ydtmtjckam6pku9y400,1,31.2,93.9,2025-03-31T18:46:01.930Z,2025-03-31T18:46:02Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5614751847,213,3.38,5614751843,141,88.7,5614751839,56,Back,5614751841,140,17.3,5614751845,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794373751,912,1,2,83,24,b3r6d8ydtmtjckam6pku9y400,1,17.3,88.7,2025-03-31T18:46:03.617Z,2025-04-01T01:20:02Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5614752179,56,Back,5614752187,213,5.32,5614752183,141,70.3,5614752181,140,25.5,5614752185,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794373789,913,1,2,83,27,b3r6d8ydtmtjckam6pku9y400,1,36.6,65.8,2025-03-31T18:46:05.754Z,2025-03-31T18:46:07Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5614752365,140,56.0,5614752363,56,Center,5614752367,141,57.5,5614752369,212,21.1,5614752371,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794373811,914,1,2,83,28,b3r6d8ydtmtjckam6pku9y400,1,56.0,57.5,2025-03-31T18:46:07.674Z,2025-03-31T18:46:08Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5614752469,213,1.71,5614752459,56,Center,5614752463,141,69.7,5614752461,140,54.9,5614752465,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794373913,915,1,2,83,33,b3r6d8ydtmtjckam6pku9y400,1,76.9,73.2,2025-03-31T18:46:12.490Z,2025-03-31T18:46:13Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5614753017,140,86.8,5614753013,56,Center,5614753019,141,76.3,5614753027,213,0.20,5614753023,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794373925,916,1,2,83,34,b3r6d8ydtmtjckam6pku9y400,0,87.0,74.7,2025-03-31T18:46:13.530Z,2025-03-31T18:46:14Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5614753101,212,10.4,5614753097,140,85.2,5614753099,141,59.7,5614753095,56,Center,5614753103,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
