id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2743976689,543,4,2,73,57,c165yjiny1qnmfdvefxvflnkc,0,44.4,8.0,2024-11-03T18:36:08.371Z,2024-11-03T18:54:41Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5340246501,265,,5340246503,285,,5340246509,233,718,5340246495,13,,5340246499,152,,5340246497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743976891,719,1,2,74,8,36g6ifzjliec1jqnbtf7yesme,1,57.2,91.5,2024-11-03T18:36:19.506Z,2024-11-03T18:36:20Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5340247469,140,41.6,5340247471,141,73.8,5340247473,212,20.3,5340247467,56,Back,5340247463,5,,5340247475,213,3.78,5340247513,189,,5340247465,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743976971,720,1,2,74,10,36g6ifzjliec1jqnbtf7yesme,1,43.0,68.7,2024-11-03T18:36:21.498Z,2024-11-03T18:36:25Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5340247833,56,Back,5340247837,141,39.4,5340247839,212,20.0,5340247841,213,4.81,5340247835,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743977013,721,1,2,74,14,36g6ifzjliec1jqnbtf7yesme,1,55.8,40.0,2024-11-03T18:36:25.011Z,2024-11-03T18:36:28Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5340248077,140,56.2,5340248083,213,1.55,5340248079,141,69.7,5340248081,212,20.2,5340248075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743977053,722,1,2,74,17,36g6ifzjliec1jqnbtf7yesme,0,61.0,67.8,2024-11-03T18:36:28.522Z,2024-11-03T18:36:32Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5340248285,213,5.49,5340248275,155,,5340248277,56,Center,5340248281,141,36.7,5340248283,212,29.6,5340248279,140,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743977047,544,44,2,74,20,c165yjiny1qnmfdvefxvflnkc,1,19.1,64.1,2024-11-03T18:36:30.755Z,2024-11-03T18:55:03Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5340248415,233,723,5340248255,56,Back,5340248257,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743977055,723,44,2,74,20,36g6ifzjliec1jqnbtf7yesme,0,80.9,35.9,2024-11-03T18:36:30.756Z,2024-11-03T18:55:03Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5340248301,286,,5340248299,56,Center,5340248423,233,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743977085,545,12,2,74,20,c165yjiny1qnmfdvefxvflnkc,1,18.8,65.4,2024-11-03T18:36:31.298Z,2024-11-03T18:36:46Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5340249279,15,,5340248455,212,7.0,5340248453,141,72.3,5340248457,213,2.41,5340248449,56,Back,5340248451,140,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743977143,546,12,2,74,23,c165yjiny1qnmfdvefxvflnkc,1,13.8,72.3,2024-11-03T18:36:33.812Z,2024-11-03T18:36:38Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5340248727,141,70.2,5340248723,56,Back,5340248729,212,15.5,5340248767,167,,5340248731,213,3.23,5340248725,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743977177,724,56,2,74,26,36g6ifzjliec1jqnbtf7yesme,1,98.9,28.5,2024-11-03T18:36:37.258Z,2024-11-03T18:36:45Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5340248881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743977149,547,6,2,74,27,c165yjiny1qnmfdvefxvflnkc,0,0.0,70.6,2024-11-03T18:36:38.316Z,2024-11-03T22:33:33Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5340249101,233,725,5340248887,56,Back,5340248889,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743977199,725,6,2,74,27,36g6ifzjliec1jqnbtf7yesme,1,100.0,29.4,2024-11-03T18:36:38.316Z,2024-11-03T18:55:05Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5340249083,233,547,5340249081,75,,5340249079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743977729,726,1,2,75,8,36g6ifzjliec1jqnbtf7yesme,1,99.5,0.5,2024-11-03T18:37:19.564Z,2024-11-03T22:33:41Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,1.0,,5340251891,140,91.7,5340251897,213,1.82,5340251893,141,48.4,5340251899,1,,5340251885,155,,5340251883,6,,5340251881,2,,5340251887,224,,5340251889,56,Center,5340254589,154,5340254587,210,14,,5340251895,212,33.6,5341133299,20,,,,,,,,,,,,,,,,,,,,,,,,,
2743977731,727,14,2,75,9,36g6ifzjliec1jqnbtf7yesme,1,92.6,44.8,2024-11-03T18:37:20.626Z,2024-11-03T22:33:57Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5340254613,29,,5340254611,74,,5340254189,15,,5340254619,55,726,5340254195,328,,5340254625,103,38.6,5340254623,102,53.2,5340254627,230,99.0,5340254629,231,49.1,5340251907,17,5340251909,56,Center,,5340254185,25,,5340254615,154,,,,,,,,,,,,,,,,,,,,,,,,,
2743977809,728,1,2,75,15,36g6ifzjliec1jqnbtf7yesme,1,87.4,95.3,2024-11-03T18:37:26.154Z,2024-11-03T18:37:29Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5340252283,212,26.3,5340252281,141,75.4,5340252277,56,Center,5340252279,140,65.9,5340252285,213,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743977853,729,3,2,75,18,36g6ifzjliec1jqnbtf7yesme,0,72.4,77.0,2024-11-03T18:37:29.019Z,2024-11-03T22:34:07Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5340252519,56,Center,5340252521,286,,5341134413,465,,5340252713,233,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743977875,548,7,2,75,18,c165yjiny1qnmfdvefxvflnkc,0,27.6,23.0,2024-11-03T18:37:29.020Z,2024-11-03T22:34:14Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5340252671,233,729,5340252657,285,,5341134625,385,,5340252655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743977887,730,3,2,75,20,36g6ifzjliec1jqnbtf7yesme,0,84.0,79.6,2024-11-03T18:37:31.626Z,2024-11-03T22:34:18Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5340252969,233,549,5341134825,464,,5340252719,56,Left,5340252721,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743977927,549,7,2,75,20,c165yjiny1qnmfdvefxvflnkc,0,16.0,20.4,2024-11-03T18:37:31.627Z,2024-11-03T22:34:20Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5341134911,385,,5340252935,285,,5340252951,233,730,5340252933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743977903,731,61,2,75,21,36g6ifzjliec1jqnbtf7yesme,1,84.5,80.9,2024-11-03T18:37:32.211Z,2024-11-03T19:02:36Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5340252813,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743977965,550,43,2,75,23,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-11-03T18:37:34.179Z,2024-11-03T22:34:39Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5341135803,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743997281,889,61,2,75,24,36g6ifzjliec1jqnbtf7yesme,0,78.2,79.7,2024-11-03T18:37:34.629Z,2024-11-03T19:02:45Z,4sgxth7onhb5mu29bgyupby3u,J. Adedeji,,,5340360845,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743977979,551,1,2,75,24,c165yjiny1qnmfdvefxvflnkc,0,21.6,18.6,2024-11-03T18:37:34.675Z,2024-11-03T22:34:47Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5340253191,213,5.51,5340253185,141,15.3,5340253179,56,Back,5340253181,140,23.8,5340253189,212,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743977997,552,4,2,75,25,c165yjiny1qnmfdvefxvflnkc,1,25.6,16.0,2024-11-03T18:37:35.744Z,2024-11-03T18:37:41Z,,,,,5340253347,56,Back,5340253371,233,732,5340253349,152,,5340253345,10,,5340253351,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743977955,732,4,2,75,25,36g6ifzjliec1jqnbtf7yesme,0,74.4,84.0,2024-11-03T18:37:35.745Z,2024-11-03T19:02:46Z,4sgxth7onhb5mu29bgyupby3u,J. Adedeji,,,5340253397,233,552,5340253165,56,Left,5340253163,10,,5340253167,152,,5340253169,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978295,553,1,2,75,45,c165yjiny1qnmfdvefxvflnkc,1,29.3,24.4,2024-11-03T18:37:56.338Z,2024-11-03T22:35:03Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5341136329,189,,5340254933,140,25.1,5340254937,212,19.9,5340254931,56,Back,5340254939,213,1.79,5340254927,152,,5340254921,5,,5340254935,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978301,554,1,2,75,46,c165yjiny1qnmfdvefxvflnkc,1,23.0,49.9,2024-11-03T18:37:57.187Z,2024-11-03T22:35:05Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5340254975,141,76.7,5341136595,189,,5340254979,213,1.18,5340254973,140,30.2,5340254971,56,Back,5340254977,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978315,555,1,2,75,47,c165yjiny1qnmfdvefxvflnkc,1,30.2,76.7,2024-11-03T18:37:57.874Z,2024-11-03T18:37:58Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5340255031,56,Back,5340255045,213,4.46,5340255037,141,46.3,5340255035,140,25.2,5340255041,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978331,556,1,2,75,48,c165yjiny1qnmfdvefxvflnkc,1,25.2,46.3,2024-11-03T18:37:58.802Z,2024-11-03T18:37:59Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5340255127,212,10.7,5340255123,140,33.2,5340255121,56,Back,5340255129,213,0.67,5340255125,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978353,557,1,2,75,48,c165yjiny1qnmfdvefxvflnkc,1,33.2,56.1,2024-11-03T18:37:59.443Z,2024-11-03T22:35:14Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5340255229,212,10.1,5340255223,56,Back,5340255227,141,69.9,5340255225,140,29.7,5341136999,156,,5340255231,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978401,558,1,2,75,49,c165yjiny1qnmfdvefxvflnkc,1,29.7,69.9,2024-11-03T18:38:00.338Z,2024-11-03T18:38:04Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5340255505,213,5.88,5340255497,56,Center,5340255499,140,53.3,5340255501,141,54.3,5340255503,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978407,559,61,2,75,51,c165yjiny1qnmfdvefxvflnkc,0,53.4,54.0,2024-11-03T18:38:02.386Z,2024-11-03T18:38:06Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5340255525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978403,733,1,2,75,53,36g6ifzjliec1jqnbtf7yesme,1,44.0,38.5,2024-11-03T18:38:04.531Z,2024-11-03T19:02:58Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5340361769,213,6.03,5340361767,212,18.1,5340361763,140,60.7,5340361759,3,,5340361761,56,Center,5340361765,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978429,734,1,2,75,55,36g6ifzjliec1jqnbtf7yesme,0,59.9,35.7,2024-11-03T18:38:06.018Z,2024-11-03T18:38:08Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5340255703,3,,5340255643,213,4.86,5340255641,212,10.3,5340255635,56,Right,5340255637,140,61.3,5340255639,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978471,560,1,2,75,57,c165yjiny1qnmfdvefxvflnkc,1,33.5,82.6,2024-11-03T18:38:08.226Z,2024-11-03T18:38:10Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5340255841,140,48.6,5340255847,213,0.56,5340255843,141,97.1,5340255839,56,Back,5340255845,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978501,561,1,2,76,0,c165yjiny1qnmfdvefxvflnkc,1,53.1,97.4,2024-11-03T18:38:10.738Z,2024-11-03T18:38:12Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5340256077,212,11.5,5340256073,141,86.8,5340256067,56,Left,5340256081,213,5.60,5340256069,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978513,562,1,2,76,1,c165yjiny1qnmfdvefxvflnkc,1,61.6,86.8,2024-11-03T18:38:12.018Z,2024-11-03T22:35:41Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5340256139,56,Left,5340256145,212,4.9,5340256143,141,84.8,5340256147,213,3.42,5340256141,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978569,563,1,2,76,1,c165yjiny1qnmfdvefxvflnkc,0,57.1,84.8,2024-11-03T18:38:12.594Z,2024-11-03T18:38:15Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5340256389,56,Center,5340256395,212,46.7,5340256401,1,,5340256391,140,100.0,5340256393,141,70.6,5340256399,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978573,564,5,2,76,4,c165yjiny1qnmfdvefxvflnkc,0,100.6,71.6,2024-11-03T18:38:15.621Z,2024-11-03T18:55:09Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5340256417,346,,5340256913,233,735,5340256415,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978649,735,5,2,76,4,36g6ifzjliec1jqnbtf7yesme,1,-0.6000000000000001,28.4,2024-11-03T18:38:15.621Z,2024-11-03T18:55:08Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5340256845,56,Back,5340256873,233,564,5340256847,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978747,736,1,2,76,11,36g6ifzjliec1jqnbtf7yesme,1,4.9,44.9,2024-11-03T18:38:21.705Z,2024-11-03T18:38:28Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5340257395,56,Back,5340257407,237,,5340257401,212,19.8,5340257403,213,1.01,5340257399,141,69.6,5340257393,124,,5340257397,140,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978793,737,1,2,76,17,36g6ifzjliec1jqnbtf7yesme,1,31.4,59.0,2024-11-03T18:38:28.377Z,2024-11-03T18:38:32Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5340257625,141,28.5,5340257619,56,Back,5340257623,140,32.1,5340257627,212,20.8,5340257629,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978857,738,1,2,76,21,36g6ifzjliec1jqnbtf7yesme,1,36.5,27.1,2024-11-03T18:38:31.930Z,2024-11-03T18:38:36Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5340257957,213,5.72,5340257953,212,27.6,5340257951,141,5.3,5340257947,56,Right,5340257949,140,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978871,739,1,2,76,25,36g6ifzjliec1jqnbtf7yesme,0,58.2,9.1,2024-11-03T18:38:36.113Z,2024-11-03T19:03:24Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5340258037,141,13.1,5340258033,56,Right,5340258039,212,2.9,5340258041,213,1.20,5340258035,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978935,565,61,2,76,27,c165yjiny1qnmfdvefxvflnkc,1,41.2,80.8,2024-11-03T18:38:38.309Z,2024-11-03T19:04:59Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5340258335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978969,740,1,2,76,28,36g6ifzjliec1jqnbtf7yesme,1,59.9,34.3,2024-11-03T18:38:39.273Z,2024-11-03T18:38:44Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5340258567,56,Center,5340258571,141,30.3,5340258573,212,16.1,5340258569,140,75.0,5340258575,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978991,741,1,2,76,32,36g6ifzjliec1jqnbtf7yesme,0,75.2,30.1,2024-11-03T18:38:42.665Z,2024-11-03T19:05:52Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5340258755,141,22.1,5340258751,56,Center,5340258757,212,14.1,5340258753,140,87.6,5340258759,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743998481,698,12,2,76,33,c165yjiny1qnmfdvefxvflnkc,1,12.8,76.1,2024-11-03T18:38:43.629Z,2024-11-03T19:04:23Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5340367315,141,78.5,5340367317,212,1.9,5340367311,56,Back,5340367313,140,11.8,5340367319,213,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978965,566,83,2,76,33,c165yjiny1qnmfdvefxvflnkc,0,8.0,83.6,2024-11-03T18:38:44.562Z,2024-11-03T19:04:03Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5340258833,399,5hw5sfiqhzg7mnghdp52f7fqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743998081,890,61,2,76,34,36g6ifzjliec1jqnbtf7yesme,1,89.9,15.6,2024-11-03T18:38:44.629Z,2024-11-03T19:04:00Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5340365081,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978999,742,43,2,76,35,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-03T18:38:46.313Z,2024-11-03T18:38:47Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5340258787,56,Right,5340258793,140,89.0,5340258797,141,7.4,5340258805,213,3.14,5340258839,144,1,5340258801,212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743979019,743,1,2,76,35,36g6ifzjliec1jqnbtf7yesme,0,89.3,5.3,2024-11-03T18:38:46.350Z,2024-11-03T22:36:23Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5341139671,224,,5341139673,20,,5340258905,141,7.7,5340258953,233,567,5340258909,213,1.51,5340258897,2,,5340258907,212,1.6,5340258901,56,Right,5340258903,140,89.4,5340258899,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743978997,567,61,2,76,35,c165yjiny1qnmfdvefxvflnkc,1,7.6,86.5,2024-11-03T18:38:46.450Z,2024-11-03T22:36:21Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5340258781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743979049,568,5,2,76,37,c165yjiny1qnmfdvefxvflnkc,0,15.4,101.1,2024-11-03T18:38:47.651Z,2024-11-03T18:38:54Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5340259119,347,,5340259117,56,Back,5340259335,233,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743979067,744,5,2,76,37,36g6ifzjliec1jqnbtf7yesme,1,84.6,-1.1,2024-11-03T18:38:47.651Z,2024-11-03T18:55:09Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5340259267,56,Right,5340259269,347,,5340259299,233,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743979427,745,1,2,77,0,36g6ifzjliec1jqnbtf7yesme,0,88.2,0.0,2024-11-03T18:39:11.417Z,2024-11-03T18:39:38Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5340261269,141,29.5,5340261271,212,21.1,5340261273,213,1.47,5340261263,107,,5340261267,140,90.3,5340261265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743979433,569,12,2,77,3,c165yjiny1qnmfdvefxvflnkc,1,10.4,54.6,2024-11-03T18:39:14.466Z,2024-11-03T18:39:15Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5340261293,141,42.4,5340261297,213,5.03,5340261291,140,13.0,5340261313,15,,5340261289,56,Back,5340261295,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743979487,571,3,2,77,6,c165yjiny1qnmfdvefxvflnkc,0,19.1,28.2,2024-11-03T18:39:17.147Z,2024-11-03T22:36:49Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5340261539,285,,5341140931,465,,5340261537,56,Back,5340261545,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743979557,746,1,2,77,8,36g6ifzjliec1jqnbtf7yesme,1,71.9,87.1,2024-11-03T18:39:19.176Z,2024-11-03T18:39:24Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5340261999,212,13.2,5340261993,56,Left,5340261997,141,81.8,5340261995,140,59.8,5340262001,213,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743979563,747,1,2,77,13,36g6ifzjliec1jqnbtf7yesme,0,59.8,81.8,2024-11-03T18:39:24.530Z,2024-11-03T18:39:25Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5340262057,212,44.1,5340262053,140,100.0,5340262051,56,Left,5340262059,213,0.20,5340262049,155,,5340262063,1,,5340262055,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743979723,572,5,2,77,14,c165yjiny1qnmfdvefxvflnkc,1,-1.0,4.9,2024-11-03T18:39:25.033Z,2024-11-03T18:55:09Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5340263095,346,,5340263093,56,Back,5340263123,233,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743979571,748,5,2,77,14,36g6ifzjliec1jqnbtf7yesme,0,101.0,95.1,2024-11-03T18:39:25.033Z,2024-11-03T18:55:10Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5340263147,233,572,5340262089,56,Left,5340262091,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743979781,573,1,2,77,28,c165yjiny1qnmfdvefxvflnkc,1,4.8,47.9,2024-11-03T18:39:39.282Z,2024-11-03T18:39:43Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5340263465,56,Back,5340263469,141,77.2,5340263467,140,12.0,5340263463,124,,5340263477,237,,5340263473,213,1.21,5340263471,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743979815,574,1,2,77,33,c165yjiny1qnmfdvefxvflnkc,1,24.1,76.6,2024-11-03T18:39:43.794Z,2024-11-03T18:39:46Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5340263667,213,1.06,5340263659,56,Back,5340263663,141,95.1,5340263661,140,30.8,5340263665,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
